municipio_ibge,uf,regiao,portfolio_hhi_norm,portfolio_cr1,portfolio_cr4,exposicao_strength,log_populacao,log_despesa_pc,log_n_fornecedores,log_instr_por_forn,n_compradores
2806701,SE,Nordeste,0.1234692858592281,0.3564835680688222,0.5577779353654753,0.8966699241662188,11.468973577441046,8.219263143296441,3.332204510175204,0.2787134024690205,1
2903201,BA,Nordeste,0.09506590239396215,0.2418838601090422,0.5636660227933685,0.8907445566524999,12.016200655822901,8.711577877336248,3.7388021215987948,0.09664529408226427,2
2904902,BA,Nordeste,0.4948916327232416,0.7221771844898813,0.9232246275034648,0.8644675231222207,10.372928523519388,8.424781629220673,2.302585092994046,0.09531017980432493,1
2906808,BA,Nordeste,0.21360791539092366,0.38329948284938253,0.5994418524659261,0.7870691019146148,10.583422839123843,8.896946304038838,3.0546237913821828,0.03226926056878558,2
2908903,BA,Nordeste,0.0391513042923938,0.1885225453777151,0.3685803372703676,0.8273671321960162,10.252029513244672,8.801012775132845,3.6375861597263857,0.12361395596717663,1
2909901,BA,Nordeste,0.2598769209730023,0.5243196605989745,0.9664501935299618,0.8744289823052906,10.422370627679848,8.615610915805867,1.6094379124341003,0.0,1
2910800,BA,Nordeste,0.4252239376084237,0.5364364303253797,0.6942585390095006,0.9291966985073126,13.388707404408542,8.201444878639517,3.061246404757193,0.1330342980156219,2
2911709,BA,Nordeste,0.10254897224854734,0.2664174926072204,0.6940696562558235,0.7502453285173359,11.38030794035539,8.596821638405014,2.644133515347268,0.022225881285416898,2
2912004,BA,Nordeste,0.0222942954976116,0.1197024197844159,0.3965244443130703,0.7274248724197308,9.252057965328051,8.604028624864256,3.1354942159291497,0.0425596144187959,1
2913606,BA,Nordeste,0.2895776968390873,0.5749125145813969,0.8432677025322646,0.931280150825146,12.191786076771718,8.29782135811644,2.302585092994046,0.09531017980432493,1
