modelo,tipo,termo,coef,erro_padrao,estatistica,p,ci95_inf,ci95_sup,ame_continuo
O1_HHI_norm_externo,OLS_cluster,log_populacao,0.025872714713902057,0.003146197516993845,8.223487105991723,1.9767002942540992e-16,0.019706280892344774,0.03203914853545934,
O1_HHI_norm_externo,OLS_cluster,log_despesa_pc,0.025397044011869818,0.017228068897144105,1.474166615161371,0.14043673618804106,-0.008369350549707319,0.059163438573446955,
O2_HHI_norm_regiao,OLS_cluster,log_populacao,0.02629210165129939,0.0034525069395273753,7.615365330706214,2.6294666964450236e-14,0.01952531239345113,0.033058890909147653,
O2_HHI_norm_regiao,OLS_cluster,log_despesa_pc,0.022913713749753033,0.017789258769763203,1.2880645588617767,0.1977234911288277,-0.011952592750646154,0.05778002025015222,
O2_HHI_norm_regiao,OLS_cluster,log_n_fornecedores,-0.06522542469684735,0.005712622508190542,-11.417772591017453,3.408580424091312e-30,-0.07642195907017368,-0.05402889032352101,
O2_HHI_norm_regiao,OLS_cluster,log_instr_por_forn,0.0258879508092699,0.012293324431153748,2.1058543565046284,0.03521700549437186,0.0017934776739422092,0.04998242394459759,
O3_Gap_regiao,OLS_cluster,log_populacao,0.024149307479731597,0.0036262488660616446,6.6595836004933116,2.7460446945881412e-11,0.017041990303271564,0.03125662465619163,
O3_Gap_regiao,OLS_cluster,log_despesa_pc,0.02293961648644873,0.017854760166525988,1.2847899536312901,0.1988656939745247,-0.012055070392542583,0.057934303365440046,
O3_Gap_regiao,OLS_cluster,log_n_fornecedores,-0.04290173629521701,0.006232308747513221,-6.8837629894917205,5.829182981838893e-12,-0.05511683698087686,-0.030686635609557165,
O3_Gap_regiao,OLS_cluster,log_instr_por_forn,-0.05133957627991583,0.015688688224263177,-3.272394450449793,0.001066406819944757,-0.08208884016414932,-0.02059031239568235,
O4_Exposicao_strength_regiao,OLS_cluster,log_populacao,0.014995675748861598,0.0027255183036323477,5.501953785772265,3.756054215580818e-08,0.009653758034537493,0.020337593463185703,
O4_Exposicao_strength_regiao,OLS_cluster,log_despesa_pc,0.0012057678873812067,0.014823151920718416,0.08134355593400464,0.9351687361081783,-0.027847076014592617,0.03025861178935503,
O4_Exposicao_strength_regiao,OLS_cluster,log_n_fornecedores,0.03578467335350501,0.0047353002127255486,7.557002037027772,4.1246551118349454e-14,0.026503655480578082,0.04506569122643195,
O4_Exposicao_strength_regiao,OLS_cluster,log_instr_por_forn,0.03555082618278484,0.009756549193029453,3.643791004321903,0.0002686515920412781,0.016428341151053787,0.0546733112145159,
F1_HHI_norm_externo,fractional_logit_cluster,log_populacao,0.1418613667062258,0.01569533998257111,9.038438597937715,1.5892555481947068e-19,0.1110990656152749,0.1726236677971767,0.024143025796173733
F1_HHI_norm_externo,fractional_logit_cluster,log_despesa_pc,0.11361066007014997,0.09786830808077986,1.1608523974520586,0.24570193019974074,-0.07820769899604887,0.3054290191363488,0.019335109765818852
F2_HHI_norm_regiao,fractional_logit_cluster,log_populacao,0.1449900194096408,0.017426702096395998,8.319991849727325,8.796936138771239e-17,0.11083431093139598,0.1791457278878856,0.024100453336358157
F2_HHI_norm_regiao,fractional_logit_cluster,log_despesa_pc,0.09992581193198721,0.10079687131857809,0.9913582696050375,0.3215106694208931,-0.0976324256067442,0.2974840494707186,0.0166098147815299
F2_HHI_norm_regiao,fractional_logit_cluster,log_n_fornecedores,-0.3913579905400485,0.03456103425443653,-11.323677053727367,1.0017988586888276e-29,-0.4590963729471992,-0.3236196081328978,-0.06505209825631751
F2_HHI_norm_regiao,fractional_logit_cluster,log_instr_por_forn,0.10870426120675197,0.07485675667871537,1.4521636526854862,0.14645610651833768,-0.03801228588300831,0.25542080829651226,0.018068981474337362
