fornecedor_id_limpo,degree,strength,reach,system_share,pct_degree,pct_strength
11779005000180,1,8750.0,0.0007547169811320754,3.9423482205260705e-06,0.40831218274111675,0.32368337563451777
11792720000153,1,3598.0,0.0007547169811320754,1.6210935882803201e-06,0.40831218274111675,0.21050126903553298
11797462000106,1,8900.0,0.0007547169811320754,4.009931332877946e-06,0.40831218274111675,0.32606281725888325
11831555000100,4,234000.0,0.0030188679245283017,0.00010542965526892577,0.9409105329949239,0.8489847715736041
11846588000115,1,50000.0,0.0007547169811320754,2.2527704117291832e-05,0.40831218274111675,0.6263483502538071
11862585000175,1,17880.0,0.0007547169811320754,8.055906992343558e-06,0.40831218274111675,0.43543781725888325
11862873000120,1,16628.64,0.0007547169811320754,7.4921016358592725e-06,0.40831218274111675,0.42401649746192893
11867560000164,1,16651.65,0.0007547169811320754,7.502468885294051e-06,0.40831218274111675,0.4241751269035533
11868892000163,1,88000.0,0.0007547169811320754,3.9648759246433624e-05,0.40831218274111675,0.7232709390862944
11872656000200,1,5007.72,0.0007547169811320754,2.256248689244893e-06,0.40831218274111675,0.25317258883248733
11882190000134,1,24600.0,0.0007547169811320754,1.108363042570758e-05,0.40831218274111675,0.49428934010152287
11888791000154,1,961899.1799999999,0.0007547169811320754,0.0004333876023541127,0.40831218274111675,0.9482868020304569
11937764000124,1,50256.0,0.0007547169811320754,2.2643045962372366e-05,0.40831218274111675,0.6275380710659898
11958200000178,2,9148.25,0.0015094339622641509,4.1217813838203e-06,0.8601681472081218,0.33153553299492383
11970510000108,1,45000.0,0.0007547169811320754,2.0274933705562648e-05,0.40831218274111675,0.6041402284263959
11971941000199,1,18000.0,0.0007547169811320754,8.109973482225059e-06,0.40831218274111675,0.43765862944162437
11984120000197,1,808999.0,0.0007547169811320754,0.0003644978020636995,0.40831218274111675,0.9417829949238579
12011873000189,1,3200.0,0.0007547169811320754,1.4417730635066772e-06,0.40831218274111675,0.1990799492385787
12011917000332,50,18237.54,0.03773584905660377,8.21699809894549e-06,0.9928616751269036,0.4416243654822335
12014370000167,64,205978.532,0.04830188679245283,9.280446846820255e-05,0.9953997461928934,0.8356598984771574
12033172000140,1,26494.72,0.0007547169811320754,1.1937304256609884e-05,0.40831218274111675,0.5068210659898477
12039966000111,2,74314.73,0.0015094339622641509,3.348280497992862e-05,0.8601681472081218,0.6973350253807107
12052377000173,1,54950.0,0.0007547169811320754,2.475794682490372e-05,0.40831218274111675,0.6408629441624365
12053599000100,1,1578.0,0.0007547169811320754,7.109743419417302e-07,0.40831218274111675,0.13023477157360405
12067076000113,1,32100.0,0.0007547169811320754,1.4462786043301356e-05,0.40831218274111675,0.5444955583756346
12067085000104,1,12328.6,0.0007547169811320754,5.554701059608881e-06,0.40831218274111675,0.37880710659898476
12083624000107,2,33444.0,0.0015094339622641509,1.5068330729974161e-05,0.8601681472081218,0.5512373096446701
12095355000190,1,1794.0,0.0007547169811320754,8.082940237284309e-07,0.40831218274111675,0.14070431472081218
12100779000104,1,580.8,0.0007547169811320754,2.616818110264619e-07,0.40831218274111675,0.06289657360406091
12118086000130,1,1680.0,0.0007547169811320754,7.569308583410055e-07,0.40831218274111675,0.13554885786802032
12120272000104,1,240000.0,0.0007547169811320754,0.00010813297976300079,0.40831218274111675,0.8531884517766497
12130958000186,1,2398.0,0.0007547169811320754,1.0804286894653161e-06,0.40831218274111675,0.16624365482233502
12132727000101,1,3214000.0,0.0007547169811320754,0.0014480808206595189,0.40831218274111675,0.981757614213198
12144365000179,5,396154.2,0.0037735849056603774,0.00017848889204844903,0.9513800761421319,0.8954631979695431
12146615000100,1,1245.0,0.0007547169811320754,5.609398325205666e-07,0.40831218274111675,0.11080266497461928
12152881000145,1,64500.0,0.0007547169811320754,2.9060738311306463e-05,0.40831218274111675,0.6776649746192893
12182193000128,1,3326.69,0.0007547169811320754,1.4988537601990713e-06,0.40831218274111675,0.20352157360406092
12182243000177,1,1642.84,0.0007547169811320754,7.401882686410342e-07,0.40831218274111675,0.13388324873096447
12206952000145,1,10200.0,0.0007547169811320754,4.595651639927534e-06,0.40831218274111675,0.351126269035533
12215954000109,1,500.0,0.0007547169811320754,2.252770411729183e-07,0.40831218274111675,0.055361675126903556
12219834000171,1,955000.0,0.0007547169811320754,0.00043027914864027396,0.40831218274111675,0.9476522842639594
12225607000159,1,582.4100000000001,0.0007547169811320754,2.6240720309903874e-07,0.40831218274111675,0.06329314720812183
12236355000244,1,397460.0,0.0007547169811320754,0.00017907722556917622,0.40831218274111675,0.8957804568527918
12236853000106,1,6930600.0,0.0007547169811320754,0.0031226101231060554,0.40831218274111675,0.9911167512690355
12245473000138,1,54331.92,0.0007547169811320754,2.4479468357687408e-05,0.40831218274111675,0.6391180203045685
12254067000131,1,10990.0,0.0007547169811320754,4.951589364980745e-06,0.40831218274111675,0.36135786802030456
12260240000104,1,11888000.0,0.0007547169811320754,0.0053561869309273055,0.40831218274111675,0.9950824873096447
12261440000181,1,28440.0,0.0007547169811320754,1.2813758101915593e-05,0.40831218274111675,0.5157043147208121
12284810000104,1,4528.0,0.0007547169811320754,2.040108884861948e-06,0.40831218274111675,0.23857868020304568
12301228000109,1,115112.0,0.0007547169811320754,5.186418152699395e-05,0.40831218274111675,0.7592005076142132
12327355000179,1,557000.0,0.0007547169811320754,0.000250958623866631,0.40831218274111675,0.9195748730964467
12347895000114,1,104633.8,0.0007547169811320754,4.71431857413578e-05,0.40831218274111675,0.7471446700507615
12349633000199,1,18000.0,0.0007547169811320754,8.109973482225059e-06,0.40831218274111675,0.43765862944162437
12362127000130,1,58280.0,0.0007547169811320754,2.6258291919115357e-05,0.40831218274111675,0.654980964467005
12377868000780,1,600000.0,0.0007547169811320754,0.00027033244940750196,0.40831218274111675,0.925364847715736
12391412000189,1,34589.6,0.0007547169811320754,1.558448548670955e-05,0.40831218274111675,0.555520304568528
12402787000105,1,1585370.0,0.0007547169811320754,0.000714294925528619,0.40831218274111675,0.9668464467005076
12410691000180,1,25500.0,0.0007547169811320754,1.1489129099818834e-05,0.40831218274111675,0.5016656091370558
12418191000195,88,292631.3303,0.06641509433962264,0.0001318462404889579,0.9975412436548223,0.8738895939086294
12420164000157,2,277359.48,0.0015094339622641509,0.00012496544599131841,0.8601681472081218,0.8657994923857868
12420164000238,1,42573.44,0.0007547169811320754,1.9181637191505537e-05,0.40831218274111675,0.5947017766497462
12420164000319,1,442.8,0.0007547169811320754,1.9950534766273647e-07,0.40831218274111675,0.05012690355329949
12420164001390,1,155.6,0.0007547169811320754,7.010621521301218e-08,0.40831218274111675,0.020145939086294418
12443548000195,2,42497.5,0.0015094339622641509,1.9147422114492192e-05,0.8601681472081218,0.5942258883248731
12450604000119,1,2275.44,0.0007547169811320754,1.0252087811330106e-06,0.40831218274111675,0.16211928934010153
12459270000144,1,28.0,0.0007547169811320754,1.2615514305683425e-08,0.40831218274111675,0.006186548223350254
12460866000164,1,8000.0,0.0007547169811320754,3.604432658766693e-06,0.40831218274111675,0.3128965736040609
12461709000173,1,48835.41,0.0007547169811320754,2.2002993338532696e-05,0.40831218274111675,0.6218274111675127
12491145000111,1,310.0,0.0007547169811320754,1.3967176552720935e-07,0.40831218274111675,0.03751586294416244
12495185000131,1,11700.0,0.0007547169811320754,5.271482763446289e-06,0.40831218274111675,0.3699238578680203
12497360000120,1,590561.2,0.0007547169811320754,0.00026607975953505606,0.40831218274111675,0.9235406091370558
12499494000260,1,98814.6,0.0007547169811320754,4.452132142537091e-05,0.40831218274111675,0.7373096446700508
12507748000164,1,25328.8,0.0007547169811320754,1.1411994240921226e-05,0.40831218274111675,0.5006345177664975
12515796000102,1,1100530.0416,0.0007547169811320754,0.0004958483029871135,0.40831218274111675,0.9559010152284264
12516438000106,1,101625.0,0.0007547169811320754,4.578755861839565e-05,0.40831218274111675,0.7428616751269036
12517704000115,1,59.99,0.0007547169811320754,2.702873939992674e-08,0.40831218274111675,0.00840736040609137
12531898000103,1,520.0,0.0007547169811320754,2.3428812281983504e-07,0.40831218274111675,0.0574238578680203
12532358000144,1,752320.32,0.0007547169811320754,0.0003389609914077261,0.40831218274111675,0.9382931472081218
12542756000141,1,175.0,0.0007547169811320754,7.88469644105214e-08,0.40831218274111675,0.021811548223350255
12573806000158,1,12000.0,0.0007547169811320754,5.4066489881500395e-06,0.40831218274111675,0.3737309644670051
12585940000179,2,4910.0,0.0015094339622641509,2.2122205443180576e-06,0.8601681472081218,0.2490482233502538
12589150000161,2,6014.97,0.0015094339622641509,2.710069288687737e-06,0.8601681472081218,0.27585659898477155
12591019000139,2,59183.5,0.0015094339622641509,2.666536753251482e-05,0.8601681472081218,0.6584708121827412
12591441000194,1,41459.6,0.0007547169811320754,1.8679792032425446e-05,0.40831218274111675,0.5883565989847716
12600168000117,1,29000.0,0.0007547169811320754,1.3066068388029262e-05,0.40831218274111675,0.5203045685279187
12614761000112,1,850.0,0.0007547169811320754,3.8297096999396115e-07,0.40831218274111675,0.08399428934010152
12615899000136,1,1400.0,0.0007547169811320754,6.307757152841713e-07,0.40831218274111675,0.12151015228426396
12623507000180,1,12270.0,0.0007547169811320754,5.528298590383416e-06,0.40831218274111675,0.3783312182741117
12630681000150,1,208.38,0.0007547169811320754,9.388645967922543e-08,0.40831218274111675,0.026173857868020303
12637177000182,1,1320.0,0.0007547169811320754,5.947313886965043e-07,0.40831218274111675,0.11690989847715735
12637805000120,2,120000.0,0.0015094339622641509,5.4066489881500396e-05,0.8601681472081218,0.7663388324873096
12658035000100,1,10848.6,0.0007547169811320754,4.8878810177370435e-06,0.40831218274111675,0.35913705583756345
12665119000162,1,15950.0,0.0007547169811320754,7.186337613416094e-06,0.40831218274111675,0.41751269035532995
12669334000131,1,181492.5,0.0007547169811320754,8.177218679015175e-05,0.40831218274111675,0.819479695431472
12670981000163,2,4735.0,0.0015094339622641509,2.1333735799075363e-06,0.8601681472081218,0.2436548223350254
12674048000164,29,7775.57,0.02188679245283019,3.5033148060658167e-06,0.9871510152284264,0.30710659898477155
12691998000105,1,120000.0,0.0007547169811320754,5.4066489881500396e-05,0.40831218274111675,0.7663388324873096
12694747000176,27,445830.45999999996,0.020377358490566037,0.0002008707337871222,0.9858819796954315,0.9043464467005076
12694747000257,1,23284.8,0.0007547169811320754,1.0491061696606337e-05,0.40831218274111675,0.48191624365482233
12716737000194,1,1006046.95,0.0007547169811320754,0.00045327856035407775,0.40831218274111675,0.9524111675126904
12720068000124,1,32897.7,0.0007547169811320754,1.4822193034788628e-05,0.40831218274111675,0.5483819796954315
12721248000120,1,2529999.99,0.0007547169811320754,0.001139901823829426,0.40831218274111675,0.976998730964467
12757622000148,1,1310.6,0.0007547169811320754,5.904961803224535e-07,0.40831218274111675,0.11643401015228426
12759879000139,1,886.36,0.0007547169811320754,3.9935311642805574e-07,0.40831218274111675,0.08581852791878172
12804156000104,1,11653.02,0.0007547169811320754,5.2503157326576815e-06,0.40831218274111675,0.36928934010152287
12809965000109,1,32996.1,0.0007547169811320754,1.4866527556491459e-05,0.40831218274111675,0.5490164974619289
12811487000171,3,30896.010000000002,0.0022641509433962265,1.3920323433697794e-05,0.9190196700507615,0.5368020304568528
12825895000182,1,1040.0,0.0007547169811320754,4.685762456396701e-07,0.40831218274111675,0.09684327411167512
12863876000140,1,211200.0,0.0007547169811320754,9.51570221914407e-05,0.40831218274111675,0.8385152284263959
12879577000102,3,947157.5,0.0022641509433962265,0.00042674567824947673,0.9190196700507615,0.947493654822335
12884672000358,1,1146150.0,0.0007547169811320754,0.0005164025614806806,0.40831218274111675,0.9573286802030457
12884672000439,1,30650.4,0.0007547169811320754,1.3809662845532832e-05,0.40831218274111675,0.5350571065989848
12889035000102,118,2178339.9618,0.0890566037735849,0.000981459962526064,0.9994447969543148,0.9736675126903553
12889035000293,3,22521.61,0.0022641509433962265,1.0147203326500818e-05,0.9190196700507615,0.4774746192893401
12891104000112,1,22420.0,0.0007547169811320754,1.0101422526193656e-05,0.40831218274111675,0.4762055837563452
12895788000120,1,8700.0,0.0007547169811320754,3.9198205164087786e-06,0.40831218274111675,0.32281091370558374
12902382000128,1,29984.38,0.0007547169811320754,1.3509584815608856e-05,0.40831218274111675,0.5276015228426396
12904870000174,1,4533.55,0.0007547169811320754,2.0426094600189678e-06,0.40831218274111675,0.23873730964467005
