orgao_cnpj,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_entropy_norm,count_hhi,count_neff,hhi_gap_value_minus_count,exposicao_degree,exposicao_strength
11221619000142,3029928.58,200,95,0.028812964591723392,0.06991210994154852,0.22037889091101942,34.706598719357494,0.8500084835765483,0.015150000000000004,66.00660066006598,0.013662964591723389,0.7239464870412358,0.7458319602686371
11224030000106,825.4,2,2,0.5821661519825267,0.7026896050399807,1.0,1.717722675209764,0.8779782551075809,0.5,2.0,0.08216615198252675,0.9353849471845062,0.23445981120982415
11224920000100,66580.0,2,2,0.7052693584266936,0.8203664764193451,1.0,1.4178979818870736,0.6792746752969278,0.5,2.0,0.20526935842669358,0.5077460629020772,0.6597029660131776
11228769000188,3096699.66,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.40831218274111675,0.9809644670050761
11231203000105,285125.29850000003,104,38,0.4306292014549138,0.6500687275913539,0.7542479048031578,2.3221834390733913,0.4633672802979817,0.045673076923076907,21.89473684210527,0.38495612453183686,0.6142369605166575,0.8668604925409914
11232665000147,2942971.8400000003,144,61,0.15444187740715748,0.32450191572339343,0.6490717899631687,6.474927764337419,0.6015236635028851,0.04648919753086418,21.51037344398341,0.1079526798762933,0.45959545420784526,0.83333670415534
11237287000194,352158.0,13,11,0.18691698692144795,0.28396344822494446,0.7525031377961029,5.34996854202583,0.8115499391803594,0.10059171597633138,9.941176470588234,0.08632527094511658,0.6304614779186131,0.6930275404112419
11241709000103,2381341.3906000005,251,70,0.7260643441619887,0.8503610645636086,0.9191207437286124,1.3772884015592077,0.19996253100919795,0.04550721417120364,21.97453784443669,0.6805571299907851,0.4877943969947917,0.9595901901343082
11243552000147,222286.758,64,35,0.37939045281268124,0.6077734958912847,0.7374589987947009,2.6358069703291562,0.5214830183737701,0.05810546875,17.210084033613445,0.32128498406268124,0.9551983043664458,0.8906786088363059
11245287000136,135000.0,2,2,0.5,0.5,1.0,2.0,1.0,0.5,2.0,0.0,0.40831218274111675,0.6838515228426396
11246073000184,59846.27599999999,31,18,0.1889964401903068,0.3485596998550085,0.7427487885795935,5.291104948818436,0.7198319505319695,0.07804370447450573,12.813333333333333,0.11095273571580108,0.9969733543425929,0.934385506837259
11252074000131,137569.364,29,24,0.14295216990644968,0.22766808749657372,0.6952148881054651,6.995346769863073,0.7181974592687693,0.04637336504161712,21.564102564102566,0.09657880486483256,0.9950632401502284,0.9028249161982475
11258723000101,1290600.0,9,9,0.1543712383566961,0.24639702463970248,0.6899116689911668,6.477890639766468,0.919907245858086,0.1111111111111111,9.0,0.043260127245585006,0.6053558343775886,0.8246545477018126
11260263000156,81000.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.40831218274111675,0.7095494923857868
11261188000148,7056280.4321,8,8,0.32749918910147024,0.4165309809442033,0.9594303042864181,3.053442674907407,0.6266005674359895,0.125,8.0,0.20249918910147024,0.5023120583394806,0.9666787871053936
11265919000123,251492.366,83,37,0.0603134503792738,0.12576290287872993,0.3587311672116521,16.580049619307495,0.8469760393595493,0.04485411525620553,22.29449838187703,0.015459335123068269,0.9861397529217263,0.8642614384893446
11267244000151,239158.8,3,3,0.6259924558072394,0.7545195911670405,1.0,1.5974633411683288,0.5378138387502833,0.3333333333333333,3.0,0.2926591224739061,0.4121405862255326,0.7752973617325681
11270247000144,878695.9,8,8,0.4739605660677611,0.6723257727730378,0.8976597022929094,2.109880170615359,0.5760866473651429,0.125,8.0,0.3489605660677611,0.45838494507501065,0.8493641533180456
11271704000115,4346269.68,32,29,0.07688117060591548,0.1504738656714003,0.4588762655887474,13.00708602794163,0.8575453422546102,0.037109375,26.94736842105263,0.03977179560591548,0.4083121827411168,0.8303737438546388
11272232000115,1948538.3,3,3,0.9052303497105642,0.9502724786061428,1.0,1.104691198565909,0.18969950089417423,0.3333333333333333,3.0,0.5718970163772308,0.9144257371383447,0.9743488359927982
11279755000193,774707.54,33,21,0.485501649305261,0.6815475166280168,0.9058636372636828,2.0597252376608224,0.4087219487464874,0.07621671258034897,13.12048192771084,0.40928493672491206,0.4441200684383246,0.8251601677018259
11280020000180,105045.0,3,3,0.5014115347517676,0.571183778380694,1.0,1.9943697555642936,0.6663135017899673,0.3333333333333333,3.0,0.16807820141843427,0.6664049798092333,0.6899847717548172
11283510000130,282437.94,4,4,0.36187217174489694,0.5310901219574112,1.0,2.76340674437092,0.8553354535293024,0.25,4.0,0.11187217174489694,0.40831218274111675,0.7106964509008284
11290422000165,534500.79,64,33,0.2306525179610064,0.41534082671795486,0.7737874437940492,4.3355260494882515,0.5650719117084351,0.0517578125,19.32075471698113,0.1788947054610064,0.668257551564354,0.8305310040732344
11291694000180,219033.75,2,2,0.660677496745562,0.7834409080792344,1.0,1.513597791548691,0.7538345473850401,0.5,2.0,0.16067749674556198,0.4083121827411168,0.7693318554751272
11293112000102,126000.0,2,2,0.5011337868480725,0.5238095238095238,1.0,1.9954751131221722,0.998363672593813,0.5,2.0,0.0011337868480725266,0.6234816896301668,0.697233049311095
11293409000160,66308983.040599994,108,60,0.1037058762144564,0.11243363505417048,0.4497345402166819,9.642655136841725,0.5792707232455367,0.02709190672153635,36.91139240506329,0.07661396949292004,0.4169170570460163,0.9885920592205227
11294684000106,57000.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.40831218274111675,0.6495875634517766
11299994000105,283800.0,2,2,0.5001095074845013,0.507399577167019,1.0,1.9995620659761013,0.9998420083277848,0.5,2.0,0.00010950748450133663,0.40831218274111675,0.7875260916925124
11299998000193,114349.67739999999,136,72,0.05002067367443788,0.1417319258654944,0.34549397863014875,19.991733948018197,0.8119231982566278,0.024653979238754325,40.56140350877193,0.025366694435683557,0.9881086276381845,0.8227662290738512
11300021000149,7300.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.40831218274111675,0.2979854060913706
11301643000191,36000.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.40831218274111675,0.5645621827411168
11301658000150,166926.497,39,29,0.10992938390504982,0.21713232261742124,0.5766948011854582,9.096748880751829,0.7548364344044566,0.04010519395134779,24.9344262295082,0.06982418995370203,0.9911690773783762,0.9357740173957362
11303923000139,323579.95,70,43,0.09264931715811497,0.22577338305417252,0.47317993590146734,10.793387697541297,0.7545319162379007,0.03918367346938777,25.520833333333325,0.05346564368872721,0.9875150328529027,0.8899002765933925
11306530000189,1789976.11,25,23,0.40908399792511296,0.6328542563621142,0.7399981444445087,2.4444857414908228,0.5510196251680979,0.04639999999999998,21.551724137931043,0.36268399792511297,0.4589404960709167,0.828634622463298
11307015000113,88759.48999999999,9,8,0.23672877562098552,0.4055904332032552,0.8106662172123792,4.224243535146101,0.8163403316280926,0.13580246913580246,7.363636363636364,0.10092630648518305,0.5634562960420882,0.4576980618820259
11310394000109,216669.25839999996,125,71,0.03841394665729279,0.10153724696553446,0.29864746608649495,26.032211918276108,0.8551988908730852,0.022848000000000007,43.7675070028011,0.01556594665729278,0.9942622008598269,0.8691050980205487
11312860000187,3425618.96,9,9,0.25698393996807906,0.4083933374773241,0.8929772971597518,3.8912937521473667,0.7235157085156932,0.1111111111111111,9.0,0.14587282885696795,0.41839123079412527,0.9261596221947141
11315213000129,4882458.710000001,83,52,0.4525470515399655,0.6650747487836922,0.8113135686917052,2.209714982336345,0.4057684932290923,0.02917694875889099,34.273631840796014,0.4233701027810745,0.4765508812588609,0.920033175005146
11318061000118,352890.0,4,4,0.8604184431721111,0.9263226501176004,1.0,1.1622252032549332,0.23816748606205668,0.25,4.0,0.6104184431721111,0.40831218274111675,0.8440061967297441
11320964000133,315373.18,15,14,0.1712092910823297,0.3313534778068319,0.6847443400228262,5.840804512876163,0.7958189325299342,0.07555555555555556,13.235294117647058,0.09565373552677416,0.8032344639790632,0.7125267128652358
