orgao_cnpj,n_municipios,n_instrumentos_mapeados,municipio_ibge,municipio,uf,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,count_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_hhi_norm,count_hhi_norm,hhi_gap_value_count,hhi_norm_gap_value_count,exposicao_degree_global,exposicao_strength_global,integracao_siconfi_principal
00057011000108,1,6,5212709,Mambaí,GO,109046.4,6,4,0.4829648133554434,0.2777777777777778,0.6602693899110837,1.0,2.0705442142925614,0.3106197511405912,0.037037037037037,0.2051870355776656,0.2735827141035541,0.866382202846799,0.6417431813431906,True
00091238000170,1,11,4208906,Jaraguá do Sul,SC,463764.85,11,9,0.3303067153054515,0.1239669421487603,0.4312528860261833,0.9731237932327128,3.027489159810901,0.246595054718633,0.0144628099173553,0.2063397731566912,0.2321322448012776,0.5615495247490827,0.7879573378713607,True
00118735000114,1,8,3543402,Ribeirão Preto,SP,111063.1,8,8,0.482405668049233,0.125,0.67974016572561,0.8988048235642621,2.072944134433227,0.4084636206276949,0.0,0.357405668049233,0.4084636206276949,0.4630226364205698,0.5583930980960434,True
00202770000117,1,6,5003256,Costa Rica,MS,3232560.62,6,6,0.5160285226261689,0.1666666666666666,0.6929491085614969,0.9699696273599966,1.937877377224822,0.4192342271514027,3.3306690738754695e-17,0.3493618559595022,0.4192342271514027,0.4911310230478846,0.9342668747454268,True
00204125000133,1,24,2704302,Maceió,AL,610239.2,24,22,0.4451703128319597,0.0486111111111111,0.6440097587962229,0.913850699856712,2.24633128305093,0.4187498515382435,0.0033068783068783,0.3965592017208486,0.4154429732313652,0.505001120485745,0.7734631879124804,True
00324208000166,1,5,3107307,Bocaiúva,MG,20395.24,5,3,0.4662282745721222,0.44,0.5740074644868116,1.0,2.144872060618252,0.1993424118581832,0.1600000000000001,0.0262282745721221,0.0393424118581831,0.4337377820476057,0.2919815057606655,True
00421772000105,1,20,5213103,Mineiros,GO,6611636.220000001,20,16,0.1812125737566933,0.075,0.2593851117840237,0.8006036363567505,5.518380867669034,0.1266267453404728,0.0133333333333333,0.1062125737566933,0.1132934120071395,0.4355354202306462,0.9320785423314372,True
00426641000102,1,5,3113206,Carandaí,MG,62633.64,5,5,0.2807508386759461,0.2,0.335283084297831,0.9817989182809748,3.561877160246848,0.1009385483449326,3.4694469519536136e-17,0.0807508386759461,0.1009385483449326,0.455236993226739,0.418076453406213,True
00444435000125,1,10,3201308,Cariacica,ES,319910.04000000004,10,8,0.2852700824257914,0.14,0.4051138876416632,0.923778572251124,3.505449963404889,0.1831658084866187,0.0171428571428571,0.1452700824257913,0.1660229513437615,0.6292812857858923,0.7181875207471254,True
00460408000146,1,33,3110608,Cambuí,MG,578732.03,33,27,0.1268202119733327,0.0413223140495867,0.2431488023913243,0.6425280798783506,7.88517843047192,0.093236373972307,0.0044500953591862,0.0854978979237459,0.0887862786131208,0.7062223418820968,0.6406166808350311,True
00536717000152,1,15,3200300,Alfredo Chaves,ES,548712.75,15,15,0.0863123771695586,0.0666666666666666,0.1202815134148058,0.4476101202313961,11.585823873620388,0.0210489755388128,0.0,0.0196457105028919,0.0210489755388128,0.5122307930401889,0.6338541480284949,True
00569168000112,1,11,4215653,Santa Rosa do Sul,SC,123197.82,11,11,0.944289681876618,0.0909090909090909,0.9716081015069912,0.9930149738039196,1.0589970632874723,0.93871865006428,0.0,0.8533805909675272,0.93871865006428,0.9893425469076867,0.9706903916586926,True
00634997000131,1,8,3167202,Sete Lagoas,MG,10571405.96,8,8,0.1492468822645694,0.125,0.1975571497208872,0.7023498915937951,6.700307469252881,0.0277107225880793,0.0,0.0242468822645694,0.0277107225880793,0.4347717197159859,0.9544976656482108,True
00675468000186,1,61,5204508,Caldas Novas,GO,6357767.28,61,52,0.1509875868592134,0.0233808116097823,0.3388899506872167,0.6067207889370874,6.623061013170823,0.1343402846407667,0.0042314157589937,0.1276067752494311,0.1301088688817729,0.7268849394722418,0.8810552586902395,True
00879976000186,1,141,4115804,Medianeira,PR,12443340.0,141,135,0.0155965741590211,0.0076957899502037,0.0562549926305959,0.1418429457042884,64.11664445051169,0.0082502799363273,0.0002905346513246,0.0079007842088174,0.0079597452850026,0.3989296410860706,0.7317832941197299,True
00955107000193,1,328,3543907,Rio Claro,SP,12650330.57,328,95,0.2240746394220999,0.0265838786436644,0.3699508067479694,0.781367313312825,4.462798657532381,0.2158201143095691,0.0162283879909375,0.1974907607784354,0.1995917263186316,0.4826799609350993,0.9269717984721229,True
00956081000106,1,6,3202900,Itarana,ES,106151.38,6,6,0.2320739326466755,0.1666666666666666,0.3101504662492376,0.8874422546367273,4.308971665173896,0.0784887191760106,3.3306690738754695e-17,0.0654072659800088,0.0784887191760106,0.5662804573296113,0.5330387652924302,True
00999472000108,1,80,5220454,Senador Canedo,GO,26941823.0,80,80,0.0272457073150733,0.0125,0.0534484990121121,0.2137939960484485,36.70302952446245,0.0149323618380489,3.513364001978343e-18,0.0147457073150733,0.0149323618380489,0.5166812450112631,0.8861198435053071,True
01071994000108,1,27,4120358,Pranchita,PR,2374612.26,27,27,0.1737828224387252,0.037037037037037,0.2736810598291108,0.7285865693290069,5.754308659318696,0.1420052386863685,0.0,0.1367457854016882,0.1420052386863685,0.5887038803245653,0.8823631799097059,True
01210830000106,1,15,1709500,Gurupi,TO,467884.52,15,15,0.2115697380398444,0.0666666666666666,0.4167695054326653,0.6934959079218949,4.726573891260727,0.1552532907569761,0.0,0.1449030713731777,0.1552532907569761,0.73455643166781,0.7186349699352569,True
01280363000190,1,55,4209102,Joinville,SC,18009370.59,55,42,0.5072547203884036,0.0333884297520661,0.653089009481036,0.9647295452761296,1.9713961443952708,0.4952365428369012,0.0098125377947994,0.4738662906363374,0.4854240050421017,0.404606136247675,0.9732219018081736,True
01282378000198,1,99,4217105,São Martinho,SC,304468.75000000006,99,37,0.2729473842149322,0.0609121518212427,0.3946858257210305,0.8436317356050498,3.663709776432775,0.2527514782209025,0.0348263782607217,0.2120352323936894,0.2179250999601808,0.9892717410957964,0.9495765818430608,True
01294821000140,1,5,4219002,Urussanga,SC,108830.32,5,5,0.2908090286534612,0.2,0.411833761032771,0.9356796892630656,3.438682783097621,0.1135112858168265,3.4694469519536136e-17,0.0908090286534612,0.1135112858168265,0.7203286798075172,0.7414093490437119,True
01335616000186,1,11,3519071,Hortolândia,SP,298078.42000000004,11,8,0.5983323750215647,0.140495867768595,0.762685202102185,0.9608621784830984,1.6713118690325903,0.540951285738931,0.0177095631641086,0.4578365072529696,0.5232417225748224,0.8610819977332572,0.7760702434356306,True
01349236000109,1,185,4202800,Braço do Norte,SC,945408.037,185,27,0.0797985653991157,0.0732505478451424,0.1408201779439706,0.4616215093589267,12.531553606239164,0.0444062025298509,0.0376063381468787,0.0065480175539732,0.0067998643829722,0.9989294309449628,0.968915944160482,True
01393989000103,1,9,5208707,Goiânia,GO,384377.68,9,8,0.1581754634679916,0.1358024691358024,0.2320431040636907,0.7093863514655689,6.322093060927618,0.0379148153919904,0.0123456790123456,0.0223729943321892,0.0255691363796448,0.4542171986465636,0.6197926641823261,True
01397083000167,1,82,4216503,São Joaquim,SC,186926.62,82,43,0.2111727137642919,0.0434265318262938,0.4092515020065093,0.7198870337461833,4.735460288284149,0.1923911117110608,0.0206509730602532,0.167746181937998,0.1717401386508075,0.9113668698440348,0.8089384270847968,True
01404511000131,1,64,4305108,Caxias do Sul,RS,2791763.57,64,38,0.3428284843880246,0.05224609375,0.5625662061347122,0.8006283820087243,2.916910483051247,0.3250670920741874,0.0266311233108108,0.2905823906380246,0.2984359687633766,0.7106916518016232,0.8709507813674692,True
01420402000108,1,24,1504208,Marabá,PA,686508.5800000001,24,20,0.5164917492658109,0.0555555555555555,0.7059876221794635,0.8959779643249325,1.9361393505733488,0.4910439465955904,0.0058479532163742,0.4609361937102553,0.4851959933792161,0.5233825405397051,0.8258932496730257,True
01465988000127,1,204,5213103,Mineiros,GO,5503768.37,204,117,0.0642535314890936,0.017637447135717,0.1522460927984147,0.4359085209830514,15.56334689821273,0.0561867515881375,0.0091688044386111,0.0466160843533766,0.0470179471495264,0.6419934909751159,0.8055192993186204,True
01494665000161,1,19,5209101,Goiatuba,GO,636626.3300000001,19,16,0.1688667075487649,0.0692520775623268,0.2931075753652853,0.7045877760035466,5.921830386319472,0.1134578213853492,0.0072022160664819,0.099614629986438,0.1062556053188672,0.5551316530892535,0.7030839203938131,True
01600293000100,1,68,4214904,Rio Fortuna,SC,106022.36000000002,68,31,0.3859821789580177,0.0523356401384083,0.5961006715941807,0.8576470095553428,2.5907931881714346,0.3655149182566183,0.0207468281430219,0.3336465388196094,0.3447680901135964,0.640229602990591,0.6974259679021885,True
01610999000153,1,16,4203303,Campo Alegre,SC,21492.72,16,15,0.2654354574012554,0.0703125,0.3680502049065915,0.8228925887463289,3.7673941898738583,0.2129665615013451,0.00390625,0.1951229574012554,0.2090603115013451,0.9928763569543252,0.829675278485762,True
01648573000199,1,52,3303955,Pinheiral,RJ,7256005.920000001,52,42,0.2690944537846748,0.0303254437869822,0.5012133865513716,0.6931273479446114,3.716167263708024,0.2512674892428376,0.0066748448549574,0.2387690099976925,0.2445926443878801,0.7745848589736769,0.9008504056110502,True
01650166000116,1,18,5212204,Jussara,GO,579048.92,18,15,0.2138000615108942,0.074074074074074,0.4144727530102292,0.6717912538374133,4.677267129546848,0.1576429230473867,0.0079365079365079,0.1397259874368202,0.1497064151108788,0.4807390411812353,0.6646036364013711,True
01743462000161,1,11,4210605,Massaranduba,SC,13438.5,11,9,0.2100500208943957,0.1239669421487603,0.2547903411839119,0.8675149756297206,4.760770771371443,0.1113062735061952,0.0144628099173553,0.0860830787456354,0.0968434635888398,0.9895481794548328,0.8200607591989957,True
01746653000187,1,795,4208807,Jaguaruna,SC,1974258.3714,795,175,0.0546683460314397,0.020253945650884,0.1829155217125498,0.3489672481476909,18.292120991275272,0.0492354054913905,0.0146232212006017,0.0344144003805557,0.0346121842907888,0.958175253093916,0.9174496340426884,True
01815216000178,1,148,5218805,Rio Verde,GO,46022370.87,148,129,0.1342201712306583,0.0092220598977355,0.3361843318264494,0.5439633957736607,7.450444972846093,0.1274562663183978,0.0014816072406866,0.1249981113329227,0.1259746590777112,0.4413134603681855,0.9286793666269976,True
01823752000115,1,19,4208203,Itajaí,SC,169659.65000000002,19,9,0.2052672825314581,0.1412742382271468,0.3261055884531177,0.8343702229728753,4.871696978044934,0.1059256928478903,0.0339335180055401,0.0639930443043113,0.0719921748423502,0.870703275889076,0.8161847981796571,True
01824828000127,1,126,4209409,Laguna,SC,232749.24000000005,126,45,0.4208958445744556,0.0404383975812547,0.6367367730180343,0.8186374314261992,2.37588470613447,0.4077343864966024,0.018630179344465,0.3804574469932009,0.3891042071521373,0.6131953410063103,0.7606257951816885,True
01834835000100,1,24,2704302,Maceió,AL,6830000.0,24,24,0.0582146631539007,0.0416666666666666,0.0878477306002928,0.3206442166910688,17.17780273599322,0.0172674745953746,0.0,0.016547996487234,0.0172674745953746,0.6478298910454363,0.8861362159569557,True
01842685000186,1,5,4203907,Capinzal,SC,43549.99,5,5,0.3669854646107463,0.2,0.5510908268865274,0.9425947055326536,2.7249035627628437,0.2087318307634328,3.4694469519536136e-17,0.1669854646107463,0.2087318307634328,0.5157656339420618,0.3945138416268523,True
01850671000104,1,188,4203600,Campos Novos,SC,496470.25,188,61,0.1585469434940581,0.0430624717066545,0.3215902664862597,0.6663128556041373,6.307280215953688,0.1445227258856257,0.0271135129017655,0.1154844717874035,0.1174092129838602,0.9158680520962352,0.8060646773082181,True
