orgao_cnpj,n_municipios,n_instrumentos_mapeados,municipio_ibge,municipio,uf,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,count_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_hhi_norm,count_hhi_norm,hhi_gap_value_count,hhi_norm_gap_value_count,exposicao_degree_global,exposicao_strength_global,integracao_siconfi_principal,cod_ibge,despesa_empenhada_2025,despesa_liquidada_2025,despesa_paga_2025,populacao_siconfi_2025,liquidada_sobre_empenhada,paga_sobre_empenhada,despesa_empenhada_per_capita,exposicao_strength,exposicao_degree,procurement_intensity_parcial,log_despesa_empenhada,log_populacao_siconfi,log_despesa_per_capita,instrumentos_por_fornecedor
05009757000160,1,7,3533908,Olímpia,SP,32438.75,7,6,0.4427764375393844,0.183673469387755,0.5733883087356942,0.9753997919155332,2.2584760958763783,0.3313317250472614,0.0204081632653061,0.2591029681516293,0.3109235617819553,0.6977576571451382,0.4345501301928464,True,3533908,458172813.44,434304379.84,430768911.94,56037.0,0.9479051726775454,0.9401887220364534,8176.2552142334525,0.4345501301928464,0.6977576571451382,7.080025057891833e-05,19.942756992831843,10.933767465827414,9.00898952700443,1.1666666666666667
05029092000156,1,589,4203907,Capinzal,SC,27425316.5922,589,186,0.0312277910277175,0.0173036512635441,0.0640187355393864,0.1734067161635819,32.02275816154935,0.0259911844927322,0.0119917791082119,0.0139241397641734,0.0139994053845202,0.4771613877284563,0.9303014126973512,True,4203907,169606579.69,162885563.4,162730035.53,23184.0,0.9603729035613807,0.9594559116010201,7315.673727139407,0.9303014126973512,0.4771613877284563,0.16169960294186037,18.948992075911537,10.051217664560463,8.897774411351074,3.1666666666666665
05054133000164,1,12,2914802,Itabuna,BA,3604940.61,12,12,0.4491891704158052,0.0833333333333333,0.6454066909024613,0.9262171145726588,2.226233546713338,0.3991154586354239,1.5139404881252137e-17,0.3658558370824719,0.3991154586354239,0.4031529033421416,0.9062124401746754,True,2914802,1163036849.65,1120197750.52,1054923424.47,185500.0,0.9631661721269692,0.9070421326611144,6269.740429380055,0.9062124401746754,0.4031529033421416,0.0030995927696399793,20.87430039497668,12.130810161029627,8.743490233947053,1.0
05054229000122,1,5,5200134,Acreúna,GO,19607.49,5,5,0.3132753377133666,0.2,0.4827236938537264,0.942180768675644,3.1920801914990093,0.1415941721417082,3.4694469519536136e-17,0.1132753377133665,0.1415941721417081,0.8360358093911402,0.630062317921683,True,5200134,150187755.87,149470564.86,146970700.17,20506.0,0.9952247038658679,0.978579773821345,7324.088358041549,0.630062317921683,0.8360358093911402,0.0001305531858201005,18.827396775129923,9.928472805230037,8.898923969899887,1.0
05055033000152,1,44,1501402,Belém,PA,133753006.6,44,42,0.5670685499108263,0.024793388429752,0.7476467448620329,0.8786269350299599,1.7634552298082018,0.5565092462501148,0.0010078613182826,0.5422751614810742,0.5555013849318322,0.4136433059630854,0.9901295327524264,True,1501402,5621703163.19,5491630719.07,5474789122.13,1367336.0,0.9768624489155363,0.9738666313757068,4111.427742113131,0.9901295327524264,0.4136433059630854,0.023792257029114056,22.449900508888838,14.128374879212613,8.321525629676223,1.0476190476190477
05085153000100,1,5,4202909,Brusque,SC,227280.98,5,4,0.4206000999333055,0.28,0.5228488543124022,1.0,2.377555307662955,0.227466799911074,0.04,0.1406000999333055,0.187466799911074,0.6697954472555937,0.8212697750663138,True,4202909,1101240435.42,1066762380.93,1055852776.37,141676.0,0.968691619576382,0.9587849686679097,7772.949796860443,0.8212697750663138,0.6697954472555937,0.0002063863373426873,20.819703049973768,11.86129803942124,8.95840501055253,1.25
05106805000138,1,256,5204805,Campo Alegre de Goiás,GO,7803072.080000001,256,80,0.0229964500489357,0.07244873046875,0.0512618614693099,0.1789359351913099,43.48497258803128,0.0106293165052513,0.0607075751582278,-0.0494522804198142,-0.0500782586529764,0.5824594131151747,0.774770339818473,True,5204805,81775225.29,78236012.66,77682368.68,7424.0,0.956720233818386,0.9499499194837375,11014.98185479526,0.774770339818473,0.5824594131151747,0.09542097930428092,18.2194848863834,8.912473274466036,9.307011611917362,3.2
05121894000191,1,8,3126109,Formiga,MG,8962.09,8,8,0.3688223901894285,0.125,0.5547143579232076,0.9027693317072244,2.7113321387196594,0.2786541602164897,0.0,0.2438223901894285,0.2786541602164897,0.3989296410860705,0.1397041778239365,True,3126109,429973961.99,421844164.65,394463660.67,68099.0,0.9810923496335131,0.9174129029682363,6313.954125464397,0.1397041778239365,0.3989296410860705,2.0843331904382698e-05,19.879235211306817,11.128717807741976,8.75051740356484,1.0
05140677000149,1,5,4204608,Criciúma,SC,209100.0,5,4,0.3353280999094065,0.28,0.480726924916308,1.0,2.982153897243218,0.1137707998792087,0.04,0.0553280999094065,0.0737707998792086,0.4993537172511388,0.6695299949888931,True,4204608,1389857550.83,1334206148.58,1314767201.96,231088.0,0.9599589164970426,0.9459726294790735,6014.408151137229,0.6695299949888931,0.4993537172511388,0.0001504470727054934,21.052467097420166,12.350553869340947,8.701913228079219,1.25
05152243000169,1,5,3535804,Paranapanema,SP,1817358.8,5,5,0.875272568524281,0.2,0.9343229306177734,0.9980197636262028,1.1425012458530612,0.8440907106553514,3.4694469519536136e-17,0.675272568524281,0.8440907106553514,0.4018084910707098,0.9339436589160232,True,3535804,195406767.62,190400508.1,187319624.41,19412.0,0.9743803166032843,0.9586138018222237,10066.287225427572,0.9339436589160232,0.4018084910707098,0.009300388221630826,19.090593931671243,9.873646710525106,9.216947221146137,1.0
05156411000194,1,6,2914703,Itaberaba,BA,110188.0,6,6,0.2161538422597303,0.1666666666666666,0.2658184194286129,0.8790703161868806,4.626334602918604,0.0593846107116764,3.3306690738754695e-17,0.0494871755930636,0.0593846107116763,0.5432193600803126,0.4648301495809064,True,2914703,359471221.44,357203666.47,353332695.28,67605.0,0.993691970776085,0.9829234559155812,5317.22833281562,0.4648301495809064,0.5432193600803126,0.00030652801511787134,19.700144680293814,11.121437223792858,8.578707456500954,1.0
05160388000101,1,5,5208806,Goianira,GO,214728.64,5,5,0.3478042703821789,0.2,0.4276403930095211,0.9861127048539028,2.8751803389336383,0.1847553379777236,3.4694469519536136e-17,0.1478042703821789,0.1847553379777236,0.9455996529163372,0.8393436583892837,True,5208806,311126061.06,295135454.88,288080110.93,69511.0,0.9486040927413141,0.9259272911710356,4475.925552214758,0.8393436583892837,0.9455996529163372,0.0006901660351705158,19.555708729043964,11.14924029241027,8.406468436633697,1.0
05211356000198,1,130,3550407,São Pedro,SP,2392213.85,130,106,0.0629845596218479,0.0118343195266272,0.1379475334113628,0.4346601370943488,15.876907070619923,0.0540606030468179,0.0024232178078331,0.0511502400952207,0.0516373852389847,0.6016521799969143,0.6949355818724279,True,3550407,248966384.65,245280497.32,241500224.76,38991.0,0.9851952409752759,0.9700113736218002,6385.226966479444,0.6949355818724279,0.6016521799969143,0.009608581710189525,19.33282844390985,10.571086129249698,8.76174231466015,1.2264150943396226
05234481000113,1,6,4208302,Itapema,SC,252256.28,6,5,0.8693149183181724,0.2222222222222222,0.9304030012652212,0.9994285969808164,1.1503311158339014,0.8366436478977154,0.0277777777777778,0.6470926960959502,0.8088658701199376,0.9254314158300948,0.9197365235034634,True,4208302,733071776.82,678628857.91,660636078.03,76247.0,0.9257331674312049,0.9011888043156979,9614.43436226999,0.9197365235034634,0.9254314158300948,0.000344108568869293,20.412754177048694,11.241733349433357,9.171020827615338,1.2
05298824000103,1,9,4209003,Joaçaba,SC,632194.23,9,8,0.6731136309042477,0.1358024691358024,0.8067141011394552,0.9956896316500706,1.4856332632227631,0.6264155781762831,0.0123456790123456,0.5373111617684452,0.6140698991639375,0.9660987431250284,0.9547708896637525,True,4209003,321557994.74,289758955.14,289482883.81,29976.0,0.9011094728784101,0.900250929988742,10727.181569922604,0.9547708896637525,0.9660987431250284,0.001966034868799232,19.58868847336777,10.308152340473523,9.280536132894246,1.125
05322181000196,1,11,5219258,Santa Fé de Goiás,GO,895367.08,11,9,0.3578813500677741,0.1239669421487603,0.5210153583042164,0.914147971578316,2.794222162766023,0.2776165188262459,0.0144628099173553,0.2339144079190138,0.2631537089088905,0.6355430287545085,0.8308935178413188,True,5219258,47768292.31,47526154.87,46525781.23,4985.0,0.9949310007058947,0.9739887900547809,9582.405679037112,0.8308935178413188,0.6355430287545085,0.018743962505282197,17.681872636558857,8.514188682395938,9.167683954162918,1.2222222222222223
05380490000112,1,20,3510005,Cândido Mota,SP,82155.63000000002,20,17,0.2601126194893691,0.07,0.4765747642614389,0.7461363268713294,3.844488598681273,0.2138696582074547,0.011875,0.1901126194893691,0.2019946582074547,0.4759526671646598,0.3969132818132825,True,3510005,217924181.03,216289207.25,216204352.6,29530.0,0.9924975109587544,0.9921081340222485,7379.755537758212,0.3969132818132825,0.4759526671646598,0.0003769918033496717,19.19965776681883,10.293161974737968,8.906495792080863,1.1764705882352942
05419083000171,1,11,5206305,Cristianópolis,GO,178581.36000000002,11,11,0.1665271342240044,0.0909090909090909,0.2687850512505896,0.7104257689604335,6.005027376828856,0.0831798476464048,0.0,0.0756180433149134,0.0831798476464048,0.5874637816028332,0.5793745358007057,True,5206305,47664627.2,46984337.59,46569292.51,3682.0,0.9857275793400101,0.9770199673354415,12945.30885388376,0.5793745358007057,0.5874637816028332,0.003746622400940545,17.679700112626737,8.211211361793023,9.468488750833716,1.0
05446297000137,1,113,5221304,Três Ranchos,GO,3694077.57,113,53,0.0760625540767694,0.0564648758712506,0.1956022813023929,0.4409956664770307,13.147073644026031,0.0582945262705534,0.0383199696380055,0.0195976782055187,0.0199745566325479,0.6212890449121127,0.7841879623149554,True,5221304,44220996.16,43759345.67,42363601.12,2906.0,0.9895603778727722,0.957997440101087,15217.1356366139,0.7841879623149554,0.6212890449121127,0.08353673347009467,17.604710260503023,7.974532844130228,9.630177416372792,2.1320754716981134
05448443000163,1,10,3551009,São Vicente,SP,135961.19,10,7,0.2827341445889157,0.18,0.4501284520972492,0.8969853088223191,3.536891525620156,0.163189835353735,0.0433333333333334,0.1027341445889157,0.1198565020204016,0.3989296410860706,0.4821527340593309,True,3551009,1935173444.01,1884683369.19,1714561440.85,334632.0,0.9739092767233432,0.8859988473679882,5782.989803754572,0.4821527340593309,0.3989296410860706,7.025788330283507e-05,21.383462794558454,12.720786699542966,8.662676095015486,1.4285714285714286
05469074000195,1,14,5201108,Anápolis,GO,116315.6,14,14,0.1449076390758942,0.0714285714285714,0.2888692488367854,0.6267431023869541,6.9009474336702015,0.0791313036201937,0.0,0.0734790676473227,0.0791313036201937,0.8395509182159141,0.7288628840672149,True,5201108,2047598263.77,2047040648.97,2038673842.97,393417.0,0.9997276737288431,0.9956415176951906,5204.651206658584,0.7288628840672149,0.8395509182159141,5.6805869617139586e-05,21.439933364613175,12.882625397018183,8.557307967594992,1.0
05472936000139,1,37,4208203,Itajaí,SC,74107496.3,37,36,0.3306684513652204,0.0284879474068663,0.519461618891583,0.9289317195566894,3.02417722607443,0.3115446928327981,0.0007304601899196,0.302180503958354,0.3108142326428785,0.6663410111682811,0.9912512788905938,True,4208203,2879626419.94,2710544158.75,2700099900.64,291169.0,0.9412832650724454,0.9376563160912585,9889.879829033998,0.9912512788905938,0.6663410111682811,0.025735107785802333,21.780926407381898,12.581659133593865,9.199267273788033,1.0277777777777777
05478139000169,1,11,4208104,Itaiópolis,SC,142813.44999999998,11,9,0.6548735314717223,0.1239669421487603,0.7894914659648653,0.9906257428834608,1.5270123954355916,0.6117327229056877,0.0144628099173553,0.530906589322962,0.5972699129883323,0.9440566473150644,0.8025043963560348,True,4208104,149782756.02,140613163.57,136887109.09,22065.0,0.9387807202000233,0.9139043286913608,6788.250895989124,0.8025043963560348,0.9440566473150644,0.0009534705716119321,18.824696509070208,10.001747921703648,8.822948587366561,1.2222222222222223
05491593000150,1,6,2921708,Morro do Chapéu,BA,61955.56,6,6,0.2002332655908519,0.1666666666666666,0.2750358482757641,0.8315702416377158,4.994175153909526,0.0402799187090223,3.3306690738754695e-17,0.0335665989241852,0.0402799187090223,0.550737764359896,0.3420038211724052,True,2921708,266980016.22,266478969.91,266048304.16,33389.0,0.9981232815957763,0.9965101805251512,7996.047087963101,0.3420038211724052,0.550737764359896,0.00023206066460400036,19.402684367945472,10.415981783402664,8.986702584542808,1.0
05499749000149,1,7,5215702,Palmeiras de Goiás,GO,79977.9,7,7,0.8138493718588629,0.1428571428571428,0.9002486937016352,0.9863724853990916,1.228728600866229,0.7828242671686734,0.0,0.6709922290017201,0.7828242671686734,0.9142324351901152,0.7011745153016551,True,5215702,182058304.95,178518063.63,178250830.57,32004.0,0.9805543541615842,0.9790865108787777,5688.610953318334,0.7011745153016551,0.9142324351901152,0.00043929827876824907,19.019837550605896,10.373616173970015,8.646221376635882,1.0
05509957000181,1,9,5200803,Alvorada do Norte,GO,142603.35,9,6,0.4545368585966108,0.2592592592592592,0.5259343486671245,0.9846472751166084,2.2000416051792024,0.3454442303159331,0.1111111111111111,0.1952775993373516,0.2343331192048219,0.6096420484627203,0.6885528561993057,True,5200803,60590639.85,60209734.17,59110767.49,8412.0,0.9937134567163677,0.9755758915293911,7202.881579885878,0.6885528561993057,0.6096420484627203,0.002353554119135119,17.919650981188898,9.03741453682259,8.882236444366308,1.5
05522917000170,1,26,2211001,Teresina,PI,94005612.06000002,26,26,0.1761221752666502,0.0384615384615384,0.2827784505358392,0.7573822089957467,5.677876726686988,0.1431670622773162,0.0,0.1376606368051117,0.1431670622773162,0.4355046404881262,0.9903563955776352,True,2211001,5119761285.88,4965839285.12,4931466326.02,868523.0,0.9699357075134523,0.963221925916877,5894.790680131672,0.9903563955776352,0.4355046404881262,0.018361327181261742,22.35637365105934,13.674549346753633,8.681824304305707,1.0
05532421000187,1,143,4209300,Lages,SC,2997870.04,143,75,0.4588201938097984,0.0210768252726294,0.6664875973075871,0.84911726193441,2.179503024259968,0.4515069531856065,0.0078481337222596,0.4377433685371689,0.4436588194633469,0.577949509635157,0.938067813523699,True,4209300,1031482219.41,1016006822.12,1004318452.56,164881.0,0.9849969325706344,0.9736653077107451,6255.919235145347,0.938067813523699,0.577949509635157,0.0029063710295605086,20.754262652721582,12.01297928056293,8.741283372158652,1.9066666666666667
05568854000192,1,20,5200258,Águas Lindas de Goiás,GO,554310.06,20,17,0.1377127183822273,0.065,0.2273096035817931,0.666746044623473,7.261493431742872,0.0838197632811165,0.0065625,0.0727127183822273,0.0772572632811165,0.7218735730099065,0.6943863771427471,True,5200258,691558004.38,688790235.94,683242545.32,208892.0,0.995997778317263,0.9879757605185194,3310.600714148938,0.6943863771427471,0.7218735730099065,0.0008015380582529063,20.35445758751793,12.249572650976026,8.104884936541906,1.1764705882352942
05587823000189,1,21,3550308,São Paulo,SP,1971386.07,21,21,0.948723363428128,0.0476190476190476,0.9739340402258192,0.9922943403977688,1.0540480381832156,0.9461595315995344,0.0,0.9011043158090803,0.9461595315995344,0.4008919770232581,0.946436720898567,True,3550308,123571806691.25,117009214332.57,116798206872.08,12200180.0,0.9468924786777866,0.9451849090780541,10128.68717439005,0.946436720898567,0.4008919770232581,1.5953364467071372e-05,25.540088254747488,16.316961263693006,9.223126991054482,1.0
05593119000139,1,182,5204508,Caldas Novas,GO,33421849.72,182,128,0.0433935318412432,0.0100833232701364,0.186134401659921,0.2632037446669484,23.044909173526943,0.0358611974462924,0.0022887037683265,0.0333102085711067,0.0335724936779659,0.5167494455211527,0.8595134482287117,True,5204508,619492442.1,618171380.34,581170603.17,93483.0,0.9978675094799837,0.9381399411426329,6626.792487404127,0.8595134482287117,0.5167494455211527,0.05395037525672502,20.244411058959052,11.445534880564031,8.79887617839502,1.421875
05604369000127,1,7,3550308,São Paulo,SP,23344.45,7,7,0.2341718785959394,0.1428571428571428,0.4026653016027364,0.8023320318105588,4.270367586389343,0.1065338583619293,0.0,0.0913147357387965,0.1065338583619293,0.5249659828886462,0.2865431345165566,True,3550308,123571806691.25,117009214332.57,116798206872.08,12200180.0,0.9468924786777866,0.9451849090780541,10128.68717439005,0.2865431345165566,0.5249659828886462,1.889140462138521e-07,25.540088254747488,16.316961263693006,9.223126991054482,1.0
05606204000194,1,8,3203403,Mimoso do Sul,ES,94963.0,8,7,0.2176977691178562,0.15625,0.3392900392784558,0.8164758906100269,4.5935243344575785,0.0873140639708322,0.015625,0.0614477691178562,0.0716890639708322,0.608180851541541,0.4744031378117796,True,3203403,180495525.13,177207976.59,174303597.95,24769.0,0.9817859831282123,0.9656948438165415,7287.1543110339535,0.4744031378117796,0.608180851541541,0.0005261238467358341,19.01121654390635,10.117348150251422,8.893868393654929,1.1428571428571428
05613121000122,1,25,5204508,Caldas Novas,GO,136820.26,25,19,0.1036808435434202,0.0656,0.2423619864484981,0.4969046981784715,9.644983256537769,0.053885334851388,0.0136888888888888,0.0380808435434202,0.0401964459624991,0.5876988945036334,0.3812054925384832,True,5204508,619492442.1,618171380.34,581170603.17,93483.0,0.9978675094799837,0.9381399411426329,6626.792487404127,0.3812054925384832,0.5876988945036334,0.0002208586428208823,20.244411058959052,11.445534880564031,8.79887617839502,1.3157894736842106
05628919000148,1,17,5214804,Nova Aurora,GO,1259480.0,17,17,0.1105553264081412,0.0588235294117647,0.1810270905453044,0.5835741734684156,9.045244878643503,0.05496503430865,0.0,0.0517317969963764,0.05496503430865,0.4719579911626076,0.7146818979516391,True,5214804,30200877.01,29479180.55,29151180.55,2103.0,0.9761034601822643,0.9652428484228313,14360.854498335711,0.7146818979516391,0.4719579911626076,0.04170342469137455,17.22338152198967,7.6511201757027,9.572261346286968,1.0
05629151000127,1,5,3550308,São Paulo,SP,4792767.3,5,5,0.9719175969608856,0.2,0.9858170164030288,0.9988733022777884,1.0288938106758496,0.9648969962011068,3.4694469519536136e-17,0.7719175969608855,0.9648969962011068,0.8436048966315424,0.9850747013168568,True,3550308,123571806691.25,117009214332.57,116798206872.08,12200180.0,0.9468924786777866,0.9451849090780541,10128.68717439005,0.9850747013168568,0.8436048966315424,3.87852814353921e-05,25.540088254747488,16.316961263693006,9.223126991054482,1.0
05649898000147,1,7,3550308,São Paulo,SP,7301.2,7,7,0.2149827958686649,0.1428571428571428,0.3489837287021312,0.8093190160521558,4.65153500287953,0.0841465951801091,0.0,0.0721256530115221,0.0841465951801091,0.6106413179924531,0.196331356479257,True,3550308,123571806691.25,117009214332.57,116798206872.08,12200180.0,0.9468924786777866,0.9451849090780541,10128.68717439005,0.196331356479257,0.6106413179924531,5.908467469640865e-08,25.540088254747488,16.316961263693006,9.223126991054482,1.0
05658440000154,1,31,3550308,São Paulo,SP,112465.61999999998,31,28,0.1831730671293053,0.0405827263267429,0.3530412227309999,0.7084814008049749,5.459317877196875,0.1529202177637241,0.0050487532277334,0.1425903408025624,0.1478714645359906,0.6895524094757641,0.5374224677982787,True,3550308,123571806691.25,117009214332.57,116798206872.08,12200180.0,0.9468924786777866,0.9451849090780541,10128.68717439005,0.5374224677982787,0.6895524094757641,9.101236197104461e-07,25.540088254747488,16.316961263693006,9.223126991054482,1.1071428571428572
05722202000160,1,6,2306900,Jaguaribe,CE,328778.61,6,6,0.5027058207246798,0.1666666666666666,0.6934757708234122,0.9207673516230268,1.9892349735645425,0.4032469848696158,3.3306690738754695e-17,0.3360391540580131,0.4032469848696158,0.819420505216447,0.8023050622050473,True,2306900,274684760.11,257062409.43,243526526.0,32945.0,0.9358451824085801,0.8865672995563263,8337.676737289423,0.8023050622050473,0.819420505216447,0.0011969306555934796,19.43113467122292,10.40259478334792,9.028539887875,1.0
05774805000106,1,21,4216602,São José,SC,64423.45,21,19,0.5687162297195874,0.0566893424036281,0.7450703121301328,0.9078526530323971,1.758346162361258,0.5447560202595645,0.0042831947593852,0.5120268873159592,0.5404728255001793,0.9853431114134276,0.866565291068527,True,4216602,1438009221.47,1403029348.02,1356355410.74,287409.0,0.9756747919778692,0.9432174637610948,5003.354875699787,0.866565291068527,0.9853431114134276,4.480044288877602e-05,21.08652550892985,12.568661567376834,8.517863941553017,1.105263157894737
05806495000164,1,20,5211909,Jataí,GO,281938.55000000005,20,16,0.1179485499260187,0.075,0.1956454695535605,0.6298858385985173,8.478272947206504,0.0591451199210866,0.0133333333333333,0.0429485499260186,0.0458117865877532,0.5859937408563942,0.5295240750986536,True,5211909,740899118.98,728237465.04,720115076.57,104656.0,0.9829104211145082,0.9719475406603082,7079.375468009479,0.5295240750986536,0.5859937408563942,0.00038053567992920066,20.42337503226484,11.558434060200995,8.864940972063845,1.25
05921795000194,1,13,5213103,Mineiros,GO,224569.17,13,12,0.1345486767517801,0.0887573964497041,0.2039015417833178,0.6523602505188046,7.432254438628432,0.0558712837292147,0.0059171597633136,0.0457912803020759,0.049954123965901,0.612411327986342,0.5149166970873068,True,5213103,678402600.84,651782645.6,638880337.18,71108.0,0.9607608296208784,0.9417421696039144,9540.453969173652,0.5149166970873068,0.612411327986342,0.00033102639895828497,20.335251476219995,11.171955127042576,9.16329634917742,1.0833333333333333
06068089000104,1,14,5107958,Tangará da Serra,MT,2832436.24,14,14,0.9089208337060836,0.0714285714285714,0.9532076598483292,0.9805586444551352,1.1002058297228652,0.9019147439911668,0.0,0.8374922622775122,0.9019147439911668,0.4010511522209848,0.9443854152262674,True,5107958,773678236.38,661358684.42,652920796.32,100784.0,0.8548239478913904,0.8439177498064083,7676.597836759803,0.9443854152262674,0.4010511522209848,0.003661000279977916,20.466666629849136,11.52073489186171,8.945931737987424,1.0
06068796000109,1,7,2918407,Juazeiro,BA,419833.96,7,6,0.3335861153270222,0.183673469387755,0.5259222002908006,0.904405065278664,2.997726686015324,0.2003033383924266,0.0204081632653061,0.1499126459392671,0.1798951751271205,0.7972702578511512,0.7665675785079434,True,2918407,1321570748.41,1321182654.59,1302113309.74,244406.0,0.9997063389754449,0.9852770359109343,5407.276206026039,0.7665675785079434,0.7972702578511512,0.0003176780058919343,21.002086827019028,12.4065860558964,8.59550077112263,1.1666666666666667
06069513000135,1,16,3169356,Três Marias,MG,51426.16,16,15,0.1187315034600074,0.0703125,0.1858995499566757,0.6193365400022091,8.422364501910247,0.0557837537071507,0.00390625,0.0484190034600074,0.0518775037071507,0.5279123092245126,0.2259622248318422,True,3169356,244618075.25,235102575.65,222254077.04,28320.0,0.9611005867400635,0.9085758557001808,8637.643900070621,0.2259622248318422,0.5279123092245126,0.00021023041714085273,19.315208675666153,10.251323547807656,9.063885127858496,1.0666666666666667
06073250000138,1,109,4207106,Ilhota,SC,367459.13,109,55,0.051020909971583,0.0285329517717363,0.1036577863774945,0.3675108031742196,19.59980722721265,0.0334472231192049,0.0105428212489907,0.0224879581998466,0.0229044018702142,0.9317252934913424,0.7892436635848112,True,4207106,152565646.98,132245234.6,131441111.88,20319.0,0.8668087293421708,0.8615380623478808,7508.521432157094,0.7892436635848112,0.9317252934913424,0.0024085312603050846,18.84310553338525,9.919311687883013,8.923793845502237,1.981818181818182
06079623000188,1,52,1501303,Barcarena,PA,35071269.89,52,52,0.3511754550471265,0.0192307692307692,0.570267345970916,0.7996010292172513,2.8475794239828165,0.3384534051460898,0.0,0.3319446858163573,0.3384534051460898,0.7413025381322007,0.9670927547778452,True,,,,,,,,,0.9670927547778452,0.7413025381322007,,,,,1.0
06085215000139,1,7,5221452,Trombas,GO,177970.0,7,7,0.1746682300055249,0.1428571428571428,0.2697083778164859,0.7343934370961398,5.725139597328999,0.0371129350064457,0.0,0.031811087148382,0.0371129350064457,0.5417601205660586,0.5120993306014385,True,5221452,42622712.7,42550593.71,42531773.21,3123.0,0.998307968089511,0.9978664077380508,13648.002785782903,0.5120993306014385,0.5417601205660586,0.004175473326924121,17.567897831131084,8.046549357283078,9.521348473848006,1.0
06088862000102,1,7,3147105,Pará de Minas,MG,121364.42,7,4,0.9120383978196712,0.3061224489795918,0.9545633720327588,1.0,1.096445064583477,0.8827178637595615,0.0748299319727891,0.6059159488400793,0.8078879317867724,0.3989296410860706,0.6838065894217324,True,3147105,569725622.03,551955009.99,538609574.38,97507.0,0.9688084731441757,0.9453841525695653,5842.92022142,0.6838065894217324,0.3989296410860706,0.00021302257667044037,20.160665438039963,11.487679449280606,8.67298598875936,1.75
06089125000116,1,331,4207908,Irineópolis,SC,273870.3501999999,331,124,0.0301118186751155,0.0187019103513111,0.0795084242748377,0.2714323509124428,33.20955173080927,0.0222265489082466,0.0107238771021348,0.0114099083238044,0.0115026718061118,0.9952615051264702,0.8988433511288625,True,4207908,88033719.03,79819897.09,77902045.45,10298.0,0.9066968653545023,0.8849114442552706,8548.62293940571,0.8988433511288625,0.9952615051264702,0.0031109710372075818,18.29323046984675,9.239704980606087,9.053525489240666,2.6693548387096775
06089695000106,1,5,2612703,Santa Maria do Cambucá,PE,1300969.75,5,5,0.2420530621127568,0.2,0.3069998360838136,0.9481156268237598,4.131325550156292,0.0525663276409459,3.4694469519536136e-17,0.0420530621127567,0.0525663276409459,0.6589237488275679,0.8843063696409876,True,2612703,73643307.14,72606460.57,71384306.12,13715.0,0.9859206951688236,0.9693251008444596,5369.544815165877,0.8843063696409876,0.6589237488275679,0.017665824642106098,18.11474382288077,9.526245403371703,8.588498419509065,1.0
06091010000166,1,10,2917706,Jaguarari,BA,3369796.1,10,10,0.1994409016117536,0.1,0.2957226403104924,0.8444793143418974,5.014016643119041,0.1104898906797262,3.0839528461809905e-17,0.0994409016117536,0.1104898906797262,0.3989296410860706,0.8931672485864515,True,2917706,230421090.13,228226301.46,226660394.07,32495.0,0.990474879409859,0.983679028434948,7090.970614863825,0.8931672485864515,0.3989296410860706,0.014624512444146556,19.25541901961932,10.388841510328449,8.866577509290872,1.0
06113056000139,1,8,2804805,Nossa Senhora do Socorro,SE,11117649.95,8,8,0.2056860752966994,0.125,0.3669840315488616,0.775372432912407,4.861777826026937,0.0922126574819421,0.0,0.0806860752966994,0.0922126574819421,0.5330572690495234,0.9637597420266591,True,2804805,760133891.8,717159140.58,685040254.54,192375.0,0.9434642348096919,0.9012099867272357,3951.3132777128003,0.9637597420266591,0.5330572690495234,0.01462591007970104,20.449005149148988,12.167201871141181,8.281803278007809,1.0
06129491000151,1,102,5208509,Goiandira,GO,441088.74,102,72,0.0513940284214936,0.0186466743560169,0.1309169669577146,0.3706079642840124,19.45751346438114,0.0380333809344724,0.0048247965300453,0.0327473540654767,0.0332085844044271,0.6598206938154686,0.5009777405241345,True,5208509,48267858.85,48267858.85,48267858.85,5023.0,1.0,1.0,9609.368674099143,0.5009777405241345,0.6598206938154686,0.009138353150711594,17.69227644887368,8.521782643750045,9.170493805123636,1.4166666666666667
06216559000130,1,11,2102002,Bom Jardim,MA,379367.91,11,7,0.2933175184982323,0.256198347107438,0.392231382986505,0.9060278978261498,3.4092747174459226,0.1755371049146043,0.1322314049586776,0.0371191713907942,0.0433056999559266,0.4357313659092097,0.693137593665703,True,2102002,232580460.09,232571508.93,228853934.66,32894.0,0.9999615137058524,0.9839774784667724,7070.604368273849,0.693137593665703,0.4357313659092097,0.0016311254602093344,19.264746788028265,10.401045549301214,8.86370123872705,1.5714285714285714
06217954000137,1,138,2101707,Barreirinhas,MA,85398403.41000001,138,38,0.0803630912119393,0.0485192186515438,0.1840583453830639,0.4816180423483634,12.44352332543715,0.0555080396230728,0.0228035218583422,0.0318438725603955,0.0327045177647305,0.3993562205090468,0.974242874531154,True,2101707,364977467.86,364620877.26,360933766.52,69312.0,0.99902297913871,0.9889206822445512,5265.718315154663,0.974242874531154,0.3993562205090468,0.23398267271325796,19.715346177750863,11.146373330360662,8.568972847390201,3.6315789473684212
