orgao_cnpj,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,count_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_hhi_norm,count_hhi_norm,hhi_gap_value_count,hhi_norm_gap_value_count,exposicao_degree_global,exposicao_strength_global
00057011000108,109046.4,6,4,0.4829648133554434,0.2777777777777778,0.6602693899110837,1.0,2.0705442142925614,0.3106197511405912,0.037037037037037056,0.2051870355776656,0.27358271410355417,0.8745091341638249,0.6582900729954776
00084514000172,33600.0,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.3965645695364238,0.48135347682119206
00091238000170,533264.85,12,10,0.2668056756418174,0.11111111111111112,0.3750480272607504,0.9573969294994785,3.7480462047684657,0.18533963960201932,0.012345679012345682,0.1556945645307063,0.17299396058967365,0.5377384278693538,0.7614376167298197
00094350000164,238365.99,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.3965645695364238,0.8080298013245033
00118735000114,139563.09999999998,9,9,0.3472008824465827,0.1111111111111111,0.5409313063410027,0.8621480176350339,2.8801770115139362,0.26560099275240556,0.0,0.2360897713354716,0.26560099275240556,0.5674112546915033,0.6109139021220154
00124346000100,237840.84,19,13,0.176032943458608,0.08587257617728532,0.2606785277078571,0.7620894712615378,5.680754865268374,0.10736902208015867,0.009695290858725756,0.09016036728132269,0.09767373122143291,0.6003556009175872,0.5264768812189782
00135676000192,8130.0,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.3965645695364238,0.2537665562913907
00202770000117,3232560.62,6,6,0.5160285226261689,0.16666666666666669,0.6929491085614969,0.9699696273599966,1.9378773772248221,0.41923422715140274,3.3306690738754695e-17,0.34936185595950225,0.4192342271514027,0.493195754213683,0.9396358846640819
00204125000133,4804272.49,29,27,0.7356784225748761,0.03923900118906064,0.853407047275955,0.9668244275628087,1.3592895609198348,0.7255122080585251,0.0022866550809475875,0.6964394213858155,0.7232255529775775,0.7972526806434582,0.9507892946653722
00237347000152,10600.0,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.3965645695364238,0.28967301324503314
00262940000159,38486.0,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.3965645695364238,0.5072847682119205
00282872000190,215000.0,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.3965645695364238,0.7960471854304636
00282876000178,7320.0,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.3965645695364238,0.2367342715231788
00324208000166,20395.239999999998,5,3,0.4662282745721222,0.44000000000000006,0.5740074644868116,1.0,2.144872060618252,0.19934241185818327,0.1600000000000001,0.026228274572122123,0.039342411858183185,0.8541177229514182,0.48015882298747253
00343828000142,34178.64,2,2,0.5748191396902845,0.5,0.6934155367211803,1.0,1.7396776324093959,0.14963827938056906,0.0,0.07481913969028453,0.14963827938056906,0.9677392516697194,0.7270025232094532
00421772000105,8079803.59,29,22,0.15193751879276832,0.06302021403091558,0.21225268422644913,0.7219680447702566,6.581652826409038,0.11155359111623347,0.0184021289847687,0.08891730476185274,0.09315146213146477,0.5054402150770875,0.935230356642287
00426641000102,62633.64,5,5,0.28075083867594613,0.20000000000000004,0.335283084297831,0.9817989182809749,3.561877160246848,0.10093854834493265,3.469446951953614e-17,0.0807508386759461,0.10093854834493263,0.5502010380132731,0.44821222658267157
00444435000125,319910.04000000004,10,8,0.2852700824257914,0.14,0.40511388764166323,0.923778572251124,3.505449963404889,0.18316580848661873,0.017142857142857158,0.14527008242579137,0.16602295134376158,0.629388131740605,0.7187495217819516
00460408000146,703617.64,41,34,0.09947407559443057,0.032718619869125526,0.19999214346018954,0.5545606275590247,10.052870499416722,0.07218541121850423,0.0034070628954626634,0.06675545572530504,0.06877834832304157,0.6946318885575589,0.6484331446256635
00465786000112,3528.0,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.3965645695364238,0.1540562913907285
00483887000116,77013.11,5,5,0.5722704426829528,0.20000000000000004,0.7379926612494938,0.9859764136261996,1.747425562137614,0.46533805335369094,3.469446951953614e-17,0.37227044268295273,0.4653380533536909,0.3965645695364238,0.4932092004878406
00536717000152,548712.75,15,15,0.08631237716955865,0.06666666666666667,0.12028151341480584,0.4476101202313961,11.585823873620388,0.021048975538812846,0.0,0.01964571050289199,0.021048975538812846,0.510150775984881,0.6257631067353209
00569168000112,126661.17,17,16,0.8938056379258097,0.06574394463667821,0.9450410098059255,0.984457193945074,1.1188114703780878,0.8867260137875304,0.003460207612456756,0.8280616932891315,0.8832658061750736,0.9904899095716266,0.9711452731344746
00634997000131,15431841.680000002,12,12,0.14025450490564131,0.08333333333333334,0.26244476090296437,0.646379870714174,7.129895761086374,0.062095823533426894,1.5139404881252137e-17,0.05692117157230797,0.06209582353342688,0.4364803513269076,0.9534125834835867
00652007000198,22067.76,3,3,0.8258317123530239,0.3333333333333333,0.9062995066105487,1.0000000000000002,1.2109004595509203,0.7387475685295358,0.0,0.49249837901969057,0.7387475685295358,0.9929172100862517,0.9543052051997728
00663808000159,55076.3,4,4,0.8897853551832867,0.25,0.9421729491632517,1.0,1.1238665529553586,0.8530471402443823,0.0,0.6397853551832867,0.8530471402443823,0.9298080617703701,0.7706482896430505
00675468000186,11810136.98,63,52,0.18839418347182948,0.024439405391786333,0.2871310490083749,0.7882854615289993,5.308019502361811,0.17248034393206144,0.0053107662818213585,0.16395477808004316,0.16716957765024007,0.6896972575471141,0.9298654304631044
00708056000103,72474.0,3,3,0.7586499031224613,0.3333333333333333,0.8643099594337279,0.9999999999999999,1.3181310587191626,0.6379748546836919,0.0,0.42531656978912796,0.6379748546836919,0.45279385532550875,0.5736310939186776
00715411000163,115095.85,5,4,0.4584775801243349,0.28,0.5317307270418525,1.0,2.181131735446713,0.27797010683244655,0.040000000000000036,0.1784775801243349,0.23797010683244652,0.635788374899893,0.6969186663386437
00734500000157,10719.0,3,3,0.411744406364238,0.3333333333333333,0.46646142364026494,1.0,2.428691160203348,0.11761660954635698,0.0,0.07841107303090467,0.11761660954635698,0.7329902563622557,0.47758074030208164
00734571000150,52355.95,2,2,0.6804963311464498,0.5,0.8004133245600549,1.0,1.4695156376747456,0.3609926622928996,0.0,0.1804963311464498,0.3609926622928996,0.9610791507744596,0.884650626239885
00801529000104,10812.0,2,2,0.9977827078311063,0.5,0.9988901220865705,1.0,1.0022222194787413,0.9955654156622127,0.0,0.49778270783110634,0.9955654156622127,0.9879190983528235,0.8118913587551726
00879976000186,14094482.969999999,175,151,0.01516111726299925,0.007673469387755101,0.049664822859408514,0.1465112274352551,65.95819969287507,0.008595524711419245,0.0010579591836734684,0.00748764787524415,0.007537565527745776,0.3966925126380303,0.736920777158308
00898427000159,2504.56,2,2,0.9040432717902411,0.5,0.9494681700578146,1.0,1.1061417425514817,0.8080865435804823,0.0,0.40404327179024113,0.8080865435804823,0.9934272403691957,0.6920565127617821
00941254000104,37992.0,2,2,0.5678180478065868,0.5,0.6841440303221731,1.0,1.7611275370039405,0.1356360956131737,0.0,0.06781804780658685,0.1356360956131737,0.3965645695364238,0.392237408119381
