orgao_cnpj,portfolio_hhi,portfolio_hhi_norm,n_fornecedores,n_instrumentos,exposicao_strength_global,exposicao_degree_global,exposicao_strength_loo,exposicao_degree_loo,contribuicao_propria_strength_media_ponderada,delta_strength_loo,delta_degree_loo,discordancia_strength_raw,discordancia_strength_loo,discordancia_degree_loo
10277035000126,0.3966621802046143,0.3296246446717937,10,10,0.8489031422875175,0.7054952046304886,0.32294821400443524,0.29594521294861453,0.898349899967846,-0.5259549282830822,-0.4095499916818741,False,False,False
10295311000189,0.1801618499916889,0.0435221583236371,7,8,0.6689109643971898,0.7153186375479486,0.31956129389432786,0.27875341022175437,0.739111274895943,-0.3493496705028619,-0.4365652273261942,False,False,False
10316445000139,0.1693129866257831,0.0937959854099452,12,14,0.8386051310490673,0.4704397723111204,0.11320834234801981,0.08650817850710829,0.8977463441160151,-0.7253967887010475,-0.3839315938040121,False,False,False
10324957000147,0.1903530238712391,0.1827862297018114,108,317,0.8579681992438313,0.8131978552290413,0.6417831269477199,0.6781627052271759,0.34371994638849823,-0.2161850722961114,-0.1350351500018654,False,True,True
10377912000130,0.2371140902038728,0.2316257023636129,140,513,0.9664236604281126,0.935325413135958,0.9476277161474587,0.7482659465951111,0.2921745257816845,-0.018795944280653898,-0.18705946654084682,True,True,True
10391817000191,0.1840722609185003,0.1784451730627658,146,834,0.9122918235352392,0.6425634149850916,0.37175908864149015,0.40369003490896505,0.6014585837011759,-0.540532734893749,-0.23887338007612657,False,False,False
10396929000135,0.0376658695157985,0.0312072511904011,150,404,0.9460018837858944,0.9952122759831749,0.9435439547078848,0.9936987592663968,0.0342487013081814,-0.0024579290780096796,-0.0015135167167780184,True,True,True
10411736000106,0.1055131709254548,0.0241961864641325,12,12,0.7717420908928831,0.5297866675300112,0.16939646369831135,0.1909397405446755,0.8357503611385863,-0.6023456271945717,-0.33884692698533575,False,False,False
10414835000141,0.4190169432921727,0.3360193637624831,8,9,0.9859098817445868,0.7002625251738384,0.5319594839406502,0.5074233997094565,0.7759528285258671,-0.45395039780393664,-0.19283912546438187,False,False,False
10423151000106,0.1680995808418882,0.0756662009354313,10,13,0.7918504181587293,0.9869284563108108,0.7837241250973647,0.9854738705671547,0.04450347209490023,-0.008126293061364587,-0.0014545857436560894,False,True,True
10429180000185,0.4075513873494382,0.399207040692388,72,192,0.8474534221917868,0.5709140200279778,0.2501445107663587,0.28416487117990885,0.7276792962388838,-0.5973089114254281,-0.2867491488480689,False,False,False
10432684000154,0.4300408502034363,0.3920435735503321,16,17,0.9299496385402136,0.4691924927986572,0.11560485735611811,0.10126456050022163,0.8902516422221007,-0.8143447811840955,-0.36792793229843557,False,False,False
10441099000110,0.0394119876427722,0.0283707461214247,88,194,0.929259376597471,0.997232149924662,0.928521985353363,0.997141396584379,0.007006080292891897,-0.0007373912441079877,-9.075334028307847e-05,True,True,True
10455823000165,0.1138078246843135,0.1072434382004936,136,406,0.9492562750908106,0.5555019466190393,0.19100478922083078,0.18179372414454298,0.9088045520002577,-0.7582514858699798,-0.3737082224744963,True,False,False
10459525000143,0.1383198411269743,0.1334515916418159,178,457,0.9605632617940832,0.7411635899387784,0.48042472559460925,0.46445003735455037,0.653501711858208,-0.480138536199474,-0.27671355258422803,True,False,False
10465435000165,0.0482456206651022,0.0352078894413365,74,182,0.9526682952974178,0.9976132696524954,0.9524815504828945,0.9973078558624481,0.004371315193844871,-0.0001867448145232986,-0.0003054137900473375,True,True,True
10465644000109,0.0478885395375995,0.0325319030785285,63,283,0.8336566797902222,0.4935981590999855,0.10151436353469176,0.13221890253095026,0.904408425107744,-0.7321423162555304,-0.36137925656903525,False,False,False
10467921000112,0.6740850444318455,0.6378722715909394,10,10,0.9867186852582118,0.4026698746497933,0.002212897382300449,0.0014037975195519573,0.9985204618972624,-0.9845057878759114,-0.40126607713024137,False,False,False
10469199000155,0.0516359956571237,0.0442843367087293,130,367,0.8707420596794921,0.5484220003575259,0.20238441183379918,0.2126700171920315,0.8087465561491511,-0.668357647845693,-0.33575198316549437,False,False,False
10472663000162,0.7358075310936322,0.7278016987025301,34,53,0.9645661292594822,0.7969305693222496,0.5490355259670966,0.356265565990236,0.9881491735643381,-0.41553060329238556,-0.4406650033320136,False,False,False
10476288000129,0.0267061888467143,0.0176099850041603,108,155,0.7085743246011034,0.5342544544276571,0.20187183184321192,0.12246931696653532,0.8727843369894442,-0.5067024927578915,-0.4117851374611218,False,False,False
10478051000187,0.1792082185239905,0.1696641280417113,87,239,0.8795613511962238,0.9123158499201576,0.8483078454694464,0.7098232608662973,0.21138637136237876,-0.03125350572677743,-0.20249258905386025,False,True,True
10479670000196,0.0682306810418411,0.0607765264901758,126,576,0.9618938887752544,0.9920248711743144,0.959511653627192,0.9897258215769076,0.0446389332221588,-0.0023822351480623505,-0.002299049597406788,True,True,True
10480867000145,0.1994101916289972,0.1646019390911276,24,27,0.8721126518534309,0.6927122320029777,0.4842325494967471,0.4781496975469119,0.8191754516889898,-0.3878801023566838,-0.21456253445606582,False,False,False
10481963000108,0.2444922028371653,0.2310009921735433,57,135,0.9100158091662882,0.8839101114400345,0.7914647030512163,0.7861467520448367,0.24160618014387453,-0.11855110611507191,-0.09776335939519776,False,True,True
10485444000118,0.6897222008717957,0.6658546778619339,14,18,0.9128642110552097,0.8471744025933673,0.8054971388776198,0.7215794097143664,0.7016779430471233,-0.1073670721775899,-0.1255949928790009,False,False,False
10491693000116,0.614607411676441,0.5595513276302182,8,8,0.9200861876703258,0.7590775593052673,0.5447395269248482,0.3236962577325354,0.9560262368569461,-0.3753466607454776,-0.4353813015727319,False,False,False
10496025000181,0.0488177679081299,0.027680384972755,46,54,0.8301505046178614,0.5948475906596108,0.3339868289824541,0.2457996886680099,0.770796255738345,-0.49616367563540736,-0.34904790199160085,False,False,False
10496698000131,0.0775624420976939,0.0681498139558337,99,485,0.9590856182395148,0.9952168539004062,0.9586551768520618,0.9950527054355869,0.01447183067932657,-0.00043044138745296223,-0.00016414846481926926,True,True,True
10502372000170,0.2229236718521491,0.1522803692932536,12,13,0.9027288214075964,0.5163581153577926,0.175141536466734,0.17963520139885736,0.8497627673703025,-0.7275872849408623,-0.3367229139589353,False,False,False
10518108000124,0.419852520850861,0.35539168983429,10,10,0.8094569252590227,0.9164769233493892,0.6425998658632472,0.6971970871500142,0.45809486012814576,-0.16685705939577544,-0.21927983619937508,False,False,False
10519243000194,0.4898350436157601,0.3622938045197001,5,5,0.7372385607069627,0.415431316684509,0.012779434046860175,0.01258332160794814,0.9789986879378304,-0.7244591266601025,-0.4028479950765609,False,False,False
10532003000120,0.0498046795836594,0.0428689473178467,138,505,0.9404317553123378,0.995533511692434,0.9394165209586391,0.995365011897815,0.017188053867560633,-0.0010152343536986574,-0.00016849979461897036,True,True,True
10540697000147,0.3181015307022548,0.3126023494982407,125,476,0.9359464561041336,0.6163493661230965,0.33895464749044285,0.35975605515690007,0.6463184693240058,-0.5969918086136907,-0.2565933109661965,True,False,False
10547985000123,0.72920545033296,0.675046540399552,6,6,0.9210032553535812,0.4014183565818778,0.00020513421638729338,0.00020513421638729338,0.9999999999999997,-0.9207981211371938,-0.4012132223654905,False,False,False
10551277000166,0.3493786976339654,0.3210908149223987,24,30,0.946504364463878,0.7059776522783653,0.5124251237370013,0.49934117450761184,0.7030118176061415,-0.43407924072687665,-0.20663647777075345,True,False,False
10552903000139,0.1662769060517597,0.1568027799841661,89,218,0.9188526122024856,0.6749591198149454,0.4261295042019825,0.4211602232789961,0.6132924203276089,-0.4927231080005031,-0.2537988965359493,False,False,False
10554621000170,0.4706119778464937,0.2059179667697405,3,5,0.9424664350053252,0.7211158497560273,0.5659401955688631,0.543367846346724,0.44241566308619723,-0.37652623943646213,-0.1777480034093033,False,False,False
10559279000100,0.2985564321769817,0.2666726336395718,23,24,0.9513707224594768,0.4651852121569266,0.09380818457625408,0.10168168332245656,0.94172937041894,-0.8575625378832228,-0.36350352883447,True,False,False
10564533000150,0.0651231448466096,0.0484289152902991,57,149,0.7772163271845504,0.5599736530304326,0.2318614913778594,0.250285782267571,0.7916918963844738,-0.545354835806691,-0.3096878707628616,False,False,False
10565436000181,0.056899499529296,0.047276025034697,99,454,0.9344470011878356,0.9855473414962156,0.9249574622527453,0.9782618995722981,0.04297428827591076,-0.009489538935090303,-0.007285441923917446,True,True,True
10568451000183,0.0511619338058419,0.0438065999593755,130,377,0.8844884867115826,0.9112525499077228,0.7708979743168198,0.8537059478995113,0.22190232346452063,-0.11359051239476281,-0.05754660200821149,False,True,True
10573381000151,0.195822517162141,0.0349870205945693,6,7,0.3574371601253305,0.731947831285656,0.23923298826523917,0.4615699764950473,0.6039044444260541,-0.11820417186009133,-0.2703778547906087,False,False,False
10574092000177,0.2214923200131681,0.0268654000164602,5,5,0.9038189345320726,0.4014183565818778,0.00017582932833196574,0.00017582932833196574,1.0,-0.9036431052037407,-0.4012425272535458,False,False,False
10589926000118,0.8513335555875887,0.8141669444844859,5,10,0.7737561262586619,0.4427704889121009,0.02350271874710059,0.05957228452142361,0.9569625169152504,-0.7502534075115612,-0.3831982043906773,False,False,False
10589928000107,0.1238632761880599,0.0751890137540632,19,20,0.8277735639113054,0.618166725928161,0.39932966635733075,0.25376580557845885,0.6985358283107361,-0.42844389755397466,-0.3644009203497022,False,False,False
10593919000190,0.0936617178817397,0.0817362141696573,77,153,0.8870393728144935,0.6405427843967497,0.4256274980914307,0.2396298605237081,0.8326285032991788,-0.46141187472306283,-0.4009129238730416,False,False,False
10594533000100,0.0970989191143198,0.0906953653491732,142,430,0.9128047674997666,0.6497541514165464,0.4129295388854852,0.4019208069116912,0.6550386224435266,-0.49987522861428135,-0.24783334450485517,False,False,False
10596772000191,0.4213701346342146,0.4007047822997222,29,90,0.9560793169481888,0.9353665264246578,0.5806733071263007,0.7471845724214974,0.4387394000176979,-0.3754060098218881,-0.1881819540031604,False,False,False
10606509000136,0.4049722135690569,0.3624702288239896,15,20,0.8903106632057964,0.4042429999189528,0.003241431762987526,0.004547179843760955,0.9958146423796449,-0.8870692314428089,-0.39969582007519183,False,False,False
10606542000166,0.244443460773494,0.0933321529281928,6,6,0.4298169975875346,0.4535884055871753,0.0256422179444205,0.04645192170110138,0.952859765536229,-0.4041747796431141,-0.40713648388607393,False,False,False
10624466000111,0.7696417211145861,0.7652953384941066,54,132,0.9514666496862948,0.4690557130124341,0.10688899271920992,0.11332843695997435,0.8902556114584034,-0.8445776569670849,-0.35572727605245974,False,False,False
10628610000198,0.1081345629207618,0.0935138180506104,62,66,0.8488151989084718,0.644553334050157,0.39461689718368836,0.39392654081233786,0.6993066383405798,-0.4541983017247834,-0.25062679323781917,False,False,False
10631880000158,0.0659746362090806,0.0533526718335276,75,390,0.9682890147269324,0.9983837547387292,0.9678884324583645,0.998371641299201,0.009088173778586195,-0.0004005822685678728,-1.211343952822741e-05,True,True,True
10635089000116,0.7029385894695589,0.6286732368369485,5,5,0.9929955612025144,0.4015583117949503,0.0002786010731251724,0.0003836298134692094,0.999790065446139,-0.9927169601293893,-0.40117468198148104,False,False,False
10687065000100,0.3034742546747886,0.1873866304539201,7,7,0.8317439871963866,0.4820085575607037,0.12987183479485162,0.11308111087162698,0.8709444658167456,-0.701872152401535,-0.36892744668907673,False,False,False
10698251000145,0.2343843628201926,0.2088638415808656,31,44,0.8954593812537067,0.5177658506196853,0.15085405823639841,0.11657663630574695,0.9277127443092477,-0.7446053230173083,-0.40118921431393834,False,False,False
10700103000118,0.6327263449275409,0.4490895173913113,3,5,0.9920000697751572,0.9702114539062952,0.9879843397743492,0.9614996039728732,0.18092805865321565,-0.0040157300008080155,-0.008711849933422,False,False,False
10701551000136,0.4257239799803183,0.4150892388688427,55,160,0.8570075146272289,0.8600962044897565,0.7330893850267524,0.7650975353098107,0.4599549581561483,-0.12391812960047655,-0.09499866917994582,False,False,False
10711980000194,0.4184718251136392,0.370011143873109,13,26,0.9138440335691604,0.4249466647248863,0.03863660568194652,0.03959135865066789,0.9614207079517273,-0.875207427887214,-0.3853553060742184,False,False,False
10714485000139,0.052590313995618,0.0432100200747826,102,411,0.9458057120994504,0.9975633291391384,0.9447602434330304,0.997072053936062,0.014496820624329432,-0.0010454686664199686,-0.0004912752030763468,True,True,True
10721741000115,0.5326612298383908,0.3768816397845211,4,5,0.8506896289518843,0.4086030846686653,0.012755640202295618,0.011903880086127135,0.9864196969450141,-0.8379339887495887,-0.39669920458253816,False,False,False
10721783000156,0.2915889792980048,0.1735204758476723,7,8,0.8654758129057323,0.7031161253144379,0.5159216803376911,0.5117788322359154,0.53711617870471,-0.34955413256804113,-0.19133729307852254,False,False,False
10721828000192,0.4677770083271386,0.3347212604089232,5,5,0.8811198350669651,0.8114483978230047,0.6862009849950829,0.6773101427020459,0.5357197316178561,-0.19491885007188225,-0.13413825512095878,False,False,False
10732371000111,0.1593393507761551,0.0542567696231745,9,10,0.7821936075325765,0.5994819543966867,0.31963584272747264,0.24962952374104183,0.703139559813111,-0.46255776480510385,-0.34985243065564486,False,False,False
10740545000198,0.2699656690120968,0.087457086265121,5,5,0.5318226546632853,0.6179779682829961,0.2566630370126607,0.3269788650840093,0.6723466874215565,-0.2751596176506246,-0.2909991031989868,False,False,False
10759024000182,0.1316659486015537,0.0773950703891508,17,23,0.5225069304035332,0.7342464873862967,0.3268274531253841,0.4250797974914524,0.5864955901940565,-0.19567947727814916,-0.3091666898948443,False,False,False
10769869000159,0.1979943913159292,0.1363016521863853,14,17,0.8910491282973964,0.661308363573316,0.3225636116231158,0.3018033063293459,0.8473311880396464,-0.5684855166742806,-0.35950505724397014,False,False,False
10778201000178,0.6867224413405918,0.6519138237117686,10,10,0.9098560040614428,0.9747840339950594,0.9029983161752926,0.9719441858148493,0.09313105628893448,-0.0068576878861502655,-0.0028398481802101028,False,False,False
10778974000154,0.3279008882330414,0.3030083285379689,28,58,0.8329202646424597,0.5885050376349883,0.31803612200390774,0.21203386658872703,0.7330352284773519,-0.514884142638552,-0.37647117104626127,False,False,False
10788473000159,0.5049708766703647,0.5003007906012171,107,271,0.969348469454929,0.894437692886869,0.9542479820471272,0.5747722555183479,0.40870372531693855,-0.015100487407801788,-0.31966543736852115,False,False,False
10817032000138,0.4566673006965611,0.3790483436532127,8,8,0.9013401073933536,0.84461954896946,0.7330161772284352,0.7315087506037552,0.2771134999377889,-0.16832393016491842,-0.11311079836570481,False,False,False
10836939000144,0.2756886967888352,0.2153294215212381,13,13,0.7300707943293515,0.6096316277354429,0.13333602947474074,0.18511136880435136,0.9815019660062833,-0.5967347648546107,-0.4245202589310915,False,False,False
10839115000128,0.1627441787760297,0.1134938363510903,18,18,0.6997383948653437,0.6074201264776375,0.24918038068668646,0.32137257386586116,0.7161027204486365,-0.45055801417865726,-0.2860475526117764,False,False,False
10863375000139,0.0790231578157293,0.0421840841283585,26,26,0.7499901352805095,0.985817847377015,0.7453495655058984,0.9847327984044336,0.028057421925948203,-0.004640569774611136,-0.0010850489725814372,False,True,True
10870672000101,0.3095488372574396,0.1369360465717995,5,5,0.7512458710670303,0.9450641007745266,0.7219382924633255,0.9111910582169427,0.18077011411577137,-0.02930757860370481,-0.03387304255758394,False,True,True
10873273000102,0.5087424648983693,0.3859280811229615,5,5,0.6918194893710954,0.4014183565818778,0.00017582932833196574,0.00017582932833196574,1.0,-0.6916436600427635,-0.4012425272535458,False,False,False
10936853000193,0.3324780727237486,0.1989736872684983,6,7,0.9704772938434796,0.6695987964262099,0.5422042895922428,0.241812739746992,0.8339904262428831,-0.4282730042512368,-0.4277860566792179,True,False,False
10971858000157,0.0441231427770815,0.0366553548300275,129,434,0.9287099326359152,0.9948701520681542,0.9236433438688578,0.9941414232461437,0.04833721893095064,-0.005066588767057345,-0.0007287288220104715,True,True,True
11065186000183,0.437846825977552,0.402712252601149,17,17,0.9510525693887832,0.5978441412932418,0.36956706497759556,0.21140604761766196,0.8030616714463601,-0.5814855044111877,-0.38643809367557985,False,False,False
11084263000142,0.0272294869700298,0.0170964607926342,97,108,0.8697899797346879,0.5142028242933564,0.15323830145971307,0.17467566805058451,0.9103765623779659,-0.7165516782749748,-0.33952715624277185,False,False,False
11111771000172,0.21713393720317,0.2097484083088603,107,314,0.8150297257384382,0.5039735014379499,0.15709729673059764,0.16680952084277031,0.8451357247922574,-0.6579324290078405,-0.3371639805951796,False,False,False
11112312000103,0.6074404317869672,0.5638227019855191,10,10,0.9517444018660144,0.8522150788841923,0.7815936609604677,0.7601559218998115,0.3460924067070992,-0.17015074090554672,-0.09205915698438083,False,False,False
11124654000143,0.1631034820457793,0.0435468366237477,8,8,0.365431046728578,0.4014183565818778,0.0002637439924979486,0.0002637439924979486,0.9999999999999998,-0.36516730273608006,-0.40115461258937984,False,False,False
11135974000107,0.4536454274295345,0.3625863320011235,7,8,0.922816796229528,0.4014183565818778,0.00023443910444262094,0.00023443910444262094,0.9999999999999997,-0.9225823571250853,-0.4011839174774352,False,False,False
11136549000124,0.0683310515848685,0.0165716655618057,19,20,0.9701013492136562,0.4460286402242651,0.08164232072035271,0.040089908438906585,0.985980356735469,-0.8884590284933035,-0.4059387317853585,True,False,False
11148262000114,0.039945019096584,0.0315967149148152,116,357,0.9319463071401932,0.9967150569725124,0.9290731329270484,0.9965416223304612,0.028749474367960232,-0.0028731742131448135,-0.00017343464205121784,True,True,True
11149280000110,0.1140767023117399,0.0824365845371592,29,51,0.4904893689812513,0.5490848682540908,0.0989324732653916,0.2212975474829747,0.8714743093920593,-0.39155689571585967,-0.32778732077111605,False,False,False
11151349000140,0.229308339856619,0.1779288958470603,16,18,0.5947839621497767,0.5248287937151729,0.17263438444672588,0.19347041837261358,0.795560990666768,-0.42214957770305084,-0.3313583753425593,False,False,False
11151460000137,0.3053804683133089,0.2738068532366411,23,26,0.8582798569845559,0.4851659333689614,0.11332962664166207,0.11143871627098349,0.9183024454364651,-0.7449502303428939,-0.3737272170979779,False,False,False
11152150000137,0.0393960271112578,0.0111429690851183,35,40,0.7952774026053455,0.4376499828268441,0.05983664443180309,0.04892482760733131,0.9561332165103769,-0.7354407581735425,-0.3887251552195128,False,False,False
11160486000141,0.1278270328543179,0.0765227406692777,18,18,0.8342234231279051,0.7719900831457697,0.4510918969711065,0.507466036398753,0.7607573723943153,-0.3831315261567986,-0.2645240467470167,False,False,False
11166368000140,0.1367017891797006,0.1161470698744554,43,80,0.7142921139542271,0.5705747672994494,0.19247779806159535,0.21823036328568254,0.8296839552024446,-0.5218143158926317,-0.3523444040137669,False,False,False
11168270000122,0.0300335196842645,0.0127126896786264,57,64,0.6561733988389454,0.6093564448482732,0.2953856219822655,0.29993046619772856,0.7049518956478392,-0.36078777685667995,-0.30942597865054466,False,False,False
11170888000127,0.080760387311692,0.0194777464658048,16,16,0.7132218451511203,0.6970625862596256,0.4950616767110826,0.2627883110349711,0.5543044548667184,-0.21816016844003772,-0.4342742752246545,False,False,False
11171868000170,0.0602130291532017,0.045055174784705,63,76,0.9145271029165114,0.6866482779571093,0.42350721999293534,0.4564415422953153,0.7168604169690859,-0.49101988292357607,-0.23020673566179395,False,False,False
11179871000130,0.3336837902983288,0.167104737872911,5,5,0.6890032507230319,0.8433649513792216,0.5462044325617421,0.5509145838965336,0.5230729823364698,-0.1427988181612898,-0.29245036748268805,False,False,False
11188015000141,0.4103447536921477,0.3963053430657703,43,190,0.9711282162948685,0.6138777724571527,0.3345858978885437,0.3470651567388298,0.716665594067136,-0.6365423184063248,-0.2668126157183229,False,False,False
11193159000196,0.1914058134928337,0.0566401157416393,7,9,0.9811308802600078,0.5952100103834512,0.41896710242185026,0.19366978981528005,0.626378854468175,-0.5621637778381576,-0.4015402205681712,True,False,False
11195905000180,0.200505435110724,0.0672563409625113,7,7,0.8153608461853,0.6116309059992621,0.33226491498876554,0.2579327639734911,0.8123671467669451,-0.4830959311965345,-0.353698142025771,False,False,False
11206573000192,0.1998094185381779,0.133126870083026,13,13,0.8058733734466832,0.8726442676749212,0.7353256331185531,0.6025811000984325,0.3698151652302271,-0.07054774032813005,-0.27006316757648874,False,True,True
11208059000196,0.1718053742306524,0.1126486152471276,15,23,0.7935428543193386,0.4875038589399124,0.14980403844413384,0.09042943880846335,0.8615706721900721,-0.6437388158752048,-0.397074420131449,False,False,False
11214458000160,0.0595055276179075,0.0507158596517197,108,442,0.9508907091088517,0.8905395768801894,0.7900088873617236,0.8178615092099767,0.23216299073122296,-0.16088182174712806,-0.07267806767021268,True,True,True
11221619000142,0.0230413007820642,0.0156957466526061,134,328,0.797209933811457,0.7758094030437821,0.5285835878251859,0.5995811416510826,0.5317201579604527,-0.2686263459862711,-0.17622826139269954,False,False,True
11224030000106,0.0733170814006785,0.056468301062509,56,82,0.8193624479722692,0.9902728688006808,0.8100666498809006,0.9876301665095673,0.0615105168980451,-0.009295798091368601,-0.002642702291113519,False,True,True
11228769000188,0.9797265561014136,0.9763476487849826,7,9,0.9763918860955512,0.4074812183297399,0.010090676777160992,0.01021626966835789,0.9898168804917009,-0.9663012093183901,-0.397264948661382,False,False,False
11231203000105,0.2813941129011567,0.2748013983406168,110,335,0.9503437735243452,0.466882370186376,0.11369577945970111,0.09661872415729672,0.8826830647253193,-0.8366479940646441,-0.3702636460290793,True,False,False
11232665000147,0.0893616010648619,0.0804337736243214,103,355,0.7951521722515884,0.505166015428131,0.14383325812542752,0.16088425759779146,0.8776359671913355,-0.6513189141261608,-0.34428175783033954,False,False,False
11237287000194,0.1118980177490018,0.0563916438583144,17,21,0.7182767159345584,0.6006002514659551,0.19147495569364856,0.27324464494800405,0.8450977056835397,-0.5268017602409099,-0.32735560651795104,False,False,False
11241709000103,0.521452259482473,0.5168508389005737,105,534,0.93982141107025,0.5350030413638664,0.21243850316137694,0.22428426690742806,0.7816680101415286,-0.727382907908873,-0.31071877445643836,False,False,False
11243552000147,0.1249165416645772,0.1114537192286476,66,153,0.8747360515103902,0.9780141777788736,0.8589707937028145,0.962609754863016,0.11113665155537646,-0.01576525780757576,-0.01540442291585753,False,True,True
11246073000184,0.1084607288579936,0.0713132592270767,25,87,0.967526123611686,0.9977741351731994,0.9671597118704828,0.9977164856216101,0.006048238933544396,-0.00036641174120322084,-5.764955158926721e-05,True,True,True
11252074000131,0.1691549136881634,0.1466996410851408,38,63,0.9159825358621736,0.9835979806325944,0.909005068614496,0.9768147793310835,0.08107037996573237,-0.00697746724767756,-0.006783201301510888,False,True,True
11257200000140,0.0899927190582156,0.04862875174268,23,56,0.9727099566676785,0.9970409862942043,0.9726218455503037,0.996974322363849,0.0010085788513231266,-8.811111737472288e-05,-6.666393035537066e-05,True,True,True
11258723000101,0.1257608611919496,0.0383369473111445,11,11,0.7912982003451714,0.5756738611938245,0.23497433181063293,0.22245379455074954,0.8948673052706883,-0.5563238685345384,-0.3532200666430749,False,False,False
11259476000168,0.6863200644475623,0.6514667382750693,10,10,0.924171581924314,0.8327926612444283,0.8851237003304274,0.41598523589847525,0.22152248961994056,-0.03904788159388661,-0.41680742534595305,False,False,False
11261188000148,0.3266264625066615,0.2424547703199942,9,9,0.9587823591228908,0.4964574232936149,0.147354948182344,0.0962196543533307,0.9552673077903294,-0.8114274109405468,-0.40023776894028423,True,False,False
11265919000123,0.046526563540111,0.028869648050113,55,186,0.8865645128870926,0.9934679698799236,0.865752506334727,0.9923490443916089,0.08852022094869513,-0.02081200655236559,-0.0011189254883147148,False,True,True
11267244000151,0.1393918343672313,0.0915802696098553,19,19,0.7648284066926894,0.607947013508351,0.3049261456559675,0.32446300781843235,0.7493516199438868,-0.4599022610367219,-0.28348400568991866,False,False,False
11268671000154,0.0381039713609311,0.0243625995232301,71,120,0.7792404374982329,0.6417832787755456,0.3549839791524174,0.29631172916942655,0.7098175499842746,-0.4242564583458155,-0.3454715496061191,False,False,False
11270247000144,0.5002395262317078,0.4502634788548785,11,12,0.91728737547935,0.7260045294259664,0.6365908433872349,0.3005720252008548,0.8365950829216904,-0.2806965320921151,-0.4254325042251116,False,False,False
11271704000115,0.0753830317435192,0.0434996880105371,30,33,0.8064126376812586,0.4457674413808697,0.05143122980944009,0.040187030434694404,0.9739288850298642,-0.7549814078718184,-0.4055804109461753,False,False,False
11272232000115,0.6493551625927831,0.5909143563582471,7,7,0.941897045703384,0.853893692795255,0.8083557276398577,0.764254179304584,0.45472938756040227,-0.1335413180635262,-0.08963951349067101,False,False,False
11279755000193,0.142669414781232,0.1131062911529986,30,44,0.8375812243768438,0.5627890732107586,0.2400841869839731,0.2570744237409336,0.7888497908702882,-0.5974970373928707,-0.30571464946982496,False,False,False
11280020000180,0.1348366818081611,0.0893017703243801,20,20,0.6793628992045679,0.4940249537391534,0.12792350053302665,0.15693246602698263,0.8735779958822878,-0.5514393986715413,-0.33709248771217076,False,False,False
11283491000141,0.4669810275022338,0.400353655940013,9,10,0.8270888409091051,0.4342519806107253,0.046011143237261166,0.05274863116587149,0.9525271300786754,-0.7810776976718439,-0.3815033494448538,False,False,False
11283510000130,0.3625412545218845,0.2714757194535823,8,8,0.7921276960209805,0.7018907639454006,0.1340869884464752,0.28602861119184664,0.9361947922430411,-0.6580407075745054,-0.415862152753554,False,False,False
11285282000137,0.0458366417995673,0.0339095998220619,81,93,0.8466762196739444,0.732471365584664,0.45993458252617125,0.5305944490920333,0.7099947549340627,-0.3867416371477731,-0.20187691649263062,False,False,False
11290422000165,0.0875245601981517,0.0774973575629666,92,205,0.7972191739629637,0.6324630715423057,0.36767553264182373,0.3618674245996685,0.6189767168853098,-0.42954364132114,-0.27059564694263727,False,False,False
11290534000116,0.1341802943932628,0.0475983238325891,11,22,0.96427203626485,0.9956344721002436,0.9639484798718289,0.9952757569990797,0.0023349667253103014,-0.0003235563930211738,-0.00035871510116392,True,True,True
11291694000180,0.4439639045980521,0.3512912220310608,7,7,0.9599816235263572,0.7204278558083361,0.5490321689963695,0.5360520585804358,0.4899727159811225,-0.41094945452998766,-0.18437579722790032,False,False,False
11293112000102,0.341331298789429,0.2315531819210005,7,7,0.923470777223144,0.7854312562228969,0.6163467672302121,0.36013961194012595,0.8902547995622783,-0.3071240099929319,-0.42529164428277094,False,False,False
11293409000160,0.0629916627387506,0.0546995535594475,114,332,0.988041504904717,0.4126244159625247,0.018913243274985846,0.015103273721734495,0.9880516293474335,-0.9691282616297311,-0.3975211422407902,True,False,False
11299994000105,0.2614741007227126,0.0768426259033907,5,5,0.7108993047027223,0.4014183565818778,0.00017582932833196574,0.00017582932833196574,0.9999999999999998,-0.7107234753743904,-0.4012425272535458,False,False,False
11299998000193,0.0326736014301333,0.0241131908233203,114,398,0.9091406945782384,0.995655970195365,0.9077367313032301,0.9951606169134763,0.012794487053903472,-0.0014039632750083575,-0.0004953532818886552,False,True,True
11301658000150,0.1781786490100789,0.1553502781492478,37,79,0.9352943952674176,0.977775858858268,0.9166425370774998,0.9686718658876331,0.13055502709693997,-0.01865185818991788,-0.009103992970634911,True,True,True
11303923000139,0.0454372447887481,0.0372082555196856,117,341,0.92142289804347,0.9952468910946652,0.9129356232736432,0.9946866267793186,0.04111799394062576,-0.008487274769826803,-0.0005602643153466147,False,True,True
11306530000189,0.1240982870716491,0.1094999251895099,61,73,0.8976768444446723,0.5354584213137583,0.19559356030684438,0.20703990391491722,0.9359597029691193,-0.702083284137828,-0.3284185173988411,False,False,False
11306532000178,0.1313079271458684,0.0878733235031618,21,81,0.6616709259625282,0.7066904167049977,0.36882838778766314,0.46751820805117894,0.6154929748617008,-0.29284253817486505,-0.23917220865381872,False,False,False
11307015000113,0.074054822434967,0.0509061929958411,41,59,0.5175049486421217,0.6761847840888675,0.27594838562939733,0.4191187326917464,0.6486573415910268,-0.24155656301272438,-0.25706605139712113,False,False,False
