modelo,tipo,termo,coef,erro_padrao,estatistica,p,ci95_inf,ci95_sup,ame_continuo
O1_HHI_norm_externo,OLS_cluster,Intercept,-0.29842024797984407,0.1837452107944598,-1.6240981013304425,0.10435487314103806,-0.6585542434687056,0.06171374750901748,
O1_HHI_norm_externo,OLS_cluster,log_populacao,0.025092773769663217,0.0032502937450654603,7.720155696007056,1.1618769253379243e-14,0.018722315090159102,0.03146323244916733,
O1_HHI_norm_externo,OLS_cluster,log_despesa_pc,0.02874712972162116,0.01859931868688328,1.545601223656347,0.12220090550974964,-0.007706865041652879,0.06520112448489519,
O2_HHI_norm_regiao,OLS_cluster,Intercept,-0.11816752667219169,0.1897235649726238,-0.6228405348025307,0.5333893182502684,-0.49001888103707925,0.25368382769269593,
O2_HHI_norm_regiao,OLS_cluster,C(regiao)[T.Nordeste],-0.0030766328677749167,0.016678967473953272,-0.18446183030091903,0.8536511683141297,-0.03576680841603833,0.0296135426804885,
O2_HHI_norm_regiao,OLS_cluster,C(regiao)[T.Norte],0.028562403642123407,0.0240555607814891,1.18735139461402,0.23508904360411542,-0.01858562911750942,0.07571043640175623,
O2_HHI_norm_regiao,OLS_cluster,C(regiao)[T.Sudeste],0.03584413651691522,0.015664218683364366,2.2882811611269336,0.02212115287833177,0.005142832051561637,0.0665454409822688,
O2_HHI_norm_regiao,OLS_cluster,C(regiao)[T.Sul],0.06681497129137515,0.014350409764992121,4.6559626091214845,3.2247045890717774e-06,0.03868868498859869,0.0949412575941516,
O2_HHI_norm_regiao,OLS_cluster,log_populacao,0.02482371904848102,0.0033566998646334637,7.395275136161646,1.411157733564717e-13,0.018244708206888956,0.03140272989007308,
O2_HHI_norm_regiao,OLS_cluster,log_despesa_pc,0.026103641965055872,0.01938669511897765,1.3464719904478715,0.17815034758519688,-0.011893582247398782,0.06410086617751053,
O2_HHI_norm_regiao,OLS_cluster,log_n_fornecedores,-0.06753808502789782,0.005937791861056537,-11.37427626435536,5.616682988713056e-30,-0.0791759432232637,-0.05590022683253194,
O2_HHI_norm_regiao,OLS_cluster,log_instr_por_forn,0.027517202668330354,0.012908472123090438,2.13171647317641,0.03303016176062585,0.00221706221163381,0.052817343125026894,
O3_Gap_regiao,OLS_cluster,Intercept,-0.14904048977777762,0.19357893636017712,-0.7699210078335676,0.4413467514348025,-0.5284482332092959,0.23036725365374067,
