modelo,tipo,termo,coef,erro_padrao,estatistica,p,ci95_inf,ci95_sup,ame_continuo
O1_HHI_norm_externo,OLS_cluster,log_populacao,0.025092773769663217,0.0032502937450654603,7.720155696007056,1.1618769253379243e-14,0.018722315090159102,0.03146323244916733,
O1_HHI_norm_externo,OLS_cluster,log_despesa_pc,0.02874712972162116,0.01859931868688328,1.545601223656347,0.12220090550974964,-0.007706865041652879,0.06520112448489519,
O2_HHI_norm_regiao,OLS_cluster,log_populacao,0.02482371904848102,0.0033566998646334637,7.395275136161646,1.411157733564717e-13,0.018244708206888956,0.03140272989007308,
O2_HHI_norm_regiao,OLS_cluster,log_despesa_pc,0.026103641965055872,0.01938669511897765,1.3464719904478715,0.17815034758519688,-0.011893582247398782,0.06410086617751053,
O2_HHI_norm_regiao,OLS_cluster,log_n_fornecedores,-0.06753808502789782,0.005937791861056537,-11.37427626435536,5.616682988713056e-30,-0.0791759432232637,-0.05590022683253194,
O2_HHI_norm_regiao,OLS_cluster,log_instr_por_forn,0.027517202668330354,0.012908472123090438,2.13171647317641,0.03303016176062585,0.00221706221163381,0.052817343125026894,
O3_Gap_regiao,OLS_cluster,log_populacao,0.02281702867051511,0.0034854530561498898,6.5463594841008454,5.895656835258471e-11,0.015985666210656262,0.029648391130373954,
O3_Gap_regiao,OLS_cluster,log_despesa_pc,0.025259614346966136,0.019648309581619186,1.2855871515072357,0.19858718319041724,-0.013250364790100728,0.063769593484033,
O3_Gap_regiao,OLS_cluster,log_n_fornecedores,-0.04617093735322636,0.00666170175499053,-6.930802226118572,4.1846073726763e-12,-0.05922763286875507,-0.03311424183769765,
O3_Gap_regiao,OLS_cluster,log_instr_por_forn,-0.046878170304140016,0.017836226800268615,-2.628256011155567,0.008582389814437805,-0.08183653245275459,-0.011919808155525444,
O4_Exposicao_strength_regiao,OLS_cluster,log_populacao,0.013032669743216246,0.003023730942818823,4.310128774575014,1.631595072850895e-05,0.007106265996352011,0.01895907349008048,
O4_Exposicao_strength_regiao,OLS_cluster,log_despesa_pc,-0.012185899614348768,0.017231118993138415,-0.7072030330242222,0.4794403139925606,-0.045958272254224136,0.021586473025526604,
O4_Exposicao_strength_regiao,OLS_cluster,log_n_fornecedores,0.028458748169584464,0.005149306583074618,5.526714657683467,3.262829830769993e-08,0.018366292721403204,0.03855120361776572,
O4_Exposicao_strength_regiao,OLS_cluster,log_instr_por_forn,0.046874839080250044,0.010729535569029976,4.368766828598887,1.2495008654703574e-05,0.025845335794109817,0.06790434236639027,
F1_HHI_norm_externo,fractional_logit_cluster,log_populacao,0.13602365145247336,0.016624442223435013,8.182148286498576,2.7882763061266307e-16,0.10344034343147376,0.16860695947347296,0.023461586436653085
F1_HHI_norm_externo,fractional_logit_cluster,log_despesa_pc,0.13334754894123327,0.1039380556575283,1.282952120834433,0.19950885083605407,-0.0703672967706418,0.33706239465310833,0.023000007808889656
F2_HHI_norm_regiao,fractional_logit_cluster,log_populacao,0.13470216614654554,0.017217737187751266,7.823453493201937,5.13935487003341e-15,0.10095602136327711,0.16844831092981397,0.022676179707264092
F2_HHI_norm_regiao,fractional_logit_cluster,log_despesa_pc,0.11832292123813036,0.10927868643229402,1.0827630263604962,0.2789136207336985,-0.09585936844701178,0.3325052109232725,0.019918846906777143
F2_HHI_norm_regiao,fractional_logit_cluster,log_n_fornecedores,-0.40024967401615447,0.035501353171522754,-11.274208959933755,1.7595295859720696e-29,-0.4698310476347759,-0.33066830039753303,-0.06737926935703513
F2_HHI_norm_regiao,fractional_logit_cluster,log_instr_por_forn,0.12177330524713853,0.07905452863397046,1.5403710242958988,0.12346994020346762,-0.033170723690233994,0.27671733418451105,0.020499695233761127
