modelo,termo,coef_jan_mai,p_jan_mai,coef_jan_jun,p_jan_jun,mesmo_sinal,delta_coef,razao_abs_coef,significativo_5pct_jan_mai,significativo_5pct_jan_jun
O2_HHI_norm_regiao,log_populacao,0.0218359081043004,3.694027192870281e-09,0.02482371904848102,1.411157733564717e-13,True,0.0029878109441806196,1.1368301666186347,True,True
O2_HHI_norm_regiao,log_despesa_pc,0.0155293854771025,0.4534044151352063,0.026103641965055872,0.17815034758519688,True,0.010574256487953373,1.6809191840555906,False,False
O2_HHI_norm_regiao,log_n_fornecedores,-0.0664866019971229,6.570301978937118e-25,-0.06753808502789782,5.616682988713056e-30,True,-0.0010514830307749162,1.0158149611980534,True,True
O2_HHI_norm_regiao,log_instr_por_forn,0.0063732164846236,0.639947270066062,0.027517202668330354,0.03303016176062585,True,0.021143986183706755,4.317631879400298,False,True
F2_HHI_norm_regiao,log_populacao,0.1175343645717278,5.462773089433479e-09,0.13470216614654554,5.13935487003341e-15,True,0.01716780157481773,1.146066230394607,True,True
F2_HHI_norm_regiao,log_despesa_pc,0.0618649608742736,0.5981885117387964,0.11832292123813036,0.2789136207336985,True,0.05645796036385676,1.9125999526386943,False,False
F2_HHI_norm_regiao,log_n_fornecedores,-0.3932284513218573,1.5569774912839532e-24,-0.40024967401615447,1.7595295859720696e-29,True,-0.007021222694297169,1.0178553272803506,True,True
F2_HHI_norm_regiao,log_instr_por_forn,-0.0078109581588982,0.9273854304300464,0.12177330524713853,0.12346994020346762,False,0.12958426340603674,15.590059858202551,False,False
