modelo,termo,coef_m05,p_m05,coef_m06,p_m06,mesmo_sinal,delta_coef,razao_abs_coef,significativo_5pct_m05,significativo_5pct_m06
O2_HHI_norm_regiao,log_populacao,0.0218359081043004,3.694027192870281e-09,0.02482371904848102,1.4111577335588495e-13,True,0.0029878109441806196,1.1368301666186347,True,True
O2_HHI_norm_regiao,log_despesa_pc,0.0155293854771025,0.4534044151352063,0.026103641965055758,0.1781503475852666,True,0.010574256487953258,1.6809191840555833,False,False
O2_HHI_norm_regiao,log_n_fornecedores,-0.0664866019971229,6.570301978937118e-25,-0.06753808502789785,5.616682988711769e-30,True,-0.001051483030774944,1.0158149611980538,True,True
O2_HHI_norm_regiao,log_instr_por_forn,0.0063732164846236,0.639947270066062,0.027517202668330347,0.033030161760625766,True,0.021143986183706748,4.317631879400297,False,True
F2_HHI_norm_regiao,log_populacao,0.1175343645717278,5.462773089433479e-09,0.13470216614654526,5.139354870092357e-15,True,0.017167801574817454,1.1460662303946048,True,True
F2_HHI_norm_regiao,log_despesa_pc,0.0618649608742736,0.5981885117387964,0.11832292123813086,0.27891362073275605,True,0.05645796036385726,1.9125999526387023,False,False
F2_HHI_norm_regiao,log_n_fornecedores,-0.3932284513218573,1.5569774912839532e-24,-0.4002496740161546,1.759529585971188e-29,True,-0.00702122269429728,1.0178553272803508,True,True
F2_HHI_norm_regiao,log_instr_por_forn,-0.0078109581588982,0.9273854304300464,0.12177330524713878,0.12346994020346604,False,0.129584263406037,15.590059858202583,False,False
