orgao_cnpj,portfolio_hhi_from,portfolio_hhi_norm_from,portfolio_cr1_from,portfolio_cr4_from,count_hhi_from,count_hhi_norm_from,n_fornecedores_from,n_instrumentos_from,exposicao_strength_global_from,exposicao_degree_global_from,quadrante_from,exposicao_oculta_from,portfolio_hhi_to,portfolio_hhi_norm_to,portfolio_cr1_to,portfolio_cr4_to,count_hhi_to,count_hhi_norm_to,n_fornecedores_to,n_instrumentos_to,exposicao_strength_global_to,exposicao_degree_global_to,quadrante_to,exposicao_oculta_to,delta_portfolio_hhi,delta_portfolio_hhi_norm,delta_portfolio_cr1,delta_portfolio_cr4,delta_count_hhi,delta_count_hhi_norm,delta_n_fornecedores,delta_n_instrumentos,delta_exposicao_strength_global,delta_exposicao_degree_global,quadrante_estavel
00879976000186,0.0160606475716299,0.0083736213807833,0.0602464596598312,0.1420095120553165,0.0078106508875739,5.9171597633138886e-05,129,130,0.7338298875553487,0.4014183565818778,baixo_baixo,False,0.0155965741590211,0.0082502799363273,0.0562549926305959,0.1418429457042884,0.0076957899502037,0.0002905346513246,135,141,0.7317832941197299,0.3989296410860706,baixo_baixo,False,-0.00046407341260880017,-0.00012334144445600055,-0.0039914670292353,-0.00016656635102810236,-0.00011486093737020017,0.0002313630536914611,6,11,-0.0020465934356188598,-0.0024887154958072033,True
00955107000193,0.3182372040148773,0.3011931341152492,0.4431123393419284,0.9358906421394468,0.0327783558792924,0.0085978147762747,41,62,0.9493969393350832,0.4089851054170996,oculta,True,0.2240746394220999,0.2158201143095691,0.3699508067479694,0.781367313312825,0.0265838786436644,0.0162283879909375,95,328,0.9269717984721229,0.4826799609350993,oculta,True,-0.09416256459277741,-0.08537301980568007,-0.07316153259395902,-0.1545233288266218,-0.006194477235627997,0.0076305732146627996,54,266,-0.022425140862960324,0.0736948555179997,True
00956081000106,0.2320739326466755,0.0784887191760106,0.3101504662492376,0.8874422546367273,0.1666666666666666,3.3306690738754695e-17,6,6,0.5120898105723422,0.5665369071316149,baixo_baixo,False,0.2320739326466755,0.0784887191760106,0.3101504662492376,0.8874422546367273,0.1666666666666666,3.3306690738754695e-17,6,6,0.5330387652924302,0.5662804573296113,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.020948954720088064,-0.0002564498020035666,True
00999472000108,0.0279491368162613,0.0153250996320569,0.0543194875348658,0.2172779501394634,0.0128205128205128,0.0,78,78,0.8895267040278789,0.5098980309332628,baixo_baixo,False,0.0272457073150733,0.0149323618380489,0.0534484990121121,0.2137939960484485,0.0125,3.513364001978343e-18,80,80,0.8861198435053071,0.5166812450112631,baixo_baixo,False,-0.0007034295011880028,-0.0003927377940080006,-0.0008709885227536976,-0.0034839540910149014,-0.00032051282051279856,3.513364001978343e-18,2,2,-0.003406860522571775,0.00678321407800031,True
01071994000108,0.1737828224387252,0.1420052386863685,0.2736810598291108,0.7285865693290069,0.037037037037037,0.0,27,27,0.8838852405670745,0.5901513689714607,baixo_baixo,False,0.1737828224387252,0.1420052386863685,0.2736810598291108,0.7285865693290069,0.037037037037037,0.0,27,27,0.8823631799097059,0.5887038803245653,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0015220606573685957,-0.0014474886468953674,True
01210830000106,0.1253255800432246,0.0458097236835177,0.2230622461556685,0.6075206253849843,0.0833333333333333,1.5139404881252137e-17,12,12,0.5488602270331562,0.5871260455807584,baixo_baixo,False,0.2115697380398444,0.1552532907569761,0.4167695054326653,0.6934959079218949,0.0666666666666666,0.0,15,15,0.7186349699352569,0.73455643166781,baixo_baixo,False,0.0862441579966198,0.10944356707345841,0.19370725927699678,0.08597528253691056,-0.016666666666666705,-1.5139404881252137e-17,3,3,0.1697747429021007,0.1474303860870516,True
01280363000190,0.516445116024835,0.5026292621969731,0.6590008145435865,0.9734623411538118,0.0375,0.01,36,40,0.9764547823318932,0.4030349397261867,critico,False,0.5072547203884036,0.4952365428369012,0.653089009481036,0.9647295452761296,0.0333884297520661,0.0098125377947994,42,55,0.9732219018081736,0.404606136247675,critico,False,-0.009190395636431425,-0.007392719360071909,-0.0059118050625505125,-0.008732795877682165,-0.0041115702479338975,-0.00018746220520060065,6,15,-0.0032328805237196168,0.001571196521488294,True
01282378000198,0.3264675749704674,0.3047407225501599,0.4356945742584251,0.8872511509951386,0.0599506459573232,0.0296264732462691,32,83,0.9509934352417204,0.988420371692752,oculta,True,0.2729473842149322,0.2527514782209025,0.3946858257210305,0.8436317356050498,0.0609121518212427,0.0348263782607217,37,99,0.9495765818430608,0.9892717410957964,oculta,True,-0.05352019075553521,-0.05198924432925739,-0.04100874853739461,-0.043619415390088845,0.0009615058639194998,0.0051999050144526,5,16,-0.001416853398659601,0.0008513694030444219,True
01294821000140,0.2908090286534612,0.1135112858168265,0.411833761032771,0.9356796892630656,0.2,3.4694469519536136e-17,5,5,0.7463330555167816,0.7216033051462175,baixo_baixo,False,0.2908090286534612,0.1135112858168265,0.411833761032771,0.9356796892630656,0.2,3.4694469519536136e-17,5,5,0.7414093490437119,0.7203286798075172,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.004923706473069722,-0.0012746253387002637,True
01335616000186,0.8458034325109581,0.8072542906386976,0.9183686082914296,0.9927442658920712,0.2222222222222222,0.0277777777777778,5,6,0.8394823368269281,0.9286776547191332,hhi_alto,False,0.5983323750215647,0.540951285738931,0.762685202102185,0.9608621784830984,0.140495867768595,0.0177095631641086,8,11,0.7760702434356306,0.8610819977332572,hhi_alto,False,-0.24747105748939346,-0.26630300489976655,-0.1556834061892446,-0.0318820874089728,-0.08172635445362722,-0.010068214613669201,3,5,-0.0634120933912975,-0.067595656985876,True
01349236000109,0.0850697326245563,0.04988010695627,0.1541113898992513,0.4692083872464032,0.0720888888888889,0.0364,27,150,0.9661347823758368,0.998823193447826,oculta,True,0.0797985653991157,0.0444062025298509,0.1408201779439706,0.4616215093589267,0.0732505478451424,0.0376063381468787,27,185,0.968915944160482,0.9989294309449628,oculta,True,-0.005271167225440604,-0.005473904426419103,-0.013291211955280713,-0.007586877887476473,0.001161658956253503,0.001206338146878698,0,35,0.0027811617846451586,0.00010623749713678521,True
01397083000167,0.1466578203959035,0.1229538709624564,0.3114594844226521,0.6386149523414854,0.0504785137924563,0.0241029169533579,37,73,0.8329953085390361,0.9499614551316564,baixo_baixo,False,0.2111727137642919,0.1923911117110608,0.4092515020065093,0.7198870337461833,0.0434265318262938,0.0206509730602532,43,82,0.8089384270847968,0.9113668698440348,baixo_baixo,False,0.06451489336838839,0.0694372407486044,0.0977920175838572,0.081272081404698,-0.007051981966162496,-0.0034519438931047003,6,9,-0.024056881454239343,-0.03859458528762161,True
01404511000131,0.1426669623016937,0.1181717326531707,0.2803506883397885,0.6635713975981605,0.0577420281528296,0.030820371814339,36,59,0.7361063369289741,0.536758008670956,baixo_baixo,False,0.3428284843880246,0.3250670920741874,0.5625662061347122,0.8006283820087243,0.05224609375,0.0266311233108108,38,64,0.8709507813674692,0.7106916518016232,baixo_baixo,False,0.2001615220863309,0.20689535942101667,0.2822155177949237,0.1370569844105638,-0.005495934402829597,-0.004189248503528201,2,5,0.13484444443849508,0.17393364313066717,True
01420402000108,0.6902083991042532,0.6643924323629409,0.8279417628596837,0.9274758388148044,0.0844444444444444,0.0081481481481481,13,15,0.8423318955145528,0.4620975469133834,hhi_alto,False,0.5164917492658109,0.4910439465955904,0.7059876221794635,0.8959779643249325,0.0555555555555555,0.0058479532163742,20,24,0.8258932496730257,0.5233825405397051,hhi_alto,False,-0.17371664983844237,-0.17334848576735046,-0.12195414068022015,-0.03149787448987196,-0.02888888888888891,-0.0023001949317739004,7,9,-0.0164386458415271,0.06128499362632173,True
01465988000127,0.0712633816597722,0.0629710904245916,0.1908458526835808,0.4472593478821589,0.018589176154574,0.009826579513097,113,181,0.7780985131691335,0.6335084298579464,baixo_baixo,False,0.0642535314890936,0.0561867515881375,0.1522460927984147,0.4359085209830514,0.017637447135717,0.0091688044386111,117,204,0.8055192993186204,0.6419934909751159,baixo_baixo,False,-0.007009850170678594,-0.006784338836454108,-0.03859975988516612,-0.011350826899107491,-0.0009517290188569977,-0.0006577750744858994,4,23,0.027420786149486953,0.008485061117169512,True
01494665000161,0.1825732498012632,0.1241856247870677,0.3065114816227887,0.7368088077798988,0.074074074074074,0.0079365079365079,15,18,0.6712453370504156,0.4348281855208816,baixo_baixo,False,0.1688667075487649,0.1134578213853492,0.2931075753652853,0.7045877760035466,0.0692520775623268,0.0072022160664819,16,19,0.7030839203938131,0.5551316530892535,baixo_baixo,False,-0.013706542252498288,-0.0107278034017185,-0.013403906257503373,-0.03222103177635216,-0.004821996511747195,-0.0007342918700259998,1,1,0.03183858334339751,0.1203034675683719,True
01600293000100,0.4190953485824656,0.3938386246077902,0.621730443060657,0.8918264777878436,0.055,0.0139130434782608,24,40,0.6895089403573158,0.6260760024289795,hhi_alto,False,0.3859821789580177,0.3655149182566183,0.5961006715941807,0.8576470095553428,0.0523356401384083,0.0207468281430219,31,68,0.6974259679021885,0.640229602990591,hhi_alto,False,-0.033113169624447936,-0.028323706351171873,-0.02562977146647627,-0.03417946823250084,-0.002664359861591699,0.006833784664761098,7,28,0.007917027544872668,0.014153600561611412,True
01610999000153,0.379511129578573,0.3231030504493524,0.5953658643055947,0.843736029178226,0.0887573964497041,0.0059171597633136,12,13,0.817486814233129,0.9947415335402404,baixo_baixo,False,0.2654354574012554,0.2129665615013451,0.3680502049065915,0.8228925887463289,0.0703125,0.00390625,15,16,0.829675278485762,0.9928763569543252,baixo_baixo,False,-0.11407567217731762,-0.11013648894800729,-0.22731565939900317,-0.02084344043189712,-0.018444896449704096,-0.0020109097633136,3,3,0.01218846425263298,-0.0018651765859152292,True
01648573000199,0.2591457495889256,0.2385664648552847,0.486728815686303,0.6967581709012368,0.03099173553719,0.004074839302112,37,44,0.8859567334781283,0.7447417882825756,baixo_baixo,False,0.2690944537846748,0.2512674892428376,0.5012133865513716,0.6931273479446114,0.0303254437869822,0.0066748448549574,42,52,0.9008504056110502,0.7745848589736769,baixo_baixo,False,0.00994870419574917,0.012701024387552884,0.014484570865068602,-0.0036308229566254235,-0.0006662917502078015,0.0026000055528454004,5,8,0.01489367213292192,0.02984307069110126,True
01650166000116,0.2138000615108942,0.1576429230473867,0.4144727530102292,0.6717912538374133,0.074074074074074,0.0079365079365079,15,18,0.6717791023304875,0.4825474236048388,baixo_baixo,False,0.2138000615108942,0.1576429230473867,0.4144727530102292,0.6717912538374133,0.074074074074074,0.0079365079365079,15,18,0.6646036364013711,0.4807390411812353,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.007175465929116442,-0.0018083824236035384,True
01743462000161,0.3399855573239107,0.2079826687886928,0.4839918015407449,0.9643084316912856,0.1666666666666666,3.3306690738754695e-17,6,6,0.7471548617585969,0.9834353421249682,baixo_baixo,False,0.2100500208943957,0.1113062735061952,0.2547903411839119,0.8675149756297206,0.1239669421487603,0.0144628099173553,9,11,0.8200607591989957,0.9895481794548328,baixo_baixo,False,-0.12993553642951503,-0.0966763952824976,-0.22920146035683298,-0.09679345606156498,-0.042699724517906296,0.014462809917355266,3,5,0.07290589744039877,0.006112837329864562,True
01746653000187,0.0349112696172949,0.0289539317754263,0.1041020360887652,0.2867162545108269,0.0205458083266968,0.0144997947978492,163,698,0.9274310169250825,0.995583892748012,oculta,True,0.0546683460314397,0.0492354054913905,0.1829155217125498,0.3489672481476909,0.020253945650884,0.0146232212006017,175,795,0.9174496340426884,0.958175253093916,baixo_baixo,False,0.0197570764141448,0.020281473715964202,0.0788134856237846,0.06225099363686404,-0.0002918626758128019,0.00012342640275250089,12,97,-0.00998138288239403,-0.03740863965409591,False
01815216000178,0.1694447488653912,0.1623459860351809,0.3844455395096016,0.5911605889207416,0.0095270890725436,0.0010615086372662,118,132,0.9295376138843544,0.4374408462174675,oculta,True,0.1342201712306583,0.1274562663183978,0.3361843318264494,0.5439633957736607,0.0092220598977355,0.0014816072406866,129,148,0.9286793666269976,0.4413134603681855,oculta,True,-0.03522457763473291,-0.03488971971678312,-0.048261207683152174,-0.04719719314708093,-0.00030502917480810035,0.00042009860342040006,11,16,-0.0008582472573568367,0.00387261415071799,True
01823752000115,0.3104101187524868,0.1954784718779012,0.4346774761433477,0.9314016845863492,0.16,0.02,7,10,0.7097156326300114,0.7318943721529946,baixo_baixo,False,0.2052672825314581,0.1059256928478903,0.3261055884531177,0.8343702229728753,0.1412742382271468,0.0339335180055401,9,19,0.8161847981796571,0.870703275889076,baixo_baixo,False,-0.10514283622102871,-0.08955277903001091,-0.10857188769022996,-0.09703146161347387,-0.018725761772853206,0.013933518005540099,2,9,0.1064691655496457,0.13880890373608146,True
01824828000127,0.091977818179969,0.0708610232539217,0.1895287908144274,0.5085059552026232,0.0408869430124991,0.0185819881988363,44,119,0.7617932960121432,0.9872984321413474,baixo_baixo,False,0.4208958445744556,0.4077343864966024,0.6367367730180343,0.8186374314261992,0.0404383975812547,0.018630179344465,45,126,0.7606257951816885,0.6131953410063103,hhi_alto,False,0.32891802639448664,0.3368733632426807,0.4472079822036069,0.31013147622357595,-0.0004485454312444029,4.819114562869958e-05,1,7,-0.001167500830454693,-0.37410309113503704,False
01850671000104,0.1830011271791377,0.1678715184231957,0.3568806139795005,0.712906489276929,0.041559214441579,0.023810311005312,55,142,0.8159020325594296,0.934072065827228,baixo_baixo,False,0.1585469434940581,0.1445227258856257,0.3215902664862597,0.6663128556041373,0.0430624717066545,0.0271135129017655,61,188,0.8060646773082181,0.9158680520962352,baixo_baixo,False,-0.024454183685079595,-0.023348792537569996,-0.03529034749324078,-0.04659363367279168,0.0015032572650754972,0.003303201896453497,6,46,-0.009837355251211544,-0.018204013730992785,True
01877528000106,0.18778094206419,0.1631682433388624,0.3014926025280597,0.7802878656686911,0.0328707085463842,0.003563760320517,34,37,0.954587143568272,0.693133283378935,oculta,True,0.1691756727692427,0.1528849996862867,0.2856787695474013,0.7393603540778532,0.0237345095568157,0.0045920489598906,52,69,0.942633533450937,0.6931678731933163,oculta,True,-0.018605269294947296,-0.010283243652575713,-0.015813832980658415,-0.04092751159083796,-0.009136198989568502,0.0010282886393735997,18,32,-0.011953610117334978,3.458981438131392e-05,True
01896727000161,0.6481948109908329,0.6306045515403745,0.8025791070695945,0.8884374912217909,0.0710204081632652,0.0245714285714285,21,35,0.6052255859896324,0.5190582746629903,hhi_alto,False,0.2741536516897199,0.2499587734127105,0.4755003537382989,0.7620730954993779,0.0472589792060491,0.0155009451795841,31,46,0.6001723997307719,0.5929392725505465,baixo_baixo,False,-0.374041159301113,-0.38064577812766404,-0.32707875333129555,-0.1263643957224131,-0.0237614289572161,-0.009070483391844401,10,11,-0.005053186258860531,0.0738809978875562,False
01906118000146,0.7760365628393504,0.7312438754072205,0.8788132254223795,0.9737998766318926,0.1666666666666666,3.3306690738754695e-17,6,6,0.8360752708424759,0.4014183565818778,hhi_alto,False,0.5859091727998346,0.5398990808887051,0.7605486516560162,0.8774639441822156,0.1,3.0839528461809905e-17,10,10,0.7756283845061551,0.3989296410860706,hhi_alto,False,-0.19012739003951584,-0.19134479451851538,-0.11826457376636335,-0.09633593244967698,-0.0666666666666666,-2.4671622769447897e-18,4,4,-0.06044688633632078,-0.0024887154958072033,True
01935036000120,0.1645168841735157,0.1357071215588094,0.2774932945418303,0.7032037799730316,0.0475328202806699,0.0146891244282792,30,47,0.7594864178019203,0.9862903343629268,baixo_baixo,False,0.1272404701384932,0.1029971498645624,0.2404041217690426,0.6092150350090859,0.0455246913580247,0.019011488340192,37,72,0.7958963025578017,0.9900735895866976,baixo_baixo,False,-0.03727641403502249,-0.032709971694247,-0.0370891727727877,-0.09398874496394571,-0.002008128922645201,0.0043223639119128,7,25,0.03640988475588147,0.003783255223770765,True
01941360000150,0.1145112754506306,0.106877751963136,0.2874804771475348,0.5384213148899168,0.0218973394248857,0.0134654199371692,117,305,0.954040361623876,0.9927368811540808,oculta,True,0.0796090877053742,0.0729395883409204,0.2308245090886947,0.4465150786694153,0.0201701679472618,0.0130699517729666,139,397,0.9428228880026148,0.993505220671628,oculta,True,-0.0349021877452564,-0.03393816362221559,-0.05665596805884007,-0.09190623622050154,-0.0017271714776239018,-0.00039546816420259895,22,92,-0.011217473621261131,0.0007683395175472896,True
01977854000195,0.2769172624578531,0.2046089887036384,0.3284466253705859,0.9324113106677792,0.0972222222222222,0.0069444444444444,11,12,0.7010046502909733,0.5851605358066833,baixo_baixo,False,0.2665972648875124,0.2177037492133465,0.3220558614837739,0.9142688787729552,0.0679012345679012,0.0057613168724279,16,18,0.6867022267609616,0.5824411194616577,baixo_baixo,False,-0.010319997570340689,0.01309476050970812,-0.006390763886811979,-0.018142431894824007,-0.029320987654320993,-0.0011831275720165,5,6,-0.014302423530011654,-0.0027194163450255937,True
02073207000111,0.2533702626219071,0.2467629198132514,0.4365262180477744,0.8039946120092738,0.0228038865754511,0.0141561333593046,114,369,0.8937565744233789,0.5288841014205152,baixo_baixo,False,0.2441531417015056,0.2375805603249969,0.4282099763206807,0.791690894552631,0.0237122843493972,0.0152228259524355,116,402,0.8918103217181008,0.5359828513467366,baixo_baixo,False,-0.0092171209204015,-0.009182359488254521,-0.00831624172709372,-0.012303717456642826,0.0009083977739460999,0.0010666925931309013,2,33,-0.0019462527052780398,0.007098749926221393,True
02179215000147,0.2168178832343198,0.1189201186386098,0.3370557104442315,0.8225745897525741,0.1111111111111111,0.0,9,9,0.4533577824912054,0.5592538635182008,baixo_baixo,False,0.2701814206853613,0.1789540982710314,0.4447132198894205,0.8513872337114327,0.12,0.01,9,10,0.4959736114809832,0.6040478805630244,baixo_baixo,False,0.05336353745104147,0.0600339796324216,0.10765750944518898,0.02881264395885852,0.00888888888888889,0.01,0,1,0.04261582898977778,0.04479401704482355,True
02180700000130,0.4964367242432984,0.3285822989910645,0.5215157601808307,1.0,0.28,0.04,4,5,0.6154997230232051,0.6951909457928263,hhi_alto,False,0.3571860279696148,0.2286232335635377,0.503016806456617,0.9978491351834768,0.183673469387755,0.0204081632653061,6,7,0.5197971537097159,0.558091369608529,baixo_baixo,False,-0.13925069627368358,-0.0999590654275268,-0.01849895372421373,-0.002150864816523157,-0.09632653061224503,-0.0195918367346939,2,2,-0.0957025693134892,-0.13709957618429724,False
02246138000109,0.1980155426802393,0.1445499121922553,0.352453172580913,0.7803370628797031,0.1482834185536888,0.0915023131239347,16,37,0.8484519907784592,0.4014183565818778,baixo_baixo,False,0.1945424373390384,0.1408452664949743,0.346086131764598,0.7829089245105827,0.14625,0.0893333333333333,16,40,0.8447511076705153,0.3989296410860706,baixo_baixo,False,-0.003473105341200905,-0.0037046456972809894,-0.006367040816315006,0.002571861630879635,-0.0020334185536887983,-0.0021689797906013913,0,3,-0.0037008831079439197,-0.0024887154958072033,True
02247113000111,0.1938131947393742,0.1693832915496583,0.2824179248094203,0.799708798310813,0.0405624661979448,0.0114886015372765,34,43,0.8333239170542818,0.8563208384095313,baixo_baixo,False,0.1938131947393742,0.1693832915496583,0.2824179248094203,0.799708798310813,0.0405624661979448,0.0114886015372765,34,43,0.8358075486178659,0.8558984416876012,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00248363156358411,-0.00042239672193011835,True
02299772000100,0.1982636533483986,0.0980466100169484,0.343878954607978,0.7806844096141317,0.1111111111111111,0.0,9,9,0.6943204845294441,0.992434863368516,baixo_baixo,False,0.1982636533483986,0.0980466100169484,0.343878954607978,0.7806844096141317,0.1111111111111111,0.0,9,9,0.7129141378436541,0.9934087263462664,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.018593653314210035,0.0009738629777503727,True
02307876000100,0.9919611659947236,0.9903533991936684,0.995969350609912,0.9997974347381636,0.1666666666666666,3.3306690738754695e-17,6,6,0.9697773996716834,0.9220631694004764,critico,False,0.9919611659947236,0.9903533991936684,0.995969350609912,0.9997974347381636,0.1666666666666666,3.3306690738754695e-17,6,6,0.9679685369404478,0.9204068518570784,critico,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0018088627312355943,-0.0016563175433980115,True
02316487000141,0.5409772355406915,0.523322513830718,0.7029845383612655,0.9411583373327604,0.0512465373961218,0.014756019603665,27,38,0.9795552841442944,0.5608431732245258,critico,False,0.5192918139700448,0.5051533379103402,0.6885120110488849,0.9299000478808326,0.0427777777777777,0.0146241830065359,35,60,0.975911821427728,0.5662928237207174,critico,False,-0.02168542157064679,-0.01816917592037781,-0.014472527312380579,-0.011258289451927861,-0.008468759618344097,-0.00013183659712910113,8,22,-0.003643462716566348,0.005449650496191616,True
02318396000145,0.3739088251284361,0.2956474282694907,0.5573020972274842,0.9097106235895932,0.1111111111111111,0.0,9,9,0.8265656385368314,0.437953181446955,baixo_baixo,False,0.3739088251284361,0.2956474282694907,0.5573020972274842,0.9097106235895932,0.1111111111111111,0.0,9,9,0.8210061693786344,0.4353660124816211,hhi_alto,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.00555946915819705,-0.002587168965333897,False
02362976000130,0.0102364422449173,0.0022544780694731,0.0298990905693285,0.0900257086877243,0.0084233139239075,0.0004267277458745,125,133,0.3794600924801823,0.4141116382277481,baixo_baixo,False,0.0774486735898226,0.0710862506490628,0.2679410302145732,0.3338570112686234,0.0075298438934802,0.0006852221272283,146,165,0.5296035219356852,0.5420591618292973,baixo_baixo,False,0.06721223134490531,0.0688317725795897,0.23804193964524473,0.24383130258089908,-0.0008934700304273008,0.00025849438135380006,21,32,0.15014342945550285,0.12794752360154915,True
02396675000127,0.4137048052912782,0.3857859864956248,0.6188771392259278,0.8762935646618976,0.0555555555555555,0.0105820105820105,22,30,0.8437257219146467,0.8397103084225801,hhi_alto,False,0.4127352689211179,0.3860414175084414,0.6181504978883213,0.8752646833418374,0.052734375,0.009676846590909,23,32,0.8455736883736549,0.8426564323535848,hhi_alto,False,-0.0009695363701602844,0.0002554310128166093,-0.0007266413376064706,-0.001028881320060182,-0.002821180555555497,-0.0009051639911015,1,2,0.001847966459008199,0.002946123931004685,True
