orgao_cnpj,valor_total_raiz,n_instrumentos_raiz,n_fornecedores_raiz,portfolio_hhi_raiz,count_hhi_raiz,portfolio_cr1_raiz,portfolio_cr4_raiz,portfolio_neff_raiz,portfolio_hhi_norm_raiz,count_hhi_norm_raiz,exposicao_degree_global_raiz,exposicao_strength_global_raiz,exposicao_strength_loo_raiz,exposicao_degree_loo_raiz
10778201000178,94485.95999999999,10,10,0.6867224413405918,0.10000000000000003,0.8255194740043919,0.9276932784511054,1.4561924000151216,0.6519138237117686,3.0839528461809905e-17,0.9752740843152742,0.9056373431103637,0.8986761434033439,0.9722628464748737
10778974000154,720780.8065999999,59,29,0.32616340034233615,0.060040218328066663,0.5047304210500324,0.8669750835177136,3.065947923496061,0.30209780749741955,0.026470226125497615,0.5844277416542155,0.8249757886285336,0.3150894602479141,0.21049382931034288
10788473000159,3389564.0326,331,118,0.4726168788697161,0.020618650797272743,0.6829212895041268,0.7844216189538995,2.1158787269543646,0.46810933082586753,0.01224787003485627,0.8945526481706554,0.9679227645743208,0.9521459120876772,0.5865630960122901
10817032000138,702049.29,8,8,0.45666730069656114,0.125,0.6409806354194874,0.9389643994939443,2.1897779816393372,0.3790483436532127,0.0,0.8439826190363395,0.8997942524569974,0.7333727249713351,0.7318064025671009
10836939000144,2471279.42,21,21,0.34539321590097943,0.0476190476190476,0.5665081773715415,0.7882880358385375,2.8952508444366476,0.31266287669602844,0.0,0.45218858752507074,0.8357278145020436,0.04243584636377147,0.0483459043629434
10839115000128,699666.99,21,21,0.1297440397152232,0.0476190476190476,0.30871829468473283,0.5371126626968639,7.7074831506319095,0.08623124170098435,0.0,0.6079401199884081,0.6802496697907806,0.24300001101328517,0.32932862326699813
10863375000139,92021.12,31,29,0.23529956547233016,0.03850156087408948,0.46401304396208176,0.6383860574615914,4.249901600934296,0.20798883566777052,0.00416233090530696,0.9231384469322031,0.7431885258201731,0.7041260349932525,0.7135356902195896
10870672000101,96641.41,6,6,0.2785566193350004,0.16666666666666669,0.3725111212677878,0.9306839583569817,3.5899344355460117,0.1342679432020005,3.3306690738754695e-17,0.9453863235172444,0.737452401676804,0.7091019404543815,0.9116036774314289
10873273000102,282398.0,5,5,0.5087424648983693,0.20000000000000004,0.6901606951890594,0.9776981423381186,1.9656310785846598,0.38592808112296156,3.469446951953614e-17,0.39791956997810074,0.6837831888933538,0.00014931315946645432,0.00014931315946645432
10906131000196,1480603.52,18,18,0.27643527818409025,0.05555555555555555,0.4639999775226794,0.802638913083227,3.617483291456225,0.23387264748903674,0.0,0.6117752619767002,0.8322633191325771,0.2927552374838079,0.33004621362307457
10936853000193,7561361.16,9,8,0.32769926911968794,0.13580246913580246,0.39675396221915155,0.9834208210205371,3.0515783653907476,0.23165630756535766,0.01234567901234567,0.8485976552515215,0.9721138235885567,0.9205917569679181,0.40465796373317775
10971858000157,1652862.9334,542,145,0.04214779370520858,0.022998052858757372,0.09401129207995584,0.3119544358946661,23.726034320900194,0.03549604227260587,0.016213317114720967,0.9955898364457103,0.9333287840924379,0.9290280592868938,0.9953114913251147
11046759000121,1079150.0,5,5,0.20367468026235017,0.20000000000000004,0.22225825881480796,0.8332020571746283,4.909790449710861,0.004593350327937694,3.469446951953614e-17,0.5195701185379853,0.8190217023191719,0.18211709387523964,0.20413246935108095
11065186000183,4577640.0600000005,17,17,0.43784682597755203,0.058823529411764705,0.5786824576155076,0.9701580490799881,2.2839037322409848,0.402712252601149,0.0,0.8793651758808634,0.9629863669357857,0.9367423765255711,0.5875051096776557
11084263000142,18147989.410000004,112,100,0.0262059234686421,0.011160714285714284,0.057542546251684194,0.20214673631992164,38.15931162267935,0.016369619665295054,0.0011724386724386708,0.5330656491560869,0.865428928551424,0.18161657086646274,0.19577415960916034
11111771000172,7769221.26,396,134,0.14266855797472627,0.020724926027956333,0.31354493822203233,0.5654320996902591,7.009252873903372,0.13622245690686707,0.013361955546963523,0.4939702135462166,0.8199064411563461,0.13206714243232015,0.14456691317890005
11112312000103,7064525.170000001,13,13,0.50839739665742,0.07692307692307694,0.7071601232613345,0.8197647457741309,1.9669652255789243,0.4674305130455383,1.5034270125132327e-17,0.8122530657918721,0.9363502947883673,0.7130554683493615,0.6942645667653
11124654000143,104568.8,8,8,0.1631034820457793,0.125,0.2295139659248265,0.7234471467588802,6.131076954686495,0.04354683662374776,0.0,0.39791956997810074,0.3557961345617003,0.00022396973919968147,0.00022396973919968147
11135974000107,3202006.76,8,7,0.4536454274295345,0.15625,0.6354742018096177,0.9569683700480383,2.2043647737534657,0.36258633200112356,0.015625000000000007,0.39791956997810074,0.9191744610971585,0.0001990842126219391,0.0001990842126219391
11136549000124,36644446.59,20,19,0.06833105158486857,0.055000000000000014,0.0714141198332121,0.2856564793328484,14.634635013014243,0.01657166556180572,0.002500000000000018,0.4755310593266554,0.9693331302403103,0.1499084779144718,0.0742147887984902
11145615000122,425579.61000000004,5,5,0.33351683073851696,0.20000000000000004,0.518821848631329,0.9492042628640033,2.9983494319781947,0.16689603842314618,3.469446951953614e-17,0.7672984538626206,0.7815143924807344,0.5614066921765911,0.584017887696282
11148262000114,20971322.7142,377,125,0.8598240101812559,0.025842720345601533,0.9271581132473992,0.9419850211843726,1.163028699081332,0.8586935586504596,0.01798661325161445,0.9466554036227044,0.9906555529322522,0.8566946431175426,0.9198174662958667
11149280000110,334717.75,63,32,0.11872958282194487,0.05920886873267824,0.2176878877800774,0.6186893285462154,8.422500746925637,0.09030150484845922,0.02886076772405496,0.5500385113517529,0.5320326488071747,0.11822747215987237,0.22864050865711127
11151349000140,209156.71000000002,22,18,0.20898673643565058,0.06611570247933884,0.4016127429045905,0.7038970922807113,4.784992660564904,0.16245654446127708,0.011181332036947015,0.5686594625933377,0.6090938243089623,0.21682622715550282,0.25871271276331964
11151460000137,2713569.9199999995,46,40,0.2416717933917534,0.030245746691871453,0.4514348390182627,0.7202762624963059,4.137843254131796,0.22222748040179838,0.005380253017304053,0.5287348616654237,0.836932994531435,0.17839320450790108,0.19923108006149098
11152150000137,6021228.95,44,39,0.035200022024737085,0.027892561983471065,0.05978845896567344,0.23304212672398045,28.409073133455493,0.009810548920124904,0.0023107872988255675,0.43001508485808904,0.787759765710796,0.0525606137989644,0.0431445742469799
11160486000141,3048532.44,21,21,0.1430479495416043,0.0476190476190476,0.2873513788162281,0.6574537123836544,6.990662943470982,0.10020034701868452,0.0,0.6711706535169417,0.8646611379981067,0.35020467993539034,0.3843077845605553
11166368000140,1922815.0,87,47,0.1165201642389487,0.033690051525961134,0.3093901389369232,0.4710764686150253,8.582205548125499,0.0973140808528389,0.012683313515655943,0.5636494075021586,0.7105819315941618,0.1875642848394793,0.21603856939935964
11168270000122,6449275.84,92,69,0.042950385250860056,0.016540642722117208,0.06549572548597953,0.24430649875878158,23.28267823814166,0.028876126210431525,0.002078005115089519,0.526408293447529,0.8347200896306058,0.18695674068735996,0.14807514124530538
11170888000127,731919.0,16,16,0.08076038731169202,0.0625,0.129522529132322,0.44000770577072046,12.382308125152166,0.019477746465804822,0.0,0.6925408341550744,0.705225306917156,0.489791211430604,0.26044130427094914
11171868000170,20384151.240000002,92,71,0.05170606711289622,0.017249527410207945,0.14249936265680888,0.35898754742559497,19.340090164207943,0.038159010928794736,0.003210234944639486,0.7045448297102999,0.9137739648984055,0.4452792289826282,0.4905679621173707
11179871000130,605669.23,7,7,0.5566934320738905,0.14285714285714285,0.7297712647545261,0.972610082899539,1.7963208157039454,0.48280900408620564,0.0,0.5173355848176121,0.827880685333475,0.14543502676106287,0.14779363808025245
11188015000141,7472039.901,211,45,0.35506106590525116,0.05487298128972846,0.5804783857510613,0.775942181361218,2.816416937887671,0.3404033628576433,0.03339282177358593,0.6348080779655136,0.9684603176546616,0.3746202477177218,0.386287980998398
11193159000196,16625050.719999999,11,9,0.1778223813315955,0.12396694214876033,0.30624621877845315,0.7363191653468832,5.623589069675336,0.07505017899804495,0.014462809917355383,0.5862089977385855,0.9759336931535413,0.40237025224472683,0.18935220507182854
11195905000180,1067163.72,8,8,0.18101567984545341,0.125,0.2525854233500367,0.7529666769406292,5.5243833067598045,0.06401791982337533,0.0,0.6223421413524806,0.800036547996589,0.3360064691438761,0.26496573220491354
11206573000192,639324.75,16,15,0.1563073098368764,0.0703125,0.34254891586787467,0.583471858394345,6.397653449756177,0.09604354625379614,0.003906250000000001,0.8440243498173221,0.7937672405532952,0.7004505834062138,0.5824018668031234
11208059000196,1125885.1500000001,23,15,0.17180537423065242,0.10775047258979209,0.29786608341001747,0.7361520400193573,5.8205396919509536,0.1126486152471276,0.044018363489062955,0.4946092319378739,0.7924776811441465,0.1641688444379884,0.10013573526423691
11214458000160,6973715.458800001,504,121,0.052521375200005084,0.025573192239858905,0.10840706110915635,0.3774150550663416,19.039867029222478,0.04462571999333846,0.01745296884185773,0.8968665214797146,0.9511030518126031,0.8062368567435608,0.8287333533314066
11218352000134,186090.29900000003,14,11,0.16496295879664144,0.11224489795918367,0.2533716171846228,0.748040278015782,6.06196692454306,0.08145925467630559,0.023469387755102038,0.6154434052409964,0.526634092051965,0.17683546576567413,0.1922481285873604
11221619000142,5051620.700000001,328,133,0.02304483372119543,0.013198988697204045,0.0585885951413573,0.18482643797860754,43.39367391834346,0.015643658219083277,0.0057232234600616515,0.7783554686437362,0.8039017036049831,0.5558775991841898,0.6170962146448877
11224030000106,201381.90000000002,97,62,0.06835146141751298,0.02263789988309066,0.16364429971114583,0.4300787707336161,14.63026509252925,0.053078534555505,0.0066155703729773915,0.9915971823733585,0.82375781403068,0.8158431340007996,0.9898684903002543
11228769000188,3547623.3720000004,15,11,0.7751997904078022,0.10222222222222223,0.8728941421575457,0.994028339601321,1.2899900288594497,0.7527197694485824,0.012444444444444449,0.40517385360366504,0.9634342816905669,0.012019777882937767,0.012141263879807396
11231203000105,5255147.3411,418,128,0.25741545692788204,0.019768320322336944,0.36154837850888816,0.8495177680528232,3.88477060365556,0.2515683345414874,0.01204996063983566,0.5392450976746649,0.9426076623079519,0.13973948754039528,0.16999631156166423
11232665000147,4625208.500000001,432,114,0.08116911066196883,0.05044367283950615,0.21648753780505248,0.45781345424752207,12.319957578006857,0.07303786385366767,0.04204051950180266,0.526881429687961,0.795332763357461,0.1776491444370147,0.19048020551255265
11237287000194,966988.98,21,17,0.11189801774900186,0.06575963718820861,0.17866437319689002,0.5657572023209613,8.93670880071439,0.05639164385831448,0.00736961451247165,0.5985821339454246,0.7219625375916999,0.2029978676905983,0.27387952281536193
11241709000103,2883160.655199999,547,106,0.4981579597313622,0.03801690457172077,0.7023542015765782,0.7950713727539355,2.00739540634714,0.4933785117288037,0.028855160805737162,0.5318620807335481,0.9318366848141432,0.21245188047743976,0.22344478695354128
11243552000147,492138.4280000001,170,69,0.1176901691038135,0.04193771626297577,0.27451625866533635,0.5748578324796048,8.496886423180415,0.10471502453181075,0.027848565031548943,0.98125331102208,0.8945697135346348,0.8872165341332415,0.9673669608414017
11246073000184,144690.326,96,27,0.09811519069572415,0.05729166666666667,0.18998359295976705,0.5467654347533919,10.192101680780608,0.06342731341479046,0.02103365384615385,0.9980804115142805,0.9710324983202585,0.9708584491558352,0.9980161488389875
11252074000131,676069.1939999999,112,61,0.07389599154379246,0.025669642857142856,0.20938935135092104,0.42483834280430177,13.532533756007279,0.058460924736189,0.00943080357142857,0.9826759609171631,0.8998456295930449,0.8882448921028908,0.9579295358113155
11257200000140,54596.19,67,26,0.10774743891286749,0.061706393406103816,0.22116927939477096,0.5561879501115371,9.280963056659505,0.07205733646938219,0.024174649142347966,0.9973638617407959,0.9734908026431507,0.9734493196594325,0.9972735703820076
11258723000101,1566218.2,11,11,0.12576086119194962,0.09090909090909091,0.20303684378077078,0.6428339295252732,7.951599492259309,0.038336947311144585,0.0,0.5882159348789383,0.793208403487775,0.26202016563207614,0.23510844177763063
11259476000168,1386051.6,10,10,0.6863200644475623,0.10000000000000003,0.8263328724558306,0.8921890065276068,1.457046138968598,0.6514667382750693,3.0839528461809905e-17,0.8284119721793243,0.9243990747700387,0.8866783381838775,0.4133070960028845
11261188000148,7625095.9920999985,12,12,0.2822556348414721,0.08333333333333334,0.3854586766179892,0.8878588924144805,3.5428876399992744,0.21700614709978777,1.5139404881252137e-17,0.4974699270430576,0.9466684331128263,0.1646536498903116,0.16277009921198174
11265919000123,2118161.114,234,80,0.10446357879907132,0.03239827598801959,0.22944430279065164,0.5767139203557299,9.572714351701782,0.09312767473323678,0.02015015289926034,0.7605072753724099,0.872114575588801,0.5499120491083004,0.5325435448764746
11267244000151,964779.2699999999,21,21,0.11828390701760848,0.0476190476190476,0.18703760083899812,0.6223703376213712,8.454235451075638,0.07419810236848891,0.0,0.6427679031184921,0.7742662949089648,0.36363401843034765,0.3886051487048903
11268671000154,6647156.9799999995,164,83,0.11528445752604348,0.023572278405710884,0.31146988648370993,0.4691354332961759,8.674196170581743,0.10449524359343426,0.011664623264317114,0.7523384239365349,0.8548904469981787,0.6159182288309504,0.49890672061255764
11270247000144,2981409.3,12,11,0.5002395262317078,0.09722222222222224,0.6772516608169163,0.9297396033479872,1.999042353835923,0.4502634788548785,0.006944444444444459,0.7219853598130361,0.9155684839291415,0.6354855821604308,0.3010298361210424
11271704000115,4392469.68,33,30,0.07538303174351926,0.035812672176308534,0.148891181418468,0.45404980461925465,13.265584799008442,0.04349968801053717,0.0025648332858364147,0.4421152014734725,0.8002300891727298,0.05495863088685131,0.03971935099826164
11272232000115,2457151.8000000003,8,8,0.5806004940529105,0.125,0.7535726201368592,0.9320312729559485,1.7223547176466394,0.520686278917612,0.0,0.8364993810533686,0.9287823904860419,0.764045562014834,0.7390718540960883
11279755000193,2131926.81,46,31,0.13675211547718466,0.04914933837429109,0.2476632863395531,0.628539400937502,7.312501137628377,0.10797718599309081,0.017454316320100794,0.5707093439418267,0.8331646720877738,0.2597490735016668,0.28421809065920917
11280020000180,1082468.7,22,22,0.11725476910420786,0.045454545454545456,0.29612865480544615,0.47856349102750045,8.528437756858057,0.07521928191869394,0.0,0.5233434132090012,0.67859850756074,0.17326341776000628,0.21075618456325132
11283491000141,946435.96,10,9,0.4669810275022338,0.12000000000000002,0.6656551807266495,0.898687323757225,2.1414146209509903,0.40035365594001304,0.010000000000000033,0.7311982872822355,0.82598162011001,0.4141590896884841,0.31784168731361484
11283510000130,767073.5,9,8,0.3510662811096229,0.13580246913580246,0.5473399876283042,0.8767555390715491,2.848464958922509,0.2583614641252833,0.01234567901234567,0.7018171107066529,0.7853801953161483,0.1426007856213844,0.29467545379244436
11285282000137,10415802.59,123,101,0.03604747947489199,0.011699385286535798,0.08464501245890069,0.277740694968375,27.74119063432788,0.026407954269640904,0.0018163791394011561,0.683164597106987,0.8477757053304357,0.3932784162594316,0.4563175074359782
11290422000165,2095933.3804000001,255,111,0.05926311480204043,0.024159938485197995,0.13311491796879252,0.40430674368012465,16.873902145379134,0.0507109613002408,0.015288665198699796,0.6379673664782456,0.7970144434013734,0.37500130825779027,0.3889563185429586
11290534000116,44994.9845,27,13,0.14303779594934057,0.11111111111111109,0.25653970388632985,0.6547285842492068,6.991159178334712,0.07162427894511894,0.03703703703703701,0.9851358816096994,0.9200607049558088,0.9156149032771144,0.9782530208016956
11291694000180,4141657.45,8,8,0.41722359304823575,0.125,0.5270023043552285,0.9696075999718422,2.396796386067239,0.33396982062655517,0.0,0.7233084567675558,0.9530175862083562,0.5525016501152693,0.5320536476823121
11293112000102,3404890.1399999997,9,9,0.28171371990718835,0.1111111111111111,0.4345256878097101,0.8399848783373669,3.549702869741146,0.1919279348955869,0.0,0.7875487098702013,0.9128292138707195,0.6204914978969167,0.36131151854592847
11293409000160,112079227.8986,406,134,0.05963255023400244,0.02083282778033925,0.06651865952132532,0.2660746380853013,16.769364987342108,0.05256211828087464,0.01347066859071774,0.41005684426196154,0.9857409839685505,0.020241749673715885,0.016669347951602805
11294684000106,189808.44,12,12,0.17326410848928261,0.08333333333333334,0.30030276841219494,0.7138843773227365,5.771535771136674,0.0981063001701265,1.5139404881252137e-17,0.9009481202876407,0.6613044898190159,0.529136635940385,0.6669276469277202
11298607000116,249344.1,6,6,0.17617488829024705,0.16666666666666669,0.24902975446381123,0.7314955517295176,5.676177857723435,0.01140986594829647,3.3306690738754695e-17,0.4629949403820466,0.5582662185550025,0.0723926033931314,0.05760046006533519
11299994000105,452400.04000000004,5,5,0.2614741007227126,0.20000000000000004,0.3183023591244598,0.9778956695052459,3.8244705584071497,0.07684262590339073,3.469446951953614e-17,0.49356447555349087,0.7433748614380581,0.17773182103047577,0.08456358621010207
11299998000193,678032.0690000001,488,139,0.25887748570032926,0.022221848965331897,0.5014512079073947,0.5924262927451592,3.8628310889791995,0.2535070326981577,0.015136500044790823,0.9959507895969653,0.9540987262350195,0.9534189250699308,0.995818995092996
11301643000191,247877.12000000002,7,4,0.34524977163533643,0.30612244897959184,0.47696415062430936,1.0000000000000002,2.896453762339432,0.1269996955137819,0.07482993197278913,0.4288388268514539,0.6760802939243649,0.051613188907255365,0.051591308735468036
11301658000150,708097.2790000001,84,38,0.15238327867084056,0.038548752834467126,0.22595765404713553,0.7077214287671341,6.5623998165840485,0.12947471863491733,0.012563583992155427,0.950960203045093,0.9229223712778617,0.8966751253774228,0.848425538119998
11303923000139,2892305.443,411,130,0.39165812693418767,0.01711450914924728,0.6206121847691728,0.7272082985185602,2.5532471592707053,0.3869422984608093,0.009495241778311212,0.6249148150234657,0.948349567100111,0.34988212050620787,0.377901382100889
11306530000189,12503127.55,79,65,0.10979217636066613,0.020028841531805803,0.16723815634433,0.6055105196459425,9.108117109501597,0.09588267911630152,0.004716792180740267,0.5824351879814881,0.9048715328780743,0.2901874614505899,0.24205965743173113
11306532000178,340772.80999999994,81,21,0.1313079271458684,0.07818930041152264,0.27111317948166114,0.6075523161604355,7.61568643825374,0.08787332350316182,0.032098765432098775,0.7058556646073078,0.6619578562244183,0.3764222917924249,0.4697936651693549
11307015000113,319285.03,66,45,0.06960397812173101,0.027548209366391192,0.15037059520140983,0.4385143894782664,14.366994918754374,0.04845861398813399,0.005447032306536446,0.6814826631171088,0.5174982380987576,0.28815885005370545,0.43258144267459614
11307776000175,659779.16,28,26,0.30976068779029836,0.04081632653061225,0.4546824425312252,0.9304807081205779,3.228298617018114,0.2821511153019103,0.0024489795918367363,0.9315560731879289,0.9040362408086318,0.8749920227177608,0.8071394317586094
11308894000106,3960924.6,18,18,0.3292680945506452,0.05555555555555555,0.5441355788494434,0.812427987142194,3.037038864529854,0.2898132765830361,0.0,0.491338011406489,0.887418298330044,0.09532180253724191,0.10283506747311327
11310394000109,1085481.1134000001,427,140,0.12351540439393059,0.014046037657202092,0.33155804882933676,0.47121939265977103,8.096156142683842,0.11720975982122506,0.006952843683512898,0.9918503199026634,0.9504442677437601,0.9496561575019619,0.9911392349467174
11312860000187,18189734.74,20,18,0.20938259899050238,0.06000000000000001,0.4110635557294554,0.6859438698994464,4.77594606629828,0.16287569304876723,0.0047058823529411925,0.8229247094841945,0.9658870609805847,0.7756939312130023,0.6306253933485091
11313552000176,141689.91999999998,9,8,0.24354313337673392,0.13580246913580246,0.3557063198285383,0.854707236760385,4.106048838803072,0.13547786671626733,0.01234567901234567,0.5582458905219612,0.5041903966910923,0.1994827886298,0.14174159003728667
11315054000162,999783.9,5,5,0.21669438959321538,0.20000000000000004,0.2697403908984731,0.9066598291890877,4.614794143388886,0.020867986991519212,3.469446951953614e-17,0.39791956997810074,0.7964255625212577,0.00014931315946645435,0.00014931315946645435
11315213000129,25771839.5,246,139,0.06109665448946673,0.010674862846189438,0.18093989798438717,0.39522417520875835,16.367508308861712,0.05429300705823099,0.0035058401131908105,0.5509759481240483,0.9009883790818468,0.24921801446349592,0.21342442384064725
11318061000118,452645.15,11,10,0.5454024694509174,0.10743801652892562,0.7221771844898813,0.9232246275034649,1.8335083832802361,0.4948916327232416,0.008264462809917352,0.8869624475034472,0.8640380994557969,0.8150925753600287,0.7814122408706656
11319184000173,286797.0,9,9,0.24048068799861966,0.1111111111111111,0.43515099530329815,0.7502170524796284,4.158338069981486,0.14554077399844714,0.0,0.6947961005125645,0.645565258439407,0.4232539112017689,0.44813360289548276
11320964000133,8225776.930000001,247,107,0.4219388345256481,0.017915389532691908,0.6411117338675509,0.8055564023178536,2.370011760411244,0.41648542730419197,0.008650440377339946,0.9183853420230227,0.9263273250358397,0.26173679265195543,0.8317313385155437
11323077000119,1352898.34,17,17,0.09922758272764166,0.058823529411764705,0.21926259440897827,0.4915987996555602,10.077843000013258,0.04292930664811927,0.0,0.5397950022671072,0.7468124900742221,0.21947405737645495,0.20334664402877817
11323261000169,168291330.17999998,25,24,0.7127577388792274,0.0432,0.839092069620957,0.961857214907421,1.403001251971596,0.7002689449174547,0.0016000000000000046,0.45837718354900225,0.9949270369106742,0.10065634460808034,0.10121338812629574
11323964000197,1003286.4658,746,152,0.04861254949188852,0.023902277742239218,0.15531664715096768,0.35259001866224515,20.57081989017794,0.042311970349450695,0.01743805441602888,0.9189923710090464,0.887199116350956,0.815930895494809,0.8126431418363913
11323985000102,4516188.1145,771,194,0.1683797820532512,0.018503097868417556,0.3929115185221765,0.5478881896118589,5.938955305713269,0.16407086900689496,0.01341762169156998,0.7512728542081722,0.9388047398830309,0.5560759877814903,0.5778809844325736
11324516000108,4117195.6199999996,493,105,0.033149906500970175,0.027488284255438193,0.08138257953359039,0.2589033479055338,30.16599760155383,0.023853270986556426,0.018137210065586634,0.6696686480688692,0.7830691234484002,0.38551072210760956,0.4194737710459131
11326603000102,456055.43,11,10,0.12568261233039027,0.10743801652892562,0.19734443245199385,0.604679216296142,7.956550086429086,0.028536235922655848,0.008264462809917352,0.629921156951561,0.6561608715561988,0.2950203606670428,0.30082651098282137
11328999000119,1139222.65,74,37,0.17277989482563055,0.04894083272461652,0.2765043338982068,0.774102410972956,5.78771043360803,0.14980155857078695,0.022522522522522535,0.42715764750339164,0.7342451532053478,0.027574935566912626,0.036338632848145216
11329956000158,717811.7701,504,140,0.04817304968551739,0.019423973293020914,0.11638122622085437,0.35277205772861986,20.75849477100133,0.04132537378397434,0.012369469503762073,0.9982056723343314,0.9499821045163183,0.94952645054188,0.9981566795660209
11331930000144,1270560.0,6,6,0.22189749706313,0.16666666666666669,0.28333962976955046,0.8802417831507368,4.506585307338997,0.06627699647575601,3.3306690738754695e-17,0.5699006519387471,0.8528426397618932,0.3361077107263521,0.15196571968416384
11333647000151,451608.7439,414,118,0.2351722324976132,0.024901397932273802,0.4769571070300085,0.5793921349714594,4.252202691532254,0.22863524303178084,0.016567221846224858,0.9928964198791824,0.9512109865391754,0.9504782089521753,0.9926990439608682
11335530000107,564124.93,45,34,0.06745486500181785,0.03802469135802469,0.10373588701353795,0.3778009066183266,14.824727615614542,0.03919592151702446,0.008873924429479986,0.6936317766284378,0.6636822513190281,0.39627149710243453,0.4408309168824723
11336672000199,16671880.29,35,23,0.7699411103893161,0.07428571428571427,0.8760559544540732,0.9498996564592056,1.298800630991578,0.759483888134285,0.0322077922077922,0.9393248359603087,0.9891241117232751,0.9817040188056079,0.8972154202619719
11337362000199,3570621.3,8,8,0.42760778897092294,0.125,0.5052342011178839,0.9629696658113814,2.3385916388627788,0.3458374731096262,0.0,0.6351428032516561,0.942369554735138,0.5028643977168074,0.2108758281524231
11342435000130,248940.22460000002,67,30,0.15973829130884692,0.0550233905101359,0.23952738090363238,0.781826240868588,6.26023974468679,0.13076374962984166,0.022437990182899204,0.5288064356855463,0.6484197490870068,0.20641273231354995,0.2177830590904327
11344805000179,359360.68,32,23,0.08690635936519796,0.056640625,0.19123127215810032,0.474451322832537,11.506637803084114,0.045402102972706956,0.01376065340909091,0.6587097383070376,0.5370832150428307,0.26744330056720433,0.3765173387564781
11344960000195,2488546.0362,404,146,0.41216578789829805,0.014912753651602785,0.6389273000663165,0.7101864519648221,2.4262081651637475,0.40811175884932077,0.008119048504372459,0.5985345956829238,0.9278252534889039,0.3071346869141921,0.3340115878951422
11347518000112,3848853.231,61,41,0.37034964866331277,0.034668099973125505,0.5893962133262753,0.8028806541934881,2.7001510696965894,0.35460838987989557,0.010534802472453642,0.7562657625823678,0.9000003526580556,0.6911962562073958,0.3658768180885044
11352368000135,4700987.46,38,32,0.18303307084040632,0.03878116343490304,0.3446084495617863,0.7051125892601297,5.463493539219145,0.15667929893203233,0.007774104190867652,0.45179102349831024,0.8544305054583435,0.06534261008043145,0.07122328736958422
11354232000164,2962221.04,32,29,0.11197993884481483,0.037109375,0.2653573954764699,0.5609936725046014,8.930170978087691,0.08026493666070107,0.0027204241071428575,0.7585173541080505,0.8405436931182377,0.5991101808100656,0.4886590338704169
11355483000163,8329867.4794,550,156,0.2262854764782757,0.01935867768595041,0.4441847375303635,0.7211399238769983,4.419196563399436,0.22129376987490973,0.01303195947747267,0.5624276458511743,0.9501645866765033,0.2550254831986669,0.27384574261975875
11355924000127,2469674.212,114,78,0.13947102456730984,0.016928285626346563,0.20844854657291131,0.6943425945284155,7.169948045498096,0.1282953235876645,0.004161120504610804,0.6383192196143218,0.8827414776787509,0.4322193774417301,0.3386081181877359
11359214000175,1011913.656,509,140,0.04258796424591421,0.021502927655829646,0.123027957239071,0.31806080794703695,23.480812424508823,0.03570010787358265,0.014463380372778062,0.9978989637961675,0.9522507515342266,0.9516370252864875,0.9976860039973243
11359904000124,3125660.75,11,10,0.38125530806862756,0.10743801652892562,0.5611016102755233,0.9087602517323736,2.622914301353139,0.3125058978540306,0.008264462809917352,0.6761732863715341,0.9227094966943036,0.592232800353074,0.2544116099009007
11360515000119,3473081.6199999996,48,43,0.11360033511221304,0.026041666666666668,0.2218196415435811,0.5721600288794826,8.802790933778603,0.09249558118631336,0.0028521825396825413,0.6425293069696275,0.8500364938014113,0.3799101580932771,0.3868243990166277
11364800000108,413432.55,8,4,0.4225190071932573,0.4375,0.5859021018059657,1.0,2.366757430968323,0.23002534292434307,0.25,0.7611638948347355,0.8594420153220399,0.6479402725974786,0.5758927761890362
11364954000108,79483.17600000002,120,63,0.041303887781434116,0.036388888888888866,0.08278481473865613,0.2847706538551001,24.21079597377501,0.025841047261779826,0.020846774193548363,0.9972876934616275,0.9310518947126888,0.9308122483143308,0.9972203807788621
11366503000100,493639.46,13,11,0.21033392736401268,0.10059171597633138,0.38966901065810255,0.7460951359115415,4.7543447342632374,0.13136732010041396,0.01065088757396451,0.4065826089937669,0.63607217881325,0.007913544231401302,0.007897411852544117
11370658000101,7368313.4799999995,37,28,0.15477395422139856,0.047479912344777234,0.3564835680688222,0.5577779353654753,6.461035417945943,0.12346928585922813,0.012201390579768986,0.5552573870552356,0.8962368737164885,0.256612429210136,0.17644946004456216
11375809000114,423587.4674,309,108,0.044610109424769964,0.020454331228202463,0.11898369021481582,0.3466240417858028,22.41644355718046,0.03568123194275847,0.01129969880977445,0.9180976976208208,0.8344845158778651,0.7713952370038377,0.8578422367766142
11380216000146,3175393.33,6,6,0.5289188013777912,0.16666666666666669,0.7038598049835924,0.9809157500497742,1.8906493726354212,0.43470256165334953,3.3306690738754695e-17,0.5063024649311765,0.9401788514545963,0.18190249982725942,0.17756393516564192
11381097000146,1286713.44,16,16,0.09517969981629465,0.0625,0.14354688795354464,0.5140002812125752,10.50644204520596,0.03485834647071429,0.0,0.6245022533363609,0.7484465859404889,0.31857892437283486,0.3577750588339524
11381861000183,2094000.0,5,5,0.7617844772301632,0.20000000000000004,0.8672397325692455,0.9952244508118433,1.3127072418645032,0.702230596537704,3.469446951953614e-17,0.465949112592105,0.9533059578279932,0.11285785957660663,0.10702335636207162
