fornecedor_raiz,degree_raiz,strength_raiz,pct_degree_global_raiz,pct_strength_global_raiz
32110026,1,1.23,0.39791956997810074,0.0031853474019510252
32111081,6,13307.56,0.9661059128011149,0.323511845510651
32116308,1,77558.0,0.39791956997810074,0.6518514831773841
32116671,1,27100.0,0.39791956997810074,0.44614772048576545
32117080,1,45000.0,0.39791956997810074,0.547232729444555
32117791,1,1826000.0,0.39791956997810074,0.960879952219789
32117873,1,168051.48,0.39791956997810074,0.7683655186143739
32121534,1,4207.0,0.39791956997810074,0.17788174397770257
32122573,2,190440.0,0.8486462273541708,0.7863079832769262
32122800,2,347000.0,0.8486462273541708,0.8601433406330878
32126727,2,250200.0,0.8486462273541708,0.8210232928528768
32128938,1,1140.0,0.39791956997810074,0.07015229942265579
32133625,1,20508.0,0.39791956997810074,0.39881544893489945
32133954,1,8950.0,0.39791956997810074,0.2674945251841529
32137728,1,120000.0,0.39791956997810074,0.7167280509655585
32137731,1,653490.3099999999,0.39791956997810074,0.9127513438184351
32138304,1,33718.9,0.39791956997810074,0.48835357356161657
32147206,1,420000.0,0.39791956997810074,0.8784839737208839
32148936,1,440000.0,0.39791956997810074,0.882440772446745
32150633,1,3403200.0,0.39791956997810074,0.9767071471232331
32151113,1,35000.0,0.39791956997810074,0.49420167230738604
32156477,1,9500.0,0.39791956997810074,0.2766026279116066
32157220,1,5399.0,0.39791956997810074,0.20431017320326497
32158543,1,6750.0,0.39791956997810074,0.2296934103125622
32159293,1,566840.0,0.39791956997810074,0.9029962173999602
32160784,1,25960.0,0.39791956997810074,0.4392295440971531
32170135,1,247455.7,0.39791956997810074,0.8181863428230142
32173289,1,63000.0,0.39791956997810074,0.62345709735218
32174093,1,137500.0,0.39791956997810074,0.7383535735616166
32175043,1,77670.0,0.39791956997810074,0.6520007963368505
32175503,1,120000.0,0.39791956997810074,0.7167280509655585
32179973,1,123000.0,0.39791956997810074,0.7222277523392395
32180852,1,30000.0,0.39791956997810074,0.46640453912004776
32185141,1,247794.2,0.39791956997810074,0.8183854270356361
32188970,1,412263.58999999997,0.39791956997810074,0.8769161855464862
32190211,1,32400.0,0.39791956997810074,0.48193310770455905
32192947,1,1850.0,0.39791956997810074,0.1023292852876767
32193726,1,1675.56,0.39791956997810074,0.094764085208043
32194548,1,3690.4,0.39791956997810074,0.1636969938283894
32197141,1,31715.93,0.39791956997810074,0.4774039418674099
32207274,1,100000.0,0.39791956997810074,0.6890304598845312
32208145,1,264500.0,0.39791956997810074,0.8264483376468246
32211386,2,5770.0,0.8486462273541708,0.21167628907027672
32223168,1,49600.0,0.39791956997810074,0.5676637467648815
32225444,1,242000.0,0.39791956997810074,0.816270157276528
32231902,3,312000.0,0.9195202070475811,0.8489199681465259
32232986,1,359040.0,0.39791956997810074,0.8630798327692614
32234120,2,18200.0,0.8486462273541708,0.37731435397173
32234827,1,84000.0,0.39791956997810074,0.6636472227752339
32237610,6,624015.1,0.9661059128011149,0.9096655385227952
32240883,1,13600000.0,0.39791956997810074,0.995172207843918
32251904,1,73602.0,0.39791956997810074,0.6449830778419271
32254834,1,597.0,0.39791956997810074,0.041807684650607205
32258056,4,33870.15,0.9461726060123432,0.48910013935894886
32258641,1,600800.0,0.39791956997810074,0.9075253832371093
32259927,1,19094.3,0.39791956997810074,0.3847302408918973
32260277,1,20000.0,0.39791956997810074,0.3930917778220187
32263431,1,108000.0,0.39791956997810074,0.7005524586900259
32263593,1,136880.0,0.39791956997810074,0.737731435397173
32264035,1,158400.0,0.39791956997810074,0.7604270356360741
32264944,1,115000.0,0.39791956997810074,0.709237507465658
32268882,1,14119.0,0.39791956997810074,0.33152498506868405
32269220,1,5608800.0,0.39791956997810074,0.9875074656579733
32274221,1,107250.0,0.39791956997810074,0.6995321521003385
32275011,1,77792.2,0.39791956997810074,0.6521003384431615
32278934,1,6600.0,0.39791956997810074,0.22785188134580928
32280104,1,1439.43,0.39791956997810074,0.08500895878956799
32280483,1,15360.0,0.39791956997810074,0.34872088393390405
32281403,1,150000.0,0.39791956997810074,0.7523143539717301
32282308,2,16221.4,0.8486462273541708,0.35835158271949036
32284434,1,534407.04,0.39791956997810074,0.8995620147322317
32286542,1,90440.0,0.39791956997810074,0.6755922755325503
32287734,2,43709.6,0.8486462273541708,0.5415588293848298
32294561,1,275400.0,0.39791956997810074,0.8307784192713518
32295152,1,18360.0,0.39791956997810074,0.37855863030061715
32295556,1,17505.0,0.39791956997810074,0.3696993828389409
32296392,2,388000.0,0.8486462273541708,0.8721132789169819
32300137,1,287.4,0.39791956997810074,0.02179972128210233
32300342,1,345606.45,0.39791956997810074,0.8599442564204659
32302947,1,1840.0,0.39791956997810074,0.10195600238901055
32304508,1,30088.35,0.39791956997810074,0.4695898865219988
32305722,1,2100.0,0.39791956997810074,0.11293051960979494
32306267,1,250.0,0.39791956997810074,0.019087198885128408
32308885,1,1350.0,0.39791956997810074,0.08077841927135178
32310921,1,3698.8,0.39791956997810074,0.16389607804101136
32314630,1,15000.0,0.39791956997810074,0.3424746167628907
32316430,1,14908.0,0.39791956997810074,0.3402349193708939
32320577,2,25843.6,0.8486462273541708,0.4383336651403544
32320881,1,23156.45,0.39791956997810074,0.4191718096754927
32321488,7,6127614.01,0.9706101931116863,0.9888512840931714
32321503,1,36000.0,0.39791956997810074,0.5003483973720884
32323634,1,1029060.0,0.39791956997810074,0.9388811467250647
32327348,1,2525406.31,0.39791956997810074,0.969191718096755
32329232,1,70296.6,0.39791956997810074,0.6379155882938483
32331391,1,30810.0,0.39791956997810074,0.47275034839737207
32332313,1,502.96,0.39791956997810074,0.0352876766872387
32350715,1,969000.0,0.39791956997810074,0.9356460282699582
32350882,1,48000.0,0.39791956997810074,0.5604220585307585
32352215,1,48000.0,0.39791956997810074,0.5604220585307585
32357632,1,38100.0,0.39791956997810074,0.511969938283894
32363860,1,14800.0,0.39791956997810074,0.3391897272546287
32364822,2,2008.0,0.8486462273541708,0.10986959984073263
32368050,1,16805.29,0.39791956997810074,0.3631296038224169
32375496,1,5120.0,0.39791956997810074,0.1989846705156281
32377952,1,950000.0,0.39791956997810074,0.934600836153693
32379466,3,162000.0,0.9195202070475811,0.7634381843519809
32380176,3,1266571.19,0.9195202070475811,0.9468942862830978
32380203,1,15360.0,0.39791956997810074,0.34872088393390405
32381086,1,2394.0,0.39791956997810074,0.12278518813458093
32382245,2,44110.0,0.8486462273541708,0.5432012741389608
32384093,2,332748.0,0.8486462273541708,0.8556639458490942
32386986,1,159830.4,0.39791956997810074,0.7612482580131396
32387761,1,17520.0,0.39791956997810074,0.36979892494525185
32388925,2,43000.0,0.8486462273541708,0.53824905434999
32392949,1,61600.0,0.39791956997810074,0.6167380051761895
32396045,1,9000.0,0.39791956997810074,0.26918674099143935
32396643,1,418800.0,0.39791956997810074,0.8780111487159068
32398813,1,8055.0,0.39791956997810074,0.25502687636870397
32399886,1,84000.0,0.39791956997810074,0.6636472227752339
32407715,1,193811.4,0.39791956997810074,0.7891698188333666
32408813,1,271.5,0.39791956997810074,0.021003384431614574
32412118,1,307560.0,0.39791956997810074,0.8473024089189727
32415661,1,2714.0,0.39791956997810074,0.1360989448536731
32415936,1,3936704.2,0.39791956997810074,0.9815100537527374
32421421,16,271926.51,0.9847700577344216,0.8294843718893091
32423861,1,52572.0,0.39791956997810074,0.5797332271550866
32425269,1,35000.0,0.39791956997810074,0.49420167230738604
32427682,1,2787860.7199999997,0.39791956997810074,0.9719291260203066
32428808,1,6580.0,0.39791956997810074,0.22737905634083216
32429317,1,120000.0,0.39791956997810074,0.7167280509655585
32429403,1,59400.0,0.39791956997810074,0.6038721879354967
32440290,1,11490.0,0.39791956997810074,0.30318037029663547
32444997,1,7680.0,0.39791956997810074,0.24748656181564802
32447661,1,5300.0,0.39791956997810074,0.2024437587099343
32448657,1,4419.0,0.39791956997810074,0.18280907824009557
32463010,1,3788.0,0.39791956997810074,0.16628508859247462
32466596,1,96000.0,0.39791956997810074,0.6825353374477404
32474053,2,57984.25,0.8486462273541708,0.598048974716305
32478738,1,113311.0,0.39791956997810074,0.7072466653394386
32481214,1,40000.0,0.39791956997810074,0.5239647620943659
32484393,1,240000.0,0.39791956997810074,0.8144037427831973
32487278,1,60000.0,0.39791956997810074,0.6090483774636671
32488004,1,900.0,0.39791956997810074,0.05900358351582719
32489209,1,64.89,0.39791956997810074,0.005823213219191718
32493161,1,8000.0,0.39791956997810074,0.2534093171411507
32496378,1,2830.0,0.39791956997810074,0.1393838343619351
32497526,1,2400.0,0.39791956997810074,0.12385526577742385
32497770,1,2000.0,0.39791956997810074,0.1086253235118455
32503371,1,149600.0,0.39791956997810074,0.7509954210631097
32506205,3,107630.0,0.9195202070475811,0.6997810073661158
32507345,1,942722.0,0.39791956997810074,0.9334561019311168
32507370,1,53220.0,0.39791956997810074,0.5814752140155286
32507681,1,114469.35,0.39791956997810074,0.7086900258809476
32519732,2,3480.0,0.8486462273541708,0.15784889508261996
32520522,1,20000.0,0.39791956997810074,0.3930917778220187
32522252,2,2025293.3,0.8486462273541708,0.9640155285685845
32526031,1,9900.0,0.39791956997810074,0.28155484770057737
32528905,1,8208.0,0.39791956997810074,0.257341230340434
32534583,1,410.0,0.39791956997810074,0.0294146924148915
32534969,2,125344.4,0.8486462273541708,0.7255624129006569
32537303,1,16500.0,0.39791956997810074,0.35999402747362136
32540391,1,1420.0,0.39791956997810074,0.0843121640453912
32540611,15,793124.36,0.9839488353573561,0.9241986860441967
32542622,1,50400.0,0.39791956997810074,0.5732132191917181
32545533,1,13000.0,0.39791956997810074,0.3207993231136771
32545967,1,41500.0,0.39791956997810074,0.5303852279514234
32546415,1,1535.0,0.39791956997810074,0.08943858252040614
