orgao_cnpj,n_fornecedores_jan_fev,n_fornecedores_jan_mar,n_entrantes_marco,hhi_jan_fev,hhi_jan_mar,hhi_oldset_reponderado,hhi_norm_jan_fev,hhi_norm_jan_mar,delta_hhi,efeito_reponderacao,efeito_entrada,share_valor_entrantes_acumulado,share_valor_entrantes_marco,valor_marco_sobre_acumulado,erro_identidade
09240588000125,67,80,13,0.11667907000380555,0.14981378103470477,0.17924277094141808,0.10329541954931776,0.13905193016172634,0.033134711030899225,0.06256370093761253,-0.029428989906713304,0.09207570095420609,0.32061831218509057,0.28718166572173665,0.0
09332615000190,27,44,17,0.42948483149931005,0.34296798879864515,0.3949176076391799,0.40754194040312963,0.32768817458466015,-0.0865168427006649,-0.03456722386013017,-0.05194961884053473,0.06896317411271445,0.6318157204932514,0.10915077272669899,0.0
09356616000174,12,19,7,0.37891898918966727,0.5077765406612255,0.5467574662158199,0.3224570791160007,0.4804307929201824,0.1288575514715582,0.16783847702615262,-0.038980925554594426,0.036635000134034354,0.0790893229424431,0.46321044068989325,0.0
09403680000169,8,22,14,0.23380195332361225,0.10358323417791611,0.21664537308722953,0.12434508951269972,0.060896721519721635,-0.13021871914569616,-0.017156580236382724,-0.11306213890931342,0.37031134759055917,0.6847490442603021,0.5407986337397327,0.0
09509569000151,11,17,6,0.84890952874284,0.7796490916161694,0.84890952874284,0.833800481617124,0.76587715984218,-0.06926043712667063,0.0,-0.06926043712667063,0.04266256856185343,1.0,0.04266256856185343,0.0
09522642000125,68,104,36,0.08160871913227297,0.4099233718918542,0.05490840916975078,0.06790138658200838,0.4041944725898333,0.3283146527595812,-0.026700309962522185,0.3550149627221034,0.7375869534872816,0.9138817228304584,0.8070923567689267,0.0
09579148000105,27,28,1,0.14748402137107003,0.16733783285983034,0.1366292607028633,0.11469494526995733,0.13649849333612035,0.01985381148876031,-0.010854760668206731,0.03070857215696704,0.32383921169031005,0.8992724068708046,0.36011247450277317,0.0
10324957000147,59,78,19,0.04529887913688701,0.32492337489093404,0.05214349939502423,0.028838514984074713,0.3161561459934137,0.279624495754047,0.006844620258137223,0.2727798754959098,0.647592388535486,0.8960874204208465,0.722688851307995,0.0
10377912000130,85,98,13,0.10872928548442047,0.3591382934639853,0.10299889350353887,0.09811891983542548,0.35253147174711913,0.25040900797956483,-0.0057303919808815995,0.25613939996044643,0.5999673111975651,0.9449470288346262,0.6349216335835101,0.0
10391817000191,79,100,21,0.46966589697067274,0.38789007904520656,0.4033963575988347,0.46286674180363,0.3817071505507137,-0.08177581792546618,-0.06626953937183805,-0.015506278553628128,0.019449756587879827,0.20847713645468857,0.09329443467344982,0.0
10396929000135,103,128,25,0.06070282542638603,0.045353115057644236,0.052462732951214924,0.051494029597232954,0.03783621045179891,-0.015349710368741797,-0.008240092475171108,-0.007109617893570688,0.13766794806259008,0.49853690964400843,0.27614394320551916,0.0
10429180000185,39,56,17,0.6047162457602079,0.5417096707311594,0.5704569384186264,0.594314041701266,0.5333771192899077,-0.0630065750290485,-0.034259307341581446,-0.02874726768746705,0.025607214092944603,0.471325774821239,0.05433017980537287,0.0
10441099000110,45,69,24,0.05918725102239565,0.04680634397151851,0.05714692687433118,0.03780514309108646,0.03278879020639378,-0.01238090705087714,-0.0020403241480644735,-0.010340582902812666,0.10767804463731998,0.7884209830147964,0.1365743009852126,0.0
10455823000165,50,97,47,0.10974500775398102,0.06609793360503034,0.08944930960252116,0.09157653852447042,0.056369787080082744,-0.04364707414895068,-0.02029569815145986,-0.02335137599749082,0.16796143262541666,0.4151322635975722,0.4045973954658409,0.0
10459525000143,40,78,38,0.25538763772235057,0.16722088115357311,0.24233153988523928,0.2362950130485647,0.15640556792180133,-0.08816675656877745,-0.013056097837111286,-0.07511065873166617,0.2164628603423318,0.5040755788268338,0.42942540649582583,0.0
10465435000165,26,33,7,0.09284231914834094,0.09043841110305,0.11015938667603975,0.056556011914274576,0.0620146114500203,-0.002403908045290948,0.017317067527698807,-0.019720975572989755,0.10953958795649874,0.24360629491410934,0.44965828159375015,0.0
10465644000109,12,33,21,0.2219470716529415,0.07262675413761445,0.45543856155143136,0.15121498725775437,0.0436463402044149,-0.14932031751532704,0.23349148989848986,-0.38281180741381693,0.8779925806256794,0.9139270922340598,0.9606812054115391,2.7755575615628914e-17
10469199000155,56,90,34,0.09127526306817688,0.07576517335066214,0.08759474668328192,0.07475299512396193,0.06538051237707407,-0.015510089717514733,-0.003680516384894958,-0.011829573332619775,0.10152917886850674,0.8314041952258959,0.12211771296261122,0.0
10478051000187,54,57,3,0.05087970651319127,0.3208794935721961,0.05087970651319129,0.03297177644740243,0.3087523416716996,0.2699997870590048,2.0816681711721685e-17,0.2699997870590048,0.5828923795324856,1.0,0.5828923795324856,0.0
10479670000196,75,88,13,0.08322125568831942,0.07646078395334258,0.08000545173878039,0.07083235373816157,0.06584539066544996,-0.006760471734976847,-0.003215803949539034,-0.0035446677854378134,0.02300738436781083,0.2061395439231546,0.11161072703443839,0.0
10481963000108,25,34,9,0.07880137806000544,0.05743569494473627,0.08112482634895121,0.040418102145839,0.028873140246091916,-0.021365683115269166,0.002323448288945776,-0.02368913140421494,0.2443215807767651,0.8283223799391279,0.2949595310882701,0.0
10485444000118,3,8,5,0.9354668723187688,0.8140794243573859,0.9354668723187688,0.903200308478153,0.7875193421227268,-0.1213874479613829,0.0,-0.1213874479613829,0.06783745576985216,1.0,0.06783745576985216,0.0
10496025000181,18,29,11,0.08482046693587474,0.07110855401942455,0.08751200576406376,0.030986376755632077,0.03793385952011828,-0.013711912916450186,0.0026915388281890246,-0.01640345174463921,0.10668104756033202,0.7635543285700224,0.13971638109906773,0.0
10496698000131,70,82,12,0.16231622854810066,0.12233092610992626,0.12664071404711333,0.150175884034305,0.11149550544461671,-0.0399853024381744,-0.035675514500987326,-0.004309787937187073,0.017542151554179816,0.11225044505833953,0.15627689979369522,0.0
10502372000170,6,6,0,0.22416311653009235,0.22416311653009235,0.22416311653009235,0.06899573983611083,0.06899573983611083,0.0,0.0,0.0,0.0,,0.0,0.0
10532003000120,86,117,31,0.09459280457187241,0.07294603456255878,0.08615468816997805,0.08394095521389446,0.06495419003292567,-0.02164677000931363,-0.00843811640189436,-0.013208653607419268,0.08329701271217363,0.5817072553464954,0.14319404124082577,0.0
10540697000147,76,100,24,0.10222782630191757,0.44610908395919546,0.09383151386201352,0.0902575306526098,0.44051422622140957,0.3438812576572779,-0.008396312439904047,0.35227757009718197,0.682919987684251,0.9569717892472659,0.7136260393019752,-5.551115123125783e-17
10551277000166,8,12,4,0.6316649083176105,0.6101504017962918,0.6316649083176105,0.5790456095058405,0.5747095292323182,-0.0215145065213187,0.0,-0.0215145065213187,0.017254379834835132,1.0,0.017254379834835132,0.0
10552903000139,42,50,8,0.07938707031773908,0.07495401214292484,0.07699964085194991,0.056933096423049785,0.056075522594821264,-0.004433058174814236,-0.0023874294657891676,-0.0020456287090250685,0.1419836500135211,0.8997831069232173,0.1577976391433155,0.0
10564533000150,41,45,4,0.08887543954647334,0.08462996095629564,0.08670057590258363,0.06609732553513518,0.06382609643257509,-0.004245478590177695,-0.0021748636438897045,-0.002070614946287991,0.012522664079397736,0.47977957154188167,0.026100869695542234,0.0
10565436000181,60,70,10,0.0869882846913439,0.06652266587894169,0.06972779173364278,0.07151350985560397,0.05299400886269447,-0.020465618812402206,-0.017260492957701115,-0.003205125854701091,0.025603578542210254,0.12128171338949253,0.21110831820115486,0.0
10568451000183,72,97,25,0.03848401024430398,0.0924644863061311,0.04177151818109742,0.02494153151535051,0.08301099137181996,0.053980476061827126,0.0032875079367934434,0.05069296812503368,0.5008362714812447,0.7249109000074434,0.6908935587478435,0.0
10573381000151,6,6,0,0.2070339573536147,0.2070339573536147,0.2070339573536147,0.04844074882433766,0.04844074882433766,0.0,0.0,0.0,0.0,,0.0,0.0
10589926000118,4,4,0,0.9398897945982005,0.9398897945982005,0.9398897945982005,0.9198530594642674,0.9198530594642674,0.0,0.0,0.0,0.0,,0.0,0.0
10594533000100,63,93,30,0.0920866588620308,0.05482176168898858,0.06475724342723016,0.07744289529528936,0.04454808518560802,-0.03726489717304222,-0.027329415434800636,-0.009935481738241582,0.09528235313190847,0.3221944892387536,0.2957293073417592,0.0
10596772000191,15,23,8,0.8534674202084608,0.4807869630620421,0.7957949977537437,0.843000807366208,0.45718637047395305,-0.3726804571464187,-0.05767242245471704,-0.31500803469170163,0.6015950855908039,0.9774396526614247,0.6154805403614931,0.0
10606542000166,5,5,0,0.28955554809851736,0.28955554809851736,0.28955554809851736,0.11194443512314668,0.11194443512314668,0.0,0.0,0.0,0.0,,0.0,0.0
10624466000111,31,36,5,0.08467747843755276,0.07850397928144402,0.09099885150709286,0.054166727718804514,0.05217552154662814,-0.006173499156108736,0.006321373069540101,-0.012494872225648837,0.10148037428430469,0.2001177652739266,0.5071032756406989,0.0
10628610000198,29,35,6,0.17846074722627123,0.1716753672078887,0.17846074722627123,0.1491200596272095,0.1473128780081207,-0.006785380018382525,0.0,-0.006785380018382525,0.019601372637806935,1.0,0.019601372637806935,0.0
10631880000158,44,52,8,0.07428262459808826,0.07700815228372342,0.08246754735921605,0.05275431354222985,0.0589102729167376,0.0027255276856351512,0.008184922761127783,-0.005459395075492632,0.03726431226655074,0.19220111160850464,0.19388187692927913,0.0
10687065000100,5,5,0,0.3615364049974179,0.3615364049974179,0.3615364049974179,0.20192050624677235,0.20192050624677235,0.0,0.0,0.0,0.0,,0.0,0.0
10698251000145,20,23,3,0.2285144027110714,0.21394803813513205,0.22814349620129842,0.18790989759060148,0.17821840350491078,-0.01456636457593935,-0.000370906509772978,-0.014195458066166372,0.03285590097580182,0.9755393727440413,0.03367972825472257,0.0
10701551000136,15,31,16,0.09813239388922138,0.7022201750673642,0.1178626429903422,0.0337132791670229,0.692294180902943,0.6040877811781429,0.019730249101120825,0.584357532077022,0.93504269842951,0.9721589276760193,0.9618208214831324,0.0
10714485000139,54,69,15,0.07737536783782849,0.0627283112964819,0.07005186299615436,0.05996735591024035,0.048944904109665455,-0.014647056541346584,-0.007323504841674128,-0.0073235516996724564,0.05994253909895921,0.22816904157424686,0.26271109649839913,0.0
10759024000182,9,12,3,0.214003525122764,0.18276295513469207,0.18526100706205073,0.1157539657631095,0.108468678328755,-0.031240569988071926,-0.028742518060713262,-0.002498051927358663,0.6078303608843268,0.9133174512796479,0.6655192671865588,0.0
10778974000154,21,27,6,0.39026058094754035,0.3366898619243232,0.3781217363139359,0.35977360999491736,0.3111779335367972,-0.05357071902321714,-0.012138844633604429,-0.04143187438961271,0.058619240861880834,0.7961454540134408,0.07362880811084956,0.0
10788473000159,36,51,15,0.1068445175185068,0.08135827565018801,0.10883179024227713,0.081325789447607,0.06298544116319177,-0.0254862418683188,0.0019872727237703197,-0.02747351459208912,0.17959558706644943,0.5815936915538955,0.3087990631167404,0.0
10839115000128,13,15,2,0.09401325670348482,0.08033292477136923,0.09401325670348482,0.01851436142877521,0.014642419397895607,-0.013680331932115583,0.0,-0.013680331932115583,0.20274324466926197,1.0,0.20274324466926197,0.0
10863375000139,16,21,5,0.16162851784692567,0.10075869017081465,0.16162851784692567,0.10573708570338738,0.05579662467935539,-0.060869827676111016,0.0,-0.060869827676111016,0.35995926446558835,1.0,0.35995926446558835,0.0
10870672000101,5,5,0,0.3095488372574397,0.3095488372574397,0.3095488372574397,0.1369360465717996,0.1369360465717996,0.0,0.0,0.0,0.0,,0.0,0.0
10971858000157,68,87,19,0.1069664984162386,0.07954291698911407,0.08718955591064036,0.09363764018364515,0.0688399276517782,-0.027423581427124533,-0.01977694250559825,-0.007646638921526283,0.04788382194740786,0.26757862013018335,0.17895234650702377,0.0
11111771000172,48,66,18,0.665122076175724,0.5418081239865722,0.6403949818330723,0.6579970139666969,0.5347590182017502,-0.12331395218915187,-0.024727094342651745,-0.09858685784650012,0.08074171904182156,0.8230963701258104,0.09809509794033008,0.0
11112312000103,5,6,1,0.24473585109323756,0.20736436157169394,0.24473585109323756,0.05591981386654694,0.048837233886032734,-0.03737148952154362,0.0,-0.03737148952154362,0.10369471502547493,1.0,0.10369471502547493,0.0
11124654000143,7,8,1,0.1929451205253861,0.1631034820457793,0.1929451205253861,0.05843597394628378,0.04354683662374776,-0.029841638479606802,0.0,-0.029841638479606802,0.19556502513177926,1.0,0.19556502513177926,0.0
11135974000107,7,7,0,0.45364542742953456,0.45364542742953456,0.45364542742953456,0.36258633200112367,0.36258633200112367,0.0,0.0,0.0,0.0,,0.0,0.0
11136549000124,5,6,1,0.26734358542728,0.26723360742864044,0.26734358542728,0.08417948178409997,0.12068032891436853,-0.00010997799863954327,0.0,-0.00010997799863954327,0.00020578699933294597,1.0,0.00020578699933294597,0.0
11148262000114,17,28,11,0.11118631922021711,0.08681591995622982,0.1248610742040892,0.055635464171480686,0.05299428736201611,-0.02437039926398729,0.013674754983872092,-0.038045154247859383,0.2539554199356891,0.3143552332742689,0.8078612762082376,0.0
11149280000110,10,18,8,0.34254372761158175,0.16811196168276404,0.3109754108743079,0.2694930306795353,0.11917737119351487,-0.1744317659288177,-0.03156831673727384,-0.14286344919154387,0.47381737021489173,0.940383999080069,0.5038552024262468,0.0
11151349000140,10,16,6,0.3075313709659479,0.22930833985661908,0.3075313709659479,0.23059041218438656,0.17792889584706034,-0.07822303110932882,0.0,-0.07822303110932882,0.15186692014230527,1.0,0.15186692014230527,0.0
11166368000140,26,36,10,0.06503754353311443,0.04473753933885795,0.06370695269694418,0.027639045274439004,0.017444326177111034,-0.020300004194256482,-0.0013305908361702506,-0.018969413358086232,0.2749403177958123,0.9462200005153625,0.29056701152592945,0.0
11168270000122,7,42,35,0.4358536641662152,0.03821037135133284,0.4493311141879887,0.34182927486058434,0.014752087725755592,-0.39764329281488237,0.01347745002177353,-0.4111207428366559,0.9431755281496216,0.9868640346565908,0.9557299638321788,0.0
11170888000127,6,16,10,0.21438905402370254,0.08076038731169204,0.21438905402370254,0.05726686482844305,0.01947774646580484,-0.1336286667120105,0.0,-0.1336286667120105,0.6398167010283925,1.0,0.6398167010283925,0.0
11171868000170,41,47,6,0.10053642909136136,0.08901249940883904,0.10053642909136144,0.07804983981864538,0.0692084233090312,-0.011523929682522319,8.326672684688674e-17,-0.011523929682522402,0.0754217537534057,1.0,0.0754217537534057,0.0
11188015000141,34,37,3,0.2332050915180945,0.19491675737296021,0.19707046173564638,0.20996888217015794,0.17255333396665354,-0.03828833414513427,-0.03613462978244811,-0.002153704362686165,0.005524158039090721,0.05450847536000877,0.10134493769282031,0.0
11208059000196,6,6,0,0.2892016422221518,0.2892016422221518,0.2892016422221518,0.14704197066658214,0.14704197066658214,0.0,0.0,0.0,0.0,,0.0,0.0
11214458000160,74,80,6,0.07057662479567434,0.06843945103099044,0.06924849902897108,0.05784479773808083,0.056647545347838425,-0.0021371737646838918,-0.0013281257667032559,-0.0008090479979806359,0.005963793917523913,0.24552800043568881,0.024289669230968265,0.0
11221619000142,95,134,39,0.028812964591723392,0.023041300782064282,0.026829610794298218,0.018481187619294917,0.01569574665260612,-0.00577166380965911,-0.0019833537974251747,-0.0037883100122339357,0.24582204083533027,0.6142377950209352,0.4002066346746896,0.0
11231203000105,38,59,21,0.43062920145491396,0.2489458167614315,0.28970320092496576,0.4152408014942359,0.23599660670559408,-0.18168338469348247,-0.1409260005299482,-0.04075738416353428,0.07539326421509651,0.29892784489251634,0.2522122495554244,0.0
11232665000147,61,81,20,0.15444187740715754,0.12572795358616864,0.14407909629273452,0.14034924203061017,0.11479955300599576,-0.02871392382098889,-0.010362781114423014,-0.018351142706565876,0.07591147610930025,0.6551140041162842,0.11587521505009044,0.0
11237287000194,11,17,6,0.18691698692144798,0.11189801774900186,0.17396858516933741,0.10560868561359278,0.05639164385831448,-0.07501896917244612,-0.012948401752110567,-0.06207056742033555,0.5706693575763397,0.8975328146281764,0.6358200483318848,0.0
11241709000103,70,88,18,0.7260643441619884,0.6241702864335149,0.7088070424023416,0.7220942621933216,0.6198504046683829,-0.10189405772847349,-0.017257301759646793,-0.0846367559688267,0.06293591930241434,0.8483216947442966,0.07418874195052225,0.0
11243552000147,35,48,13,0.37939045281268124,0.1937524143328333,0.2886666732421484,0.3611372308365836,0.17659821038246803,-0.18563803847984794,-0.09072377957053285,-0.0949142589093151,0.20851883706812283,0.6532963073883996,0.3191795739695703,0.0
11246073000184,18,21,3,0.1889964401903068,0.1656190887188708,0.17809325783798763,0.14129034843679544,0.12390004315481434,-0.02337735147143602,-0.010903182352319185,-0.012474169119116835,0.03754340577360683,0.5391505933558787,0.06963435863053098,0.0
11252074000131,24,24,0,0.1429521699064497,0.1429521699064497,0.1429521699064497,0.10568922077194753,0.10568922077194753,0.0,0.0,0.0,0.0,,0.0,0.0
11258723000101,9,10,1,0.1543712383566961,0.13388540929430262,0.1543712383566961,0.048667643151283135,0.03765045477144735,-0.02048582906239349,0.0,-0.02048582906239349,0.14542150266762777,1.0,0.14542150266762777,0.0
11261188000148,8,9,1,0.32749918910147024,0.3266264625066616,0.32749918910147024,0.23142764468739457,0.24245477031999432,-0.0008727265948086371,0.0,-0.0008727265948086371,0.001336027952240157,1.0,0.001336027952240157,0.0
11265919000123,37,39,2,0.060313450379273804,0.054995471775658014,0.05800269535213564,0.03421104622314252,0.03012693155922796,-0.00531797860361579,-0.0023107550271381644,-0.003007223576477626,0.030696002873736358,0.11636006501662535,0.2638018711088771,0.0
11270247000144,8,11,3,0.47396056606776116,0.5002395262317078,0.47396056606776116,0.3988120755060128,0.4502634788548785,0.026278960163946596,0.0,0.026278960163946596,0.7052749852225926,1.0,0.7052749852225926,0.0
11271704000115,29,29,0,0.07688117060591546,0.07688117060591546,0.07688117060591546,0.04391264098469815,0.04391264098469815,0.0,0.0,0.0,0.0,,0.0,0.0
11279755000193,21,26,5,0.4855016493052611,0.21371482908414643,0.4855016493052611,0.45977673177052414,0.1822634222475123,-0.27178682022111467,0.0,-0.27178682022111467,0.5167370236732427,1.0,0.5167370236732427,0.0
11290422000165,33,60,27,0.23065251796100636,0.15591107917581312,0.21073730650395434,0.2066104091472878,0.14160448729743708,-0.07474143878519324,-0.019915211457052023,-0.054826227328141214,0.19656945354148955,0.8321841336210621,0.23620908594611362,0.0
11293409000160,60,79,19,0.10370587621445641,0.07889856546623945,0.10330110663995626,0.08851445038758281,0.06708957271580662,-0.02480731074821696,-0.00040476957450015505,-0.024402541173716805,0.2521621786773633,0.9942122402703926,0.2536301289237634,0.0
11299998000193,72,85,13,0.05002067367443787,0.037358464744642494,0.041990056013856816,0.03664068316281023,0.025898446467793,-0.012662208929795374,-0.008030617660581052,-0.004631591269214322,0.06916201887208452,0.1844674612461148,0.3749280138886348,0.0
11301658000150,29,33,4,0.10992938390504986,0.24108574706631106,0.1062525351774189,0.0781411476159445,0.21736967666213328,0.1311563631612612,-0.003676848727630966,0.13483321188889216,0.4720867474354072,0.9401642830429098,0.5021321868423508,0.0
11303923000139,43,77,34,0.09264931715811497,0.049843938678747056,0.06977560854086227,0.07104572947140343,0.03734188524030952,-0.04280537847936792,-0.0228737086172527,-0.01993166986211522,0.17208329180592924,0.4518300432482153,0.38085845414089553,0.0
11306530000189,23,29,6,0.4090839979251129,0.31256905356413833,0.3510252730016712,0.38222417964898164,0.2880179483342861,-0.09651494436097457,-0.05805872492344172,-0.03845621943753286,0.05726255698344673,0.4101072831203574,0.13962823714750133,0.0
11307015000113,8,18,10,0.2367287756209855,0.12186540024744652,0.2120813815307547,0.12769002928112627,0.07021042379141397,-0.11486337537353897,-0.024647394090230784,-0.09021598128330818,0.3050488774840382,0.7179410580635717,0.42489404117214724,0.0
11310394000109,71,103,32,0.03841394665729278,0.03401147968759022,0.04243177818663596,0.024677003038111246,0.024541003998252868,-0.004402466969702562,0.00401783152934318,-0.008420298499045742,0.14140459328120997,0.2937168354978053,0.48143169267621555,0.0
11312860000187,9,10,1,0.25698393996807906,0.19155685688017737,0.21551369123704778,0.16410693246408894,0.10172984097797486,-0.06542708308790168,-0.04147024873103128,-0.023956834356870405,0.06901141649359899,0.22354365409831994,0.308715614281075,0.0
11315213000129,52,61,9,0.45254705153996555,0.30173818304543215,0.40695943310746935,0.4418126800015335,0.2901004860961893,-0.1508088684945334,-0.0455876184324962,-0.1052212500620372,0.1601650745863043,0.7839732975402202,0.20429914525001708,0.0
11320964000133,14,38,24,0.17120929108232968,0.08953725882096111,0.1611284510885914,0.10745615962712428,0.06493015770801412,-0.08167203226136857,-0.010080839993738294,-0.07159119226763028,0.40220141478899246,0.8205396287058416,0.49016695930133947,0.0
11323077000119,8,9,1,0.18623907181996174,0.23801965384505983,0.18623907181996174,0.06998751065138485,0.1427721105756923,0.05178058202509808,0.0,0.05178058202509808,0.4183421601122258,1.0,0.4183421601122258,0.0
11323261000169,5,13,8,0.7737837210625066,0.7807915695632419,0.7737837210625066,0.7172296513281331,0.7625242003601788,0.007007848500735325,0.0,0.007007848500735325,0.9175081256412649,1.0,0.9175081256412649,0.0
11323964000197,78,104,26,0.07648763923160434,0.10042422605812,0.06243405444899597,0.06449397220863817,0.09169048068004348,0.023936586826515657,-0.014053584782608375,0.03799017160912403,0.28646356745018065,0.725684576099241,0.39474942266239554,0.0
11323985000102,107,136,29,0.08900458594081859,0.06676066009939557,0.06894201343360834,0.0804102895817697,0.05984777610013183,-0.022243925841423012,-0.020062572507210247,-0.0021813533342127656,0.016060848262615317,0.09662014483612383,0.16622670448130578,0.0
11324516000108,11,28,17,0.2556745806228242,0.2206331696931523,0.25528481685141696,0.18124203868510666,0.1917677315336394,-0.03504141092967192,-0.0003897637714072588,-0.03465164715826466,0.07164826529008061,0.9869538449510891,0.07259535555447512,0.0
11329956000158,66,92,26,0.08016335245448862,0.06052309540068879,0.07253995356582153,0.0660120194153269,0.05019917337212493,-0.019640257053799834,-0.007623398888667088,-0.012016858165132746,0.09488450380714794,0.252198293466542,0.3762297615219028,0.0
11331930000144,6,6,0,0.22189749706313,0.22189749706313,0.22189749706313,0.06627699647575601,0.06627699647575601,0.0,0.0,0.0,0.0,,0.0,0.0
11333647000151,54,86,32,0.5619178546678806,0.3789624690431861,0.4481185173751835,0.5536521538125576,0.3716561451495765,-0.1829553856246945,-0.11379933729269709,-0.0691560483319974,0.08108587158483914,0.4460108188166593,0.18180247689949183,0.0
11335530000107,10,20,10,0.22518351582345797,0.11312357175506395,0.22518351582345797,0.13909279535939773,0.06644586500533047,-0.11205994406839402,0.0,-0.11205994406839402,0.5086944965629787,1.0,0.5086944965629787,0.0
11342435000130,23,24,1,0.09706445949829275,0.08457038354028176,0.08651935025866228,0.056021934930033324,0.0447690958681201,-0.012494075958010983,-0.010545109239630465,-0.0019489667183805182,0.012197352852639735,0.08992370583611067,0.1356411275450532,0.0
11344960000195,62,93,31,0.05272661219003021,0.046620844818680555,0.053727492260080244,0.037197540258719235,0.03625802791453578,-0.006105767371349657,0.0010008800700500309,-0.007106647441399688,0.14865132638314085,0.4324787124660516,0.34371940652410626,0.0
11347518000112,26,32,6,0.3574099494829834,0.22704620755361704,0.3414960150529116,0.33170634746230265,0.202112214248895,-0.13036374192936634,-0.015913934430071774,-0.11444980749929456,0.2117558106783647,0.9210274437398598,0.22991259610954026,0.0
11352368000135,12,18,6,0.22072606865453018,0.13906320134074454,0.22072606865453018,0.1498829839867602,0.08841986024314129,-0.08166286731378564,0.0,-0.08166286731378564,0.31932607757860465,1.0,0.31932607757860465,0.0
11354232000164,9,22,13,0.3290048317104808,0.19005006585683132,0.2925174443704912,0.2451304356742909,0.15148102137382327,-0.13895476585364946,-0.036487387339989574,-0.10246737851365989,0.2023524881769275,0.798149532333595,0.2535270397080833,0.0
11355483000163,89,122,33,0.06990378927712264,0.047040346578222515,0.059798096108081705,0.05933451415527176,0.0391646469631665,-0.022863442698900123,-0.010105693169040933,-0.01275774952985919,0.21548497900411268,0.4469486695394102,0.4821246681999845,0.0
11359214000175,85,99,14,0.05001632287697471,0.04055900150293348,0.048065184873668294,0.03870699338741489,0.030768787232555245,-0.009457321374041233,-0.0019511380033064157,-0.0075061833707348175,0.1007569713327501,0.3208578602004058,0.3140236965671277,0.0
11359904000124,6,7,1,0.18625809833671897,0.15857771470912782,0.18625809833671897,0.023509718004062773,0.01834066716064913,-0.02768038362759115,0.0,-0.02768038362759115,0.12069614582964418,1.0,0.12069614582964418,0.0
11360515000119,26,30,4,0.10856031186672928,0.14580159093471337,0.10856031186672928,0.07290272434139844,0.11634647338073797,0.03724127906798409,0.0,0.03724127906798409,0.31377185875329877,1.0,0.31377185875329877,0.0
11364954000108,42,46,4,0.055735166528154086,0.05221230043075606,0.05549073132202167,0.0327043169312798,0.031150351551439526,-0.0035228660973980266,-0.00024443520613241787,-0.0032784308912656088,0.03302607056681026,0.6597852103804485,0.050055790956221376,0.0
11375809000114,65,72,7,0.1387265436653487,0.08887874045838678,0.09532333004815156,0.12526914591011976,0.07604604666202602,-0.049847803206961916,-0.04340321361719714,-0.006444589589764779,0.03646377350201757,0.1555177925756482,0.23446689216785643,0.0
11386903000179,14,15,1,0.22413280985562453,0.21502406523054496,0.22413280985562448,0.16445071830605718,0.15895435560415533,-0.009108744625079573,-5.551115123125783e-17,-0.009108744625079518,0.02159326905581948,1.0,0.02159326905581948,0.0
11389851000194,8,8,0,0.5828353978432166,0.5828353978432166,0.5828353978432166,0.5232404546779618,0.5232404546779618,0.0,0.0,0.0,0.0,,0.0,0.0
11391482000174,46,58,12,0.056781270984033134,0.039464157253954135,0.046948726485151596,0.035820854783678316,0.022612651240865613,-0.017317113730079,-0.009832544498881539,-0.00748456923119746,0.1971123330546411,0.5377412540837117,0.36655609283783175,0.0
11395609000123,7,10,3,0.23088199074537918,0.15109180990774618,0.2308819907453793,0.10269565586960905,0.05676867767527352,-0.079790180837633,1.1102230246251565e-16,-0.07979018083763312,0.35888812797821096,1.0,0.35888812797821096,0.0
11395801000110,82,124,42,0.1300966470034715,0.06300620019300518,0.07895520076148808,0.11935709943561314,0.055388364422216604,-0.06709044681046633,-0.051141446241983426,-0.015949000568482904,0.11338995328148797,0.2992229851772764,0.37894800499470127,0.0
11407443000118,88,110,22,0.4535498457203867,0.3953510403471448,0.4132486028629032,0.4472688094642992,0.38980380218519195,-0.0581988053732419,-0.04030124285748349,-0.017897562515758414,0.021960913960895886,0.32568660398528615,0.06742958934193079,0.0
11408074000188,29,64,35,0.12756096384788215,0.06035443037135296,0.2761458968824205,0.09640242684244937,0.04543942132962841,-0.06720653347652919,0.14858493303453837,-0.21579146651106756,0.7962848798107534,0.8845486840661407,0.9002160018489298,0.0
11409678000149,3,3,0,0.41230767318906125,0.41230767318906125,0.41230767318906125,0.11846150978359189,0.11846150978359189,0.0,0.0,0.0,0.0,,0.0,0.0
11418721000132,31,37,6,0.1897752347141129,0.1776580693584599,0.18575258311266604,0.16276774253791665,0.15481523795175045,-0.012117165355652992,-0.004022651601446853,-0.00809451375420614,0.3176387067012889,0.9770925123036928,0.3250856011089386,0.0
11420595000150,13,19,6,0.5233403070058706,0.483974290992954,0.5222036747946643,0.4836186659230265,0.4553061960481181,-0.039366016012916616,-0.001136632211206301,-0.038229383801710315,0.03785581861660177,0.9730636414558929,0.038903743808536596,0.0
11420915000172,13,22,9,0.13756034883016152,0.08080351313769006,0.13756034883016152,0.06569037789934164,0.03703225185853244,-0.05675683569247146,0.0,-0.05675683569247146,0.39209582138903315,1.0,0.39209582138903315,0.0
11421459000185,13,16,3,0.10239467648158208,0.08160269984273458,0.10238771849913894,0.02759423285504725,0.020376213165583548,-0.020791976638847506,-6.957982443142607e-06,-0.020785018656404364,0.16855029998604715,0.7968337730870713,0.21152504534672806,0.0
