orgao_cnpj,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,count_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_hhi_norm,count_hhi_norm,hhi_gap_value_count,hhi_norm_gap_value_count,exposicao_degree_global,exposicao_strength_global
00879976000186,11618940.0,130,129,0.01606064757162998,0.007810650887573967,0.060246459659831275,0.14200951205531656,62.263990012857924,0.00837362138078334,5.9171597633138886e-05,0.008249996684056012,0.0083144497831502,0.40141835658187786,0.7338298875553487
00898427000159,2504.56,2,2,0.9040432717902411,0.5,0.9494681700578146,1.0,1.1061417425514817,0.8080865435804823,0.0,0.40404327179024113,0.8080865435804823,0.9928009739493164,0.6951750924143457
00941254000104,37992.0,2,2,0.5678180478065868,0.5,0.6841440303221731,1.0,1.7611275370039405,0.1356360956131737,0.0,0.06781804780658685,0.1356360956131737,0.40141835658187786,0.40715820855646456
00955107000193,10561655.78,62,41,0.3182372040148773,0.0327783558792924,0.44311233934192845,0.9358906421394468,3.1423101616781763,0.30119313411524923,0.008597814776274706,0.2854588481355849,0.29259531933897454,0.4089851054170996,0.9493969393350833
00956081000106,106151.38,6,6,0.23207393264667553,0.16666666666666669,0.31015046624923764,0.8874422546367273,4.308971665173896,0.07848871917601065,3.3306690738754695e-17,0.06540726598000884,0.07848871917601062,0.5665369071316149,0.5120898105723422
00999472000108,26509823.0,78,78,0.02794913681626131,0.012820512820512815,0.05431948753486585,0.2172779501394634,35.779280289550194,0.015325099632056912,0.0,0.015128623995748497,0.015325099632056912,0.5098980309332628,0.8895267040278789
01017786000112,8900.0,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.9470167623959677,0.7100574375805885
01031661000147,9629.28,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.9217559488922752,0.5277810338764506
01071994000108,2374612.26,27,27,0.17378282243872525,0.03703703703703703,0.2736810598291108,0.7285865693290069,5.754308659318696,0.14200523868636852,0.0,0.13674578540168822,0.14200523868636852,0.5901513689714607,0.8838852405670745
01072472000112,1016942.7,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.40141835658187786,0.9423865900832259
01164577000100,5000.0,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.9953112179111476,0.9960731450005861
01203660000132,5030.64,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.991677411792287,0.9145469464306646
01210830000106,247688.71,12,12,0.1253255800432246,0.08333333333333334,0.22306224615566855,0.6075206253849843,7.97921700944932,0.04580972368351777,1.5139404881252137e-17,0.04199224670989127,0.04580972368351775,0.5871260455807584,0.5488602270331562
01280363000190,17847811.020000003,40,36,0.516445116024835,0.037500000000000006,0.6590008145435865,0.9734623411538118,1.9363141773847496,0.5026292621969731,0.010000000000000007,0.478945116024835,0.4926292621969731,0.4030349397261867,0.9764547823318931
01282378000198,275811.32999999996,83,32,0.3264675749704674,0.05995064595732328,0.4356945742584251,0.8872511509951386,3.063091334845309,0.3047407225501599,0.029626473246269193,0.2665169290131441,0.27511424930389067,0.9884203716927519,0.9509934352417203
01294821000140,108830.32,5,5,0.29080902865346125,0.20000000000000004,0.411833761032771,0.9356796892630656,3.438682783097621,0.11351128581682655,3.469446951953614e-17,0.09080902865346122,0.11351128581682651,0.7216033051462175,0.7463330555167816
01335616000186,247547.66,6,5,0.8458034325109581,0.22222222222222227,0.9183686082914296,0.9927442658920711,1.1823078052914429,0.8072542906386976,0.027777777777777818,0.6235812102887359,0.7794765128609198,0.9286776547191332,0.8394823368269281
01349236000109,798637.512,150,27,0.08506973262455639,0.0720888888888889,0.15411138989925133,0.46920838724640324,11.755062219524811,0.04988010695627009,0.03640000000000001,0.012980843735667491,0.013480106956270083,0.998823193447826,0.9661347823758368
01357325000199,2534631.12,2,2,0.9664931885560877,0.5,0.9829560997420406,1.0,1.0346684403373505,0.9329863771121754,0.0,0.4664931885560877,0.9329863771121754,0.9562683270786304,0.9821396917917965
01357347000159,2549.99,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.9788711757121088,0.3051224944320713
01397083000167,100602.17000000001,73,37,0.14665782039590358,0.050478513792456374,0.31145948442265214,0.6386149523414854,6.818593084913539,0.12295387096245645,0.024102916953357936,0.0961793066034472,0.09885095400909852,0.9499614551316565,0.8329953085390361
01404511000131,1198498.93,59,36,0.14266696230169373,0.05774202815282966,0.28035068833978855,0.6635713975981605,7.009331269599255,0.1181717326531707,0.03082037181433908,0.08492493414886407,0.08735136083883162,0.536758008670956,0.7361063369289741
01420402000108,585387.26,15,13,0.6902083991042532,0.08444444444444445,0.8279417628596837,0.9274758388148043,1.4488377731968949,0.6643924323629409,0.008148148148148146,0.6057639546598088,0.6562442842147928,0.4620975469133834,0.8423318955145528
01455352000102,7200.0,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.9217559488922752,0.4363497831438284
01465988000127,4367017.77,181,113,0.07126338165977221,0.018589176154574033,0.19084585268358087,0.4472593478821589,14.03245224558989,0.0629710904245916,0.009826579513097016,0.05267420550519818,0.05314451091149459,0.6335084298579464,0.7780985131691335
01494665000161,608786.3300000001,18,15,0.1825732498012632,0.07407407407407407,0.30651148162278874,0.7368088077798988,5.477253656209395,0.1241856247870677,0.007936507936507933,0.10849917572718912,0.11624911685055976,0.43482818552088165,0.6712453370504156
01600293000100,101651.77,40,24,0.4190953485824656,0.05500000000000001,0.621730443060657,0.8918264777878436,2.3860918604378867,0.3938386246077902,0.013913043478260879,0.3640953485824656,0.3799255811295293,0.6260760024289795,0.6895089403573158
01605008000144,16100.0,2,2,0.5972377608888546,0.5,0.7204968944099379,1.0,1.674375040372069,0.19447552177770921,0.0,0.09723776088885461,0.19447552177770921,0.5468543295878896,0.3447467074775153
01610999000153,13286.62,13,12,0.379511129578573,0.08875739644970415,0.5953658643055947,0.843736029178226,2.6349688377003515,0.32310305044935245,0.005917159763313625,0.2907537331288689,0.3171858906860388,0.9947415335402404,0.817486814233129
01630571000172,118174.08,3,3,0.355440757786915,0.3333333333333333,0.4264894636793449,1.0,2.8134083615686394,0.03316113668037248,0.0,0.02210742445358166,0.03316113668037248,0.40141835658187786,0.53727158296935
01648573000199,5066224.19,44,37,0.25914574958892567,0.030991735537190077,0.48672881568630305,0.6967581709012368,3.858832342750236,0.2385664648552847,0.004074839302112021,0.22815401405173558,0.23449162555317268,0.7447417882825756,0.8859567334781283
01650166000116,579048.92,18,15,0.21380006151089428,0.07407407407407407,0.41447275301022923,0.6717912538374133,4.6772671295468475,0.15764292304738672,0.007936507936507933,0.13972598743682021,0.1497064151108788,0.4825474236048388,0.6717791023304875
01655283000172,22000.0,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.40141835658187786,0.42026139960145353
01671721000196,20289.989999999998,3,3,0.41231173930730536,0.3333333333333333,0.5613605526666106,1.0,2.425349328350501,0.11846760896095805,0.0,0.07897840597397204,0.11846760896095805,0.5106460618200294,0.35667066186165197
01683480000103,114811.7,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.8537099988278045,0.7908217090610714
01739381000198,50000.0,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.9953112179111476,0.9960731450005861
01743462000161,7074.5,6,6,0.3399855573239107,0.16666666666666669,0.48399180154074495,0.9643084316912856,2.9413014125399477,0.20798266878869287,3.3306690738754695e-17,0.17331889065724404,0.20798266878869284,0.9834353421249682,0.7471548617585969
01744089000163,8958.0,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.8537099988278045,0.5634743875278396
01746653000187,1372016.0082,698,163,0.034911269617294904,0.020545808326696825,0.10410203608876523,0.28671625451082694,28.64404563231937,0.028953931775426354,0.014499794797849274,0.01436546129059808,0.01445413697757708,0.9955838927480121,0.9274310169250825
01796840000175,89000.0,3,2,0.8550688044438834,0.5555555555555556,0.9213483146067416,1.0,1.16949653034106,0.7101376088877669,0.11111111111111116,0.29951324888832787,0.5990264977766557,0.991512777589729,0.9844842142141219
01814099000128,52572.0,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.40141835658187786,0.5877974446137616
01815216000178,40244972.07,132,118,0.16944474886539126,0.009527089072543616,0.38444553950960164,0.5911605889207416,5.901628741498568,0.1623459860351809,0.001061508637266211,0.15991765979284764,0.1612844773979147,0.4374408462174675,0.9295376138843545
01823752000115,80519.47,10,7,0.3104101187524868,0.16000000000000006,0.4346774761433477,0.9314016845863491,3.221544465170527,0.19547847187790127,0.020000000000000077,0.15041011875248675,0.1754784718779012,0.7318943721529946,0.7097156326300114
01824828000127,75436.55999999998,119,44,0.09197781817996901,0.04088694301249912,0.1895287908144274,0.5085059552026232,10.872186574847245,0.07086102325392178,0.01858198819883631,0.05109087516746989,0.05227903505508547,0.9872984321413474,0.7617932960121432
01842685000186,38979.99,4,4,0.4443350831027571,0.25,0.6157005171114719,1.0,2.2505537780565925,0.2591134441370095,0.0,0.1943350831027571,0.2591134441370095,0.4788502999885881,0.4155875142705959
01850671000104,447376.49999999994,142,55,0.1830011271791377,0.04155921444157907,0.3568806139795005,0.712906489276929,5.464447216333873,0.16787151842319578,0.023810311005312015,0.14144191273755863,0.14406120741788375,0.9340720658272279,0.8159020325594296
01851875000160,105650.29999999999,3,3,0.9544434422072988,0.3333333333333333,0.9768074487247078,0.9999999999999999,1.0477310187048323,0.9316651633109481,0.0,0.6211101088739654,0.9316651633109481,0.41458369949337953,0.699475614468787
01873642000168,188400.0,2,2,0.6754432228487972,0.5,0.7961783439490446,1.0,1.4805093399002942,0.3508864456975944,0.0,0.1754432228487972,0.3508864456975944,0.40141835658187786,0.7117334158598801
01877528000106,13136023.8586,37,34,0.18778094206419005,0.03287070854638423,0.30149260252805976,0.7802878656686911,5.325354048219468,0.16316824333886246,0.003563760320517084,0.1549102335178058,0.15960448301834537,0.693133283378935,0.9545871435682721
01896727000161,52331.29000000001,35,21,0.6481948109908329,0.07102040816326528,0.8025791070695945,0.8884374912217909,1.54274607424178,0.6306045515403745,0.024571428571428553,0.5771744028275676,0.606033122968946,0.5190582746629903,0.6052255859896324
01905501000180,320.0,1,1,1.0,1.0,1.0,1.0,1.0,,,0.0,,0.9815965303012543,0.7294572734732153
