,count,mean,std,min,10%,25%,50%,75%,90%,max
portfolio_hhi_norm,562.0,0.2321211956941578,0.2250657993131591,0.0,0.037428553909975376,0.0714804557260695,0.14741412266699488,0.31714609362225876,0.5881973055852259,0.9911163444773838
count_hhi_norm,562.0,0.01652883815762318,0.033590950476967966,0.0,0.0,0.0,0.007838290247096303,0.01842865507379048,0.03533392807653774,0.32653061224489804
hhi_norm_gap_value_count,562.0,0.2155923575365346,0.22495901848114916,-0.32120884826075874,0.021782899879566317,0.05759438927807898,0.13325857143817052,0.30243606212118235,0.5694507904167938,0.9822931926653451
exposicao_strength,562.0,0.7796314193645925,0.17937275967085192,0.0308622391426959,0.5357880546973876,0.689192633785649,0.842431257898667,0.9146739598502546,0.9508677748136714,0.998383299992728
log_despesa_empenhada,562.0,19.41258955368544,1.5881786178738715,17.09061727410077,17.61272831791479,18.181990198371185,19.185124625563105,20.279353263496148,21.554559341821314,25.540088254747488
log_populacao_siconfi,562.0,10.45076533214942,1.6750610745940575,7.382746449738912,8.352561699163742,9.241036638396094,10.29674658401624,11.393623569272922,12.580359376972162,16.316961263693006
log_n_instrumentos,562.0,3.0905084198500794,1.133701612550734,1.791759469228055,1.9459101490553132,2.0794415416798357,2.70805020110221,3.906972328598766,4.912654885736052,6.169610732491456
log_n_fornecedores,562.0,2.7132584777459816,0.9257110640003243,1.0986122886681098,1.6094379124341003,1.9459101490553132,2.4849066497880004,3.4257897487793985,4.141534692256889,5.220355825078324
