municipio_ibge,anexo,exercicio,status,n_registros
4217253,DCA-Anexo I-D,2025,ok,210
4217253,DCA-Anexo I-E,2025,ok,230
4217303,DCA-Anexo I-D,2025,ok,187
4217303,DCA-Anexo I-E,2025,ok,202
4217808,DCA-Anexo I-D,2025,ok,263
4217808,DCA-Anexo I-E,2025,ok,244
4218103,DCA-Anexo I-D,2025,ok,193
4218103,DCA-Anexo I-E,2025,ok,195
4218202,DCA-Anexo I-D,2025,ok,278
4218202,DCA-Anexo I-E,2025,ok,265
4218301,DCA-Anexo I-D,2025,ok,230
4218301,DCA-Anexo I-E,2025,ok,228
4218400,DCA-Anexo I-D,2025,ok,179
4218400,DCA-Anexo I-E,2025,ok,147
4218509,DCA-Anexo I-D,2025,ok,201
4218509,DCA-Anexo I-E,2025,ok,190
4218707,DCA-Anexo I-D,2025,ok,262
4218707,DCA-Anexo I-E,2025,ok,281
4218756,DCA-Anexo I-D,2025,ok,181
4218756,DCA-Anexo I-E,2025,ok,190
4218905,DCA-Anexo I-D,2025,ok,196
4218905,DCA-Anexo I-E,2025,ok,225
4219002,DCA-Anexo I-D,2025,ok,186
4219002,DCA-Anexo I-E,2025,ok,208
4219101,DCA-Anexo I-D,2025,ok,159
4219101,DCA-Anexo I-E,2025,ok,168
4219200,DCA-Anexo I-D,2025,ok,154
4219200,DCA-Anexo I-E,2025,ok,182
4219309,DCA-Anexo I-D,2025,ok,243
4219309,DCA-Anexo I-E,2025,ok,238
4219507,DCA-Anexo I-D,2025,ok,182
4219507,DCA-Anexo I-E,2025,ok,185
4219606,DCA-Anexo I-D,2025,ok,187
4219606,DCA-Anexo I-E,2025,ok,176
4219705,DCA-Anexo I-D,2025,ok,203
4219705,DCA-Anexo I-E,2025,ok,194
4219853,DCA-Anexo I-D,2025,ok,208
4219853,DCA-Anexo I-E,2025,ok,192
4220000,DCA-Anexo I-D,2025,ok,214
4220000,DCA-Anexo I-E,2025,ok,180
4305108,DCA-Anexo I-D,2025,ok,371
4305108,DCA-Anexo I-E,2025,ok,400
4307005,DCA-Anexo I-D,2025,ok,281
4307005,DCA-Anexo I-E,2025,ok,352
4310603,DCA-Anexo I-D,2025,ok,236
4310603,DCA-Anexo I-E,2025,ok,271
4310801,DCA-Anexo I-D,2025,ok,247
4310801,DCA-Anexo I-E,2025,ok,275
4312401,DCA-Anexo I-D,2025,ok,295
4312401,DCA-Anexo I-E,2025,ok,384
4313409,DCA-Anexo I-D,2025,ok,353
4313409,DCA-Anexo I-E,2025,ok,345
4314100,DCA-Anexo I-D,2025,ok,217
4314100,DCA-Anexo I-E,2025,ok,251
4316451,DCA-Anexo I-D,2025,ok,233
4316451,DCA-Anexo I-E,2025,ok,240
4316907,DCA-Anexo I-D,2025,ok,308
4316907,DCA-Anexo I-E,2025,ok,328
4318903,DCA-Anexo I-D,2025,ok,286
4318903,DCA-Anexo I-E,2025,ok,371
4320008,DCA-Anexo I-D,2025,ok,244
4320008,DCA-Anexo I-E,2025,ok,270
4320909,DCA-Anexo I-D,2025,ok,250
4320909,DCA-Anexo I-E,2025,ok,321
5000252,DCA-Anexo I-D,2025,ok,154
5000252,DCA-Anexo I-E,2025,ok,220
5000609,DCA-Anexo I-D,2025,ok,200
5000609,DCA-Anexo I-E,2025,ok,260
5002704,DCA-Anexo I-D,2025,ok,304
5002704,DCA-Anexo I-E,2025,ok,340
5003702,DCA-Anexo I-D,2025,ok,229
5003702,DCA-Anexo I-E,2025,ok,285
5004700,DCA-Anexo I-D,2025,ok,198
5004700,DCA-Anexo I-E,2025,ok,220
5005707,DCA-Anexo I-D,2025,ok,220
5005707,DCA-Anexo I-E,2025,ok,258
5102504,DCA-Anexo I-D,2025,ok,192
5102504,DCA-Anexo I-E,2025,ok,297
5200258,DCA-Anexo I-D,2025,ok,204
5200258,DCA-Anexo I-E,2025,ok,222
5200308,DCA-Anexo I-D,2025,ok,158
5200308,DCA-Anexo I-E,2025,ok,173
5200506,DCA-Anexo I-D,2025,ok,125
5200506,DCA-Anexo I-E,2025,ok,111
5200605,DCA-Anexo I-D,2025,ok,163
5200605,DCA-Anexo I-E,2025,ok,157
5200803,DCA-Anexo I-D,2025,ok,155
5200803,DCA-Anexo I-E,2025,ok,167
5201603,DCA-Anexo I-D,2025,ok,129
5201603,DCA-Anexo I-E,2025,ok,141
5201702,DCA-Anexo I-D,2025,ok,156
5201702,DCA-Anexo I-E,2025,ok,223
5202809,DCA-Anexo I-D,2025,ok,118
5202809,DCA-Anexo I-E,2025,ok,142
5203302,DCA-Anexo I-D,2025,ok,192
5203302,DCA-Anexo I-E,2025,ok,211
5203807,DCA-Anexo I-D,2025,ok,134
5203807,DCA-Anexo I-E,2025,ok,148
5203939,DCA-Anexo I-D,2025,ok,144
5203939,DCA-Anexo I-E,2025,ok,148
5204003,DCA-Anexo I-D,2025,ok,153
5204003,DCA-Anexo I-E,2025,ok,163
5204508,DCA-Anexo I-D,2025,ok,206
5204508,DCA-Anexo I-E,2025,ok,237
5204805,DCA-Anexo I-D,2025,ok,174
5204805,DCA-Anexo I-E,2025,ok,190
5205000,DCA-Anexo I-D,2025,ok,178
5205000,DCA-Anexo I-E,2025,ok,163
5205307,DCA-Anexo I-D,2025,ok,153
5205307,DCA-Anexo I-E,2025,ok,175
5205406,DCA-Anexo I-D,2025,ok,171
5205406,DCA-Anexo I-E,2025,ok,180
5205455,DCA-Anexo I-D,2025,ok,147
5205455,DCA-Anexo I-E,2025,ok,140
5205513,DCA-Anexo I-D,2025,ok,118
5205513,DCA-Anexo I-E,2025,ok,164
5205521,DCA-Anexo I-D,2025,ok,141
5205521,DCA-Anexo I-E,2025,ok,144
5205901,DCA-Anexo I-D,2025,ok,179
5205901,DCA-Anexo I-E,2025,ok,185
5206305,DCA-Anexo I-D,2025,ok,154
5206305,DCA-Anexo I-E,2025,ok,167
5206404,DCA-Anexo I-D,2025,ok,194
5206404,DCA-Anexo I-E,2025,ok,239
5206701,DCA-Anexo I-D,2025,ok,136
5206701,DCA-Anexo I-E,2025,ok,112
5207352,DCA-Anexo I-D,2025,ok,198
5207352,DCA-Anexo I-E,2025,ok,180
5207501,DCA-Anexo I-D,2025,ok,117
5207501,DCA-Anexo I-E,2025,ok,107
5207808,DCA-Anexo I-D,2025,ok,166
5207808,DCA-Anexo I-E,2025,ok,158
5208509,DCA-Anexo I-D,2025,ok,123
5208509,DCA-Anexo I-E,2025,ok,156
5208707,DCA-Anexo I-D,2025,ok,279
5208707,DCA-Anexo I-E,2025,ok,247
5208806,DCA-Anexo I-D,2025,ok,141
5208806,DCA-Anexo I-E,2025,ok,180
5209705,DCA-Anexo I-D,2025,ok,187
5209705,DCA-Anexo I-E,2025,ok,162
5210000,DCA-Anexo I-D,2025,ok,150
5210000,DCA-Anexo I-E,2025,ok,186
5210109,DCA-Anexo I-D,2025,ok,187
5210109,DCA-Anexo I-E,2025,ok,169
5210307,DCA-Anexo I-D,2025,ok,140
5210307,DCA-Anexo I-E,2025,ok,165
5210604,DCA-Anexo I-D,2025,ok,135
5210604,DCA-Anexo I-E,2025,ok,166
5211602,DCA-Anexo I-D,2025,ok,176
5211602,DCA-Anexo I-E,2025,ok,164
5211909,DCA-Anexo I-D,2025,ok,171
5211909,DCA-Anexo I-E,2025,ok,223
5212204,DCA-Anexo I-D,2025,ok,156
5212204,DCA-Anexo I-E,2025,ok,191
5212501,DCA-Anexo I-D,2025,ok,210
5212501,DCA-Anexo I-E,2025,ok,194
5212907,DCA-Anexo I-D,2025,ok,128
5212907,DCA-Anexo I-E,2025,ok,161
5213004,DCA-Anexo I-D,2025,ok,148
5213004,DCA-Anexo I-E,2025,ok,106
5213103,DCA-Anexo I-D,2025,ok,210
5213103,DCA-Anexo I-E,2025,ok,309
5213772,DCA-Anexo I-D,2025,ok,109
5213772,DCA-Anexo I-E,2025,ok,105
5214101,DCA-Anexo I-D,2025,ok,164
5214101,DCA-Anexo I-E,2025,ok,170
5214408,DCA-Anexo I-D,2025,ok,137
5214408,DCA-Anexo I-E,2025,ok,152
5214804,DCA-Anexo I-D,2025,ok,129
5214804,DCA-Anexo I-E,2025,ok,148
5214861,DCA-Anexo I-D,2025,ok,128
5214861,DCA-Anexo I-E,2025,ok,169
5214903,DCA-Anexo I-D,2025,ok,139
5214903,DCA-Anexo I-E,2025,ok,132
5215405,DCA-Anexo I-D,2025,ok,158
5215405,DCA-Anexo I-E,2025,ok,165
5215702,DCA-Anexo I-D,2025,ok,195
5215702,DCA-Anexo I-E,2025,ok,209
5216403,DCA-Anexo I-D,2025,ok,171
5216403,DCA-Anexo I-E,2025,ok,233
5216809,DCA-Anexo I-D,2025,ok,153
5216809,DCA-Anexo I-E,2025,ok,147
5217302,DCA-Anexo I-D,2025,ok,157
5217302,DCA-Anexo I-E,2025,ok,180
5217708,DCA-Anexo I-D,2025,ok,134
5217708,DCA-Anexo I-E,2025,ok,203
5218805,DCA-Anexo I-D,2025,ok,219
5218805,DCA-Anexo I-E,2025,ok,334
5218904,DCA-Anexo I-D,2025,ok,151
5218904,DCA-Anexo I-E,2025,ok,140
5219100,DCA-Anexo I-D,2025,ok,161
5219100,DCA-Anexo I-E,2025,ok,171
5219258,DCA-Anexo I-D,2025,ok,134
5219258,DCA-Anexo I-E,2025,ok,155
5219308,DCA-Anexo I-D,2025,ok,162
5219308,DCA-Anexo I-E,2025,ok,212
5219902,DCA-Anexo I-D,2025,ok,147
5219902,DCA-Anexo I-E,2025,ok,138
5220009,DCA-Anexo I-D,2025,ok,152
5220009,DCA-Anexo I-E,2025,ok,162
5220454,DCA-Anexo I-D,2025,ok,261
5220454,DCA-Anexo I-E,2025,ok,220
5221007,DCA-Anexo I-D,2025,ok,115
5221007,DCA-Anexo I-E,2025,ok,178
5221197,DCA-Anexo I-D,2025,ok,148
5221197,DCA-Anexo I-E,2025,ok,160
5221601,DCA-Anexo I-D,2025,ok,204
5221601,DCA-Anexo I-E,2025,ok,230
5222054,DCA-Anexo I-D,2025,ok,197
5222054,DCA-Anexo I-E,2025,ok,265
5222203,DCA-Anexo I-D,2025,ok,145
5222203,DCA-Anexo I-E,2025,ok,164
