orgao_cnpj,portfolio_hhi_from,portfolio_hhi_norm_from,portfolio_cr1_from,portfolio_cr4_from,count_hhi_from,count_hhi_norm_from,n_fornecedores_from,n_instrumentos_from,exposicao_strength_global_from,exposicao_degree_global_from,quadrante_from,exposicao_oculta_from,portfolio_hhi_to,portfolio_hhi_norm_to,portfolio_cr1_to,portfolio_cr4_to,count_hhi_to,count_hhi_norm_to,n_fornecedores_to,n_instrumentos_to,exposicao_strength_global_to,exposicao_degree_global_to,quadrante_to,exposicao_oculta_to,delta_portfolio_hhi,delta_portfolio_hhi_norm,delta_portfolio_cr1,delta_portfolio_cr4,delta_count_hhi,delta_count_hhi_norm,delta_n_fornecedores,delta_n_instrumentos,delta_exposicao_strength_global,delta_exposicao_degree_global,quadrante_estavel
05029092000156,0.0307614600599986,0.0257653851118543,0.0635007057121449,0.172003535509358,0.0166098931493289,0.0115408719799955,195,642,0.925997133829478,0.4774091660835333,oculta,True,0.0475742913736813,0.0428593126181055,0.0735283592667957,0.2941134370671829,0.0175907780208157,0.0127273660308197,203,773,0.9544926549905608,0.4611107571372947,oculta,True,0.016812831313682698,0.017093927506251202,0.010027653554650795,0.12210990155782489,0.0009808848714868007,0.0011864940508241988,8,131,0.028495521161082782,-0.016298408946238574,True
05054133000164,0.4491891704158052,0.3991154586354239,0.6454066909024613,0.9262171145726588,0.0833333333333333,1.5139404881252137e-17,12,12,0.9026845668743751,0.4007768185283237,hhi_alto,False,0.4491891704158052,0.3991154586354239,0.6454066909024613,0.9262171145726588,0.0833333333333333,1.5139404881252137e-17,12,12,0.8987459928783335,0.3981080095381692,hhi_alto,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.003938573996041694,-0.002668808990154481,True
05054229000122,0.2496329294490023,0.0995595153388027,0.4119275773435915,0.8758563872058296,0.1666666666666666,3.3306690738754695e-17,6,6,0.7079901689148774,0.8697097471900577,baixo_baixo,False,0.1539393207080026,0.0481817357965029,0.2510124700024849,0.6922603029812007,0.1111111111111111,0.0,9,9,0.517426503030455,0.686504900978367,baixo_baixo,False,-0.09569360874099972,-0.051377779542299794,-0.1609151073411066,-0.18359608422462892,-0.0555555555555555,-3.3306690738754695e-17,3,3,-0.19056366588442242,-0.18320484621169064,True
05055033000152,0.3157636477665617,0.3017996405781242,0.5134003150949357,0.816341561827226,0.0218528778085564,0.0018906916413841,50,57,0.990726437156232,0.4119528009421436,oculta,True,0.2324713259494045,0.2177111591407392,0.3494592667040465,0.8181353588462477,0.0206933619994625,0.0018605420379137,53,61,0.9925216916964308,0.40442805707473,oculta,True,-0.08329232181715718,-0.08408848143738498,-0.1639410483908892,0.0017937970190217145,-0.0011595158090938994,-3.01496034704001e-05,3,4,0.0017952545401987985,-0.007524743867413586,True
05085153000100,0.4206000999333055,0.227466799911074,0.5228488543124022,1.0,0.28,0.04,4,5,0.8301162969878847,0.671127683135411,hhi_alto,False,0.4206000999333055,0.227466799911074,0.5228488543124022,1.0,0.28,0.04,4,5,0.8336636851933094,0.6715044369078398,hhi_alto,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.003547388205424662,0.00037675377242873953,True
05106805000138,0.0224630682383747,0.0103947110561324,0.0488111363769349,0.1752014726329607,0.056312243000508,0.0446617768647118,82,323,0.7743068189992597,0.5905713943190914,baixo_baixo,False,0.0218278553693777,0.0101829488856798,0.0466083474902499,0.1707750965624169,0.0620488886218109,0.0508828039625467,85,387,0.7746697903219418,0.615671263460304,baixo_baixo,False,-0.0006352128689970024,-0.0002117621704526007,-0.0022027888866850004,-0.004426376070543803,0.005736645621302897,0.006221027097834897,3,64,0.0003629713226821485,0.02509986914121254,True
05121894000191,0.4637030448238054,0.4100733493061859,0.654880509689947,0.9301671201088528,0.0909090909090909,0.0,11,11,0.3709892101489332,0.7143028446711102,hhi_alto,False,0.3021574503952836,0.2440039045948905,0.4650494292898603,0.8906189891388853,0.09375,0.0182291666666666,13,16,0.4390272933749002,0.7544303300826813,baixo_baixo,False,-0.16154559442852184,-0.1660694447112954,-0.18983108040008673,-0.039548130969967565,0.0028409090909091023,0.0182291666666666,2,5,0.068038083225967,0.040127485411571184,False
05127965000163,0.261580162273363,0.1138961947280356,0.3843202583831965,0.9103693917597612,0.1666666666666666,3.3306690738754695e-17,6,6,0.3128075098181721,0.3965645695364238,baixo_baixo,False,0.261580162273363,0.1138961947280356,0.3843202583831965,0.9103693917597612,0.1666666666666666,3.3306690738754695e-17,6,6,0.3104633161501984,0.3939165594559823,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0023441936679737263,-0.0026480100804415208,True
05140677000149,0.3353280999094065,0.1137707998792087,0.480726924916308,1.0,0.28,0.04,4,5,0.6646236808808486,0.498193357055308,baixo_baixo,False,0.2734529289254618,0.0918161611568272,0.4221755564888702,0.9219655606887862,0.2222222222222222,0.0277777777777778,5,6,0.634772369724449,0.4837816395666205,baixo_baixo,False,-0.06187517098394468,-0.0219546387223815,-0.0585513684274378,-0.07803443931121379,-0.05777777777777782,-0.0122222222222222,1,1,-0.029851311156399607,-0.01441171748868747,True
05152243000169,0.875272568524281,0.8440907106553514,0.9343229306177734,0.9980197636262028,0.2,3.4694469519536136e-17,5,5,0.930260255217226,0.3994359121645533,critico,False,0.875272568524281,0.8440907106553514,0.9343229306177734,0.9980197636262028,0.2,3.4694469519536136e-17,5,5,0.9271784543944244,0.396773724195722,critico,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.003081800822801628,-0.002662187968831331,True
05156411000194,0.2161538422597303,0.0593846107116764,0.2658184194286129,0.8790703161868806,0.1666666666666666,3.3306690738754695e-17,6,6,0.4578779123614619,0.5407253687977465,baixo_baixo,False,0.1864048820807973,0.0701770080923398,0.3213918409324648,0.7718225059993143,0.125,0.0,8,8,0.5074483428427882,0.5806554447837831,baixo_baixo,False,-0.029748960178933,0.010792397380663399,0.055573421503851916,-0.10724781018756624,-0.0416666666666666,-3.3306690738754695e-17,2,2,0.049570430481326255,0.039930075986036595,True
05160388000101,0.3478042703821789,0.1847553379777236,0.4276403930095211,0.9861127048539028,0.2,3.4694469519536136e-17,5,5,0.8465061966934158,0.9446634039983876,baixo_baixo,False,0.3478042703821789,0.1847553379777236,0.4276403930095211,0.9861127048539028,0.2,3.4694469519536136e-17,5,5,0.8438066284824881,0.9454093861828744,hhi_alto,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0026995682109276498,0.0007459821844868486,False
05169884000126,0.1059390012178544,0.0686864596019316,0.2002268092274609,0.5853178663695903,0.0433673469387755,0.0035076530612244,25,28,0.7074700315019343,0.8378224387253514,baixo_baixo,False,0.1059390012178544,0.0686864596019316,0.2002268092274609,0.5853178663695903,0.0433673469387755,0.0035076530612244,25,28,0.7149171035212992,0.8515326544085764,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.007447072019364898,0.013710215683224947,True
05196025000126,0.2719137150709779,0.0898921438387224,0.365029385996747,0.9409247243454814,0.2,3.4694469519536136e-17,5,5,0.4741012491204642,0.4289483837238594,baixo_baixo,False,0.2719137150709779,0.0898921438387224,0.365029385996747,0.9409247243454814,0.2,3.4694469519536136e-17,5,5,0.4710762125016542,0.4263846175918531,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.003025036618809984,-0.0025637661320063176,True
05211356000198,0.0442256774205227,0.0381379428817999,0.1122480557947941,0.3536834194406877,0.0094060736361193,0.0030965581815723,158,244,0.6855749799294839,0.6108250023600661,baixo_baixo,False,0.0407486883457931,0.0350726450815671,0.1031578840567569,0.3409604446306027,0.0087316176470588,0.002866124260355,170,272,0.7037355684632368,0.6452245814201871,baixo_baixo,False,-0.0034769890747295973,-0.0030652978002327982,-0.009090171738037209,-0.012722974810084997,-0.0006744559890605011,-0.00023043392121729987,12,28,0.01816058853375291,0.03439957906012103,True
05234481000113,0.8693149183181724,0.8366436478977154,0.9304030012652212,0.9994285969808164,0.2222222222222222,0.0277777777777778,5,6,0.9155638868547936,0.9233235218289232,hhi_alto,False,0.858092482964274,0.8344412301249863,0.9243677356196424,0.9953467320311892,0.1604938271604938,0.0205761316872427,7,9,0.9112170078637932,0.9211532092256768,hhi_alto,False,-0.011222435353898441,-0.002202417772729115,-0.00603526564557888,-0.004081864949627256,-0.06172839506172842,-0.007201646090535099,2,3,-0.004346878991000391,-0.002170312603246405,True
05298824000103,0.6673979302147232,0.6258226714915637,0.8032707547089425,0.9930462110797402,0.12,0.01,9,10,0.9585742187030476,0.9673736780858548,critico,False,0.6647815844577268,0.6275350938419187,0.801692382050183,0.9910949424953128,0.1074380165289256,0.0082644628099173,10,11,0.9626110072626332,0.9872064030538812,critico,False,-0.002616345756996319,0.0017124223503550695,-0.001578372658759486,-0.0019512685844274014,-0.0125619834710744,-0.0017355371900827001,1,1,0.004036788559585558,0.01983272496802635,True
05322181000196,0.3401217760232534,0.2668019733591705,0.5074142963657128,0.8902842159630079,0.1124260355029586,0.0138067061143984,10,13,0.8153632714402947,0.6284249933478998,baixo_baixo,False,0.3401217760232534,0.2668019733591705,0.5074142963657128,0.8902842159630079,0.1124260355029586,0.0138067061143984,10,13,0.8111145812935103,0.627862323167099,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.004248690146784417,-0.0005626701808008061,True
05380490000112,0.1979483329463093,0.1507688231196217,0.3696895945540956,0.7598373993872829,0.0775047258979206,0.0232402980095629,18,23,0.4680633894470543,0.59141747264113,baixo_baixo,False,0.197390807483994,0.1528014078997714,0.3691667378537408,0.7587627516793077,0.0729166666666666,0.021412037037037,19,24,0.4753343697841939,0.5962636928965027,baixo_baixo,False,-0.0005575254623153003,0.002032584780149699,-0.0005228567003547901,-0.0010746477079751626,-0.004588059231253994,-0.0018282609725258983,1,1,0.007270980337139632,0.004846220255372735,True
05419083000171,0.1665271342240044,0.0831798476464048,0.2687850512505896,0.7104257689604335,0.0909090909090909,0.0,11,11,0.5721541717735826,0.5861958286016706,baixo_baixo,False,0.1665271342240044,0.0831798476464048,0.2687850512505896,0.7104257689604335,0.0909090909090909,0.0,11,11,0.5690357454195799,0.5841773340087566,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0031184263540027235,-0.002018494592914033,True
05446297000137,0.0760625540767694,0.0582945262705534,0.1956022813023929,0.4409956664770307,0.0564648758712506,0.0383199696380055,53,113,0.7806075459610478,0.6202373293775806,baixo_baixo,False,0.0760625540767694,0.0582945262705534,0.1956022813023929,0.4409956664770307,0.0564648758712506,0.0383199696380055,53,113,0.7757670235877034,0.6224592974023826,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.004840522373344314,0.0022219680248020124,True
05448443000163,0.2204693347437136,0.1091078111356727,0.3538366034600016,0.8452965084248091,0.1527777777777778,0.0317460317460317,8,12,0.5338403839988995,0.5167799257073813,baixo_baixo,False,0.2040568766602592,0.1045639862427916,0.338927407730336,0.8096792461900018,0.136094674556213,0.0281065088757396,9,13,0.5169471356198554,0.5093891064652006,baixo_baixo,False,-0.0164124580834544,-0.00454382489288109,-0.014909195729665592,-0.03561726223480732,-0.0166831032215648,-0.0036395228702921015,1,1,-0.016893248379044157,-0.007390819242180657,True
05469074000195,0.1449076390758942,0.0791313036201937,0.2888692488367854,0.6267431023869541,0.0714285714285714,0.0,14,14,0.735914230196617,0.8423833337334968,baixo_baixo,False,0.1449076390758942,0.0791313036201937,0.2888692488367854,0.6267431023869541,0.0714285714285714,0.0,14,14,0.7445570853039195,0.8445791692702662,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00864285510730256,0.002195835536769386,True
05472936000139,0.3112866349582304,0.294488748005992,0.5037490705406978,0.9008336194711628,0.0243374797187669,0.0005408328826392,42,43,0.9883500938373928,0.6612537576501201,oculta,True,0.2828063453031265,0.2681697401052311,0.4790507997258881,0.8566667237012052,0.0203767781622452,0.0003844675124951,50,51,0.9856215755046712,0.6466963544483273,oculta,True,-0.028480289655103908,-0.026319007900760916,-0.024698270814809742,-0.04416689576995758,-0.003960701556521697,-0.0001563653701441,8,8,-0.0027285183327215856,-0.014557403201792773,True
05478139000169,0.6548735314717223,0.6117327229056877,0.7894914659648653,0.9906257428834608,0.1239669421487603,0.0144628099173553,9,11,0.8123376795471702,0.9581522447287024,hhi_alto,False,0.6548735314717223,0.6117327229056877,0.7894914659648653,0.9906257428834608,0.1239669421487603,0.0144628099173553,9,11,0.8138553311751866,0.9585400214515928,hhi_alto,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0015176516280164254,0.000387776722890365,True
05491593000150,0.1996620027150916,0.03959440325811,0.2603642226554156,0.8405550280701357,0.183673469387755,0.0204081632653061,6,7,0.408841074194152,0.5695817915098648,baixo_baixo,False,0.1996620027150916,0.03959440325811,0.2603642226554156,0.8405550280701357,0.183673469387755,0.0204081632653061,6,7,0.4064056279388762,0.5666656583840577,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0024354462552758083,-0.0029161331258070744,True
05494401000169,0.7947584884163437,0.7263446512217916,0.8887319810708353,1.0,0.28,0.04,4,5,0.9939528811377716,0.4162518646955866,critico,False,0.7947584884163437,0.7263446512217916,0.8887319810708353,1.0,0.28,0.04,4,5,0.9936048079536308,0.4216528216005946,critico,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0003480731841407625,0.00540095690500797,True
05499749000149,0.8138493718588629,0.7828242671686734,0.9002486937016352,0.9863724853990916,0.1428571428571428,0.0,7,7,0.6969615507360069,0.912182166208142,hhi_alto,False,0.8138493718588629,0.7828242671686734,0.9002486937016352,0.9863724853990916,0.1428571428571428,0.0,7,7,0.6963792347617652,0.9351239590587516,hhi_alto,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0005823159742416317,0.0229417928506096,True
05509957000181,0.3230002944075592,0.2101670101421524,0.4062764841483104,0.977772071850267,0.2066115702479339,0.0743801652892562,7,11,0.6933941103200331,0.6789324161212109,baixo_baixo,False,0.3230002944075592,0.2101670101421524,0.4062764841483104,0.977772071850267,0.2066115702479339,0.0743801652892562,7,11,0.6900453085254802,0.6760225909302521,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0033488017945528803,-0.002909825190958837,True
05522917000170,0.1345104191082402,0.1203220653231294,0.243994926397577,0.6535060079315711,0.0169880624426079,0.000873112646585,62,66,0.9851084752580106,0.4548988820023621,oculta,True,0.0897196785465684,0.080035845339617,0.1889000796280427,0.5253672126003048,0.011,0.0004787234042553,95,100,0.978860877488833,0.4474290886002862,oculta,True,-0.04479074056167179,-0.04028621998351241,-0.0550948467695343,-0.12813879533126626,-0.005988062442607901,-0.00039438924232969996,33,34,-0.006247597769177604,-0.0074697934020759305,True
05532421000187,0.2707215767034364,0.2616055964122294,0.4385137577468595,0.8193645981732265,0.0198882314266929,0.0076368343195266,81,156,0.9399353489072249,0.6624915356966048,oculta,True,0.189199629818307,0.1796608019338165,0.3249203315174701,0.7642781477503549,0.0188650129238841,0.0073222483700474,86,161,0.9284374563477704,0.5992097335791348,oculta,True,-0.08152194688512937,-0.08194479447841291,-0.11359342622938945,-0.055086450422871636,-0.0010232185028087974,-0.00031458594947920016,5,5,-0.011497892559454437,-0.06328180211747003,True
05568854000192,0.1222380598387173,0.0706050045351124,0.2071608399720984,0.6076455568784255,0.0612244897959183,0.0060024009603841,18,21,0.7074343531192507,0.746599665177942,baixo_baixo,False,0.167435396785014,0.1211818077175147,0.3377338184234782,0.6803021653305013,0.0625,0.0104166666666666,19,24,0.7568535310622259,0.7898868445892542,baixo_baixo,False,0.04519733694629671,0.050576803182402305,0.13057297845137983,0.07265660845207578,0.0012755102040817035,0.0044142657062825,1,3,0.04941917794297512,0.043287179411312215,True
05587823000189,0.2187677807122845,0.1957903624979399,0.4039616408713981,0.7697882129896926,0.0299488677867056,0.0014179521333734,35,37,0.9050279670489438,0.6145112836672109,baixo_baixo,False,0.1796814494495477,0.1586476404610746,0.3601302109298775,0.6862631583466764,0.0265008112493239,0.0015392935890502,40,43,0.8992095581196596,0.6113817566088303,baixo_baixo,False,-0.039086331262736806,-0.037142722036865305,-0.04383142994152056,-0.08352505464301618,-0.0034480565373816996,0.00012134145567679997,5,6,-0.005818408929284202,-0.0031295270583805435,True
05593119000139,0.0429745965212773,0.0354389634230197,0.1850910377585852,0.2617283737337254,0.0100425330812854,0.0022475923968861,128,184,0.8549037619606407,0.5134243798927248,baixo_baixo,False,0.044660786403186,0.0372550560652262,0.1909242812377011,0.2629456555307869,0.009937294080136,0.0022623893830828,130,194,0.8531447810554331,0.5108142191052513,baixo_baixo,False,0.0016861898819086965,0.0018160926422065016,0.005833243479115902,0.0012172817970615424,-0.00010523900114940005,1.4796986196699904e-05,2,10,-0.0017589809052075411,-0.002610160787473559,True
05604369000127,0.2341718785959394,0.1065338583619293,0.4026653016027364,0.8023320318105588,0.1428571428571428,0.0,7,7,0.3489852231210166,0.532227407502122,baixo_baixo,False,0.5204128033023332,0.4604644037151248,0.6783421791979927,0.9660677979266132,0.1111111111111111,0.0,9,9,0.8580250726738663,0.884366668490354,hhi_alto,False,0.2862409247063938,0.3539305453531955,0.2756768775952563,0.16373576611605445,-0.03174603174603169,0.0,2,2,0.5090398495528496,0.3521392609882319,False
05606204000194,0.192586071545163,0.0772412246230434,0.3147621699246798,0.757451422877407,0.1358024691358024,0.0123456790123456,8,9,0.4512051263413745,0.5911073134060689,baixo_baixo,False,0.192586071545163,0.0772412246230434,0.3147621699246798,0.757451422877407,0.1358024691358024,0.0123456790123456,8,9,0.4630092706801971,0.6397735480455322,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.011804144338822598,0.04866623463946329,True
05613121000122,0.0983376334354334,0.0508817194057194,0.2337843289345352,0.4793182838215327,0.0617283950617283,0.0123456790123456,20,27,0.3882712625068743,0.5822114867136826,baixo_baixo,False,0.0925264758836275,0.0471527996778089,0.2250574961656779,0.4614260216454077,0.0586734693877551,0.0116071428571428,21,28,0.3796226028144063,0.5741026388871318,baixo_baixo,False,-0.005811157551805904,-0.0037289197279105,-0.008726832768857301,-0.017892262176124996,-0.0030549256739732036,-0.0007385361552028,1,1,-0.00864865969246803,-0.008108847826550858,True
05628919000148,0.1105553264081412,0.05496503430865,0.1810270905453044,0.5835741734684156,0.0588235294117647,0.0,17,17,0.7081677205766828,0.469950761964309,baixo_baixo,False,0.1105553264081412,0.05496503430865,0.1810270905453044,0.5835741734684156,0.0588235294117647,0.0,17,17,0.7012725558834324,0.4672998802299314,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.006895164693250355,-0.002650881734377608,True
05629151000127,0.9719175969608856,0.9648969962011068,0.9858170164030288,0.9988733022777884,0.2,3.4694469519536136e-17,5,5,0.987836177852002,0.8443231309509257,critico,False,0.9719175969608856,0.9648969962011068,0.9858170164030288,0.9988733022777884,0.2,3.4694469519536136e-17,5,5,0.9877113534898092,0.8395467543706749,critico,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.00012482436219274362,-0.004776376580250763,True
05649898000147,0.2149827958686649,0.0841465951801091,0.3489837287021312,0.8093190160521558,0.1428571428571428,0.0,7,7,0.192034398182935,0.6092852342969658,baixo_baixo,False,0.2149827958686649,0.0841465951801091,0.3489837287021312,0.8093190160521558,0.1428571428571428,0.0,7,7,0.2031533428633882,0.6193438640671597,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.011118944680453213,0.010058629770193894,True
05658440000154,0.1808874479301622,0.1516334282133823,0.3507923463038299,0.703968366579018,0.0390625,0.0047433035714285,29,32,0.5544290212880578,0.7004151888723612,baixo_baixo,False,0.1486237684083715,0.1228244886631707,0.258524296621503,0.6637372542784,0.0332409972299168,0.0039452698732477,34,38,0.5303885058938456,0.6174068116873541,baixo_baixo,False,-0.03226367952179071,-0.028808939550211604,-0.09226804968232688,-0.04023111230061793,-0.005821502770083198,-0.0007980336981807997,5,6,-0.02404051539421226,-0.08300837718500709,True
05722202000160,0.3835442681117771,0.2808016461304067,0.5867235273818466,0.8878791925963726,0.1428571428571428,0.0,7,7,0.7806166292126825,0.7620911925791702,hhi_alto,False,0.3835442681117771,0.2808016461304067,0.5867235273818466,0.8878791925963726,0.1428571428571428,0.0,7,7,0.7782041537756594,0.7613636400052833,hhi_alto,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.002412475437023054,-0.0007275525738869026,True
05774805000106,0.3488931187807177,0.3217636653965809,0.5562773640658034,0.8597614334989532,0.0433673469387755,0.0035076530612244,25,28,0.8625447988435239,0.9836681828420478,baixo_baixo,False,0.2573230765569226,0.2317135274726785,0.462716029341209,0.7856243384004273,0.037037037037037,0.003831417624521,30,36,0.8749619419330258,0.9874089813000544,baixo_baixo,False,-0.09157004222379511,-0.0900501379239024,-0.09356133472459444,-0.07413709509852584,-0.0063303099017385026,0.00032376456329660016,5,8,0.012417143089501925,0.0037407984580065667,True
05806495000164,0.089453944540613,0.0388680525706471,0.1472931610551648,0.486938212842089,0.0621301775147929,0.0100262984878369,19,26,0.5277053080445142,0.5636587627556883,baixo_baixo,False,0.0837588707390449,0.0379468142759972,0.1448661722286347,0.4784330647500492,0.0582639714625445,0.0111771700356718,21,29,0.5437946977954426,0.5583950911891229,baixo_baixo,False,-0.005695073801568112,-0.0009212382946498995,-0.0024269888265300854,-0.008505148092039783,-0.003866206052248397,0.0011508715478349002,2,3,0.01608938975092844,-0.0052636715665653755,True
05921795000194,0.132713468759317,0.0604395911559267,0.2024684973344374,0.6477753845707597,0.0816326530612245,0.0051020408163265,13,14,0.5120664532619859,0.6141369753057305,baixo_baixo,False,0.1188988086446703,0.0559630092621467,0.1899537805407016,0.60773594342024,0.0703125,0.00390625,15,16,0.5014144950021278,0.6083936669978388,baixo_baixo,False,-0.013814660114646701,-0.004476581893780002,-0.01251471679373578,-0.04003944115051972,-0.011320153061224497,-0.0011957908163264998,2,2,-0.010651958259858096,-0.005743308307891715,True
06068089000104,0.5981783296519798,0.5730644752552285,0.7296602679258404,0.99173822390727,0.0588235294117647,0.0,17,17,0.9773919184806414,0.3979333230565546,critico,False,0.5855380219247863,0.5596341482950855,0.7218287408289867,0.989835074195131,0.0617283950617283,0.0030864197530864,17,18,0.9762410711366128,0.4017677499189043,critico,False,-0.01264030772719349,-0.013430326960143013,-0.007831527096853641,-0.0019031497121390073,0.0029048656499636033,0.0030864197530864,0,1,-0.0011508473440285938,0.0038344268623496935,True
06068796000109,0.271220751953017,0.1497575439451864,0.460486715271095,0.8422624446430524,0.15625,0.015625,7,8,0.7544301420385283,0.8016359426933855,baixo_baixo,False,0.5351867128661966,0.4835407920735518,0.7172217760602992,0.9480959218297814,0.1124260355029586,0.0138067061143984,10,13,0.9428511072050372,0.4268903018534568,critico,False,0.2639659609131796,0.33378324812836535,0.2567350607892042,0.10583347718672897,-0.0438239644970414,-0.0018182938856015993,3,5,0.18842096516650886,-0.3747456408399287,False
06069513000135,0.1187315034600074,0.0557837537071507,0.1858995499566757,0.6193365400022091,0.0703125,0.00390625,15,16,0.2294498873892378,0.5302949158798783,baixo_baixo,False,0.6536335836375137,0.6343910049507088,0.8053575200625164,0.9052038167742144,0.055,0.0025,19,20,0.7508312085630601,0.4470853266453434,hhi_alto,False,0.5349020801775063,0.578607251243558,0.6194579701058407,0.2858672767720053,-0.0153125,-0.00140625,4,4,0.5213813211738223,-0.08320958923453492,False
06073250000138,0.0476015970322311,0.0314592512192181,0.1000656425415345,0.3510269585089964,0.029310646232737,0.0128582843044783,60,131,0.778015064009199,0.9318686695655592,baixo_baixo,False,0.0460391874338056,0.0308969523137073,0.1126009488508146,0.3397558710333949,0.0284799168975069,0.0130589631974673,64,152,0.7845551343131114,0.939140304090549,baixo_baixo,False,-0.0015624095984255043,-0.000562298905510801,0.012535306309280111,-0.011271087475601516,-0.0008307293352300994,0.00020067889298899973,4,21,0.00654007030391246,0.007271634524989801,True
06073458000157,0.3415086039972851,0.2317600379968326,0.538155392618909,0.9160671176997806,0.15625,0.015625,7,8,0.82988489922327,0.4684361536622504,baixo_baixo,False,0.2914335045901912,0.2127038939891013,0.4856887602368327,0.8643807154732592,0.125,0.0277777777777777,10,12,0.8079001687129156,0.4584608508548594,baixo_baixo,False,-0.050075099407093926,-0.019056144007731285,-0.05246663238207627,-0.05168640222652132,-0.03125,0.0121527777777777,3,4,-0.021984730510354433,-0.009975302807391007,True
06075901000129,0.3201534166715351,0.1501917708394189,0.4221404935253124,0.959939728675659,0.2,3.4694469519536136e-17,5,5,0.5731622468916433,0.6730172911583143,baixo_baixo,False,0.2682496418667346,0.1462912488445237,0.3830441219925173,0.8715316918198973,0.1428571428571428,0.0,7,7,0.5497863526005449,0.7175480437409886,baixo_baixo,False,-0.05190377480480046,-0.003900521994895184,-0.039096371532795104,-0.0884080368557617,-0.05714285714285722,-3.4694469519536136e-17,2,2,-0.02337589429109843,0.04453075258267425,True
06079623000188,0.3444560793319728,0.3329553087939372,0.5647247084410262,0.7918294134921173,0.0172413793103448,0.0,58,58,0.965783710430982,0.7404860041438206,oculta,True,0.3425818179859189,0.3314391369348328,0.5631800675273625,0.7896635934200706,0.0166666666666666,0.0,60,60,0.9637398870068868,0.7371233931350446,oculta,True,-0.001874261346053896,-0.0015161718591044093,-0.0015446409136636863,-0.002165820072046687,-0.0005747126436781991,0.0,2,2,-0.002043823424095148,-0.0033626110087759953,True
06085215000139,0.1746682300055249,0.0371129350064457,0.2697083778164859,0.7343934370961398,0.1428571428571428,0.0,7,7,0.5549061653556463,0.6675148273557527,baixo_baixo,False,0.1746682300055249,0.0371129350064457,0.2697083778164859,0.7343934370961398,0.1428571428571428,0.0,7,7,0.5509778131792169,0.6641310928037831,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.003928352176429395,-0.0033837345519696083,True
06088862000102,0.9120383978196712,0.8827178637595615,0.9545633720327588,1.0,0.3061224489795918,0.0748299319727891,4,7,0.6757889788035414,0.3965645695364238,hhi_alto,False,0.8384081600270908,0.7845442133694545,0.9138993444065668,1.0,0.28125,0.0416666666666666,4,8,0.6514546428836047,0.3939165594559824,hhi_alto,False,-0.07363023779258038,-0.09817365039010706,-0.04066402762619192,0.0,-0.024872448979591788,-0.0331632653061225,0,1,-0.024334335919936723,-0.0026480100804414097,True
06089125000116,0.0347207577455241,0.0272955328051051,0.1100842885213271,0.2891663388733449,0.0200613846191925,0.0125233952701094,131,402,0.9224900294598102,0.9964837429414908,baixo_baixo,False,0.0334886031348519,0.0266821848470692,0.0967901948019757,0.2911961259042561,0.019937703129719,0.0130358559686607,143,471,0.9262839594201756,0.996866292696634,baixo_baixo,False,-0.0012321546106721995,-0.0006133479580359008,-0.01329409371935139,0.0020297870309111676,-0.0001236814894735004,0.0005124606985512994,12,69,0.0037939299603654275,0.00038254975514318,True
06089695000106,0.2420530621127568,0.0525663276409459,0.3069998360838136,0.9481156268237598,0.2,3.4694469519536136e-17,5,5,0.8827598127103425,0.7946325058266933,baixo_baixo,False,0.2420530621127568,0.0525663276409459,0.3069998360838136,0.9481156268237598,0.2,3.4694469519536136e-17,5,5,0.8818915068009379,0.8745963948906006,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0008683059094046763,0.07996388906390728,True
