modelo,termo,coef_jan_mar,p_jan_mar,coef_jan_abr,p_jan_abr,mesmo_sinal,delta_coef,razao_abs_coef,significativo_5pct_jan_mar,significativo_5pct_jan_abr
O2_HHI_norm_regiao,log_populacao,0.0167917137497299,0.0009880644216485,0.020534771895511846,4.788932520438537e-07,True,0.003743058145781946,1.2229110263294094,True,True
O2_HHI_norm_regiao,log_despesa_pc,0.0017129751541735,0.9552647169116066,0.020486622226882533,0.3795515989190349,True,0.018773647072709034,11.959672723196737,False,False
O2_HHI_norm_regiao,log_n_fornecedores,-0.072705739275636,7.374739207799593e-14,-0.066727104694528,6.971977297367e-20,True,0.0059786345811080055,0.9177694272739282,True,True
O2_HHI_norm_regiao,log_instr_por_forn,0.0243398552510315,0.2150686578549995,0.0047295491584358595,0.780668364206765,True,-0.01961030609259564,0.19431295337039547,False,False
F2_HHI_norm_regiao,log_populacao,0.0911108727648694,0.0010223164446312,0.11004867403987156,2.269911245060941e-07,True,0.018937801275002164,1.207854460179249,True,True
F2_HHI_norm_regiao,log_despesa_pc,-0.0156838633827102,0.9280483833704768,0.09168746318199594,0.47921145003748866,False,0.10737132656470615,5.845974358784053,False,False
F2_HHI_norm_regiao,log_n_fornecedores,-0.4300077397463516,6.697135474156324e-14,-0.39632609298673616,4.0628677184847775e-19,True,0.033681646759615436,0.9216719987889446,True,True
F2_HHI_norm_regiao,log_instr_por_forn,0.110214593127173,0.3330240594467379,0.000575423207016393,0.9956041518725512,True,-0.1096391699201566,0.005220934820785766,False,False
