modelo,termo,coef_jan_abr,p_jan_abr,coef_jan_mai,p_jan_mai,mesmo_sinal,delta_coef,razao_abs_coef,significativo_5pct_jan_abr,significativo_5pct_jan_mai
O2_HHI_norm_regiao,log_populacao,0.0205347718955118,4.788932520438537e-07,0.021835908104300465,3.6940271928702816e-09,True,0.0013011362087886648,1.0633625839823937,True,True
O2_HHI_norm_regiao,log_despesa_pc,0.0204866222268825,0.3795515989190349,0.01552938547710256,0.45340441513520635,True,-0.004957236749779938,0.7580256669508425,False,False
O2_HHI_norm_regiao,log_n_fornecedores,-0.066727104694528,6.971977297367e-20,-0.06648660199712299,6.570301978937118e-25,True,0.0002405026974050123,0.9963957270661448,True,True
O2_HHI_norm_regiao,log_instr_por_forn,0.0047295491584358,0.780668364206765,0.006373216484623693,0.639947270066062,True,0.0016436673261878932,1.3475315027133585,False,False
F2_HHI_norm_regiao,log_populacao,0.1100486740398715,2.269911245060941e-07,0.11753436457172782,5.462773089433479e-09,True,0.007485690531856326,1.0680216331288481,True,True
F2_HHI_norm_regiao,log_despesa_pc,0.0916874631819959,0.4792114500374886,0.06186496087427365,0.5981885117387964,True,-0.02982250230772225,0.6747374038637562,False,False
F2_HHI_norm_regiao,log_n_fornecedores,-0.3963260929867361,4.062867718484778e-19,-0.39322845132185735,1.5569774912839532e-24,True,0.0030976416648787475,0.9921841086930847,True,True
F2_HHI_norm_regiao,log_instr_por_forn,0.0005754232070163,0.9956041518725512,-0.007810958158898292,0.9273854304300465,False,-0.008386381365914592,13.57428422013058,False,False
