orgao_cnpj,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,count_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_hhi_norm,count_hhi_norm,hhi_gap_value_count,hhi_norm_gap_value_count,exposicao_degree_global,exposicao_strength_global,pct_hhi_norm,pct_exposure_strength,gap_percentil_exposure_hhi,residuo_exposure_hhi,sobreexposicao_gap_q75,sobreexposicao_resid_q75
10863375000139,92021.12,31,29,0.2352995654723301,0.0385015608740894,0.4640130439620817,0.6383860574615914,4.249901600934296,0.2079888356677705,0.0041623309053069,0.1967980045982406,0.2038265047624635,0.9239011337294714,0.7437643043205984,0.6080178173719376,0.33778767631774315,-0.27023014105419446,-0.036910732914114175,False,False
10870672000101,96641.41,6,6,0.2785566193350004,0.1666666666666666,0.3725111212677878,0.9306839583569816,3.589934435546012,0.1342679432020005,3.3306690738754695e-17,0.1118899526683337,0.1342679432020004,0.945843183162114,0.7380101422404062,0.44023756495916855,0.3266518188567186,-0.11358574610244992,-0.020000370983265903,False,False
10873273000102,282398.0,5,5,0.5087424648983693,0.2,0.6901606951890594,0.9776981423381186,1.96563107858466,0.3859280811229615,3.4694469519536136e-17,0.3087424648983692,0.3859280811229615,0.3989296410860706,0.6845025385671522,0.8285077951002228,0.2479584261321455,-0.5805493689680773,-0.150877591976057,False,False
10906131000196,1480603.52,18,18,0.2764352781840902,0.0555555555555555,0.4639999775226794,0.802638913083227,3.617483291456225,0.2338726474890367,0.0,0.2208797226285347,0.2338726474890367,0.6126378321348958,0.8326203612350503,0.6481069042316259,0.4914625092798812,-0.15664439495174465,0.04398768465416836,False,False
10936853000193,7561361.16,9,8,0.3276992691196879,0.1358024691358024,0.3967539622191515,0.9834208210205372,3.051578365390748,0.2316563075653576,0.0123456790123456,0.1918967999838854,0.2193106285530119,0.8499383596571533,0.972430204883896,0.6443949517446177,0.9354120267260579,0.29101707498144025,0.18447891301956743,True,True
10971858000157,1652862.9334,542,145,0.0421477937052085,0.0229980528587573,0.0940112920799558,0.3119544358946661,23.726034320900197,0.0354960422726058,0.0162133171147209,0.0191497408464512,0.0192827251578849,0.995636439188186,0.932841431754214,0.08314773570898293,0.7765404602821084,0.6933927245731255,0.205197047389736,True,True
11046759000121,1079150.0,5,5,0.2036746802623501,0.2,0.2222582588148079,0.8332020571746283,4.909790449710861,0.0045933503279376,3.4694469519536136e-17,0.0036746802623501,0.0045933503279376,0.5204465190656881,0.8195146126904254,0.003711952487008166,0.45582776540460285,0.4521158129175947,0.10137085671173274,True,False
11065186000183,4577640.0600000005,17,17,0.437846825977552,0.0588235294117647,0.5786824576155076,0.970158049079988,2.2839037322409848,0.402712252601149,0.0,0.3790232965657873,0.402712252601149,0.6193587679531436,0.9561694940285934,0.8389012620638456,0.8760207869339273,0.03711952487008163,0.11562928952603246,False,False
11084263000142,18147989.410000004,112,100,0.0262059234686421,0.0111607142857142,0.0575425462516841,0.2021467363199216,38.15931162267935,0.016369619665295,0.0011724386724386,0.0150452091829278,0.0151971809928563,0.5220878771725512,0.8656520158882973,0.022271714922048998,0.5679287305122495,0.5456570155902004,0.14388779995273493,True,True
11111771000172,7769221.26,396,134,0.1426685579747262,0.0207249260279563,0.3135449382220323,0.5654320996902591,7.009252873903372,0.136222456906867,0.0133619555469635,0.1219436319467699,0.1228605013599035,0.4873845372415651,0.8203086263208066,0.44691907943578324,0.4573125463994061,0.010393466963622866,0.06169722342648343,False,False
11112312000103,7064525.170000001,13,13,0.50839739665742,0.0769230769230769,0.7071601232613345,0.8197647457741309,1.9669652255789245,0.4674305130455383,1.503427012513233e-17,0.4314743197343431,0.4674305130455383,0.8127459663744779,0.9365125967532976,0.8700816629547142,0.7921306607275427,-0.07795100222717155,0.0760756096870191,False,False
11124654000143,104568.8,8,8,0.1631034820457793,0.125,0.2295139659248265,0.7234471467588802,6.131076954686495,0.0435468366237477,0.0,0.0381034820457792,0.0435468366237477,0.3989296410860706,0.3569708734231184,0.12249443207126949,0.022271714922048998,-0.10022271714922049,-0.3731486223484023,False,False
11135974000107,3202006.76,8,7,0.4536454274295345,0.15625,0.6354742018096177,0.9569683700480384,2.2043647737534657,0.3625863320011235,0.015625,0.2973954274295345,0.3469613320011235,0.3989296410860706,0.9196852229177724,0.8084632516703786,0.7319970304380103,-0.07646622123236824,0.09148120779770774,False,False
11136549000124,36644446.59,20,19,0.0683310515848685,0.055,0.0714141198332121,0.2856564793328484,14.634635013014243,0.0165716655618057,0.0025,0.0133310515848685,0.0140716655618057,0.4765892141071343,0.9697565996339352,0.02301410541945063,0.9272457312546399,0.9042316258351893,0.2479302673305478,True,True
11145615000122,425579.61,5,5,0.3335168307385169,0.2,0.518821848631329,0.9492042628640032,2.9983494319781947,0.1668960384231461,3.4694469519536136e-17,0.1335168307385169,0.1668960384231461,0.7451219480203682,0.7730390236649678,0.5278396436525612,0.36896807720861174,-0.15887156644394945,0.004997429388966745,False,False
11148262000114,20971322.7142,377,125,0.8598240101812559,0.0258427203456015,0.9271581132473992,0.9419850211843726,1.163028699081332,0.8586935586504596,0.0179866132516144,0.8339812898356543,0.8407069453988452,0.9470411514514,0.9906070201053578,0.9821826280623608,0.9836674090571641,0.0014847809948033142,0.00988132796320118,False,False
11149280000110,334717.75,63,32,0.1187295828219448,0.0592088687326782,0.2176878877800774,0.6186893285462154,8.422500746925637,0.0903015048484592,0.0288607677240549,0.0595207140892666,0.0614407371244042,0.5445951324916383,0.5211836263472083,0.3051224944320713,0.09725315515961395,-0.20786933927245732,-0.22330998055026263,False,False
11151349000140,209156.71,22,18,0.2089867364356505,0.0661157024793388,0.4016127429045905,0.7038970922807113,4.784992660564904,0.162456544461277,0.011181332036947,0.1428710339563117,0.15127521242433,0.5493228718728684,0.5847939233965431,0.5167037861915368,0.14847809948032664,-0.36822568671121014,-0.18188280653598343,False,False
11151460000137,2713569.9199999995,46,40,0.2416717933917534,0.0302457466918714,0.4514348390182627,0.7202762624963059,4.137843254131796,0.2222274804017983,0.005380253017304,0.2114260466998819,0.2168472273844943,0.529656478994196,0.8375309287972651,0.6340014847809948,0.5011135857461024,-0.1328878990348924,0.05247840650146374,False,False
11152150000137,6021228.95,44,39,0.035200022024737,0.027892561983471,0.0597884589656734,0.2330421267239804,28.409073133455493,0.0098105489201249,0.0023107872988255,0.007307460041266,0.0074997616212993,0.43101883185277,0.7882588208164597,0.009651076466221232,0.3986636971046771,0.3890126206384559,0.06851110537922012,True,False
11160486000141,3048532.44,21,21,0.1430479495416043,0.0476190476190476,0.2873513788162281,0.6574537123836544,6.990662943470982,0.1002003470186845,0.0,0.0954289019225567,0.1002003470186845,0.6682492750311911,0.860666675069814,0.34446919079435784,0.5575352635486266,0.21306607275426875,0.11312979863850303,True,False
11166368000140,1922815.0,87,47,0.1165201642389487,0.0336900515259611,0.3093901389369232,0.4710764686150253,8.582205548125499,0.0973140808528389,0.0126833135156559,0.0828301127129875,0.0846307673371829,0.5644307638536181,0.7107311761448594,0.33110616184112845,0.28433556050482556,-0.0467706013363029,-0.035918355510363376,False,False
11168270000122,6449275.84,92,69,0.04295038525086,0.0165406427221172,0.0654957254859795,0.2443064987587815,23.28267823814166,0.0288761262104315,0.0020780051150895,0.0264097425287428,0.026798121095342,0.5268928292008535,0.8334276964465501,0.05642167780252413,0.49443207126948774,0.43801039346696363,0.10781851867716175,True,False
11170888000127,731919.0,16,16,0.080760387311692,0.0625,0.129522529132322,0.4400077057707204,12.382308125152166,0.0194777464658048,0.0,0.018260387311692,0.0194777464658048,0.6937771733589502,0.7059169741588859,0.028953229398663696,0.2791388270230141,0.25018559762435044,-0.01680279470262913,True,False
11171868000170,20384151.24,92,71,0.0517060671128962,0.0172495274102079,0.1424993626568088,0.3589875474255949,19.340090164207943,0.0381590109287947,0.0032102349446394,0.0344565397026882,0.0349487759841552,0.705265887715205,0.9141536767322568,0.09948032665181886,0.7134372680029696,0.6139569413511508,0.18569059748997518,True,True
11179871000130,605669.23,7,7,0.5566934320738905,0.1428571428571428,0.7297712647545261,0.972610082899539,1.7963208157039454,0.4828090040862056,0.0,0.4138362892167477,0.4828090040862056,0.5183456497278361,0.8282833197606904,0.8775055679287305,0.48106904231625836,-0.3964365256124721,-0.036881583202789336,False,False
11188015000141,7472039.901,211,45,0.3550610659052511,0.0548729812897284,0.5804783857510613,0.775942181361218,2.816416937887671,0.3404033628576433,0.0333928217735859,0.3001880846155227,0.3070105410840573,0.6354901802529465,0.9684897395805752,0.7832219747587231,0.9227913882702301,0.13956941351150698,0.1471055881378529,False,True
11193159000196,16625050.72,11,9,0.1778223813315955,0.1239669421487603,0.3062462187784531,0.7363191653468832,5.623589069675336,0.0750501789980449,0.0144628099173553,0.0538554391828351,0.0605873690806895,0.5873097099317637,0.9761916015428308,0.25092798812175204,0.9428359317000743,0.6919079435783222,0.23638681526832528,True,True
11195905000180,1067163.72,8,8,0.1810156798454534,0.125,0.2525854233500367,0.7529666769406292,5.5243833067598045,0.0640179198233753,0.0,0.0560156798454534,0.0640179198233753,0.6233678183500811,0.8004728292590945,0.21380846325167038,0.4179658500371195,0.20415738678544912,0.06405976674968605,True,False
11206573000192,639324.75,16,15,0.1563073098368764,0.0703125,0.3425489158678746,0.583471858394345,6.397653449756177,0.0960435462537961,0.00390625,0.0859948098368764,0.0921372962537961,0.8449619656682343,0.7942542967872828,0.3273942093541203,0.40905716406829995,0.08166295471417967,0.04799537437407697,False,False
11208059000196,1125885.15,23,15,0.1718053742306524,0.107750472589792,0.2978660834100174,0.7361520400193573,5.8205396919509536,0.1126486152471276,0.0440183634890629,0.0640549016408603,0.0686302517580646,0.4956594238340344,0.7929507163631088,0.3860430586488493,0.4053452115812918,0.019302152932442473,0.04158678270659644,False,False
11214458000160,6973715.458800001,504,121,0.052521375200005,0.0255731922398589,0.1084070611091563,0.3774150550663416,19.03986702922248,0.0446257199933384,0.0174529688418577,0.0269481829601461,0.0271727511514807,0.8970242119924712,0.950783076294986,0.13066072754268745,0.8515219005196734,0.7208611729769859,0.2203318919448639,True,True
11218352000134,186090.29900000003,14,11,0.1649629587966414,0.1122448979591836,0.2533716171846228,0.748040278015782,6.06196692454306,0.0814592546763055,0.023469387755102,0.0527180608374577,0.0579898669212035,0.6166205338903036,0.527476596418313,0.27839643652561247,0.10244988864142539,-0.17594654788418707,-0.2142985763333497,False,False
11221619000142,5051620.7,328,134,0.0230413007820642,0.0130688578227245,0.0585885951413573,0.1848264379786075,43.400327501406345,0.0156957466526061,0.005648322919136,0.0099724429593397,0.01004742373347,0.7783533760996302,0.8027654135940572,0.020786933927245732,0.4261321455085375,0.4053452115812918,0.08120837110099721,True,False
11224030000106,201381.9,97,62,0.0683514614175129,0.0226378998830906,0.1636442997111458,0.4300787707336161,14.63026509252925,0.053078534555505,0.0066155703729773,0.0457135615344223,0.0464629641825276,0.991796964362292,0.8242050455188341,0.16703786191536749,0.46919079435783223,0.30215293244246477,0.09115515390680451,True,False
11228769000188,3547623.3720000004,15,11,0.7751997904078022,0.1022222222222222,0.8728941421575457,0.994028339601321,1.2899900288594497,0.7527197694485824,0.0124444444444444,0.67297756818558,0.740275325004138,0.4061724575989441,0.9638216861676212,0.961395694135115,0.9042316258351893,-0.05716406829992571,0.015676249222756233,False,False
11231203000105,5255147.3411,418,128,0.257415456927882,0.0197683203223369,0.3615483785088881,0.8495177680528232,3.88477060365556,0.2515683345414874,0.0120499606398356,0.2376471366055451,0.2395183739016517,0.540227150420322,0.9432083832467912,0.6778025241276912,0.8181143281365999,0.14031180400890875,0.14913539916721275,False,True
11232665000147,4625208.500000001,432,114,0.0811691106619688,0.0504436728395061,0.2164875378050524,0.457813454247522,12.319957578006855,0.0730378638536676,0.0420405195018026,0.0307254378224626,0.030997344351865,0.5097942062393694,0.7919073148733199,0.2412769116555308,0.4023756495916852,0.1610987379361544,0.052721188565915234,False,False
11237287000194,966988.98,21,17,0.1118980177490018,0.0657596371882086,0.17866437319689,0.5657572023209613,8.93670880071439,0.0563916438583144,0.0073696145124716,0.0461383805607932,0.0490220293458428,0.5988041701177779,0.7124892578171539,0.18411284335560504,0.28878990348923533,0.10467706013363029,-0.021579205909688315,False,False
11241709000103,2883160.655199999,547,106,0.4981579597313622,0.0380169045717207,0.7023542015765782,0.7950713727539355,2.00739540634714,0.4933785117288037,0.0288551608057371,0.4601410551596414,0.4645233509230665,0.532666828823432,0.9322716981599014,0.8841870824053452,0.7735708982925018,-0.11061618411284335,0.06385733833639018,False,False
11243552000147,492138.4280000001,170,69,0.1176901691038135,0.0419377162629757,0.2745162586653363,0.5748578324796048,8.496886423180415,0.1047150245318107,0.0278485650315489,0.0757524528408377,0.0768664595002618,0.981500188441152,0.8948254028515495,0.3615441722345954,0.6443949517446177,0.2828507795100223,0.14590054787744144,True,True
11246073000184,144690.326,96,27,0.0981151906957241,0.0572916666666666,0.189983592959767,0.5467654347533919,10.192101680780608,0.0634273134147904,0.0210336538461538,0.0408235240290574,0.0423936595686366,0.998091157731652,0.9703536777708583,0.2100965107646622,0.9294729027468448,0.7193763919821826,0.23412218947577002,True,True
11252074000131,676069.1939999999,112,61,0.0738959915437924,0.0256696428571428,0.209389351350921,0.4248383428043017,13.53253375600728,0.058460924736189,0.0094308035714285,0.0482263486866496,0.0490301211647604,0.9828160463464004,0.8996241123426962,0.19376391982182628,0.6651818856718634,0.47141796585003715,0.16491947527918493,True,True
11257200000140,54596.19,67,26,0.1077474389128674,0.0617063934061038,0.2211692793947709,0.5561879501115371,9.280963056659504,0.0720573364693821,0.0241746491423479,0.0460410455067636,0.0478826873270342,0.9973906115787864,0.973347689058505,0.23608017817371937,0.9368968077208611,0.7008166295471417,0.23446301306866046,True,True
11258723000101,1566218.2,11,11,0.1257608611919496,0.0909090909090909,0.2030368437807707,0.6428339295252732,7.951599492259309,0.0383369473111445,0.0,0.0348517702828587,0.0383369473111445,0.5892274245732738,0.7937338099177118,0.10170749814402376,0.40682999257609503,0.3051224944320713,0.06521602646234603,True,False
11259476000168,1386051.6,10,10,0.6863200644475623,0.1,0.8263328724558306,0.8921890065276068,1.457046138968598,0.6514667382750693,3.0839528461809905e-17,0.5863200644475624,0.6514667382750693,0.8296744915650952,0.9246659112003376,0.9376391982182628,0.7453600593912398,-0.19227913882702297,0.007649394151392874,False,False
11261188000148,7625095.9920999985,12,12,0.2822556348414721,0.0833333333333333,0.3854586766179892,0.8878588924144805,3.5428876399992744,0.2170061470997877,1.5139404881252137e-17,0.1989223015081387,0.2170061470997877,0.498393794511424,0.9471152957246602,0.6265775798069785,0.8314773570898293,0.2048997772828508,0.16366800404985293,True,True
11265919000123,2118161.114,234,80,0.1044635787990713,0.0323982759880195,0.2294443027906516,0.5767139203557299,9.572714351701782,0.0931276747332367,0.0201501528992603,0.0720653028110517,0.0729775218339764,0.7611883613952047,0.8720868503646869,0.3147735708982925,0.5842613214550854,0.26948775055679286,0.12672437450659457,True,True
11267244000151,964779.27,21,21,0.1182839070176084,0.0476190476190476,0.1870376008389981,0.6223703376213712,8.454235451075638,0.0741981023684889,0.0,0.0706648593985608,0.0741981023684889,0.6435531671083574,0.7747340613556969,0.24498886414253898,0.37193763919821826,0.12694877505567928,0.03519123489453446,False,False
11268671000154,6647156.98,164,84,0.1140294331515364,0.0234979179060083,0.3114698864837099,0.4576001347872486,8.769665623708535,0.1033550889726393,0.0117328325795746,0.0905315152455281,0.0916222563930646,0.7172556760168557,0.8464322183577663,0.35634743875278396,0.5189309576837416,0.16258351893095768,0.09792545778137063,False,False
11270247000144,2981409.3,12,11,0.5002395262317078,0.0972222222222222,0.6772516608169163,0.9297396033479872,1.999042353835923,0.4502634788548785,0.0069444444444444,0.4030173040094855,0.443319034410434,0.723211171363402,0.9159884288199204,0.8634001484780994,0.7216035634743875,-0.14179658500371195,0.06082922184553674,False,False
11271704000115,4392469.68,33,30,0.0753830317435192,0.0358126721763085,0.148891181418468,0.4540498046192546,13.265584799008442,0.0434996880105371,0.0025648332858364,0.0395703595672107,0.0409348547247007,0.443159214671175,0.800636215597822,0.12175204157386786,0.4201930215293244,0.29844097995545654,0.07053121505065985,True,False
11272232000115,2457151.8000000003,8,8,0.5806004940529105,0.125,0.7535726201368592,0.9320312729559485,1.7223547176466394,0.520686278917612,0.0,0.4556004940529105,0.520686278917612,0.8370107849473329,0.928997416499222,0.8960653303637713,0.7654046028210839,-0.13066072754268743,0.052187640879218344,False,False
11279755000193,2131926.81,46,31,0.1367521154771846,0.049149338374291,0.2476632863395531,0.628539400937502,7.312501137628377,0.1079771859930908,0.0174543163201007,0.0876027771028935,0.09052286967299,0.5715357922004856,0.8335537706540023,0.3734224201930215,0.4951744617668894,0.12175204157386788,0.08362600681248722,False,False
11280020000180,1082468.7,22,22,0.1172547691042078,0.0454545454545454,0.2961286548054461,0.4785634910275004,8.528437756858057,0.0752192819186939,0.0,0.0718002236496624,0.0752192819186939,0.5242125376355607,0.6792859675595562,0.2524127691165553,0.24276169265033407,-0.009651076466221237,-0.060570807195788334,False,False
11283491000141,946435.96,10,9,0.4669810275022338,0.12,0.6656551807266495,0.898687323757225,2.1414146209509903,0.400353655940013,0.01,0.3469810275022338,0.390353655940013,0.7324065564537038,0.8262484987594017,0.8374164810690423,0.47512991833704527,-0.36228656273199705,-0.013566586053601837,False,False
11283510000130,767073.5,9,8,0.3510662811096229,0.1358024691358024,0.5473399876283042,0.8767555390715491,2.848464958922509,0.2583614641252833,0.0123456790123456,0.2152638119738204,0.2460157851129376,0.7029988887954243,0.7858442183894312,0.6874536005939124,0.39420935412026725,-0.2932442464736451,-0.010317224516572132,False,False
11285282000137,10415802.59,123,101,0.0360474794748919,0.0116993852865357,0.0846450124589006,0.277740694968375,27.74119063432788,0.0264079542696409,0.0018163791394011,0.0243480941883561,0.0245915751302397,0.6824275378258093,0.8465348859279969,0.047512991833704527,0.520415738678545,0.47290274684484046,0.1216845153344901,True,False
11290422000165,2095933.3804,255,111,0.0592631148020404,0.0241599384851979,0.1331149179687925,0.4043067436801246,16.873902145379134,0.0507109613002408,0.0152886651986997,0.0351031763168424,0.035422296101541,0.6224213254936407,0.7897578222137326,0.15812917594654788,0.40089086859688194,0.24276169265033407,0.05743581002769804,True,False
11290534000116,44994.9845,27,13,0.1430377959493405,0.111111111111111,0.2565397038863298,0.6547285842492068,6.991159178334712,0.0716242789451189,0.037037037037037,0.0319266848382294,0.0345872419080819,0.9843400611533526,0.9166770133386194,0.23385300668151449,0.7253155159613957,0.49146250927988117,0.17792547521958102,True,True
11291694000180,4141657.45,8,8,0.4172235930482357,0.125,0.5270023043552285,0.9696075999718422,2.396796386067239,0.3339698206265551,0.0,0.2922235930482357,0.3339698206265551,0.723945870912196,0.9533715006563358,0.7750556792873051,0.8626577579806979,0.08760207869339276,0.1339652576123791,False,True
11293112000102,3404890.14,9,9,0.2817137199071883,0.1111111111111111,0.4345256878097101,0.8399848783373669,3.549702869741146,0.1919279348955869,0.0,0.1706026087960772,0.1919279348955869,0.7888204573627704,0.9133844692821708,0.5760950259836675,0.7112100965107646,0.13511507052709715,0.1376471458896924,False,True
11293409000160,112079227.8986,406,135,0.0596325303025534,0.0207842946929068,0.0665186595213253,0.2660746380853013,16.76937059229868,0.0526148626182441,0.0134767148025554,0.0388482356096465,0.0391381478156887,0.4110561771905376,0.9859440601060784,0.16481069042316257,0.9688195991091314,0.8040089086859689,0.25303671836564956,True,True
11294684000106,189808.44,12,12,0.1732641084892826,0.0833333333333333,0.3003027684121949,0.7138843773227365,5.771535771136674,0.0981063001701265,1.5139404881252137e-17,0.0899307751559492,0.0981063001701264,0.901787733887446,0.6617459291087537,0.33407572383073497,0.22494432071269488,-0.1091314031180401,-0.0851471600121767,False,False
11298607000116,249344.1,6,6,0.176174888290247,0.1666666666666666,0.2490297544638112,0.7314955517295176,5.676177857723435,0.0114098659482964,3.3306690738754695e-17,0.0095082216235803,0.0114098659482964,0.4640549891458819,0.5589152734944635,0.012620638455827766,0.12546399406087602,0.11284335560504825,-0.16132413104167154,False,False
11299994000105,452400.04,5,5,0.2614741007227126,0.2,0.3183023591244598,0.977895669505246,3.8244705584071497,0.0768426259033907,3.4694469519536136e-17,0.0614741007227125,0.0768426259033907,0.4946480016129494,0.7438923691426953,0.25909428359317,0.33853006681514475,0.07943578322197475,0.003536518514979603,False,False
11299998000193,678032.0690000001,488,139,0.2588774857003292,0.0222218489653318,0.5014512079073947,0.5924262927451592,3.8628310889792,0.2535070326981577,0.0151365000447908,0.2366556367349973,0.2383705326533668,0.9960640199484668,0.9539871013271092,0.6807720861172977,0.8656273199703044,0.18485523385300673,0.15931808986028206,False,True
11301643000191,247877.12,7,4,0.3452497716353364,0.3061224489795918,0.4769641506243093,1.0000000000000002,2.896453762339432,0.1269996955137819,0.0748299319727891,0.0391273226557445,0.0521697635409927,0.4298047079609345,0.6765108754736582,0.42242019302152933,0.24053452115812918,-0.18188567186340016,-0.07926511007762704,False,False
11301658000150,708097.2790000001,84,38,0.1523832786708405,0.0385487528344671,0.2259576540471355,0.7077214287671341,6.5623998165840485,0.1294747186349173,0.0125635839921554,0.1138345258363734,0.1169111346427619,0.951386013416176,0.9228893976836888,0.42835931700074237,0.7423904974016332,0.31403118040089084,0.16635249865074841,True,True
11303923000139,2892305.443,411,130,0.3916581269341876,0.0171145091492472,0.6206121847691728,0.7272082985185602,2.5532471592707053,0.3869422984608093,0.0094952417783112,0.3745436177849404,0.377447056682498,0.6255620972606163,0.9488338397266564,0.829992576095026,0.8366740905716407,0.006681514476614692,0.11314190133037849,False,False
11306530000189,12503127.55,79,65,0.1097921763606661,0.0200288415318058,0.16723815634433,0.6055105196459425,9.108117109501595,0.0958826791163015,0.0047167921807402,0.0897633348288603,0.0911658869355612,0.5829881325259034,0.9048767122388748,0.3266518188567186,0.6837416481069042,0.35708982925018556,0.15866724632271323,True,True
11306532000178,340772.80999999994,81,21,0.1313079271458684,0.0781893004115226,0.2711131794816611,0.6075523161604355,7.61568643825374,0.0878733235031618,0.0320987654320987,0.0531186267343457,0.055774558071063,0.70660700750403,0.6624580698508369,0.30066815144766146,0.2256867112100965,-0.07498144023756495,-0.08128902445620101,False,False
11307015000113,319285.03,66,45,0.069603978121731,0.0275482093663911,0.1503705952014098,0.4385143894782664,14.366994918754374,0.0484586139881339,0.0054470323065364,0.0420557687553398,0.0430115816815975,0.6822944697886868,0.5183190160389137,0.15070527097253156,0.0957683741648107,-0.05493689680772086,-0.2133105414300248,False,False
11307776000175,659779.16,28,26,0.3097606877902983,0.0408163265306122,0.4546824425312252,0.930480708120578,3.228298617018114,0.2821511153019103,0.0024489795918367,0.2689443612596861,0.2797021357100735,0.9321702497410744,0.9047700488541354,0.7260579064587973,0.6829992576095026,-0.04305864884929467,0.10129478889745969,False,False
11308894000106,3960924.6,18,18,0.3292680945506452,0.0555555555555555,0.5441355788494434,0.812427987142194,3.037038864529854,0.2898132765830361,0.0,0.2737125389950896,0.2898132765830361,0.4923765321616629,0.8879038374641822,0.7364513734224202,0.6265775798069785,-0.1098737936154417,0.08207294625394879,False,False
11310394000109,1085481.1134,427,140,0.1235154043939305,0.014046037657202,0.3315580488293367,0.471219392659771,8.096156142683842,0.117209759821225,0.0069528436835128,0.1094693667367285,0.1102569161377121,0.9919718868670514,0.9498284362252162,0.4038604305864885,0.8433556050482554,0.43949517446176684,0.19706223833586844,True,True
11312860000187,18189734.74,20,18,0.2093825989905023,0.06,0.4110635557294554,0.6859438698994464,4.77594606629828,0.1628756930487672,0.0047058823529411,0.1493825989905023,0.158169810695826,0.8236662635354765,0.966152070809432,0.5174461766889383,0.9131403118040089,0.39569413511507057,0.19934647912676084,True,True
11313552000176,141689.91999999998,9,8,0.2435431333767339,0.1358024691358024,0.3557063198285383,0.854707236760385,4.106048838803072,0.1354778667162673,0.0123456790123456,0.1077406642409314,0.1231321877039216,0.5593790916808946,0.5049450925497141,0.44543429844098,0.08240534521158129,-0.3630289532293987,-0.25343739583084257,False,False
11315054000162,999783.9,5,5,0.2166943895932153,0.2,0.2697403908984731,0.9066598291890876,4.614794143388886,0.0208679869915192,3.4694469519536136e-17,0.0166943895932153,0.0208679869915191,0.3989296410860705,0.7968879559382037,0.031180400890868598,0.41276911655530807,0.38158871566443947,0.07374077581344596,True,False
11315213000129,25771839.5,246,139,0.0610966544894667,0.0106748628461894,0.1809398979843871,0.3952241752087583,16.367508308861712,0.0542930070582309,0.0035058401131908,0.0504217916432772,0.0507871669450401,0.5518608483467051,0.901089624050173,0.17297698589458055,0.6703786191536748,0.49740163325909426,0.1676663587542645,True,True
11318061000118,452645.15,11,10,0.5454024694509174,0.1074380165289256,0.7221771844898813,0.9232246275034648,1.833508383280236,0.4948916327232416,0.0082644628099173,0.4379644529219918,0.4866271699133243,0.8875835473093286,0.8644675231222207,0.8864142538975501,0.5642167780252413,-0.32219747587230885,-0.0044120259571851506,False,False
11319184000173,286797.0,9,9,0.2404806879986196,0.1111111111111111,0.4351509953032981,0.7502170524796284,4.158338069981486,0.1455407739984471,0.0,0.1293695768875085,0.1455407739984471,0.6956317784308725,0.6463057016242664,0.4729027468448404,0.2056421677802524,-0.267260579064588,-0.115170495962588,False,False
11320964000133,8225776.930000001,247,107,0.4219388345256481,0.0179153895326919,0.6411117338675509,0.8055564023178536,2.370011760411244,0.4164854273041919,0.0086504403773399,0.4040234449929562,0.407834986926852,0.9177461601185184,0.9253933290953767,0.8492947290274685,0.7512991833704529,-0.09799554565701563,0.08061874220372156,False,False
11323077000119,1352898.34,17,17,0.0992275827276416,0.0588235294117647,0.2192625944089782,0.4915987996555602,10.077843000013258,0.0429293066481192,0.0,0.0404040533158769,0.0429293066481192,0.5407420477219899,0.747308556981511,0.12026726057906459,0.34075723830734966,0.22048997772828507,0.017378912722798123,True,False
11323261000169,168291330.17999998,25,25,0.3701874302327304,0.04,0.4883480769454811,0.955511076940256,2.70133429266174,0.3439452398257609,0.0,0.3301874302327304,0.3439452398257609,0.4561657722091216,0.9946135422857568,0.7861915367483296,0.9925760950259837,0.206384558277654,0.17214048710214014,True,True
11323964000197,1003286.4658,746,152,0.0486125494918885,0.0239022777422392,0.1553166471509676,0.3525900186622451,20.57081989017794,0.0423119703494506,0.0174380544160288,0.0247102717496493,0.0248739159334218,0.9192594982404704,0.8850233173733948,0.11729769858945806,0.6169265033407573,0.4996288047512992,0.155283465084042,True,True
11323985000102,4516188.1145,771,194,0.1683797820532512,0.0185030978684175,0.3929115185221765,0.5478881896118589,5.938955305713269,0.1640708690068949,0.0134176216915699,0.1498766841848336,0.1506532473153249,0.7517855921914536,0.939156213934126,0.5211581291759465,0.799554565701559,0.2783964365256125,0.17198318103778554,True,True
11324516000108,4117195.62,493,105,0.0331499065009701,0.0274882842554381,0.0813825795335903,0.2589033479055338,30.16599760155383,0.0238532709865564,0.0181372100655866,0.0056616222455319,0.0057160609209697,0.6683864861809469,0.78169012298948,0.0400890868596882,0.3890126206384558,0.3489235337787676,0.05762515635234777,True,False
11326603000102,456055.43,11,10,0.1256826123303902,0.1074380165289256,0.1973444324519938,0.604679216296142,7.956550086429086,0.0285362359226558,0.0082644628099173,0.0182445958014646,0.0202717731127384,0.6308956025173459,0.6566535227831133,0.05493689680772086,0.21974758723088345,0.1648106904231626,-0.06885116016356274,False,False
11328999000119,1139222.65,74,37,0.1727798948256305,0.0489408327246165,0.2765043338982068,0.774102410972956,5.78771043360803,0.1498015585707869,0.0225225225225225,0.123839062101014,0.1272790360482644,0.4268588235223376,0.7294121861710847,0.48329621380846327,0.311804008908686,-0.1714922048997773,-0.0333739338952147,False,False
