municipio_ibge,categoria,ano_assinatura,valor_total,n_fornecedores,hhi,hhi_10000,cr1,cr4,n_efetivo,entropia,entropia_normalizada,exposicao_degree,exposicao_strength
3203007,Serviços,2025,179676.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.9976728723404256,0.9627659574468085
3203056,Compras,2025,12795.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.5494880546075085
3203056,Obras,2025,3844589.6985,4.0,0.6500437003201486,6500.437003201486,0.7933360954460248,0.9999999999999999,1.5383581127045718,0.6763716919508176,0.4878990428875611,0.5104166666666666,0.7870219599721178
3203056,Serviços,2025,680000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.9823803191489362,0.96875
3203205,Compras,2025,231989.5,6.0,0.21671852275935766,2167.1852275935767,0.33771787085191357,0.8334299612697988,4.614280252871561,1.638553704305732,0.9144942345479393,0.4003839590443686,0.7438442133874086
3203205,Serviços,2025,6098.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.27393617021276595
3203403,Serviços,2025,417760.64,2.0,0.8959513052665118,8959.513052665117,0.9449445500657985,1.0,1.1161320867795796,0.2131398591355111,0.30749581779057406,0.9695228450801856,0.9366475641435819
3203502,Serviços,2025,50004.99,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.65625
3203700,Serviços,2024,3999.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.19008264462809918
3203700,Serviços,2025,1652048.16,2.0,0.7332869966590195,7332.869966590195,0.8415311088751796,1.0,1.3637225323184106,0.43712220770920274,0.6306340413245022,0.9948752290263458,0.9929805052388695
3203908,Compras,2025,936.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.841296928327645,0.5324232081911263
3203908,Serviços,2025,43485.0,2.0,0.7621189688347529,7621.189688347529,0.8620213866850638,1.0,1.3121310988085717,0.4012770447547915,0.5789204024903163,0.48636968085106386,0.5480175207151402
3204351,Compras,2025,122409.96,2.0,0.9941360736024314,9941.360736024313,0.9970593896117603,1.0,1.0058985148545305,0.020077506612764542,0.028965719223650776,0.4003839590443686,0.8500907857375191
3204559,Compras,2025,173516.80000000002,6.0,0.6992360338202248,6992.360338202248,0.8298908232516966,0.9814484822218943,1.4301322466700883,0.6689408592962693,0.3733430021075706,0.4605590540884255,0.8442029009381322
3204708,Compras,2024,789.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5026455026455027,0.08994708994708994
3204708,Compras,2025,430543.1,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.9441126279863481
3204906,Compras,2025,2847145.0,3.0,0.9571025408256557,9571.025408256557,0.9781728714203175,0.9999999999999999,1.0448201288206156,0.11820353765414307,0.10759349669886344,0.4003839590443686,0.98820572440159
3204906,Serviços,2024,7207.04,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.36363636363636365
3204906,Serviços,2025,3400000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.9886968085106383
3205010,Compras,2025,49674.079999999994,5.0,0.2420087533451125,2420.0875334511247,0.32016456067228627,0.9155374392439679,4.132081944052524,1.4962274823408395,0.9296584048265383,0.7310493591735536,0.6629528787341605
3205036,Serviços,2025,160114.2792,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.9976728723404256,0.9627659574468085
3205101,Serviços,2025,329665.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.9823803191489362,0.9507978723404256
3205200,Serviços,2025,11000.0,2.0,0.5371900826446281,5371.900826446281,0.6363636363636364,1.0,1.8615384615384616,0.6554817739013927,0.9456603046006401,0.4863696808510638,0.2624818665377176
3205309,Compras,2025,14091.03,6.0,0.32722970210436986,3272.2970210436984,0.45855838785383324,0.9159039474048383,3.0559573094041754,1.34988502998426,0.7533851798566645,0.4244724413841091,0.3754940054220197
3205309,Informática (TIC),2025,1645951.08,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5135135135135135,1.0
3205309,Serviços,2025,5400.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.2566489361702128
3300209,Compras,2025,1583.23,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.2137372013651877
3300407,Serviços,2025,1024080.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.9647606382978723
3300506,Compras,2025,144027.26,6.0,0.2604657781325846,2604.657781325846,0.3700136349188341,0.9743468701688833,3.8392759585137175,1.4303972184428517,0.7983198878023012,0.4003839590443686,0.7100361425690367
3300506,Serviços,2024,132020.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.768595041322314
3300605,Compras,2025,1116182.2799999998,9.0,0.2873449106390224,2873.449106390224,0.41919676417009605,0.9943895543656187,3.4801381996852276,1.3489565728440625,0.6139365938093841,0.400644434431906,0.917362883489376
3300605,Serviços,2025,67983.94,7.0,0.3788418540387678,3788.418540387678,0.5881821500783861,0.8529505645009688,2.639623867688251,1.3811470637477625,0.7097691866288236,0.48636968085106386,0.45837498024173534
3300704,Compras,2025,2050000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.9893344709897611
3300803,Serviços,2024,28450.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.5785123966942148
3300803,Serviços,2025,158100.9,2.0,0.6341712847908931,6341.7128479089315,0.7590089619983188,1.0,1.5768610531297274,0.5522195875001782,0.7966844603682561,0.4863696808510639,0.7559503388207932
3301009,Compras,2025,11819731.790000001,24.0,0.16021006840517746,1602.1006840517746,0.27535245789194,0.7160432182700145,6.241804962413232,2.1485557695915336,0.6760602193312444,0.4007442326557326,0.9705403977337226
3301306,Serviços,2025,362444.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.9102393617021277
3301405,Serviços,2025,4500.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.22573138297872342
3301876,Compras,2025,9275.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.4953071672354949
3302106,Compras,2025,12000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.5409556313993175
3302254,Compras,2025,627553.0800000001,2.0,0.5190355226009964,5190.355226009964,0.5975590144502199,1.0,1.926650405330235,0.6739889964810807,0.9723605828369841,0.4003839590443685,0.9262205050442246
3302254,Serviços,2025,100000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.7912234042553191
3302254,Serviços de Engenharia,2025,2744742.1,4.0,0.3392063061426957,3392.063061426957,0.4885129644785206,1.0,2.948058399537315,1.216966228311224,0.8778555712569744,0.51,0.7251627896114539
3302403,Compras,2025,8800.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.841296928327645,0.6582764505119454
3302403,Serviços,2024,47988.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.628099173553719
3303302,Compras,2025,51230.26,3.0,0.40360053365008813,4036.005336500881,0.5375729110100164,1.0,2.4776974176822466,0.9940017521387507,0.9047793861324978,0.4003839590443686,0.616005475054473
3303302,Serviços,2025,2205074.4,14.0,0.4166126512540992,4166.126512540992,0.6320566054369867,0.8197339736019793,2.400311169115416,1.4867313993072833,0.5633569921438691,0.4863696808510639,0.8902885615762811
3303500,Compras,2024,297761.57,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5026455026455027,0.8941798941798942
3303500,Serviços,2024,4846015.4399999995,4.0,0.45770823026890506,4577.08230268905,0.6121927337482854,1.0,2.1847979430312994,0.9445225492215285,0.6813289988848505,0.5,0.9667800506557991
3303609,Compras,2025,62449.8,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.7973549488054608
3303807,Compras,2025,258505.12000000002,7.0,0.5395070457787381,5395.070457787381,0.7183600850923184,0.9571090119994528,1.8535439116584191,0.9935390159465689,0.510578053374615,0.7305928565803008,0.8158090005475239
3303807,Serviços,2025,239428.8,3.0,0.4301919412611711,4301.919412611711,0.5865159078607085,1.0,2.324543777059962,0.9629959258015119,0.8765566667463635,0.48636968085106386,0.7561277222768914
3303856,Serviços,2024,50204.04,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.6446280991735537
3303856,Serviços,2025,13600.0,2.0,0.6005893166089966,6005.893166089966,0.7242647058823529,1.0,1.6650312823513524,0.588880216749648,0.849574568382335,0.48636968085106386,0.302751486232791
3303955,Compras,2025,291198.95999999996,6.0,0.3524758857928812,3524.7588579288117,0.4926425561409973,0.9367572260560273,2.837073514264778,1.2746163998511055,0.7113769575333956,0.41510252515238183,0.8051785900671103
3303955,Serviços,2025,1013585.2,2.0,0.9648278353157154,9648.278353157153,0.9820932665551944,1.0,1.0364543428338957,0.08977668262848364,0.12952037481557568,0.4863696808510638,0.952802420997079
3304201,Compras,2025,1731724.2,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.9863481228668942
3304201,Serviços,2025,4227489.78,2.0,0.6381821454466599,6381.821454466599,0.7628518075329327,1.0,1.5669507634064348,0.5477703532691607,0.7902655722074138,0.48636968085106386,0.9818482800955137
3304201,Serviços de Engenharia,2025,150000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.51,0.5
3304524,Compras,2025,98790.12,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.83660409556314
3304524,Informática (TIC),2025,44641.0,3.0,0.37659016269878465,3765.9016269878466,0.4563125826034363,1.0,2.655406590638559,1.0274139296672382,0.9351924607659468,0.5135135135135135,0.4302203404094043
3304524,Serviços,2025,392939.76,2.0,0.9100879307996936,9100.879307996936,0.9528178059659832,1.0,1.0987949253664981,0.19013327541098118,0.27430433354339806,0.48636968085106386,0.8896093511809763
3304706,Compras,2025,1369576.09,5.0,0.816060141710044,8160.601417100441,0.8989139113840692,0.9995119657791338,1.2253998803378783,0.37187946520690723,0.23106170317839717,0.4003839590443685,0.9619331435243499
3304706,Obras,2025,1259000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5104166666666666,0.625
3304805,Serviços,2025,315177.3,3.0,0.3497094721707164,3497.094721707164,0.41001207891558183,1.0,2.859516483190463,1.072908855028005,0.9766037264417768,0.4863696808510639,0.7969500916626928
3305000,Serviços,2025,86400.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.7732712765957447
3305158,Compras,2025,1007284.56,10.0,0.3049554192477231,3049.554192477231,0.49355714337565143,0.8811665990393022,3.279167828749665,1.5473798520373117,0.6720185311480746,0.4003839590443686,0.8841583546354401
3305158,Obras,2025,73674.8,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5104166666666666,0.14583333333333334
3305158,Serviços,2025,426880.82,13.0,0.3061372824599479,3061.3728245994794,0.43958405064907813,0.9236259900362823,3.266508384619343,1.4662319995117685,0.5716416954769274,0.48636968085106386,0.7623876201795771
3305703,Serviços de Saúde,2025,3000000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.9794238683127572
3305802,Serviços,2025,2399.25,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.14361702127659576
3306008,Compras,2025,36600.0,2.0,0.563080414464451,5630.80414464451,0.6775956284153005,1.0,1.775945272312669,0.628668539041082,0.9069769836374787,0.4003839590443686,0.6213748857681046
3306107,Compras,2024,30649.8,6.0,0.40262027506097353,4026.202750609735,0.5995145155922714,0.9337091922296394,2.483729861464523,1.2385299393382856,0.6912367204465688,0.5026455026455027,0.4836394316390923
3306107,Serviços,2024,87412.32,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.7272727272727273
3306156,Compras,2025,115520.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.8459897610921502
3306156,Serviços,2025,1704780.0,8.0,0.27722493956260186,2772.2493956260187,0.48917748917748916,0.7337662337662337,3.6071790711823164,1.6823770175549593,0.8090523267107015,0.48636968085106386,0.8831399097356545
3306305,Compras,2025,6075879.12,15.0,0.5345687857864093,5345.6878578640935,0.7166041183518477,0.9422233699738253,1.8706666505581508,1.069878916796628,0.3950735168650766,0.4386703266220681,0.9724023836015353
3306305,Obras,2025,179000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5104166666666666,0.25
3306305,Serviços,2025,6096801.03,14.0,0.09823586568112895,982.3586568112895,0.14053271474401388,0.46877370377297684,10.179581490592996,2.405337022145879,0.9114379574681492,0.48636968085106386,0.9298471848509308
3500105,Compras,2025,872323.2,3.0,0.8956424297404295,8956.424297404295,0.945578427812077,1.0,1.11651700142189,0.24826192931925006,0.22597774654444072,0.4128840117849423,0.9530676530380893
3500105,Informática (TIC),2025,54000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5135135135135135,0.7837837837837838
3500105,Serviços,2025,2205884.82,5.0,0.8867583679655215,8867.583679655216,0.9410735779033105,0.9935695191918497,1.1277029189972994,0.2965202786393231,0.1842384079239617,0.48636968085106386,0.9597076523913303
3500501,Compras,2025,447000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.9449658703071673
3501608,Compras,2025,23467.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.6540102389078498
3501905,Compras,2025,18194.4,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.6122013651877133
3502705,Compras,2025,18900.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.6181740614334471
3502705,Informática (TIC),2025,1972.35,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5135135135135135,0.05405405405405406
3502705,Serviços,2024,195200.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.8429752066115702
3502705,Serviços,2025,111300.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.800531914893617
3503208,Compras,2025,666881.6499999999,65.0,0.07639567491766541,763.9567491766542,0.21757983594240451,0.4290828964929535,13.08974625955905,3.220983762428992,0.7716063590117069,0.5644916351962455,0.6801981695884359
3503208,Serviços,2025,1989414.0,3.0,0.6281842734520139,6281.842734520139,0.7539908736944648,1.0,1.5918895812287295,0.5681390907565148,0.5171424865866846,0.4863696808510639,0.9626817230302117
3503307,Compras,2024,13976.38,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5026455026455027,0.5925925925925926
3503307,Compras,2025,6647.56,7.0,0.4725129377602616,4725.129377602616,0.6527598096143548,0.9336222614011758,2.1163441677175174,1.101096820356291,0.5658518307697011,0.4003839590443686,0.28437018434252365
3503307,Serviços,2025,7250.05,3.0,0.8122353413526169,8122.353413526169,0.896545541065234,1.0,1.2311702644392428,0.3705796830167689,0.33731616407280224,0.48636968085106386,0.25907387817721583
3505302,Compras,2025,1262.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.181740614334471
3505302,Serviços,2025,61660.0,4.0,0.8809915086856879,8809.91508685688,0.9373986376905611,1.0,1.1350847200466843,0.28062890062655094,0.20243096163202337,0.4863696808510638,0.6593778899041414
3505500,Serviços,2024,37705.0,2.0,0.7815733258636987,7815.733258636987,0.8752154886619812,1.0,1.2794704820496823,0.37635062730148616,0.5429591836433046,0.9376077443309906,0.5661940619927865
3505708,Serviços,2025,4800.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.9823803191489362,0.5910904255319149
3505807,Compras,2025,104703.40000000001,28.0,0.13243480347606804,1324.3480347606803,0.2922541197325015,0.5895129480035987,7.550885218632937,2.4921159265031,0.7478880479553961,0.6821822726893985,0.6151193854069732
3505807,Serviços,2025,10980.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.35904255319148937
3506003,Compras,2025,137605.29,14.0,0.344799894132814,3447.9989413281396,0.5329835066660591,0.8846125755775812,2.900232909047265,1.4952838508716209,0.5665977143018771,0.4692888620740597,0.6953967485242304
3506003,Serviços,2025,13600.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.39694148936170215
3506359,Compras,2025,7793.6,3.0,0.7435004535092008,7435.004535092008,0.8532642167932663,1.0,1.3449890921789802,0.48401924992301176,0.4405733077224241,0.8302650522998479,0.4654953495578415
3506359,Serviços,2025,5393.0,4.0,0.28268264597345477,2826.826459734548,0.3513814203597256,1.0,3.5375358701499655,1.3149054242001528,0.9485037673657796,0.6408843985110724,0.10498464321362208
3507902,Compras,2025,32480.79,15.0,0.10408637972616563,1040.8637972616564,0.1691461322215377,0.5509102457175457,9.60740495183748,2.4331129175861737,0.8984740816827792,0.48366952812540187,0.36406608460269557
3507902,Serviços,2025,16880.230000000003,4.0,0.34482598421902166,3448.2598421902167,0.4739271917503493,0.9999999999999998,2.900013472780619,1.1695500052953887,0.8436519963556591,0.4863696808510639,0.253334235349546
3508702,Compras,2025,2688882.47,23.0,0.11982205972628757,1198.2205972628756,0.2222153837761455,0.6087319056381069,8.345708647341935,2.448529087786266,0.78090690626922,0.6413472133394607,0.9109253698914372
3508702,Serviços,2025,9800.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.34242021276595747
3509502,Compras,2025,16449540.98,7.0,0.9962910568237895,9962.910568237894,0.9981433536633555,0.9997033959788949,1.0037227506468187,0.01628610986251983,0.00836940486200059,0.4004262225477223,0.9981587443668919
3509502,Obras,2025,26525.01,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5104166666666666,0.08333333333333333
3509502,Serviços,2025,840444.25,4.0,0.6352180342842322,6352.180342842322,0.7621112286745968,0.9999999999999999,1.5742626091005216,0.5732689201665251,0.4135261141100084,0.4863696808510639,0.9187150564349139
3510005,Compras,2025,42443.89,6.0,0.2804682805484529,2804.682805484529,0.4515490922250529,0.8769012453853783,3.565465577941684,1.4676313006313157,0.8191006247415655,0.4003839590443686,0.5074645460834738
3510005,Informática (TIC),2025,57301.56,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5135135135135135,0.8108108108108109
3510005,Serviços,2025,57653.3,3.0,0.5145249125597446,5145.249125597446,0.6791163732171446,1.0,1.9435404886908831,0.8441759197073617,0.768402036291428,0.4863696808510638,0.5188646162547356
3510005,Serviços de Engenharia,2025,397173.0,3.0,0.7190647858370897,7190.647858370897,0.8403718278936383,1.0,1.3906952748852295,0.54907509703361,0.49978969168392884,0.51,0.5567127171283043
3510401,Compras,2025,44973.240000000005,18.0,0.2302560586738266,2302.560586738266,0.30017850615165814,0.862068198777762,4.342991041189358,1.772960520754429,0.6134022434695136,0.4003839590443686,0.47438148395249125
3510500,Serviços,2025,82000.0,3.0,0.3500892325996431,3500.892325996431,0.43902439024390244,1.0,2.856414613423959,1.074531250713511,0.9780804946358345,0.48636968085106386,0.5292309937727038
3511102,Compras,2025,9765.72,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.5034129692832765
3511102,Serviços,2025,60000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.7130984042553191
3512209,Serviços,2023,5496.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5833333333333334,0.16666666666666666
3514106,Compras,2025,14895.07,3.0,0.9162671618798194,9162.671618798195,0.9566923821103225,1.0,1.0913847419222074,0.20672053147379008,0.18816513669659146,0.4125225512976439,0.5580021911915969
3514106,Serviços,2025,33200.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.5658244680851063
3516309,Compras,2024,283000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5026455026455027,0.8888888888888888
3516309,Compras,2025,3864560.46,2.0,0.5779980969384586,5779.980969384586,0.6974817674349439,1.0,1.7301095026035584,0.6129829203288493,0.8843474193080654,0.4003839590443686,0.9889939372568101
3516705,Compras,2025,88032.55,6.0,0.2699337474153702,2699.337474153702,0.4521054996134952,0.8461311185464921,3.7046127413672894,1.5437336562229955,0.8615741581028638,0.4003839590443686,0.6125349872768419
3519600,Serviços,2025,72000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.7483377659574468
3520442,Compras,2025,118502.96,4.0,0.38150168619675145,3815.0168619675146,0.42909611709277135,0.9999999999999999,2.62122039346445,1.0566021762623385,0.7621773599430811,0.587265331854322,0.8203486088350838
3520442,Serviços,2025,57267.45,2.0,0.5002449153386711,5002.449153386711,0.5110660593408647,1.0,1.9990208182785614,0.6929022452228479,0.9996466330038312,0.4863696808510639,0.5210103687061621
3520509,Compras,2025,181547.92,3.0,0.8020450251406236,8020.450251406236,0.8923263896386143,0.9999999999999999,1.2468127956091601,0.41624024907649965,0.3788782024103552,0.4003839590443685,0.838766985244646
3520509,Serviços,2025,53233.58,3.0,0.3477347162461623,3477.347162461623,0.41315275057585826,1.0,2.875755434473495,1.0764624468456852,0.9798383451096494,0.4863696808510638,0.44549381146501243
3520509,Serviços de Engenharia,2025,339127.81,2.0,0.6329488825938985,6329.4888259389845,0.7578263782023656,1.0,1.5799064150360502,0.5535724927161757,0.7986362900141686,0.51,0.5012522205123786
3520509,Serviços de Saúde,2025,2705580.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.9753086419753086
3522208,Compras,2024,27422.1,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5026455026455027,0.6825396825396826
3522208,Serviços de Engenharia,2025,714000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.51,0.7
3522307,Serviços,2025,23400.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.4920212765957447
3522604,Compras,2025,413596.38,5.0,0.30801824878984774,3080.1824878984776,0.4835632265446811,0.9157164286592644,3.2465608902356693,1.379062119919098,0.8568594720335724,0.6135932570963856,0.8548296780507648
3522604,Serviços,2024,7998900.0,2.0,0.9962814274628566,9962.814274628567,0.9981372438710323,1.0,1.0037324519303878,0.013569742777882863,0.019577000611790435,0.5,0.9907656724287194
3522604,Serviços,2025,73440.0,2.0,0.6036662062549543,6036.6620625495425,0.7276688453159041,1.0,1.6565446096508123,0.585563698476655,0.8447898439168705,0.48636968085106386,0.6105751402215733
3523107,Serviços,2025,7520.0,4.0,0.4064445167496604,4064.4451674966044,0.5013297872340425,1.0,2.4603604152345486,1.0383178373015274,0.7489879973707336,0.7919943979176098,0.24175956315074693
3523503,Cessão,2025,22306.25,8.0,0.2736973070274187,2736.9730702741867,0.4088540207340992,0.9051274866909499,3.6536713161734586,1.526019180321129,0.7338601012502446,0.5131578947368421,0.359878993083718
3523503,Serviços,2025,5500.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.2586436170212766
3523909,Compras,2025,134120.54,10.0,0.24206805759912448,2420.680575991245,0.3972590626312718,0.8335889491646842,4.131069625287136,1.7177346070945947,0.7460026612354328,0.4096834967336608,0.665547891107466
3523909,Serviços,2025,1778444.66,5.0,0.983836557665217,9838.36557665217,0.9918711780438533,0.9993871049099724,1.0164289913897295,0.055905261380205074,0.03473589192120771,0.4863696808510639,0.9741355812143154
3524105,Compras,2025,38319.2,9.0,0.31320524399482635,3132.0524399482633,0.48931084156245436,0.8980667654857095,3.192794562585671,1.4583132521307618,0.6637069633995863,0.4003839590443686,0.49478809805608465
3524105,Serviços,2025,29907.149999999998,13.0,0.17390158441378556,1739.0158441378555,0.34439924900901625,0.6793108002601385,5.750378890284152,2.1065365324843337,0.8212780210869808,0.5665789769380559,0.2444674267745196
3524303,Compras,2025,3611.8,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.3408703071672355
3524402,Compras,2025,13201.0,4.0,0.43188183549392284,4318.818354939229,0.5239466707067646,0.9999999999999999,2.3154481569162253,0.9585366043177328,0.6914380027798699,0.4003839590443685,0.4005229326405875
3524402,Serviços,2025,152356.07,16.0,0.13852182010008043,1385.2182010008044,0.21987965428617318,0.694424383616616,7.219079270525838,2.220575477467994,0.8009033073156794,0.48636968085106386,0.44026304782417114
3524709,Compras,2025,2402.5,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.841296928327645,0.41168941979522183
3524709,Serviços,2025,106460.0,2.0,0.5493911290435006,5493.911290435006,0.6571482246853279,1.0,1.8201968454441868,0.6429089475454722,0.9275215503669956,0.4863696808510639,0.6902174075968999
3526704,Compras,2025,271388.6,37.0,0.1405374237857463,1405.374237857463,0.25793272082909896,0.6510218188973304,7.115542416122067,2.4699276868229587,0.6840165704609622,0.5718957706186983,0.6713781493544341
3526704,Informática (TIC),2025,102622.17,4.0,0.3725717931679869,3725.717931679869,0.4841137153891796,1.0,2.68404645316001,1.1190499151371547,0.8072238815377942,0.5135135135135135,0.6055161849029782
3526704,Serviços,2024,3312.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.1487603305785124
3526704,Serviços,2025,685140.54,24.0,0.3860274840092444,3860.2748400924443,0.6029735154775689,0.8349351214861699,2.5904891268727708,1.6014261506581988,0.5039015183965176,0.4878622306613243,0.7684200627926892
3526704,Serviços de Saúde,2025,6480.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.11934156378600823
3526803,Serviços,2025,46000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.636968085106383
3526902,Serviços,2025,2048.8,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.12566489361702127
3529005,Serviços,2025,4666.56,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.23404255319148937
3529708,Informática (TIC),2025,18712.8,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5135135135135135,0.4864864864864865
3530607,Compras,2025,974071.65,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.841296928327645,0.9829351535836177
3530607,Serviços,2024,120000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.756198347107438
3530607,Serviços,2025,500000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48636968085106386,0.9295212765957447
3530706,Compras,2025,858768.0,3.0,0.8269106152913049,8269.10615291305,0.9069364484936561,1.0,1.2093205498973054,0.37357542375674024,0.3400430048071283,0.40038395904436863,0.9454972569959577
3530805,Compras,2025,9200.0,2.0,0.5463137996219282,5463.137996219281,0.6521739130434783,1.0,1.8304498269896194,0.6460905050608089,0.9321115676166747,0.4003839590443685,0.3905531236088441
3530805,Serviços de Engenharia,2025,13100.0,2.0,0.5035254355806771,5035.254355806771,0.5419847328244275,1.0,1.9859969910889945,0.6896175903518429,0.9949078777104005,0.51,0.08167938931297711
3531100,Compras,2025,59734.4,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.4003839590443686,0.7905290102389079
