municipio_ibge,categoria,ano_assinatura,valor_total,n_fornecedores,hhi,hhi_10000,cr1,cr4,n_efetivo,entropia,entropia_normalizada,exposicao_degree,exposicao_strength,n_instrumentos,datas_sentinela,interpretavel_piloto
3201001,Compras,2025,619332.4689000001,23.0,0.05255698440539155,525.5698440539155,0.06458477313654044,0.25832417487194975,19.026966849669844,2.9898282769635482,0.9535429093679779,0.4094610314075223,0.7032126458734044,23,1,False
3201001,Obras,2025,1000472.7,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5104166666666666,0.5625,1,1,False
3201001,Serviços,2025,408216.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.9228958210712184,2,1,False
3201308,Serviços,2025,6974.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.3048852266038846,1,1,False
3201407,Serviços,2025,6000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.2845791642142437,1,1,False
3201506,Serviços,2025,62360.0,2.0,0.6821616791079625,6821.616791079626,0.8017960230917255,1.0,1.4659281378978408,0.49790250380323076,0.7183214730831193,0.5863361121378043,0.6646435042157766,2,1,False
3201704,Serviços,2025,3145635.81,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.9949970570924073,0.9988228369629194,2,1,False
3201902,Serviços,2025,7100.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.3125367863449088,1,1,False
3202256,Serviços,2025,12186.48,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.9979399646851089,0.4490876986462625,1,1,False
3202306,Serviços,2025,825065.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.9576221306650972,1,1,False
3202405,Compras,2025,155800.0,2.0,0.6537668021771765,6537.668021771765,0.7772785622593068,1.0,1.5295973987510476,0.5303308772109536,0.7651057265825366,0.40946103140752227,0.8291893993203723,2,1,False
3202454,Serviços,2025,5306000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.9949970570924073,0.9988228369629194,2,1,False
3202603,Serviços,2025,21600.0,2.0,0.5061728395061729,5061.728395061728,0.5555555555555556,1.0,1.975609756097561,0.6869615765973234,0.9910760598382222,0.48793407886992346,0.3724740043162645,2,1,False
3202652,Serviços,2025,2700.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.15715126545026487,1,1,False
3202801,Serviços,2025,150500.0,2.0,0.5121908146709198,5121.908146709197,0.5780730897009967,1.0,1.9523973709729554,0.6809063376938287,0.9823401967007526,0.48793407886992346,0.7751872803818545,2,1,False
3203007,Compras,2025,29539.17,7.0,0.3595949413314654,3595.949413314654,0.5145381539156314,0.9485940193986494,2.7809067510719667,1.2708774263100504,0.6531018027358699,0.6806563516056665,0.5307681566676256,7,1,False
3203007,Serviços,2025,179676.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.9979399646851089,0.9664508534432019,1,1,False
3203056,Compras,2025,12795.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.40946103140752227,0.5354788677782086,1,1,False
3203056,Obras,2025,3844589.6985,4.0,0.6500437003201486,6500.437003201486,0.7933360954460248,0.9999999999999999,1.5383581127045718,0.6763716919508176,0.4878990428875611,0.5104166666666666,0.7870219599721178,4,3,False
3203056,Serviços,2025,680000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.9844025897586816,0.9717480871100648,1,1,False
3203205,Compras,2025,231989.5,6.0,0.21671852275935766,2167.1852275935767,0.33771787085191357,0.8334299612697988,4.614280252871561,1.638553704305732,0.9144942345479393,0.4094610314075222,0.7534569420740178,6,2,True
3203205,Serviços,2025,6098.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.28840494408475575,1,1,False
3203403,Serviços,2025,417760.64,2.0,0.8959513052665118,8959.513052665117,0.9449445500657985,1.0,1.1161320867795796,0.2131398591355111,0.30749581779057406,0.9698613611724629,0.9406729779737155,2,2,False
3203502,Serviços,2025,50004.99,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.6756915832842849,1,1,False
3203700,Serviços,2024,3999.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.1773049645390071,1,1,False
3203700,Serviços,2025,1652048.16,2.0,0.7332869966590195,7332.869966590195,0.8415311088751796,1.0,1.3637225323184106,0.43712220770920274,0.6306340413245022,0.9954634163953056,0.9936928846310389,3,1,False
3203908,Compras,2025,936.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.8557580457541683,0.5168670027142304,1,1,False
3203908,Serviços,2025,43485.0,2.0,0.7621189688347529,7621.189688347529,0.8620213866850638,1.0,1.3121310988085717,0.4012770447547915,0.5789204024903163,0.48793407886992346,0.5643936402335565,2,2,False
3204351,Compras,2025,122409.96,2.0,0.9941360736024314,9941.360736024313,0.9970593896117603,1.0,1.0058985148545305,0.020077506612764542,0.028965719223650776,0.4094610314075222,0.8604011978730116,2,2,False
3204559,Compras,2025,173516.80000000002,6.0,0.6992360338202248,6992.360338202248,0.8298908232516966,0.9814484822218943,1.4301322466700883,0.6689408592962693,0.3733430021075706,0.4687405582086445,0.8506837912808024,7,5,True
3204708,Compras,2024,789.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5026455026455027,0.08994708994708994,1,1,False
3204708,Compras,2025,430543.1,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.40946103140752227,0.9484296238852268,1,1,False
3204906,Compras,2025,2847145.0,3.0,0.9571025408256557,9571.025408256557,0.9781728714203175,0.9999999999999999,1.0448201288206156,0.11820353765414307,0.10759349669886344,0.40946103140752227,0.9888693468160141,3,2,False
3204906,Serviços,2024,7207.04,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.3333333333333333,1,1,False
3204906,Serviços,2025,3400000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.9894055326662743,1,1,False
3205002,Locação Imóveis,2025,118509.36,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5108695652173914,0.9130434782608695,1,1,False
3205010,Compras,2025,49674.079999999994,5.0,0.2420087533451125,2420.0875334511247,0.32016456067228627,0.9155374392439679,4.132081944052524,1.4962274823408395,0.9296584048265383,0.7401635600091995,0.6534526819371231,5,1,False
3205036,Serviços,2025,160114.2792,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.9979399646851089,0.9664508534432019,2,2,False
3205101,Serviços,2025,329665.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.9844025897586816,0.9552678045909359,1,1,False
3205200,Serviços,2025,11000.0,2.0,0.5371900826446281,5371.900826446281,0.6363636363636364,1.0,1.8615384615384616,0.6554817739013927,0.9456603046006401,0.48793407886992346,0.27245973567339077,2,1,False
3205309,Compras,2025,14091.03,6.0,0.32722970210436986,3272.2970210436984,0.45855838785383324,0.9159039474048383,3.0559573094041754,1.34988502998426,0.7533851798566645,0.43356935623149323,0.35762507503773366,6,2,True
3205309,Informática (TIC),2025,1645951.08,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5135135135135135,1.0,1,1,False
3205309,Serviços,2025,5400.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.2695703354914656,1,1,False
3300209,Compras,2025,1583.23,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.40946103140752227,0.20007754943776657,1,1,False
3300407,Compras,2025,736822.08,4.0,0.26445617689619394,2644.5617689619394,0.33902615947665415,1.0,3.7813448403306777,1.3577644106862239,0.9794199909962705,0.40946103140752227,0.8990457567210222,4,3,False
3300407,Serviços,2025,1024080.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.9682165979988229,1,1,False
3300506,Compras,2025,144027.26,6.0,0.2604657781325846,2604.657781325846,0.3700136349188341,0.9743468701688833,3.8392759585137175,1.4303972184428517,0.7983198878023012,0.40946103140752227,0.7165109501522864,6,2,True
3300506,Serviços,2024,132020.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.7943262411347518,1,1,False
3300605,Compras,2025,1116182.2799999998,9.0,0.2873449106390224,2873.449106390224,0.41919676417009605,0.9943895543656187,3.4801381996852276,1.3489565728440625,0.6139365938093841,0.40972468749356955,0.9229921309517041,9,4,True
3300605,Serviços,2025,67983.94,7.0,0.3788418540387678,3788.418540387678,0.5881821500783861,0.8529505645009688,2.639623867688251,1.3811470637477625,0.7097691866288236,0.4879340788699235,0.47341629166403565,7,3,True
3300704,Compras,2025,2050000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.40946103140752227,0.9899185730903451,1,1,False
3300803,Serviços,2024,28450.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.5957446808510638,1,1,False
3300803,Serviços,2025,158100.9,2.0,0.6341712847908931,6341.7128479089315,0.7590089619983188,1.0,1.5768610531297274,0.5522195875001782,0.7966844603682561,0.4879340788699235,0.7728479558731043,2,2,False
3301009,Compras,2025,11819731.790000001,24.0,0.16021006840517746,1602.1006840517746,0.27535245789194,0.7160432182700145,6.241804962413232,2.1485557695915336,0.6760602193312444,0.40982570436636273,0.972159117492096,32,1,False
3301306,Serviços,2025,362444.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.9181871689228959,1,1,False
3301405,Serviços,2025,4500.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.2268981753972925,1,1,False
3301876,Compras,2025,9275.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.40946103140752227,0.478867778208608,1,1,False
3302106,Compras,2025,12000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.40946103140752227,0.5257851880573866,1,1,False
3302205,Locação Imóveis,2025,16534.5,2.0,0.5717958497522384,5717.958497522384,0.6894674770933503,1.0,1.7488759326135443,0.6195260836083817,0.8937872085231736,0.5108695652173914,0.12517108496463916,3,1,False
3302254,Compras,2025,627553.0800000001,2.0,0.5190355226009964,5190.355226009964,0.5975590144502199,1.0,1.926650405330235,0.6739889964810807,0.9723605828369841,0.4094610314075222,0.9317800945419397,3,1,False
3302254,Serviços,2025,100000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.8081224249558564,1,1,False
3302254,Serviços de Engenharia,2025,2744742.1,4.0,0.3392063061426957,3392.063061426957,0.4885129644785206,1.0,2.948058399537315,1.216966228311224,0.8778555712569744,0.51,0.7251627896114539,4,1,False
3302403,Compras,2025,8800.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.8557580457541683,0.6537417603722373,1,1,False
3302403,Serviços,2024,47988.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.6666666666666666,1,1,False
3303302,Compras,2025,51230.26,3.0,0.40360053365008813,4036.005336500881,0.5375729110100164,1.0,2.4776974176822466,0.9940017521387507,0.9047793861324978,0.40946103140752227,0.611658684067829,3,2,False
3303302,Serviços,2025,2205074.4,14.0,0.4166126512540992,4166.126512540992,0.6320566054369867,0.8197339736019793,2.400311169115416,1.4867313993072833,0.5633569921438691,0.4879340788699235,0.8976087765282869,14,5,True
3303500,Compras,2024,297761.57,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5026455026455027,0.8941798941798942,1,1,False
3303500,Serviços,2024,4846015.4399999995,4.0,0.45770823026890506,4577.08230268905,0.6121927337482854,1.0,2.1847979430312994,0.9445225492215285,0.6813289988848505,0.5,0.9713530080898003,4,1,False
3303609,Compras,2025,62449.8,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.40946103140752227,0.8103916246607212,1,1,False
3303807,Compras,2025,258505.12000000002,7.0,0.5395070457787381,5395.070457787381,0.7183600850923184,0.9571090119994528,1.8535439116584191,0.9935390159465689,0.510578053374615,0.7434951340553364,0.8193037791170533,7,2,True
3303807,Serviços,2025,239428.8,3.0,0.4301919412611711,4301.919412611711,0.5865159078607085,1.0,2.324543777059962,0.9629959258015119,0.8765566667463635,0.48793407886992346,0.7725505360792825,3,2,False
3303856,Serviços,2024,50204.04,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.6808510638297872,1,1,False
3303856,Serviços,2025,13600.0,2.0,0.6005893166089966,6005.893166089966,0.7242647058823529,1.0,1.6650312823513524,0.588880216749648,0.849574568382335,0.48793407886992346,0.3127596683170031,2,2,False
3303955,Compras,2025,291198.95999999996,6.0,0.3524758857928812,3524.7588579288117,0.4926425561409973,0.9367572260560273,2.837073514264778,1.2746163998511055,0.7113769575333956,0.4241331980875469,0.8122994539943067,6,4,True
3303955,Serviços,2025,1013585.2,2.0,0.9648278353157154,9648.278353157153,0.9820932665551944,1.0,1.0364543428338957,0.08977668262848364,0.12952037481557568,0.48793407886992346,0.9567244626859056,3,2,False
3304201,Compras,2025,1731724.2,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.40946103140752227,0.9872043427685149,1,1,False
3304201,Serviços,2025,4227489.78,2.0,0.6381821454466599,6381.821454466599,0.7628518075329327,1.0,1.5669507634064348,0.5477703532691607,0.7902655722074138,0.48793407886992346,0.9833430331157462,2,1,False
3304201,Serviços de Engenharia,2025,150000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.51,0.5,1,1,False
3304524,Compras,2025,98790.12,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.40946103140752227,0.8476153547886778,2,1,False
3304524,Informática (TIC),2025,44641.0,3.0,0.37659016269878465,3765.9016269878466,0.4563125826034363,1.0,2.655406590638559,1.0274139296672382,0.9351924607659468,0.5135135135135135,0.4302203404094043,3,1,False
3304524,Serviços,2025,392939.76,2.0,0.9100879307996936,9100.879307996936,0.9528178059659832,1.0,1.0987949253664981,0.19013327541098118,0.27430433354339806,0.48793407886992346,0.8976199776759063,2,2,False
3304706,Compras,2025,1369576.09,5.0,0.816060141710044,8160.601417100441,0.8989139113840692,0.9995119657791338,1.2253998803378783,0.37187946520690723,0.23106170317839717,0.40946103140752227,0.9640478610576515,10,1,False
3304706,Obras,2025,1259000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5104166666666666,0.625,1,1,False
3304805,Serviços,2025,315177.3,3.0,0.3497094721707164,3497.094721707164,0.41001207891558183,1.0,2.859516483190463,1.072908855028005,0.9766037264417768,0.4879340788699235,0.8140269616309783,3,1,False
3305000,Serviços,2025,86400.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.7916421424367275,1,1,False
3305158,Compras,2025,1007284.56,10.0,0.3049554192477231,3049.554192477231,0.49355714337565143,0.8811665990393022,3.279167828749665,1.5473798520373117,0.6720185311480746,0.40946103140752227,0.8899654511483284,10,5,True
3305158,Obras,2025,73674.8,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5104166666666666,0.14583333333333334,1,1,False
3305158,Serviços,2025,426880.82,13.0,0.3061372824599479,3061.3728245994794,0.43958405064907813,0.9236259900362823,3.266508384619343,1.4662319995117685,0.5716416954769274,0.4879340788699235,0.7759738200473686,13,7,True
3305703,Serviços de Saúde,2025,3000000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.49907578558225507,0.9852125693160814,1,1,False
3305802,Serviços,2025,2399.25,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.1453796350794585,1,1,False
3306008,Compras,2025,36600.0,2.0,0.563080414464451,5630.80414464451,0.6775956284153005,1.0,1.775945272312669,0.628668539041082,0.9069769836374787,0.40946103140752227,0.6133397745981096,2,1,False
3306107,Compras,2024,30649.8,6.0,0.40262027506097353,4026.202750609735,0.5995145155922714,0.9337091922296394,2.483729861464523,1.2385299393382856,0.6912367204465688,0.5026455026455027,0.4836394316390923,6,1,False
3306107,Serviços,2024,87412.32,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.75177304964539,12,1,False
3306156,Compras,2025,177907.12,4.0,0.46261669005143974,4626.166900514398,0.6493275817179212,1.0,2.1616167801659016,1.0331149268002948,0.7452348907815749,0.40946103140752227,0.7741141931024842,4,1,False
3306156,Serviços,2025,1704780.0,8.0,0.27722493956260186,2772.2493956260187,0.48917748917748916,0.7337662337662337,3.6071790711823164,1.6823770175549593,0.8090523267107015,0.48793407886992346,0.893290935080223,8,1,False
3306305,Compras,2025,6075879.12,15.0,0.5345687857864093,5345.6878578640935,0.7166041183518477,0.9422233699738253,1.8706666505581508,1.069878916796628,0.3950735168650766,0.4482149187515062,0.9739540243678048,16,6,True
3306305,Obras,2025,179000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5104166666666666,0.25,1,1,False
3306305,Serviços,2025,6096801.03,14.0,0.09823586568112895,982.3586568112895,0.14053271474401388,0.46877370377297684,10.179581490592996,2.405337022145879,0.9114379574681492,0.48793407886992346,0.9361667793361684,14,3,True
3500105,Compras,2025,872323.2,3.0,0.8956424297404295,8956.424297404295,0.945578427812077,1.0,1.11651700142189,0.24826192931925006,0.22597774654444072,0.4218505174810762,0.9557093657382627,3,1,False
3500105,Informática (TIC),2025,54000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5135135135135135,0.7837837837837838,1,1,False
3500105,Serviços,2025,2205884.82,5.0,0.8867583679655215,8867.583679655216,0.9410735779033105,0.9935695191918497,1.1277029189972994,0.2965202786393231,0.1842384079239617,0.4879340788699235,0.962011814293403,5,4,True
3500501,Compras,2025,447000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.40946103140752227,0.9492051182628926,1,1,False
3501608,Compras,2025,23467.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.40946103140752227,0.6444358278402481,2,1,False
3501905,Compras,2025,18194.4,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.40946103140752227,0.5986816595579683,1,1,False
3502705,Compras,2025,18900.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.40946103140752227,0.6044978673904614,1,1,False
3502705,Informática (TIC),2025,1972.35,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5135135135135135,0.05405405405405406,1,1,False
3502705,Serviços,2024,195200.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5,0.8581560283687943,1,1,False
3502705,Serviços,2025,111300.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.8175397292525015,2,2,False
3503208,Compras,2025,666881.6499999999,65.0,0.07639567491766541,763.9567491766542,0.21757983594240451,0.4290828964929535,13.08974625955905,3.220983762428992,0.7716063590117069,0.5746870980049029,0.6796897700328781,100,9,True
3503208,Serviços,2025,1989414.0,3.0,0.6281842734520139,6281.842734520139,0.7539908736944648,1.0,1.5918895812287295,0.5681390907565148,0.5171424865866846,0.48793407886992346,0.9659331657057627,3,3,False
3503307,Compras,2024,13976.38,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5026455026455027,0.5925925925925926,12,1,False
3503307,Compras,2025,6647.56,7.0,0.4725129377602616,4725.129377602616,0.6527598096143548,0.9336222614011758,2.1163441677175174,1.101096820356291,0.5658518307697011,0.40946103140752227,0.26766248244280827,8,2,True
3503307,Serviços,2025,7250.05,3.0,0.8122353413526169,8122.353413526169,0.896545541065234,1.0,1.2311702644392428,0.3705796830167689,0.33731616407280224,0.48793407886992346,0.2712490517661953,3,2,False
3505302,Compras,2025,1262.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.40946103140752227,0.17060876308646764,1,1,False
3505302,Serviços,2025,61660.0,4.0,0.8809915086856879,8809.91508685688,0.9373986376905611,1.0,1.1350847200466843,0.28062890062655094,0.20243096163202337,0.48793407886992346,0.6747222278965493,4,3,False
3505500,Serviços,2024,37705.0,2.0,0.7815733258636987,7815.733258636987,0.8752154886619812,1.0,1.2794704820496823,0.37635062730148616,0.5429591836433046,0.9376077443309906,0.5993824774448148,2,2,False
3505708,Serviços,2025,4800.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.9844025897586816,0.6050618010594467,1,1,False
3505807,Compras,2025,104703.40000000001,28.0,0.13243480347606804,1324.3480347606803,0.2922541197325015,0.5895129480035987,7.550885218632937,2.4921159265031,0.7478880479553961,0.6881464712926418,0.6087008819876292,45,3,True
3505807,Serviços,2025,10980.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.3725721012360212,1,1,False
3506003,Compras,2025,137605.29,14.0,0.344799894132814,3447.9989413281396,0.5329835066660591,0.8846125755775812,2.900232909047265,1.4952838508716209,0.5665977143018771,0.4784811027501264,0.7000769225428569,29,6,True
3506003,Serviços,2025,13600.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.4084755738669806,1,1,False
3506359,Compras,2025,7793.6,3.0,0.7435004535092008,7435.004535092008,0.8532642167932663,1.0,1.3449890921789802,0.48401924992301176,0.4405733077224241,0.8445914580671435,0.44995337839564364,3,2,False
3506359,Serviços,2025,5393.0,4.0,0.28268264597345477,2826.826459734548,0.3513814203597256,1.0,3.5375358701499655,1.3149054242001528,0.9485037673657796,0.6425914306765457,0.10845408458439193,4,1,False
3507902,Compras,2025,32480.79,15.0,0.10408637972616563,1040.8637972616564,0.1691461322215377,0.5509102457175457,9.60740495183748,2.4331129175861737,0.8984740816827792,0.49319032261694007,0.3488421793189334,23,1,False
3507902,Serviços,2025,16880.230000000003,4.0,0.34482598421902166,3448.2598421902167,0.4739271917503493,0.9999999999999998,2.900013472780619,1.1695500052953887,0.8436519963556591,0.48793407886992346,0.26107798525741727,8,1,False
3508702,Compras,2025,2688882.47,23.0,0.11982205972628757,1198.2205972628756,0.2222153837761455,0.6087319056381069,8.345708647341935,2.448529087786266,0.78090690626922,0.6508975375462263,0.9163511250927228,23,1,False
3508702,Serviços,2025,9800.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.355503237198352,1,1,False
3509502,Compras,2025,16449540.98,7.0,0.9962910568237895,9962.910568237894,0.9981433536633555,0.9997033959788949,1.0037227506468187,0.01628610986251983,0.00836940486200059,0.40950332972472964,0.9982046153187488,7,3,True
3509502,Obras,2025,26525.01,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5104166666666666,0.08333333333333333,1,1,False
3509502,Serviços,2025,840444.25,4.0,0.6352180342842322,6352.180342842322,0.7621112286745968,0.9999999999999999,1.5742626091005216,0.5732689201665251,0.4135261141100084,0.48793407886992346,0.9257523388795554,4,4,False
3510005,Compras,2025,42443.89,6.0,0.2804682805484529,2804.682805484529,0.4515490922250529,0.8769012453853783,3.565465577941684,1.4676313006313157,0.8191006247415655,0.40946103140752227,0.4902853214086806,9,2,True
3510005,Informática (TIC),2025,57301.56,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5135135135135135,0.8108108108108109,2,1,False
3510005,Serviços,2025,57653.3,3.0,0.5145249125597446,5145.249125597446,0.6791163732171446,1.0,1.9435404886908831,0.8441759197073617,0.768402036291428,0.48793407886992346,0.5345466503922286,3,2,False
3510005,Serviços de Engenharia,2025,397173.0,3.0,0.7190647858370897,7190.647858370897,0.8403718278936383,1.0,1.3906952748852295,0.54907509703361,0.49978969168392884,0.51,0.5567127171283043,3,2,False
3510401,Compras,2025,44973.240000000005,18.0,0.2302560586738266,2302.560586738266,0.30017850615165814,0.862068198777762,4.342991041189358,1.772960520754429,0.6134022434695136,0.40946103140752227,0.46040664394072806,18,8,True
3510500,Serviços,2025,82000.0,3.0,0.3500892325996431,3500.892325996431,0.43902439024390244,1.0,2.856414613423959,1.074531250713511,0.9780804946358345,0.48793407886992346,0.539966120673567,3,1,False
3511102,Compras,2025,9765.72,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.40946103140752227,0.4870104691740985,1,1,False
3511102,Serviços,2025,60000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.7307239552678045,1,1,False
3512209,Serviços,2023,5496.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5833333333333334,0.16666666666666666,1,1,False
3514106,Compras,2025,14895.07,3.0,0.9162671618798194,9162.671618798195,0.9566923821103225,1.0,1.0913847419222074,0.20672053147379008,0.18816513669659146,0.42174784957441436,0.5428787844000169,3,1,False
3514106,Serviços,2025,33200.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.5773984696880518,1,1,False
3516309,Compras,2024,283000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5026455026455027,0.8888888888888888,1,1,False
3516309,Compras,2025,3864560.46,2.0,0.5779980969384586,5779.980969384586,0.6974817674349439,1.0,1.7301095026035584,0.6129829203288493,0.8843474193080654,0.40946103140752227,0.989879515586428,2,1,False
3516705,Compras,2025,88032.55,6.0,0.2699337474153702,2699.337474153702,0.4521054996134952,0.8461311185464921,3.7046127413672894,1.5437336562229955,0.8615741581028638,0.40946103140752227,0.6074157257312149,6,1,False
3519600,Serviços,2025,72000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.7678045909358446,1,1,False
3520442,Compras,2025,118502.96,4.0,0.38150168619675145,3815.0168619675146,0.42909611709277135,0.9999999999999999,2.62122039346445,1.0566021762623385,0.7621773599430811,0.5986244367336631,0.825881421129022,4,1,False
3520442,Serviços,2025,57267.45,2.0,0.5002449153386711,5002.449153386711,0.5110660593408647,1.0,1.9990208182785614,0.6929022452228479,0.9996466330038312,0.48793407886992346,0.5323127673932323,3,1,False
3520509,Compras,2025,181547.92,3.0,0.8020450251406236,8020.450251406236,0.8923263896386143,0.9999999999999999,1.2468127956091601,0.41624024907649965,0.3788782024103552,0.40946103140752227,0.8447443780644274,4,3,False
3520509,Serviços,2025,53233.58,3.0,0.3477347162461623,3477.347162461623,0.41315275057585826,1.0,2.875755434473495,1.0764624468456852,0.9798383451096494,0.48793407886992346,0.4573213850724206,4,3,False
3520509,Serviços de Engenharia,2025,339127.81,2.0,0.6329488825938985,6329.4888259389845,0.7578263782023656,1.0,1.5799064150360502,0.5535724927161757,0.7986362900141686,0.51,0.5012522205123786,2,2,False
3520509,Serviços de Saúde,2025,2705580.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.49907578558225507,0.9833641404805915,1,1,False
3522208,Compras,2024,27422.1,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.5026455026455027,0.6825396825396826,1,1,False
3522208,Serviços de Engenharia,2025,714000.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.51,0.7,1,1,False
3522307,Serviços,2025,23400.0,1.0,1.0,10000.0,1.0,1.0,1.0,-0.0,0.0,0.48793407886992346,0.5014714537963508,1,1,False
3522604,Compras,2025,413596.38,5.0,0.30801824878984774,3080.1824878984776,0.4835632265446811,0.9157164286592644,3.2465608902356693,1.379062119919098,0.8568594720335724,0.6252738556622441,0.862685871750597,5,1,False
