categoria,ano_assinatura,fornecedor_id_limpo,degree,strength,n_compradores_categoria,reach,pct_degree,pct_strength
Compras,2025,13295877000107,1,51861.0,467,0.0021413276231263384,0.4003839590443686,0.7738907849829352
Compras,2025,13331317000152,1,823.0,467,0.0021413276231263384,0.4003839590443686,0.13822525597269625
Compras,2025,13347016000117,1,2000.0,467,0.0021413276231263384,0.4003839590443686,0.25106655290102387
Compras,2025,13413977000182,1,75517.0,467,0.0021413276231263384,0.4003839590443686,0.8110068259385665
Compras,2025,13416601000121,1,13233.0,467,0.0021413276231263384,0.4003839590443686,0.5571672354948806
Compras,2025,13430441000175,1,3783.4,467,0.0021413276231263384,0.4003839590443686,0.3485494880546075
Compras,2025,13433860000160,1,32770.0,467,0.0021413276231263384,0.4003839590443686,0.7039249146757679
Compras,2025,13460002000105,1,1933.85,467,0.0021413276231263384,0.4003839590443686,0.24573378839590443
Compras,2025,13485130000103,11,10117.44,467,0.023554603854389723,0.9682167235494881,0.5085324232081911
Compras,2025,13487716000107,1,4600.0,467,0.0021413276231263384,0.4003839590443686,0.3771331058020478
Compras,2025,13504249000186,1,6419.47,467,0.0021413276231263384,0.4003839590443686,0.4351535836177474
Compras,2025,13516153000138,1,1140.0,467,0.0021413276231263384,0.4003839590443686,0.1689419795221843
Compras,2025,13524344000141,1,4880.4,467,0.0021413276231263384,0.4003839590443686,0.3877986348122867
Compras,2025,13559782000145,1,11060.0,467,0.0021413276231263384,0.4003839590443686,0.5273037542662116
Compras,2025,13560954000109,1,15681.8,467,0.0021413276231263384,0.4003839590443686,0.5883105802047781
Compras,2025,13578459000119,1,67.0,467,0.0021413276231263384,0.4003839590443686,0.008532423208191127
Compras,2025,13601933000186,1,59102.39,467,0.0021413276231263384,0.4003839590443686,0.7896757679180887
Compras,2025,13609673000195,1,131.6,467,0.0021413276231263384,0.4003839590443686,0.02431740614334471
Compras,2025,13646927000145,1,1005.0,467,0.0021413276231263384,0.4003839590443686,0.15955631399317405
Compras,2025,13745022000122,1,125.76,467,0.0021413276231263384,0.4003839590443686,0.023464163822525596
Compras,2025,13749658000142,2,974.4,467,0.004282655246252677,0.841296928327645,0.15656996587030717
Compras,2025,13783807000190,1,2240.0,467,0.0021413276231263384,0.4003839590443686,0.2642918088737201
Compras,2025,13791885000136,2,462231.0,467,0.004282655246252677,0.841296928327645,0.9462457337883959
Compras,2025,13800216000183,1,1959999.45,467,0.0021413276231263384,0.4003839590443686,0.9876279863481229
Compras,2025,13804403000135,1,9000.0,467,0.0021413276231263384,0.4003839590443686,0.490401023890785
Compras,2025,13839796000112,2,366.44,467,0.004282655246252677,0.841296928327645,0.07295221843003413
Compras,2025,13851726000180,2,305.55,467,0.004282655246252677,0.841296928327645,0.06015358361774744
Compras,2025,13857945000176,2,31829.68,467,0.004282655246252677,0.841296928327645,0.7013651877133106
Compras,2025,13903093000106,1,187000.0,467,0.0021413276231263384,0.4003839590443686,0.8924914675767918
Compras,2025,13937696000129,1,30400.0,467,0.0021413276231263384,0.4003839590443686,0.6964590443686007
Compras,2025,13944941000125,1,2050000.0,467,0.0021413276231263384,0.4003839590443686,0.9893344709897611
Compras,2025,13965228000168,23,16690.16,467,0.04925053533190578,0.9857081911262798,0.5964163822525598
Compras,2025,13990535000107,1,2320.0,467,0.0021413276231263384,0.4003839590443686,0.27047781569965873
Compras,2025,14012375000186,1,102.6,467,0.0021413276231263384,0.4003839590443686,0.016211604095563138
Compras,2025,14025271000106,1,1996300.19,467,0.0021413276231263384,0.4003839590443686,0.9889078498293515
Compras,2025,14066477000184,27,23861.59,467,0.057815845824411134,0.9882679180887372,0.6561433447098977
Compras,2025,14090600000100,1,22880.0,467,0.0021413276231263384,0.4003839590443686,0.6484641638225256
Compras,2025,14115388000180,1,1449.36,467,0.0021413276231263384,0.4003839590443686,0.20136518771331058
Compras,2025,14186212000110,1,668805.3,467,0.0021413276231263384,0.4003839590443686,0.9641638225255973
Compras,2025,14230780000170,1,19382.0,467,0.0021413276231263384,0.4003839590443686,0.6237201365187713
Compras,2025,14248265000118,1,1729.85,467,0.0021413276231263384,0.4003839590443686,0.2295221843003413
Compras,2025,14255257000107,1,501.6,467,0.0021413276231263384,0.4003839590443686,0.09385665529010238
Compras,2025,14271474000182,1,4950.0,467,0.0021413276231263384,0.4003839590443686,0.39014505119453924
Compras,2025,14290921000140,1,23200.0,467,0.0021413276231263384,0.4003839590443686,0.6510238907849829
Compras,2025,14304445000170,1,2575.7,467,0.0021413276231263384,0.4003839590443686,0.28967576791808874
Compras,2025,14343871000112,1,3318.01,467,0.0021413276231263384,0.4003839590443686,0.329778156996587
Compras,2025,14373405000260,2,25568.0,467,0.004282655246252677,0.841296928327645,0.6663822525597269
Compras,2025,14419497000191,1,26391.0,467,0.0021413276231263384,0.4003839590443686,0.6702218430034129
Compras,2025,14427566000109,1,30000.0,467,0.0021413276231263384,0.4003839590443686,0.6934726962457338
Compras,2025,14433455000105,1,55131.5,467,0.0021413276231263384,0.4003839590443686,0.7802901023890785
Compras,2025,14474881000197,1,217.0,467,0.0021413276231263384,0.4003839590443686,0.04223549488054607
Compras,2025,14477127000100,1,338.9,467,0.0021413276231263384,0.4003839590443686,0.06697952218430034
Compras,2025,14481936000196,1,450.0,467,0.0021413276231263384,0.4003839590443686,0.08553754266211604
Compras,2025,14487679000108,1,17102.4,467,0.0021413276231263384,0.4003839590443686,0.6011092150170648
Compras,2025,14546646000183,1,8784.66,467,0.0021413276231263384,0.4003839590443686,0.48677474402730375
Compras,2025,14579032000106,1,1500000.0,467,0.0021413276231263384,0.4003839590443686,0.9837883959044369
Compras,2025,14595725000184,2,5340.0,467,0.004282655246252677,0.841296928327645,0.4023037542662116
Compras,2025,14595915000100,1,799.92,467,0.0021413276231263384,0.4003839590443686,0.13523890784982937
Compras,2025,14636363000122,1,28146.0,467,0.0021413276231263384,0.4003839590443686,0.6791808873720137
Compras,2025,14665338000177,1,14510.0,467,0.0021413276231263384,0.4003839590443686,0.5767918088737202
Compras,2025,14793256000108,1,128400.0,467,0.0021413276231263384,0.4003839590443686,0.8579351535836177
Compras,2025,14797588000160,1,6700.0,467,0.0021413276231263384,0.4003839590443686,0.4424061433447099
Compras,2025,14817957000130,1,3340.0,467,0.0021413276231263384,0.4003839590443686,0.33063139931740615
Compras,2025,14968227000130,1,2061.96,467,0.0021413276231263384,0.4003839590443686,0.25426621160409557
Compras,2025,14974969000178,1,4339.26,467,0.0021413276231263384,0.4003839590443686,0.36689419795221845
Compras,2025,15009708000180,1,540.0,467,0.0021413276231263384,0.4003839590443686,0.09940273037542662
Compras,2025,15029586000194,1,12793.82,467,0.0021413276231263384,0.4003839590443686,0.549061433447099
Compras,2025,15032067000185,1,288000.0,467,0.0021413276231263384,0.4003839590443686,0.9180887372013652
Compras,2025,15152448000106,1,735.76,467,0.0021413276231263384,0.4003839590443686,0.12841296928327645
Compras,2025,15218561000139,1,2600.0,467,0.0021413276231263384,0.4003839590443686,0.29159556313993173
Compras,2025,15224498000143,1,5520.0,467,0.0021413276231263384,0.4003839590443686,0.40976962457337884
Compras,2025,15229287000101,2,336550.0,467,0.004282655246252677,0.841296928327645,0.9296075085324232
Compras,2025,15234258000120,1,15023.16,467,0.0021413276231263384,0.4003839590443686,0.5823378839590444
Compras,2025,15237315000124,1,17500.0,467,0.0021413276231263384,0.4003839590443686,0.6045221843003413
Compras,2025,15310120000162,1,14668.0,467,0.0021413276231263384,0.4003839590443686,0.5789249146757679
Compras,2025,15318347000154,1,13550.0,467,0.0021413276231263384,0.4003839590443686,0.5618600682593856
Compras,2025,15360728000100,1,516525.0,467,0.0021413276231263384,0.4003839590443686,0.9534982935153583
Compras,2025,15412907000135,1,122412.3,467,0.0021413276231263384,0.4003839590443686,0.8532423208191127
Compras,2025,15416293000160,1,109.78,467,0.0021413276231263384,0.4003839590443686,0.01834470989761092
Compras,2025,15443663000158,1,2333.51,467,0.0021413276231263384,0.4003839590443686,0.27261092150170646
Compras,2025,15479441000195,1,29240.0,467,0.0021413276231263384,0.4003839590443686,0.6898464163822525
Compras,2025,15488199000116,2,5153.0,467,0.004282655246252677,0.841296928327645,0.3971843003412969
Compras,2025,15502263000176,1,1022849.0,467,0.0021413276231263384,0.4003839590443686,0.9731228668941979
Compras,2025,15551485000189,1,5750.0,467,0.0021413276231263384,0.4003839590443686,0.41744880546075086
Compras,2025,15643028000114,1,310.2,467,0.0021413276231263384,0.4003839590443686,0.060580204778156996
Compras,2025,15662130000167,1,132.0,467,0.0021413276231263384,0.4003839590443686,0.024744027303754267
Compras,2025,15724019000158,1,659.7,467,0.0021413276231263384,0.4003839590443686,0.11604095563139932
Compras,2025,15735091000180,1,134628.48,467,0.0021413276231263384,0.4003839590443686,0.8622013651877133
Compras,2025,15762990000172,1,658.22,467,0.0021413276231263384,0.4003839590443686,0.11518771331058021
Compras,2025,15776219000154,1,839.88,467,0.0021413276231263384,0.4003839590443686,0.14035836177474403
Compras,2025,15825521000155,1,4460.0,467,0.0021413276231263384,0.4003839590443686,0.3720136518771331
Compras,2025,15838111000149,1,253.12,467,0.0021413276231263384,0.4003839590443686,0.04906143344709898
Compras,2025,15923311000108,1,267.31,467,0.0021413276231263384,0.4003839590443686,0.0507679180887372
Compras,2025,16553940000148,1,1468.7,467,0.0021413276231263384,0.4003839590443686,0.20435153583617746
Compras,2025,16598261000195,1,947.8599999999999,467,0.0021413276231263384,0.4003839590443686,0.15401023890784982
Compras,2025,16599555000131,1,668.4,467,0.0021413276231263384,0.4003839590443686,0.11689419795221843
Compras,2025,16643797000185,2,9272.880000000001,467,0.004282655246252677,0.841296928327645,0.4948805460750853
Compras,2025,16699864000183,5,137858.40000000002,467,0.010706638115631691,0.9345136518771331,0.8639078498293515
Compras,2025,16717062000159,1,16354.35,467,0.0021413276231263384,0.4003839590443686,0.5947098976109215
Compras,2025,16779255000134,1,1700.0,467,0.0021413276231263384,0.4003839590443686,0.22632252559726962
Compras,2025,16779255000215,1,14696.0,467,0.0021413276231263384,0.4003839590443686,0.5793515358361775
Compras,2025,16784311000129,1,1169100.0,467,0.0021413276231263384,0.4003839590443686,0.9773890784982935
Compras,2025,16823235000113,1,2732.0,467,0.0021413276231263384,0.4003839590443686,0.29735494880546076
Compras,2025,16847666000110,1,2920.88,467,0.0021413276231263384,0.4003839590443686,0.3075938566552901
Compras,2025,16857704000115,1,430543.1,467,0.0021413276231263384,0.4003839590443686,0.9441126279863481
Compras,2025,16900062000190,1,11767.1,467,0.0021413276231263384,0.4003839590443686,0.5366894197952219
Compras,2025,16970346000152,1,530.1,467,0.0021413276231263384,0.4003839590443686,0.0985494880546075
Compras,2025,17010855000104,1,1184.49,467,0.0021413276231263384,0.4003839590443686,0.17363481228668942
Compras,2025,17039142000165,3,990.0,467,0.006423982869379015,0.8959044368600683,0.15784982935153583
Compras,2025,17062826000188,1,1447.37,467,0.0021413276231263384,0.4003839590443686,0.20093856655290102
Compras,2025,17089606000148,1,117990.2,467,0.0021413276231263384,0.4003839590443686,0.8485494880546075
Compras,2025,17092175000179,5,28164.0,467,0.010706638115631691,0.9345136518771331,0.6796075085324232
Compras,2025,17099595000187,1,7150.0,467,0.0021413276231263384,0.4003839590443686,0.4552047781569966
Compras,2025,17140820000777,1,117280.0,467,0.0021413276231263384,0.4003839590443686,0.8476962457337884
Compras,2025,17159229000176,2,1295.2,467,0.004282655246252677,0.841296928327645,0.18430034129692832
Compras,2025,17184520000102,14,39078.97,467,0.029978586723768737,0.9752559726962458,0.7337883959044369
Compras,2025,17194994000127,1,79.48,467,0.0021413276231263384,0.4003839590443686,0.011092150170648464
Compras,2025,17281973001382,1,292.45,467,0.0021413276231263384,0.4003839590443686,0.05631399317406143
Compras,2025,17332926000187,1,19165.5,467,0.0021413276231263384,0.4003839590443686,0.621160409556314
Compras,2025,17405757000168,1,12763.7,467,0.0021413276231263384,0.4003839590443686,0.5477815699658704
Compras,2025,17406286000102,1,167997.4,467,0.0021413276231263384,0.4003839590443686,0.8809726962457338
Compras,2025,17412689000164,1,2298450.0,467,0.0021413276231263384,0.4003839590443686,0.9910409556313993
Compras,2025,17417928000179,9,78769.89,467,0.019271948608137045,0.9590443686006825,0.814419795221843
Compras,2025,17435476000158,1,18974.76,467,0.0021413276231263384,0.4003839590443686,0.6186006825938567
Compras,2025,17472278000164,8,2579.58,467,0.017130620985010708,0.9541382252559727,0.2901023890784983
Compras,2025,17493304000130,1,14100.0,467,0.0021413276231263384,0.4003839590443686,0.5708191126279863
Compras,2025,17524672000107,1,4647.97,467,0.0021413276231263384,0.4003839590443686,0.3796928327645051
Compras,2025,17554116000175,1,24820.0,467,0.0021413276231263384,0.4003839590443686,0.6621160409556314
Compras,2025,17579702000174,1,150000.0,467,0.0021413276231263384,0.4003839590443686,0.873080204778157
Compras,2025,17599154000144,1,151263.6,467,0.0021413276231263384,0.4003839590443686,0.875
Compras,2025,17605216000183,2,3402.84,467,0.004282655246252677,0.841296928327645,0.33319112627986347
Compras,2025,17632546000168,1,20022.8,467,0.0021413276231263384,0.4003839590443686,0.6305460750853242
Compras,2025,17652513000180,1,5476.0,467,0.0021413276231263384,0.4003839590443686,0.40784982935153585
Compras,2025,17660201000118,1,850589.0,467,0.0021413276231263384,0.4003839590443686,0.9692832764505119
Compras,2025,17672321000135,1,348.5,467,0.0021413276231263384,0.4003839590443686,0.06868600682593856
Compras,2025,17691782000155,1,99.0,467,0.0021413276231263384,0.4003839590443686,0.014078498293515358
Compras,2025,17720941000100,1,396550.0,467,0.0021413276231263384,0.4003839590443686,0.9398464163822525
Compras,2025,17724559000167,1,264.8,467,0.0021413276231263384,0.4003839590443686,0.050341296928327645
Compras,2025,17735163000115,1,38800.0,467,0.0021413276231263384,0.4003839590443686,0.7320819112627986
Compras,2025,17756068000106,1,701.96,467,0.0021413276231263384,0.4003839590443686,0.12329351535836178
Compras,2025,17808252000144,1,723.04,467,0.0021413276231263384,0.4003839590443686,0.12627986348122866
Compras,2025,17839746000196,1,150000.0,467,0.0021413276231263384,0.4003839590443686,0.873080204778157
Compras,2025,17915758000152,1,6900.0,467,0.0021413276231263384,0.4003839590443686,0.4466723549488055
Compras,2025,17932562000176,1,3044.25,467,0.0021413276231263384,0.4003839590443686,0.3148464163822526
Compras,2025,18007154000170,1,13699.0,467,0.0021413276231263384,0.4003839590443686,0.5631399317406144
Compras,2025,18021806000121,1,3600.0,467,0.0021413276231263384,0.4003839590443686,0.34044368600682595
Compras,2025,18031325000105,5,10597.95,467,0.010706638115631691,0.9345136518771331,0.5166382252559727
Compras,2025,18134092000168,1,70.0,467,0.0021413276231263384,0.4003839590443686,0.00917235494880546
Compras,2025,18136904000104,10,10730.0,467,0.021413276231263382,0.9630972696245734,0.5187713310580204
Compras,2025,18159970000108,1,658.2200000000001,467,0.0021413276231263384,0.4003839590443686,0.11561433447098976
Compras,2025,18179332000140,1,261150.6,467,0.0021413276231263384,0.4003839590443686,0.912542662116041
Compras,2025,18184205000130,4,8265.2,467,0.008565310492505354,0.91830204778157,0.47397610921501704
Compras,2025,18226628000175,1,115520.0,467,0.0021413276231263384,0.4003839590443686,0.8459897610921502
Compras,2025,18258209000115,1,3084.0,467,0.0021413276231263384,0.4003839590443686,0.3191126279863481
Compras,2025,18346801000179,1,1291209.1,467,0.0021413276231263384,0.4003839590443686,0.9799488054607508
Compras,2025,18378210000183,1,14250.0,467,0.0021413276231263384,0.4003839590443686,0.5723122866894198
Compras,2025,18407294000136,1,37938.0,467,0.0021413276231263384,0.4003839590443686,0.73080204778157
Compras,2025,18436903000185,4,78439.48999999999,467,0.008565310492505354,0.91830204778157,0.8139931740614335
Compras,2025,18442927000147,1,2846.04,467,0.0021413276231263384,0.4003839590443686,0.3024744027303754
Compras,2025,18461417000117,1,1226400.0,467,0.0021413276231263384,0.4003839590443686,0.9786689419795221
Compras,2025,18476349000160,2,4200.0,467,0.004282655246252677,0.841296928327645,0.35900170648464164
Compras,2025,18483185000106,1,4763.2,467,0.0021413276231263384,0.4003839590443686,0.38310580204778155
Compras,2025,18486182000118,1,119.4,467,0.0021413276231263384,0.4003839590443686,0.020904436860068258
Compras,2025,18535079000110,1,70000.0,467,0.0021413276231263384,0.4003839590443686,0.8052474402730375
Compras,2025,18616082000169,1,118713.0,467,0.0021413276231263384,0.4003839590443686,0.8489761092150171
Compras,2025,18674896000150,1,1400.0,467,0.0021413276231263384,0.4003839590443686,0.1945392491467577
Compras,2025,18695651000109,1,875.88,467,0.0021413276231263384,0.4003839590443686,0.14419795221843004
Compras,2025,18720938000141,1,82203.0,467,0.0021413276231263384,0.4003839590443686,0.8186860068259386
Compras,2025,18742812000178,1,50000.0,467,0.0021413276231263384,0.4003839590443686,0.768344709897611
Compras,2025,18769744000130,1,8400.0,467,0.0021413276231263384,0.4003839590443686,0.4778156996587031
Compras,2025,18780259000168,1,265500.0,467,0.0021413276231263384,0.4003839590443686,0.9138225255972696
Compras,2025,18828722000102,4,6085.16,467,0.008565310492505354,0.91830204778157,0.42704778156996587
Compras,2025,18836913000108,2,9514.5,467,0.004282655246252677,0.841296928327645,0.4991467576791809
Compras,2025,18848403000150,1,15264.0,467,0.0021413276231263384,0.4003839590443686,0.5848976109215017
Compras,2025,18871941000166,1,1348.0,467,0.0021413276231263384,0.4003839590443686,0.18899317406143346
Compras,2025,18917657000183,1,1800.0,467,0.0021413276231263384,0.4003839590443686,0.23762798634812288
Compras,2025,19010064000282,1,70.0,467,0.0021413276231263384,0.4003839590443686,0.00917235494880546
Compras,2025,19011610000119,1,2200.0,467,0.0021413276231263384,0.4003839590443686,0.2619453924914676
Compras,2025,19031878000112,1,559.2,467,0.0021413276231263384,0.4003839590443686,0.10238907849829351
Compras,2025,19095352000104,1,37740.32,467,0.0021413276231263384,0.4003839590443686,0.7295221843003413
Compras,2025,19153720000115,1,5494.0,467,0.0021413276231263384,0.4003839590443686,0.4082764505119454
Compras,2025,19182970000183,1,1247.0,467,0.0021413276231263384,0.4003839590443686,0.17918088737201365
Compras,2025,19196015000103,1,450.0,467,0.0021413276231263384,0.4003839590443686,0.08553754266211604
Compras,2025,19316524000114,3,1229.37,467,0.006423982869379015,0.8959044368600683,0.177901023890785
Compras,2025,19364427000105,1,4226.08,467,0.0021413276231263384,0.4003839590443686,0.36006825938566556
Compras,2025,19372740000187,1,3550.0,467,0.0021413276231263384,0.4003839590443686,0.3378839590443686
Compras,2025,19410510000165,1,33130.0,467,0.0021413276231263384,0.4003839590443686,0.7052047781569966
Compras,2025,19442190000125,1,5076.1,467,0.0021413276231263384,0.4003839590443686,0.39505119453924914
Compras,2025,19448062000199,1,390912.0,467,0.0021413276231263384,0.4003839590443686,0.9389931740614335
Compras,2025,19463977000173,1,807075.53,467,0.0021413276231263384,0.4003839590443686,0.9675767918088737
Compras,2025,19525278000372,1,335400.0,467,0.0021413276231263384,0.4003839590443686,0.9291808873720137
Compras,2025,19555146000121,18,15318.81,467,0.03854389721627409,0.98080204778157,0.5861774744027304
Compras,2025,19570285000124,1,12795.4,467,0.0021413276231263384,0.4003839590443686,0.5499146757679181
Compras,2025,19604080000112,1,7400.0,467,0.0021413276231263384,0.4003839590443686,0.45819112627986347
Compras,2025,19607647000104,1,460.0,467,0.0021413276231263384,0.4003839590443686,0.08745733788395904
Compras,2025,19611064000157,1,4949.47,467,0.0021413276231263384,0.4003839590443686,0.3895051194539249
Compras,2025,19633424000111,40,179399.31,467,0.08565310492505353,0.992320819112628,0.8890784982935154
Compras,2025,19639940000315,3,146412.78,467,0.006423982869379015,0.8959044368600683,0.8703071672354948
Compras,2025,19717870000104,1,1450.8,467,0.0021413276231263384,0.4003839590443686,0.20264505119453924
Compras,2025,19752596000104,1,9012.99,467,0.0021413276231263384,0.4003839590443686,0.4910409556313993
Compras,2025,19760235000100,2,1350.0,467,0.004282655246252677,0.841296928327645,0.189419795221843
Compras,2025,19827192000132,3,4431.6,467,0.006423982869379015,0.8959044368600683,0.3703071672354949
Compras,2025,19871924000191,1,4615.0,467,0.0021413276231263384,0.4003839590443686,0.37841296928327645
Compras,2025,19891676000140,1,40025.869999999995,467,0.0021413276231263384,0.4003839590443686,0.7376279863481229
Compras,2025,19908982000142,1,896.6,467,0.0021413276231263384,0.4003839590443686,0.14675767918088736
Compras,2025,19922466000172,1,169700.0,467,0.0021413276231263384,0.4003839590443686,0.8828924914675768
Compras,2025,19941698000178,8,4481.36,467,0.017130620985010708,0.9541382252559727,0.3728668941979522
Compras,2025,19945390000109,2,42400.799999999996,467,0.004282655246252677,0.841296928327645,0.742320819112628
Compras,2025,20001049000176,1,6750.0,467,0.0021413276231263384,0.4003839590443686,0.443259385665529
Compras,2025,20058175000167,6,3164.3500000000004,467,0.01284796573875803,0.9449658703071673,0.3242320819112628
Compras,2025,20140256000101,1,7450.0,467,0.0021413276231263384,0.4003839590443686,0.46053754266211605
Compras,2025,20159008000102,1,370079.0,467,0.0021413276231263384,0.4003839590443686,0.935580204778157
Compras,2025,20166877000164,1,2999.0,467,0.0021413276231263384,0.4003839590443686,0.3122866894197952
Compras,2025,20222787000143,2,327.0,467,0.004282655246252677,0.841296928327645,0.06484641638225255
Compras,2025,20227692000112,1,1012.0,467,0.0021413276231263384,0.4003839590443686,0.1599829351535836
Compras,2025,20230576000152,1,311779.18,467,0.0021413276231263384,0.4003839590443686,0.9232081911262798
Compras,2025,20315493000166,1,153.0,467,0.0021413276231263384,0.4003839590443686,0.030716723549488054
Compras,2025,20344116000155,1,29437.8,467,0.0021413276231263384,0.4003839590443686,0.6911262798634812
Compras,2025,20352354000102,1,4889.0,467,0.0021413276231263384,0.4003839590443686,0.38822525597269625
Compras,2025,20353820000174,1,749.97,467,0.0021413276231263384,0.4003839590443686,0.1296928327645051
Compras,2025,20357353000150,1,750.0,467,0.0021413276231263384,0.4003839590443686,0.13033276450511946
Compras,2025,20365031000153,1,55466.0,467,0.0021413276231263384,0.4003839590443686,0.7819965870307167
Compras,2025,20371330000109,1,44800.0,467,0.0021413276231263384,0.4003839590443686,0.7525597269624573
Compras,2025,20402099000165,1,1460.44,467,0.0021413276231263384,0.4003839590443686,0.20349829351535836
Compras,2025,20421926000168,1,13928.33,467,0.0021413276231263384,0.4003839590443686,0.5665529010238908
Compras,2025,20444829000190,1,11720.0,467,0.0021413276231263384,0.4003839590443686,0.5349829351535836
Compras,2025,20478959000144,1,2275.0,467,0.0021413276231263384,0.4003839590443686,0.26706484641638223
Compras,2025,20482920000109,1,19108.3,467,0.0021413276231263384,0.4003839590443686,0.6207337883959044
Compras,2025,20489064000105,1,3597.2,467,0.0021413276231263384,0.4003839590443686,0.3395904436860068
Compras,2025,20510631000168,2,4497.1,467,0.004282655246252677,0.841296928327645,0.37372013651877134
Compras,2025,20533011000144,1,3611.8,467,0.0021413276231263384,0.4003839590443686,0.3408703071672355
Compras,2025,20541712000125,1,494000.0,467,0.0021413276231263384,0.4003839590443686,0.9492320819112628
Compras,2025,20550456000485,1,6916.62,467,0.0021413276231263384,0.4003839590443686,0.4475255972696246
Compras,2025,20595749000136,2,390020.0,467,0.004282655246252677,0.841296928327645,0.9385665529010239
Compras,2025,20604417000170,1,382.5,467,0.0021413276231263384,0.4003839590443686,0.07423208191126279
Compras,2025,20637873000117,1,37425.0,467,0.0021413276231263384,0.4003839590443686,0.7273890784982935
Compras,2025,20649395000165,1,7440.0,467,0.0021413276231263384,0.4003839590443686,0.4598976109215017
Compras,2025,20657155000102,63,340033.5066,467,0.1349036402569593,0.996160409556314,0.9304607508532423
Compras,2025,20720905000224,1,37681.3,467,0.0021413276231263384,0.4003839590443686,0.7286689419795221
Compras,2025,20764981000150,1,10800.0,467,0.0021413276231263384,0.4003839590443686,0.5209044368600683
Compras,2025,20766320000164,1,2545.0,467,0.0021413276231263384,0.4003839590443686,0.28732935153583616
Compras,2025,20784313000195,2,4091.79,467,0.004282655246252677,0.841296928327645,0.35580204778157
Compras,2025,20798806000184,1,170.0,467,0.0021413276231263384,0.4003839590443686,0.03370307167235495
Compras,2025,20800676000177,1,43702.72,467,0.0021413276231263384,0.4003839590443686,0.7465870307167235
Compras,2025,20862784000174,1,3696.0,467,0.0021413276231263384,0.4003839590443686,0.3447098976109215
Compras,2025,20903407000136,1,396.0,467,0.0021413276231263384,0.4003839590443686,0.07636518771331058
Compras,2025,20918668000120,1,9600.0,467,0.0021413276231263384,0.4003839590443686,0.5006399317406144
Compras,2025,20949657000107,1,1100.0,467,0.0021413276231263384,0.4003839590443686,0.1659556313993174
Compras,2025,20956481000110,1,1734.95,467,0.0021413276231263384,0.4003839590443686,0.23037542662116042
Compras,2025,20971821000182,1,1800.0,467,0.0021413276231263384,0.4003839590443686,0.23762798634812288
Compras,2025,20978588000160,10,51401.68,467,0.021413276231263382,0.9630972696245734,0.7726109215017065
Compras,2025,20980079000171,1,131.2,467,0.0021413276231263384,0.4003839590443686,0.023890784982935155
Compras,2025,21056989000125,1,60.0,467,0.0021413276231263384,0.4003839590443686,0.008105802047781569
Compras,2025,21100775000109,1,3020.0,467,0.0021413276231263384,0.4003839590443686,0.31399317406143346
Compras,2025,21112395000194,2,56453.26,467,0.004282655246252677,0.841296928327645,0.783703071672355
Compras,2025,21116118000150,1,1565469.0,467,0.0021413276231263384,0.4003839590443686,0.9850682593856656
Compras,2025,21137143000110,2,671.86,467,0.004282655246252677,0.841296928327645,0.1181740614334471
Compras,2025,21182711000102,2,282422.2,467,0.004282655246252677,0.841296928327645,0.9163822525597269
Compras,2025,21271068000185,1,10290.0,467,0.0021413276231263384,0.4003839590443686,0.5132252559726962
Compras,2025,21274794000151,1,20452.45,467,0.0021413276231263384,0.4003839590443686,0.6322525597269625
Compras,2025,21313784000188,1,133650.0,467,0.0021413276231263384,0.4003839590443686,0.8613481228668942
Compras,2025,21316521000122,2,61273.01,467,0.004282655246252677,0.841296928327645,0.7956484641638225
Compras,2025,21317000000190,1,11053.5,467,0.0021413276231263384,0.4003839590443686,0.5268771331058021
Compras,2025,21337106000155,1,158280.0,467,0.0021413276231263384,0.4003839590443686,0.8779863481228669
Compras,2025,21380843000130,1,10603.0,467,0.0021413276231263384,0.4003839590443686,0.5170648464163823
Compras,2025,21407123000111,1,467.98,467,0.0021413276231263384,0.4003839590443686,0.08873720136518772
Compras,2025,21457714000101,1,4110.0,467,0.0021413276231263384,0.4003839590443686,0.35665529010238906
Compras,2025,21460747000100,1,22800.0,467,0.0021413276231263384,0.4003839590443686,0.648037542662116
Compras,2025,21504525000134,1,5850.0,467,0.0021413276231263384,0.4003839590443686,0.420221843003413
Compras,2025,21515343000169,1,4507.0,467,0.0021413276231263384,0.4003839590443686,0.375
Compras,2025,21552695000194,1,70000.0,467,0.0021413276231263384,0.4003839590443686,0.8052474402730375
Compras,2025,21581995000100,1,10132.5,467,0.0021413276231263384,0.4003839590443686,0.5093856655290102
Compras,2025,21596355000165,11,12741.11,467,0.023554603854389723,0.9682167235494881,0.5465017064846417
Compras,2025,21613975000165,4,10880.05,467,0.008565310492505354,0.91830204778157,0.5226109215017065
Compras,2025,21616612000183,1,3594.75,467,0.0021413276231263384,0.4003839590443686,0.3391638225255973
Compras,2025,21641059000139,1,9275.0,467,0.0021413276231263384,0.4003839590443686,0.4953071672354949
Compras,2025,21668414000163,1,17615.0,467,0.0021413276231263384,0.4003839590443686,0.6062286689419796
Compras,2025,21670255000131,1,1975.48,467,0.0021413276231263384,0.4003839590443686,0.24914675767918087
Compras,2025,21681325000157,1,90170.0,467,0.0021413276231263384,0.4003839590443686,0.8289249146757679
Compras,2025,21690355000120,2,1869.7,467,0.004282655246252677,0.841296928327645,0.24189419795221842
Compras,2025,21705135000122,1,43500.0,467,0.0021413276231263384,0.4003839590443686,0.746160409556314
