orgao_cnpj,n_municipios,n_instrumentos_mapeados,municipio_ibge,municipio,uf,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_entropy_norm,count_hhi,count_neff,hhi_gap_value_minus_count,exposicao_degree,exposicao_strength,integracao_siconfi_principal,cod_ibge,despesa_empenhada_2025,despesa_liquidada_2025,despesa_paga_2025,populacao_siconfi_2025,liquidada_sobre_empenhada,paga_sobre_empenhada,procurement_intensity_parcial,log_despesa_empenhada,log_populacao_siconfi
08857731000160,1,145,4206009,Governador Celso Ramos,SC,517143.9213000001,145,71,0.0774419204935725,0.2144470725310254,0.4367128338901738,12.91290290357659,0.742037941701518,0.028680142687277,34.86733001658374,0.0487617778062954,0.9886860417201128,0.9180783890329294,True,4206009,197005714.14,185695291.48,183418431.42,17306.0,0.94258835227509,0.9310310222253536,0.002625019906440365,19.098743292068406,9.758808541166685
08858200000191,1,384,4211504,Nova Trento,SC,528557.4076,384,97,0.0485370676007222,0.1223140553332772,0.3150295604711529,20.60281037631369,0.7581250557987746,0.0314805772569444,31.76561826798793,0.0170564903437778,0.9701157117901754,0.8738806414705279,True,4211504,126643912.79,119987058.57,118911542.04,13645.0,0.9474364454370708,0.9389439999155604,0.00417357136206341,18.65688987001172,9.521128433142438
08931506000126,1,63,4128104,Umuarama,PR,8809203.33,63,63,0.1827318388643971,0.3970847157185552,0.6048369870014114,5.472500064655328,0.6333491696032084,0.0158730158730158,63.0,0.1668588229913812,0.4443759040832639,0.8874658127054496,True,4128104,810217868.66,754909421.9,744319290.01,117148.0,0.9317363280922534,0.9186656068706704,0.010872635214240993,20.51281374311815,11.671193371660463
08971900000198,1,85,4217253,São Pedro de Alcântara,SC,154521.264,85,34,0.0801093720493758,0.1719886267562502,0.4878937179804586,12.48293394914698,0.8188210825264098,0.0555017301038062,18.017456359102244,0.0246076419455696,0.9837464465778036,0.85820943579753,True,4217253,54656717.17,47942212.7,47458509.81,5693.0,0.8771513398963255,0.8683015056024814,0.002827123032643711,17.816582677568004,8.646992628951082
08999257000100,1,173,4202305,Biguaçu,SC,825056.78,173,96,0.042437460516192,0.0843487462765896,0.2985345869165514,23.56408672518112,0.78020002434469,0.0180761134685422,55.321626617375244,0.0243613470476498,0.9617447007051176,0.8663253410883184,True,4202305,480398649.82,464138534.78,457290636.91,78623.0,0.9661528710663685,0.95189825592004,0.0017174419210152644,19.990126837633262,11.272419556477303
09008389000196,1,8,4100509,Altônia,PR,118715.45,8,6,0.3404529148324859,0.4540268347548697,0.9649636167828198,2.9372637343758186,0.7040571177815662,0.21875,4.571428571428571,0.1217029148324859,0.6293585681473283,0.5782123094727258,True,4100509,130405415.34,120826886.34,119444275.02,18735.0,0.9265480733677636,0.9159456661257392,0.0009103567492997028,18.686158735275516,9.838148711227788
09097711000109,1,14,5220454,Senador Canedo,GO,21031800.0,14,14,0.4718393386767583,0.6751680788139864,0.861381336832796,2.119365466229316,0.5074731969675493,0.0714285714285714,14.0,0.4004107672481869,0.4083121827411167,0.9729408687475573,True,5220454,1200186494.14,1168740174.46,1167906836.04,153522.0,0.9737988055743511,0.9731044647997558,0.017523776598628072,20.90574279344854,11.941599158215274
09129733000103,1,5,4212908,Pinhalzinho,SC,2731100.0,5,5,0.3086807980280532,0.3615026912233166,0.9981692358390392,3.2395925058776056,0.7680880304914645,0.2,4.999999999999999,0.1086807980280531,0.5648759479548134,0.9387115918224876,True,4212908,154983495.11,149607935.51,148388114.48,21495.0,0.9653152769836252,0.9574446257950311,0.017621876433110462,18.858829186052496,9.975575628930383
09240588000125,1,135,4218707,Tubarão,SC,1246539.5134,135,67,0.1166790700038055,0.2353701883061383,0.613234632181857,8.57051740271314,0.6509275337780535,0.023758573388203,42.09006928406468,0.0929204966156025,0.9947971868097688,0.9263688126604224,True,4218707,546488059.82,506241686.19,499010780.41,114389.0,0.9263545233847263,0.9131229336911078,0.0022810004555462384,20.119023016888388,11.647360199458603
09332615000190,1,40,5203807,Britânia,GO,2819615.62,40,27,0.42948483149931,0.6398747216473428,0.8290037455530906,2.328370938058628,0.4705042609871306,0.06125,16.326530612244895,0.3682348314993099,0.5115466811695655,0.8981848815599065,True,5203807,50110175.63,50110175.63,49835139.11,6008.0,1.0,0.9945113638788498,0.056268324438119716,17.729734651819008,8.700847193443972
09356616000174,1,20,2504009,Campina Grande,PB,3063321.81,20,12,0.3789189891896673,0.5461387192617546,0.9072077902256048,2.639086529124703,0.5376790004632479,0.105,9.523809523809522,0.2739189891896673,0.4093309202443054,0.9139440515954622,True,2504009,2168908546.95,2161097297.54,2058797379.98,418140.0,0.9963985344513561,0.9492319917661617,0.001412379426651141,21.49748990420929,12.943571583660619
09403680000169,1,9,3550704,São Sebastião,SP,127535.52,9,8,0.2338019533236122,0.3763657371687511,0.8333013422456739,4.277124231788902,0.8008791022981205,0.1358024691358024,7.363636363636364,0.0979994841878098,0.4083121827411167,0.4969138978725777,True,3550704,1914475789.14,1779573484.29,1645404064.4,87939.0,0.9295356433258425,0.8594540989934015,6.661641830283481e-05,21.372709682753086,11.384398671280563
09509569000151,1,11,4313409,Novo Hamburgo,RS,16710401.29,11,11,0.8489095287428399,0.9197647993766402,0.9912011448768744,1.1779818297962938,0.1572408522649628,0.0909090909090909,11.0,0.7580004378337489,0.4091112266131505,0.9858479582301928,True,4313409,1725695967.64,1663181462.83,1560826015.91,241306.0,0.9637743229501239,0.9044617621981986,0.00968328234135735,21.268896265563285,12.393821116616875
09522642000125,1,117,4214300,Rancho Queimado,SC,182310.2148,117,68,0.0816087191322729,0.1941745285026124,0.4752672805254134,12.253592638541242,0.7441760693543057,0.0214040470450726,46.72013651877133,0.0602046720872002,0.9610008608567752,0.7989792178947097,True,4214300,46585837.06,43508261.19,43403799.98,3252.0,0.9339375212677566,0.9316951828964302,0.003913425759962077,17.65680712715001,8.087025470667701
09579148000105,1,43,3537107,Pedreira,SP,860720.3700000001,43,27,0.14748402137107,0.2845128435847289,0.6859546265879591,6.780395535079683,0.7199944027890669,0.0448891292590589,22.27710843373494,0.1025948921120111,0.5769767213438429,0.7179300522309647,True,3537107,284192351.7,279260633.01,275600657.76,43084.0,0.9826465467473029,0.9697680325012068,0.003028654236650944,19.465161861583233,10.670906977470661
10324957000147,1,117,4202131,Bela Vista do Toldo,SC,74112.81039999999,117,59,0.045298879136887,0.1111899542808324,0.3258941317923629,22.075601406783967,0.8558160380839458,0.0323617503104682,30.900677200902923,0.0129371288264187,0.9866807683385396,0.8278320129136103,True,4202131,56643243.25,55786763.95,54542065.89,5863.0,0.9848794092488693,0.962905066174861,0.001308413963390064,17.85228326648018,8.676416696964216
10377912000130,1,195,4215000,Rio Negrinho,SC,779644.5345000001,195,85,0.1087292854844205,0.2707002879656562,0.5399706678762077,9.197154157177708,0.6723845123952261,0.0219592373438527,45.538922155688624,0.0867700481405677,0.9798077030558,0.8965005682991231,True,4215000,338563669.98,311385390.23,309293890.05,38531.0,0.9197247603335422,0.9135471920784382,0.0023028003404678833,19.640222727104685,10.559218391085642
10391817000191,1,269,4204004,Catanduvas,SC,903915.6469000002,269,79,0.4696658969706726,0.6825116946650789,0.7524082886854163,2.12917311316398,0.4073799236780731,0.0321029283730186,31.14980628497633,0.437562968597654,0.5938472925236508,0.9117783097715988,True,4204004,74315695.2,70332153.86,69855930.81,10565.0,0.9463970386164132,0.939988929956212,0.012163186315721906,18.123832728294975,9.265301930050157
10396929000135,1,175,4219507,Xanxerê,SC,1113400.4330000002,175,103,0.060702825426386,0.1307767589129364,0.4056732120922393,16.473697772316942,0.7196972706771676,0.0161632653061224,61.868686868686815,0.0445395601202635,0.990082899907121,0.920449135904454,True,4219507,321426952.39,289474623.43,288715438.04,50998.0,0.9005922536289647,0.8982303316297203,0.0034639299060679504,19.588280867085853,10.839541695251233
10429180000185,1,80,4209854,Lindóia do Sul,SC,454723.158,80,39,0.604716245760208,0.7696990879888286,0.9189583324454303,1.653668157604842,0.2913930747575175,0.0546874999999999,18.28571428571429,0.550028745760208,0.4821684504407811,0.8581795777185697,True,4209854,46345696.67,41344119.86,41339948.82,4549.0,0.8920810955629119,0.8919910971315645,0.00981155081641801,17.65163900143715,8.422662707570003
10441099000110,1,99,4219606,Xavantina,SC,237066.4584,99,45,0.0591872510223956,0.1243734588140284,0.3814266514558097,16.895530417887016,0.8311362454111205,0.0519334761759004,19.25540275049116,0.0072537748464952,0.9960191485127472,0.927211273122112,True,4219606,51761481.4,47892289.32,47747148.96,3654.0,0.9252495876209602,0.922445565091574,0.004579978238412628,17.762156828303773,8.203577736937952
10455823000165,1,139,4204301,Concórdia,SC,1343737.1943,139,50,0.1097450077539809,0.2652226330503978,0.5073549676915422,9.112031795029193,0.699577379987211,0.0570881424356917,17.516772438803265,0.0526568653182892,0.9124652679837169,0.9231009873816666,True,4204301,672258180.73,565568397.54,565184849.82,81625.0,0.8412964152044287,0.8407258788673574,0.001998840970355833,20.326153022217337,11.309890866578732
10459525000143,1,72,4202008,Balneário Camboriú,SC,3650515.029,72,40,0.2553876377223505,0.3724782692847804,0.8261163879733748,3.915616311417425,0.5052693585378126,0.0374228395061728,26.721649484536083,0.2179647982161777,0.5319179798580242,0.9497579215315054,True,4202008,1995794556.57,1833001409.08,1790708800.68,140036.0,0.9184319112635628,0.897241048576431,0.0018291036103805323,21.414308081968137,11.849654811393027
10465435000165,1,47,4219101,Vargeão,SC,60161.092,47,26,0.0928423191483409,0.2136927301785014,0.4969378049188336,10.770950243091487,0.8368480456550759,0.0529651425984608,18.88034188034188,0.03987717654988,0.996145586758485,0.9419035554591972,True,4219101,46411410.21,44685933.86,44685878.08,3585.0,0.9628221520916376,0.962820950232014,0.0012962564965767283,17.653055896663925,8.184513753033722
10465644000109,1,63,5201702,Aragarças,GO,204433.32,63,12,0.2219470716529415,0.287799073066954,0.871613003203196,4.505578706457094,0.6836994551078236,0.3207357016880826,3.117831893165751,-0.098788630035141,0.5582203323489425,0.5792813249103365,True,5201702,86708531.83,85231837.25,84864897.86,18096.0,0.9829694431581981,0.9787375713659342,0.0023577070870120396,18.278062843252897,9.803446198355902
10469199000155,1,92,4214805,Rio do Sul,SC,3680258.438,92,56,0.0912752630681768,0.1369469042706396,0.4695322432136218,10.955870916012184,0.6362516690227712,0.026937618147448,37.12280701754386,0.0643376449207288,0.4745048446239079,0.8829953774352134,True,4214805,543377026.85,539598337.94,533412538.52,70952.0,0.993045917064427,0.9816619256287573,0.006772937124954936,20.113313977378994,11.169758871056288
10478051000187,1,160,4208609,Jaborá,SC,176315.24899999998,160,54,0.0508797065131912,0.1027840762655758,0.3381225976659568,19.65420141998532,0.8278914101196464,0.03171875,31.52709359605912,0.0191609565131912,0.9940981206503928,0.8465131656288672,True,4208609,52216061.97,47069923.05,46808675.63,4314.0,0.9014452885597416,0.8964420882006243,0.0033766477659939085,17.770900706097468,8.369620826949102
10479670000196,1,289,4212502,Penha,SC,1456395.8762,289,75,0.0832212556883194,0.2190269865582856,0.4543760711041211,12.016160916211163,0.6973966410321623,0.0394990481435806,25.317065777508336,0.0437222075447387,0.9909018126560984,0.9463954468667078,True,4212502,236412386.4,217999084.47,214716505.13,33400.0,0.922113632832903,0.908228660941261,0.0061604042765163675,19.281088238062683,10.416311178964792
10481963000108,1,51,4200754,Alto Bela Vista,SC,56796.48300000001,51,25,0.0788013780600054,0.1377902219755402,0.4361643660224524,12.69013340399356,0.8532991097778014,0.0542099192618223,18.4468085106383,0.024591458798183,0.9969698852654394,0.947280224647786,True,4200754,33554871.22,31055715.11,30288165.44,1859.0,0.9255203188349475,0.9026458555426399,0.0016926449405100714,17.328692603689003,7.527793987721444
10485444000118,1,7,4211603,Nova Veneza,SC,2172091.64,7,3,0.9354668723187688,0.9667095077075109,1.0,1.0689849417342498,0.1415611540261289,0.4285714285714285,2.333333333333333,0.5068954437473403,0.8451256397057179,0.9700531178653768,True,4211603,91634072.12,84336061.84,83698383.85,13396.0,0.9203570231993745,0.9133980615899315,0.023703973748493062,18.33331372685756,9.502711433914095
10496025000181,1,22,5221007,Taquaral de Goiás,GO,4206433.75,22,18,0.0848204669358747,0.1312275511292671,0.4359592612150375,11.789607345076414,0.9016778537321904,0.0661157024793388,15.125,0.0187047644565359,0.4537581914890258,0.8678646992309229,True,5221007,36685356.15,35799119.44,34833608.13,4038.0,0.9758422214472626,0.9495235098051517,0.11466247547933374,17.41788821841076,8.303504798872783
10496698000131,1,211,4205308,Faxinal dos Guedes,SC,377018.1279999999,211,70,0.1623162285481006,0.3765070946402874,0.5621809967715928,6.160813425403491,0.6479247178480478,0.0418903438826621,23.87184986595173,0.1204258846654385,0.9840875280302784,0.9373537815048548,True,4205308,101289383.5,88288148.95,87566110.12,10965.0,0.8716426726992568,0.8645141977786843,0.0037221880020624266,18.433492161160107,9.302463660851988
10502372000170,1,6,4219002,Urussanga,SC,959534.68,6,6,0.2241631165300923,0.2886815930404933,0.9077316517627064,4.461037192377529,0.8744078916831304,0.1666666666666666,5.999999999999999,0.0574964498634256,0.6879441000907355,0.8781037818519932,True,4219002,138481724.57,132028968.0,131425807.94,20915.0,0.9534035513347594,0.9490480303310105,0.006928962525412317,18.746248922321985,9.948221883876299
10532003000120,1,261,4200101,Abelardo Luz,SC,630225.206,261,86,0.0945928045718724,0.2668855488461691,0.4562868658096801,10.57162861938607,0.713533110127257,0.0294329208320488,33.97556109725685,0.0651598837398235,0.9880084828152564,0.9244769756241406,True,4200101,143798203.38,125895324.11,123501601.15,17389.0,0.875499979490773,0.8588535756850567,0.00438270570275883,18.78392150929278,9.76359310138207
10540697000147,1,252,4205456,Forquilhinha,SC,767425.3957,252,76,0.1022278263019175,0.2795742377072341,0.4751784812481675,9.782072417803551,0.7176153364089036,0.0388636936255983,25.73095623987035,0.0633641326763191,0.8282245321946439,0.8863120519595302,True,4205456,250509080.88,230806726.56,228412259.55,31692.0,0.9213507380619151,0.9117923340248695,0.0030634633802661053,19.339005728850104,10.363819562085132
10551277000166,1,11,3203403,Mimoso do Sul,ES,3553446.55,11,8,0.6316649083176105,0.7821476870110795,0.9909916894627274,1.5831178633358325,0.3611988354966229,0.1900826446280991,5.260869565217392,0.4415822636895112,0.8990388778316725,0.9672763049973536,True,3203403,180495525.13,177207976.59,174303597.95,24769.0,0.9817859831282123,0.9656948438165415,0.01968717256253676,19.01121654390635,10.117348150251422
10552903000139,1,84,4204905,Descanso,SC,1989063.979,84,42,0.079387070317739,0.1425670581710333,0.4486193050706289,12.596509683473604,0.7483010108560035,0.0379818594104308,26.328358208955223,0.0414052109073082,0.5972369612360117,0.8282747217053567,True,4204905,63507976.71,60558076.06,59725590.76,8559.0,0.9535507064967557,0.9404423484112598,0.03131990786106718,17.96667607345402,9.05473863988161
10564533000150,1,65,5210307,Israelândia,GO,2464093.89,65,41,0.0888754395464733,0.1633793264265591,0.5115641271282889,11.251702439987325,0.7356073369014262,0.0324260355029585,30.83941605839415,0.0564494040435147,0.501597337713111,0.812881758551168,True,5210307,28449018.36,27942165.57,27925415.38,2543.0,0.9821838214736911,0.9815950422832094,0.08661437308025274,17.163624213899155,7.841099765422119
10565436000181,1,204,4217006,São Ludgero,SC,474779.21470000007,204,60,0.0869882846913439,0.2268401746863582,0.4761631343588807,11.495800883397676,0.7595197440877345,0.0316224529027297,31.623100303951368,0.0553658317886142,0.9638398714352296,0.8894704268998994,True,4217006,115266722.46,106275356.45,103318197.45,13431.0,0.9219951273176854,0.8963402033562082,0.004118961696553475,18.562759326582253,9.505320746909074
10568451000183,1,123,4207304,Imbituba,SC,285463.453,123,72,0.0384840102443039,0.0903618299607691,0.2899630482645356,25.984817945214274,0.84484509338464,0.0197633683653909,50.59866220735784,0.018720641878913,0.9885695532751708,0.833825617973587,True,4207304,350268532.1,310891783.27,306098043.67,54258.0,0.8875812548905816,0.8738953563279571,0.0008149845813682786,19.674210652845176,10.901505725968535
10573381000151,1,6,2700300,Arapiraca,AL,22894.2,6,6,0.2070339573536146,0.3040071284430117,0.8222693957421531,4.830125515554903,0.9341699930489872,0.1666666666666666,5.999999999999999,0.040367290686948,0.6091081821224243,0.2985978507645875,True,2700300,1404948023.86,1314406219.73,1303520867.58,235085.0,0.9355550507261882,0.9278071825024988,1.6295407097765602e-05,21.063266145353886,12.36770242985551
10589926000118,1,6,4318903,São Luiz Gonzaga,RS,216658.1,6,4,0.9398897945982004,0.969269092639509,1.0,1.0639545250382214,0.1203550760260873,0.2777777777777778,3.6,0.6621120168204228,0.414594439148758,0.8189202786673477,True,4318903,201249361.13,194083822.97,191386253.08,34690.0,0.9643947284117275,0.950990611872657,0.0010765654051445486,19.120055299748593,10.454206739963796
10594533000100,1,146,4209003,Joaçaba,SC,1327522.5773999998,146,63,0.0920866588620308,0.2293746299941459,0.4979811953893477,10.859336329036044,0.7088921057022606,0.0345280540439106,28.961956521739143,0.0575586048181201,0.7480723664174717,0.87719450052519,True,4209003,321557994.74,289758955.14,289482883.81,29976.0,0.9011094728784101,0.900250929988742,0.0041284079360968335,19.58868847336777,10.308152340473523
10596772000191,1,24,4214706,Rio dos Cedros,SC,452095.89,24,15,0.8534674202084608,0.923423391440254,0.9627068717656336,1.171690888629057,0.1629831599778083,0.079861111111111,12.52173913043479,0.7736063090973497,0.4486598052325555,0.8968719794865712,True,4214706,101545789.9,95506824.8,95506824.8,10879.0,0.9405296358820288,0.9405296358820288,0.004452138197410388,18.436020386736367,9.294589604421082
10606542000166,1,5,4202453,Bombinhas,SC,89700.0,5,5,0.2895555480985173,0.3901895206243032,0.9832775919732442,3.4535687765850147,0.837965244338714,0.2,4.999999999999999,0.0895555480985173,0.4083121827411167,0.4881863508649814,True,4202453,326889436.59,310504197.14,306035628.41,24416.0,0.9498752862101472,0.9362053163982911,0.00027440470678930483,19.605132557284296,10.102993934084184
10624466000111,1,37,4202206,Benedito Novo,SC,31776.276,37,31,0.0846774784375527,0.1636440972504141,0.5030082820277618,11.809515569567548,0.7978522533279456,0.0357925493060628,27.938775510204064,0.0488849291314899,0.9951837991042748,0.9510882908911632,True,4202206,75709492.54,74741812.16,73528611.34,10484.0,0.9872185065896625,0.9711940850898219,0.0004197132345486462,18.142414107375743,9.257605564443297
10628610000198,1,31,2608909,Limoeiro,PE,3364744.55,31,29,0.1784607472262712,0.2692177627570569,0.7600550240879357,5.603473119677657,0.6315122350528282,0.0364203954214359,27.45714285714288,0.1420403518048352,0.5875499938105231,0.8928539143911292,True,2608909,254155639.39,248686317.12,245716731.97,55917.0,0.9784804213546986,0.9667963007224462,0.013238913596706873,19.353457390829973,10.931623727399913
10631880000158,1,183,4207205,Imaruí,SC,251888.60270000005,183,44,0.0742826245980882,0.1537522523245153,0.4457785080245713,13.46209837644504,0.7870294376670887,0.0513900086595598,19.45903544450901,0.0228926159385283,0.9972091935881052,0.9454279140310664,True,4207205,71649032.05,68734132.73,66589195.19,12331.0,0.9593169755878092,0.929380248201134,0.003515589750385191,18.087290202726408,9.41987169587053
10687065000100,1,5,2614600,Tabira,PE,836179.1900000001,5,5,0.3615364049974179,0.5094601792230682,0.954084542572747,2.765973180507623,0.7629560329841389,0.2,4.999999999999999,0.1615364049974178,0.4472799948963809,0.8521252866413074,True,2614600,131457967.48,129178714.79,127171655.66,27505.0,0.9826617379403286,0.9673940507207969,0.006360810272889822,18.69419771955132,10.222123085309558
10698251000145,1,27,4218400,Treze de Maio,SC,1893164.937,27,20,0.2285144027110714,0.3964443009330887,0.8412276547460693,4.3760917829953065,0.6059858249422431,0.0589849108367626,16.953488372093027,0.1695294918743087,0.5804505647951096,0.8847440749748987,True,4218400,66159353.52,53834988.38,53526816.36,7354.0,0.8137169654132981,0.8090589389423042,0.028615227269832608,18.00757683716885,8.902999661861218
10701551000136,1,28,5200803,Alvorada do Norte,GO,78270.15,28,15,0.0981323938892213,0.1718407336641108,0.5285574385637437,10.190314944613185,0.91660250746843,0.1403061224489795,7.1272727272727305,-0.0421737285597581,0.4255446788323343,0.3033387240041926,True,5200803,60590639.85,60209734.17,59110767.49,8412.0,0.9937134567163677,0.9755758915293911,0.0012917861602677891,17.919650981188898,9.03741453682259
10714485000139,1,185,4200606,Águas Mornas,SC,270383.7239,185,54,0.0773753678378284,0.171819055266736,0.4709217484078005,12.924009642137102,0.7633230684026646,0.0468371073776479,21.35059263880224,0.0305382604601805,0.9965168368536186,0.9266681242787376,True,4200606,56589882.34,55716338.11,54522881.63,6765.0,0.9845635969915677,0.9634740235439762,0.004777951688881351,17.851340769950614,8.819517540604888
10759024000182,1,10,5210307,Israelândia,GO,30938.17,10,9,0.214003525122764,0.3232253232818877,0.8251056866000801,4.672820223061025,0.7901010172157018,0.12,8.333333333333332,0.094003525122764,0.9086410162339772,0.6879664009643213,True,5210307,28449018.36,27942165.57,27925415.38,2543.0,0.9821838214736911,0.9815950422832094,0.001087495167970358,17.163624213899155,7.841099765422119
10778974000154,1,35,4212403,Pedras Grandes,SC,657014.599,35,21,0.3902605809475403,0.5537167675630295,0.9422914969352152,2.562390486817889,0.423821148398214,0.0628571428571428,15.909090909090905,0.3274034380903974,0.5749376336152469,0.8684637382517318,True,4212403,42393681.14,41142161.78,41044334.1,4233.0,0.9704786344015042,0.9681710338966804,0.015497936988068785,17.562509879379174,8.350666240520924
10788473000159,1,48,4207106,Ilhota,SC,133706.86999999997,48,36,0.1068445175185068,0.2170090437387398,0.5745956060447754,9.359394597170487,0.7725117720596499,0.0399305555555555,25.043478260869566,0.0669139619629512,0.9885516335882334,0.8504467982502198,True,4207106,152565646.98,132245234.6,131441111.88,20319.0,0.8668087293421708,0.8615380623478808,0.000876389099687217,18.84310553338525,9.919311687883013
10839115000128,1,13,5216809,Petrolina de Goiás,GO,241839.33,13,13,0.0940132567034848,0.1273572830358073,0.4780446588236909,10.63679777793436,0.9527471924538696,0.0769230769230769,12.999999999999996,0.0170901797804078,0.7583749955516991,0.637243269682627,True,5216809,58665069.65,58292043.56,58289843.56,8854.0,0.9936414276463746,0.9936039266255265,0.0041223735255549974,17.887355042088796,9.088624613292087
10863375000139,1,16,4203709,Canelinha,SC,21531.86,16,16,0.1616285178469256,0.3088446608885623,0.7069519307667801,6.187026975939203,0.780147271923271,0.0625,16.0,0.0991285178469256,0.9483677094286244,0.6293299333949808,True,4203709,85477017.66,80289137.01,78475585.89,12759.0,0.9393067190219984,0.9180898917431884,0.0002519023310528544,18.263758098475737,9.453992183921743
10870672000101,1,5,5216809,Petrolina de Goiás,GO,91141.41,5,5,0.3095488372574396,0.3949905975779835,0.986846813100653,3.230508015665196,0.7994584659866446,0.2,4.999999999999999,0.1095488372574396,0.9020267660184172,0.70735950333777,True,5216809,58665069.65,58292043.56,58289843.56,8854.0,0.9936414276463746,0.9936039266255265,0.0015535890529706378,17.887355042088796,9.088624613292087
10971858000157,1,127,4203956,Capivari de Baixo,SC,644142.2626,127,68,0.1069664984162386,0.2348445192672256,0.5650998252012536,9.34872146705879,0.6644189480742391,0.0233740467480934,42.78249336870028,0.0835924516681451,0.9878647535531386,0.9012199569901952,True,4203956,148670346.38,138861212.85,135565467.79,22873.0,0.9340209142653912,0.9118527742142737,0.004332688248089357,18.817241972444894,10.037712454627359
11111771000172,1,93,5205406,Ceres,GO,2995611.2299999995,93,48,0.6651220761757239,0.8131896340901352,0.9020836792630132,1.5034833992426406,0.2623844760660039,0.0308706208810267,32.3932584269663,0.6342514552946973,0.4361946422885645,0.9166345296599162,True,5205406,197600024.68,184350043.53,183223202.74,21633.0,0.9329454478993235,0.9272428130346527,0.015159973966861548,19.10175546817682,9.981975205584869
11112312000103,1,5,5004700,Ivinhema,MS,946479.2,5,5,0.2447358510932376,0.3144910104733416,0.9302678812170412,4.086038050955713,0.9259710417327046,0.2,4.999999999999999,0.0447358510932375,0.4083121827411168,0.834489108162692,True,5004700,227281120.3,225708717.82,225702847.53,29890.0,0.993081684576684,0.9930558562545064,0.0041643546932129405,19.241698224660325,10.305279255277984
11124654000143,1,7,4316451,Salto do Jacuí,RS,84118.8,7,7,0.1929451205253861,0.2853107747614088,0.7903108460891025,5.18282088335283,0.902484775922044,0.1428571428571428,7.0,0.0500879776682432,0.4083121827411167,0.4078130269242854,True,4316451,85514517.16,83267475.6,82249412.31,10200.0,0.97372327372444,0.9618181221336852,0.000983678593923549,18.264196710839098,9.230142999272362
11135974000107,1,8,2917706,Jaguarari,BA,3202006.76,8,7,0.4536454274295345,0.6354742018096177,0.9569683700480384,2.2043647737534657,0.5660254600902103,0.15625,6.4,0.2973954274295345,0.4083121827411167,0.9350508035647636,True,2917706,230421090.13,228226301.46,226660394.07,32495.0,0.990474879409859,0.983679028434948,0.013896326756346293,19.25541901961932,10.388841510328449
11136549000124,1,6,4217204,São Miguel do Oeste,SC,8625591.76,6,5,0.26734358542728,0.3028144795946151,0.9420329626172802,3.7405049326384887,0.8761957393425354,0.2222222222222222,4.499999999999999,0.0451213632050577,0.5975262146406434,0.9725440010838214,True,4217204,254837031.56,236593488.05,233733188.86,43946.0,0.9284109401278101,0.91718690737052,0.033847481691330054,19.356134806894836,10.690716886457212
11148262000114,1,31,4208302,Itapema,SC,85647.996,31,17,0.1111863192202171,0.1920535910729306,0.58529338152874,8.993912263786578,0.8585118604236381,0.0946930280957336,10.56043956043956,0.0164932911244835,0.9935384581921072,0.913738518587468,True,4208302,733071776.82,678628857.91,660636078.03,76247.0,0.9257331674312049,0.9011888043156979,0.00011683439290424378,20.412754177048694,11.241733349433357
11149280000110,1,18,5200506,Aloândia,GO,106526.54,18,10,0.3425437276115817,0.4526787409034405,0.912094769998162,2.919335312231796,0.5965018605765949,0.1296296296296296,7.714285714285713,0.212914097981952,0.633240562139116,0.5709584940553776,True,5200506,26982497.39,26982497.39,26982497.39,1891.0,1.0,1.0,0.003947986669294736,17.11069896895227,7.544861068658458
11151349000140,1,10,5221601,Uruaçu,GO,168063.6,10,10,0.3075313709659478,0.4998107859167601,0.8426857451583805,3.251700783757529,0.682744063040807,0.1,9.999999999999996,0.2075313709659478,0.4774672291996589,0.6453593387802923,True,5221601,249809700.95,246183421.79,238549653.5,43728.0,0.985483833709381,0.9549254996616255,0.0006727665073088508,19.336209989769593,10.685743908167849
11166368000140,1,40,5217708,Pontalina,GO,696417.44,40,26,0.0650375435331144,0.092362592183217,0.3519086483532061,15.375734470826703,0.8821540873715191,0.0525,19.047619047619047,0.0125375435331144,0.6074279362194884,0.6189918611286621,True,5217708,103484883.68,103032641.56,100610104.03,18843.0,0.9956298726546532,0.9722202939427413,0.006729653793238915,18.454936108602187,9.843896771122491
11168270000122,1,7,5215702,Palmeiras de Goiás,GO,56170.64000000001,7,7,0.4358536641662152,0.6293323344722439,0.9288396927647612,2.294348039755482,0.6171081135758807,0.1428571428571428,7.0,0.2929965213090723,0.7874875265756556,0.6527975836050333,True,5215702,182058304.95,178518063.63,178250830.57,32004.0,0.9805543541615842,0.9790865108787777,0.00030853105006896863,19.019837550605896,10.373616173970015
11170888000127,1,6,5205901,Corumbaíba,GO,263625.0,6,6,0.2143890540237025,0.294452347083926,0.8634423897581791,4.664417241607128,0.91888618816615,0.1666666666666666,5.999999999999999,0.0477223873570358,0.4083121827411167,0.6272535309153664,True,5205901,97306791.01,96322027.94,94668788.75,8739.0,0.9898798114727799,0.9728898442480864,0.0027092148170101285,18.393379339273636,9.075551045627543
11171868000170,1,46,5216403,Paraúna,GO,12313118.779999996,46,41,0.1005364290913613,0.2359051846976497,0.5483113271810733,9.946643311662292,0.7573015445081657,0.0293005671077504,34.12903225806452,0.0712358619836109,0.6316338571436036,0.9204902289877308,True,5216403,131473972.24,130089468.69,128720799.94,10383.0,0.9894693715690537,0.979059183706915,0.09365442125322672,18.694319460257578,9.247925132303454
