modelo,termo,coef_jan_fev,p_jan_fev,coef_jan_mar,p_jan_mar,mesmo_sinal,delta_coef,razao_abs_coef,significativo_5pct_jan_fev,significativo_5pct_jan_mar
O2_HHI_norm_regiao,log_populacao,0.0154606917040317,0.0448348849491861,0.01679171374972992,0.0009880644216485246,True,0.0013310220456982207,1.0860907177491372,True,True
O2_HHI_norm_regiao,log_despesa_pc,-0.0130428535676869,0.7534703574395589,0.0017129751541735683,0.9552647169116066,False,0.014755828721860468,0.13133438516992857,False,False
O2_HHI_norm_regiao,log_n_fornecedores,-0.0795496044759813,5.435365894630416e-10,-0.07270573927563606,7.374739207799593e-14,True,0.006843865200345245,0.9139673258537491,True,True
O2_HHI_norm_regiao,log_instr_por_forn,0.0187440509331842,0.4428935753334995,0.024339855251031585,0.2150686578549995,True,0.005595804317847387,1.2985376180311512,False,False
F2_HHI_norm_regiao,log_populacao,0.082569230126789,0.046082849145221,0.09111087276486945,0.0010223164446312883,True,0.008541642638080452,1.1034482533622314,True,True
F2_HHI_norm_regiao,log_despesa_pc,-0.0947351615790249,0.685168741957365,-0.015683863382710203,0.9280483833704769,True,0.07905129819631469,0.16555482802050484,False,False
F2_HHI_norm_regiao,log_n_fornecedores,-0.4583185801617045,7.776190353792266e-10,-0.4300077397463516,6.697135474156324e-14,True,0.028310840415352923,0.9382289053056407,True,True
F2_HHI_norm_regiao,log_instr_por_forn,0.0771627662986704,0.5731885974130124,0.11021459312717308,0.33302405944673796,True,0.033051826828502676,1.4283390605848743,False,False
