orgao_cnpj,n_municipios,n_instrumentos_mapeados,municipio_ibge,municipio,uf,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,count_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_hhi_norm,count_hhi_norm,hhi_gap_value_count,hhi_norm_gap_value_count,exposicao_degree_global,exposicao_strength_global,integracao_siconfi_principal
10635089000116,1,5,2927408,Salvador,BA,27422106.56,5,5,0.7029385894695589,0.2,0.8263464541069889,0.999756918018482,1.4225993777843455,0.6286732368369485,3.4694469519536136e-17,0.5029385894695588,0.6286732368369485,0.4062071403297014,0.9938620677444177,True
10687065000100,1,5,2614600,Tabira,PE,836179.1900000001,5,5,0.3615364049974179,0.2,0.5094601792230682,0.954084542572747,2.765973180507623,0.2019205062467723,3.4694469519536136e-17,0.1615364049974178,0.2019205062467723,0.4457142378997762,0.8356570049880332,True
10698251000145,1,44,4218400,Treze de Maio,SC,3915071.657,44,31,0.2343843628201926,0.0485537190082644,0.4182038857635141,0.7775083438274857,4.266496228535296,0.2088638415808656,0.0168388429752065,0.1858306438119281,0.192024998605659,0.5225939592423157,0.9009088013427164,True
10700103000118,1,5,3203007,Iúna,ES,5297663.08,5,3,0.6327263449275409,0.3600000000000001,0.7800104041346472,1.0,1.5804620876257631,0.4490895173913113,0.0400000000000001,0.2727263449275408,0.4090895173913111,0.9618494180371158,0.9913103799408034,True
10701551000136,1,112,5200803,Alvorada do Norte,GO,2220845.01,112,39,0.5994514243097341,0.0687181122448979,0.7723179475725774,0.8407225410115405,1.6681918825224178,0.588910672317885,0.0442106941460794,0.5307333120648361,0.5446999781718055,0.8885030501719748,0.8819621617752857,True
10711980000194,1,12,5006200,Nova Andradina,MS,1881845.74,12,6,0.8226533901369775,0.2638888888888888,0.9052814286467497,0.9942037650758768,1.215578774717616,0.7871840681643729,0.1166666666666666,0.5587645012480886,0.6705174014977063,0.4060703352497573,0.9316027393469056,True
10714485000139,1,305,4200606,Águas Mornas,SC,471336.5077000001,305,86,0.0562543942661405,0.0351195915076592,0.1189698423184544,0.3834929674385585,17.776389081161955,0.0451515047869186,0.0237680572901022,0.0211348027584813,0.0213834474968163,0.9973764611434084,0.9428805321547796,True
10721783000156,1,6,4213500,Porto Belo,SC,853860.89,6,5,0.399350005990823,0.2222222222222222,0.5822406153302091,0.9716581467971908,2.504069074742871,0.2491875074885287,0.0277777777777778,0.1771277837686007,0.2214097297107509,0.7726329320931823,0.8956175255851181,True
10732371000111,1,10,5201405,Aparecida de Goiânia,GO,789297.73,10,9,0.1593393507761551,0.12,0.3002995206891067,0.6597953601108165,6.275913609092276,0.0542567696231745,0.01,0.0393393507761551,0.0442567696231745,0.5925958738455694,0.7704381087832379,True
10759024000182,1,17,5210307,Israelândia,GO,95896.12,17,14,0.1708077322662337,0.0795847750865051,0.3226369325474273,0.6905592217912467,5.85453589677852,0.1070237116713286,0.0087836039393132,0.0912229571797285,0.0982401077320153,0.7339547230170655,0.5668811221219947,True
10769869000159,1,17,2612471,Santa Cruz da Baixa Verde,PE,2454075.0,17,14,0.1979943913159292,0.0795847750865051,0.326192149791673,0.7871820135896417,5.050648118634597,0.1363016521863853,0.0087836039393132,0.118409616229424,0.127518048247072,0.6653328706777003,0.8921608144739905,True
10778201000178,1,9,2300754,Amontada,CE,94318.12,9,9,0.689165507652717,0.1111111111111111,0.8269884938334225,0.929344117546024,1.4510302516531604,0.6503111961093067,0.0,0.5780543965416058,0.6503111961093067,0.972939736084445,0.9153897115600794,True
10778974000154,1,50,4212403,Pedras Grandes,SC,712977.9806,50,27,0.3332346986298172,0.0568,0.5102541872244742,0.8764632527278359,3.000887975087124,0.3075898793463486,0.0205230769230769,0.2764346986298172,0.2870668024232717,0.5897436123279592,0.8377180762609265,True
10788473000159,1,184,4207106,Ilhota,SC,745826.1070000001,184,94,0.0996245958409446,0.0251654064272211,0.2761501616354655,0.4752763716274684,10.03768187523237,0.0899431398822451,0.0146833140232128,0.0744591894137234,0.0752598258590322,0.9893309929612176,0.9230239552207372,True
10817032000138,1,7,4208104,Itaiópolis,SC,655865.8,7,7,0.5182866579571892,0.1428571428571428,0.6861159706757083,0.9684691593920584,1.9294341936978836,0.438001100950054,0.0,0.3754295151000463,0.438001100950054,0.8334136474966489,0.8992155571381704,True
10836939000144,1,6,5001904,Bataguassu,MS,15482.42,6,6,0.227426286948227,0.1666666666666666,0.3776599523847047,0.8180484704587525,4.397029092013657,0.0729115443378724,3.3306690738754695e-17,0.0607596202815603,0.0729115443378723,0.7739470013516181,0.1752439996529706,True
10839115000128,1,18,5216809,Petrolina de Goiás,GO,604119.33,18,18,0.1627441787760297,0.0555555555555555,0.3575452551733446,0.5803489188137714,6.144613021005257,0.1134938363510903,0.0,0.1071886232204742,0.1134938363510903,0.606280118484998,0.7069304205173371,True
10863375000139,1,22,4203709,Canelinha,SC,34507.189999999995,22,22,0.0963954937058991,0.0454545454545454,0.1927134605860401,0.5106761808191278,10.373928920899369,0.0533667076918943,0.0,0.0509409482513536,0.0533667076918943,0.9820160851561632,0.7159183625484935,True
10870672000101,1,5,5216809,Petrolina de Goiás,GO,91141.41,5,5,0.3095488372574396,0.2,0.3949905975779835,0.986846813100653,3.230508015665196,0.1369360465717995,3.4694469519536136e-17,0.1095488372574396,0.1369360465717995,0.940164436212273,0.7377579506682506,True
10873273000102,1,5,3202652,Irupi,ES,282398.0,5,5,0.5087424648983693,0.2,0.6901606951890594,0.9776981423381186,1.96563107858466,0.3859280811229615,3.4694469519536136e-17,0.3087424648983692,0.3859280811229615,0.4060703352497573,0.7026107863131861,True
10971858000157,1,294,4203956,Capivari de Baixo,SC,999982.7494,294,108,0.0606078791544349,0.0229996760609005,0.1512758895998611,0.4028915341206985,16.49950491506064,0.0518285135390557,0.013868831911937,0.0376082030935343,0.0379596816271187,0.9938751868607776,0.927235661649232,True
11084263000142,1,98,5006606,Ponta Porã,MS,16956883.750000004,98,91,0.0286336611123203,0.0116618075801749,0.0615845184407777,0.2163461685582411,34.92393082663557,0.0178407017913461,0.0006802721088435,0.0169718535321454,0.0171604296825025,0.5137945497772619,0.8742958282549463,True
11111771000172,1,307,5205406,Ceres,GO,4860982.5,307,101,0.2570399495680605,0.0203609587369627,0.501133258554212,0.5778691859104614,3.890445830231593,0.2496103490637411,0.0105645683243323,0.2366789908310977,0.2390457807394087,0.4923733259887197,0.8261212340580192,True
11112312000103,1,8,5004700,Ivinhema,MS,1270991.72,8,8,0.1582226771446447,0.125,0.2341944446341476,0.6950417584152319,6.320206547167796,0.0379687738795939,0.0,0.0332226771446447,0.0379687738795939,0.429636235829591,0.7996876249181136,True
11124654000143,1,8,4316451,Salto do Jacuí,RS,104568.8,8,8,0.1631034820457793,0.125,0.2295139659248265,0.7234471467588802,6.131076954686495,0.0435468366237477,0.0,0.0381034820457792,0.0435468366237477,0.4060703352497573,0.3815688756825416,True
11135974000107,1,8,2917706,Jaguarari,BA,3202006.76,8,7,0.4536454274295345,0.15625,0.6354742018096177,0.9569683700480384,2.2043647737534657,0.3625863320011235,0.015625,0.2973954274295345,0.3469613320011235,0.4060703352497574,0.928413498796372,True
11136549000124,1,10,4217204,São Miguel do Oeste,SC,10475137.59,10,9,0.2120936485764053,0.12,0.2493479496148556,0.9035334484804604,4.714898379617232,0.1136053546484559,0.01,0.0920936485764052,0.1036053546484559,0.5626533185234549,0.9696728941047156,True
11148262000114,1,211,4208302,Itapema,SC,816165.0312000001,211,93,0.0410654158725462,0.0277397183351676,0.0866815686724315,0.2892037876861196,24.351391036771105,0.0306422138711608,0.0171716717953325,0.0133256975373785,0.0134705420758283,0.9954307481003374,0.913830691100274,True
11149280000110,1,42,5200506,Aloândia,GO,238649.03000000003,42,24,0.138330047698213,0.0668934240362811,0.2020636748450224,0.7237502704285033,7.22908736489157,0.1008661367285701,0.0263235729074238,0.0714366236619318,0.0745425638211463,0.5641947202929656,0.5093164418162889,True
11151349000140,1,18,5221601,Uruaçu,GO,198157.11,18,16,0.229308339856619,0.074074074074074,0.4239060612056766,0.7429700604737322,4.360940385444662,0.1779288958470603,0.0123456790123456,0.155234265782545,0.1655832168347146,0.5245934823589415,0.6034592621773893,True
11151460000137,1,15,4201406,Araranguá,SC,869231.0800000001,15,14,0.3285471412227689,0.0755555555555555,0.5090706144561696,0.9068785253283856,3.0437032453798083,0.2768969213168281,0.0044444444444444,0.2529915856672134,0.2724524768723836,0.5237229552907374,0.8026316016468386,True
11152150000137,1,40,5208905,Goiás,GO,5331128.95,40,35,0.0393960271112578,0.03125,0.0675279107626912,0.2632087899505788,25.38327017533803,0.0111429690851183,0.0027573529411764,0.0081460271112578,0.0083856161439419,0.4422259066334367,0.8027655773635022,True
11166368000140,1,75,5217708,Pontalina,GO,1681797.26,75,41,0.1424759076953368,0.0368,0.3537287247096597,0.4763255471114277,7.018730508026303,0.1210378053877202,0.0127199999999999,0.1056759076953368,0.1083178053877202,0.5708329931570226,0.7203147687879922,True
11168270000122,1,54,5215702,Palmeiras de Goiás,GO,1447425.72,54,49,0.0342607443127126,0.022633744855967,0.0663246470430275,0.2200839985073638,29.187923965473907,0.0141411764858941,0.0022719478737997,0.0116269994567455,0.0118692286120944,0.5606294338015264,0.6482351733020565,True
11170888000127,1,16,5205901,Corumbaíba,GO,731919.0,16,16,0.080760387311692,0.0625,0.129522529132322,0.4400077057707204,12.382308125152166,0.0194777464658048,0.0,0.018260387311692,0.0194777464658048,0.60993953329687,0.6803581265790027,True
11171868000170,1,70,5216403,Paraúna,GO,16630060.42,70,58,0.0662515479132044,0.0204081632653061,0.174667348562766,0.4224345638306467,15.093986955747686,0.0498699961222079,0.0032223415682062,0.0458433846478982,0.0466476545540017,0.686888540975992,0.9188117000765073,True
11188015000141,1,148,4202909,Brusque,SC,6269530.318,148,41,0.4910246383898308,0.0607195032870708,0.6918154056209478,0.8424603509509657,2.036557683295084,0.4783002543495765,0.0372374908692476,0.4303051351027599,0.4410627634803289,0.564660003745689,0.9703236649906738,True
11206573000192,1,10,2804508,Nossa Senhora da Glória,SE,332757.6,10,10,0.1188889680272409,0.1,0.2207612989154868,0.5332838378447254,8.411209354352128,0.0209877422524899,3.0839528461809905e-17,0.0188889680272409,0.0209877422524899,0.8875688428372533,0.7606983529940669,True
11208059000196,1,19,2607109,Ingazeira,PE,1019854.65,19,13,0.1909500989424256,0.1080332409972299,0.328834113763172,0.7700559584642772,5.236970316006566,0.1235292738542944,0.033702677746999,0.0829168579451957,0.0898265961072953,0.470330108846539,0.7896219558129033,True
11214458000160,1,364,4216602,São José,SC,4092859.7739,364,93,0.0660420288876342,0.0308537616229924,0.1374463385204031,0.4367906365618083,15.14187278681926,0.0558903118103258,0.020319563379764,0.0351882672646418,0.0355707484305618,0.9446573178773794,0.9455693807609812,True
11221619000142,1,328,5005707,Naviraí,MS,5051620.7,328,134,0.0230413007820642,0.0130688578227245,0.0585885951413573,0.1848264379786075,43.400327501406345,0.0156957466526061,0.005648322919136,0.0099724429593397,0.01004742373347,0.7519303891443287,0.7838130183530452,True
11224030000106,1,54,4205605,Galvão,SC,145226.03,54,42,0.1075891446443658,0.0281207133058984,0.2269221295934344,0.5868788122900558,9.29461799613226,0.0858230262210577,0.0044163404597008,0.0794684313384674,0.0814066857613568,0.9880613233486486,0.8117673159043037,True
11231203000105,1,232,4210605,Massaranduba,SC,4079041.6625,232,87,0.3992908122375249,0.0242271105826397,0.4657932321376479,0.941383137932095,2.504440296024476,0.3923058216821473,0.0128809141940657,0.3750637016548852,0.3794249074880815,0.464314237822151,0.9678017919259596,True
11232665000147,1,289,5200506,Aloândia,GO,4015565.29,289,95,0.0946006395105221,0.0462039487075106,0.2406385976107488,0.4964431794856958,10.570753064399453,0.0849687314202085,0.0360571822043991,0.0483966908030114,0.0489115492158094,0.4973321526679501,0.8029887550692902,True
11237287000194,1,21,5214861,Nova Glória,GO,966988.98,21,17,0.1118980177490018,0.0657596371882086,0.17866437319689,0.5657572023209613,8.93670880071439,0.0563916438583144,0.0073696145124716,0.0461383805607932,0.0490220293458428,0.604159971991407,0.727209799249162,True
11241709000103,1,404,4201703,Ascurra,SC,2678583.0114,404,98,0.5760022154458257,0.0376311145966081,0.7559967308766005,0.8557952059891123,1.736104433601874,0.5716311042648549,0.0277097858811092,0.5383711008492176,0.5439213183837456,0.5142707070558756,0.9444253604794804,True
11243552000147,1,146,4200804,Anchieta,SC,457648.138,146,64,0.1317801033782035,0.040439106774254,0.2952049594048605,0.602144785739301,7.58839896437204,0.1179988351778575,0.0252079814849565,0.0913409966039494,0.092790853692901,0.9740996283980212,0.8680188995167961,True
11246073000184,1,67,4215109,Rodeio,SC,95007.616,67,23,0.1077656471895385,0.0594787257741145,0.2195613454820295,0.5694048885512505,9.279394928526688,0.0672095402436084,0.016727758763847,0.048286921415424,0.0504817814797614,0.9971288515070876,0.9581832356277732,True
11252074000131,1,55,4206603,Guarujá do Sul,SC,373982.024,55,31,0.173855337619329,0.0433057851239669,0.3785253860222972,0.6078697194280119,5.751908533228844,0.1463171822066399,0.0114159779614324,0.130549552495362,0.1349012042452075,0.983958422460894,0.9205119522278926,True
11257200000140,1,47,4205159,Doutor Pedrinho,SC,35019.917,47,21,0.0936247715141129,0.0692621095518333,0.1751146354801469,0.5093568325704484,10.68093394331286,0.0483060100898186,0.022725215029425,0.0243626619622795,0.0255807950603935,0.9960360674544037,0.9661050080238794,True
11258723000101,1,11,5222054,Vicentinópolis,GO,1566218.2,11,11,0.1257608611919496,0.0909090909090909,0.2030368437807707,0.6428339295252732,7.951599492259309,0.0383369473111445,0.0,0.0348517702828587,0.0383369473111445,0.5801817320129861,0.7987833004653337,True
11259476000168,1,10,5207253,Doverlândia,GO,1386051.6,10,10,0.6863200644475623,0.1,0.8263328724558306,0.8921890065276068,1.457046138968598,0.6514667382750693,3.0839528461809905e-17,0.5863200644475624,0.6514667382750693,0.8321349978620695,0.9074117902122264,True
11261188000148,1,9,2803005,Itabaianinha,SE,7065720.4321,9,9,0.3266264625066615,0.1111111111111111,0.4159744839106878,0.958148478581665,3.061601293188561,0.2424547703199942,0.0,0.2155153513955504,0.2424547703199942,0.5012381399048109,0.9634395005470396,True
11265919000123,1,149,4205001,Dionísio Cerqueira,SC,518220.8439999999,149,43,0.0490631978282279,0.0445475429034728,0.0862714043976201,0.3120788788650114,20.381875708571567,0.0264218453955666,0.021798674877365,0.0045156549247551,0.0046231705182016,0.9902264241273472,0.8755489995849357,True
11267244000151,1,5,5203906,Buriti Alegre,GO,368658.8,5,5,0.3305961704727768,0.2,0.4894769906482634,0.9951369667562526,3.0248384261981216,0.1632452130909709,3.4694469519536136e-17,0.1305961704727767,0.1632452130909709,0.4648177429449284,0.7353256631667268,True
11268671000154,1,104,5212303,Leopoldo de Bulhões,GO,3046336.15,104,63,0.0497090549943881,0.0262573964497041,0.1187001966280051,0.3373781911756521,20.117059157791136,0.034381781687846,0.0105518705859896,0.023451658544684,0.0238299111018563,0.6394593104117198,0.7660987746097062,True
11270247000144,1,12,2802304,Frei Paulo,SE,2981409.3,12,11,0.5002395262317078,0.0972222222222222,0.6772516608169163,0.9297396033479872,1.999042353835923,0.4502634788548785,0.0069444444444444,0.4030173040094855,0.443319034410434,0.7314588108351714,0.9230162125065888,True
11271704000115,1,32,5205307,Cavalcante,GO,4346269.68,32,29,0.0768811706059154,0.037109375,0.1504738656714003,0.4588762655887474,13.00708602794163,0.0439126409846981,0.0027204241071428,0.0397717956059154,0.0411922168775553,0.426170373809259,0.8153235580711232,True
11272232000115,1,6,4211454,Nova Itaberaba,SC,2158901.8,6,6,0.7425236544023365,0.1666666666666666,0.8576778804853467,0.9947195374981852,1.346758442065941,0.6910283852828037,3.3306690738754695e-17,0.5758569877356698,0.6910283852828037,0.8877626268053976,0.9564859170706732,True
11279755000193,1,42,5218904,Rubiataba,GO,1820876.54,42,28,0.1758494237190677,0.0555555555555555,0.2899702359831601,0.7278911946440915,5.686683407035627,0.1453253283012554,0.0205761316872428,0.1202938681635122,0.1247491966140126,0.5106496800827284,0.8308465819596712,True
11280020000180,1,14,5203575,Bonópolis,GO,727288.7,14,14,0.2246746723723547,0.0714285714285714,0.4407465701034541,0.6670166881459866,4.450879974324359,0.1650342625548435,0.0,0.1532461009437833,0.1650342625548435,0.4863984477515684,0.7171647010986326,True
11283510000130,1,8,5216403,Paraúna,GO,753912.96,8,8,0.3625412545218845,0.125,0.5568945253308817,0.8920604574830495,2.7583067789589606,0.2714757194535823,0.0,0.2375412545218845,0.2714757194535823,0.7058247254714317,0.7946888997879618,True
11285282000137,1,66,5003306,Coxim,MS,5222809.539999999,66,63,0.0482124196555144,0.0165289256198347,0.113042605800249,0.3250917991545217,20.74154350985,0.032861007069313,0.0006664889362836,0.0316834940356797,0.0321945181330293,0.679010912564761,0.8089149848320454,True
11290422000165,1,167,4202081,Bandeirante,SC,1030763.9549999998,167,76,0.1459057001909955,0.0310875255477069,0.2706730271723558,0.6791613119610881,6.853741825651542,0.1345177761935421,0.0181686925550097,0.1148181746432885,0.1163490836385323,0.6706587420947218,0.8561450066825109,True
11291694000180,1,6,5001003,Aparecida do Taboado,MS,3965137.93,6,6,0.4539693026222978,0.1666666666666666,0.5504633277662551,0.9915662051130716,2.202792114408668,0.3447631631467574,3.3306690738754695e-17,0.2873026359556311,0.3447631631467573,0.714216163323793,0.9652342779029116,True
11293409000160,1,238,4206504,Guaramirim,SC,103991125.4438,238,92,0.067866278595401,0.0253513169973872,0.071692271510506,0.286769086042024,14.734858322816075,0.0576230508876582,0.0146408919094464,0.0425149615980138,0.0429821589782118,0.4157654413841975,0.9900313045507844,True
11299998000193,1,302,4212056,Palmeira,SC,247461.86820000008,302,101,0.0328244394146649,0.0228937327310205,0.0739233892197699,0.2470945905515474,30.465105203083272,0.0231526838088115,0.0131226700583307,0.0099307066836443,0.0100300137504807,0.9946067491116948,0.8977853129153534,True
11301658000150,1,56,4210001,Luiz Alves,SC,368378.665,56,36,0.2023708247193417,0.0363520408163265,0.4184445100804087,0.6424265449791996,4.941423752098906,0.179581419711323,0.0088192419825072,0.1660187839030152,0.1707621777288157,0.9771732890077643,0.9504458542329842,True
11303923000139,1,221,4205803,Garuva,SC,626196.7429999999,221,95,0.0501611602871647,0.019676091808112,0.1578589813904541,0.337724944059634,19.93574299866985,0.0400564917795813,0.0092471140613898,0.0304850684790526,0.0308093777181915,0.9942677991306088,0.9094189473203084,True
11306530000189,1,55,5221197,Terezópolis de Goiás,GO,5850439.51,55,46,0.1939569278879119,0.0287603305785123,0.35740904532487,0.7487119544630589,5.155783868560251,0.1760448596187544,0.0071772268135904,0.1651965973093995,0.1688676328051639,0.4499391007952998,0.8683490046908598,True
11307015000113,1,32,5219100,Santa Bárbara de Goiás,GO,179928.44999999998,32,26,0.0939814843827835,0.04296875,0.2000795316138164,0.5307381906530068,10.640393760190388,0.0577407437580948,0.0046874999999999,0.0510127343827835,0.0530532437580948,0.6035809544841872,0.42518549589493,True
11307776000175,1,13,4203501,Campo Erê,SC,487060.64,13,12,0.4655668455140928,0.0887573964497041,0.6159192005332231,0.955900870988056,2.14791927224923,0.4169820132881012,0.0059171597633136,0.3768094490643886,0.4110648535247876,0.8933125952580774,0.9083433443567244,True
11308894000106,1,8,3302403,Macaé,RJ,1495209.6,8,8,0.2246920556069554,0.125,0.3586192865535373,0.8383346388359196,4.4505356333081,0.1139337778365204,0.0,0.0996920556069554,0.1139337778365204,0.630272921615463,0.8511641721334312,True
11310394000109,1,281,4212205,Papanduva,SC,858391.6514,281,117,0.186188212004059,0.0162231987943415,0.4192724840846466,0.5362018004827022,5.370909303206582,0.179172593142025,0.0077423643011892,0.1699650132097175,0.1714302288408357,0.9866949674260188,0.945030788355202,True
11312860000187,1,14,4203204,Camboriú,SC,5512597.7,14,13,0.1589437382072272,0.0816326530612245,0.2537823429415137,0.7173278688557302,6.291534421420381,0.0888557163911628,0.0051020408163265,0.0773110851460027,0.0837536755748363,0.5911058487114011,0.9267095550353852,True
11315213000129,1,177,5219308,Santa Helena de Goiás,GO,8676811.91,177,87,0.1602103400813982,0.0167576366944364,0.3742388372228757,0.5605366683579521,6.241794377890523,0.150445344035833,0.0053245859583252,0.1434527033869617,0.1451207580775077,0.6354884253171217,0.9111622891027286,True
11318061000118,1,7,2904902,Cachoeira,BA,365026.0,7,7,0.8045664355876574,0.1428571428571428,0.8955252502561462,0.9749716458553636,1.2429054404557622,0.771994174852267,0.0,0.6617092927305146,0.771994174852267,0.8235675090891111,0.8446200802269236,True
11319184000173,1,6,5205703,Córrego do Ouro,GO,130737.0,6,6,0.1920507531167017,0.1666666666666666,0.2294683218981619,0.8260859588333831,5.206956930766834,0.030460903740042,3.3306690738754695e-17,0.025384086450035,0.030460903740042,0.5560160572450012,0.4814421388241816,True
11320964000133,1,89,5209705,Hidrolândia,GO,981577.41,89,59,0.0716516135010023,0.0246181037747759,0.1952352387571755,0.4466537692630885,13.956419836742556,0.0556456068372265,0.0078011745295134,0.0470335097262264,0.0478444323077131,0.8335983148066421,0.6987093447176873,True
11323077000119,1,11,2806206,Salgado,SE,785824.64,11,11,0.1998824345784998,0.0909090909090909,0.3774887995367516,0.7363474884167542,5.002940864257235,0.1198706780363497,0.0,0.1089733436694088,0.1198706780363497,0.5947396192132004,0.7841445022586726,True
11323261000169,1,18,4113700,Londrina,PR,151217347.45999998,18,18,0.4489169942255835,0.0555555555555555,0.5434875617147001,0.9719111769162362,2.2275833012850788,0.4165003468270884,0.0,0.3933614386700279,0.4165003468270884,0.4102199647517674,0.9962126376219864,True
11323964000197,1,560,4211850,Ouro Verde,SC,804465.6408,560,129,0.0654530865651915,0.0253252551020408,0.1937026046818331,0.4074135294007947,15.2781183054522,0.058151938803982,0.0177106086575255,0.0401278314631506,0.0404413301464565,0.8196128039559469,0.8594487020491919,True
11323985000102,1,560,4219705,Xaxim,SC,3777152.6403,560,170,0.23423660112636,0.0188647959183673,0.4697883561991986,0.6300263814096198,4.269187629906503,0.2297054567543267,0.013059262166405,0.2153718052079927,0.2166461945879216,0.7084172865382038,0.93646325143113,True
11324516000108,1,294,5207808,Firminópolis,GO,3207461.67,294,84,0.0417219945816594,0.0269332222684992,0.0997324466857931,0.3001126900450224,23.96817338257337,0.030176476444089,0.0152095261512522,0.0147887723131601,0.0149669502928368,0.6349242158785054,0.7802837875674307,True
11329956000158,1,368,4207700,Ipumirim,SC,561970.6799,368,107,0.052032640249364,0.0237328686200378,0.129963308785071,0.3684621116476151,19.218705704871905,0.0430895519498297,0.0145228013428683,0.0282997716293262,0.0285667506069613,0.9978916383734298,0.9462862642855568,True
11331930000144,1,6,5207501,Estrela do Norte,GO,1270560.0,6,6,0.22189749706313,0.1666666666666666,0.2833396297695504,0.8802417831507368,4.506585307338997,0.066276996475756,3.3306690738754695e-17,0.0552308303964633,0.0662769964757559,0.4060703352497574,0.8337483302079636,True
11333647000151,1,247,4213906,Presidente Castello Branco,SC,367916.7554,247,93,0.3479495185102117,0.0238161582717304,0.5854530864347799,0.6668308488241249,2.87398012298342,0.3408620132766271,0.0132054643399013,0.3241333602384813,0.3276565489367257,0.9888266814539262,0.9473765880441328,True
11335530000107,1,23,5219902,São Francisco de Goiás,GO,374874.81000000006,23,22,0.1042140428783709,0.0472589792060491,0.1561054475759521,0.5677628752916207,9.595635793221346,0.0615575687297219,0.0018903591682419,0.0569550636723217,0.0596672095614799,0.6535233333227048,0.6610133020841875,True
11336672000199,1,11,1709500,Gurupi,TO,15174899.0,11,10,0.927460310417242,0.1074380165289256,0.9624775756332876,0.9993745592639528,1.0782132548077707,0.9194003449080468,0.0082644628099173,0.8200222938883165,0.9111358820981296,0.9234070081641464,0.996872818038206,True
11337362000199,1,7,5205513,Cocalzinho de Goiás,GO,3560800.0,7,7,0.4299622664242675,0.1428571428571428,0.5066277241069422,0.965625702089418,2.325785488843909,0.3349559774949787,0.0,0.2871051235671246,0.3349559774949787,0.4140231311209008,0.939937960814526,True
11342435000130,1,46,4215604,Santa Rosa de Lima,SC,45359.50260000001,46,25,0.0826896666836674,0.051984877126654,0.1447696430427788,0.4789855036902454,12.09340949245253,0.0444684027954869,0.0124842470069313,0.0307047895570134,0.0319841557885556,0.9970464076497064,0.9347419174611178,True
11344805000179,1,32,5221452,Trombas,GO,359360.68,32,23,0.0869063593651979,0.056640625,0.1912312721581003,0.474451322832537,11.506637803084114,0.0454021029727069,0.0137606534090909,0.0302657343651979,0.031641449563616,0.5566241826885888,0.5051777480017667,True
11344960000195,1,294,4206306,Guabiruba,SC,2198988.5782000003,294,125,0.5253718370944171,0.0167754176500532,0.7230596901515092,0.778009122448656,1.9034137907553752,0.5215441906193721,0.008846187147231,0.508596419444364,0.512698003472141,0.5544041938680153,0.9311694018877806,True
11347518000112,1,50,4206207,Gravatal,SC,3423921.887,50,33,0.464820002455754,0.0407999999999999,0.6625441802901738,0.8948036903623439,2.151370411593226,0.4480956275324964,0.0108249999999999,0.424020002455754,0.4372706275324964,0.4764179747536843,0.9223935623605076,True
11352368000135,1,21,5210604,Itaguaru,GO,1515540.02,21,18,0.1390632013407445,0.074829931972789,0.2177441675212245,0.6612890367619589,7.190974969357383,0.0884198602431412,0.020408163265306,0.0642332693679554,0.0680116969778351,0.5057022713910394,0.7829662695797925,True
11354232000164,1,30,5206701,Damianópolis,GO,2819821.04,30,27,0.1214888106877395,0.04,0.2787578533707231,0.5893236614760489,8.231210712649755,0.0876999187911141,0.003076923076923,0.0814888106877395,0.0846229957141911,0.6845269127011894,0.8372018232620096,True
11355483000163,1,414,4207502,Indaial,SC,6162771.5705,414,142,0.382132158644025,0.016919881444141,0.60037922186037,0.7894274409403895,2.616895692706013,0.3777501172159685,0.009947682021759,0.365212277199884,0.3678024351942094,0.5578028091629761,0.959764621781927,True
11355924000127,1,57,4206405,Guaraciaba,SC,1106268.93,57,46,0.2898861690308799,0.0255463219452139,0.4653479692320384,0.9001159419708191,3.449629912814073,0.2741058616760106,0.0038917957662186,0.264339847085666,0.2702140659097919,0.5667730689076819,0.8593354917696551,True
11359214000175,1,362,4216909,São Lourenço do Oeste,SC,747567.6739999999,362,117,0.0420867073528621,0.022358902353408,0.1094159670686884,0.3221849424163303,23.76047124845926,0.0338288341403868,0.0139309618564546,0.0197278049994541,0.0198978722839321,0.9968892407547456,0.9383855602209348,True
11359904000124,1,8,1705508,Colinas do Tocantins,TO,2134997.7800000003,8,8,0.6798499558481488,0.125,0.8214590649363578,0.9187519061495228,1.4709127968574287,0.6341142352550272,0.0,0.5548499558481488,0.6341142352550272,0.8127214801321077,0.9362541122949488,True
11360515000119,1,37,4215687,Santa Terezinha do Progresso,SC,2510471.79,37,33,0.1450637011882773,0.0343316289262235,0.3068736813011549,0.6296061506431028,6.893523271559891,0.1183469418504109,0.004154492330168,0.1107320722620538,0.1141924495202429,0.5458225915138356,0.8304055925982816,True
11364954000108,1,86,4204459,Coronel Martins,SC,52684.136,86,48,0.0516641376957877,0.0465116279069767,0.0978885940162328,0.3416361995573012,19.355786133280063,0.0314867789233576,0.0262246412666996,0.0051525097888109,0.005262137656658,0.997944052220012,0.9386917067304836,True
11366503000100,1,8,5215900,Palminópolis,GO,405058.46,8,7,0.2977890847160502,0.15625,0.4748845388885347,0.9042349096967386,3.3580814453072594,0.1807539321687253,0.015625,0.1415390847160502,0.1651289321687253,0.4060703352497573,0.6915812764994808,True
11375809000114,1,215,4214904,Rio Fortuna,SC,255937.6554,215,95,0.0606682324250124,0.0187560843699296,0.1969229573554966,0.3851791634409103,16.483091068064756,0.0506753412805977,0.0083173193100353,0.0419121480550828,0.0423580219705624,0.9712158173057384,0.8361711607346892,True
