spec,n,hhi_mediana,hhi_norm_mediana,count_hhi_mediana,cr1_mediana,cr4_mediana,neff_mediana,value_hhi_gt_count_pct,hidden_exposure_pct,rho_hhi_norm_exposure,p_rho
lag_baseline,779,0.2451394860118811,0.1501888237522006,0.09090909090909091,0.3814124723541216,0.8222693957421531,4.079310176702962,97.5609756097561,13.478818998716303,0.33644909099455617,4.529685324380345e-22
lag_exclui_negativos,779,0.2451394860118811,0.15078192176336624,0.09090909090909091,0.38309216460952883,0.8240607003186626,4.079310176702962,97.5609756097561,13.478818998716303,0.3354405117694262,6.112588383835635e-22
valorInicial_amostra_comum,779,0.24620268056851732,0.15078192176336624,0.09090909090909091,0.38176242013002143,0.8222693957421531,4.061694201260752,97.5609756097561,13.478818998716303,0.3377874917708819,3.0381044367482245e-22
valorGlobal_amostra_comum,779,0.24497439547011274,0.15078192176336624,0.09090909090909091,0.38176242013002143,0.8222693957421531,4.08205926207501,97.5609756097561,13.222079589216944,0.3433500859352933,5.655885634812817e-23
