orgao_cnpj,n_municipios,n_instrumentos_mapeados,municipio_ibge,municipio,uf,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,count_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_hhi_norm,count_hhi_norm,hhi_gap_value_count,hhi_norm_gap_value_count,exposicao_degree_global,exposicao_strength_global,integracao_siconfi_principal,cod_ibge,despesa_empenhada_2025,despesa_liquidada_2025,despesa_paga_2025,populacao_siconfi_2025,liquidada_sobre_empenhada,paga_sobre_empenhada,despesa_empenhada_per_capita,exposicao_strength,exposicao_degree,procurement_intensity_parcial,log_despesa_empenhada,log_populacao_siconfi,log_despesa_per_capita,instrumentos_por_fornecedor
00999472000108,1,80,5220454,Senador Canedo,GO,26941823.0,80,80,0.0272457073150733,0.0125,0.0534484990121121,0.2137939960484485,36.70302952446245,0.0149323618380489,3.513364001978343e-18,0.0147457073150733,0.0149323618380489,0.5496924152913737,0.8944289009067024,True,5220454,1200186494.14,1168740174.46,1167906836.04,153522.0,0.9737988055743511,0.9731044647997558,7817.684072250232,0.8944289009067024,0.5496924152913737,0.022448030478217723,20.90574279344854,11.941599158215274,8.964143635233265,1.0
01071994000108,1,68,4120358,Pranchita,PR,4164548.53,68,62,0.0826481463410493,0.0173010380622837,0.1560520655044449,0.5224510614599562,12.09948491613446,0.0676095913630337,0.0011912190141244,0.0653471082787656,0.0664183723489093,0.541106706817092,0.8344831687863988,True,4120358,59303645.09,59271835.0,58953889.08,5705.0,0.9994636064958279,0.9941022847841948,10395.029814198073,0.8344831687863988,0.541106706817092,0.07022415778456494,17.898181330712898,8.649098262296176,9.249083068416724,1.096774193548387
01134736000115,1,6,3300803,Cachoeiras de Macacu,RJ,779078.28,6,6,0.2016596018758686,0.1666666666666666,0.2502957725891164,0.830171109378123,4.958851404534405,0.0419915222510423,3.3306690738754695e-17,0.0349929352092019,0.0419915222510423,0.3965645695364238,0.7415034314673175,True,3300803,558661407.12,513671974.5,508090758.71,53887.0,0.9194692311897316,0.9094788940752131,10367.276098502422,0.7415034314673175,0.3965645695364238,0.0013945446563353797,20.14105413583087,10.89464454042269,9.24640959540818,1.0
01197548000136,1,6,3301009,Campos dos Goytacazes,RJ,397905.48,6,6,0.3065160449241463,0.1666666666666666,0.4886282289954891,0.9049804491257574,3.2624719539476983,0.1678192539089755,3.3306690738754695e-17,0.1398493782574796,0.1678192539089755,0.430427890215509,0.6864489786207753,True,3301009,3254680971.62,3212356821.01,3145733540.24,474667.0,0.9869959141989474,0.9665259260953702,6856.766894728304,0.6864489786207753,0.430427890215509,0.00012225636966253705,21.903360096012385,13.070368784532892,8.832991311479491,1.0
01210830000106,1,19,1709500,Gurupi,TO,2289623.78,19,19,0.3102608778830591,0.0526315789473684,0.4192828570290269,0.8826126229349349,3.223094083995054,0.2719420377654513,0.0,0.2576292989356907,0.2719420377654513,0.4760068488401118,0.877954650545361,True,1709500,716196129.85,686095789.63,675843710.71,83817.0,0.9579719311994827,0.9436573063464454,8544.759772480524,0.877954650545361,0.4760068488401118,0.003196922860333716,20.389464611785996,11.336391129857876,9.05307348192812,1.0
01280363000190,1,61,4209102,Joinville,SC,18058930.59,61,46,0.5044772792878855,0.0303681805966138,0.6512967056040941,0.9620819911462986,1.982249827805107,0.4934656632720608,0.0088208068320941,0.4741090986912717,0.4846448564399667,0.4035782491288652,0.9717672676714364,True,4209102,4677973285.15,4491280681.35,4295508268.18,617979.0,0.9600911351091623,0.9182412994567293,7569.7932860987175,0.9717672676714364,0.4035782491288652,0.003860417640119323,22.26613079435032,13.33420975527995,8.931921039070371,1.326086956521739
01282378000198,1,106,4217105,São Martinho,SC,312958.26000000007,106,39,0.2590112650380457,0.059629761480954,0.3839793204371726,0.8207468305837334,3.860835936433544,0.2395115614864153,0.0348831762567686,0.1993815035570916,0.2046283852296467,0.9830574411587908,0.9410889616622352,True,4217105,38347052.55,32897069.82,32756068.28,3654.0,0.857877402105576,0.8542004170278793,10494.54092775041,0.9410889616622352,0.9830574411587908,0.008161207685830344,17.462188226239828,8.203577736937952,9.258610489301875,2.717948717948718
01294821000140,1,5,4219002,Urussanga,SC,108830.32,5,5,0.2908090286534612,0.2,0.411833761032771,0.9356796892630656,3.438682783097621,0.1135112858168265,3.4694469519536136e-17,0.0908090286534612,0.1135112858168265,0.7196380979592758,0.7347850900690516,True,4219002,138481724.57,132028968.0,131425807.94,20915.0,0.9534035513347594,0.9490480303310105,6621.167801577814,0.7347850900690516,0.7196380979592758,0.0007858821829229045,18.746248922321985,9.948221883876299,8.798027038445687,1.0
01335616000186,1,12,3519071,Hortolândia,SP,310326.42000000004,12,9,0.5535920426713189,0.125,0.732583451966481,0.9314990325348388,1.8063843460873668,0.4977910480052337,0.015625,0.4285920426713189,0.4821660480052337,0.8675976743983244,0.7579722373727578,True,3519071,1643064720.43,1617198988.93,1587372803.39,246449.0,0.9842576307686585,0.9661048549411827,6666.956329423127,0.7579722373727578,0.8675976743983244,0.00018887047852794608,21.219829066844703,12.414910354507114,8.804918712337589,1.3333333333333333
01349236000109,1,226,4202800,Braço do Norte,SC,1182055.527,226,31,0.0834305342966094,0.0745555642571853,0.1626103576435458,0.4817151411195931,11.98601936845848,0.052878218773163,0.0437074163990915,0.008874970039424,0.0091708023740715,0.9989498873030308,0.9710655875721864,True,4202800,220117573.0,195929566.5,192250071.35,34113.0,0.8901132418900511,0.8733971973696075,6452.600855978659,0.9710655875721864,0.9989498873030308,0.005370109759478403,19.20967238429094,10.437433822292833,8.772238561998108,7.290322580645161
01377043000153,1,8,5105259,Lucas do Rio Verde,MT,7430747.12,8,8,0.3229552938340086,0.125,0.4874457361428819,0.9482990614811826,3.096403802917614,0.2262346215245812,0.0,0.1979552938340086,0.2262346215245812,0.504491655572284,0.96404195492459,True,5105259,816785623.67,789651372.33,784611733.28,83770.0,0.9667792251067303,0.9606091372599881,9750.335724841829,0.96404195492459,0.504491655572284,0.009097548860632482,20.520887223864044,11.335830227147856,9.18505699671619,1.0
01393989000103,1,12,5208707,Goiânia,GO,483228.67,12,11,0.1202253980463756,0.0972222222222222,0.1845755343945135,0.5667167471665123,8.31771003672835,0.0322479378510132,0.0069444444444444,0.0230031758241534,0.0253034934065688,0.5055562902266147,0.6002645584789678,True,5208707,9443789728.21,9305863716.05,9251388580.97,1414483.0,0.9853950568437589,0.9796267014856049,6676.495743116036,0.6002645584789678,0.5055562902266147,5.1168935767017803e-05,22.968623190802152,14.162274651270485,8.806348539531669,1.0909090909090908
01397083000167,1,111,4216503,São Joaquim,SC,211192.34000000003,111,48,0.172316247282858,0.0448827205583962,0.3622290467542525,0.6537261247259252,5.803283298982797,0.154705954671855,0.0245610763149578,0.1274335267244618,0.1301448783568972,0.9194661619421932,0.8180866376469936,True,4216503,202831996.46,179589594.9,178884373.46,26026.0,0.8854105764098044,0.8819337016942361,7793.4371958810425,0.8180866376469936,0.9194661619421932,0.0010412180705505639,19.127888590707776,10.166851317336702,8.961037273371074,2.3125
01404511000131,1,83,4305108,Caxias do Sul,RS,2943448.49,83,49,0.3093135654275184,0.0404993467847292,0.5335754457180938,0.7593695481995678,3.232965222905267,0.2949242647072583,0.0205097498427444,0.2688142186427891,0.2744145148645139,0.7083747592689894,0.8522110036172884,True,4305108,3571734146.76,3446693049.38,3364463468.66,503068.0,0.9649914881001355,0.9419691753127762,7099.903286951268,0.8522110036172884,0.7083747592689894,0.0008240950667255199,21.996317070191957,13.128480628811484,8.867836441380472,1.6938775510204083
01420402000108,1,26,1504208,Marabá,PA,705808.5800000001,26,22,0.4891427550036187,0.0502958579881656,0.6866827263562028,0.8730363691526675,2.0443929502596885,0.4648162195276005,0.0050718512256973,0.438846897015453,0.4597443683019031,0.5367948879517941,0.8237484835757944,True,1504208,1773067554.1,1633032360.81,1621389850.92,271321.0,0.9210209487133268,0.914454639458455,6534.944048193836,0.8237484835757944,0.5367948879517941,0.00039807201838864225,21.295976964891878,12.511057900738024,8.784919064153856,1.1818181818181819
01465988000127,1,231,5213103,Mineiros,GO,12730469.66,231,129,0.2399551027646711,0.0162853019995877,0.4744070557723633,0.62697973783946,4.167446278401175,0.2340172520050201,0.0086000309214594,0.2236698007650834,0.2254172210835606,0.5070322344648266,0.8937717885850849,True,5213103,678402600.84,651782645.6,638880337.18,71108.0,0.9607608296208784,0.9417421696039144,9540.453969173652,0.8937717885850849,0.5070322344648266,0.018765360929095934,20.335251476219995,11.171955127042576,9.16329634917742,1.7906976744186047
01494665000161,1,21,5209101,Goiatuba,GO,652834.33,21,17,0.1611306968277994,0.0657596371882086,0.285830556735581,0.6870948866920036,6.206142092643596,0.1087013653795369,0.0073696145124716,0.0953710596395908,0.1013317508670652,0.5491604263725715,0.6882958851327828,True,5209101,382326024.63,374096376.41,371698980.44,36936.0,0.9784747893425139,0.9722042353766411,10351.040302956466,0.6882958851327828,0.5491604263725715,0.0017075330684898763,19.761784270192255,10.516941964186826,9.24484230600543,1.2352941176470589
01600293000100,1,83,4214904,Rio Fortuna,SC,115493.88,83,39,0.3289313117249891,0.0457250689505007,0.5472151424820085,0.8076162996688654,3.040148396805938,0.3112716094019625,0.0206125707649876,0.2832062427744883,0.2906590386369749,0.6682455783885296,0.711389606909265,True,4214904,45408613.03,44771696.46,44562639.64,4885.0,0.985973661657994,0.9813697593132586,9295.51955578301,0.711389606909265,0.6682455783885296,0.0025434355355380914,17.631212359335272,8.493924564476883,9.13728779485839,2.128205128205128
01610999000153,1,16,4203303,Campo Alegre,SC,21492.72,16,15,0.2654354574012554,0.0703125,0.3680502049065915,0.8228925887463289,3.7673941898738574,0.2129665615013451,0.00390625,0.1951229574012554,0.2090603115013451,0.994279557467868,0.860909121859534,True,4203303,125014962.11,120247415.82,109472822.27,12318.0,0.9618641944169445,0.8756777622639715,10148.965912485794,0.860909121859534,0.994279557467868,0.00017192118157096005,18.643943984983476,9.418816886246988,9.225127098736486,1.0666666666666667
01648573000199,1,61,3303955,Pinheiral,RJ,7932955.46,61,48,0.2288213190281384,0.0260682612201021,0.458442924372602,0.6562425071273501,4.370222163945436,0.2124132619861839,0.0053463093311681,0.2027530578080363,0.2070669526550158,0.780452156839487,0.8953183676997208,True,3303955,183413766.01,178643498.53,172799777.64,24553.0,0.9739917696268234,0.9421309065240975,7470.116320205269,0.8953183676997208,0.780452156839487,0.04325169060411465,19.02725517500249,10.108589325349573,8.918665849652918,1.2708333333333333
01650166000116,1,139,5212204,Jussara,GO,1693953.47,139,74,0.052535149207529,0.0212721908803892,0.1416803969237714,0.3536114719845286,19.03487503289864,0.0395561786487281,0.0078649606184767,0.0312629583271398,0.0316912180302513,0.510983740757693,0.635516415711089,True,5212204,134970253.63,133933174.01,133547382.43,19582.0,0.9923162356733582,0.9894578904482126,6892.567338882647,0.635516415711089,0.510983740757693,0.012550568917531344,18.72056496864203,9.882366055914016,8.838198912728014,1.8783783783783783
01743462000161,1,17,4210605,Massaranduba,SC,14979.96,17,14,0.1714865660579321,0.0795847750865051,0.2285720389106513,0.7782464038622267,5.831360572362134,0.1077547634470038,0.0087836039393132,0.0919017909714269,0.0989711595076905,0.9911711217544256,0.8232610368998237,True,4210605,124444403.28,110119199.41,109432576.68,18922.0,0.8848867165382417,0.8793692106327725,6576.70453863228,0.8232610368998237,0.9911711217544256,0.00012037471838966577,18.639369614131425,9.84808054526439,8.791289068867036,1.2142857142857142
01746653000187,1,952,4208807,Jaguaruna,SC,2168648.6493,952,197,0.0481647369681983,0.0194173257538309,0.1665195974076131,0.3260136519247641,20.762077464686858,0.0433084346057911,0.0144143529260443,0.0287474112143673,0.0288940816797467,0.9683184512602584,0.9204695199055926,True,4208807,139499891.73,134391375.01,131446853.98,19538.0,0.9633797800367655,0.9422720860200628,7139.926897840106,0.9204695199055926,0.9683184512602584,0.015545880519372647,18.75357438309636,9.880116566212887,8.873457816883473,4.83248730964467
01815216000178,1,180,5218805,Rio Verde,GO,52284371.5,180,154,0.1087579972982463,0.0079629629629629,0.2959201680372116,0.4894767674504799,9.194726133635086,0.1029328861694767,0.0014790607601065,0.1007950343352834,0.1014538254093702,0.4610263202452327,0.9254817197530336,True,5218805,2409832671.89,2291315121.4,2238259790.56,214607.0,0.9508191784963028,0.9288029897962012,11229.04971361605,0.9254817197530336,0.4610263202452327,0.021696266346573373,21.60282315128751,12.276563727472475,9.326259423815037,1.1688311688311688
01823752000115,1,24,4208203,Itajaí,SC,257629.05,24,14,0.1755447589749557,0.0972222222222221,0.291116238638461,0.7450982721086774,5.696552866854123,0.1121251250499522,0.0277777777777777,0.0783225367527335,0.0843473472721745,0.8659338484717435,0.7655452500069693,True,4208203,2879626419.94,2710544158.75,2700099900.64,291169.0,0.9412832650724454,0.9376563160912585,9889.879829033998,0.7655452500069693,0.8659338484717435,8.946613637659567e-05,21.780926407381898,12.581659133593865,9.199267273788033,1.7142857142857142
01824828000127,1,155,4209409,Laguna,SC,603530.6900000001,155,50,0.2364561273548237,0.0404994797086368,0.3578939788463782,0.8670036315800279,4.229114344325744,0.2208735993416568,0.0209178364373845,0.1959566476461868,0.1999557629042723,0.7331400406243535,0.8292151695398913,True,4209409,222290089.45,210941157.72,206265737.35,41269.0,0.9489453994189304,0.9279124312755096,5386.3696588238145,0.8292151695398913,0.7331400406243535,0.002715058919150568,19.21949379606928,10.627866891777025,8.591626904292255,3.1
01834835000100,1,24,2704302,Maceió,AL,6830000.0,24,24,0.0582146631539007,0.0416666666666666,0.0878477306002928,0.3206442166910688,17.17780273599322,0.0172674745953746,0.0,0.016547996487234,0.0172674745953746,0.644960269748771,0.8824764503117334,True,2704302,5315509518.88,5117855869.47,5085156468.9,960667.0,0.9628156720051089,0.9566639756430091,5533.1446993391055,0.8824764503117334,0.644960269748771,0.0012849191551140538,22.393894708469244,13.775383113854698,8.618511594614546,1.0
01842685000186,1,5,4203907,Capinzal,SC,43549.99,5,5,0.3669854646107463,0.2,0.5510908268865274,0.9425947055326536,2.724903562762844,0.2087318307634328,3.4694469519536136e-17,0.1669854646107463,0.2087318307634328,0.5194701024636529,0.3949423727751436,True,4203907,169606579.69,162885563.4,162730035.53,23184.0,0.9603729035613807,0.9594559116010201,7315.673727139407,0.3949423727751436,0.5194701024636529,0.0002567706399103083,18.948992075911537,10.051217664560463,8.897774411351074,1.0
01850671000104,1,247,4203600,Campos Novos,SC,556392.51,247,80,0.1328704642850847,0.0363716828664623,0.2869556960786549,0.620480638749073,7.526127084604867,0.121894141048187,0.0241738560673036,0.0964987814186224,0.0977202849808834,0.9256901013310074,0.8093039845363639,True,4203600,321410573.31,305440464.69,302772642.41,36976.0,0.9503124354138877,0.9420120791047415,8692.410571992645,0.8093039845363639,0.9256901013310074,0.001731095851234988,19.58822990839303,10.518024332514162,9.070205575878868,3.0875
01851875000160,1,6,4201406,Araranguá,SC,144277.86999999997,6,6,0.5417573636026664,0.1666666666666666,0.7152864122543534,0.9830167994578796,1.8458447769865776,0.4501088363231996,3.3306690738754695e-17,0.3750906969359996,0.4501088363231996,0.4389972757083259,0.6095602972548966,True,4201406,351533348.2,299165892.07,293468216.1,72138.0,0.8510313277583944,0.8348232610154397,4873.06756771743,0.6095602972548966,0.4389972757083259,0.0004104244184478199,19.67781513868345,11.186336230202965,8.491478908480484,1.0
01877528000106,1,82,4202107,Barra Velha,SC,14087730.833599998,82,58,0.1639623437149149,0.0226055919095776,0.2811250489364972,0.7275749473828306,6.098961367243707,0.1492950164116678,0.0054583215922017,0.1413567518053373,0.143836694819466,0.7055957742903465,0.9404230832283932,True,4202107,338663895.79,313109110.99,309350941.75,45633.0,0.9245423408940937,0.9134452936838106,7421.469020007451,0.9404230832283932,0.7055957742903465,0.04159797075722406,19.64051871567868,10.728386417979852,8.912132297698827,1.4137931034482758
01896727000161,1,56,4210803,Meleiro,SC,102182.33,56,36,0.2151826686705835,0.0389030612244897,0.4110299696630523,0.727240609995877,4.647214416375088,0.1927593163468859,0.0114431486880466,0.1762796074460938,0.1813161676588393,0.6464129894633361,0.6433056701014628,True,4210803,52087179.73,51086619.75,50866929.75,6940.0,0.9807906670089163,0.9765729304921997,7505.357309798271,0.6433056701014628,0.6464129894633361,0.00196175585872904,17.76842940600184,8.84505705350085,8.923372352500987,1.5555555555555556
01906118000146,1,11,3205010,Sooretama,ES,682688.6599999999,11,11,0.5652689291943386,0.0909090909090909,0.7468169165135978,0.8616212989388164,1.7690694611948174,0.5217958221137724,0.0,0.4743598382852476,0.5217958221137724,0.3965645695364237,0.7616034748147118,True,3205010,200832446.08,195469000.76,194171415.92,27255.0,0.9732939302155214,0.9668328983188968,7368.645976151165,0.7616034748147118,0.3965645695364237,0.0033992946524589772,19.117981516792295,10.21299226949838,8.904989247293914,1.0
01933030000113,1,10,1100304,Vilhena,RO,1445260.87,10,9,0.5264971854984669,0.12,0.6768673879615934,0.9690581811711264,1.899345385964864,0.4673093336857753,0.01,0.4064971854984669,0.4573093336857753,0.8103061668702252,0.9149384035072194,True,1100304,707024413.09,659545571.4,657844603.29,95599.0,0.9328469557614041,0.9304411433474225,7395.730217784705,0.9149384035072194,0.8103061668702252,0.0020441456380319175,20.376575753802165,11.467917638733738,8.908658115068427,1.1111111111111112
