orgao_cnpj,n_municipios,n_instrumentos_mapeados,municipio_ibge,municipio,uf,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_entropy_norm,count_hhi,count_neff,hhi_gap_value_minus_count,exposicao_degree,exposicao_strength,integracao_siconfi_principal
10478051000187,1,165,4208609,Jaborá,SC,422709.24900000007,165,57,0.3208794935721962,0.5583033741473681,0.6737564665872735,3.116434736503364,0.5379195600113735,0.0301561065197428,33.160779537149814,0.2907233870524533,0.9134173276583264,0.8903095403758607,True
10479670000196,1,372,4212502,Penha,SC,1639366.7962,372,88,0.0764607839533425,0.1945812253483532,0.4493490053034661,13.078599882133222,0.6932098428722061,0.0356110533009596,28.08116883116883,0.0408497306523829,0.9917739833289718,0.9551601026724182,True
10480867000145,1,14,5214606,Niquelândia,GO,1581899.25,14,13,0.2200261780339689,0.3635659540264653,0.8063102248768371,4.54491374133497,0.7214882109970071,0.0816326530612245,12.249999999999998,0.1383935249727444,0.6257539863595409,0.8537895117115539,True
10481963000108,1,68,4200754,Alto Bela Vista,SC,80557.763,68,34,0.0574356949447362,0.1017096266687544,0.3490958655343992,17.410775667678163,0.868007278493794,0.0445501730103806,22.446601941747566,0.0128855219343556,0.9957087532274458,0.925513004346203,True
10485444000118,1,12,4211603,Nova Veneza,SC,2330164.04,12,8,0.8140794243573859,0.9011303942361072,0.9749588445283875,1.2283813717431504,0.2363201669482253,0.1805555555555555,5.538461538461537,0.6335238688018303,0.8195166982019646,0.9423768365844204,True
10491693000116,1,5,4210100,Mafra,SC,380048.2,5,5,0.4163058366859566,0.5978189082332188,0.9665305611235628,2.402080182109859,0.7121000265117617,0.2,4.999999999999999,0.2163058366859566,0.4598151323380998,0.7542325285298341,True
10496025000181,1,35,5221007,Taquaral de Goiás,GO,4889589.5,35,29,0.0711085540194245,0.1233974692558547,0.4080839444701851,14.063005693053928,0.8587063123229643,0.04,24.99999999999999,0.0311085540194245,0.5464603274786647,0.8614850075093455,True
10496698000131,1,287,4205308,Faxinal dos Guedes,SC,446850.546,287,82,0.1223309261099263,0.3176677331395719,0.5000139509732188,8.174547776262253,0.6834603178720194,0.0360936760188905,27.705684493777333,0.0862372500910357,0.9897256681748112,0.9474326509192036,True
10502372000170,1,6,4219002,Urussanga,SC,959534.68,6,6,0.2241631165300923,0.2886815930404933,0.9077316517627064,4.461037192377529,0.8744078916831304,0.1666666666666666,5.999999999999999,0.0574964498634256,0.6926849078157201,0.8746114157497923,True
10532003000120,1,344,4200101,Abelardo Luz,SC,735551.8476,344,117,0.0729460345625587,0.2286691285581103,0.3961303271152303,13.708764376251274,0.7320513485168648,0.0229177934018388,43.634218289085545,0.0500282411607199,0.9911312096431129,0.9289381532164012,True
10540697000147,1,342,4205456,Forquilhinha,SC,2679801.5917,342,100,0.4461090839591955,0.6606832406860533,0.802072735032774,2.241604208381167,0.3818091972981652,0.0382168872473581,26.16644295302013,0.4078921967118373,0.560822544080488,0.9439726322472956,True
10551277000166,1,15,3203403,Mimoso do Sul,ES,3615835.55,15,12,0.6101504017962918,0.7686522137324525,0.9738927424395726,1.638940164680684,0.3406337370183305,0.12,8.333333333333332,0.4901504017962917,0.9343044008684154,0.9598053025357496,True
10552903000139,1,108,4204905,Descanso,SC,2361741.158,108,50,0.0749540121429248,0.1350656056949658,0.443107406777047,13.34151396850066,0.733557754278235,0.0382373113854595,26.15246636771301,0.0367167007574653,0.7439121028639324,0.8587615699000255,True
10559279000100,1,13,3511102,Catanduva,SP,5784353.279999999,13,13,0.5995138732943248,0.7585981816103735,0.9741477615973,1.668018113584272,0.3333637383803914,0.0769230769230769,12.999999999999996,0.5225907963712478,0.4128842499440471,0.9586120552869272,True
10564533000150,1,78,5210307,Israelândia,GO,2530132.5500000003,78,45,0.0846299609562956,0.1591149839165541,0.4982118585051996,11.81614629972968,0.7369295963408368,0.0289283366206443,34.56818181818182,0.0557016243356513,0.5081249879842694,0.7989729242119316,True
10565436000181,1,280,4217006,São Ludgero,SC,601830.6767000001,280,70,0.0665226658789416,0.178952326907865,0.4147240239872605,15.032470313498948,0.7695371340321294,0.0310969387755102,32.15750615258408,0.0354257271034314,0.9727940278254624,0.902801504712718,True
10568451000183,1,242,4207304,Imbituba,SC,923511.8228,242,97,0.0924644863061311,0.2071919333093783,0.4863686516087772,10.814963019306717,0.7082013402234486,0.0224369920087425,44.569254185692536,0.0700274942973885,0.758669687340541,0.8549096051134528,True
10573381000151,1,6,2700300,Arapiraca,AL,22894.2,6,6,0.2070339573536146,0.3040071284430117,0.8222693957421531,4.830125515554903,0.9341699930489872,0.1666666666666666,5.999999999999999,0.040367290686948,0.6224251422337707,0.2824711825653171,True
10589926000118,1,6,4318903,São Luiz Gonzaga,RS,216658.1,6,4,0.9398897945982004,0.969269092639509,1.0,1.0639545250382214,0.1203550760260873,0.2777777777777778,3.6,0.6621120168204228,0.424461599453928,0.8103598536730714,True
10589928000107,1,12,2602209,Bom Jardim,PE,697246.8099999999,12,12,0.2802512418569568,0.3903870424304989,0.9334491325962466,3.5682268288053134,0.6028379114853941,0.0833333333333333,11.999999999999998,0.1969179085236234,0.6108536730647998,0.8163952123887173,True
10594533000100,1,239,4209003,Joaçaba,SC,1884960.6994000005,239,93,0.0548217616889885,0.1615418295442048,0.3511114476873003,18.24093150587057,0.7515791347411591,0.0299889707813238,33.34559252772913,0.0248327909076647,0.8149703187566514,0.8897430479116689,True
10596772000191,1,49,4214706,Rio dos Cedros,SC,1175742.55,49,23,0.4807869630620422,0.5953684333360224,0.967934196138432,2.079923285837842,0.3037539700213117,0.0628904623073719,15.900662251655632,0.4178965007546703,0.9427989431751346,0.955559191314763,True
10606542000166,1,5,4202453,Bombinhas,SC,89700.0,5,5,0.2895555480985173,0.3901895206243032,0.9832775919732442,3.4535687765850147,0.837965244338714,0.2,4.999999999999999,0.0895555480985173,0.4095272879056663,0.4652711491724418,True
10624466000111,1,64,4202206,Benedito Novo,SC,64468.426,64,36,0.078503979281444,0.1336787716827459,0.4652364244165042,12.738207784536726,0.7828300643830367,0.03466796875,28.84507042253521,0.043836010531444,0.9871010979831678,0.9128000450281254,True
10628610000198,1,37,2608909,Limoeiro,PE,3432016.79,37,35,0.1716753672078886,0.263940725068539,0.7451569023355505,5.82494749400512,0.620122761177912,0.0299488677867056,33.390243902439025,0.141726499421183,0.6047351579888595,0.8853945584906222,True
10631880000158,1,214,4207205,Imaruí,SC,312471.0827,214,52,0.0770081522837234,0.1867543053768796,0.4651524366481801,12.985638147967377,0.7687277240798225,0.0468163158354441,21.36007462686567,0.0301918364482792,0.9978291591488606,0.9588859042245595,True
10687065000100,1,5,2614600,Tabira,PE,836179.1900000001,5,5,0.3615364049974179,0.5094601792230682,0.954084542572747,2.765973180507623,0.7629560329841389,0.2,4.999999999999999,0.1615364049974178,0.4486843928030863,0.8458505260860993,True
10698251000145,1,31,4218400,Treze de Maio,SC,1959148.527,31,23,0.213948038135132,0.3830921646095288,0.8128953359338641,4.674032109461964,0.6148078558665975,0.0551508844953173,18.132075471698123,0.1587971536398147,0.5777291700928825,0.8707248740366224,True
10700103000118,1,5,3203007,Iúna,ES,5297663.08,5,3,0.6327263449275409,0.7800104041346472,1.0,1.5804620876257631,0.6179328447864848,0.3600000000000001,2.777777777777777,0.2727263449275408,0.960964941542042,0.992102849704643,True
10701551000136,1,66,5200803,Alvorada do Norte,GO,2050074.23,66,31,0.7022201750673641,0.8366518806492192,0.9040879753900424,1.4240547843901947,0.2651207767655327,0.0555555555555555,18.000000000000004,0.6466646195118085,0.8976421770522055,0.9090340876784372,True
10714485000139,1,238,4200606,Águas Mornas,SC,366726.9677,238,69,0.0627283112964818,0.1336124973500278,0.4178807109854114,15.941765039290718,0.7626506214970447,0.0411694089400466,24.28987993138937,0.0215589023564352,0.9971376965109636,0.9400949262669778,True
10721783000156,1,5,4213500,Porto Belo,SC,356708.4,5,4,0.345776231357209,0.4821865703190617,1.0,2.892043782404858,0.8575068774861695,0.28,3.571428571428571,0.065776231357209,0.5017827656893097,0.788739006044188,True
10732371000111,1,9,5201405,Aparecida de Goiânia,GO,747549.73,9,9,0.1673939484835268,0.3170701834110755,0.6692708323230884,5.973931608993675,0.9049000701560248,0.1111111111111111,9.0,0.0562828373724157,0.6020613199842125,0.7721928563230402,True
10759024000182,1,15,5210307,Israelândia,GO,92496.12,15,12,0.182762955134692,0.3344965172593185,0.7159430038795143,5.471568345253682,0.7942209503967986,0.0933333333333333,10.714285714285714,0.0894296218013587,0.7437355309027072,0.5937026546850753,True
10769869000159,1,16,2612471,Santa Cruz da Baixa Verde,PE,2453075.0,16,13,0.1981556835078701,0.3263251225502685,0.7875029096134443,5.046537057617544,0.7246420751349214,0.0859375,11.636363636363637,0.1122181835078701,0.4907032601853305,0.8900931068198504,True
10778974000154,1,44,4212403,Pedras Grandes,SC,709234.7050000001,44,27,0.3366898619243232,0.5129472619363712,0.8810891452357792,2.970092399826304,0.4714394455828695,0.0526859504132231,18.98039215686275,0.2840039115111,0.590946773572993,0.8457594302323007,True
10788473000159,1,77,4207106,Ilhota,SC,193441.39,77,51,0.081358275650188,0.2012371809363032,0.497738875842445,12.291312617042776,0.7833606564385779,0.0349131388092427,28.64251207729469,0.0464451368409453,0.9913087052333452,0.8679089643766809,True
10836939000144,1,6,5001904,Bataguassu,MS,15482.42,6,6,0.227426286948227,0.3776599523847047,0.8180484704587525,4.397029092013657,0.911589315414616,0.1666666666666666,5.999999999999999,0.0607596202815603,0.7783387554625391,0.1892703192677527,True
10839115000128,1,15,5216809,Petrolina de Goiás,GO,303339.33,15,15,0.0803329247713692,0.1048330923655696,0.3992228769015874,12.448196089536646,0.957474665348469,0.0666666666666666,15.0,0.0136662581047025,0.7568238221447606,0.6561846928317171,True
10863375000139,1,21,4203709,Canelinha,SC,33641.39,21,21,0.1007586901708146,0.1976731639209913,0.5238190217467233,9.924702259474747,0.8381024118185658,0.0476190476190476,21.000000000000007,0.053139642551767,0.9691355516595904,0.6994862416590218,True
10870672000101,1,5,5216809,Petrolina de Goiás,GO,91141.41,5,5,0.3095488372574396,0.3949905975779835,0.986846813100653,3.230508015665196,0.7994584659866446,0.2,4.999999999999999,0.1095488372574396,0.9376645894303056,0.7499851448572274,True
10873273000102,1,5,3202652,Irupi,ES,282398.0,5,5,0.5087424648983693,0.6901606951890594,0.9776981423381186,1.96563107858466,0.6171486665037608,0.2,4.999999999999999,0.3087424648983692,0.4095272879056663,0.7163295251844994,True
10971858000157,1,184,4203956,Capivari de Baixo,SC,784536.9996000001,184,87,0.079542916989114,0.1928185414800416,0.4802870102902919,12.571829621697882,0.6987844572061258,0.0203213610586011,49.20930232558139,0.0592215559305129,0.9918565481520316,0.9175165126892506,True
11084263000142,1,39,5006606,Ponta Porã,MS,2793937.5,39,37,0.1499183420575935,0.3330547480034897,0.5877694543990336,6.670297885337032,0.702374454011263,0.0282708744247205,35.37209302325583,0.1216474676328729,0.8705145538926948,0.8349502387571252,True
11111771000172,1,148,5205406,Ceres,GO,3321426.9300000006,148,66,0.541808123986572,0.7334197172900023,0.8205846635921629,1.8456718453058556,0.3583473660918669,0.0251095690284879,39.82545454545453,0.516698554958084,0.4538876888475885,0.8824907637902887,True
11112312000103,1,6,5004700,Ivinhema,MS,1055978.6,6,6,0.2073643615716939,0.2818799547642348,0.8338040183768874,4.8224294301133375,0.9314215998615484,0.1666666666666666,5.999999999999999,0.0406976949050272,0.4095272879056663,0.8154891894287339,True
11124654000143,1,8,4316451,Salto do Jacuí,RS,104568.8,8,8,0.1631034820457793,0.2295139659248265,0.7234471467588802,6.131076954686495,0.9170271547067006,0.125,8.0,0.0381034820457792,0.4095272879056663,0.3945574727922705,True
11135974000107,1,8,2917706,Jaguarari,BA,3202006.76,8,7,0.4536454274295345,0.6354742018096177,0.9569683700480384,2.2043647737534657,0.5660254600902103,0.15625,6.4,0.2973954274295345,0.4095272879056663,0.9337982497142356,True
11136549000124,1,7,4217204,São Miguel do Oeste,SC,8627367.16,7,6,0.2672336074286404,0.3027521643115047,0.9418391044806306,3.742044309554256,0.7879657354296944,0.183673469387755,5.444444444444445,0.0835601380408853,0.600128594963488,0.9732886463991092,True
11148262000114,1,64,4208302,Itapema,SC,445761.2412,64,28,0.0868159199562298,0.1521689391778371,0.5012244173551983,11.51862470044863,0.8182728255097453,0.06201171875,16.125984251968504,0.0248042012062298,0.9974494895385608,0.9570523380485616,True
11149280000110,1,32,5200506,Aloândia,GO,214708.57,32,18,0.168111961682764,0.2245942022714789,0.804449957446971,5.948416697956637,0.7078610521114832,0.078125,12.8,0.089986961682764,0.5683836470033792,0.5419320665165954,True
11151349000140,1,18,5221601,Uruaçu,GO,198157.11,18,16,0.229308339856619,0.4239060612056766,0.7429700604737322,4.360940385444662,0.7040941839488725,0.074074074074074,13.5,0.155234265782545,0.5098078873998115,0.6016720428163503,True
11151460000137,1,14,4201406,Araranguá,SC,669231.0800000001,14,13,0.4649515362157236,0.6612065895086641,0.9255904552430528,2.1507617936679533,0.4791329456745212,0.0816326530612245,12.249999999999998,0.3833188831544991,0.422554241714642,0.7955949719548394,True
11166368000140,1,62,5217708,Pontalina,GO,981653.59,62,36,0.0447375393388579,0.0655250697957514,0.2500712293019781,22.35259280635992,0.902458162630473,0.0405827263267429,24.64102564102565,0.0041548130121149,0.6249345758010783,0.6142320405001578,True
11168270000122,1,45,5215702,Palmeiras de Goiás,GO,1268818.48,45,42,0.0382103713513328,0.0756609408778472,0.2127963962189453,26.170905035318867,0.904578280320426,0.0251851851851851,39.70588235294117,0.0130251861661476,0.5020149460559776,0.6274137453756187,True
11170888000127,1,16,5205901,Corumbaíba,GO,731919.0,16,16,0.080760387311692,0.129522529132322,0.4400077057707204,12.382308125152166,0.947675000704878,0.0625,16.0,0.018260387311692,0.5691582015378257,0.6697665769446087,True
11171868000170,1,53,5216403,Paraúna,GO,13317551.9,53,47,0.089012499408839,0.2181128019482319,0.5069567252822194,11.234377268825448,0.7625220525313087,0.0252758988964044,39.563380281690165,0.0637366005124346,0.6693992163887407,0.9204010711739822,True
11188015000141,1,104,4202909,Brusque,SC,1464712.983,104,37,0.1949167573729602,0.4154488197091375,0.6013283689177213,5.1303952183370605,0.6737565950555484,0.0567677514792899,17.6156351791531,0.1381490058936703,0.973033733162068,0.9442636290984268,True
11206573000192,1,7,2804508,Nossa Senhora da Glória,SE,197203.39,7,7,0.1499761194946074,0.197765362958517,0.658661344513398,6.667728191460214,0.9870544304842842,0.1428571428571428,7.0,0.0071189766374646,0.8729075496941341,0.7292425838741231,True
11208059000196,1,7,2607109,Ingazeira,PE,476009.25,7,6,0.2892016422221518,0.4425064218815075,0.9126487563004292,3.457795026045684,0.8124294303316558,0.183673469387755,5.444444444444445,0.1055281728343967,0.4611407948504765,0.7423440698624667,True
11214458000160,1,310,4216602,São José,SC,3326171.2719,310,80,0.0684394510309904,0.1413956671363312,0.4508111529516815,14.611455599595397,0.7194714236219893,0.0337565036420395,29.62392108508015,0.0346829473889508,0.932178467703813,0.9380563767916102,True
11221619000142,1,328,5005707,Naviraí,MS,5051620.7,328,134,0.0230413007820642,0.0585885951413573,0.1848264379786075,43.400327501406345,0.8370670942210258,0.0130688578227245,76.51778093883358,0.0099724429593397,0.7338742268429891,0.7738403576193248,True
11224030000106,1,8,4205605,Galvão,SC,8249.439999999999,8,8,0.2373283027084057,0.3496067611862138,0.8700032971935063,4.213572458859462,0.7871432503949684,0.125,8.0,0.1123283027084057,0.9840391569218828,0.7223863487032604,True
11231203000105,1,177,4210605,Massaranduba,SC,381291.748,177,59,0.2489458167614314,0.4861134314399062,0.6009494204946706,4.016938356342478,0.5863412409367542,0.0325896134571802,30.68462291870714,0.2163562033042511,0.7116887639084246,0.884054175855003,True
11232665000147,1,210,5200506,Aloândia,GO,3328683.79,210,81,0.1257279535861686,0.2869001864547789,0.5746767403220358,7.953680716791767,0.6188296291596495,0.0503401360544217,19.864864864864867,0.0753878175317469,0.4923084189370555,0.8203177021557593,True
11237287000194,1,21,5214861,Nova Glória,GO,966988.98,21,17,0.1118980177490018,0.17866437319689,0.5657572023209613,8.93670880071439,0.8457762685993219,0.0657596371882086,15.20689655172414,0.0461383805607932,0.6062739960995245,0.7398315419528404,True
11241709000103,1,318,4201703,Ascurra,SC,2572167.2424,318,88,0.6241702864335149,0.7872738469799276,0.8912011871596331,1.6021268902657344,0.2579111518254085,0.0376171828646018,26.58359621451103,0.586553103568913,0.5051730968439193,0.9520915141860614,True
11243552000147,1,101,4200804,Anchieta,SC,326498.368,101,48,0.1937524143328333,0.413784610402708,0.6140753512127816,5.161226008168198,0.6506600524011854,0.0440152926183707,22.71937639198218,0.1497371217144625,0.9123028613049168,0.8477870472517847,True
11246073000184,1,38,4215109,Rodeio,SC,64325.544,38,21,0.1656190887188708,0.3242879687111546,0.6910279530632496,6.037951348092757,0.7437700935821803,0.0623268698060941,16.044444444444444,0.1032922189127766,0.997099154337992,0.9464624182398256,True
11252074000131,1,29,4206603,Guarujá do Sul,SC,137569.364,29,24,0.1429521699064496,0.2276680874965737,0.6952148881054651,6.995346769863073,0.7181974592687693,0.0463733650416171,21.56410256410257,0.0965788048648325,0.9968356401651548,0.9301737196639782,True
11257200000140,1,41,4205159,Doutor Pedrinho,SC,30677.121,41,21,0.100961455884833,0.1807372993052379,0.5392350214350298,9.904770005899104,0.8403876132486684,0.0660321237358714,15.144144144144148,0.0349293321489615,0.9951014829864798,0.9597862941257036,True
11258723000101,1,10,5222054,Vicentinópolis,GO,1510218.2,10,10,0.1338854092943026,0.2105655990637644,0.6666706837462295,7.469073779367786,0.9302565905336948,0.1,9.999999999999996,0.0338854092943026,0.5790779109978749,0.8174646227424476,True
11261188000148,1,9,2803005,Itabaianinha,SE,7065720.4321,9,9,0.3266264625066615,0.4159744839106878,0.958148478581665,3.061601293188561,0.5968509033502253,0.1111111111111111,9.0,0.2155153513955504,0.5047307783480524,0.9665267801402628,True
11265919000123,1,109,4205001,Dionísio Cerqueira,SC,341609.62400000007,109,39,0.054995471775658,0.107568427287634,0.3364736293260871,18.18331523873967,0.8575545391860403,0.0426731756586146,23.43392504930965,0.0123222961170434,0.9899124141005718,0.8725966412593273,True
11270247000144,1,12,2802304,Frei Paulo,SE,2981409.3,12,11,0.5002395262317078,0.6772516608169163,0.9297396033479872,1.999042353835923,0.4572327291820691,0.0972222222222222,10.285714285714285,0.4030173040094855,0.7326119457097686,0.9272085625234944,True
11271704000115,1,32,5205307,Cavalcante,GO,4346269.68,32,29,0.0768811706059154,0.1504738656714003,0.4588762655887474,13.00708602794163,0.8575453422546102,0.037109375,26.94736842105263,0.0397717956059154,0.4095272879056663,0.8233458456428504,True
11279755000193,1,40,5218904,Rubiataba,GO,1603076.54,40,26,0.2137148290841464,0.3293666813937655,0.7856143911880837,4.679132488304159,0.5925499755291824,0.06,16.666666666666664,0.1537148290841464,0.5266451892287337,0.8478596782005687,True
11280020000180,1,12,5203575,Bonópolis,GO,386938.7,12,12,0.1048417344752887,0.1550633213994878,0.538880447988273,9.538186343489963,0.9390066181829694,0.0833333333333333,11.999999999999998,0.0215084011419554,0.5461887289399299,0.6103256430123345,True
11283510000130,1,6,5216403,Paraúna,GO,722749.48,6,6,0.3935159481876641,0.5809066787567941,0.9305242806954356,2.541193068808254,0.6959596230511078,0.1666666666666666,5.999999999999999,0.2268492815209974,0.7148731687324603,0.8201324397245696,True
11285282000137,1,11,5003306,Coxim,MS,860269.2000000001,11,11,0.5189067910831476,0.6862968010478581,0.9601608426757576,1.927128372925387,0.4172843739608846,0.0909090909090909,11.0,0.4279977001740567,0.773495660340939,0.8700737565062071,True
11290422000165,1,114,4202081,Bandeirante,SC,699799.88,114,60,0.1559110791758131,0.3172335496828036,0.6822378992119862,6.413912374195999,0.584094759087034,0.0372422283779624,26.85123966942149,0.1186688507978506,0.7436552311283746,0.8406810050526695,True
11293409000160,1,179,4206504,Guaramirim,SC,88841987.88059999,179,79,0.0788985654662394,0.0839170777000138,0.3356683108000554,12.674501673010749,0.6012883970771371,0.0236259792141319,42.32628797886392,0.0552725862521075,0.4170824711788459,0.9901656496677972,True
11299998000193,1,216,4212056,Palmeira,SC,182938.4134,216,85,0.0373584647446425,0.0899278598422566,0.2661712928138908,26.767695268939228,0.8228737583675243,0.026963305898491,37.08744038155803,0.0103951588461514,0.9935720639399528,0.8838842871268988,True
11301658000150,1,50,4210001,Luiz Alves,SC,335282.765,50,33,0.241085747066311,0.4597493402322663,0.7058407341635946,4.147901782534445,0.6027223342704511,0.0392,25.51020408163265,0.201885747066311,0.9915031028299816,0.9709513100751316,True
11303923000139,1,168,4205803,Garuva,SC,522626.7759999999,168,77,0.049843938678747,0.1480898866153769,0.336965551875972,20.06261997963636,0.8085857560868552,0.0232426303854875,43.02439024390245,0.0266013082932595,0.9922561809502094,0.8977899728090015,True
11306530000189,1,32,5221197,Terezópolis de Goiás,GO,2080468.22,32,29,0.3125690535641384,0.5444899321749793,0.7128660681968985,3.199293047719461,0.60725589309692,0.037109375,26.94736842105263,0.2754596785641384,0.5239313087889985,0.8099736901614834,True
11307015000113,1,21,5219100,Santa Bárbara de Goiás,GO,154335.89,21,18,0.1218654002474465,0.2332574749787622,0.6187472013152611,8.20577455101702,0.8256468711533553,0.0612244897959183,16.333333333333336,0.0606409104515281,0.5979379558502209,0.4405311869602833,True
11307776000175,1,8,4203501,Campo Erê,SC,462967.64,8,8,0.5138849321953571,0.6479718539291428,0.9813872952329888,1.9459609288949584,0.4121389951213861,0.125,8.0,0.3888849321953571,0.889952616284649,0.9248243864529284,True
11310394000109,1,229,4212205,Papanduva,SC,417822.0214,229,103,0.0340114796875902,0.0863405903765511,0.2551668713936292,29.40183753207508,0.8192710282951182,0.0173337655651112,57.69086908690867,0.0166777141224789,0.99543878935552,0.9077245271886332,True
11312860000187,1,11,4203204,Camboriú,SC,4955440.96,11,10,0.1915568568801773,0.2823159374297136,0.7979794314813106,5.220382168963653,0.7938886203780885,0.1074380165289256,9.307692307692308,0.0841188403512517,0.5714588805770148,0.9395963775992894,True
11315213000129,1,113,5219308,Santa Helena de Goiás,GO,6136048.09,113,61,0.3017381830454322,0.529200546079814,0.7409655096102742,3.314131443051182,0.5123240714008744,0.0238859738429007,41.86557377049181,0.2778522092025314,0.5388483213349552,0.9174326578320556,True
11318061000118,1,7,2904902,Cachoeira,BA,365026.0,7,7,0.8045664355876574,0.8955252502561462,0.9749716458553636,1.2429054404557622,0.2566947962142943,0.1428571428571428,7.0,0.6617092927305146,0.4173387959272296,0.8255201517098745,True
11320964000133,1,48,5209705,Hidrolândia,GO,618581.2899999999,48,38,0.0895372588209611,0.1689349511363332,0.5319905488897021,11.1685349000867,0.7723805331870995,0.0329861111111111,30.315789473684216,0.05655114770985,0.7908832353907332,0.7037919096722185,True
11323077000119,1,9,2806206,Salgado,SE,709084.64,9,9,0.2380196538450598,0.4183421601122258,0.8160379838435085,4.201333729570734,0.7945464500606464,0.1111111111111111,9.0,0.1269085427339487,0.6172635875123509,0.8188275848191968,True
11323261000169,1,13,4113700,Londrina,PR,67044247.0,13,13,0.7807915695632418,0.8804211505276508,0.9779601623387612,1.2807515334206012,0.207909441972562,0.0769230769230769,12.999999999999996,0.7038684926401648,0.4138689511152339,0.995011776600514,True
11323964000197,1,419,4211850,Ouro Verde,SC,595063.1786,419,104,0.10042422605812,0.2618664632663258,0.4858416390007163,9.95775660169146,0.6812536943926641,0.0286453141643075,34.909723603102016,0.0717789118938124,0.7608302076542328,0.8524690600934838,True
11323985000102,1,428,4219705,Xaxim,SC,1562192.7055000002,428,136,0.0667606600993955,0.2061871105056187,0.4017920310280184,14.978881252988892,0.7204962248990846,0.0200781727661804,49.80532898314301,0.0466824873332151,0.9651247868055756,0.897926237864972,True
11324516000108,1,33,5207808,Firminópolis,GO,845748.32,33,28,0.2206331696931522,0.3502318514803553,0.8018874929600807,4.532410069577298,0.592904090368386,0.039485766758494,25.32558139534884,0.1811474029346582,0.6645859857361094,0.7920526886156866,True
11329956000158,1,260,4207700,Ipumirim,SC,375642.0487,260,92,0.0605230954006888,0.1648253842035869,0.3999400187490246,16.52261823985657,0.7491207587919875,0.0287573964497041,34.77366255144033,0.0317656989509846,0.9961868508756592,0.9358474409351536,True
11331930000144,1,6,5207501,Estrela do Norte,GO,1270560.0,6,6,0.22189749706313,0.2833396297695504,0.8802417831507368,4.506585307338997,0.8927542870313739,0.1666666666666666,5.999999999999999,0.0552308303964633,0.4095272879056663,0.8449884158845861,True
11333647000151,1,222,4213906,Presidente Castello Branco,SC,352272.3804,222,86,0.378962469043186,0.6114529891767807,0.6941289627144438,2.638783736354751,0.4800949031234954,0.0249979709439168,40.00324675324674,0.3539644980992691,0.983140602686474,0.940595145714928,True
11335530000107,1,21,5219902,São Francisco de Goiás,GO,315248.27,21,20,0.1131235717550639,0.1856314707135427,0.6166378010575602,8.83989061241107,0.8095623825184229,0.0521541950113378,19.173913043478265,0.0609693767437261,0.6645512500427901,0.6557983620718016,True
11336672000199,1,6,1709500,Gurupi,TO,15109900.0,6,5,0.9354452299610072,0.9666179127591844,0.9999602909350824,1.0690096736520678,0.0921236336479427,0.2222222222222222,4.499999999999999,0.7132230077387851,0.9246125640134722,0.9981496780356102,True
11337362000199,1,5,5205513,Cocalzinho de Goiás,GO,280800.0,5,5,0.2362389509825407,0.3418803418803419,0.8931623931623932,4.233002203239148,0.9446380150011146,0.2,4.999999999999999,0.0362389509825406,0.510632253875497,0.6646498741093335,True
11342435000130,1,45,4215604,Santa Rosa de Lima,SC,44812.9038,45,24,0.0845703835402817,0.1465354494613223,0.4848278588900548,11.824470436789367,0.8554402361982437,0.0538271604938271,18.57798165137615,0.0307432230464546,0.9962992611150496,0.9263797262038912,True
11344960000195,1,208,4206306,Guabiruba,SC,443310.407,208,93,0.0466208448186805,0.0922882236779972,0.3262523498574217,21.44963275310079,0.773927460594431,0.0210798816568047,47.43859649122805,0.0255409631618758,0.9460562197851534,0.8663766139597667,True
11347518000112,1,49,4206207,Gravatal,SC,1155422.367,49,32,0.2270462075536171,0.4176654475306691,0.7663677329521525,4.404389797014554,0.5942539573896647,0.0420658059142024,23.77227722772277,0.1849804016394146,0.6158565072299906,0.8233861000624307,True
11352368000135,1,21,5210604,Itaguaru,GO,1515540.02,21,18,0.1390632013407445,0.2177441675212245,0.6612890367619589,7.190974969357383,0.8043890833127246,0.074829931972789,13.363636363636369,0.0642332693679554,0.4921517434902737,0.7892781524893597,True
11354232000164,1,23,5206701,Damianópolis,GO,2090328.04,23,22,0.1900500658568313,0.3760401453544105,0.6586922883166223,5.2617713942457724,0.735170225173244,0.0472589792060491,21.16000000000001,0.1427910866507821,0.7186982598985,0.8439467556633735,True
11355483000163,1,329,4207502,Indaial,SC,1307675.8357,329,122,0.0470403465782225,0.0997839039597694,0.3468704715776832,21.258346775509374,0.7375745853164197,0.0186897755933518,53.50519031141868,0.0283505709848706,0.992643551108208,0.9241360938818676,True
11355924000127,1,34,4206405,Guaraciaba,SC,982997.01,34,29,0.3548034845913399,0.5237045431094445,0.974280328685842,2.818461608830569,0.3869266728778303,0.0380622837370242,26.272727272727277,0.3167412008543157,0.566939093802058,0.877457608563149,True
11359214000175,1,270,4216909,São Lourenço do Oeste,SC,528392.401,270,99,0.0405590015029334,0.0943571101810754,0.3138431773170031,24.655439309265887,0.7916619821609927,0.0241426611796982,41.42045454545455,0.0164163403232352,0.9935653258312384,0.9256278557971792,True
11359904000124,1,7,1705508,Colinas do Tocantins,TO,381184.5,7,7,0.1585777147091278,0.2518465467509828,0.669707189038379,6.306056319667972,0.9750712855498715,0.1428571428571428,7.0,0.0157205718519849,0.5996423249893611,0.6785549986056955,True
