municipio_ibge,anexo,exercicio,status,n_registros
3148004,DCA-Anexo I-D,2025,ok,266
3148004,DCA-Anexo I-E,2025,ok,382
3154150,DCA-Anexo I-D,2025,ok,169
3154150,DCA-Anexo I-E,2025,ok,251
3170529,DCA-Anexo I-D,2025,ok,200
3170529,DCA-Anexo I-E,2025,ok,264
3201209,DCA-Anexo I-D,2025,ok,279
3201209,DCA-Anexo I-E,2025,ok,306
3202454,DCA-Anexo I-D,2025,ok,165
3202454,DCA-Anexo I-E,2025,ok,213
3301009,DCA-Anexo I-D,2025,ok,254
3301009,DCA-Anexo I-E,2025,ok,291
3301306,DCA-Anexo I-D,2025,ok,235
3301306,DCA-Anexo I-E,2025,ok,307
3302601,DCA-Anexo I-D,2025,ok,197
3302601,DCA-Anexo I-E,2025,ok,221
3303609,DCA-Anexo I-D,2025,ok,166
3303609,DCA-Anexo I-E,2025,ok,201
3305208,DCA-Anexo I-D,2025,ok,256
3305208,DCA-Anexo I-E,2025,ok,333
3305703,DCA-Anexo I-D,2025,ok,189
3305703,DCA-Anexo I-E,2025,ok,197
3504107,DCA-Anexo I-D,2025,ok,243
3504107,DCA-Anexo I-E,2025,ok,333
3505500,DCA-Anexo I-D,2025,ok,240
3505500,DCA-Anexo I-E,2025,ok,279
3506102,DCA-Anexo I-D,2025,ok,249
3506102,DCA-Anexo I-E,2025,ok,292
3512209,DCA-Anexo I-D,2025,ok,190
3512209,DCA-Anexo I-E,2025,ok,220
3522208,DCA-Anexo I-D,2025,ok,274
3522208,DCA-Anexo I-E,2025,ok,313
3538600,DCA-Anexo I-D,2025,ok,172
3538600,DCA-Anexo I-E,2025,ok,201
3549706,DCA-Anexo I-D,2025,ok,258
3549706,DCA-Anexo I-E,2025,ok,244
3553708,DCA-Anexo I-D,2025,ok,220
3553708,DCA-Anexo I-E,2025,ok,230
3556701,DCA-Anexo I-D,2025,ok,197
3556701,DCA-Anexo I-E,2025,ok,356
3557006,DCA-Anexo I-D,2025,ok,235
3557006,DCA-Anexo I-E,2025,ok,276
4101101,DCA-Anexo I-D,2025,ok,238
4101101,DCA-Anexo I-E,2025,ok,252
4115200,DCA-Anexo I-D,2025,ok,321
4115200,DCA-Anexo I-E,2025,ok,427
4201273,DCA-Anexo I-D,2025,ok,192
4201273,DCA-Anexo I-E,2025,ok,202
4202875,DCA-Anexo I-D,2025,ok,189
4202875,DCA-Anexo I-E,2025,ok,169
4204178,DCA-Anexo I-D,2025,ok,161
4204178,DCA-Anexo I-E,2025,ok,133
4214003,DCA-Anexo I-D,2025,ok,200
4214003,DCA-Anexo I-E,2025,ok,214
4215059,DCA-Anexo I-D,2025,ok,174
4215059,DCA-Anexo I-E,2025,ok,164
4217550,DCA-Anexo I-D,2025,ok,184
4217550,DCA-Anexo I-E,2025,ok,182
4217709,DCA-Anexo I-D,2025,ok,214
4217709,DCA-Anexo I-E,2025,ok,226
4310207,DCA-Anexo I-D,2025,ok,277
4310207,DCA-Anexo I-E,2025,ok,338
5002407,DCA-Anexo I-D,2025,ok,199
5002407,DCA-Anexo I-E,2025,ok,196
5003454,DCA-Anexo I-D,2025,ok,162
5003454,DCA-Anexo I-E,2025,ok,188
5006002,DCA-Anexo I-D,2025,ok,180
5006002,DCA-Anexo I-E,2025,ok,147
5105259,DCA-Anexo I-D,2025,ok,258
5105259,DCA-Anexo I-E,2025,ok,339
5200100,DCA-Anexo I-D,2025,ok,196
5200100,DCA-Anexo I-E,2025,ok,221
5207105,DCA-Anexo I-D,2025,ok,136
5207105,DCA-Anexo I-E,2025,ok,137
5209952,DCA-Anexo I-D,2025,ok,120
5209952,DCA-Anexo I-E,2025,ok,111
5212055,DCA-Anexo I-D,2025,ok,163
5212055,DCA-Anexo I-E,2025,ok,198
5215504,DCA-Anexo I-D,2025,ok,130
5215504,DCA-Anexo I-E,2025,ok,143
