fornecedor_id_limpo,degree_global,strength_global,degree_elegivel,strength_elegivel,perda_media_soma,compradores_perda_25,compradores_perda_50,compradores_perda_75,maior_share_comprador,mediana_share_comprador,perda_media_todos_compradores,share_compradores_perda_25,share_compradores_perda_50,share_compradores_perda_75,pct_degree_global,pct_strength_global
30092431000196,1,6700.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.4095272879056663,0.26265261400396533
42725524000190,1,6689.54,1.0,6689.54,0.0015605513709607349,0.0,0.0,0.0,0.0015605513709607349,0.0015605513709607349,2.000706885847096e-06,0.0,0.0,0.0,0.4095272879056663,0.26244391109255977
06347221000206,2,6673.6,2.0,6673.6,0.005131061358127326,0.0,0.0,0.0,0.0026186310170758704,0.002565530679063663,6.578283792470931e-06,0.0,0.0,0.0,0.864499634769905,0.26233955963685696
33930108000132,1,6666.4,1.0,6666.4,0.0014603545087679838,0.0,0.0,0.0,0.0014603545087679838,0.0014603545087679838,1.8722493702153638e-06,0.0,0.0,0.0,0.4095272879056663,0.26223520818115414
02008261000183,1,6660.0,1.0,6660.0,0.005205729694986839,0.0,0.0,0.0,0.005205729694986839,0.005205729694986839,6.674012429470307e-06,0.0,0.0,0.0,0.4095272879056663,0.26213085672545133
45988658000191,1,6652.4,1.0,6652.4,0.005535109249389379,0.0,0.0,0.0,0.005535109249389379,0.005535109249389379,7.0962939094735625e-06,0.0,0.0,0.0,0.4095272879056663,0.2620265052697485
58636661000198,1,6650.0,1.0,6650.0,0.002388422259220539,0.0,0.0,0.0,0.002388422259220539,0.002388422259220539,3.0620798195135116e-06,0.0,0.0,0.0,0.4095272879056663,0.2618699780861943
59431913000105,1,6650.0,1.0,6650.0,0.002388422259220539,0.0,0.0,0.0,0.002388422259220539,0.002388422259220539,3.0620798195135116e-06,0.0,0.0,0.0,0.4095272879056663,0.2618699780861943
04736440000243,1,6644.0,1.0,6644.0,0.01283821320051979,0.0,0.0,0.0,0.01283821320051979,0.01283821320051979,1.645924769297409e-05,0.0,0.0,0.0,0.4095272879056663,0.2617134509026401
22053648000169,1,6639.5,1.0,6639.5,0.0008769503222613795,0.0,0.0,0.0,0.0008769503222613795,0.0008769503222613795,1.1242952849504866e-06,0.0,0.0,0.0,0.4095272879056663,0.2616090994469373
07075504000110,1,6616.0,1.0,6616.0,0.015651420014233,0.0,0.0,0.0,0.015651420014233,0.015651420014233,2.006592309517051e-05,0.0,0.0,0.0,0.4095272879056663,0.26150474799123447
25123729000186,1,6615.84,1.0,6615.84,0.0339343472473506,0.0,0.0,0.0,0.0339343472473506,0.0339343472473506,4.350557339403923e-05,0.0,0.0,0.0,0.4095272879056663,0.26140039653553165
11872656000200,1,6615.719999999999,1.0,6615.719999999999,0.028954679151201593,0.0,0.0,0.0,0.028954679151201593,0.028954679151201593,3.712138352718153e-05,0.0,0.0,0.0,0.4095272879056663,0.26129604507982884
07787194000166,1,6600.0,1.0,6600.0,0.029151943462897525,0.0,0.0,0.0,0.029151943462897525,0.029151943462897525,3.7374286490894266e-05,0.0,0.0,0.0,0.4095272879056663,0.2608264635291662
17191995000118,2,6600.0,2.0,6600.0,0.007472466655931309,0.0,0.0,0.0,0.005071534688352119,0.0037362333279656545,9.58008545632219e-06,0.0,0.0,0.0,0.864499634769905,0.2608264635291662
17746455000153,1,6600.0,1.0,6600.0,0.029151943462897525,0.0,0.0,0.0,0.029151943462897525,0.029151943462897525,3.7374286490894266e-05,0.0,0.0,0.0,0.4095272879056663,0.2608264635291662
18747606000150,1,6600.0,1.0,6600.0,0.029151943462897525,0.0,0.0,0.0,0.029151943462897525,0.029151943462897525,3.7374286490894266e-05,0.0,0.0,0.0,0.4095272879056663,0.2608264635291662
28679072000126,1,6600.0,1.0,6600.0,0.029151943462897525,0.0,0.0,0.0,0.029151943462897525,0.029151943462897525,3.7374286490894266e-05,0.0,0.0,0.0,0.4095272879056663,0.2608264635291662
29352466000138,1,6600.0,1.0,6600.0,0.029151943462897525,0.0,0.0,0.0,0.029151943462897525,0.029151943462897525,3.7374286490894266e-05,0.0,0.0,0.0,0.4095272879056663,0.2608264635291662
