fornecedor_id_limpo,degree_global,strength_global,perda_media_todos_compradores,share_compradores_perda_25,share_compradores_perda_50,share_compradores_perda_75
29219648000135,1,1060800.0,0.0008426769477219828,0.001282051282051282,0.001282051282051282,0.0
06698248000154,1,1010672.4,0.0007500724212584307,0.001282051282051282,0.001282051282051282,0.0
11630536000107,1,1000000.0,0.0006885358580374487,0.001282051282051282,0.001282051282051282,0.0
31936616000100,1,996344.8,0.0010628277818495063,0.001282051282051282,0.001282051282051282,0.001282051282051282
44257157000172,8,986042.7,0.0024889170090640956,0.0038461538461538464,0.001282051282051282,0.001282051282051282
20352137000112,1,971250.0,0.0008536746169564367,0.001282051282051282,0.001282051282051282,0.0
73573297000158,2,970980.12,0.000800149140706562,0.001282051282051282,0.001282051282051282,0.0
03785610000136,3,961867.36,0.0009783852420462552,0.001282051282051282,0.001282051282051282,0.0
06217899000185,1,911776.2,0.0007221423860224315,0.001282051282051282,0.001282051282051282,0.0
55394766000190,1,862500.0,0.0009083776724850274,0.001282051282051282,0.001282051282051282,0.0
33050196000188,1,849120.47,0.0007119713471643327,0.001282051282051282,0.001282051282051282,0.0
08423961000110,1,848075.1100000001,0.0009663798550537313,0.001282051282051282,0.001282051282051282,0.001282051282051282
29987662000189,2,842990.0,0.0009621408697406381,0.001282051282051282,0.001282051282051282,0.0
11295284000107,1,822100.0,0.0009887945081864691,0.001282051282051282,0.001282051282051282,0.001282051282051282
12532358000144,1,752320.32,0.0006647460610247334,0.001282051282051282,0.001282051282051282,0.0
10717170000145,1,742975.0,0.0007384728013160323,0.001282051282051282,0.001282051282051282,0.0
67731091000106,10,735675.16,0.0011467251450100837,0.001282051282051282,0.001282051282051282,0.0
37944470000113,1,727650.44,0.0009675607573682489,0.001282051282051282,0.001282051282051282,0.001282051282051282
05591782000102,1,700000.0,0.0010381709709285252,0.001282051282051282,0.001282051282051282,0.001282051282051282
72908585000153,1,699999.99,0.0006414800425842976,0.001282051282051282,0.001282051282051282,0.0
27958656000178,1,698880.0,0.000890971561430744,0.001282051282051282,0.001282051282051282,0.0
00881775000113,1,690714.6,0.001190400818565379,0.001282051282051282,0.001282051282051282,0.001282051282051282
17980694000173,1,641000.0,0.0007475492451091565,0.001282051282051282,0.001282051282051282,0.0
86204799000153,2,628114.5,0.0011496406632235247,0.001282051282051282,0.001282051282051282,0.001282051282051282
07654807000197,2,622000.0,0.0007157735565991899,0.001282051282051282,0.001282051282051282,0.0
51834974000101,1,616933.0,0.0007933809640426695,0.001282051282051282,0.001282051282051282,0.0
34028316118023,1,612000.0,0.000942445667277348,0.001282051282051282,0.001282051282051282,0.0
09105890000170,1,600000.0,0.0010546608919356386,0.001282051282051282,0.001282051282051282,0.001282051282051282
26752139000185,1,600000.0,0.0007396691447932699,0.001282051282051282,0.001282051282051282,0.0
16598261000195,4,566695.02,0.0013552256885674399,0.001282051282051282,0.001282051282051282,0.001282051282051282
24797158000100,2,560807.0,0.0006843070868174042,0.001282051282051282,0.001282051282051282,0.0
05749673000243,1,526906.92,0.0006421449133058937,0.001282051282051282,0.001282051282051282,0.0
97752851000475,3,523920.0,0.0010544265795255552,0.001282051282051282,0.001282051282051282,0.0
15360728000100,1,516525.0,0.000696093909506781,0.001282051282051282,0.001282051282051282,0.0
10594552000129,1,514800.0,0.0006714160809095442,0.001282051282051282,0.001282051282051282,0.0
26101611000110,1,509843.44,0.0011656629618140232,0.001282051282051282,0.001282051282051282,0.001282051282051282
21994349000166,1,466500.0,0.0010177796563044887,0.001282051282051282,0.001282051282051282,0.001282051282051282
67181578000162,1,466000.0,0.0007479635648649734,0.001282051282051282,0.001282051282051282,0.0
38344872000140,1,465000.0,0.0006948027864912448,0.001282051282051282,0.001282051282051282,0.0
31060871000205,1,442500.0,0.0008477007557803385,0.001282051282051282,0.001282051282051282,0.0
10675197000112,1,426000.0,0.0006531540759270105,0.001282051282051282,0.001282051282051282,0.0
15488199000116,2,422500.0,0.0007447521522523002,0.001282051282051282,0.001282051282051282,0.0
91158253000143,1,394738.0,0.0007067665029811931,0.001282051282051282,0.001282051282051282,0.0
19368101000148,2,393479.95,0.0008614543648210318,0.001282051282051282,0.001282051282051282,0.0
50785036000104,1,388800.0,0.0006571353097641843,0.001282051282051282,0.001282051282051282,0.0
00915129000120,1,387912.0,0.0007621963332211833,0.001282051282051282,0.001282051282051282,0.0
86864543000172,1,370003.7415,0.0008027736559616686,0.001282051282051282,0.001282051282051282,0.0
15238120000107,1,363800.0,0.0006576246947902195,0.001282051282051282,0.001282051282051282,0.0
20087527000102,3,352626.64,0.0006793239690251299,0.001282051282051282,0.001282051282051282,0.0
83860676000182,1,350000.0,0.000933181023259441,0.001282051282051282,0.001282051282051282,0.0
06176619000138,1,349796.8,0.0009443792600810333,0.001282051282051282,0.001282051282051282,0.0
07061471000159,2,334561.86,0.0007738226113804724,0.001282051282051282,0.001282051282051282,0.0
05914425000120,1,326890.0,0.0011481092952001875,0.001282051282051282,0.001282051282051282,0.001282051282051282
20815896000174,2,299801.0,0.0014646324875745185,0.001282051282051282,0.001282051282051282,0.001282051282051282
21838814000170,1,290400.0,0.000651589057428771,0.001282051282051282,0.001282051282051282,0.0
26341935000125,3,286608.0,0.0012454450569730727,0.001282051282051282,0.001282051282051282,0.001282051282051282
54467990000100,1,286000.0,0.0008552111905161744,0.001282051282051282,0.001282051282051282,0.0
00474973000405,1,285000.0,0.0009635585620638283,0.001282051282051282,0.001282051282051282,0.001282051282051282
34177308000129,1,270555.55,0.0007433029968852146,0.001282051282051282,0.001282051282051282,0.0
17818302000174,1,262985.0,0.000747370062057994,0.001282051282051282,0.001282051282051282,0.0
07780837000140,1,249631.2,0.0007565105433515714,0.001282051282051282,0.001282051282051282,0.0
23348316000174,1,247880.0,0.000685819137198135,0.001282051282051282,0.001282051282051282,0.0
17417928000179,22,246505.77000000002,0.0016842166601488415,0.002564102564102564,0.001282051282051282,0.001282051282051282
53637972000158,1,228000.0,0.0008547508401301021,0.001282051282051282,0.001282051282051282,0.0
03140518000119,1,227200.0,0.0007664344977348959,0.001282051282051282,0.001282051282051282,0.0
22087026000151,1,225000.0,0.0006510871071210178,0.001282051282051282,0.001282051282051282,0.0
25086034000503,1,222300.26,0.0008644749713960227,0.001282051282051282,0.001282051282051282,0.0
22062326000186,1,210000.0,0.0012426526828711653,0.001282051282051282,0.001282051282051282,0.001282051282051282
18934959000160,6,203050.0,0.001186934779803272,0.001282051282051282,0.001282051282051282,0.001282051282051282
23847745000196,1,203000.0,0.0006591674221634522,0.001282051282051282,0.001282051282051282,0.0
07282377000120,2,200000.01,0.0009038370780265085,0.001282051282051282,0.001282051282051282,0.0
48451176000196,1,199999.93,0.0007235288303707827,0.001282051282051282,0.001282051282051282,0.0
97530084000107,1,194900.0,0.0008848214040885377,0.001282051282051282,0.001282051282051282,0.0
81243735000903,6,181891.0,0.0015969977646072373,0.002564102564102564,0.001282051282051282,0.001282051282051282
41664871000197,1,180924.0,0.0008699191345051806,0.001282051282051282,0.001282051282051282,0.0
37391854000156,1,180000.0,0.0008827400122866818,0.001282051282051282,0.001282051282051282,0.0
21182711000102,1,179897.2,0.0008146934547478248,0.001282051282051282,0.001282051282051282,0.0
