orgao_cnpj,portfolio_hhi,portfolio_hhi_norm,n_fornecedores,n_instrumentos,exposicao_strength_global,exposicao_degree_global,exposicao_strength_loo,exposicao_degree_loo,contribuicao_propria_strength_media_ponderada,delta_strength_loo,delta_degree_loo,discordancia_strength_raw,discordancia_strength_loo,discordancia_degree_loo
01823752000115,0.3240054066190527,0.1888064879428633,6,9,0.7033652079283477,0.7252267318372383,0.4656349900983158,0.5440734099453592,0.48105123948551104,-0.23773021783003184,-0.18115332189187905,False,False,False
01824828000127,0.1948846860288647,0.16506560032623,28,73,0.7694642596018771,0.9877600604226044,0.7633111833770473,0.9869397914741714,0.04877593097106164,-0.0061530762248298565,-0.0008202689484330117,False,True,True
01850671000104,0.2040627077472675,0.1887562213577919,53,121,0.8011047778487688,0.7490052321007226,0.48638466622380827,0.577475192436894,0.44951250089877387,-0.3147201116249605,-0.17153003966382852,False,False,False
01877528000106,0.3488508113076901,0.3081539870144207,17,17,0.9359330033927246,0.4542219436180652,0.075389762483065,0.08182809021050423,0.9405998706595007,-0.8605432409096596,-0.372393853407561,True,False,False
01896727000161,0.6653329469387183,0.6467403328797581,19,29,0.6108053340521565,0.5163049322030173,0.1582162390241446,0.18612703599229052,0.8137522858183361,-0.4525890950280119,-0.3301778962107268,False,False,False
01906118000146,0.7760365628393504,0.7312438754072205,6,6,0.8431193349853134,0.4060703352497573,0.0002613305458075113,0.0002613305458075113,0.9999999999999996,-0.842858004439506,-0.40580900470394976,False,False,False
01935036000120,0.1928339559100965,0.1629389172401001,28,37,0.7101232223457349,0.9806522054147164,0.7021180172524214,0.9574852231879255,0.05687360901333145,-0.008005205093313483,-0.023166982226790922,False,True,True
01941360000150,0.1879323976042635,0.1788080425211654,90,209,0.9590380353206698,0.9900564422781324,0.9567536330468255,0.9895816485279578,0.05076326462586394,-0.0022844022738442993,-0.0004747937501745625,True,True,True
02073207000111,0.5430055795214022,0.5385687404876294,104,279,0.9201699435889676,0.5624282481407645,0.23921442656789613,0.2638929475949121,0.7374011863308474,-0.6809555170210715,-0.2985353005458524,False,False,False
02179215000147,0.2732082276552107,0.1693808316059551,8,8,0.4677990300260582,0.6190105493311074,0.2794438120316208,0.19631674958750847,0.7056894481845308,-0.18835521799443744,-0.422693799743599,False,False,False
02180700000130,0.4964367242432984,0.3285822989910645,4,5,0.6225921396677971,0.6970075707163073,0.4703224096962764,0.4988664472760771,0.4874725206347473,-0.15226972997152072,-0.19814112344023016,False,False,False
02246138000109,0.2017088272652785,0.1484894157496304,16,35,0.8534784519620607,0.4060703352497573,0.0006346598969610986,0.0006346598969610986,0.9999999999999992,-0.8528437920650996,-0.4054356753527962,False,False,False
02247113000111,0.2398298533980412,0.2153082357657199,32,41,0.8810390139642158,0.9448433003161142,0.869784727403601,0.8758312026905247,0.10822016054465648,-0.011254286560614779,-0.06901209762558946,False,True,True
02299772000100,0.1982636533483986,0.0980466100169484,9,9,0.6659069658827812,0.9900807102092184,0.6580779861000722,0.989174787284737,0.04701348482220498,-0.007828979782709022,-0.0009059229244814393,False,True,True
02307876000100,0.9919611659947236,0.9903533991936684,6,6,0.9716531614214748,0.4084552837307427,0.003942030436985603,0.004095911780854608,0.9959791322057893,-0.9677111309844892,-0.4043593719498881,False,False,False
02316487000141,0.5783018053518447,0.5548741278713917,19,25,0.9819726116952584,0.546467140753954,0.23413071174152741,0.23559184380089457,0.8445914110063814,-0.747841899953731,-0.3108752969530594,False,False,False
02318396000145,0.4196316944432021,0.2745396180540026,5,5,0.7496112560870546,0.4156101214322822,0.011927758874059372,0.008722717185228221,0.9826559916523159,-0.7376834972129952,-0.406887404247054,False,False,False
02362976000130,0.0161912676635761,0.002714435713762,74,74,0.3958421297918419,0.4223182632338246,0.020991981780962565,0.017265034488057857,0.9797891436298392,-0.37485014801087935,-0.40505322874576677,False,False,False
02396675000127,0.6811385407136531,0.6492523947850184,11,14,0.878113115158065,0.9237949049648396,0.7883303720781843,0.8660088135447548,0.48335810303607657,-0.08978274307988066,-0.05778609142008484,False,False,False
02406542000194,0.3514474483474932,0.3311801811083524,33,42,0.8769746072673764,0.7171032711935544,0.4318194258051477,0.5308843839915909,0.7272752356056605,-0.4451551814622287,-0.18621888720196356,False,False,False
02458148000108,0.1498651095904484,0.0081759611888565,7,7,0.5239767245980529,0.567704929552989,0.2508920662040011,0.14486541887019805,0.7274528484767679,-0.27308465839405177,-0.42283951068279096,False,False,False
02482295000105,0.5496088558073645,0.5437596201684991,78,230,0.9583999130202968,0.8354977410290116,0.7702746167077951,0.7141212316075521,0.765159189937955,-0.18812529631250174,-0.1213765094214595,False,False,False
02524947000127,0.2588659583575999,0.0735824479469998,5,5,0.555321489944379,0.6924301098418957,0.41680462061647394,0.40088545490618377,0.49992796832691755,-0.13851686932790508,-0.2915446549357119,False,False,False
02581343000112,0.2448954571451043,0.1505073892882424,9,10,0.3839730485099799,0.5235537373133902,0.12352983919654163,0.18806801110541954,0.8324891536744412,-0.26044320931343823,-0.3354857262079706,False,False,False
02701029000126,0.2350122666892017,0.107514311137402,7,7,0.5295630448688637,0.5943253991666352,0.2127412444254201,0.16866534519151244,0.7736646623073491,-0.31682180044344366,-0.42566005397512274,False,False,False
02762633000162,0.1360532656476264,0.09491294496418,22,29,0.8907753036932905,0.5985368532311812,0.19556901292078932,0.18031622742982262,0.9550338987342036,-0.6952062907725012,-0.4182206258013586,False,False,False
02920909000193,0.2838855477826442,0.2417611682404468,18,18,0.6243214337537506,0.4628979830715919,0.04579878775229142,0.08893973507580528,0.9351202706412014,-0.5785226460014592,-0.37395824799578664,False,False,False
03061303000102,0.0982674412742192,0.0606952513273117,25,28,0.7332244488168853,0.4113171803383786,0.007180814760864034,0.008932163300854041,0.9909648754576471,-0.7260436340560212,-0.40238501703752455,False,False,False
03130778000103,0.2837917295305102,0.1644236844522618,7,7,0.6562780116039986,0.6379320991785022,0.2680228510456917,0.32783829694996564,0.7407385209664962,-0.3882551605583069,-0.3100938022285366,False,False,False
03133862000180,0.1644277826500228,0.0947967645375247,13,14,0.1891427039121958,0.4250789495693365,0.010333746913656702,0.024706790985193697,0.9671858022903681,-0.17880895699853908,-0.4003721585841428,False,False,False
03183869000107,0.2776271743213109,0.0970339679016386,5,5,0.6482923657385843,0.4262881970000844,0.0072669079686948366,0.018277293357569974,0.9909028917177303,-0.6410254577698894,-0.40801090364251447,False,False,False
03230443000167,0.934046132755998,0.9328683851266408,57,93,0.9864793913006696,0.4257178218463293,0.02773062269596584,0.03327893878932695,0.9684443499385279,-0.9587487686047038,-0.3924388830570023,False,False,False
03264792000108,0.1847854547634829,0.1762042490241512,96,223,0.9121378132880482,0.6336496630122975,0.35744834982710794,0.38492329740395437,0.6405077275228491,-0.5546894634609403,-0.24872636560834316,False,False,False
03331692000149,0.1089585501060536,0.0198544051166589,11,13,0.6236079343642486,0.4275820514845261,0.02747597128927426,0.026697501345333295,0.966663876712563,-0.5961319630749743,-0.40088455013919283,False,False,False
03347877000141,0.4507483930538905,0.4257824109199764,23,37,0.8483274694792272,0.9926419510304528,0.8423060252244277,0.9922286395581656,0.06057231652241842,-0.006021444254799557,-0.0004133114722871811,False,False,False
03347885000198,0.0421368381939179,0.0325582065758571,101,371,0.9258669152020818,0.9967971185344284,0.9250132698973963,0.996625964983213,0.008826551772833613,-0.0008536453046854575,-0.00017115355121544162,True,True,True
03387174000147,0.1662204676383578,0.0619980260931526,9,9,0.3353278454871785,0.4888003255223168,0.06754810571213919,0.14035497573178202,0.9019982846922944,-0.26777973977503927,-0.34844534979053476,False,False,False
03532661000156,0.2918430140710689,0.114803767588836,5,7,0.8247273166616034,0.8902867546739327,0.7367987273087212,0.7029717030516593,0.3287298436460095,-0.08792858935288217,-0.18731505162227335,False,True,True
03838193000142,0.8788656177060126,0.8485820221325158,5,5,0.413997541468605,0.4431696700266153,0.03687450683320895,0.06294801780061363,0.9372328114069403,-0.3771230346353961,-0.3802216522260017,False,False,False
03918310000188,0.2033035220907753,0.1420191776362195,14,14,0.6686894258972653,0.5827454439948715,0.28657669554355664,0.29918978654950695,0.7189167632480186,-0.3821127303537087,-0.28355565744536454,False,False,False
04073373000143,0.2601198601651932,0.0751498252064914,5,5,0.430043090199214,0.6499919033951532,0.3595891480980257,0.4145055889426076,0.5825685498608317,-0.07045394210118827,-0.23548631445254564,False,False,False
04124168000160,0.472820427296715,0.3410255341208937,5,5,0.5534823017033595,0.4468696204518196,0.04015694169691272,0.03669323140335166,0.9361566977945036,-0.5133253600064468,-0.4101763890484679,False,False,False
04200511000108,0.9438989062413548,0.9345487239482472,7,9,0.8459013145944434,0.9258812534628876,0.8335458623758264,0.8637097725716123,0.11966191200957521,-0.012355452218617002,-0.06217148089127533,False,False,False
04244520000109,0.2896097196707135,0.1475316636048562,6,6,0.424497509991012,0.7149979760299612,0.2872847888080805,0.3495091015733864,0.5568027133331331,-0.13721272118293149,-0.3654888744565748,False,False,False
04244525000123,0.0817806568215462,0.0725984633897616,101,170,0.6987624163206227,0.6891041183669617,0.26594118924059584,0.37194751214228555,0.7135666896199419,-0.4328212270800269,-0.3171566062246762,False,False,False
04326257000199,0.4777186176891517,0.4487029853385489,19,19,0.7938694561544749,0.7247371088311149,0.5974025656292633,0.2950912514250888,0.6608028893135769,-0.1964668905252116,-0.42964585740602607,False,False,False
04402872000137,0.9999453040071768,0.9999422653409088,19,19,0.9232222462529572,0.4060725010652735,0.0006386195452220954,0.0006371996237959333,0.999995441948535,-0.9225836267077352,-0.40543530144147755,False,False,False
04413256000181,0.2696890169483637,0.0871112711854546,5,6,0.4761772547991539,0.4060703352497573,0.00022399761069215259,0.00022399761069215259,0.9999999999999998,-0.47595325718846176,-0.40584633763906514,False,False,False
04515660000166,0.4756541808277265,0.4279863790847926,12,13,0.7436180881355515,0.989556118085166,0.7235934899962093,0.9891864634396398,0.11919547302366952,-0.02002459813934221,-0.0003696546455261851,False,False,False
04539825000130,0.3880391490499872,0.2656469788599847,6,6,0.2292802551153106,0.7607783855719826,0.16003079382270427,0.3471419408970395,0.5458950911743736,-0.06924946129260634,-0.41363644467494315,False,False,False
04621712000189,0.3246752969754832,0.2683982383901068,13,15,0.7037730886305221,0.5284294239842491,0.13865194257784452,0.14128691726920364,0.8790352971960007,-0.5651211460526776,-0.38714250671504546,False,False,False
04691691000178,0.1728012803169052,0.1646111939834092,102,135,0.941806024445308,0.5921070429877062,0.3106796083765345,0.26208328418307403,0.853033254948329,-0.6311264160687735,-0.3300237588046322,True,False,False
04704773000100,0.2334072891094409,0.1482303212327121,10,12,0.5550920830526371,0.8805316783804823,0.425371323087813,0.5793934894504215,0.45999907371832166,-0.12972075996482413,-0.30113818893006083,False,False,False
04729502000109,0.5033229138291364,0.4771820145569857,20,30,0.7225718587546096,0.8381696426392263,0.08745277247059646,0.481934722663081,0.9363913480172015,-0.6351190862840131,-0.3562349199761453,False,False,False
04739716000166,0.2553823000123483,0.1064587600148179,6,6,0.5541129095680123,0.5850610077423178,0.19915639626917547,0.2626685929061843,0.7277053858660478,-0.3549565132988368,-0.32239241483613357,False,False,False
04755973000191,0.2929066808018686,0.1750577942688467,7,7,0.7410819006685119,0.5308753156288576,0.19389588191207263,0.21240414978400238,0.801540081659379,-0.5471860187564392,-0.31847116584485524,False,False,False
04776218000193,0.1877297301188484,0.0974774779098315,10,12,0.7316244186546511,0.8455405426436085,0.6929096029165489,0.7244618155707432,0.260563392899434,-0.038714815738102204,-0.12107872707286527,False,True,True
04794805000105,0.7227594627189367,0.667311355262724,6,6,0.4051865625082733,0.4060704883837456,0.00022427052075498584,0.0002241346326065468,0.9999996625660736,-0.4049622919875183,-0.40584635375113903,False,False,False
04828495000100,0.3588510404275861,0.1451347205701147,4,6,0.1516912393972498,0.4060703352497573,0.00018666467557679382,0.00018666467557679382,0.9999999999999998,-0.151504574721673,-0.40588367057418046,False,False,False
04846427000166,0.1556702091041334,0.1112317990569825,20,37,0.6292769973825802,0.6969984730928614,0.3990409703826543,0.477457615138668,0.5800362767607816,-0.23023602699992596,-0.21954085795419342,False,False,False
04862101000122,0.2608611062337059,0.1376712906059903,7,7,0.8411861080776248,0.9501803467023728,0.8371738745959435,0.9231547853429484,0.07249784219533044,-0.004012233481681338,-0.027025561359424466,False,True,True
04870834000109,0.5036775880520601,0.454045346857266,11,11,0.5589634814953368,0.4637254563324781,0.058291101898310924,0.05193438916520896,0.911992530003132,-0.5006723795970259,-0.4117910671672691,False,False,False
04902949000138,0.2729159356703943,0.2123255969762604,13,14,0.8041427863291944,0.9146479567505044,0.7280249044111232,0.8506602779350044,0.4177034714495257,-0.07611788191807123,-0.06398767881549994,False,True,True
04927953000150,0.5317706956163972,0.4849477651780369,11,14,0.9598357435832976,0.9803821272243292,0.9580288872767733,0.9730192916321353,0.02289515818162848,-0.0018068563065243293,-0.0073628355921938615,False,False,False
05002371000126,0.1695038566157685,0.0864542422773454,11,12,0.8038366925585678,0.99384986688437,0.8033799551644027,0.9936541530415807,0.0028422282258527627,-0.0004567373941650743,-0.0001957138427893801,False,True,True
05002963000148,0.1416940639536772,0.0701685692831503,13,14,0.5458400638940388,0.694682549022633,0.35608225695789075,0.424031022440365,0.5754836995802197,-0.18975780693614808,-0.27065152658226804,False,False,False
05009757000160,0.4427764375393844,0.3313317250472614,6,7,0.3471209148585723,0.4060703352497574,0.0002613305458075113,0.0002613305458075113,0.9999999999999998,-0.3468595843127648,-0.40580900470394987,False,False,False
05029092000156,0.0396575338557756,0.0335407028612264,158,453,0.942136026186127,0.4692191397040801,0.0984795582457546,0.10667558794439114,0.9015077894450798,-0.8436564679403724,-0.36254355175968894,True,False,False
05054133000164,0.1891991198503027,0.0733704226860602,8,8,0.6101330529180047,0.4492751250542421,0.035584707671357595,0.038957638366031506,0.9707080764585196,-0.5745483452466471,-0.4103174866882106,False,False,False
05055033000152,0.6313219586364808,0.6082795810512608,17,18,0.9946411081922883,0.4148107805014066,0.019514050401448966,0.008455474556568612,0.9891475253306853,-0.9751270577908394,-0.406355305944838,False,False,False
05106805000138,0.0327369113051281,0.0157673834332882,58,176,0.7733932595964496,0.5195938230269421,0.14648190498407607,0.1595028057380751,0.9118848083013201,-0.6269113546123735,-0.36009101728886705,False,False,False
05152243000169,0.875272568524281,0.8440907106553514,5,5,0.941410214555979,0.408966713039576,0.0009106942747419634,0.002741203869257708,0.998273180078963,-0.940499520281237,-0.4062255091703183,False,False,False
05156411000194,0.247771066410313,0.0597138330128912,5,5,0.5036883612834577,0.5631417943140945,0.14751572080073633,0.16152643023193183,0.857981895563672,-0.3561726404827214,-0.4016153640821627,False,False,False
05211356000198,0.0794797983586107,0.0688991063857212,88,102,0.6921482008013782,0.5693281264771213,0.1751260707584763,0.16548074499263396,0.9082490546980331,-0.5170221300429019,-0.4038473814844873,False,False,False
05298824000103,0.6731136309042477,0.6264155781762831,8,9,0.9573082821039176,0.9643572927026792,0.9337616173723623,0.9465106590297133,0.16207163947610406,-0.02354666473155531,-0.017846633672965906,False,False,False
05322181000196,0.6075055482806292,0.529006657936755,6,7,0.8472973714618527,0.4808470159487622,0.10287545036931017,0.12514570447358164,0.8974912871852817,-0.7444219210925425,-0.3557013114751806,False,False,False
05380490000112,0.4149313667248309,0.3313501333998067,8,11,0.4708683351287234,0.4864604011955206,0.09616814293922102,0.13707765035251,0.8733632294249101,-0.37470019218950235,-0.3493827508430106,False,False,False
05419083000171,0.1665271342240044,0.0831798476464048,11,11,0.5932681817471512,0.5892414426793807,0.24443460198004058,0.31333036117501284,0.7059902918760961,-0.34883357976711066,-0.2759110815043679,False,False,False
05446297000137,0.1066219300532247,0.0758157897102324,30,49,0.8324318178199277,0.574213017172008,0.26933334801570397,0.267351492279414,0.8473288085252466,-0.5630984698042237,-0.306861524892594,False,False,False
05448443000163,0.4801280419866699,0.3501600524833373,5,6,0.5259733380238986,0.4060703352497573,0.0002239976106921526,0.0002239976106921526,0.9999999999999999,-0.5257493404132064,-0.40584633763906514,False,False,False
05469074000195,0.1913938215366479,0.1105332036903127,11,11,0.8134789618421359,0.9254822030287364,0.7847313856219204,0.880295009428183,0.143624458725718,-0.02874757622021551,-0.045187193600553455,False,True,True
05472936000139,0.5468117097344605,0.5144411175726362,15,16,0.980097148214544,0.5342824584395902,0.2544869261313785,0.12788540865485484,0.9045588711604202,-0.7256102220831655,-0.40639704978473534,False,False,False
05478139000169,0.5673007552111651,0.4591259440139563,5,5,0.5527760363070333,0.5624497993007472,0.22638232059377125,0.26741770690459077,0.7365270790789411,-0.32639371571326203,-0.29503209239615646,False,False,False
05522917000170,0.2703034757824207,0.221657040834582,16,16,0.9772452313501864,0.584462890235072,0.2850880103911948,0.30395789148221913,0.9606708686281069,-0.6921572209589916,-0.2805049987528529,True,False,False
05532421000187,0.2000320949998263,0.1826414883693878,47,78,0.8965914410984744,0.919408060289776,0.8585931507973347,0.7034725604891777,0.25200593884195926,-0.03799829030113977,-0.21593549980059823,False,True,True
05568854000192,0.3623653373313896,0.2348384047976675,6,6,0.754531620571393,0.6475206147417681,0.35542509668131683,0.40536017162589827,0.6554354608464783,-0.39910652389007617,-0.24216044311586987,False,False,False
05593119000139,0.0545828982529073,0.0454923491976467,105,142,0.87404778424531,0.5290393048701498,0.21198264196335798,0.11436621229522204,0.9763048026126209,-0.6620651422819521,-0.4146730925749278,False,False,False
05606204000194,0.2848824180057074,0.1061030225071342,5,6,0.4991763309815069,0.6228609464442563,0.24547599336346937,0.3701616204240202,0.744198271529689,-0.2537003376180375,-0.2526993260202361,False,False,False
05613121000122,0.1248790315390276,0.0665376336416294,16,20,0.3600225534781511,0.5731218953859676,0.050916992600682665,0.162298232868743,0.9213328301615656,-0.30910556087746843,-0.4108236625172246,False,False,False
05628919000148,0.4752235326069274,0.3702682391283129,6,6,0.7369238823875299,0.4959981119696097,0.08077682128600597,0.10841768628402104,0.8979950498483713,-0.656147061101524,-0.38758042568558865,False,False,False
05658440000154,0.2731562698139359,0.1520156481162586,7,7,0.5728444351603939,0.6391801646146622,0.2887165963232575,0.34913774022784305,0.6197529002561395,-0.2841278388371363,-0.29004242438681915,False,False,False
05722202000160,0.2319907201564207,0.0399884001955258,5,5,0.4696721259334421,0.4763191597224495,0.07917902908140345,0.0630442217494064,0.8955135420105516,-0.39049309685203865,-0.4132749379730431,False,False,False
05774805000106,0.8346137258358182,0.8180750984194,11,12,0.8165240881631866,0.9761414089606952,0.7912345599480027,0.9742135813918809,0.1847867703113917,-0.02528952821518382,-0.0019278275688143776,False,False,False
05806495000164,0.1690874647153222,0.0859962111868544,11,11,0.5324285929072026,0.5555038771386962,0.11039278322588257,0.1776901170617235,0.8940332969846135,-0.42203580968132,-0.3778137600769727,False,False,False
05921795000194,0.2123126413439159,0.1138517215119054,9,9,0.4880178479336215,0.528599657058187,0.1146059117537496,0.15190828172895698,0.8256664218343909,-0.3734119361798719,-0.37669137532923,False,False,False
06068089000104,0.2702044706251107,0.1659479664286979,8,8,0.4557136563241857,0.4756578988951858,0.07126259172064717,0.11901469886630099,0.8940711677275367,-0.3844510646035385,-0.3566432000288848,False,False,False
06069513000135,0.444430974282653,0.3333171691391836,6,6,0.2287503835297314,0.4101473974484931,0.0019713939607378687,0.006992549864494129,0.9922924295937391,-0.22677898956899353,-0.403154847583999,False,False,False
06073250000138,0.0889124236011529,0.0613037091648242,34,49,0.704445634780092,0.8634479012931446,0.5767339409663194,0.7751600077080006,0.2890992699633924,-0.12771169381377268,-0.088287893585144,False,False,True
06079623000188,0.2480753515207981,0.221220899789398,29,29,0.9447517821024632,0.5643287789202978,0.14189460340271884,0.2596587102796383,0.9498224866163787,-0.8028571786997444,-0.30467006864065943,True,False,False
06089125000116,0.0357033605962143,0.0258635989696451,99,230,0.8812371017135148,0.9937040088308216,0.8791628097743212,0.9919636976942413,0.014895280013322706,-0.0020742919391936177,-0.0017403111365802415,False,True,True
06091010000166,0.1994409016117536,0.1104898906797262,10,10,0.9034501818811744,0.4060703352497573,0.00041066228626894627,0.00041066228626894627,0.9999999999999994,-0.9030395195949055,-0.4056596729634883,False,False,False
06129491000151,0.0729521421665532,0.0527989278658261,47,59,0.4837126848389405,0.6059552588473939,0.1626808594046402,0.24142993669984852,0.7724728513533834,-0.3210318254343003,-0.36452532214754535,False,False,False
06216559000130,0.2933175184982323,0.1755371049146043,7,11,0.700948740167898,0.4410131896428937,0.04112352845484004,0.05985748882413911,0.9480914198621269,-0.659825211713058,-0.3811557008187546,False,False,False
06217954000137,0.1032503169327012,0.0605479510723536,22,50,0.9708596673894112,0.4060703352497573,0.0008586575076532506,0.0008586575076532506,0.9999999999999988,-0.970001009881758,-0.40521167774210404,True,False,False
06231312000192,0.0792269291918286,0.0705403907879779,107,254,0.932237324503662,0.9879211216820744,0.9227324550660779,0.9836407890676314,0.1004094428336522,-0.009504869437584107,-0.004280332614442939,True,True,True
06698248000154,0.2601619457183006,0.2166420601723183,18,19,0.965799050977675,0.6410847717621795,0.38661769289879266,0.34273151424255616,0.8491542519021741,-0.5791813580788824,-0.2983532575196233,True,False,False
06916689000185,0.4016904479158737,0.3418594927074612,11,13,0.7884794187409289,0.6057177607153327,0.3031300034016389,0.19483682976962724,0.8266315770628383,-0.48534941533928994,-0.41088093094570544,False,False,False
07095193000150,0.2290935805095407,0.0749122966114488,6,7,0.8385029343930206,0.6430402248280331,0.3837319827266752,0.39973339164356264,0.739216501505373,-0.4547709516663454,-0.2433068331844705,False,False,False
07104377000130,0.0640171443974405,0.047879508956017,59,87,0.560306236708251,0.599225178386683,0.2614702425373161,0.25758544287012025,0.7121218268281501,-0.29883599417093487,-0.34163973551656274,False,False,False
07184109000175,0.1666666666666666,0.0277777777777778,7,7,0.5134460787973817,0.4060703352497573,0.00029866348092287017,0.00029866348092287017,1.0,-0.5131474153164588,-0.4057716717688344,False,False,False
07200263000193,0.2762076537473047,0.2205313194201743,14,14,0.8078551652193363,0.4060703352497573,0.0005599940267303812,0.0005599940267303812,0.9999999999999994,-0.807295171192606,-0.40551034122302687,False,False,False
07222467000125,0.3813127327287878,0.3761136800626431,120,240,0.9507990905962695,0.7608232711960153,0.3319686909762264,0.6006079953497838,0.973280412482231,-0.6188303996200432,-0.16021527584623152,True,False,False
07252975000156,0.3757384760920644,0.3341210411648687,16,23,0.8307609888006162,0.4146665175435104,0.01186157872751297,0.014297541498388052,0.9852977363520337,-0.8188994100731033,-0.40036897604512234,False,False,False
07276220000191,0.3184764291065315,0.2697961740427123,15,35,0.7911083406654918,0.5332003163916597,0.22738361457187958,0.21360319355956262,0.77003913574651,-0.5637247260936122,-0.31959712283209707,False,False,False
