criterio,n,portfolio_hhi_mediana,portfolio_hhi_norm_mediana,count_hhi_mediana,count_hhi_norm_mediana,portfolio_neff_mediana,portfolio_cr1_mediana,portfolio_cr4_mediana,portfolio_hhi_maior_count_hhi_pct,hidden_exposure_pct,spearman_hhi_norm_exposure_strength_global
3/5,1621,0.22671755745131478,0.15074881347265537,0.07555555555555556,0.0064260998517053775,4.410774406894974,0.3673123479751503,0.7934796800369371,98.02590993214065,14.312152991980259,"{'rho': 0.3677165362355564, 'p': 4.539436499009115e-53, 'n': 1621}"
5/10,1196,0.18202207663604175,0.13582681607059943,0.05333333333333333,0.008148148148148146,5.493846886422138,0.32875618216252184,0.7117834747191643,98.07692307692307,14.715719063545151,"{'rho': 0.36458449968977236, 'p': 6.606628569924164e-39, 'n': 1196}"
5/20,778,0.1469658810765433,0.11991893597600141,0.03571428571428572,0.00879999999999999,6.804302646553063,0.2940373200599083,0.6321244478734117,97.68637532133675,14.010282776349614,"{'rho': 0.363194731061385, 'p': 1.138085207030754e-25, 'n': 778}"
10/20,769,0.1459502939660219,0.11856230206438605,0.03533601168736305,0.008644410353812056,6.851647727635314,0.2928337228220824,0.6300016802435562,98.17945383615084,13.784135240572171,"{'rho': 0.36942112057318494, 'p': 2.820925799784002e-26, 'n': 769}"
