orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
08806043000170,4216909,São Lourenço do Oeste,SC,1,1,1,139.8,1.0,4.0
08858200000191,4211504,Nova Trento,SC,5,4,5,2388.5299999999997,1.0,2.0
08971900000198,4217253,São Pedro de Alcântara,SC,2,2,2,289.9,1.0,1.5
09240588000125,4218707,Tubarão,SC,12,2,3,80283.22,1.0,2.0
09522642000125,4214300,Rancho Queimado,SC,10,3,8,15769.4315,1.0,1.0
10324957000147,4202131,Bela Vista do Toldo,SC,8,3,5,3798.7799999999997,1.0,2.0
10377912000130,4215000,Rio Negrinho,SC,44,3,23,182266.565,1.0,1.0
10391817000191,4204004,Catanduvas,SC,26,5,14,18382.91,0.9615384615384616,2.0
10429180000185,4209854,Lindóia do Sul,SC,8,1,7,5440.9529999999995,1.0,1.0
10429253000139,3200607,Aracruz,ES,1,1,1,168000.0,0.0,2.0
10455823000165,4204301,Concórdia,SC,7,2,6,73531.96,1.0,1.0
10459525000143,4202008,Balneário Camboriú,SC,1,1,1,4099.0,1.0,6.0
10465435000165,4219101,Vargeão,SC,33,6,17,27078.64,1.0,1.0
10469199000155,4214805,Rio do Sul,SC,7,2,5,77195.86,1.0,1.0
10476288000129,5220603,Silvânia,GO,1,1,1,3954.54,0.0,119.0
10532003000120,4200101,Abelardo Luz,SC,23,4,14,23135.47,1.0,1.0
10540697000147,4205456,Forquilhinha,SC,7,1,7,26749.9109,1.0,1.0
10552903000139,4204905,Descanso,SC,11,6,8,25797.079999999998,1.0,1.0
10594533000100,4209003,Joaçaba,SC,9,3,8,18903.97,1.0,2.0
10631880000158,4207205,Imaruí,SC,5,2,3,4281.3,1.0,2.0
10687065000100,2614600,Tabira,PE,1,1,1,24000.0,0.0,2.0
10701551000136,5200803,Alvorada do Norte,GO,7,4,4,124762.15,0.0,8.0
10714485000139,4200606,Águas Mornas,SC,28,4,19,45557.982,1.0,1.0
10788473000159,4207106,Ilhota,SC,10,2,10,30832.735,1.0,1.0
11148262000114,4208302,Itapema,SC,80,9,39,194188.19,1.0,1.0
11214458000160,4216602,São José,SC,3,2,3,4866.0,1.0,3.0
11224030000106,4205605,Galvão,SC,2,2,2,2559.98,1.0,5.5
11231203000105,4210605,Massaranduba,SC,13,6,9,161560.75,0.9230769230769231,1.0
11241709000103,4201703,Ascurra,SC,2,1,2,1828.1,1.0,3.0
11243552000147,4200804,Anchieta,SC,2,1,2,935.8,1.0,1.0
11265919000123,4205001,Dionísio Cerqueira,SC,1,1,1,3555.0,1.0,5.0
11290422000165,4202081,Bandeirante,SC,2,1,1,103.8,1.0,1.0
11293409000160,4206504,Guaramirim,SC,9,6,7,16075.194,1.0,1.0
11310394000109,4212205,Papanduva,SC,19,6,18,13693.84,1.0,1.0
11323964000197,4211850,Ouro Verde,SC,7,1,7,4017.705,1.0,1.0
11323985000102,4219705,Xaxim,SC,25,7,19,25057.525,1.0,2.0
11344960000195,4206306,Guabiruba,SC,3,2,2,654.39,1.0,3.0
11347518000112,4206207,Gravatal,SC,2,1,2,10420.284,1.0,1.0
11355483000163,4207502,Indaial,SC,1,1,1,400.0,1.0,1.0
11355924000127,4206405,Guaraciaba,SC,3,3,3,1276.9099999999999,1.0,1.0
11359214000175,4216909,São Lourenço do Oeste,SC,7,3,5,4623.9,1.0,2.0
11370658000101,2806701,São Cristóvão,SE,6,6,5,1168569.6,0.0,0.0
11395801000110,4207684,Ipuaçu,SC,49,5,25,54760.0081,1.0,1.0
11407443000118,4208500,Ituporanga,SC,7,6,6,4992.68,1.0,2.0
11408074000188,4206801,Ibicaré,SC,19,5,12,10241.215,1.0,1.0
11409678000149,5217302,Pirenópolis,GO,1,1,1,3309.0,0.0,23.0
11423342000130,4202156,Belmonte,SC,2,1,2,1143.0,1.0,1.0
11436906000170,4205902,Gaspar,SC,9,7,9,235766.57,0.8888888888888888,2.0
11436910000138,4213203,Pomerode,SC,9,3,9,5650.2,1.0,1.0
11444466000100,4215356,Saltinho,SC,1,1,1,265.8,1.0,2.0
11503081000169,2613602,São José do Egito,PE,3,3,3,957545.1,0.0,0.0
11520158000109,4215554,Santa Helena,SC,10,4,9,2547.67,1.0,2.0
11553540000119,4216008,São Carlos,SC,3,2,3,9750.0,1.0,2.0
11732185000145,4215455,Sangão,SC,3,2,3,3792.895,1.0,2.0
11840546000177,4209300,Lages,SC,5,2,4,24624.559999999998,1.0,3.0
11873495000180,4202099,Barra Bonita,SC,1,1,1,570.14,1.0,5.0
11888327000168,4216107,São Domingos,SC,2,2,2,2143.6,1.0,1.0
11958716000112,2614600,Tabira,PE,1,1,1,24000.0,0.0,2.0
12139961000160,4219853,Zortéa,SC,2,2,2,1288.6,1.0,1.0
12219015000124,2802908,Itabaiana,SE,4,3,4,6671998.3,0.0,17.5
12334083000134,4217105,São Martinho,SC,8,6,7,2972.645,1.0,1.5
12488175000179,4218905,Urubici,SC,20,7,17,29941.415,1.0,1.0
12816116000182,4216602,São José,SC,1,1,1,2287.5,1.0,1.0
13170158000151,4208906,Jaraguá do Sul,SC,8,7,7,2862.255,1.0,1.5
13497205000176,4211108,Monte Castelo,SC,4,3,3,6441.1,1.0,1.0
13886006000150,4214201,Quilombo,SC,4,2,4,29183.583,1.0,4.0
14007211000160,4208906,Jaraguá do Sul,SC,50,9,33,336641.89,1.0,1.0
14608771000170,4204152,Celso Ramos,SC,19,3,16,10768.896,1.0,1.0
14785598000186,3203908,Nova Venécia,ES,3,1,2,3607.3500000000004,0.0,2.0
14823518000130,4211306,Navegantes,SC,1,1,1,144.14,1.0,4.0
16176067000111,2932903,Valença,BA,3,1,3,79303.97,0.0,0.0
17710115000172,4212650,Pescaria Brava,SC,3,3,3,2354.0,1.0,1.0
17756464000125,4209904,Lontras,SC,6,4,6,7270.64,1.0,2.0
17799033000146,4206702,Herval d'Oeste,SC,22,5,17,44253.198,1.0,1.0
17932766000107,4216503,São Joaquim,SC,10,6,10,34920.0356,1.0,2.0
18245821000153,4207205,Imaruí,SC,5,5,4,14248.5,1.0,1.0
19620562000166,4216503,São Joaquim,SC,4,1,2,3848.0,1.0,3.0
22224976000180,3170206,Uberlândia,MG,1,1,1,4055.07,0.0,2.0
41256744000159,2211001,Teresina,PI,1,1,1,1000.0,0.0,50.0
41923828000107,2300754,Amontada,CE,1,1,1,36000.0,1.0,16.0
43355376000121,2300754,Amontada,CE,2,1,1,72000.0,1.0,16.0
48626721000138,2614600,Tabira,PE,2,2,2,245445.0,0.0,2.0
52156114000129,3503307,Araras,SP,4,3,4,2205.1,0.0,17.0
74047341000159,4206009,Governador Celso Ramos,SC,2,2,2,2827.88,1.0,1.0
79376760000158,4210308,Major Vieira,SC,13,3,5,14987.66,1.0,2.0
80636475000108,4204202,Chapecó,SC,3,3,3,13135.0,1.0,2.0
82559154000182,4211702,Orleans,SC,1,1,1,7856.0,1.0,1.0
82636028000184,4205902,Gaspar,SC,1,1,1,5520.0,1.0,1.0
82780008000182,4209003,Joaçaba,SC,4,2,4,2309.98,1.0,2.0
83156455000128,4203600,Campos Novos,SC,21,6,21,59881.2593,1.0,1.0
83820894000193,4208203,Itajaí,SC,2,2,2,532.36,1.0,2.5
84438381000185,4208906,Jaraguá do Sul,SC,3,3,3,33824.0,0.3333333333333333,0.0
85908309000137,4215000,Rio Negrinho,SC,2,2,2,4427.22,1.0,1.5
86050978000183,4215802,São Bento do Sul,SC,4,3,3,19254.989999999998,1.0,2.0
88659313000105,4305108,Caxias do Sul,RS,1,1,1,337402.64,0.0,3.0
88892393000136,4305108,Caxias do Sul,RS,1,1,1,1030.0,0.0,2.0
