orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00091238000170,4208906,Jaraguá do Sul,SC,1,1,1,4200.0,0.0,45.0
00365465000146,4219309,Videira,SC,1,1,1,8196.54,1.0,6.0
00460408000146,3110608,Cambuí,MG,4,2,4,22042.55,0.0,4.0
00634997000131,3167202,Sete Lagoas,MG,2,2,1,294965.62,0.0,26.0
00955107000193,3543907,Rio Claro,SP,4,2,3,11442.380000000001,0.0,0.0
01197548000136,3301009,Campos dos Goytacazes,RJ,5,4,5,179406.64,0.0,70.0
01210830000106,1709500,Gurupi,TO,1,1,1,3600.0,0.0,1.0
01349236000109,4202800,Braço do Norte,SC,7,3,6,76889.0,1.0,2.0
01397083000167,4216503,São Joaquim,SC,5,4,4,10386.17,1.0,1.0
01404511000131,4305108,Caxias do Sul,RS,2,2,2,821729.0,0.5,0.0
01414465000151,5208707,Goiânia,GO,1,1,1,2253296.0,0.0,57.0
01465988000127,5213103,Mineiros,GO,31,5,14,87174.81,0.0,20.0
01494665000161,5209101,Goiatuba,GO,1,1,1,40000.0,0.0,8.0
01646189000157,3301009,Campos dos Goytacazes,RJ,1,1,1,20323.0,0.0,29.0
01648573000199,3303955,Pinheiral,RJ,2,2,2,68456.64,0.0,6.5
01650166000116,5212204,Jussara,GO,17,14,14,160211.52,0.0,99.0
01746653000187,4208807,Jaguaruna,SC,14,8,12,327466.08,1.0,1.0
01815216000178,5218805,Rio Verde,GO,1,1,1,56250.0,0.0,20.0
01824828000127,4209409,Laguna,SC,9,6,7,2527.09,1.0,1.0
01850671000104,4203600,Campos Novos,SC,1,1,1,119.0,1.0,4.0
01877528000106,4202107,Barra Velha,SC,1,1,1,798870.0,0.0,0.0
01941360000150,4203303,Campo Alegre,SC,17,3,14,68984.604,1.0,1.0
02073207000111,4206108,Grão-Pará,SC,18,5,17,17636.63,1.0,1.0
02180700000130,4215802,São Bento do Sul,SC,2,2,2,6360.01,0.0,4.0
02246138000109,3304524,Rio das Ostras,RJ,1,1,1,4529.0,0.0,1.0
02247113000111,4209003,Joaçaba,SC,3,3,3,413666.25,0.0,1.0
02316487000141,5213103,Mineiros,GO,8,4,4,90517.5,0.0,6.0
02318396000145,3143906,Muriaé,MG,1,1,1,688800.0,0.0,1.0
02362976000130,4208203,Itajaí,SC,26,2,26,77920.0,0.0,21.0
02396675000127,4218004,Tijucas,SC,6,2,5,16981.6,1.0,1.0
02406542000194,4215802,São Bento do Sul,SC,1,1,1,4230.0,0.0,11.0
02441185000103,5217203,Piranhas,GO,61,2,57,5643664.32,0.0,36.0
02482295000105,4208450,Itapoá,SC,21,7,15,165320.38,1.0,1.0
02524947000127,3301876,Iguaba Grande,RJ,1,1,1,4155.0,0.0,4.0
02762633000162,2914802,Itabuna,BA,19,6,19,4322880.45,0.0,14.0
02983473000181,2910800,Feira de Santana,BA,1,1,1,1679999.88,0.0,20.0
03230443000167,4211702,Orleans,SC,13,6,11,6614.8,1.0,1.0
03264792000108,4216206,São Francisco do Sul,SC,17,10,16,4038021.2800000003,0.7058823529411765,1.0
03347877000141,4218509,Treze Tílias,SC,2,2,2,3223.11,1.0,1.0
03347885000198,4218509,Treze Tílias,SC,16,11,12,433400.56,1.0,1.0
03383321000100,4204301,Concórdia,SC,13,2,4,10367.86,1.0,1.0
03532661000156,5205109,Catalão,GO,1,1,1,60750.0,0.0,10.0
03544865000107,5100250,Alta Floresta,MT,1,1,1,6700.0,0.0,35.0
03587269000104,5201306,Anicuns,GO,1,1,1,334127.0,0.0,2.0
03598106000127,2804805,Nossa Senhora do Socorro,SE,1,1,1,177476.0,1.0,34.0
