orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
10540697000147,4205456,Forquilhinha,SC,2,2,2,810.6120000000001,1.0,1.0
10564533000150,5210307,Israelândia,GO,1,1,1,6450.0,0.0,7.0
10565436000181,4217006,São Ludgero,SC,3,2,3,1140.2,1.0,1.0
10568451000183,4207304,Imbituba,SC,110,17,45,248086.7088,1.0,1.0
10589926000118,4318903,São Luiz Gonzaga,RS,1,1,1,1190.0,0.0,0.0
10628610000198,2608909,Limoeiro,PE,10,3,10,305669.0,0.0,7.5
10631880000158,4207205,Imaruí,SC,2,2,2,1864.71,1.0,2.0
10642703000177,4213005,Pinheiro Preto,SC,1,1,1,39060.0,0.0,2.0
10701551000136,5200803,Alvorada do Norte,GO,3,3,3,25340.0,0.0,4.0
10778974000154,4212403,Pedras Grandes,SC,2,1,2,5822.1,1.0,1.0
10788473000159,4207106,Ilhota,SC,1,1,1,212.95,1.0,1.0
10839115000128,5216809,Petrolina de Goiás,GO,1,1,1,21309.9,0.0,2.0
10873273000102,3202652,Irupi,ES,2,2,2,377500.0,0.0,1.5
10949553000149,4202305,Biguaçu,SC,4,4,4,5092.43,1.0,1.0
10971858000157,4203956,Capivari de Baixo,SC,2,2,2,1821.8,1.0,1.5
11148262000114,4208302,Itapema,SC,30,8,24,70624.1825,1.0,1.0
11151460000137,4201406,Araranguá,SC,1,1,1,74039.7,0.0,0.0
11166368000140,5217708,Pontalina,GO,3,2,2,30550.67,0.0,3.0
11168270000122,5215702,Palmeiras de Goiás,GO,3,3,3,91839.24,0.0,1.0
11188015000141,4202909,Brusque,SC,4,1,4,11841.0,1.0,1.0
11209472000175,3557006,Votorantim,SP,6,4,4,70851.0,1.0,14.0
11214458000160,4216602,São José,SC,20,6,18,64536.47,1.0,1.0
11224030000106,4205605,Galvão,SC,5,2,5,8818.38,1.0,1.0
11228769000188,4202057,Balneário Barra do Sul,SC,2,1,2,9437.08,1.0,1.5
11231203000105,4210605,Massaranduba,SC,17,9,14,25104.43,1.0,1.0
11232665000147,5200506,Aloândia,GO,2,2,2,7692.4,0.0,1.0
11241709000103,4201703,Ascurra,SC,5,3,5,4293.75,1.0,1.0
11243552000147,4200804,Anchieta,SC,4,2,4,1349.4,1.0,1.0
11265919000123,4205001,Dionísio Cerqueira,SC,6,5,6,9349.65,1.0,1.0
11268671000154,5212303,Leopoldo de Bulhões,GO,1,1,1,60000.0,0.0,3.0
11290422000165,4202081,Bandeirante,SC,2,2,2,1226.6,1.0,1.0
11290534000116,4217402,Schroeder,SC,4,1,3,4818.249,1.0,1.0
11293112000102,2615904,Tuparetama,PE,2,2,1,1493032.67,0.0,0.0
11293409000160,4206504,Guaramirim,SC,2,1,2,2425.96,1.0,1.0
11297536000137,3303856,Paty do Alferes,RJ,4,3,4,1323926.0,0.0,7.0
11299998000193,4212056,Palmeira,SC,3,2,2,2961.72,1.0,1.0
11300021000149,4200556,Águas Frias,SC,1,1,1,1198.0,1.0,10.0
11303923000139,4205803,Garuva,SC,5,2,4,1784.5,1.0,2.0
11306530000189,5221197,Terezópolis de Goiás,GO,3,2,3,134250.0,0.0,3.0
11308894000106,3302403,Macaé,RJ,1,1,1,1380759.15,1.0,9.0
11310394000109,4212205,Papanduva,SC,39,4,22,45710.34,1.0,1.0
11313552000176,2414902,Viçosa,RN,1,1,1,48000.0,0.0,1.0
11315213000129,5219308,Santa Helena de Goiás,GO,4,2,4,184009.94,0.0,7.0
11320964000133,5209705,Hidrolândia,GO,14,4,14,75743.74,0.2857142857142857,15.0
11323964000197,4211850,Ouro Verde,SC,5,2,3,3638.55,1.0,1.0
11323985000102,4219705,Xaxim,SC,5,5,5,178309.33000000002,1.0,1.0
11329956000158,4207700,Ipumirim,SC,11,5,11,7292.110000000001,1.0,1.0
11333647000151,4213906,Presidente Castello Branco,SC,3,2,3,1970.476,1.0,2.0
11336672000199,1709500,Gurupi,TO,1,1,1,120052.85,0.0,10.0
11355483000163,4207502,Indaial,SC,6,4,6,10665.5,1.0,1.0
11355924000127,4206405,Guaraciaba,SC,9,3,4,1541.18,1.0,1.0
11359214000175,4216909,São Lourenço do Oeste,SC,1,1,1,206.5,1.0,4.0
11370658000101,2806701,São Cristóvão,SE,1,1,1,766800.0,0.0,-1.0
11375809000114,4214904,Rio Fortuna,SC,7,5,5,3504.227,1.0,1.0
11381097000146,5205521,Colinas do Sul,GO,19,4,18,1210970.3599999999,0.0,51.0
11391482000174,4202537,Bom Jesus,SC,4,3,4,2292.9214,1.0,1.5
11395801000110,4207684,Ipuaçu,SC,3,3,3,958.8399999999999,1.0,1.0
11400251000180,3205010,Sooretama,ES,5,2,5,71304.0,0.2,3.0
11407443000118,4208500,Ituporanga,SC,6,3,5,21793.8,1.0,1.0
11418721000132,4216255,São João do Oeste,SC,2,2,2,573.6,1.0,1.0
11420709000162,4206900,Ibirama,SC,1,1,1,13480.0,0.0,3.0
11423342000130,4202156,Belmonte,SC,1,1,1,113.73,1.0,2.0
11429173000146,3204351,Rio Bananal,ES,2,1,2,25129.1,0.0,6.0
11429759000100,4212239,Paraíso,SC,1,1,1,100.81,1.0,1.0
11431615000199,4215752,São Bernardino,SC,1,1,1,113.75,1.0,6.0
11433441000101,4217808,Taió,SC,12,3,9,11549.171,1.0,2.0
11436910000138,4213203,Pomerode,SC,3,2,2,60620.0,1.0,2.0
11455792000105,4211108,Monte Castelo,SC,6,4,6,3699.3,1.0,2.0
11485410000196,4208450,Itapoá,SC,13,8,13,79866.19,1.0,1.0
11491075000139,4218301,Três Barras,SC,6,5,6,17203.3,1.0,1.0
11552935000105,4207502,Indaial,SC,4,4,4,16237.9,1.0,1.0
11553540000119,4216008,São Carlos,SC,7,6,7,7187.17,1.0,1.0
11583359000155,4217550,Serra Alta,SC,9,1,9,7455.11,1.0,1.0
11583495000145,4203006,Caçador,SC,1,1,1,3240.0,1.0,2.0
11607006000148,4218004,Tijucas,SC,2,2,2,12099.3,1.0,4.5
11639339000159,3526704,Leme,SP,1,1,1,400.0,0.0,1.0
11643598000153,4202131,Bela Vista do Toldo,SC,3,2,3,1695.4,1.0,2.0
11672134000175,4217501,Seara,SC,1,1,1,250000.0,0.0,0.0
11682696000108,3200805,Baixo Guandu,ES,1,1,1,17258.95,1.0,1.0
11730430000185,4213153,Planalto Alegre,SC,1,1,1,270.0,1.0,16.0
11732185000145,4215455,Sangão,SC,7,1,7,16140.5064,1.0,2.0
11822633000100,3203056,Jaguaré,ES,1,1,1,36432.0,0.0,1.0
11840546000177,4209300,Lages,SC,13,6,9,30428.14,1.0,1.0
11867889000125,3300506,Bom Jardim,RJ,4,1,1,839000.0,0.0,8.0
11873495000180,4202099,Barra Bonita,SC,2,1,2,233.54,1.0,2.0
11888327000168,4216107,São Domingos,SC,13,2,11,20112.5078,1.0,1.0
11924138000101,5213103,Mineiros,GO,21,4,19,272999.83999999997,0.0,7.0
11934211000118,3306107,Valença,RJ,4,1,4,2180502.0,0.0,1.0
12115907000185,4208450,Itapoá,SC,3,3,3,810.0,1.0,2.0
12139961000160,4219853,Zortéa,SC,7,3,7,4853.7,1.0,1.0
12219015000124,2802908,Itabaiana,SE,2,2,2,1723532.0,0.0,39.0
12273240000149,4218756,Tunápolis,SC,9,3,8,13336.859999999999,1.0,2.0
12298037000127,3526704,Leme,SP,2,2,2,34160.0,1.0,41.5
12321353000172,4213708,Pouso Redondo,SC,1,1,1,29850.0,1.0,7.0
12334083000134,4217105,São Martinho,SC,1,1,1,5213.6,1.0,1.0
12403446000146,4207858,Irati,SC,1,1,1,391.68,1.0,1.0
12440744000106,3305158,São José do Vale do Rio Preto,RJ,4,3,4,30543.2,0.0,2.0
12488175000179,4218905,Urubici,SC,18,10,16,58979.746,0.8888888888888888,1.0
12528215000169,2400604,Almino Afonso,RN,1,1,1,20600.0,0.0,2.0
12570642000105,2608909,Limoeiro,PE,1,1,1,14250.0,0.0,10.0
12710978000126,1501303,Barcarena,PA,1,1,1,839074.8,1.0,0.0
12792399000170,4203501,Campo Erê,SC,1,1,1,3388.0,1.0,1.0
12816116000182,4216602,São José,SC,9,4,6,19376.81,1.0,2.0
12877385000159,4320909,Tapejara,RS,11,1,11,60361.8,1.0,0.0
12998458000160,3549904,São José dos Campos,SP,1,1,1,6366995.71,0.0,7.0
13034603000156,5008305,Três Lagoas,MS,1,1,1,43680.0,0.0,3.0
13128780004601,2800308,Aracaju,SE,1,1,1,34100.0,1.0,1.0
13170158000151,4208906,Jaraguá do Sul,SC,9,5,8,4758.57,1.0,1.0
13182493000170,5211701,Jandaia,GO,1,1,1,7140.0,0.0,73.0
13286669000133,5213103,Mineiros,GO,1,1,1,182.68,0.0,0.0
13417917000138,4201257,Apiúna,SC,2,2,2,18324.0,1.0,1.0
13509695000183,4205605,Galvão,SC,2,2,2,576.9,1.0,1.5
13600190000120,5002951,Chapadão do Sul,MS,1,1,1,3456.0,1.0,22.0
13667230000150,4218707,Tubarão,SC,12,6,9,42489.36,1.0,1.0
13731905000183,5209952,Indiara,GO,1,1,1,29700.0,0.0,9.0
13850548000172,3557006,Votorantim,SP,1,1,1,11997.0,1.0,388.0
13864377000130,3550308,São Paulo,SP,27,24,19,9198612.23,0.0,339.0
13872416000141,5215405,Ouro Verde de Goiás,GO,35,14,26,533847.55,0.0,28.0
13917262000167,3204559,Santa Maria de Jetibá,ES,2,2,2,231831.6,1.0,22.0
13954199000139,4203105,Caibi,SC,1,1,1,302.0,1.0,1.0
14004655000142,5002951,Chapadão do Sul,MS,24,2,24,19917388.32,0.0,15.0
14007211000160,4208906,Jaraguá do Sul,SC,28,8,23,354258.588,0.9642857142857143,1.0
14016436000183,4201000,Anita Garibaldi,SC,6,2,2,2072.01,1.0,1.0
14102885000144,3305158,São José do Vale do Rio Preto,RJ,2,2,2,5110.0,0.0,1.5
14285358000112,4202081,Bandeirante,SC,2,2,2,273.2,1.0,1.0
14464143000169,2916401,Itapetinga,BA,1,1,1,2970.0,0.0,1.0
14492062000172,3202900,Itarana,ES,1,1,1,270000.0,0.0,1.0
14529435000132,2411908,São Francisco do Oeste,RN,1,1,1,9629.5,1.0,0.0
14587933000131,3205101,Viana,ES,1,1,1,255500.0,0.0,6.0
14608771000170,4204152,Celso Ramos,SC,17,2,10,20388.1109,1.0,1.0
14752037000180,5208608,Goianésia,GO,1,1,1,21000.0,0.0,155.0
14755253000180,4106506,Coronel Vivida,PR,109,8,23,124440.2,1.0,43.0
14763412000198,2615904,Tuparetama,PE,1,1,1,26502.0,0.0,1.0
14764485000102,1709500,Gurupi,TO,1,1,1,1946.0,0.0,51.0
14779841000153,3302205,Itaperuna,RJ,5,5,3,81339.12,0.0,51.0
14801752000166,5208509,Goiandira,GO,2,1,2,5814.51,0.0,0.0
14808407000154,3200300,Alfredo Chaves,ES,3,3,3,815230.8,0.0,3.0
14812132000122,4309407,Guaporé,RS,1,1,1,821.0,0.0,0.0
14814139000183,4106902,Curitiba,PR,1,1,1,14039390.96,0.0,0.0
14828662000169,3305158,São José do Vale do Rio Preto,RJ,1,1,1,49213.0,0.0,2.0
14870896000174,3205200,Vila Velha,ES,1,1,1,31658.0,1.0,2.0
14877890000129,3200136,Águia Branca,ES,2,1,2,67460.0,0.0,0.0
14969199000175,5213103,Mineiros,GO,1,1,1,5000.0,0.0,7.0
15049825000178,5221858,Valparaíso de Goiás,GO,6,1,6,454264.56,0.0,46.0
15065292000118,3300803,Cachoeiras de Macacu,RJ,1,1,1,539.0,0.0,8.0
15083237000150,3201001,Boa Esperança,ES,1,1,1,2400.0,0.0,8.0
15279770000192,3205309,Vitória,ES,1,1,1,50778.0,1.0,4.0
15408168000108,4203253,Capão Alto,SC,45,3,16,28172.198,1.0,1.0
15442776000139,4217808,Taió,SC,2,2,2,1139.5,1.0,1.0
15513690000150,5002704,Campo Grande,MS,1,1,1,38800.0,0.0,0.0
15609665000174,5000252,Alcinópolis,MS,2,2,1,12000.0,0.0,50.5
15913253000123,3550308,São Paulo,SP,1,1,1,1651.08,0.0,9.0
16692121000181,3106200,Belo Horizonte,MG,4,3,3,54096.15,0.0,15.0
16782211000163,3126109,Formiga,MG,1,1,1,525000.0,0.0,147.0
16829475000125,3103504,Araguari,MG,1,1,1,50775.0,0.0,161.0
17058108000138,3136207,João Monlevade,MG,1,1,1,72000.0,0.0,6.0
17419847000108,3118700,Coqueiral,MG,5,1,5,10495.3,0.0,0.0
17444886000165,3106200,Belo Horizonte,MG,1,1,1,5850.0,0.0,0.0
17509587000161,4220000,Balneário Rincão,SC,1,1,1,714.69,1.0,1.0
17566547000151,3104007,Araxá,MG,9,1,9,95048.1816,0.0,16.0
17756464000125,4209904,Lontras,SC,1,1,1,4679.0,1.0,3.0
17799033000146,4206702,Herval d'Oeste,SC,1,1,1,190.2,1.0,4.0
17851361000144,3151800,Poços de Caldas,MG,1,1,1,168000.0,0.0,2.0
17932766000107,4216503,São Joaquim,SC,1,1,1,975.0,1.0,8.0
18070772000165,5221601,Uruaçu,GO,3,2,3,191402.4,0.0,72.0
18137082000186,4309100,Gramado,RS,3,2,3,2551000.0,0.0,1.0
18184942000132,4220000,Balneário Rincão,SC,2,2,2,3047.4,1.0,1.0
18466080000130,5002951,Chapadão do Sul,MS,1,1,1,1712.0,1.0,22.0
19116243000118,3107307,Bocaiúva,MG,4,2,4,20217.3,0.0,2.0
19137698000110,1503408,Inhangapi,PA,1,1,1,55571.43,0.0,130.0
19153572000139,3550308,São Paulo,SP,2,2,2,9604.439999999999,0.0,61.0
19313140000148,5205521,Colinas do Sul,GO,4,2,4,48000.0,0.0,40.0
19459687000156,1716505,Pedro Afonso,TO,1,1,1,18836.0,0.0,4.0
19498254000100,4216008,São Carlos,SC,1,1,1,43719.9,0.0,1.0
19500817000157,5213103,Mineiros,GO,5,2,2,26010.98,0.0,29.0
19578127000110,2918407,Juazeiro,BA,2,2,2,141500.0,0.0,30.0
19620562000166,4216503,São Joaquim,SC,1,1,1,16980.0,0.0,2.0
19843891000176,3550704,São Sebastião,SP,3,1,1,59400.0,0.0,20.0
19893791000154,3110004,Caeté,MG,2,1,2,43247.0,0.0,0.0
20067146000161,3131901,Itabirito,MG,1,1,1,54500.0,0.0,13.0
20181624000160,3113404,Caratinga,MG,6,2,3,39546.05,1.0,21.0
20267427000168,5003702,Dourados,MS,2,2,2,16138.27,0.0,2.0
21417423000181,3163706,São Lourenço,MG,1,1,1,4918.0,0.0,3.0
22228688000102,3139003,Machado,MG,2,2,2,475200.0,0.0,1.0
22405608000139,4210100,Mafra,SC,2,1,2,91736.04000000001,0.0,13.5
22604896000150,3143104,Monte Carmelo,MG,8,8,5,56614.130000000005,0.0,16.5
22824553000100,3300407,Barra Mansa,RJ,1,1,1,2976.0,0.0,15.0
24073730000180,2930774,Sobradinho,BA,4,4,4,151581.5,0.0,33.0
24513574000121,2504009,Campina Grande,PB,26,26,26,7455875.97,0.0,370.5
25141524000123,5208707,Goiânia,GO,1,1,1,2636941.15,0.0,0.0
25769548000121,3170206,Uberlândia,MG,7,5,5,1258878.6400000001,0.0,1.0
27108141000189,3200607,Aracruz,ES,1,1,1,4159957.2,0.0,1.0
27142702001138,3200607,Aracruz,ES,1,1,1,3000.0,1.0,1.0
27142702001561,3200607,Aracruz,ES,1,1,1,21113.05,1.0,2.0
27611852000171,4209607,Lauro Müller,SC,4,2,4,1345.78,1.0,2.0
27998368000147,3204906,São Mateus,ES,1,1,1,59400.0,0.0,2.0
28543098000142,3303302,Niterói,RJ,2,2,2,28075.0,0.0,0.0
28842189000189,3200805,Baixo Guandu,ES,1,1,1,197999.98,1.0,2.0
28997560000181,5210000,Inhumas,GO,2,1,2,27244.4,0.0,1.0
29112760000172,3300605,Bom Jesus do Itabapoana,RJ,1,1,1,6890.0,0.0,2.0
29315648000139,5208004,Formosa,GO,1,1,1,69600.0,0.0,24.0
29525079000156,1703701,Brejinho de Nazaré,TO,1,1,1,12897.6,0.0,15.0
30024283000172,3303856,Paty do Alferes,RJ,1,1,1,5750.0,0.0,1.0
30061542000135,1100114,Jaru,RO,1,1,1,13000.0,1.0,1.0
30649011000168,4216701,São José do Cedro,SC,3,2,3,979.5999999999999,1.0,1.0
30754400000153,2608107,João Alfredo,PE,1,1,1,55600.0,0.0,16.0
30773502000116,2608909,Limoeiro,PE,10,1,10,48357.0,1.0,3.0
30823266000103,5219902,São Francisco de Goiás,GO,2,2,2,13990.0,0.0,8.0
30885865000143,2919926,Madre de Deus,BA,1,1,1,1538485.6,0.0,4.0
31014248000135,2110500,São Bento,MA,1,1,1,521605.34,0.0,8.0
31243848000175,2305407,Icó,CE,1,1,1,30000.0,0.0,21.0
31748757000191,2615805,Tupanatinga,PE,1,1,1,61515.0,0.0,213.0
32001836000105,3305158,São José do Vale do Rio Preto,RJ,6,6,6,181544.02000000002,0.0,1.5
32370759000152,4119905,Ponta Grossa,PR,1,1,1,8193600.0,0.0,15.0
32504706000187,3306305,Volta Redonda,RJ,17,6,16,660813.8,0.0,4.0
33840043000134,3550308,São Paulo,SP,2,1,2,32256.99,0.0,1.0
34283754000118,2927408,Salvador,BA,7,7,4,289220.66000000003,0.0,196.0
34833539000143,2307254,Jijoca de Jericoacoara,CE,1,1,1,20000.0,0.0,10.0
36975571000199,5208608,Goianésia,GO,32,32,32,2307808.0,0.0,51.0
39223581000166,3304524,Rio das Ostras,RJ,2,2,2,35538141.84,0.0,0.0
41090291000133,2611606,Recife,PE,1,1,1,36460394.46,0.0,11.0
41134826000120,2504009,Campina Grande,PB,1,1,1,23999.5,0.0,31.0
41877077000121,3143005,Monte Belo,MG,1,1,1,800.0,0.0,8.0
44239770000167,3503208,Araraquara,SP,6,3,6,484528.48,0.0,8.5
44318534000136,5220009,São João d'Aliança,GO,2,2,2,13072.31,0.0,7.5
44497659000170,3505302,Barra Bonita,SP,1,1,1,8225.88,0.0,1.0
44616474000138,5208509,Goiandira,GO,1,1,1,4368.0,0.0,0.0
44647210000141,2408003,Mossoró,RN,22,22,22,7390000.0,0.0,88.0
44699908000100,3503307,Araras,SP,1,1,1,2400.0,0.0,16.0
