orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00460408000146,3110608,Cambuí,MG,2,2,2,19000.08,0.0,7.0
00879976000186,4115804,Medianeira,PR,11,4,11,824400.0,0.0,65.0
00955107000193,3543907,Rio Claro,SP,2,2,2,3198.06,0.0,3.5
01210830000106,1709500,Gurupi,TO,1,1,1,195000.0,0.0,4.0
01282378000198,4217105,São Martinho,SC,1,1,1,2190.0,1.0,1.0
01335616000186,3519071,Hortolândia,SP,2,1,1,32030.76,0.0,11.0
01393989000103,5208707,Goiânia,GO,2,1,2,57999.01,0.0,6.0
01397083000167,4216503,São Joaquim,SC,1,1,1,76500.0,0.0,46.0
01404511000131,4305108,Caxias do Sul,RS,1,1,1,1100.0,0.0,8.0
01455352000102,4309209,Gravataí,RS,1,1,1,1000.0,0.0,4.0
01465988000127,5213103,Mineiros,GO,4,3,3,5553.4,0.0,17.0
01600293000100,4214904,Rio Fortuna,SC,7,3,5,1815.69,1.0,1.0
01746653000187,4208807,Jaguaruna,SC,5,3,5,11166.32,1.0,2.0
01824828000127,4209409,Laguna,SC,1,1,1,46200.0,0.0,0.0
01850671000104,4203600,Campos Novos,SC,8,4,5,3592.56,1.0,1.5
01877528000106,4202107,Barra Velha,SC,4,4,3,150623.91999999998,0.0,0.0
01906118000146,3205010,Sooretama,ES,1,1,1,25260.0,0.0,2.0
02073207000111,4206108,Grão-Pará,SC,7,5,7,6244.74,1.0,1.0
02316487000141,5213103,Mineiros,GO,2,2,2,65434.200000000004,0.0,5.5
02482295000105,4208450,Itapoá,SC,4,3,4,38055.6,1.0,1.0
02533645000115,2700300,Arapiraca,AL,8,1,8,24368.06,0.0,7.0
02920909000193,3133709,Itatiaiuçu,MG,12,12,11,300313.05,0.9166666666666666,68.5
02983473000181,2910800,Feira de Santana,BA,1,1,1,4881032.1,0.0,11.0
03167814000103,5002100,Bela Vista,MS,1,1,1,192000.0,0.0,6.0
03230443000167,4211702,Orleans,SC,13,6,10,10391.6,1.0,1.0
03264792000108,4216206,São Francisco do Sul,SC,11,7,6,91718.22,1.0,2.0
03347877000141,4218509,Treze Tílias,SC,1,1,1,630.0,1.0,2.0
03347885000198,4218509,Treze Tílias,SC,10,7,10,8177.0575,1.0,1.0
03838193000142,4215000,Rio Negrinho,SC,1,1,1,125.25,1.0,2.0
04691691000178,3549805,São José do Rio Preto,SP,15,8,15,872843.22,0.0,30.0
04794805000105,3541406,Presidente Prudente,SP,1,1,1,78000.0,0.0,14.0
04846427000166,5206404,Crixás,GO,1,1,1,51000.0,0.0,21.0
04939180000122,3303203,Nilópolis,RJ,1,1,1,10550.0,0.0,0.0
04973965000111,5208707,Goiânia,GO,2,2,2,12101.0,0.0,15.5
05029092000156,4203907,Capinzal,SC,5,4,4,1401729.13,0.6,1.0
05106805000138,5204805,Campo Alegre de Goiás,GO,2,1,1,3740.0,0.0,18.5
05140677000149,4204608,Criciúma,SC,1,1,1,238620.0,0.0,14.0
05341649000190,1506187,Rondon do Pará,PA,1,1,1,2306.22,0.0,10.0
05472936000139,4208203,Itajaí,SC,2,2,2,202198.62,0.0,1.5
05522917000170,2211001,Teresina,PI,3,3,3,14738.35,0.0,4.0
05563306000170,3550308,São Paulo,SP,1,1,1,4511993.76,0.0,3.0
05587823000189,3550308,São Paulo,SP,4,2,4,786409.81,0.0,94.0
05593119000139,5204508,Caldas Novas,GO,1,1,1,140400.0,0.0,15.0
05806495000164,5211909,Jataí,GO,1,1,1,9980.0,0.0,14.0
05921795000194,5213103,Mineiros,GO,1,1,1,1785.0,0.0,4.0
06016527000190,5107602,Rondonópolis,MT,4,1,4,350000.0,0.0,23.5
06073250000138,4207106,Ilhota,SC,4,4,4,11432.3,1.0,1.0
06089125000116,4207908,Irineópolis,SC,1,1,1,1659.26,1.0,2.0
06129491000151,5208509,Goiandira,GO,1,1,1,150.0,0.0,0.0
06231312000192,4209409,Laguna,SC,4,1,3,10625.6,1.0,2.0
06368175000132,3303955,Pinheiral,RJ,1,1,1,5754945.48,0.0,6.0
07222467000125,5210000,Inhumas,GO,7,2,7,64814.82,0.0,0.0
07252975000156,3106200,Belo Horizonte,MG,2,2,2,6736.19,0.0,0.0
07276220000191,3106200,Belo Horizonte,MG,2,1,1,15416.86,0.0,0.0
07556356000155,3526803,Lençóis Paulista,SP,2,2,1,1198.8,0.0,35.0
07750478000188,3551702,Sertãozinho,SP,24,7,7,68334.34,0.0,9.0
07777639000127,5210109,Ipameri,GO,7,3,6,195024.9,0.0,11.0
07789410000102,4207502,Indaial,SC,1,1,1,34800.0,0.0,7.0
