orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00084514000172,4117909,Palotina,PR,1,1,1,33600.0,0.0,105.0
00091238000170,4208906,Jaraguá do Sul,SC,1,1,1,559.93,1.0,4.0
00204125000133,2704302,Maceió,AL,8,2,7,7855.07,0.0,12.0
00460408000146,3110608,Cambuí,MG,4,1,2,27560.0,0.0,69.0
00634997000131,3167202,Sete Lagoas,MG,4,4,4,6712895.0,0.0,303.5
00955107000193,3543907,Rio Claro,SP,2,2,2,4842632.91,0.0,187.5
00956081000106,3202900,Itarana,ES,3,3,3,31920.760000000002,0.0,21.0
00999472000108,5220454,Senador Canedo,GO,5,2,5,408000.0,0.0,21.0
01282378000198,4217105,São Martinho,SC,8,3,4,1431.62,1.0,1.0
01335616000186,3519071,Hortolândia,SP,1,1,1,6970.0,0.0,21.0
01404511000131,4305108,Caxias do Sul,RS,2,2,2,60025.27,0.0,1.5
01465988000127,5213103,Mineiros,GO,11,8,9,123354.92,0.0,12.0
01600293000100,4214904,Rio Fortuna,SC,2,2,2,63304.88,0.5,1.0
01648573000199,3303955,Pinheiral,RJ,1,1,1,6410.7,0.0,20.0
01744089000163,4216206,São Francisco do Sul,SC,1,1,1,8958.0,0.0,0.0
01746653000187,4208807,Jaguaruna,SC,4,4,4,848.78,1.0,1.0
01815216000178,5218805,Rio Verde,GO,4,4,4,648885.0,0.0,6.5
01824828000127,4209409,Laguna,SC,3,3,3,2715.02,1.0,1.0
01842685000186,4203907,Capinzal,SC,2,2,2,12479.99,0.0,0.5
01941360000150,4203303,Campo Alegre,SC,4,1,3,10011.4212,1.0,1.0
01977854000195,5220702,Sítio d'Abadia,GO,4,4,4,300200.0,0.0,125.0
02073207000111,4206108,Grão-Pará,SC,5,5,4,3206.07,1.0,2.0
02247113000111,4209003,Joaçaba,SC,1,1,1,710.5,1.0,1.0
02316487000141,5213103,Mineiros,GO,3,2,3,107632.33,0.0,1.0
02362976000130,4208203,Itajaí,SC,17,1,17,271360.0,0.0,15.0
02406542000194,4215802,São Bento do Sul,SC,1,1,1,288.65,1.0,1.0
