orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00118735000114,3543402,Ribeirão Preto,SP,1,1,1,8050.0,0.0,1.0
00204125000133,2704302,Maceió,AL,2,2,2,5325.0,0.0,1.0
00421772000105,5213103,Mineiros,GO,1,1,1,626.06,0.0,3.0
00571071000144,5107909,Sinop,MT,1,1,1,6228.7,0.0,4.0
00634997000131,3167202,Sete Lagoas,MG,1,1,1,90000.0,0.0,60.0
00955107000193,3543907,Rio Claro,SP,3,2,3,489922.5,0.0,6.0
01071994000108,4120358,Pranchita,PR,2,1,2,1299772.8,0.0,0.0
01280363000190,4209102,Joinville,SC,1,1,1,32988.0,0.0,3.0
01294821000140,4219002,Urussanga,SC,1,1,1,7000.0,1.0,2.0
01349236000109,4202800,Braço do Norte,SC,8,1,7,37814.325,1.0,1.0
01404511000131,4305108,Caxias do Sul,RS,9,4,4,16054.36,0.0,1.0
01465988000127,5213103,Mineiros,GO,14,12,6,485471.88,0.0,49.5
01494665000161,5209101,Goiatuba,GO,1,1,1,55800.0,0.0,50.0
01600293000100,4214904,Rio Fortuna,SC,1,1,1,1583.0,1.0,1.0
01655283000172,2109452,Raposa,MA,1,1,1,22000.0,0.0,16.0
01746653000187,4208807,Jaguaruna,SC,25,10,20,33916.902,1.0,1.0
01815216000178,5218805,Rio Verde,GO,2,2,2,169000.0,0.0,4.0
01824828000127,4209409,Laguna,SC,7,2,7,874.24,1.0,1.0
01850671000104,4203600,Campos Novos,SC,10,6,7,30001.32,1.0,1.0
01905501000180,4202107,Barra Velha,SC,1,1,1,320.0,1.0,7.0
01906118000146,3205010,Sooretama,ES,4,4,4,554549.9400000001,0.0,13.0
01933030000113,1100304,Vilhena,RO,1,1,1,10720.0,0.0,21.0
01935036000120,4207304,Imbituba,SC,5,3,5,2483.94,1.0,4.0
01941360000150,4203303,Campo Alegre,SC,1,1,1,404.9,1.0,1.0
02073207000111,4206108,Grão-Pará,SC,21,8,18,22701.72,1.0,1.0
02212723000180,2512077,Poço de José de Moura,PB,1,1,1,25300.0,0.0,0.0
02246138000109,3304524,Rio das Ostras,RJ,4,3,4,380137.0,0.0,0.0
02247113000111,4209003,Joaçaba,SC,6,3,4,10820.9,1.0,1.0
02310729000190,3505203,Bariri,SP,1,1,1,360900.0,0.0,13.0
02316487000141,5213103,Mineiros,GO,3,3,3,12000560.0,0.0,7.0
02362976000130,4208203,Itajaí,SC,17,1,17,173600.0,0.0,2.0
02406542000194,4215802,São Bento do Sul,SC,7,3,7,48879.89,0.8571428571428571,0.0
02454641000141,4205506,Fraiburgo,SC,1,1,1,11280.0,0.0,0.0
02458148000108,2514453,São José dos Ramos,PB,4,4,4,79864.0,0.0,41.0
02482295000105,4208450,Itapoá,SC,13,6,9,1902545.49,0.9230769230769231,1.0
02524947000127,3301876,Iguaba Grande,RJ,1,1,1,1480.0,0.0,1.0
02571926000162,5220009,São João d'Aliança,GO,2,1,2,700.0,0.0,29.0
02642921000183,3145208,Nova Serrana,MG,1,1,1,25920.0,0.0,9.0
02762633000162,2914802,Itabuna,BA,6,2,5,960105.63,0.0,6.0
02920909000193,3133709,Itatiaiuçu,MG,2,2,2,179013.0,0.0,41.5
02936023000138,4120150,Porto Barreiro,PR,1,1,1,25297.0,0.0,31.0
02983473000181,2910800,Feira de Santana,BA,1,1,1,2323.0,0.0,68.0
03130778000103,5214408,Nazário,GO,7,7,7,219634.8,0.0,22.0
03133862000180,3126703,Francisco Sá,MG,4,2,4,5419.91,0.0,7.5
03230443000167,4211702,Orleans,SC,1,1,1,26201.28,0.0,0.0
03264792000108,4216206,São Francisco do Sul,SC,2,2,2,31172.48,0.5,0.0
03347877000141,4218509,Treze Tílias,SC,7,5,5,12253.62,1.0,0.0
03347885000198,4218509,Treze Tílias,SC,13,6,10,12937.42,1.0,1.0
03587269000104,5201306,Anicuns,GO,3,1,3,261397.0,0.0,0.0
03802344000102,3300506,Bom Jardim,RJ,12,3,10,218558.35,0.0,68.0
03842931000125,4208203,Itajaí,SC,1,1,1,21800.56,0.0,56.0
03918310000188,4218202,Timbó,SC,2,1,2,1939.98,1.0,0.0
04244520000109,5220009,São João d'Aliança,GO,6,1,6,27423.9,0.0,29.0
04244525000123,5220009,São João d'Aliança,GO,73,26,52,383046.26,0.0,21.0
04249257000132,3304706,Santo Antônio de Pádua,RJ,2,1,1,13650.0,0.0,44.0
04316867000101,1100403,Alto Paraíso,RO,1,1,1,4500.0,1.0,154.0
04338442000101,5213103,Mineiros,GO,1,1,1,49362.46,0.0,4.0
04394880000189,5217609,Planaltina,GO,1,1,1,2275.44,0.0,12.0
04402872000137,4212809,Balneário Piçarras,SC,1,1,1,1.0,0.0,0.0
04413256000181,5209101,Goiatuba,GO,1,1,1,5689.0,0.0,24.0
04465992000183,4317202,Santa Rosa,RS,1,1,1,98946.0,0.0,1.0
04515660000166,4202404,Blumenau,SC,1,1,1,2990.0,1.0,1.0
04621712000189,5210000,Inhumas,GO,8,5,8,13792.69,0.0,1.0
04680541000169,5002951,Chapadão do Sul,MS,2,2,2,49348.92,0.0,359.0
04691691000178,3549805,São José do Rio Preto,SP,10,10,10,4352423.6,0.0,7.0
04729502000109,3541406,Presidente Prudente,SP,1,1,1,5300.0,0.0,4.0
04794805000105,3541406,Presidente Prudente,SP,4,3,4,3744.4300000000003,0.0,9.5
04841899000126,3549805,São José do Rio Preto,SP,2,2,1,10849.98,0.0,3.5
04862101000122,5203302,Bela Vista de Goiás,GO,5,5,5,13550.0,0.0,10.0
04870834000109,4316907,Santa Maria,RS,2,2,2,1000.0,0.0,0.0
05002371000126,4219309,Videira,SC,1,1,1,105.6,1.0,1.0
05002963000148,5213103,Mineiros,GO,4,4,4,26251.5,0.0,0.0
05014839000100,5210562,Itaguari,GO,2,2,2,34800.0,0.0,55.0
05029092000156,4203907,Capinzal,SC,15,10,14,46261.39,0.9333333333333333,1.0
05054133000164,2914802,Itabuna,BA,3,3,3,145502.0,0.0,14.0
05085153000100,4202909,Brusque,SC,1,1,1,118833.6,0.0,1.0
05106805000138,5204805,Campo Alegre de Goiás,GO,88,2,48,4588764.1,0.0,32.0
05129529000123,3202801,Itapemirim,ES,2,2,2,285300.0,0.0,101.0
05211356000198,3550407,São Pedro,SP,1,1,1,1900.0,0.0,2.0
05322181000196,5219258,Santa Fé de Goiás,GO,12,10,10,645079.0800000001,0.0,49.0
05324623000133,3551504,Serrana,SP,1,1,1,18000.0,0.0,24.0
05380490000112,3510005,Cândido Mota,SP,1,1,1,3000.0,0.0,4.0
05448443000163,3551009,São Vicente,SP,1,1,1,3001.0,0.0,7.0
05509957000181,5200803,Alvorada do Norte,GO,2,2,2,61496.62,0.0,192.0
05510098000140,3550308,São Paulo,SP,1,1,1,2576813.35,0.0,149.0
05532421000187,4209300,Lages,SC,21,9,17,82559.64,1.0,1.0
05593119000139,5204508,Caldas Novas,GO,10,1,10,3187103.1999999997,0.0,48.5
05606204000194,3203403,Mimoso do Sul,ES,1,1,1,3468.0,0.0,12.0
05613121000122,5204508,Caldas Novas,GO,1,1,1,8445.0,0.0,0.0
05722202000160,2306900,Jaguaribe,CE,2,2,2,26050.0,0.0,20.5
05774805000106,4216602,São José,SC,4,4,4,3846.54,1.0,1.0
05920890000173,5212501,Luziânia,GO,1,1,1,18000.0,0.0,1.0
06068089000104,5107958,Tangará da Serra,MT,1,1,1,839.81,0.0,5.0
06075901000129,5221007,Taquaral de Goiás,GO,1,1,1,4650.0,0.0,48.0
06079623000188,1501303,Barcarena,PA,2,2,2,203534.87000000002,1.0,0.0
06084603000103,5207501,Estrela do Norte,GO,3,1,3,302560.0,0.0,0.0
06089125000116,4207908,Irineópolis,SC,13,6,11,11489.454,1.0,1.0
06129491000151,5208509,Goiandira,GO,4,4,4,6823.0,0.0,0.0
06231312000192,4209409,Laguna,SC,37,8,28,44353.24,1.0,1.0
06698248000154,3201506,Colatina,ES,1,1,1,56000.0,0.0,3.0
06916689000185,3509502,Campinas,SP,2,2,1,3200.0,0.0,37.0
07222467000125,5210000,Inhumas,GO,10,1,10,3176221.5,0.0,36.5
07252975000156,3106200,Belo Horizonte,MG,3,2,2,465379.6,0.0,0.0
07276220000191,3106200,Belo Horizonte,MG,2,1,2,5512.5,0.0,0.0
07343110000103,5208806,Goianira,GO,1,1,1,96000.0,0.0,41.0
07381646000105,3540606,Porto Feliz,SP,1,1,1,1296.0,0.0,7.0
07474736000140,3107406,Bom Despacho,MG,1,1,1,16800.0,0.0,0.0
07556356000155,3526803,Lençóis Paulista,SP,1,1,1,99.74,0.0,3.0
07581720000137,4207007,Içara,SC,3,3,3,4894.6,1.0,1.0
07622504000192,2604155,Casinhas,PE,1,1,1,50000.0,0.0,0.0
07633040000110,4202107,Barra Velha,SC,4,4,4,45700.0,0.0,1.0
07690399000129,2309300,Nova Russas,CE,3,3,3,84060.0,0.0,7.0
07711512000105,3140001,Mariana,MG,1,1,1,78159.6,0.0,31.0
07733475000136,2102325,Buriticupu,MA,1,1,1,41700.0,0.0,2.0
07748322000162,5220009,São João d'Aliança,GO,26,24,23,444514.78,0.0,35.5
07750478000188,3551702,Sertãozinho,SP,37,23,14,50910.47,0.0,10.0
07777639000127,5210109,Ipameri,GO,3,3,3,135010.0,0.0,6.0
07793624000152,5209101,Goiatuba,GO,1,1,1,58800.0,0.0,21.0
07806941000166,4212908,Pinhalzinho,SC,1,1,1,185000.0,1.0,4.0
07821223000169,4202404,Blumenau,SC,1,1,1,14335.2,1.0,1.0
07825719000100,4216305,São João Batista,SC,2,2,2,25400.0,0.0,1.5
07854402000100,4202008,Balneário Camboriú,SC,1,1,1,78500.0,0.0,4.0
07868234000102,2610608,Paudalho,PE,18,3,17,808876.6,0.4444444444444444,8.0
