orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00057011000108,5212709,Mambaí,GO,6,6,4,109046.4,0.0,171.0
00460408000146,3110608,Cambuí,MG,1,1,1,11387.06,0.0,24.0
00569168000112,4215653,Santa Rosa do Sul,SC,3,3,3,2352.98,1.0,1.0
00675468000186,5204508,Caldas Novas,GO,1,1,1,10140.0,0.0,84.0
00955107000193,3543907,Rio Claro,SP,132,4,13,291799.53,0.0,91.0
01072474000101,2507507,João Pessoa,PB,1,1,1,199581.0,0.0,24.0
01280363000190,4209102,Joinville,SC,1,1,1,8955.0,0.0,0.0
01349236000109,4202800,Braço do Norte,SC,8,2,5,29693.464,1.0,2.0
01393989000103,5208707,Goiânia,GO,1,1,1,58789.5,0.0,6.0
01397083000167,4216503,São Joaquim,SC,2,2,2,852.0,1.0,2.0
01746653000187,4208807,Jaguaruna,SC,3,3,3,7527.2,1.0,1.0
01815216000178,5218805,Rio Verde,GO,1,1,1,5625.0,0.0,4.0
01824828000127,4209409,Laguna,SC,1,1,1,700.38,1.0,2.0
01850671000104,4203600,Campos Novos,SC,15,4,6,7622.98,1.0,2.0
01935036000120,4207304,Imbituba,SC,24,2,8,5368.71,1.0,1.0
01941360000150,4203303,Campo Alegre,SC,5,4,5,14188.09,1.0,1.0
02073207000111,4206108,Grão-Pará,SC,3,2,2,1261.2,1.0,2.0
02316487000141,5213103,Mineiros,GO,10,2,6,6671.54,0.0,4.0
02362976000130,4208203,Itajaí,SC,1,1,1,17920.0,0.0,8.0
02920909000193,3133709,Itatiaiuçu,MG,2,2,2,6517.4,1.0,28.0
03230443000167,4211702,Orleans,SC,8,5,6,4794.0599999999995,1.0,1.0
03264792000108,4216206,São Francisco do Sul,SC,8,3,7,7172.105,1.0,1.0
03347885000198,4218509,Treze Tílias,SC,4,3,4,7768.62,1.0,2.0
03688948000170,4204806,Curitibanos,SC,1,1,1,9750.0,0.0,0.0
04603063000193,2704302,Maceió,AL,2,2,2,578900.0,0.0,21.0
04776218000193,5211909,Jataí,GO,1,1,1,3220.0,0.0,0.0
05050052000196,2800308,Aracaju,SE,1,1,1,211562.4,0.0,19.0
05106805000138,5204805,Campo Alegre de Goiás,GO,10,1,4,40238.35,0.0,4.0
05245375000135,3550308,São Paulo,SP,2,2,2,81715.0,0.0,53.5
05522917000170,2211001,Teresina,PI,1,1,1,3439188.0,0.0,7.0
05593119000139,5204508,Caldas Novas,GO,4,1,4,468395.04000000004,0.0,0.0
05658353000105,3550308,São Paulo,SP,1,1,1,324381.95,0.0,3.0
05921795000194,5213103,Mineiros,GO,1,1,1,28080.0,0.0,4.0
06171178000181,5208004,Formosa,GO,2,1,2,5906.4,1.0,11.0
06231312000192,4209409,Laguna,SC,30,8,24,121941.242,1.0,2.0
06939919000121,3203205,Linhares,ES,1,1,1,400.0,0.0,0.0
07221747000119,5104526,Ipiranga do Norte,MT,1,1,1,30000.0,0.0,17.0
07222467000125,5210000,Inhumas,GO,1,1,1,3912.0,0.0,4.0
07750478000188,3551702,Sertãozinho,SP,13,7,7,6155.0,0.0,20.0
07777639000127,5210109,Ipameri,GO,3,2,2,60116.0,0.0,28.0
07784414000106,5212709,Mambaí,GO,51,8,49,4528936.29,0.0,139.0
07854402000100,4202008,Balneário Camboriú,SC,2,2,2,1112758.0,0.0,7.5
07861703000153,5210208,Iporá,GO,1,1,1,630523.1,0.0,125.0
07868234000102,2610608,Paudalho,PE,15,5,14,4821919.24,0.0,18.0
08083086000175,5203302,Bela Vista de Goiás,GO,2,2,2,11600.0,0.0,3.0
08184821000137,4209102,Joinville,SC,7,2,4,356334.94,1.0,1.0
08345495000100,4201307,Araquari,SC,5,3,3,16508.8972,1.0,2.0
08678243000195,5205455,Cezarina,GO,3,1,3,448500.0,0.0,13.0
08806043000170,4216909,São Lourenço do Oeste,SC,1,1,1,320.0,1.0,1.0
08857731000160,4206009,Governador Celso Ramos,SC,8,5,6,20034.25,1.0,1.0
08931506000126,4128104,Umuarama,PR,4,3,4,1030024.88,0.0,19.0
08971900000198,4217253,São Pedro de Alcântara,SC,7,5,5,4701.82,1.0,2.0
08999257000100,4202305,Biguaçu,SC,3,3,3,5859.849999999999,1.0,1.0
09322905000152,2800605,Barra dos Coqueiros,SE,2,2,2,236000.0,0.0,103.5
09332615000190,5203807,Britânia,GO,3,2,2,14500.64,0.0,13.0
09403680000169,3550704,São Sebastião,SP,1,1,1,1400.0,0.0,40.0
09522642000125,4214300,Rancho Queimado,SC,6,1,5,1316.8200000000002,1.0,1.0
09579148000105,3537107,Pedreira,SP,2,2,2,16045.45,0.0,4.5
09688688000119,5210000,Inhumas,GO,2,1,2,11298.0,1.0,3.0
10377912000130,4215000,Rio Negrinho,SC,3,3,3,4008.75,1.0,2.0
10391817000191,4204004,Catanduvas,SC,2,2,2,3030.2400000000002,1.0,3.0
10429180000185,4209854,Lindóia do Sul,SC,1,1,1,2012.5,1.0,1.0
