orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00091238000170,4208906,Jaraguá do Sul,SC,1,1,1,5017.6,1.0,1.0
00309037000104,5102678,Campo Verde,MT,2,2,2,23138.14,0.0,13.0
00324208000166,3107307,Bocaiúva,MG,1,1,1,5228.15,0.0,1.0
00421772000105,5213103,Mineiros,GO,9,1,9,2538.21,0.0,20.0
00426641000102,3113206,Carandaí,MG,1,1,1,19200.0,0.0,14.0
00460408000146,3110608,Cambuí,MG,1,1,1,86225.58,0.0,8.0
00634997000131,3167202,Sete Lagoas,MG,1,1,1,74145.6,0.0,32.0
00663808000159,5205406,Ceres,GO,1,1,1,51891.4,0.0,69.0
00675468000186,5204508,Caldas Novas,GO,47,18,32,956142.3,0.0,78.0
00879976000186,4115804,Medianeira,PR,128,5,127,11594940.0,0.0,131.0
00955107000193,3543907,Rio Claro,SP,4,3,3,579556.5,0.0,18.0
00956081000106,3202900,Itarana,ES,1,1,1,24288.0,0.0,0.0
00999472000108,5220454,Senador Canedo,GO,8,2,8,1824000.0,0.0,19.0
01210830000106,1709500,Gurupi,TO,12,11,12,247688.71,0.0,77.5
01280363000190,4209102,Joinville,SC,4,4,4,13871.0,0.0,2.0
01282378000198,4217105,São Martinho,SC,10,7,7,4122.28,1.0,1.5
01294821000140,4219002,Urussanga,SC,1,1,1,18000.0,0.0,28.0
01349236000109,4202800,Braço do Norte,SC,9,1,6,26760.7,1.0,4.0
01465988000127,5213103,Mineiros,GO,17,11,13,341314.39,0.0,15.0
01600293000100,4214904,Rio Fortuna,SC,7,3,4,16997.239999999998,1.0,1.0
01605008000144,3145109,Nova Resende,MG,1,1,1,600.0,0.0,0.0
01630571000172,4215604,Santa Rosa de Lima,SC,3,1,3,118174.08,0.0,2.0
01648573000199,3303955,Pinheiral,RJ,1,1,1,579900.0,0.0,6.0
01743462000161,4210605,Massaranduba,SC,1,1,1,104.0,1.0,1.0
01746653000187,4208807,Jaguaruna,SC,16,9,14,22603.45,1.0,1.0
01815216000178,5218805,Rio Verde,GO,6,5,6,835468.69,0.0,1.5
01823752000115,4208203,Itajaí,SC,1,1,1,1768.68,1.0,2.0
01824828000127,4209409,Laguna,SC,27,7,18,14574.23,1.0,2.0
01850671000104,4203600,Campos Novos,SC,1,1,1,24200.0,1.0,1.0
01877528000106,4202107,Barra Velha,SC,1,1,1,450000.0,0.0,0.0
01941360000150,4203303,Campo Alegre,SC,1,1,1,310.5,1.0,1.0
01977854000195,5220702,Sítio d'Abadia,GO,1,1,1,7620.0,0.0,57.0
02179215000147,4215703,Santo Amaro da Imperatriz,SC,1,1,1,25400.0,0.0,1.0
02316487000141,5213103,Mineiros,GO,1,1,1,26997.0,0.0,10.0
02318396000145,3143906,Muriaé,MG,2,2,2,629907.6,0.0,4.5
02362976000130,4208203,Itajaí,SC,9,2,9,85680.0,0.0,8.0
02406542000194,4215802,São Bento do Sul,SC,1,1,1,1930.0,1.0,2.0
02482295000105,4208450,Itapoá,SC,40,8,23,121762.49,1.0,1.0
02524947000127,3301876,Iguaba Grande,RJ,1,1,1,4500.0,0.0,6.0
02581343000112,3506359,Bertioga,SP,5,4,5,8117.13,0.0,4.0
02762633000162,2914802,Itabuna,BA,1,1,1,27999.0,0.0,30.0
03061303000102,3500105,Adamantina,SP,1,1,1,17300.0,0.0,0.0
03167814000103,5002100,Bela Vista,MS,3,2,3,71420.0,0.0,35.0
03230443000167,4211702,Orleans,SC,2,2,2,2233.8,1.0,6.0
03264792000108,4216206,São Francisco do Sul,SC,13,11,9,77046.2,0.9230769230769231,1.0
03347885000198,4218509,Treze Tílias,SC,23,6,12,10242.77,1.0,1.0
03587269000104,5201306,Anicuns,GO,3,2,3,188327.3,0.0,13.0
03717851000148,5105606,Matupá,MT,1,1,1,19200.0,0.0,8.0
03918310000188,4218202,Timbó,SC,4,1,4,29994.0,0.0,0.0
03937163000193,4202107,Barra Velha,SC,1,1,1,78000.0,0.0,0.0
04244525000123,5220009,São João d'Aliança,GO,5,4,4,88194.34999999999,0.0,2.0
04413256000181,5209101,Goiatuba,GO,2,2,2,74285.0,0.0,10.5
04529388000173,4212809,Balneário Piçarras,SC,1,1,1,250000.0,0.0,0.0
04664584000150,3128402,Guarani,MG,2,2,2,30362.0,0.0,56.0
04691691000178,3549805,São José do Rio Preto,SP,9,9,9,281641.73,0.0,2.0
04729502000109,3541406,Presidente Prudente,SP,3,2,2,54141.0,0.0,14.0
04794805000105,3541406,Presidente Prudente,SP,14,1,10,14969.09,0.0,14.0
04828495000100,5211909,Jataí,GO,1,1,1,1820.0,0.0,0.0
04846427000166,5206404,Crixás,GO,1,1,1,14892.0,0.0,41.0
04870834000109,4316907,Santa Maria,RS,1,1,1,8343.6,1.0,0.0
04973965000111,5208707,Goiânia,GO,2,2,2,516910.3,0.5,5.0
05029092000156,4203907,Capinzal,SC,11,8,10,110772.93999999999,0.9090909090909091,1.0
05054133000164,2914802,Itabuna,BA,1,1,1,29900.0,0.0,1.0
05055033000152,1501402,Belém,PA,2,2,2,373398.04,0.0,1.0
05085096000151,3105103,Bambuí,MG,2,2,2,33598.32,0.0,46.5
05106805000138,5204805,Campo Alegre de Goiás,GO,4,2,4,15936.8,0.0,32.0
05127965000163,1100130,Machadinho D'Oeste,RO,1,1,1,4499.95,0.0,5.0
05156411000194,2914703,Itaberaba,BA,1,1,1,8800.0,0.0,0.0
05160388000101,5208806,Goianira,GO,3,3,3,42502.0,0.0,17.0
05211356000198,3550407,São Pedro,SP,3,3,3,10981.96,0.0,11.0
05234481000113,4208302,Itapema,SC,2,1,1,15125.0,1.0,1.0
05272451000100,4207007,Içara,SC,1,1,1,694830.96,1.0,1.0
05301040000197,5007695,São Gabriel do Oeste,MS,2,1,2,137510.0,0.0,38.5
05448443000163,3551009,São Vicente,SP,4,3,3,43101.7,0.0,29.0
05472936000139,4208203,Itajaí,SC,2,2,2,7232020.0,0.0,1.0
05478139000169,4208104,Itaiópolis,SC,1,1,1,103000.0,0.0,0.0
05489626000127,2515302,Sapé,PB,1,1,1,30000.0,0.0,0.0
05491593000150,2921708,Morro do Chapéu,BA,1,1,1,3150.0,0.0,0.0
05493720000150,4101606,Arapoti,PR,1,1,1,4980.0,0.0,0.0
05499749000149,5215702,Palmeiras de Goiás,GO,2,1,2,900.0,0.0,2.5
05522917000170,2211001,Teresina,PI,1,1,1,14880262.2,0.0,14.0
05532421000187,4209300,Lages,SC,2,2,2,1998760.0,0.5,0.5
05577643000116,2303709,Caucaia,CE,1,1,1,62260.0,0.0,20.0
05579739000113,3550308,São Paulo,SP,4,1,4,53545.04,0.0,150.0
05593119000139,5204508,Caldas Novas,GO,12,1,12,966480.0,0.0,35.0
05604369000127,3550308,São Paulo,SP,1,1,1,386.0,0.0,35.0
05636771000193,3550308,São Paulo,SP,1,1,1,2653.22,1.0,278.0
05658440000154,3550308,São Paulo,SP,7,3,7,6817.29,0.0,62.0
05722202000160,2306900,Jaguaribe,CE,1,1,1,228000.0,0.0,102.0
05774805000106,4216602,São José,SC,3,2,3,2146.7,1.0,1.0
05788157000147,3156700,Sabará,MG,1,1,1,9169.0,0.0,70.0
05903684000155,1101609,Theobroma,RO,1,1,1,54000.0,0.0,45.0
05921795000194,5213103,Mineiros,GO,1,1,1,45180.0,0.0,15.0
