orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
11375809000114,4214904,Rio Fortuna,SC,3,2,3,1011.28,1.0,1.0
11400251000180,3205010,Sooretama,ES,1,1,1,97560.0,0.0,1.0
11407443000118,4208500,Ituporanga,SC,15,8,11,43729.58,1.0,1.0
11408074000188,4206801,Ibicaré,SC,23,3,20,54838.913,1.0,1.0
11409678000149,5217302,Pirenópolis,GO,1,1,1,6200.0,0.0,13.0
11418721000132,4216255,São João do Oeste,SC,1,1,1,619.8,1.0,1.0
11420840000120,4200507,Águas de Chapecó,SC,1,1,1,11614.86,0.0,0.0
11420915000172,4100806,Alvorada do Sul,PR,1,1,1,94999.9,0.0,6.0
11422700000190,5220702,Sítio d'Abadia,GO,3,1,1,23523.989999999998,0.0,91.0
11423181000185,3202306,Guaçuí,ES,1,1,1,29960.0,0.0,0.0
11423342000130,4202156,Belmonte,SC,1,1,1,723.0,1.0,1.0
11424658000147,2401008,Apodi,RN,6,6,6,359187.9,0.0,384.0
11427163000171,4204350,Cordilheira Alta,SC,1,1,1,717930.0,0.0,0.0
11429759000100,4212239,Paraíso,SC,3,1,3,1864.4,1.0,1.0
11431615000199,4215752,São Bernardino,SC,2,1,2,432.05,1.0,1.0
11433441000101,4217808,Taió,SC,1,1,1,396.28,1.0,6.0
11436906000170,4205902,Gaspar,SC,24,9,17,31292.74,1.0,1.0
11436910000138,4213203,Pomerode,SC,4,3,4,2719.6,1.0,2.5
11444466000100,4215356,Saltinho,SC,3,2,3,1449.93,1.0,1.0
11447284000185,2803500,Lagarto,SE,5,5,5,21636712.46,0.0,117.0
11455792000105,4211108,Monte Castelo,SC,3,2,3,4951.610000000001,1.0,1.0
11460159000105,4205431,Formosa do Sul,SC,1,1,1,31500.0,0.0,0.0
11479852000120,5207907,Flores de Goiás,GO,39,2,37,2733547.24,0.0,78.0
11481782000144,4202859,Braço do Trombudo,SC,1,1,1,1795.8,1.0,4.0
11483837000155,5213004,Maurilândia,GO,1,1,1,108000.0,0.0,111.0
11485410000196,4208450,Itapoá,SC,3,3,3,11030.060000000001,1.0,1.0
11497013000134,2611606,Recife,PE,8,6,7,1718159.423,0.375,35.5
11500340000106,4203204,Camboriú,SC,1,1,1,36000.0,0.0,0.0
11505079000129,3524303,Jaboticabal,SP,2,1,1,41999.7,0.0,12.0
11513839000140,4103800,Cambira,PR,1,1,1,27600.0,0.0,6.0
11520158000109,4215554,Santa Helena,SC,3,2,2,823.48,1.0,1.0
11553540000119,4216008,São Carlos,SC,10,6,8,9516.16,1.0,4.0
11588933000168,4216305,São João Batista,SC,1,1,1,26116.5,1.0,1.0
11598317000198,5210000,Inhumas,GO,1,1,1,63000.0,0.0,4.0
11607006000148,4218004,Tijucas,SC,1,1,1,61984.0,0.0,1.0
11607258000177,2804300,Muribeca,SE,2,2,2,34560.0,0.0,0.0
11688879000122,5206404,Crixás,GO,1,1,1,54865.0,0.0,50.0
11718406000120,2800308,Aracaju,SE,1,1,1,176290.58,0.0,1.0
11722278000199,2906808,Cansanção,BA,1,1,1,27000.0,0.0,5.0
11732185000145,4215455,Sangão,SC,7,2,6,13639.356,1.0,1.0
11772824000104,1716505,Pedro Afonso,TO,2,2,1,15943.66,0.0,14.0
11800731000138,3304201,Resende,RJ,1,1,1,534864.0,0.0,19.0
11809185000104,5201405,Aparecida de Goiânia,GO,2,2,2,1681899.0,0.0,56.5
11840546000177,4209300,Lages,SC,25,6,17,89871.978,1.0,1.0
11844178000135,2614709,Tacaimbó,PE,1,1,1,30000.0,0.0,2.0
11888327000168,4216107,São Domingos,SC,1,1,1,3580.0,1.0,4.0
11891451000182,5005004,Jardim,MS,1,1,1,48197.26,0.0,19.0
11924138000101,5213103,Mineiros,GO,33,16,27,405532.44,0.0,2.0
11934211000118,3306107,Valença,RJ,9,1,8,100566.28,0.0,70.0
12070136000157,2608453,Lagoa do Carro,PE,1,1,1,11400.0,1.0,91.0
12094507000130,4216701,São José do Cedro,SC,3,1,3,7533.005,1.0,1.0
12097134000151,2709152,Teotônio Vilela,AL,1,1,1,18792.0,0.0,14.0
12115907000185,4208450,Itapoá,SC,6,3,5,1537.02,1.0,4.0
12139961000160,4219853,Zortéa,SC,18,5,14,7664.032,1.0,1.0
12219015000124,2802908,Itabaiana,SE,1,1,1,25440.0,0.0,15.0
12250723000128,1600501,Oiapoque,AP,1,1,1,1022000.0,0.0,17.0
12259049000142,2602209,Bom Jardim,PE,1,1,1,36186.7,0.0,3.0
12298037000127,3526704,Leme,SP,6,6,5,347182.5,0.8333333333333334,14.0
12334083000134,4217105,São Martinho,SC,9,6,7,3829.02,1.0,1.0
12366625000150,1705508,Colinas do Tocantins,TO,1,1,1,113900.0,0.0,7.0
12433830000191,2402006,Caicó,RN,1,1,1,534407.04,0.0,26.0
12439069000103,2414506,Umarizal,RN,4,4,4,153570.0,0.0,69.0
12457020000175,5002100,Bela Vista,MS,3,3,3,309222.0,0.0,5.0
12488175000179,4218905,Urubici,SC,4,2,4,362447.67,1.0,4.0
12640342000155,3303807,Paraty,RJ,1,1,1,121075.0,0.0,1.0
12652188000131,5206800,Damolândia,GO,2,2,2,27935.0,0.0,4.0
12652881000104,2406007,José da Penha,RN,1,1,1,36750.0,0.0,3.0
12710978000126,1501303,Barcarena,PA,1,1,1,552000.0,0.0,1.0
12770455000175,4202107,Barra Velha,SC,1,1,1,10041.21,1.0,-1.0
13018648000137,4217204,São Miguel do Oeste,SC,1,1,1,35697.6,0.0,4.0
13116435000148,5210208,Iporá,GO,3,2,2,70550.5,0.0,52.0
13128780003974,2800308,Aracaju,SE,7,1,3,36093.43,1.0,12.0
13133909000160,2604007,Carpina,PE,1,1,1,110100.0,0.0,29.0
13170158000151,4208906,Jaraguá do Sul,SC,4,3,4,327.96000000000004,1.0,4.0
13183513000127,4320008,Sapucaia do Sul,RS,2,2,2,1983840.0,0.0,42.0
13188322000158,2600401,Água Preta,PE,1,1,1,60000.0,0.0,86.0
13454844000154,2604106,Caruaru,PE,1,1,1,23459.96,0.0,4.0
13509695000183,4205605,Galvão,SC,4,2,1,431.25,1.0,5.0
13633606000106,5219902,São Francisco de Goiás,GO,2,2,2,10864.1,0.0,33.5
13667230000150,4218707,Tubarão,SC,1,1,1,3485.34,1.0,1.0
13806951000102,4205803,Garuva,SC,1,1,1,3087.0,1.0,4.0
13809070000137,5205000,Carmo do Rio Verde,GO,1,1,1,10660.0,0.0,21.0
13844779000173,2506301,Guarabira,PB,1,1,1,1600.0,0.0,20.0
13864377000130,3550308,São Paulo,SP,27,20,22,13453002.64,0.0,405.0
13872416000141,5215405,Ouro Verde de Goiás,GO,1,1,1,16955.36,0.0,2.0
13884527000178,2919926,Madre de Deus,BA,1,1,1,198000.0,1.0,15.0
13886006000150,4214201,Quilombo,SC,18,4,18,76588.2485,1.0,1.0
13953949000158,3526704,Leme,SP,16,16,14,138971.49,1.0,41.0
14004655000142,5002951,Chapadão do Sul,MS,2,2,2,413101.49,0.0,11.5
14007211000160,4208906,Jaraguá do Sul,SC,19,6,16,185829.968,1.0,1.0
14051123000166,3200409,Anchieta,ES,2,2,2,228000.0,0.0,5.0
14285358000112,4202081,Bandeirante,SC,1,1,1,111.92,1.0,1.0
14355640000129,3200706,Atílio Vivácqua,ES,1,1,1,7025.0,0.0,14.0
14387430000112,5207808,Firminópolis,GO,1,1,1,21490.0,0.0,4.0
14444354000130,2802304,Frei Paulo,SE,1,1,1,2000.0,0.0,45.0
14491667000149,5217708,Pontalina,GO,1,1,1,2358.8,0.0,6.0
14524513000106,5219308,Santa Helena de Goiás,GO,2,2,2,79213.75,0.5,27.5
14570950000166,2801009,Campo do Brito,SE,1,1,1,26530.0,0.0,50.0
14572082000153,2413805,Taboleiro Grande,RN,1,1,1,30000.0,0.0,17.0
14600158000107,2805802,Riachão do Dantas,SE,1,1,1,96000.0,0.0,113.0
14601748000154,5201603,Araçu,GO,3,3,3,137446.59,0.0,8.0
14608771000170,4204152,Celso Ramos,SC,8,3,8,11823.075,1.0,1.0
14650536000167,5220603,Silvânia,GO,1,1,1,11400.0,0.0,29.0
14657813000163,2304459,Fortim,CE,1,1,1,16900.0,1.0,5.0
14682109000160,4106902,Curitiba,PR,17,4,17,215222.77,0.0,3.0
14741000000157,5218904,Rubiataba,GO,1,1,1,20270.0,0.0,0.0
14744834000116,3205069,Venda Nova do Imigrante,ES,1,1,1,29940.0,0.0,6.0
14749953000161,1100023,Ariquemes,RO,1,1,1,32535.0,1.0,0.0
14750058000167,2414506,Umarizal,RN,2,2,2,13843.0,0.0,20.0
14752037000180,5208608,Goianésia,GO,1,1,1,42000.0,0.0,114.0
14756846000160,4207106,Ilhota,SC,1,1,1,336.0,1.0,4.0
14773920000157,2401008,Apodi,RN,3,3,3,72319.71,0.3333333333333333,411.0
14785598000186,3203908,Nova Venécia,ES,2,2,2,676427.78,0.0,7.0
14801752000166,5208509,Goiandira,GO,1,1,1,1795.0,0.0,0.0
14810479000136,2804300,Muribeca,SE,1,1,1,20000.0,0.0,0.0
14810888000132,2804805,Nossa Senhora do Socorro,SE,1,1,1,60588.0,0.0,20.0
14814026000188,3205002,Serra,ES,1,1,1,680000.0,1.0,14.0
14814139000183,4106902,Curitiba,PR,2,2,2,16984.02,0.0,0.5
14823518000130,4211306,Navegantes,SC,1,1,1,110.16,1.0,1.0
14862038000188,2805604,Porto da Folha,SE,2,2,2,16800.0,0.0,86.0
14876872000122,2803005,Itabaianinha,SE,1,1,1,10800.0,0.0,29.0
14969199000175,5213103,Mineiros,GO,5,5,5,280130.53,0.0,18.0
14986862000140,3503208,Araraquara,SP,4,4,4,11536.0,0.0,5.0
15071063000106,2805406,Poço Redondo,SE,3,3,3,70160.0,0.0,81.0
15276747000144,4127700,Toledo,PR,1,1,1,47884.8,0.0,5.0
15359437000193,2614204,Sirinhaém,PE,1,1,1,267300.0,0.0,21.0
15408168000108,4203253,Capão Alto,SC,2,1,1,354.6,1.0,5.0
15470555000174,4210100,Mafra,SC,1,1,1,2570.0,0.0,0.0
15487793000192,5002209,Bonito,MS,2,2,2,64000.0,0.0,7.0
15710935000139,5216403,Paraúna,GO,1,1,1,12715.0,0.0,5.0
15913253000123,3550308,São Paulo,SP,1,1,1,38333.52,1.0,3.0
16176067000111,2932903,Valença,BA,1,1,1,223670.64,0.0,1.0
16501189000136,4206306,Guabiruba,SC,1,1,1,325.0,1.0,1.0
16692121000181,3106200,Belo Horizonte,MG,7,4,7,657140.34,0.0,5.0
17257474000116,5212501,Luziânia,GO,3,1,3,82394.5,0.0,0.0
17329329000101,4318309,São Gabriel,RS,1,1,1,15300.0,0.0,6.0
17470036000131,4203204,Camboriú,SC,1,1,1,6000.0,1.0,44.0
17572121000100,3300704,Cabo Frio,RJ,2,2,2,40811539.96,0.0,6.0
17577524000142,5208707,Goiânia,GO,1,1,1,144000.0,0.0,4.0
