orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00634997000131,3167202,Sete Lagoas,MG,1,1,1,20160.0,0.0,17.0
00955107000193,3543907,Rio Claro,SP,5,3,4,215871.0,0.0,1.0
01282378000198,4217105,São Martinho,SC,2,2,2,229.9,1.0,0.0
01349236000109,4202800,Braço do Norte,SC,8,2,6,20607.9,1.0,1.0
01397083000167,4216503,São Joaquim,SC,3,3,3,2798.23,1.0,1.0
01404511000131,4305108,Caxias do Sul,RS,1,1,1,40834.44,0.0,3.0
01465988000127,5213103,Mineiros,GO,17,5,10,604131.41,0.0,6.0
01494665000161,5209101,Goiatuba,GO,1,1,1,305000.0,0.0,11.0
01600293000100,4214904,Rio Fortuna,SC,2,2,2,27150.52,0.5,4.5
01746653000187,4208807,Jaguaruna,SC,24,7,17,58217.6,1.0,0.0
01824828000127,4209409,Laguna,SC,5,3,4,658.11,1.0,4.0
01850671000104,4203600,Campos Novos,SC,10,4,7,4263.56,1.0,1.0
01877528000106,4202107,Barra Velha,SC,1,1,1,18000.0,0.0,0.0
01935036000120,4207304,Imbituba,SC,1,1,1,698.88,1.0,1.0
01941360000150,4203303,Campo Alegre,SC,1,1,1,1122.0,1.0,8.0
02073207000111,4206108,Grão-Pará,SC,22,9,18,26317.217,1.0,3.0
02307876000100,4215703,Santo Amaro da Imperatriz,SC,1,1,1,34799.88,0.0,0.0
02318396000145,3143906,Muriaé,MG,1,1,1,56319.61,0.0,6.0
02371916000183,5208707,Goiânia,GO,1,1,1,19831026.38,0.0,14.0
02396675000127,4218004,Tijucas,SC,1,1,1,240.0,1.0,7.0
02482295000105,4208450,Itapoá,SC,2,2,2,16965.6,1.0,5.5
02762633000162,2914802,Itabuna,BA,9,3,9,2161591.4,0.0,17.0
03122091000126,3521903,Itajobi,SP,1,1,1,15000.0,0.0,76.0
03183869000107,3531100,Mongaguá,SP,2,2,2,102043.7,0.0,18.0
03264792000108,4216206,São Francisco do Sul,SC,2,1,2,3937.0,1.0,3.0
03347885000198,4218509,Treze Tílias,SC,2,2,2,2747.76,1.0,1.0
03532661000156,5205109,Catalão,GO,1,1,1,2080000.0,0.0,49.0
03802344000102,3300506,Bom Jardim,RJ,2,1,2,29778.0,0.0,40.0
03918310000188,4218202,Timbó,SC,1,1,1,322644.24,0.0,0.0
04244525000123,5220009,São João d'Aliança,GO,6,1,6,48636.27,0.0,0.0
