orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00536717000152,3200300,Alfredo Chaves,ES,3,3,3,92687.14,0.0,2.0
00955107000193,3543907,Rio Claro,SP,2,2,2,30860.0,0.0,1.5
00999472000108,5220454,Senador Canedo,GO,3,1,3,396000.0,0.0,58.0
01282378000198,4217105,São Martinho,SC,9,4,7,4377.73,1.0,1.0
01397083000167,4216503,São Joaquim,SC,9,5,7,39506.26,0.8888888888888888,1.0
01404511000131,4305108,Caxias do Sul,RS,1,1,1,5600.0,0.0,0.0
01420402000108,1504208,Marabá,PA,1,1,1,6000.0,0.0,3.0
01465988000127,5213103,Mineiros,GO,12,11,11,138195.87,0.0,38.5
01494665000161,5209101,Goiatuba,GO,2,2,2,62000.0,0.0,11.0
01746653000187,4208807,Jaguaruna,SC,7,2,4,6250.705,1.0,5.0
01815216000178,5218805,Rio Verde,GO,5,5,5,766685.78,0.2,3.0
01824828000127,4209409,Laguna,SC,16,7,10,7402.89,1.0,1.0
01834835000100,2704302,Maceió,AL,1,1,1,350000.0,0.0,86.0
01850671000104,4203600,Campos Novos,SC,26,6,19,17946.08,1.0,1.0
01935036000120,4207304,Imbituba,SC,23,3,18,7764.7,1.0,1.0
01941360000150,4203303,Campo Alegre,SC,14,2,10,10338.32,1.0,1.0
01990043000124,5006606,Ponta Porã,MS,1,1,1,34800.0,0.0,12.0
02073207000111,4206108,Grão-Pará,SC,15,6,13,11861.685,1.0,1.0
02180700000130,4215802,São Bento do Sul,SC,1,1,1,11448.0,1.0,3.0
02212723000180,2512077,Poço de José de Moura,PB,1,1,1,20000.0,0.0,0.0
02246138000109,3304524,Rio das Ostras,RJ,2,2,2,119388.0,0.0,11.5
02247113000111,4209003,Joaçaba,SC,2,2,2,4839.0,0.5,6.5
02307876000100,4215703,Santo Amaro da Imperatriz,SC,5,1,5,8297.08,0.0,5.0
02345707000165,4108304,Foz do Iguaçu,PR,1,1,1,5.0,0.0,-256.0
02406542000194,4215802,São Bento do Sul,SC,14,2,12,6852.8099999999995,1.0,1.0
02482295000105,4208450,Itapoá,SC,17,7,16,4130577.76,0.9411764705882353,1.0
02581343000112,3506359,Bertioga,SP,1,1,1,4162.8,0.0,11.0
02888096000100,3139607,Mantena,MG,2,2,2,6900.0,0.0,18.0
03078786000158,2604007,Carpina,PE,2,2,2,197200.0,0.5,53.5
03130778000103,5214408,Nazário,GO,34,27,30,1536543.75,0.0,281.5
03133862000180,3126703,Francisco Sá,MG,2,2,1,6297.5,0.0,17.0
03230443000167,4211702,Orleans,SC,1,1,1,54813.12,0.0,0.0
03247529000100,4209854,Lindóia do Sul,SC,1,1,1,130000.0,0.0,0.0
03264792000108,4216206,São Francisco do Sul,SC,11,4,11,1509027.9000000001,0.8181818181818182,1.0
03347885000198,4218509,Treze Tílias,SC,38,6,24,55095.6482,1.0,1.0
03387174000147,5211909,Jataí,GO,2,2,2,8640.0,0.0,0.0
03608586000160,4113700,Londrina,PR,1,1,1,447720.0,1.0,6.0
03838193000142,4215000,Rio Negrinho,SC,2,2,2,18125.25,0.5,1.0
04244525000123,5220009,São João d'Aliança,GO,10,3,10,71068.23,0.0,1.5
04250030000107,5214408,Nazário,GO,5,5,5,493592.0,0.0,269.0
04272905000171,4203006,Caçador,SC,3,3,3,50673.0,0.0,32.0
04402872000137,4212809,Balneário Piçarras,SC,2,1,2,2.0,0.0,0.0
04515660000166,4202404,Blumenau,SC,2,2,2,22894.95,1.0,0.5
04539825000130,3300506,Bom Jardim,RJ,1,1,1,100.0,0.0,2.0
04621712000189,5210000,Inhumas,GO,2,2,2,12514.3,0.0,43.0
04628455000107,5214408,Nazário,GO,3,3,3,18400.0,0.0,360.0
04691691000178,3549805,São José do Rio Preto,SP,12,10,12,1976124.16,0.0,0.0
04816835000175,4211900,Palhoça,SC,1,1,1,101280.0,0.0,0.0
04870834000109,4316907,Santa Maria,RS,1,1,1,4633.35,0.0,1.0
04887257000168,2506301,Guarabira,PB,4,4,4,184380.0,0.0,34.0
04902325000110,4202305,Biguaçu,SC,1,1,1,3980.0,0.0,1.0
04927953000150,4215802,São Bento do Sul,SC,1,1,1,100.49,1.0,6.0
04996792000157,4127502,Tibagi,PR,2,2,2,2898.8,0.0,91.0
05002371000126,4219309,Videira,SC,1,1,1,745.0,1.0,1.0
05029092000156,4203907,Capinzal,SC,25,6,19,18459.724,1.0,1.0
05049574000178,5211404,Itauçu,GO,1,1,1,30000.0,0.0,49.0
05055033000152,1501402,Belém,PA,2,2,2,1011973.2000000001,0.0,62.0
05078585000186,3506508,Birigui,SP,2,2,2,3678.0,0.0,176.0
05106805000138,5204805,Campo Alegre de Goiás,GO,17,1,4,22079.579999999998,0.0,8.0
05114647000168,3147303,Paraisópolis,MG,1,1,1,2733.92,0.0,2.0
05150569000157,4318309,São Gabriel,RS,1,1,1,12000.0,0.0,1.0
05152243000169,3535804,Paranapanema,SP,1,1,1,83520.0,0.0,38.0
05211356000198,3550407,São Pedro,SP,4,4,4,11343.2,0.0,4.5
05272451000100,4207007,Içara,SC,1,1,1,152691.27,1.0,5.0
05278562000115,4218202,Timbó,SC,1,1,1,11200.0,1.0,0.0
05298824000103,4209003,Joaçaba,SC,4,3,3,2907.0,1.0,4.0
05309627000142,2303709,Caucaia,CE,2,2,2,163700.0,0.5,20.0
05380490000112,3510005,Cândido Mota,SP,1,1,1,39153.3,0.0,1.0
05446297000137,5221304,Três Ranchos,GO,39,17,22,1474479.3399999999,0.0,37.0
05469074000195,5201108,Anápolis,GO,6,6,6,80062.9,0.0,25.5
05499749000149,5215702,Palmeiras de Goiás,GO,1,1,1,72000.0,0.0,3.0
05510098000140,3550308,São Paulo,SP,1,1,1,20046034.8,0.0,11.0
05522917000170,2211001,Teresina,PI,3,3,3,16644264.8,0.0,13.0
05532421000187,4209300,Lages,SC,4,4,4,8181.85,0.75,2.0
05568854000192,5200258,Águas Lindas de Goiás,GO,6,6,6,234908.0,0.0,34.0
05577643000116,2303709,Caucaia,CE,1,1,1,77800.0,1.0,39.0
05604369000127,3550308,São Paulo,SP,3,3,3,2103367.47,0.6666666666666666,208.0
05636771000193,3550308,São Paulo,SP,2,2,2,273588.76,0.0,146.5
