orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00135676000192,3110608,Cambuí,MG,1,1,1,8130.0,0.0,2.0
00324208000166,3107307,Bocaiúva,MG,2,1,2,2501.44,0.0,12.0
00460408000146,3110608,Cambuí,MG,1,1,1,140718.0,0.0,1.0
00634997000131,3167202,Sete Lagoas,MG,1,1,1,2088456.83,0.0,30.0
00955107000193,3543907,Rio Claro,SP,20,1,1,29336.6,0.0,21.0
00999472000108,5220454,Senador Canedo,GO,1,1,1,30000.0,0.0,1.0
01197548000136,3301009,Campos dos Goytacazes,RJ,2,2,2,238153.18,0.0,62.0
01210830000106,1709500,Gurupi,TO,1,1,1,663.0,0.0,103.0
01280363000190,4209102,Joinville,SC,1,1,1,4560.0,0.0,5.0
01282378000198,4217105,São Martinho,SC,6,3,3,1158.0,1.0,1.0
01397083000167,4216503,São Joaquim,SC,2,1,2,1425.6,1.0,1.0
01420402000108,1504208,Marabá,PA,1,1,1,3600.0,1.0,1.0
01465988000127,5213103,Mineiros,GO,1,1,1,529068.32,0.0,1.0
01610999000153,4203303,Campo Alegre,SC,1,1,1,7435.8,1.0,1.0
01648573000199,3303955,Pinheiral,RJ,1,1,1,530793.25,0.0,9.0
01746653000187,4208807,Jaguaruna,SC,30,4,23,62991.3652,1.0,1.0
01815216000178,5218805,Rio Verde,GO,4,4,3,127617.4,0.0,2.5
01823752000115,4208203,Itajaí,SC,5,3,3,62508.18,1.0,1.0
01850671000104,4203600,Campos Novos,SC,1,1,1,340.36,1.0,1.0
01877528000106,4202107,Barra Velha,SC,2,2,2,75673.47,0.0,0.0
01896727000161,4210803,Meleiro,SC,10,8,9,18497.08,1.0,1.0
01941360000150,4203303,Campo Alegre,SC,11,5,10,34106.31,1.0,1.0
02061040000179,4203600,Campos Novos,SC,1,1,1,109.0,1.0,1.0
02073207000111,4206108,Grão-Pará,SC,6,4,5,4783.2468,1.0,1.0
02246138000109,3304524,Rio das Ostras,RJ,2,1,1,46341.0,0.0,0.0
02316487000141,5213103,Mineiros,GO,2,1,2,71412.5,0.0,2.5
02362976000130,4208203,Itajaí,SC,8,1,8,37600.0,0.0,4.0
02406542000194,4215802,São Bento do Sul,SC,7,6,6,9582.2,1.0,1.0
02441185000103,5217203,Piranhas,GO,1,1,1,18216.0,0.0,167.0
02482295000105,4208450,Itapoá,SC,36,10,24,254843.41999999998,1.0,1.0
02571926000162,5220009,São João d'Aliança,GO,1,1,1,280.0,0.0,0.0
02581343000112,3506359,Bertioga,SP,2,2,2,12262.5,0.0,9.0
02920909000193,3133709,Itatiaiuçu,MG,1,1,1,3238.17,1.0,36.0
02994421000100,3143906,Muriaé,MG,1,1,1,1769.8,1.0,11.0
03230443000167,4211702,Orleans,SC,12,10,12,17728.5,1.0,1.0
03264792000108,4216206,São Francisco do Sul,SC,15,4,12,24269.78,1.0,1.0
03347885000198,4218509,Treze Tílias,SC,14,5,12,6974.555,1.0,1.0
03383321000100,4204301,Concórdia,SC,1,1,1,168.75,1.0,7.0
03717851000148,5105606,Matupá,MT,1,1,1,4800.0,0.0,20.0
03731178000109,4304804,Carlos Barbosa,RS,1,1,1,21500.0,1.0,447.0
03838193000142,4215000,Rio Negrinho,SC,1,1,1,199.8,1.0,1.0
04244525000123,5220009,São João d'Aliança,GO,23,7,20,326898.32999999996,0.0,0.0
04394880000189,5217609,Planaltina,GO,1,1,1,15016.0,0.0,1.0
04621712000189,5210000,Inhumas,GO,1,1,1,4320.0,1.0,49.0
04680541000169,5002951,Chapadão do Sul,MS,1,1,1,33600.0,0.0,355.0
04691691000178,3549805,São José do Rio Preto,SP,3,3,3,2443967.75,0.0,6.0
04755519000130,3543402,Ribeirão Preto,SP,1,1,1,1475.0,0.0,12.0
04755973000191,5221601,Uruaçu,GO,101,30,37,3189610.3,0.0,114.0
04815319000126,5205208,Caturaí,GO,1,1,1,4711.9,0.0,8.0
04816835000175,4211900,Palhoça,SC,1,1,1,48000.0,0.0,7.0
04973965000111,5208707,Goiânia,GO,1,1,1,326853.6,1.0,0.0
05029092000156,4203907,Capinzal,SC,10,6,10,314374.83,0.7,1.0
05054133000164,2914802,Itabuna,BA,1,1,1,447609.9,0.0,5.0
05106805000138,5204805,Campo Alegre de Goiás,GO,1,1,1,80000.0,0.0,33.0
05380490000112,3510005,Cândido Mota,SP,1,1,1,424.0,0.0,6.0
05472936000139,4208203,Itajaí,SC,2,1,2,65909.82,0.0,1.0
05491593000150,2921708,Morro do Chapéu,BA,1,1,1,8821.35,0.0,0.0
05522917000170,2211001,Teresina,PI,1,1,1,8554800.0,1.0,9.0
05532421000187,4209300,Lages,SC,1,1,1,135.0,1.0,4.0
05593119000139,5204508,Caldas Novas,GO,3,2,3,289831.2,0.0,16.0
05658353000105,3550308,São Paulo,SP,1,1,1,640800.0,0.0,5.0
05806495000164,5211909,Jataí,GO,1,1,1,5500.0,0.0,5.0
06073250000138,4207106,Ilhota,SC,5,4,5,5995.84,1.0,1.0
06073458000157,1713809,Palmeiras do Tocantins,TO,1,1,1,39104.42,0.0,1.0
06079623000188,1501303,Barcarena,PA,4,1,4,618742.45,1.0,0.0
06089125000116,4207908,Irineópolis,SC,2,2,2,1102.56,1.0,1.0
06113056000139,2804805,Nossa Senhora do Socorro,SE,2,2,2,3139319.29,0.0,8.0
06129491000151,5208509,Goiandira,GO,2,1,2,5724.0,0.0,0.0
06217954000137,2101707,Barreirinhas,MA,49,3,8,11690439.74,0.0,35.0
06231312000192,4209409,Laguna,SC,1,1,1,1036.0,1.0,1.0
06894325000141,4202107,Barra Velha,SC,1,1,1,40000.0,0.0,0.0
07222467000125,5210000,Inhumas,GO,4,4,4,183102.5,0.25,1.0
07578154000104,5217203,Piranhas,GO,2,2,2,92400.0,0.0,166.5
07622504000192,2604155,Casinhas,PE,1,1,1,35790.0,0.0,-197.0
07750478000188,3551702,Sertãozinho,SP,32,17,13,83304.31,0.0,14.0
07777639000127,5210109,Ipameri,GO,1,1,1,21700.0,0.0,12.0
07804588000185,5211404,Itauçu,GO,2,2,2,46759.11,0.0,31.5
07854402000100,4202008,Balneário Camboriú,SC,3,3,3,3377672.52,0.0,7.0
07900983000161,3306156,Varre-Sai,RJ,2,1,2,243590.16,1.0,63.5
08083086000175,5203302,Bela Vista de Goiás,GO,10,5,8,194253.5,0.0,4.5
08184821000137,4209102,Joinville,SC,11,3,9,393442.76,1.0,1.0
08218991000195,2914802,Itabuna,BA,1,1,1,108000.0,0.0,0.0
08259606000158,4208203,Itajaí,SC,5,2,5,50723.64,1.0,1.0
08281643000162,4215802,São Bento do Sul,SC,14,5,13,24648.45,1.0,1.0
08289417000128,4212304,Paulo Lopes,SC,1,1,1,157.0,1.0,2.0
08345495000100,4201307,Araquari,SC,3,1,3,6913.2,1.0,1.0
08361788000173,4216305,São João Batista,SC,1,1,1,62400.0,0.0,1.0
08451635000117,2412005,São Gonçalo do Amarante,RN,1,1,1,870999.75,0.0,2.0
08595042000124,4203600,Campos Novos,SC,9,8,7,27415.54,1.0,1.0
08663203000170,2913606,Ilhéus,BA,11,11,10,5906284.25,0.0,65.0
08677428000185,5203302,Bela Vista de Goiás,GO,4,3,4,20998.0,0.0,0.0
08678243000195,5205455,Cezarina,GO,2,2,2,48133.33,0.0,6.0
08692266000154,4203709,Canelinha,SC,2,1,2,4945.4400000000005,1.0,1.0
08715618000140,2507507,João Pessoa,PB,5,2,5,57247.200000000004,0.0,13.0
08806026000133,4216909,São Lourenço do Oeste,SC,1,1,1,1930.0,1.0,2.0
08857731000160,4206009,Governador Celso Ramos,SC,2,1,2,25189.548,1.0,1.0
08858200000191,4211504,Nova Trento,SC,6,5,6,6450.186000000001,1.0,1.0
08999257000100,4202305,Biguaçu,SC,10,5,10,31439.23,1.0,1.0
09097711000109,5220454,Senador Canedo,GO,3,1,3,3456000.0,0.0,30.0
09240588000125,4218707,Tubarão,SC,1,1,1,17820.0,1.0,5.0
09297907000139,5210000,Inhumas,GO,1,1,1,5999.0,1.0,1.0
09332615000190,5203807,Britânia,GO,2,2,2,15854.98,0.0,4.0
09403680000169,3550704,São Sebastião,SP,5,5,5,13885.0,0.0,27.0
09522642000125,4214300,Rancho Queimado,SC,21,7,14,12022.9,1.0,1.0
09579148000105,3537107,Pedreira,SP,5,5,5,40388.0,0.2,14.0
09688688000119,5210000,Inhumas,GO,1,1,1,8040.0,1.0,49.0
10157678000136,4218707,Tubarão,SC,2,2,2,3290.0,1.0,3.0
10298905000143,5221601,Uruaçu,GO,8,6,6,40560.04,0.0,127.5
10324957000147,4202131,Bela Vista do Toldo,SC,1,1,1,548.65,1.0,5.0
10377912000130,4215000,Rio Negrinho,SC,17,13,14,51614.94,1.0,1.0
10391817000191,4204004,Catanduvas,SC,35,8,22,27597.12,1.0,1.0
10396929000135,4219507,Xanxerê,SC,25,8,25,154267.15,1.0,1.0
10422587000180,4216354,São João do Itaperiú,SC,5,1,5,2753.3,1.0,1.0
10429180000185,4209854,Lindóia do Sul,SC,19,5,12,19336.504,1.0,1.0
10432684000154,4219309,Videira,SC,1,1,1,21888.0,0.0,0.0
10455823000165,4204301,Concórdia,SC,34,13,33,306509.04,1.0,1.0
10459525000143,4202008,Balneário Camboriú,SC,29,14,24,97960.3,1.0,1.0
10465435000165,4219101,Vargeão,SC,6,3,5,12201.7368,1.0,1.0
10465644000109,5201702,Aragarças,GO,1,1,1,38500.0,0.0,20.0
10469199000155,4214805,Rio do Sul,SC,8,6,8,29754.3,1.0,1.5
10478051000187,4208609,Jaborá,SC,12,5,11,19926.795000000002,1.0,1.0
10479670000196,4212502,Penha,SC,9,5,8,40348.731999999996,1.0,1.0
10481963000108,4200754,Alto Bela Vista,SC,7,4,5,5832.57,1.0,4.0
10496025000181,5221007,Taquaral de Goiás,GO,1,1,1,40000.0,0.0,8.0
10496698000131,4205308,Faxinal dos Guedes,SC,11,5,6,4724.648999999999,1.0,5.0
10532003000120,4200101,Abelardo Luz,SC,13,6,12,17763.1,1.0,1.0
10540273000182,4302253,Boa Vista do Sul,RS,1,1,1,23320.0,1.0,6.0
10552903000139,4204905,Descanso,SC,13,5,12,15765.25,1.0,1.0
10564533000150,5210307,Israelândia,GO,1,1,1,4116.0,0.0,2.0
10565436000181,4217006,São Ludgero,SC,11,6,10,9890.852,1.0,1.0
10568451000183,4207304,Imbituba,SC,3,2,2,3992.6949999999997,1.0,4.0
10589926000118,4318903,São Luiz Gonzaga,RS,1,1,1,1380.0,0.0,0.0
10589928000107,2602209,Bom Jardim,PE,5,1,5,476754.5,0.0,10.0
10593919000190,5215603,Padre Bernardo,GO,5,2,3,172780.0,0.0,1.0
10594533000100,4209003,Joaçaba,SC,3,3,3,75791.08,0.6666666666666666,2.0
10631880000158,4207205,Imaruí,SC,16,7,11,7879.853,1.0,1.0
10698251000145,4218400,Treze de Maio,SC,1,1,1,23960.52,0.0,0.0
10714485000139,4200606,Águas Mornas,SC,4,2,4,9614.62,1.0,4.0
10745612000167,3101300,Alagoa,MG,1,1,1,27000.0,0.0,2.0
