orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00118735000114,3543402,Ribeirão Preto,SP,1,1,1,8280.0,0.0,10.0
00204125000133,2704302,Maceió,AL,1,1,1,89200.0,1.0,90.0
00282876000178,5005400,Maracaju,MS,1,1,1,7320.0,0.0,11.0
00324208000166,3107307,Bocaiúva,MG,2,2,2,12665.65,0.0,9.5
00460408000146,3110608,Cambuí,MG,4,3,4,46264.0,0.0,9.5
00675468000186,5204508,Caldas Novas,GO,9,3,9,358111.69,0.0,8.0
00879976000186,4115804,Medianeira,PR,2,1,2,24000.0,0.0,14.0
00955107000193,3543907,Rio Claro,SP,4,1,1,1800.0,0.0,1.0
00999472000108,5220454,Senador Canedo,GO,1,1,1,144000.0,0.0,6.0
01282378000198,4217105,São Martinho,SC,7,6,6,2080.0,1.0,1.0
01335616000186,3519071,Hortolândia,SP,1,1,1,1850.0,0.0,0.0
01397083000167,4216503,São Joaquim,SC,4,1,4,817.18,1.0,4.0
01465988000127,5213103,Mineiros,GO,3,3,3,5635.11,0.0,5.0
01494665000161,5209101,Goiatuba,GO,1,1,1,9100.0,0.0,17.0
01600293000100,4214904,Rio Fortuna,SC,1,1,1,57.03,1.0,5.0
01739381000198,4210050,Macieira,SC,1,1,1,50000.0,1.0,7.0
01746653000187,4208807,Jaguaruna,SC,18,4,13,20352.001,1.0,2.5
01815216000178,5218805,Rio Verde,GO,1,1,1,925846.3,0.0,5.0
01877528000106,4202107,Barra Velha,SC,11,1,8,17188.6586,1.0,1.0
01935036000120,4207304,Imbituba,SC,9,4,5,15310.58,1.0,2.0
01941360000150,4203303,Campo Alegre,SC,28,11,20,150600.29200000002,1.0,1.5
01996270000167,4210050,Macieira,SC,1,1,1,350000.0,1.0,0.0
02073207000111,4206108,Grão-Pará,SC,15,4,11,575197.6799999999,0.8666666666666667,2.0
02345707000165,4108304,Foz do Iguaçu,PR,1,1,1,20720.0,0.0,1.0
02362976000130,4208203,Itajaí,SC,4,1,4,56320.0,0.0,8.0
02406542000194,4215802,São Bento do Sul,SC,3,3,3,3130.0,1.0,4.0
02482295000105,4208450,Itapoá,SC,35,12,23,318328.31,0.9714285714285714,1.0
02581343000112,3506359,Bertioga,SP,2,2,2,6429.62,0.0,492.0
02762633000162,2914802,Itabuna,BA,2,1,2,210312.5,0.0,0.0
02920909000193,3133709,Itatiaiuçu,MG,4,4,4,429383.4,0.75,20.0
03230443000167,4211702,Orleans,SC,1,1,1,2149999.0,0.0,0.0
03347885000198,4218509,Treze Tílias,SC,5,5,5,22695.56,1.0,4.0
03532661000156,5205109,Catalão,GO,1,1,1,15900.0,0.0,181.0
03570696000180,4119905,Ponta Grossa,PR,1,1,1,1247.68,0.0,5.0
03587269000104,5201306,Anicuns,GO,1,1,1,22700.0,0.0,1.0
03608586000160,4113700,Londrina,PR,1,1,1,500000.0,1.0,13.0
04244525000123,5220009,São João d'Aliança,GO,8,2,7,59059.93,0.0,0.0
04380911000142,1100122,Ji-Paraná,RO,1,1,1,40000.0,1.0,5.0
04407139000105,5217609,Planaltina,GO,3,3,3,15779.89,0.0,140.0
04515660000166,4202404,Blumenau,SC,1,1,1,7700.0,1.0,1.0
04691691000178,3549805,São José do Rio Preto,SP,2,2,2,63990.0,0.0,13.0
04764154000100,3202256,Governador Lindenberg,ES,1,1,1,46900.0,0.0,3.0
04838209000180,4219150,Vargem,SC,1,1,1,100000.0,0.0,3.0
04849697000120,2503209,Cabedelo,PB,1,1,1,115804.89,0.0,4.0
04927953000150,4215802,São Bento do Sul,SC,1,1,1,1250.0,1.0,11.0
04939180000122,3303203,Nilópolis,RJ,1,1,1,3997.8,0.0,6.0
05002963000148,5213103,Mineiros,GO,1,1,1,74100.0,0.0,50.0
05029092000156,4203907,Capinzal,SC,9,5,8,10678.779999999999,1.0,2.0
05055033000152,1501402,Belém,PA,1,1,1,30996.23,0.0,8.0
05106805000138,5204805,Campo Alegre de Goiás,GO,5,3,3,105890.37000000001,0.0,6.0
05110021000183,3200136,Águia Branca,ES,1,1,1,958.8,0.0,0.0
05301040000197,5007695,São Gabriel do Oeste,MS,1,1,1,35200.0,0.0,147.0
05472936000139,4208203,Itajaí,SC,9,3,9,38821188.06,0.0,1.0
05509957000181,5200803,Alvorada do Norte,GO,1,1,1,3500.0,0.0,6.0
05532421000187,4209300,Lages,SC,2,2,2,8569.23,0.5,2.0
05593119000139,5204508,Caldas Novas,GO,5,1,5,651600.0,0.0,27.0
05604369000127,3550308,São Paulo,SP,1,1,1,14200.0,0.0,169.0
05649898000147,3550308,São Paulo,SP,7,3,7,6686.2,0.0,52.0
06069513000135,3169356,Três Marias,MG,5,2,5,17723.28,0.0,2.0
06073250000138,4207106,Ilhota,SC,3,3,3,11353.7,1.0,1.0
06079623000188,1501303,Barcarena,PA,16,1,16,3160422.99,1.0,0.0
