orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00094350000164,5005707,Naviraí,MS,1,1,1,238365.99,1.0,0.0
00460408000146,3110608,Cambuí,MG,1,1,1,1800.0,0.0,1.0
00536717000152,3200300,Alfredo Chaves,ES,1,1,1,49590.0,0.0,1.0
00571071000144,5107909,Sinop,MT,1,1,1,84600.0,0.0,6.0
00634997000131,3167202,Sete Lagoas,MG,1,1,1,139380.0,0.0,55.0
00734571000150,2704302,Maceió,AL,1,1,1,10449.55,1.0,9.0
01280363000190,4209102,Joinville,SC,2,2,2,2300.0,0.0,5.0
01404511000131,4305108,Caxias do Sul,RS,1,1,1,175.0,0.0,5.0
01465988000127,5213103,Mineiros,GO,12,11,12,304421.76,0.0,18.0
01648573000199,3303955,Pinheiral,RJ,2,2,2,156965.7,0.0,12.0
01671721000196,3550100,São Manuel,SP,1,1,1,4900.0,0.0,1.0
01746653000187,4208807,Jaguaruna,SC,8,6,8,11456.884,1.0,3.0
01796840000175,4215000,Rio Negrinho,SC,1,1,1,7000.0,1.0,5.0
01815216000178,5218805,Rio Verde,GO,1,1,1,601718.0,0.0,4.0
01823752000115,4208203,Itajaí,SC,1,1,1,35000.0,0.0,1.0
01850671000104,4203600,Campos Novos,SC,11,3,10,32049.58,1.0,1.0
01877528000106,4202107,Barra Velha,SC,2,2,2,271782.4,0.5,0.0
01896727000161,4210803,Meleiro,SC,1,1,1,107.25,1.0,1.0
01935036000120,4207304,Imbituba,SC,1,1,1,4637.02,1.0,2.0
01941360000150,4203303,Campo Alegre,SC,1,1,1,6420.0,1.0,1.0
02073207000111,4206108,Grão-Pará,SC,6,3,6,704444.3,0.8333333333333334,1.5
02212723000180,2512077,Poço de José de Moura,PB,3,3,3,45500.0,0.0,6.0
02246138000109,3304524,Rio das Ostras,RJ,3,3,3,44598.27,0.0,13.0
02247113000111,4209003,Joaçaba,SC,5,4,5,11910.16,1.0,1.0
02299772000100,4216602,São José,SC,3,1,3,6212.0,1.0,1.0
02318953000128,4107736,Fernandes Pinheiro,PR,1,1,1,17910.0,0.0,24.0
02406542000194,4215802,São Bento do Sul,SC,1,1,1,370003.7415,0.0,7.0
02762633000162,2914802,Itabuna,BA,5,3,4,2063738.51,0.0,1.0
03061303000102,3500105,Adamantina,SP,2,1,2,20500.0,0.0,2.0
03183869000107,3531100,Mongaguá,SP,1,1,1,101160.0,0.0,2.0
03347877000141,4218509,Treze Tílias,SC,5,1,5,624.91,1.0,1.0
03347885000198,4218509,Treze Tílias,SC,2,2,2,1643.8600000000001,1.0,3.5
03387174000147,5211909,Jataí,GO,1,1,1,2873.76,0.0,1.0
03937163000193,4202107,Barra Velha,SC,1,1,1,3483.6,1.0,0.0
04073373000143,3540705,Porto Ferreira,SP,3,3,3,4830.799999999999,0.0,32.0
04326257000199,4102901,Bituruna,PR,18,2,18,192963.72,0.0,8.0
04533821000144,4213203,Pomerode,SC,1,1,1,16200.0,1.0,67.0
04539825000130,3300506,Bom Jardim,RJ,1,1,1,189.0,0.0,2.0
04691691000178,3549805,São José do Rio Preto,SP,15,13,13,542436.02,0.0,7.0
04704773000100,3523107,Itaquaquecetuba,SP,6,6,6,24400.0,0.0,26.0
04729502000109,3541406,Presidente Prudente,SP,6,6,4,270000.0,0.0,31.0
04755519000130,3543402,Ribeirão Preto,SP,1,1,1,79062.0,0.0,84.0
04755973000191,5221601,Uruaçu,GO,1,1,1,140000.0,0.0,0.0
04828495000100,5211909,Jataí,GO,1,1,1,1278.0,0.0,3.0
04837587000149,5210604,Itaguaru,GO,1,1,1,72000.0,0.0,21.0
04862101000122,5203302,Bela Vista de Goiás,GO,1,1,1,704.0,0.0,3.0
04870834000109,4316907,Santa Maria,RS,5,2,5,6947.829999999999,1.0,4.0
04902949000138,5200308,Alexânia,GO,4,4,4,50112.0,0.0,15.5
04927847000177,5220454,Senador Canedo,GO,1,1,1,73395.36,0.0,8.0
04949250000123,3102605,Andradas,MG,1,1,1,10320.0,0.0,14.0
04984818000147,4208203,Itajaí,SC,1,1,1,102.14,1.0,1.0
05002963000148,5213103,Mineiros,GO,1,1,1,2353.23,0.0,0.0
05029092000156,4203907,Capinzal,SC,9,5,9,1003523.7,0.8888888888888888,1.0
05054133000164,2914802,Itabuna,BA,3,1,1,182875.0,0.0,55.0
05085153000100,4202909,Brusque,SC,1,1,1,84594.48,1.0,0.0
05152243000169,3535804,Paranapanema,SP,1,1,1,24240.0,0.0,3.0
05211356000198,3550407,São Pedro,SP,14,13,12,141413.0,0.0,6.0
05301040000197,5007695,São Gabriel do Oeste,MS,2,1,2,148700.0,0.0,89.0
05380490000112,3510005,Cândido Mota,SP,2,2,1,1950.0,0.0,2.0
05448443000163,3551009,São Vicente,SP,1,1,1,7953.49,0.0,3.0
05472936000139,4208203,Itajaí,SC,1,1,1,4436.88,0.0,4.0
05510098000140,3550308,São Paulo,SP,1,1,1,6000.0,0.0,37.0
05518895000174,3128006,Guanhães,MG,2,2,2,860.69,0.0,16.0
