orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00091238000170,4208906,Jaraguá do Sul,SC,2,2,2,64153.6,0.0,6.5
00421772000105,5213103,Mineiros,GO,1,1,1,7845.0,0.0,6.0
00955107000193,3543907,Rio Claro,SP,3,3,3,46714.4,0.0,6.0
01203660000132,5201306,Anicuns,GO,1,1,1,12800.0,0.0,0.0
01210830000106,1709500,Gurupi,TO,1,1,1,4383523.2,0.0,7.0
01349236000109,4202800,Braço do Norte,SC,3,1,3,8083.3,1.0,2.0
01404511000131,4305108,Caxias do Sul,RS,1,1,1,12800.0,0.0,3.0
01465988000127,5213103,Mineiros,GO,2,2,2,7048.75,0.0,6.5
01494665000161,5209101,Goiatuba,GO,1,1,1,44660.0,0.0,206.0
01743462000161,4210605,Massaranduba,SC,4,1,3,566.64,1.0,2.0
01815216000178,5218805,Rio Verde,GO,1,1,1,30948.0,0.0,3.0
01823752000115,4208203,Itajaí,SC,2,2,2,4104530.4,1.0,6.5
01850671000104,4203600,Campos Novos,SC,4,4,4,659.9,1.0,1.0
01896727000161,4210803,Meleiro,SC,1,1,1,1260.0,1.0,1.0
01941360000150,4203303,Campo Alegre,SC,3,2,3,2139.04,1.0,1.0
02246138000109,3304524,Rio das Ostras,RJ,2,2,2,54865.5,0.0,0.0
02307876000100,4215703,Santo Amaro da Imperatriz,SC,1,1,1,46250.0,0.0,0.0
02316487000141,5213103,Mineiros,GO,2,2,2,4519.51,0.0,2.0
02406542000194,4215802,São Bento do Sul,SC,1,1,1,747.8,1.0,3.0
02441185000103,5217203,Piranhas,GO,3,1,3,1527600.0,0.0,34.0
02920909000193,3133709,Itatiaiuçu,MG,3,2,2,42625.0,1.0,4.0
03183869000107,3531100,Mongaguá,SP,3,2,3,80789.75,0.0,17.0
03230443000167,4211702,Orleans,SC,2,2,2,1597.5,1.0,2.0
03257078000184,5002704,Campo Grande,MS,1,1,1,3247416.0,0.0,1.0
03264792000108,4216206,São Francisco do Sul,SC,36,10,27,552609.4136,0.9722222222222222,1.0
03347885000198,4218509,Treze Tílias,SC,5,4,5,11477.400000000001,1.0,1.0
03842931000125,4208203,Itajaí,SC,1,1,1,2190.67,1.0,1.0
04124168000160,3135100,Janaúba,MG,1,1,1,6000.0,0.0,9.0
04244525000123,5220009,São João d'Aliança,GO,6,4,5,14394.6,0.0,1.5
04543783000100,3305000,São João da Barra,RJ,1,1,1,334383.8,0.0,17.0
04621712000189,5210000,Inhumas,GO,2,1,2,806.31,1.0,0.0
04691691000178,3549805,São José do Rio Preto,SP,14,5,9,1634962.17,0.0,20.0
