orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00202770000117,5003256,Costa Rica,MS,4,3,4,666895.66,0.0,95.0
00204125000133,2704302,Maceió,AL,3,2,3,35279.46,0.0,1.0
00421772000105,5213103,Mineiros,GO,6,2,2,63954.78999999999,0.0,397.5
00426641000102,3113206,Carandaí,MG,1,1,1,13493.64,0.0,4.0
00460408000146,3110608,Cambuí,MG,1,1,1,14704.36,0.0,17.0
00536717000152,3200300,Alfredo Chaves,ES,1,1,1,13920.0,0.0,2.0
00955107000193,3543907,Rio Claro,SP,19,11,15,198676.38,0.0,21.0
00956081000106,3202900,Itarana,ES,2,1,2,43179.3,0.0,9.5
00999472000108,5220454,Senador Canedo,GO,3,2,3,507600.0,0.0,24.0
01017786000112,4127106,Telêmaco Borba,PR,1,1,1,8900.0,0.0,28.0
01164577000100,4209458,Lajeado Grande,SC,1,1,1,5000.0,1.0,0.0
01280363000190,4209102,Joinville,SC,6,6,6,401497.34,0.0,271.5
01282378000198,4217105,São Martinho,SC,1,1,1,16030.98,1.0,3.0
01349236000109,4202800,Braço do Norte,SC,25,1,13,114107.20999999999,1.0,1.0
01357325000199,4204202,Chapecó,SC,1,1,1,43200.0,0.0,0.0
01357347000159,4204202,Chapecó,SC,1,1,1,2549.99,1.0,6.0
01397083000167,4216503,São Joaquim,SC,5,3,4,13918.02,1.0,4.0
01404511000131,4305108,Caxias do Sul,RS,1,1,1,1580.0,0.0,4.0
01420402000108,1504208,Marabá,PA,1,1,1,7245.98,0.0,4.0
01465988000127,5213103,Mineiros,GO,86,75,78,117007.95,0.0,21.0
01648573000199,3303955,Pinheiral,RJ,1,1,1,46978.4,0.0,56.0
01683480000103,2615003,Taquaritinga do Norte,PE,1,1,1,114811.7,0.0,73.0
01746653000187,4208807,Jaguaruna,SC,84,13,38,124042.6014,1.0,1.0
01796840000175,4215000,Rio Negrinho,SC,1,1,1,60000.0,1.0,6.0
01815216000178,5218805,Rio Verde,GO,1,1,1,20000.0,0.0,19.0
01824828000127,4209409,Laguna,SC,5,2,4,1055.2,1.0,1.0
01850671000104,4203600,Campos Novos,SC,7,3,5,5272.44,1.0,2.0
01877528000106,4202107,Barra Velha,SC,1,1,1,29985.69,0.0,0.0
01896727000161,4210803,Meleiro,SC,2,1,2,216.25,1.0,1.0
01935036000120,4207304,Imbituba,SC,1,1,1,932.4,1.0,1.0
01941360000150,4203303,Campo Alegre,SC,9,3,7,13047.5,1.0,2.0
02073207000111,4206108,Grão-Pará,SC,44,14,34,26606.7,1.0,1.0
02246138000109,3304524,Rio das Ostras,RJ,1,1,1,2289.6,0.0,6.0
02247113000111,4209003,Joaçaba,SC,3,2,3,26512.6,1.0,1.0
02316487000141,5213103,Mineiros,GO,2,1,2,13680.0,0.0,2.0
02318396000145,3143906,Muriaé,MG,1,1,1,36196.02,0.0,0.0
02362976000130,4208203,Itajaí,SC,1,1,1,52800.0,0.0,1.0
02390926000166,4213609,Porto União,SC,1,1,1,7820.0,0.0,366.0
02396675000127,4218004,Tijucas,SC,2,2,2,328576.83,0.0,27.0
02406542000194,4215802,São Bento do Sul,SC,2,2,2,10152.0,1.0,2.5
02460655000178,4102109,Astorga,PR,1,1,1,23700.0,0.0,7.0
02482295000105,4208450,Itapoá,SC,22,5,15,29243.83,1.0,1.0
02548293000171,3201209,Cachoeiro de Itapemirim,ES,1,1,1,24000.0,0.0,2.0
02555079000142,5108402,Várzea Grande,MT,1,1,1,2457600.0,0.0,11.0
02920909000193,3133709,Itatiaiuçu,MG,11,3,11,82039.45999999999,0.18181818181818182,35.0
03061303000102,3500105,Adamantina,SP,3,3,3,218475.57,0.0,0.0
03133862000180,3126703,Francisco Sá,MG,1,1,1,459.34,0.0,28.0
03264792000108,4216206,São Francisco do Sul,SC,26,11,18,309342.6928,0.9615384615384616,1.0
03347885000198,4218509,Treze Tílias,SC,22,6,14,14592.446,1.0,1.0
03387174000147,5211909,Jataí,GO,1,1,1,7714.2,0.0,1.0
03406339000180,4119905,Ponta Grossa,PR,2,2,2,22600.0,0.0,11.5
03587269000104,5201306,Anicuns,GO,1,1,1,3529.51,0.0,5.0
03632431000169,3204351,Rio Bananal,ES,2,2,2,31960.0,0.0,9.5
03702217000131,5107602,Rondonópolis,MT,2,2,2,570615.6,0.0,33.0
03999531000128,3301306,Casimiro de Abreu,RJ,1,1,1,38000.0,0.0,5.0
04200511000108,4201307,Araquari,SC,2,2,2,448.5,1.0,2.0
04244525000123,5220009,São João d'Aliança,GO,3,3,3,21327.85,0.0,4.0
04249257000132,3304706,Santo Antônio de Pádua,RJ,1,1,1,374980.0,0.0,7.0
04338442000101,5213103,Mineiros,GO,1,1,1,4715.95,0.0,5.0
