orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00421772000105,5213103,Mineiros,GO,1,1,1,1412400.0,0.0,19.0
00955107000193,3543907,Rio Claro,SP,1,1,1,10725852.5,0.0,7.0
01210830000106,1709500,Gurupi,TO,1,1,1,35748.0,0.0,46.0
01349236000109,4202800,Braço do Norte,SC,12,1,8,76490.1,1.0,2.0
01404511000131,4305108,Caxias do Sul,RS,1,1,1,77998.92,0.0,0.0
01465988000127,5213103,Mineiros,GO,5,5,5,88140.0,0.0,10.0
01600293000100,4214904,Rio Fortuna,SC,3,2,3,4689.48,1.0,1.0
01648573000199,3303955,Pinheiral,RJ,1,1,1,28680.0,0.0,10.0
01739381000198,4210050,Macieira,SC,1,1,1,50000.0,1.0,4.0
01746653000187,4208807,Jaguaruna,SC,5,3,4,8480.0,1.0,2.0
01746656000110,4208807,Jaguaruna,SC,1,1,1,24000.0,0.0,1.0
01815216000178,5218805,Rio Verde,GO,3,2,3,124016.0,0.0,12.0
01824828000127,4209409,Laguna,SC,3,3,3,440.05,1.0,1.0
01877528000106,4202107,Barra Velha,SC,1,1,1,5338.8,1.0,2.0
01896727000161,4210803,Meleiro,SC,2,1,1,6115.5,1.0,3.0
01933030000113,1100304,Vilhena,RO,1,1,1,12300.0,0.0,29.0
01935036000120,4207304,Imbituba,SC,1,1,1,1159.9,1.0,9.0
01996270000167,4210050,Macieira,SC,1,1,1,400000.0,1.0,4.0
02073207000111,4206108,Grão-Pará,SC,5,3,5,365766.44,1.0,1.0
02180700000130,4215802,São Bento do Sul,SC,1,1,1,234.0,1.0,1.0
02247113000111,4209003,Joaçaba,SC,1,1,1,2000.0,0.0,0.0
02316487000141,5213103,Mineiros,GO,7,1,4,43117.7,0.0,0.0
02362976000130,4208203,Itajaí,SC,3,1,3,10000.0,0.0,5.0
02482295000105,4208450,Itapoá,SC,2,2,2,7258.14,1.0,15.0
02920909000193,3133709,Itatiaiuçu,MG,29,10,23,157453.84,1.0,40.0
03230443000167,4211702,Orleans,SC,1,1,1,2880.0,1.0,1.0
03264792000108,4216206,São Francisco do Sul,SC,17,5,15,156029.83,1.0,1.0
03347885000198,4218509,Treze Tílias,SC,8,4,7,6899.1,1.0,1.0
03752747000194,4215703,Santo Amaro da Imperatriz,SC,1,1,1,1583.0,1.0,1.0
04510687000166,4321907,Três Passos,RS,1,1,1,39200.0,0.0,216.0
04515660000166,4202404,Blumenau,SC,1,1,1,288.28,1.0,4.0
04691691000178,3549805,São José do Rio Preto,SP,8,5,3,49384.76,0.0,0.0
04729502000109,3541406,Presidente Prudente,SP,2,2,2,440.0,0.0,1.0
04828495000100,5211909,Jataí,GO,1,1,1,1799.77,0.0,4.0
04841899000126,3549805,São José do Rio Preto,SP,2,2,2,23026.0,0.0,4.0
04973965000111,5208707,Goiânia,GO,7,7,7,10673774.97,0.0,5.0
05029092000156,4203907,Capinzal,SC,4,3,4,3226.94,1.0,1.0
05055033000152,1501402,Belém,PA,1,1,1,228000.0,0.0,6.0
05106805000138,5204805,Campo Alegre de Goiás,GO,1,1,1,960.0,0.0,0.0
05244336000113,2611606,Recife,PE,1,1,1,66000.0,0.0,7.0
05298824000103,4209003,Joaçaba,SC,1,1,1,2710.0,1.0,4.0
05448443000163,3551009,São Vicente,SP,2,2,1,37000.0,0.0,4.0
05563306000170,3550308,São Paulo,SP,1,1,1,1048499.48,0.0,0.0
05568854000192,5200258,Águas Lindas de Goiás,GO,1,1,1,53913.0,0.0,5.0
05587823000189,3550308,São Paulo,SP,1,1,1,981.0,1.0,118.0
05593119000139,5204508,Caldas Novas,GO,2,1,2,74162.16,0.0,24.0
06016527000190,5107602,Rondonópolis,MT,7,1,7,610000.0,0.0,7.0
06073250000138,4207106,Ilhota,SC,2,1,1,1055.0,1.0,1.0
06089125000116,4207908,Irineópolis,SC,5,2,4,602.25,1.0,1.0
06129491000151,5208509,Goiandira,GO,4,3,4,1505.1,0.0,0.0
06217954000137,2101707,Barreirinhas,MA,1,1,1,2895000.0,0.0,35.0
06368175000132,3303955,Pinheiral,RJ,1,1,1,27900.0,0.0,6.0
06741243000167,2303204,Caririaçu,CE,2,1,2,48720.0,0.0,1.0
07222467000125,5210000,Inhumas,GO,11,3,3,59042.34,0.8181818181818182,0.0
07282951000140,5200258,Águas Lindas de Goiás,GO,2,2,2,2400.0,0.0,55.0
07460294000183,5200258,Águas Lindas de Goiás,GO,16,9,7,184080.27000000002,0.0,58.0
07585406000122,4216305,São João Batista,SC,2,2,2,247280.16,0.0,3.0
07661772000113,2608107,João Alfredo,PE,1,1,1,36000.0,0.0,8.0
07750478000188,3551702,Sertãozinho,SP,24,17,16,75621.0,0.0,7.0
07777639000127,5210109,Ipameri,GO,5,5,5,12658.0,0.0,12.0
07789410000102,4207502,Indaial,SC,2,2,2,52000.0,0.5,93.0
07865433000159,4119905,Ponta Grossa,PR,1,1,1,218398.0,0.0,1.0
07926117000140,4303509,Camaquã,RS,1,1,1,15000.0,0.0,6.0
08083086000175,5203302,Bela Vista de Goiás,GO,24,4,20,3095331.67,0.0,1.0
08184821000137,4209102,Joinville,SC,28,8,19,1107027.8728,1.0,1.0
08259606000158,4208203,Itajaí,SC,16,2,14,297886.5,1.0,1.0
08281643000162,4215802,São Bento do Sul,SC,38,4,21,292322.1579,1.0,1.0
08289417000128,4212304,Paulo Lopes,SC,3,3,3,3825.8500000000004,1.0,1.0
08345495000100,4201307,Araquari,SC,11,7,9,15403.48,1.0,1.0
08361788000173,4216305,São João Batista,SC,2,1,2,480000.0,0.0,1.0
08438054000145,4201109,Anitápolis,SC,1,1,1,1139.4,1.0,2.0
08595042000124,4203600,Campos Novos,SC,9,3,5,59051.82,1.0,2.0
08677428000185,5203302,Bela Vista de Goiás,GO,2,1,1,10533.82,0.0,1.0
08692266000154,4203709,Canelinha,SC,1,1,1,634.788,1.0,6.0
08712299000119,5204003,Cabeceiras,GO,1,1,1,3600.0,0.0,7.0
08797960000136,5003702,Dourados,MS,2,1,2,3110.0,1.0,0.0
08806043000170,4216909,São Lourenço do Oeste,SC,2,2,2,240.96,1.0,4.0
08806721000103,2507507,João Pessoa,PB,1,1,1,307471.27,0.0,89.0
08857731000160,4206009,Governador Celso Ramos,SC,29,2,21,52230.72,1.0,1.0
08858200000191,4211504,Nova Trento,SC,6,2,5,2226.16,1.0,1.0
08999257000100,4202305,Biguaçu,SC,9,3,8,19383.18,1.0,4.0
09097711000109,5220454,Senador Canedo,GO,4,2,4,19152000.0,0.0,2.5
09129733000103,4212908,Pinhalzinho,SC,3,1,3,2117693.5,0.0,0.0
09240588000125,4218707,Tubarão,SC,2,2,2,788.31,1.0,1.5
09626556000162,3526902,Limeira,SP,1,1,1,10665.0,0.0,4.0
10277035000126,2413805,Taboleiro Grande,RN,1,1,1,17715.0,1.0,1.0
10324957000147,4202131,Bela Vista do Toldo,SC,12,9,11,13061.42,1.0,1.0
10377912000130,4215000,Rio Negrinho,SC,15,8,14,35772.54,1.0,1.0
10391817000191,4204004,Catanduvas,SC,9,3,8,9228.1966,1.0,1.0
10396929000135,4219507,Xanxerê,SC,2,2,2,624.96,1.0,10.0
10429180000185,4209854,Lindóia do Sul,SC,10,7,8,3571.15,1.0,1.0
