orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00118735000114,3543402,Ribeirão Preto,SP,4,2,4,11239.05,0.0,19.5
00734500000157,3551603,Serra Negra,SP,1,1,1,4585.0,0.0,2.0
01349236000109,4202800,Braço do Norte,SC,5,1,5,37236.0,1.0,1.0
01465988000127,5213103,Mineiros,GO,3,3,3,555110.6,0.0,10.0
01600293000100,4214904,Rio Fortuna,SC,2,2,2,2070.0,1.0,2.0
01746653000187,4208807,Jaguaruna,SC,4,4,4,2278.56,1.0,2.0
01815216000178,5218805,Rio Verde,GO,1,1,1,11960.0,0.0,15.0
01941360000150,4203303,Campo Alegre,SC,2,1,1,1080.0,1.0,1.0
02073207000111,4206108,Grão-Pará,SC,4,3,4,8440.8,1.0,2.0
02247113000111,4209003,Joaçaba,SC,2,1,1,1852.5,1.0,2.0
02299772000100,4216602,São José,SC,2,2,2,1942.65,1.0,2.0
02316487000141,5213103,Mineiros,GO,2,1,2,177962.26,0.0,25.0
02318396000145,3143906,Muriaé,MG,1,1,1,81733.14,0.0,22.0
02362976000130,4208203,Itajaí,SC,11,1,11,179200.0,0.0,3.0
02454641000141,4205506,Fraiburgo,SC,1,1,1,9000.0,1.0,23.0
02482295000105,4208450,Itapoá,SC,1,1,1,1678.8,1.0,1.0
03230443000167,4211702,Orleans,SC,1,1,1,1998.0,1.0,1.0
03264792000108,4216206,São Francisco do Sul,SC,13,6,13,192836.115,1.0,1.0
03347885000198,4218509,Treze Tílias,SC,5,4,5,1808.76,1.0,1.0
03702217000131,5107602,Rondonópolis,MT,1,1,1,144640.0,0.0,9.0
04691691000178,3549805,São José do Rio Preto,SP,3,2,3,4370.0,0.0,0.0
04739716000166,5206404,Crixás,GO,1,1,1,2198.9,0.0,72.0
04755519000130,3543402,Ribeirão Preto,SP,2,2,2,15475.0,0.0,12.5
04755973000191,5221601,Uruaçu,GO,1,1,1,9920.0,0.0,113.0
04846427000166,5206404,Crixás,GO,1,1,1,17591.2,0.0,73.0
04939180000122,3303203,Nilópolis,RJ,1,1,1,4390.0,0.0,11.0
05029092000156,4203907,Capinzal,SC,4,2,3,13453.4,1.0,1.5
05106805000138,5204805,Campo Alegre de Goiás,GO,5,2,3,112367.7,0.0,18.0
05143014000188,4209003,Joaçaba,SC,1,1,1,9600.0,0.0,1.0
05522917000170,2211001,Teresina,PI,3,1,3,134935.0,0.0,11.0
05604369000127,3550308,São Paulo,SP,2,2,2,5141.7,0.0,45.0
05613121000122,5204508,Caldas Novas,GO,1,1,1,6643.9,0.0,0.0
05636771000193,3550308,São Paulo,SP,1,1,1,1798.0,0.0,371.0
06017932000123,4205506,Fraiburgo,SC,1,1,1,550000.0,1.0,23.0
06068796000109,2918407,Juazeiro,BA,4,4,3,232140.0,0.0,63.5
06069513000135,3169356,Três Marias,MG,1,1,1,1195.0,0.0,2.0
06073250000138,4207106,Ilhota,SC,4,4,4,26159.59,1.0,1.0
06089125000116,4207908,Irineópolis,SC,2,2,2,291.24,1.0,1.0
06129491000151,5208509,Goiandira,GO,1,1,1,3000.0,0.0,0.0
06231312000192,4209409,Laguna,SC,6,4,6,18660.4,1.0,2.0
07276220000191,3106200,Belo Horizonte,MG,1,1,1,315775.35,0.0,3.0
07420613000127,3550308,São Paulo,SP,2,2,2,1957.0,0.0,84.5
07435007000185,2612471,Santa Cruz da Baixa Verde,PE,1,1,1,59000.0,0.0,22.0
07750478000188,3551702,Sertãozinho,SP,1,1,1,1197900.0,0.0,18.0
07777639000127,5210109,Ipameri,GO,6,6,6,775599.3,0.0,14.0
07804588000185,5211404,Itauçu,GO,1,1,1,15750.0,0.0,17.0
07806941000166,4212908,Pinhalzinho,SC,1,1,1,17483.0,0.0,0.0
07861802000135,5210208,Iporá,GO,1,1,1,6000.0,0.0,113.0
08082743000160,3550308,São Paulo,SP,1,1,1,134900.0,1.0,9.0
08083086000175,5203302,Bela Vista de Goiás,GO,5,3,4,235822.2,0.0,24.0
08184821000137,4209102,Joinville,SC,6,2,6,164015.75,1.0,0.0
08281643000162,4215802,São Bento do Sul,SC,5,3,5,3152.66,1.0,1.0
08351513000159,5204003,Cabeceiras,GO,3,1,3,72409.5,0.0,18.0
08595042000124,4203600,Campos Novos,SC,14,5,12,32153.010000000002,1.0,1.0
08692266000154,4203709,Canelinha,SC,21,2,20,31670.415,1.0,1.0
08715618000140,2507507,João Pessoa,PB,1,1,1,94460.72,0.0,2.0
08806043000170,4216909,São Lourenço do Oeste,SC,3,2,3,989.82,1.0,1.0
08857731000160,4206009,Governador Celso Ramos,SC,13,7,11,158505.67500000002,1.0,1.0
08858200000191,4211504,Nova Trento,SC,1,1,1,252.0,1.0,4.0
08999257000100,4202305,Biguaçu,SC,8,5,6,11392.68,1.0,2.0
09240588000125,4218707,Tubarão,SC,2,1,2,9485.9,1.0,1.0
09356616000174,2504009,Campina Grande,PB,2,2,2,35385.18,1.0,2.5
09522642000125,4214300,Rancho Queimado,SC,20,5,16,15978.622,1.0,1.0
10324957000147,4202131,Bela Vista do Toldo,SC,6,3,5,5067.189,1.0,2.0
10377912000130,4215000,Rio Negrinho,SC,24,6,17,33080.505,1.0,1.0
10391817000191,4204004,Catanduvas,SC,15,6,12,12505.71,1.0,1.0
