orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00343828000142,4101150,Ângulo,PR,1,1,1,10478.64,0.0,4.0
00955107000193,3543907,Rio Claro,SP,1,1,1,21682.5,0.0,4.0
00999472000108,5220454,Senador Canedo,GO,2,2,2,156000.0,0.0,12.5
01280363000190,4209102,Joinville,SC,3,3,3,23647.41,0.0,20.0
01282378000198,4217105,São Martinho,SC,2,1,1,145.08,1.0,6.0
01349236000109,4202800,Braço do Norte,SC,9,2,8,97211.505,1.0,1.0
01465988000127,5213103,Mineiros,GO,3,3,3,212588.32,0.0,50.0
01494665000161,5209101,Goiatuba,GO,1,1,1,32000.0,0.0,45.0
01648573000199,3303955,Pinheiral,RJ,1,1,1,67149.0,0.0,6.0
01746653000187,4208807,Jaguaruna,SC,1,1,1,327.3,1.0,1.0
01815216000178,5218805,Rio Verde,GO,8,3,8,1355194.0,0.0,6.0
01935036000120,4207304,Imbituba,SC,1,1,1,1377.0,1.0,1.0
01977854000195,5220702,Sítio d'Abadia,GO,6,5,5,10404.55,0.0,80.0
02073207000111,4206108,Grão-Pará,SC,17,8,15,25274.99,1.0,1.0
02101116000142,3135209,Januária,MG,1,1,1,9204.0,0.0,7.0
02318396000145,3143906,Muriaé,MG,1,1,1,10200.0,0.0,5.0
02362976000130,4208203,Itajaí,SC,1,1,1,20480.0,0.0,12.0
02396675000127,4218004,Tijucas,SC,1,1,1,25000.0,1.0,26.0
02482295000105,4208450,Itapoá,SC,4,1,1,15640.0,1.0,8.0
02581343000112,3506359,Bertioga,SP,3,1,3,3960.25,0.0,33.0
02762633000162,2914802,Itabuna,BA,1,1,1,2500.0,0.0,21.0
02983473000181,2910800,Feira de Santana,BA,1,1,1,78840.0,0.0,47.0
03264792000108,4216206,São Francisco do Sul,SC,3,2,3,73065.2,1.0,1.0
03347885000198,4218509,Treze Tílias,SC,1,1,1,147.6,1.0,2.0
03570696000180,4119905,Ponta Grossa,PR,1,1,1,1552.0,0.0,11.0
03587269000104,5201306,Anicuns,GO,6,1,6,273582.0,0.0,10.0
03852808000195,5205455,Cezarina,GO,1,1,1,12100.0,0.0,7.0
04095458000122,3304300,Rio Bonito,RJ,1,1,1,7140.0,0.0,15.0
04244525000123,5220009,São João d'Aliança,GO,2,2,2,4507.9,0.0,0.0
04326257000199,4102901,Bituruna,PR,31,2,30,280757.62,0.0,5.0
04529388000173,4212809,Balneário Piçarras,SC,1,1,1,270000.0,0.0,0.0
04603063000193,2704302,Maceió,AL,1,1,1,450000.0,0.0,11.0
04691691000178,3549805,São José do Rio Preto,SP,2,2,2,47550.0,0.0,0.0
04927953000150,4215802,São Bento do Sul,SC,1,1,1,6080.0,1.0,7.0
05029092000156,4203907,Capinzal,SC,24,7,22,1731590.922,0.8333333333333334,1.0
05106805000138,5204805,Campo Alegre de Goiás,GO,5,1,4,41270.0,0.0,34.0
05127965000163,1100130,Machadinho D'Oeste,RO,2,2,2,16880.98,0.0,82.0
05143014000188,4209003,Joaçaba,SC,1,1,1,27200.0,0.0,3.0
05211356000198,3550407,São Pedro,SP,7,5,7,126302.88,0.0,4.0
05245375000135,3550308,São Paulo,SP,1,1,1,56000.0,0.0,103.0
05301040000197,5007695,São Gabriel do Oeste,MS,1,1,1,40430.0,0.0,63.0
05315227000140,3531902,Morro Agudo,SP,2,2,2,80400.0,0.0,34.0
05380490000112,3510005,Cândido Mota,SP,1,1,1,2070.0,0.0,0.0
05469074000195,5201108,Anápolis,GO,1,1,1,11100.0,0.0,25.0
05494401000169,3550308,São Paulo,SP,1,1,1,2239480.2,1.0,577.0
05522917000170,2211001,Teresina,PI,1,1,1,26582761.32,0.0,12.0
05593119000139,5204508,Caldas Novas,GO,2,2,2,133410.48,0.0,3.5
05604369000127,3550308,São Paulo,SP,1,1,1,2490.0,1.0,102.0
05774805000106,4216602,São José,SC,1,1,1,716.8,1.0,2.0
