orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
07222467000125,5210000,Inhumas,GO,30,5,19,120862.56,0.16666666666666666,0.0
07252975000156,3106200,Belo Horizonte,MG,3,1,2,6120.4400000000005,0.0,0.0
07420613000127,3550308,São Paulo,SP,2,2,2,454996.0,0.0,168.5
07464768000165,5212303,Leopoldo de Bulhões,GO,2,2,2,4980.0,0.0,1.5
07505809000114,4106902,Curitiba,PR,4,4,4,154035.0,0.0,10.0
07556717000163,5212501,Luziânia,GO,4,2,2,26751.0,0.0,1.0
07585406000122,4216305,São João Batista,SC,1,1,1,36178.9,0.0,1.0
07622131000150,4208906,Jaraguá do Sul,SC,1,1,1,2091.12,1.0,0.0
07633040000110,4202107,Barra Velha,SC,1,1,1,1779.84,1.0,0.0
07676836000150,2308708,Morada Nova,CE,1,1,1,58485.71,0.0,5.0
07690399000129,2309300,Nova Russas,CE,2,2,2,120000.0,0.0,5.5
07733475000136,2102325,Buriticupu,MA,1,1,1,193200.0,0.0,25.0
07750478000188,3551702,Sertãozinho,SP,19,11,12,2117061.48,0.0,15.0
07777639000127,5210109,Ipameri,GO,3,3,3,35270.0,0.0,6.0
07791947000107,5206909,Davinópolis,GO,15,8,11,857455.33,0.0,48.0
07861703000153,5210208,Iporá,GO,5,3,5,2413592.33,0.0,85.0
07900983000161,3306156,Varre-Sai,RJ,1,1,1,16195.65,1.0,1.0
08083086000175,5203302,Bela Vista de Goiás,GO,21,4,18,178767.43,0.0,2.0
08151884000197,4126256,Sarandi,PR,1,1,1,749000.0,0.0,1.0
08184785000101,4209102,Joinville,SC,7,3,3,80575.84,1.0,1.0
08184821000137,4209102,Joinville,SC,42,14,29,865475.74,1.0,1.0
08218991000195,2914802,Itabuna,BA,2,2,2,3377854.4299999997,0.0,22.5
08259606000158,4208203,Itajaí,SC,1,1,1,66485.12,1.0,2.0
08281643000162,4215802,São Bento do Sul,SC,11,5,8,27682.9878,1.0,1.0
08289417000128,4212304,Paulo Lopes,SC,6,5,6,398695.2,1.0,1.0
08345495000100,4201307,Araquari,SC,22,7,10,130104.84,1.0,1.0
08418353000118,5203939,Buriti de Goiás,GO,1,1,1,13470.0,0.0,0.0
08435209000190,4204608,Criciúma,SC,6,1,6,14171.349999999999,1.0,1.0
08438054000145,4201109,Anitápolis,SC,19,6,14,10492.025,1.0,1.0
08543762000146,4205704,Garopaba,SC,1,1,1,273.0,1.0,1.0
08595042000124,4203600,Campos Novos,SC,25,8,20,151713.84159999999,0.96,1.0
08595187000125,2903201,Barreiras,BA,2,2,2,124277.54000000001,0.0,1.0
08682079000190,3114204,Carmo do Cajuru,MG,1,1,1,265034.45,0.0,6.0
08692266000154,4203709,Canelinha,SC,40,3,21,31520.7018,1.0,1.0
08715618000140,2507507,João Pessoa,PB,4,3,3,129351.65,0.0,13.0
08806026000133,4216909,São Lourenço do Oeste,SC,1,1,1,492.0,1.0,1.0
08806721000103,2507507,João Pessoa,PB,6,6,6,10824976.4,0.0,35.5
08857731000160,4206009,Governador Celso Ramos,SC,6,5,5,51039.0,1.0,4.0
08858200000191,4211504,Nova Trento,SC,9,4,9,8566.285,1.0,1.0
08931506000126,4128104,Umuarama,PR,2,2,2,868826.28,0.0,11.5
08948407000157,5208707,Goiânia,GO,1,1,1,210000.0,0.0,8.0
08971900000198,4217253,São Pedro de Alcântara,SC,12,6,11,12281.81,1.0,1.0
08999257000100,4202305,Biguaçu,SC,11,8,10,78785.36,0.9090909090909091,1.0
09097711000109,5220454,Senador Canedo,GO,21,2,20,8385000.0,0.0,2.0
09105181000195,5208004,Formosa,GO,79,1,70,15136069.15,0.0,92.0
09129733000103,4212908,Pinhalzinho,SC,5,2,5,2432849.5,0.0,0.0
09240588000125,4218707,Tubarão,SC,20,5,18,184928.63,0.95,1.0
09332615000190,5203807,Britânia,GO,5,5,5,34131.0,0.0,1.0
09403680000169,3550704,São Sebastião,SP,4,4,4,34364.4,0.0,37.5
09487310000157,4315602,Rio Grande,RS,1,1,1,6750.0,0.0,4.0
09509569000151,4313409,Novo Hamburgo,RS,1,1,1,53075.0,0.0,0.0
09522642000125,4214300,Rancho Queimado,SC,17,5,12,12451.554,1.0,2.0
09626556000162,3526902,Limeira,SP,1,1,1,13537.5,0.0,4.0
09663279000168,2600401,Água Preta,PE,1,1,1,37740.0,0.0,15.0
10237604000100,2314003,Várzea Alegre,CE,1,1,1,32500.0,0.0,27.0
10316445000139,2600401,Água Preta,PE,2,2,2,67896.0,0.0,42.5
10319517000100,2805604,Porto da Folha,SE,4,4,4,896400.0,0.0,53.0
10321417000100,2309458,Ocara,CE,1,1,1,68880.0,1.0,58.0
10377912000130,4215000,Rio Negrinho,SC,6,5,6,5978.8,1.0,1.0
10391817000191,4204004,Catanduvas,SC,10,3,10,7347.25,1.0,1.0
10396929000135,4219507,Xanxerê,SC,3,2,3,846816.8,0.6666666666666666,6.0
10423151000106,4204251,Cocal do Sul,SC,1,1,1,639.5,1.0,1.0
10429180000185,4209854,Lindóia do Sul,SC,5,3,5,6673.56,1.0,1.0
10432684000154,4219309,Videira,SC,1,1,1,120000.0,0.0,7.0
10455823000165,4204301,Concórdia,SC,15,4,12,109093.9525,1.0,1.0
10459525000143,4202008,Balneário Camboriú,SC,5,3,4,3686447.3,0.8,1.0
10465435000165,4219101,Vargeão,SC,8,2,8,3921.0062,1.0,1.0
10465644000109,5201702,Aragarças,GO,1,1,1,18136.32,0.0,14.0
10467921000112,1500602,Altamira,PA,3,3,3,4266952.8,0.0,14.0
10469199000155,4214805,Rio do Sul,SC,7,5,6,262422.26,0.7142857142857143,1.0
10472663000162,5211701,Jandaia,GO,1,1,1,647.19,0.0,45.0
10474017000134,5006002,Nova Alvorada do Sul,MS,1,1,1,39600.0,0.0,-29.0
10478051000187,4208609,Jaborá,SC,1,1,1,308.0,1.0,1.0
10479670000196,4212502,Penha,SC,16,6,10,29177.48,1.0,4.0
10481963000108,4200754,Alto Bela Vista,SC,9,4,7,4295.33,1.0,1.0
10496025000181,5221007,Taquaral de Goiás,GO,1,1,1,90000.0,0.0,4.0
10496698000131,4205308,Faxinal dos Guedes,SC,1,1,1,1251.9808,1.0,1.0
10502372000170,4219002,Urussanga,SC,1,1,1,67710.0,0.0,14.0
10532003000120,4200101,Abelardo Luz,SC,30,5,19,61931.304000000004,1.0,1.0
10540697000147,4205456,Forquilhinha,SC,34,7,13,495397.6,0.9705882352941176,1.5
10543660000172,3538600,Piracaia,SP,2,2,2,49680.0,0.0,1.0
10552903000139,4204905,Descanso,SC,43,6,33,99985.194,1.0,1.0
10556980000167,4213500,Porto Belo,SC,3,3,1,300000.0,0.0,0.0
10559279000100,3511102,Catanduva,SP,4,4,4,231461.0,0.0,4.0
10564533000150,5210307,Israelândia,GO,2,2,2,11650.0,0.0,5.5
10565436000181,4217006,São Ludgero,SC,47,10,25,100217.9566,1.0,1.0
10568451000183,4207304,Imbituba,SC,23,9,23,299209.5792,1.0,1.0
10594533000100,4209003,Joaçaba,SC,4,4,4,13267.5,0.75,3.5
10599648000180,2608107,João Alfredo,PE,1,1,1,19800.0,0.0,38.0
10606509000136,4202453,Bombinhas,SC,5,2,5,307125.0,0.0,7.0
10624466000111,4202206,Benedito Novo,SC,1,1,1,162853.75,0.0,0.0
10628610000198,2608909,Limoeiro,PE,3,2,3,698994.1,0.0,3.0
10631880000158,4207205,Imaruí,SC,16,4,10,13129.555,1.0,1.0
10687065000100,2614600,Tabira,PE,1,1,1,175998.1,0.0,1.0
10701551000136,5200803,Alvorada do Norte,GO,3,2,2,17887.96,0.0,10.0
10714485000139,4200606,Águas Mornas,SC,1,1,1,5600.0,1.0,1.0
10742819000188,3552403,Sumaré,SP,1,1,1,8231.28,0.0,14.0
10759024000182,5210307,Israelândia,GO,2,2,2,2350.0,0.0,3.0
10788473000159,4207106,Ilhota,SC,4,4,4,11914.0,1.0,1.0
10836939000144,5001904,Bataguassu,MS,9,1,9,589100.0,0.0,1.0
10936853000193,5215231,Novo Gama,GO,1,1,1,78000.0,0.0,16.0
10936861000130,5215231,Novo Gama,GO,3,3,3,380898.72,0.0,18.0
10971858000157,4203956,Capivari de Baixo,SC,11,3,9,8858.82,1.0,1.0
11046759000121,1702109,Araguaína,TO,27,1,27,4725000.0,0.0,34.0
11084263000142,5006606,Ponta Porã,MS,11,1,11,2438911.57,0.0,24.0
11111771000172,5205406,Ceres,GO,1,1,1,358400.0,0.0,31.0
11148262000114,4208302,Itapema,SC,30,11,24,103292.3616,1.0,2.0
11149280000110,5200506,Aloândia,GO,1,1,1,3000.65,0.0,0.0
11151460000137,4201406,Araranguá,SC,1,1,1,15140.0,0.0,19.0
11168270000122,5215702,Palmeiras de Goiás,GO,2,1,2,28602.8,0.0,4.5
11171868000170,5216403,Paraúna,GO,3,1,3,438708.0,0.0,1.0
11186410000195,1501451,Belterra,PA,2,1,2,58698.8,0.0,1.0
11209472000175,3557006,Votorantim,SP,3,2,3,25812.01,1.0,6.0
11214458000160,4216602,São José,SC,44,8,26,559758.48,1.0,1.0
11231203000105,4210605,Massaranduba,SC,14,8,12,65466.770000000004,0.9285714285714286,4.0
11232665000147,5200506,Aloândia,GO,27,15,14,79210.57,0.0,2.0
11241709000103,4201703,Ascurra,SC,1,1,1,319000.0,0.0,6.0
11243552000147,4200804,Anchieta,SC,15,2,13,12264.03,1.0,1.0
11245566000108,2104057,Estreito,MA,1,1,1,120000.0,0.0,26.0
11252074000131,4206603,Guarujá do Sul,SC,6,2,6,10180.39,1.0,1.0
11257200000140,4205159,Doutor Pedrinho,SC,1,1,1,152.6,1.0,1.0
11260263000156,5215207,Novo Brasil,GO,1,1,1,42098.88,0.0,35.0
11265919000123,4205001,Dionísio Cerqueira,SC,22,4,17,34564.53,1.0,1.0
11267244000151,5203906,Buriti Alegre,GO,1,1,1,53200.0,0.0,13.0
11268671000154,5212303,Leopoldo de Bulhões,GO,9,9,5,16659.0,0.0,0.0
11283510000130,5216403,Paraúna,GO,2,2,2,125321.72,0.0,1.0
11290422000165,4202081,Bandeirante,SC,3,3,3,29980.5,0.6666666666666666,1.0
11290534000116,4217402,Schroeder,SC,15,1,12,31077.0768,1.0,1.0
11291694000180,5001003,Aparecida do Taboado,MS,1,1,1,273600.0,0.0,1.0
11293409000160,4206504,Guaramirim,SC,2,1,2,11198.92,1.0,1.0
11299998000193,4212056,Palmeira,SC,2,2,2,5679.98,1.0,1.0
11301643000191,4210001,Luiz Alves,SC,1,1,1,43228.5,0.0,0.0
11303923000139,4205803,Garuva,SC,5,4,5,28930.0,1.0,1.0
11307015000113,5219100,Santa Bárbara de Goiás,GO,14,6,11,31010.219999999998,0.0,8.0
11308894000106,3302403,Macaé,RJ,1,1,1,6064.23,0.0,39.0
11310394000109,4212205,Papanduva,SC,1,1,1,748.0,1.0,2.0
11310741000195,3527306,Louveira,SP,1,1,1,928.4,0.0,10.0
11315213000129,5219308,Santa Helena de Goiás,GO,38,2,33,3769997.54,0.0,36.0
11320964000133,5209705,Hidrolândia,GO,7,3,5,30302.48,0.8571428571428571,7.0
11323964000197,4211850,Ouro Verde,SC,19,5,14,22603.261,1.0,1.0
11323985000102,4219705,Xaxim,SC,30,10,25,204819.102,0.9666666666666667,4.0
11326603000102,2608453,Lagoa do Carro,PE,1,1,1,20400.0,0.0,130.0
11329956000158,4207700,Ipumirim,SC,6,6,6,2070.7200000000003,1.0,1.0
11333647000151,4213906,Presidente Castello Branco,SC,12,5,10,14391.0484,1.0,1.0
11335530000107,5219902,São Francisco de Goiás,GO,1,1,1,9842.0,0.0,1.0
11336672000199,1709500,Gurupi,TO,3,2,3,13742.0,0.0,6.0
11344960000195,4206306,Guabiruba,SC,10,8,9,35273.49,1.0,4.0
11352368000135,5210604,Itaguaru,GO,2,1,2,42000.0,0.0,1.0
11354232000164,5206701,Damianópolis,GO,1,1,1,913.0,0.0,16.0
11355483000163,4207502,Indaial,SC,1,1,1,9519.92,1.0,2.0
11355924000127,4206405,Guaraciaba,SC,19,3,17,38134.849,1.0,1.0
11356696000100,3204906,São Mateus,ES,1,1,1,1000861.92,0.0,0.0
11359214000175,4216909,São Lourenço do Oeste,SC,15,8,15,13412.198,1.0,1.0
11360515000119,4215687,Santa Terezinha do Progresso,SC,1,1,1,622630.0,0.0,0.0
11364800000108,4216404,São João do Sul,SC,4,3,3,293521.5,0.5,0.0
11364954000108,4204459,Coronel Martins,SC,8,2,7,3182.11,1.0,4.0
11370658000101,2806701,São Cristóvão,SE,3,3,3,505440.0,0.0,0.0
11375809000114,4214904,Rio Fortuna,SC,12,7,12,10631.0,1.0,1.0
11380216000146,2805505,Poço Verde,SE,5,1,5,237458.64,0.0,47.0
11391279000106,4212601,Peritiba,SC,2,2,2,117201.9,1.0,0.0
11391482000174,4202537,Bom Jesus,SC,43,3,27,20550.6306,1.0,1.0
11395801000110,4207684,Ipuaçu,SC,5,4,5,241618.528,1.0,2.0
11400094000102,2509107,Mari,PB,1,1,1,449000.0,0.0,57.0
11402091000108,2800506,Areia Branca,SE,1,1,1,415000.0,0.0,0.0
11407443000118,4208500,Ituporanga,SC,33,8,22,40194.46,1.0,2.0
11408074000188,4206801,Ibicaré,SC,27,2,13,82469.625,1.0,1.0
11420595000150,4212106,Palmitos,SC,1,1,1,1369.2,1.0,1.0
11420840000120,4200507,Águas de Chapecó,SC,1,1,1,23680.0,0.0,0.0
11429759000100,4212239,Paraíso,SC,12,8,10,211047.58000000002,1.0,4.0
11431615000199,4215752,São Bernardino,SC,13,8,10,8519.89,1.0,1.0
11433441000101,4217808,Taió,SC,2,2,2,3227.36,1.0,4.0
11436906000170,4205902,Gaspar,SC,10,4,9,232808.24,0.9,1.0
11436910000138,4213203,Pomerode,SC,22,8,18,35555.82,1.0,1.0
11439872000177,2805802,Riachão do Dantas,SE,8,1,8,49600.71,0.0,15.0
11443806000170,5000203,Água Clara,MS,1,1,1,6471.0,0.0,1.0
11455792000105,4211108,Monte Castelo,SC,20,5,14,263925.92,1.0,1.0
11456532000154,4206405,Guaraciaba,SC,1,1,1,772.75,1.0,2.0
11470270000182,5214101,Mutunópolis,GO,136,57,70,1114982.01,0.0,57.0
11481782000144,4202859,Braço do Trombudo,SC,27,8,21,22152.7142,1.0,1.0
11483709000101,4309001,Giruá,RS,2,2,2,1890.0,0.0,53.0
11485410000196,4208450,Itapoá,SC,10,6,10,983753.79,0.9,1.0
11491075000139,4218301,Três Barras,SC,7,5,6,30328.194,1.0,1.0
11497013000134,2611606,Recife,PE,2,2,2,807115.54,0.0,256.5
11503081000169,2613602,São José do Egito,PE,1,1,1,706800.0,0.0,15.0
11508942000100,2611606,Recife,PE,8,8,6,630000.0,0.0,7.5
11520158000109,4215554,Santa Helena,SC,15,5,14,23284.775999999998,1.0,4.0
11520287000105,5207352,Edealina,GO,1,1,1,14000.0,0.0,3.0
11553540000119,4216008,São Carlos,SC,9,8,8,5756.1,1.0,1.0
11583495000145,4203006,Caçador,SC,1,1,1,508595.64,0.0,4.0
11598317000198,5210000,Inhumas,GO,4,4,4,253590.0,0.0,1.0
11607006000148,4218004,Tijucas,SC,6,2,6,366343.25,1.0,4.0
11643598000153,4202131,Bela Vista do Toldo,SC,10,5,8,17968.06,1.0,1.5
11685817000167,4208104,Itaiópolis,SC,1,1,1,256989.6,0.0,0.0
11688879000122,5206404,Crixás,GO,2,1,2,48000.0,0.0,21.0
11692044000146,5214903,Nova Roma,GO,5,2,4,126599.76,0.0,19.0
11718406000120,2800308,Aracaju,SE,1,1,1,183360.0,0.0,2.0
11732185000145,4215455,Sangão,SC,11,1,8,6331.561,1.0,1.0
11750074000161,2803302,Japaratuba,SE,4,4,4,97150.0,0.0,16.0
11800731000138,3304201,Resende,RJ,1,1,1,14999.94,0.0,8.0
11822633000100,3203056,Jaguaré,ES,1,1,1,146400.0,0.0,1.0
11839890000146,5222203,Vila Boa,GO,1,1,1,454183.65,0.0,7.0
11840546000177,4209300,Lages,SC,36,10,22,130676.844,1.0,1.0
11850969000178,2804508,Nossa Senhora da Glória,SE,6,3,6,75408.94,0.8333333333333334,0.5
11873495000180,4202099,Barra Bonita,SC,5,2,5,3855.7700000000004,1.0,1.0
11888327000168,4216107,São Domingos,SC,12,8,11,19078.65,1.0,1.0
11892520000172,3505807,Bastos,SP,15,2,8,34780.07,0.9333333333333333,35.0
11924138000101,5213103,Mineiros,GO,91,33,58,1610745.26,0.0,6.0
11960753000165,4202701,Botuverá,SC,2,2,2,5049.0,1.0,1.0
12021434000157,5004908,Jaraguari,MS,1,1,1,12000.0,0.0,17.0
12053489000149,5211909,Jataí,GO,3,3,3,37534.0,0.0,1.0
12092636000190,4211900,Palhoça,SC,1,1,1,72000.0,0.0,1.0
12094507000130,4216701,São José do Cedro,SC,16,8,13,34093.034,1.0,2.0
12115907000185,4208450,Itapoá,SC,17,2,8,4211.83,1.0,1.0
12116187000172,3304300,Rio Bonito,RJ,2,2,2,1143460.0,0.0,3.0
12139961000160,4219853,Zortéa,SC,24,8,20,20998.0772,1.0,1.0
12219015000124,2802908,Itabaiana,SE,11,4,9,203295.0,0.0,22.0
12282048000119,1500107,Abaetetuba,PA,2,1,2,510355.10000000003,0.0,231.0
12298037000127,3526704,Leme,SP,12,12,6,16393.01,0.9166666666666666,5.5
12321353000172,4213708,Pouso Redondo,SC,1,1,1,38120.0,1.0,8.0
12334083000134,4217105,São Martinho,SC,13,9,12,17880.032,1.0,1.0
12488175000179,4218905,Urubici,SC,35,7,24,53806.256,1.0,1.0
12570642000105,2608909,Limoeiro,PE,8,2,8,48224.35,0.0,4.0
12640342000155,3303807,Paraty,RJ,7,4,6,2356272.72,0.0,8.0
12652881000104,2406007,José da Penha,RN,1,1,1,77336.16,1.0,24.0
12710978000126,1501303,Barcarena,PA,28,2,28,1274570.67,1.0,0.0
12770455000175,4202107,Barra Velha,SC,2,2,2,7059337.2,0.5,3.0
12992503000170,4202909,Brusque,SC,1,1,1,108000.0,0.0,1.0
13016717000173,4307708,Esteio,RS,1,1,1,124583.43,0.0,10.0
13018648000137,4217204,São Miguel do Oeste,SC,2,2,1,79617.6,0.0,3.0
13019421000106,4215695,Santiago do Sul,SC,5,5,5,19480.1485,0.8,1.0
13034603000156,5008305,Três Lagoas,MS,2,1,2,142104.0,0.0,281.0
13102858000109,4213500,Porto Belo,SC,6,6,6,1078000.0,0.0,0.0
13118245000160,2800308,Aracaju,SE,1,1,1,200778.65,0.0,49.0
13128780003389,2800308,Aracaju,SE,2,2,2,2006837.0,0.0,1.0
13128780009905,2800308,Aracaju,SE,1,1,1,18000.0,0.0,17.0
13170158000151,4208906,Jaraguá do Sul,SC,9,6,7,12837.23,1.0,1.0
13183513000127,4320008,Sapucaia do Sul,RS,2,2,2,401200.0,0.0,7.5
13358623000182,5205455,Cezarina,GO,1,1,1,4720.0,0.0,0.0
13417917000138,4201257,Apiúna,SC,2,1,2,3128.4,1.0,2.0
13454844000154,2604106,Caruaru,PE,1,1,1,47227.0,0.0,2.0
13501444000152,5220454,Senador Canedo,GO,1,1,1,54000.0,0.0,5.0
13554908000199,4202859,Braço do Trombudo,SC,1,1,1,94306.4,0.0,0.0
13600190000120,5002951,Chapadão do Sul,MS,1,1,1,14280.0,1.0,7.0
13633606000106,5219902,São Francisco de Goiás,GO,1,1,1,3624.0,0.0,1.0
13660803000114,4218707,Tubarão,SC,1,1,1,1960.0,1.0,2.0
13660914000120,4218707,Tubarão,SC,2,2,2,100000.0,0.0,31.0
13667230000150,4218707,Tubarão,SC,1,1,1,1288436.04,1.0,30.0
13723290000143,5215603,Padre Bernardo,GO,9,3,2,22378.0,0.0,4.0
13749592000190,5211909,Jataí,GO,1,1,1,15000.0,0.0,5.0
13769209000166,5203575,Bonópolis,GO,1,1,1,55785.0,0.0,1.0
13806951000102,4205803,Garuva,SC,3,2,3,24569.079999999998,1.0,1.0
13809070000137,5205000,Carmo do Rio Verde,GO,1,1,1,9000.0,0.0,22.0
13823697000142,5000609,Amambai,MS,13,1,13,387680.05,0.0,4.0
13828365000150,3305703,Sumidouro,RJ,1,1,1,22968.0,0.0,8.0
13843252000124,4207908,Irineópolis,SC,18,4,9,3466.27,1.0,1.0
13844779000173,2506301,Guarabira,PB,1,1,1,3325193.16,0.0,28.0
13864377000130,3550308,São Paulo,SP,240,149,100,60232233.61,0.0,222.0
13884310000168,4206504,Guaramirim,SC,3,2,2,6492.0,1.0,1.0
