orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00421772000105,5213103,Mineiros,GO,1,1,1,51000.0,0.0,20.0
00634997000131,3167202,Sete Lagoas,MG,1,1,1,61200.0,0.0,14.0
00955107000193,3543907,Rio Claro,SP,1,1,1,4728.0,0.0,4.0
01280363000190,4209102,Joinville,SC,1,1,1,500.0,0.0,1.0
01349236000109,4202800,Braço do Norte,SC,1,1,1,7291.0,1.0,4.0
01397083000167,4216503,São Joaquim,SC,4,3,3,2871.05,1.0,1.0
01420402000108,1504208,Marabá,PA,1,1,1,3800.0,0.0,0.0
01465988000127,5213103,Mineiros,GO,6,2,2,22451.559999999998,0.0,8.0
01600293000100,4214904,Rio Fortuna,SC,1,1,1,209.28,1.0,1.0
01648573000199,3303955,Pinheiral,RJ,1,1,1,24000.0,0.0,7.0
01650166000116,5212204,Jussara,GO,122,82,69,1122904.55,0.0,115.0
01815216000178,5218805,Rio Verde,GO,6,2,6,197186.0,0.0,3.0
01850671000104,4203600,Campos Novos,SC,8,2,5,6871.35,1.0,1.0
01877528000106,4202107,Barra Velha,SC,2,2,2,47333.4,0.0,0.0
01941360000150,4203303,Campo Alegre,SC,2,2,2,7153.16,1.0,1.0
02073207000111,4206108,Grão-Pará,SC,9,5,8,5794.84,1.0,1.0
02316487000141,5213103,Mineiros,GO,6,3,3,87900.75,0.0,12.0
02345707000165,4108304,Foz do Iguaçu,PR,1,1,1,174201.71,0.0,14.0
02371916000183,5208707,Goiânia,GO,10,10,10,200169749.52,0.0,18.0
02396675000127,4218004,Tijucas,SC,7,3,4,281347.0,1.0,1.0
02482295000105,4208450,Itapoá,SC,4,3,4,24902.6,1.0,1.0
02524947000127,3301876,Iguaba Grande,RJ,1,1,1,0.01,0.0,27.0
02571926000162,5220009,São João d'Aliança,GO,1,1,1,9961.0,0.0,1.0
02920909000193,3133709,Itatiaiuçu,MG,1,1,1,539.4,1.0,39.0
02925027000110,5002704,Campo Grande,MS,1,1,1,250000.0,0.0,0.0
03230443000167,4211702,Orleans,SC,5,4,4,3616.03,1.0,2.0
03264792000108,4216206,São Francisco do Sul,SC,1,1,1,234000.0,0.0,0.0
03347885000198,4218509,Treze Tílias,SC,1,1,1,71.48,1.0,1.0
03587269000104,5201306,Anicuns,GO,1,1,1,4238.5,0.0,10.0
04106469000160,3512209,Conchal,SP,1,1,1,13800.0,0.0,1.0
04244525000123,5220009,São João d'Aliança,GO,18,4,14,283852.63,0.0,1.0
04691691000178,3549805,São José do Rio Preto,SP,17,8,16,1762417.56,0.0,21.0
04755973000191,5221601,Uruaçu,GO,1,1,1,130000.0,0.0,10.0
04776218000193,5211909,Jataí,GO,1,1,1,410.0,0.0,6.0
04887257000168,2506301,Guarabira,PB,1,1,1,80439.6,0.0,23.0
05009757000160,3533908,Olímpia,SP,4,1,2,1882.82,0.0,18.0
05029092000156,4203907,Capinzal,SC,8,4,7,52218.67,1.0,1.0
05055033000152,1501402,Belém,PA,1,1,1,8727356.0,0.0,74.0
05169884000126,5215504,Ouvidor,GO,1,1,1,3650.0,0.0,55.0
05211356000198,3550407,São Pedro,SP,76,8,37,331380.8,0.0,92.5
05345213000179,3119807,Córrego Danta,MG,1,1,1,77280.0,0.0,14.0
05522917000170,2211001,Teresina,PI,1,1,1,4544800.0,0.0,7.0
05612822000147,3550308,São Paulo,SP,2,2,2,103716.1,0.0,16.0
06068089000104,5107958,Tangará da Serra,MT,1,1,1,7682790.75,0.0,5.0
06079623000188,1501303,Barcarena,PA,1,1,1,11960.0,1.0,3.0
06089125000116,4207908,Irineópolis,SC,34,4,26,46746.4278,1.0,1.0
06113056000139,2804805,Nossa Senhora do Socorro,SE,2,2,2,3084765.19,0.0,43.0
