orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
01197548000136,3301009,Campos dos Goytacazes,RJ,1,1,1,15718.5,0.0,56.0
01335616000186,3519071,Hortolândia,SP,1,1,1,580.0,0.0,8.0
01465988000127,5213103,Mineiros,GO,3,1,2,9710.6,0.0,17.0
01494665000161,5209101,Goiatuba,GO,1,1,1,3920.0,0.0,4.0
01600293000100,4214904,Rio Fortuna,SC,1,1,1,161.01,1.0,1.0
01610999000153,4203303,Campo Alegre,SC,1,1,1,7435.8,1.0,1.0
01746653000187,4208807,Jaguaruna,SC,40,13,29,42210.911,1.0,1.0
01896727000161,4210803,Meleiro,SC,3,3,3,2895.09,1.0,1.0
01941360000150,4203303,Campo Alegre,SC,6,5,6,17005.3,1.0,2.0
02073207000111,4206108,Grão-Pará,SC,11,5,10,3592.99,1.0,1.0
02256983000157,3204708,São Gabriel da Palha,ES,1,1,1,2700.0,0.0,14.0
02316487000141,5213103,Mineiros,GO,2,2,2,58079.36,0.0,4.0
02362976000130,4208203,Itajaí,SC,3,2,3,112400.0,0.6666666666666666,14.0
02396675000127,4218004,Tijucas,SC,1,1,1,269.76,1.0,2.0
02482295000105,4208450,Itapoá,SC,24,4,13,77427.07,1.0,1.0
02925027000110,5002704,Campo Grande,MS,1,1,1,494000.0,0.0,37.0
03230443000167,4211702,Orleans,SC,4,1,1,15951.68,1.0,1.0
03347885000198,4218509,Treze Tílias,SC,7,3,3,21352.52,1.0,1.0
04424722000124,3116159,Chapada Gaúcha,MG,1,1,1,8400.0,0.0,9.0
04729502000109,3541406,Presidente Prudente,SP,5,5,4,11570.92,0.0,1.0
04902325000110,4202305,Biguaçu,SC,2,2,2,236.37,1.0,2.0
05002371000126,4219309,Videira,SC,1,1,1,287.68,1.0,1.0
05029092000156,4203907,Capinzal,SC,3,2,3,3002650.9,0.6666666666666666,3.0
05145721000103,4107652,Fazenda Rio Grande,PR,1,1,1,5500.0,0.0,45.0
05156411000194,2914703,Itaberaba,BA,1,1,1,16500.0,0.0,3.0
05472936000139,4208203,Itajaí,SC,3,3,3,1014700.0,0.0,1.0
05510098000140,3550308,São Paulo,SP,1,1,1,2250.0,0.0,25.0
05522917000170,2211001,Teresina,PI,3,1,3,2938500.0,0.0,4.0
05607916000128,1400100,Boa Vista,RR,4,4,3,1343630.0,0.0,184.0
05658353000105,3550308,São Paulo,SP,1,1,1,34680.0,0.0,3.0
06069513000135,3169356,Três Marias,MG,1,1,1,334900.0,0.0,0.0
06089125000116,4207908,Irineópolis,SC,8,4,5,3893.7,1.0,1.0
06231312000192,4209409,Laguna,SC,1,1,1,8570.4,1.0,3.0
06916689000185,3509502,Campinas,SP,2,2,2,11000.0,0.0,9.0
06939919000121,3203205,Linhares,ES,1,1,1,6930.0,0.0,0.0
07146181000108,4209003,Joaçaba,SC,1,1,1,23.14,1.0,0.0
07222467000125,5210000,Inhumas,GO,1,1,1,235.0,1.0,0.0
07381646000105,3540606,Porto Feliz,SP,1,1,1,3827.0,0.0,56.0
07420613000127,3550308,São Paulo,SP,1,1,1,1912763.64,0.0,354.0
07520940000150,2910800,Feira de Santana,BA,1,1,1,16699.06,0.0,2.0
07777639000127,5210109,Ipameri,GO,1,1,1,19800.0,0.0,4.0
07854402000100,4202008,Balneário Camboriú,SC,2,2,2,68320.0,0.0,2.0
08083086000175,5203302,Bela Vista de Goiás,GO,5,1,5,115913.8,0.0,16.0
08184821000137,4209102,Joinville,SC,23,14,19,1315997.17,1.0,1.0
08259606000158,4208203,Itajaí,SC,4,1,2,25302.3,1.0,1.0
08281643000162,4215802,São Bento do Sul,SC,8,6,8,5076.15,1.0,1.0
08289417000128,4212304,Paulo Lopes,SC,5,2,5,1417.01,1.0,1.0
08345495000100,4201307,Araquari,SC,21,9,18,133519.0125,1.0,1.0
08435209000190,4204608,Criciúma,SC,5,3,4,13521.33,1.0,2.0
08438054000145,4201109,Anitápolis,SC,11,2,9,6240.98,1.0,2.0
08451635000117,2412005,São Gonçalo do Amarante,RN,4,1,4,25350.88,0.0,1.0
08565566000172,2408102,Natal,RN,1,1,1,828000.0,0.0,29.0
08595042000124,4203600,Campos Novos,SC,3,1,3,3782.08,1.0,1.0
08678243000195,5205455,Cezarina,GO,1,1,1,123500.0,0.0,25.0
08692266000154,4203709,Canelinha,SC,28,3,20,12088.2,1.0,1.0
08858200000191,4211504,Nova Trento,SC,35,15,29,928194.4,0.8285714285714286,1.0
08891666000199,2502805,Brejo do Cruz,PB,1,1,1,42000.0,0.0,14.0
08935681000191,4205407,Florianópolis,SC,21,1,6,157891.05,1.0,2.0
08971900000198,4217253,São Pedro de Alcântara,SC,41,2,17,56216.638,1.0,1.0
08999257000100,4202305,Biguaçu,SC,5,3,5,5291.4,1.0,2.0
09145493000122,4113601,Lobato,PR,1,1,1,6000.0,0.0,0.0
09356616000174,2504009,Campina Grande,PB,1,1,1,13250.0,1.0,8.0
09522642000125,4214300,Rancho Queimado,SC,33,6,17,23762.145,1.0,1.0
10275997000146,2413557,Serrinha dos Pintos,RN,1,1,1,541352.7,0.0,171.0
10324957000147,4202131,Bela Vista do Toldo,SC,2,1,2,775.97,1.0,1.0
10377912000130,4215000,Rio Negrinho,SC,2,2,2,1108.0,1.0,2.0
10391817000191,4204004,Catanduvas,SC,18,9,12,9402.76,1.0,2.0
10429180000185,4209854,Lindóia do Sul,SC,1,1,1,2739.0,1.0,1.0
10459525000143,4202008,Balneário Camboriú,SC,5,5,5,394225.96,1.0,2.0
10465435000165,4219101,Vargeão,SC,2,1,2,2026.1,1.0,1.0
10469199000155,4214805,Rio do Sul,SC,16,9,13,19082.36,1.0,1.0
10481963000108,4200754,Alto Bela Vista,SC,2,2,2,348.42,1.0,1.5
10496025000181,5221007,Taquaral de Goiás,GO,2,2,2,83900.23,0.0,15.5
10496698000131,4205308,Faxinal dos Guedes,SC,26,8,20,30574.983500000002,1.0,1.0
10532003000120,4200101,Abelardo Luz,SC,31,10,21,53829.02,1.0,1.0
10552903000139,4204905,Descanso,SC,11,5,11,23388.2,1.0,1.0
10565436000181,4217006,São Ludgero,SC,3,1,3,609.26,1.0,1.0
10568451000183,4207304,Imbituba,SC,10,7,9,64472.4,1.0,1.0
10589926000118,4318903,São Luiz Gonzaga,RS,1,1,1,1400.0,0.0,0.0
10594533000100,4209003,Joaçaba,SC,2,2,2,11327.6,1.0,1.5
10596772000191,4214706,Rio dos Cedros,SC,1,1,1,900.0,1.0,1.0
10628610000198,2608909,Limoeiro,PE,5,2,5,626873.0,0.0,10.0
10631880000158,4207205,Imaruí,SC,24,4,13,10806.487,1.0,1.0
10701551000136,5200803,Alvorada do Norte,GO,1,1,1,21876.0,0.0,18.0
10714485000139,4200606,Águas Mornas,SC,9,4,5,658.21,1.0,1.0
10764461000194,4300109,Agudo,RS,1,1,1,131600.0,0.0,0.0
10769869000159,2612471,Santa Cruz da Baixa Verde,PE,1,1,1,635000.0,0.0,3.0
10971858000157,4203956,Capivari de Baixo,SC,2,2,2,5619.45,1.0,2.0
11111771000172,5205406,Ceres,GO,1,1,1,27000.0,0.0,52.0
11112312000103,5004700,Ivinhema,MS,1,1,1,99906.0,0.0,8.0
11151460000137,4201406,Araranguá,SC,1,1,1,3505.0,0.0,3.0
11168270000122,5215702,Palmeiras de Goiás,GO,4,3,4,158892.9,0.0,1.5
11214458000160,4216602,São José,SC,15,5,11,28927.7262,1.0,1.0
11231203000105,4210605,Massaranduba,SC,1,1,1,1734.0,1.0,1.0
11232665000147,5200506,Aloândia,GO,1,1,1,1326.0,0.0,9.0
11290422000165,4202081,Bandeirante,SC,8,6,7,1906.186,1.0,1.0
11290534000116,4217402,Schroeder,SC,1,1,1,1397.2,1.0,1.0
11307015000113,5219100,Santa Bárbara de Goiás,GO,1,1,1,520.0,0.0,3.0
11307776000175,4203501,Campo Erê,SC,3,3,3,2576.3,1.0,2.0
11310394000109,4212205,Papanduva,SC,4,4,4,1502.75,1.0,2.0
11315213000129,5219308,Santa Helena de Goiás,GO,6,3,5,103264.91,0.0,2.5
11320964000133,5209705,Hidrolândia,GO,3,3,3,13842.55,0.6666666666666666,3.0
11323964000197,4211850,Ouro Verde,SC,6,5,6,3219.7200000000003,1.0,1.0
11323985000102,4219705,Xaxim,SC,9,5,8,15617.49,1.0,1.0
11329956000158,4207700,Ipumirim,SC,21,2,14,36480.4674,1.0,1.0
11333647000151,4213906,Presidente Castello Branco,SC,15,2,9,4786.256,1.0,1.0
11336672000199,1709500,Gurupi,TO,5,2,4,22513.0,0.0,1.0
11344960000195,4206306,Guabiruba,SC,4,2,3,26638.14,1.0,1.5
11355483000163,4207502,Indaial,SC,4,2,2,4075.38,1.0,1.0
11355924000127,4206405,Guaraciaba,SC,1,1,1,696.0,1.0,2.0
11359214000175,4216909,São Lourenço do Oeste,SC,4,2,4,900.0,1.0,1.0
11364800000108,4216404,São João do Sul,SC,1,1,1,150000.0,0.0,0.0
11375809000114,4214904,Rio Fortuna,SC,9,4,7,3791.51,1.0,1.0
11391482000174,4202537,Bom Jesus,SC,24,4,17,12999.5433,1.0,1.0
11395801000110,4207684,Ipuaçu,SC,6,4,5,6992.5,1.0,1.0
11407443000118,4208500,Ituporanga,SC,14,9,12,20010.96,1.0,2.0
11408074000188,4206801,Ibicaré,SC,1,1,1,747.0,1.0,2.0
11409678000149,5217302,Pirenópolis,GO,1,1,1,72000.0,0.0,39.0
11420595000150,4212106,Palmitos,SC,1,1,1,1080.0,1.0,2.0
