orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00460408000146,3110608,Cambuí,MG,1,1,1,48000.0,0.0,261.0
00536717000152,3200300,Alfredo Chaves,ES,2,2,2,94520.76000000001,0.0,6.5
00634997000131,3167202,Sete Lagoas,MG,2,2,2,65008.0,0.0,97.0
00652007000198,4211256,Morro Grande,SC,2,1,2,2067.76,1.0,3.0
01071994000108,4120358,Pranchita,PR,22,1,22,841579.46,0.0,0.0
01280363000190,4209102,Joinville,SC,1,1,1,5100000.0,0.0,1.0
01335616000186,3519071,Hortolândia,SP,3,3,3,154454.0,0.0,52.0
01404511000131,4305108,Caxias do Sul,RS,7,5,5,211314.13,0.0,3.0
01420402000108,1504208,Marabá,PA,2,2,2,25315.0,1.0,6.5
01465988000127,5213103,Mineiros,GO,1,1,1,237.6,0.0,7.0
01600293000100,4214904,Rio Fortuna,SC,1,1,1,124.0,1.0,2.0
01746653000187,4208807,Jaguaruna,SC,77,22,47,164044.174,1.0,1.0
01815216000178,5218805,Rio Verde,GO,3,3,3,997176.9,0.0,3.0
01850671000104,4203600,Campos Novos,SC,1,1,1,28080.0,1.0,1.0
01873642000168,2103406,Coelho Neto,MA,2,2,2,188400.0,0.0,14.0
01941360000150,4203303,Campo Alegre,SC,29,1,14,73300.5578,1.0,1.0
02073207000111,4206108,Grão-Pará,SC,8,7,7,16514.88,1.0,1.5
02205357000131,3136306,João Pinheiro,MG,1,1,1,18000.0,0.0,9.0
02246138000109,3304524,Rio das Ostras,RJ,3,2,3,983889.7,0.0,2.0
02247113000111,4209003,Joaçaba,SC,2,2,2,98071.8,0.5,184.5
02406542000194,4215802,São Bento do Sul,SC,1,1,1,4312.0,1.0,1.0
02454641000141,4205506,Fraiburgo,SC,1,1,1,1601534.49,1.0,57.0
02482295000105,4208450,Itapoá,SC,8,4,7,169150.0,0.875,1.0
02762633000162,2914802,Itabuna,BA,1,1,1,350000.0,0.0,28.0
03061303000102,3500105,Adamantina,SP,4,4,3,359056.55,0.0,3.0
03230443000167,4211702,Orleans,SC,1,1,1,99060.0,0.0,0.0
03264792000108,4216206,São Francisco do Sul,SC,2,2,2,58461.84,1.0,1.0
03347885000198,4218509,Treze Tílias,SC,27,8,16,11362.105,1.0,1.0
03383321000100,4204301,Concórdia,SC,2,1,2,347.19,1.0,1.0
03852808000195,5205455,Cezarina,GO,2,2,2,64800.0,0.0,9.5
04073373000143,3540705,Porto Ferreira,SP,1,1,1,1198.8,0.0,21.0
04200511000108,4201307,Araquari,SC,1,1,1,35268.0,0.0,0.0
04338442000101,5213103,Mineiros,GO,2,2,2,98476.90999999999,0.0,5.5
04539825000130,3300506,Bom Jardim,RJ,1,1,1,3768.0,0.0,5.0
04691691000178,3549805,São José do Rio Preto,SP,4,4,4,17135860.77,0.0,38.5
04764154000100,3202256,Governador Lindenberg,ES,2,2,2,60496.759999999995,0.0,5.0
04794805000105,3541406,Presidente Prudente,SP,2,2,2,2591.19,0.0,38.5
04816835000175,4211900,Palhoça,SC,4,4,4,731110.79,0.0,232.0
04837587000149,5210604,Itaguaru,GO,1,1,1,7535.0,0.0,0.0
04939180000122,3303203,Nilópolis,RJ,2,2,2,28244.75,0.0,2.5
04973965000111,5208707,Goiânia,GO,1,1,1,15659.04,0.0,3.0
04991826000110,5219100,Santa Bárbara de Goiás,GO,2,2,2,1764.08,0.0,5.0
05002419000104,3503802,Artur Nogueira,SP,1,1,1,103750.0,0.0,175.0
05029092000156,4203907,Capinzal,SC,56,12,34,331351.52,1.0,1.0
05034123000167,4211256,Morro Grande,SC,3,2,3,33299.2,1.0,3.0
05044925000158,5201306,Anicuns,GO,1,1,1,99000.0,0.0,21.0
05140677000149,4204608,Criciúma,SC,3,3,3,334680.0,0.0,46.0
05153122000131,3112109,Caparaó,MG,1,1,1,33619.6,0.0,63.0
05211356000198,3550407,São Pedro,SP,10,9,8,186628.66999999998,0.0,29.5
05251479000152,3204708,São Gabriel da Palha,ES,2,2,2,20488.0,0.0,24.0
05298824000103,4209003,Joaçaba,SC,1,1,1,1187.99,1.0,1.0
05301040000197,5007695,São Gabriel do Oeste,MS,1,1,1,63010.0,0.0,141.0
05419083000171,5206305,Cristianópolis,GO,10,9,10,170591.36000000002,0.0,17.0
05472936000139,4208203,Itajaí,SC,2,2,2,10769831.97,0.0,1.0
05532421000187,4209300,Lages,SC,3,2,2,4299.0599999999995,1.0,1.0
05544282000101,5211602,Ivolândia,GO,1,1,1,39520.08,0.0,1.0
05579739000113,3550308,São Paulo,SP,10,10,10,684195.44,0.3,88.5
05626770000168,3550308,São Paulo,SP,17,11,17,890422.05,0.11764705882352941,105.0
05629151000127,3550308,São Paulo,SP,2,2,2,83130.0,1.0,344.0
05658440000154,3550308,São Paulo,SP,1,1,1,65040.0,1.0,217.0
06069513000135,3169356,Três Marias,MG,1,1,1,336.0,0.0,1.0
06073250000138,4207106,Ilhota,SC,5,4,4,14453.06,1.0,1.0
06089125000116,4207908,Irineópolis,SC,35,13,29,20686.11,1.0,1.0
06091010000166,2917706,Jaguarari,BA,7,4,6,451336.39,0.0,183.0
06129491000151,5208509,Goiandira,GO,6,6,6,98488.0,0.0,0.0
06216559000130,2102002,Bom Jardim,MA,5,5,5,316330.0,0.0,9.0
06231312000192,4209409,Laguna,SC,19,8,14,68124.6018,1.0,1.0
06916689000185,3509502,Campinas,SP,2,1,2,8956.720000000001,0.0,61.0
07104377000130,3507902,Brotas,SP,10,4,8,9173.17,0.0,1.5
07252975000156,3106200,Belo Horizonte,MG,1,1,1,28800.0,0.0,225.0
07276220000191,3106200,Belo Horizonte,MG,1,1,1,794.07,0.0,0.0
07314524000104,5200506,Aloândia,GO,2,2,2,1293.0,0.0,1.5
07340643000123,3114204,Carmo do Cajuru,MG,1,1,1,876.64,0.0,10.0
07622498000173,2604155,Casinhas,PE,1,1,1,55000.0,0.0,2.0
07622504000192,2604155,Casinhas,PE,1,1,1,15000.0,0.0,98.0
07742778000115,2311405,Quixeramobim,CE,1,1,1,59500.0,0.0,0.0
07750478000188,3551702,Sertãozinho,SP,30,22,14,88141.2,0.0,30.0
07777639000127,5210109,Ipameri,GO,1,1,1,1064.0,0.0,3.0
07791947000107,5206909,Davinópolis,GO,1,1,1,61320.0,0.0,17.0
07829410000199,5205497,Cidade Ocidental,GO,2,2,2,193200.0,0.0,18.0
07854402000100,4202008,Balneário Camboriú,SC,33,11,33,4925500.06,0.0,28.0
07865433000159,4119905,Ponta Grossa,PR,1,1,1,21840.0,0.0,46.0
07868234000102,2610608,Paudalho,PE,7,1,7,121595.1,0.0,7.0
08083086000175,5203302,Bela Vista de Goiás,GO,8,3,7,66697.46,0.0,0.0
08151884000197,4126256,Sarandi,PR,1,1,1,42720.0,0.0,1.0
08184785000101,4209102,Joinville,SC,9,2,5,12909.35,1.0,1.0
08184821000137,4209102,Joinville,SC,51,21,46,7163525.890000001,1.0,1.0
08257417000146,2925303,Porto Seguro,BA,1,1,1,56420.0,0.0,0.0
08259606000158,4208203,Itajaí,SC,58,14,30,193362.9686,1.0,1.0
08281643000162,4215802,São Bento do Sul,SC,41,16,32,171085.882,1.0,1.0
08289417000128,4212304,Paulo Lopes,SC,37,8,23,40740.705,1.0,1.0
08418330000103,5203939,Buriti de Goiás,GO,1,1,1,60000.0,0.0,11.0
08434600000170,3505708,Barueri,SP,1,1,1,106800.0,0.0,8.0
08438054000145,4201109,Anitápolis,SC,27,5,18,16436.1238,1.0,1.0
08543762000146,4205704,Garopaba,SC,1,1,1,18479.46,1.0,1.0
08595042000124,4203600,Campos Novos,SC,45,13,30,248007.514,1.0,1.0
08678243000195,5205455,Cezarina,GO,1,1,1,28875.0,0.0,9.0
08690876000119,4122404,Rolândia,PR,3,3,3,91600.0,0.0,0.0
08692266000154,4203709,Canelinha,SC,1,1,1,4530.0,1.0,1.0
08715618000140,2507507,João Pessoa,PB,10,3,5,837283.2000000001,0.0,75.0
08857731000160,4206009,Governador Celso Ramos,SC,1,1,1,877.5,1.0,3.0
08858200000191,4211504,Nova Trento,SC,43,15,27,91568.45,1.0,1.0
08931506000126,4128104,Umuarama,PR,40,25,39,15171007.61,0.0,32.5
08971900000198,4217253,São Pedro de Alcântara,SC,2,1,2,3446.0,1.0,1.0
08999257000100,4202305,Biguaçu,SC,39,9,25,317738.495,1.0,2.0
09097711000109,5220454,Senador Canedo,GO,2,1,2,16200000.0,0.0,12.0
09129733000103,4212908,Pinhalzinho,SC,2,1,2,1779800.0,0.0,0.0
09240588000125,4218707,Tubarão,SC,8,2,6,445928.06,1.0,1.0
09322905000152,2800605,Barra dos Coqueiros,SE,1,1,1,58500.0,0.0,18.0
09509569000151,4313409,Novo Hamburgo,RS,1,1,1,27809.9,0.0,0.0
09522642000125,4214300,Rancho Queimado,SC,4,1,3,1037.4,1.0,1.0
09528435000188,4112603,Jardim Olinda,PR,2,2,2,21640.0,0.0,0.5
09626556000162,3526902,Limeira,SP,1,1,1,64.9,0.0,3.0
10237604000100,2314003,Várzea Alegre,CE,1,1,1,35880.0,0.0,10.0
10295311000189,2304459,Fortim,CE,1,1,1,7500.0,0.0,10.0
10324957000147,4202131,Bela Vista do Toldo,SC,4,4,4,4393.4400000000005,1.0,1.0
10377912000130,4215000,Rio Negrinho,SC,5,2,5,12281.608,1.0,1.0
10391817000191,4204004,Catanduvas,SC,29,7,21,51191.707,1.0,1.0
10396929000135,4219507,Xanxerê,SC,29,5,22,102169.29000000001,1.0,1.0
10411736000106,5002308,Brasilândia,MS,1,1,1,91800.0,0.0,0.0
10414835000141,3203205,Linhares,ES,1,1,1,499815.2,0.0,6.0
10429180000185,4209854,Lindóia do Sul,SC,8,4,8,6798.484,1.0,1.0
10429253000139,3200607,Aracruz,ES,2,2,1,5849768.29,0.0,3.0
10459525000143,4202008,Balneário Camboriú,SC,1,1,1,331129.44,1.0,2.0
10465435000165,4219101,Vargeão,SC,3,2,3,3940.6,1.0,1.0
10469199000155,4214805,Rio do Sul,SC,6,3,6,1515285.0,0.3333333333333333,3.0
10478051000187,4208609,Jaborá,SC,23,2,15,33313.167,1.0,1.0
10479670000196,4212502,Penha,SC,9,4,7,119045.4,1.0,1.0
10480777000154,2608008,Jataúba,PE,1,1,1,11000.0,0.0,1.0
10481963000108,4200754,Alto Bela Vista,SC,20,3,16,33646.352,1.0,1.0
10496698000131,4205308,Faxinal dos Guedes,SC,68,9,34,226021.66800000003,1.0,1.0
10532003000120,4200101,Abelardo Luz,SC,55,5,29,136659.83,1.0,1.0
10540697000147,4205456,Forquilhinha,SC,65,7,27,65009.020000000004,1.0,1.0
10551277000166,3203403,Mimoso do Sul,ES,5,2,5,427986.55,0.2,16.0
10552903000139,4204905,Descanso,SC,2,2,2,100100.4,0.0,0.0
10565436000181,4217006,São Ludgero,SC,22,10,18,55747.892,1.0,1.0
10568451000183,4207304,Imbituba,SC,1,1,1,555.0,1.0,1.0
10573381000151,2700300,Arapiraca,AL,4,2,4,13434.2,0.0,1.0
10589926000118,4318903,São Luiz Gonzaga,RS,1,1,1,1006.0,0.0,0.0
10594533000100,4209003,Joaçaba,SC,31,5,18,177482.147,1.0,1.0
10596772000191,4214706,Rio dos Cedros,SC,8,4,7,180780.37000000002,0.75,1.5
10624466000111,4202206,Benedito Novo,SC,2,2,2,2.0,0.5,3.0
10628610000198,2608909,Limoeiro,PE,15,7,14,2379934.75,0.2,6.0
10631880000158,4207205,Imaruí,SC,1,1,1,870.0,1.0,1.0
10642703000177,4213005,Pinheiro Preto,SC,1,1,1,9612.0,1.0,8.0
10687065000100,2614600,Tabira,PE,1,1,1,60000.0,0.0,20.0
10700103000118,3203007,Iúna,ES,1,1,1,442754.76,0.0,14.0
10711980000194,5006200,Nova Andradina,MS,1,1,1,3741.8,0.0,34.0
10714485000139,4200606,Águas Mornas,SC,92,11,34,126125.1825,1.0,1.0
10740545000198,4119657,Pitangueiras,PR,1,1,1,19800.0,0.0,1.0
10788473000159,4207106,Ilhota,SC,5,1,2,2928.7,1.0,2.0
10839115000128,5216809,Petrolina de Goiás,GO,1,1,1,3750.0,0.0,18.0
10872104000140,5204508,Caldas Novas,GO,1,1,1,108000.0,0.0,3.0
10971858000157,4203956,Capivari de Baixo,SC,16,1,16,146210.6548,1.0,1.0
11111771000172,5205406,Ceres,GO,2,2,2,420799.0,0.0,37.5
11112312000103,5004700,Ivinhema,MS,1,1,1,168375.0,0.0,0.0
11135974000107,2917706,Jaguarari,BA,3,3,3,537637.58,0.0,315.0
11149280000110,5200506,Aloândia,GO,4,4,3,5834.0,0.0,1.0
11166368000140,5217708,Pontalina,GO,7,5,5,67730.11,0.0,4.0
