orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00091238000170,4208906,Jaraguá do Sul,SC,2,2,2,19426.0,0.0,20.5
00421772000105,5213103,Mineiros,GO,4,3,3,4795.63,0.0,2.0
00460408000146,3110608,Cambuí,MG,1,1,1,4188.0,0.0,7.0
00634997000131,3167202,Sete Lagoas,MG,2,2,2,284600.0,0.0,19.5
00675468000186,5204508,Caldas Novas,GO,13,4,13,332568.67,0.0,22.0
00955107000193,3543907,Rio Claro,SP,1,1,1,6498.0,0.0,22.0
01197548000136,3301009,Campos dos Goytacazes,RJ,2,1,2,39897.2,0.0,34.0
01210830000106,1709500,Gurupi,TO,2,2,2,70840.0,0.0,9.5
01349236000109,4202800,Braço do Norte,SC,4,1,4,6912.984,1.0,1.5
01377043000153,5105259,Lucas do Rio Verde,MT,3,2,3,1149329.48,0.0,25.0
01397083000167,4216503,São Joaquim,SC,3,3,3,4901.2,1.0,5.0
01404511000131,4305108,Caxias do Sul,RS,6,4,4,138206.0,0.0,7.0
01465988000127,5213103,Mineiros,GO,6,4,5,67704.4,0.0,18.0
01600293000100,4214904,Rio Fortuna,SC,1,1,1,203.76,1.0,2.0
01648573000199,3303955,Pinheiral,RJ,1,1,1,292878.0,0.0,6.0
01746653000187,4208807,Jaguaruna,SC,8,6,8,14749.7,1.0,1.0
01815216000178,5218805,Rio Verde,GO,11,4,11,2120128.13,0.0,5.0
01824828000127,4209409,Laguna,SC,19,9,13,6113.77,1.0,2.0
01850671000104,4203600,Campos Novos,SC,2,2,2,706.6,1.0,5.5
01851875000160,4201406,Araranguá,SC,2,1,1,2317.48,1.0,5.0
01873642000168,2103406,Coelho Neto,MA,3,2,3,28571.41,0.0,12.0
01877528000106,4202107,Barra Velha,SC,6,3,5,102425.64,0.6666666666666666,0.0
01933030000113,1100304,Vilhena,RO,1,1,1,27168.0,0.0,42.0
01935036000120,4207304,Imbituba,SC,1,1,1,119631.0,0.0,11.0
01941360000150,4203303,Campo Alegre,SC,13,7,12,338038.3,1.0,2.0
02073207000111,4206108,Grão-Pará,SC,9,5,9,2698.7200000000003,1.0,2.0
02101116000142,3135209,Januária,MG,1,1,1,60000.0,0.0,8.0
02246138000109,3304524,Rio das Ostras,RJ,1,1,1,9050.0,0.0,0.0
02247113000111,4209003,Joaçaba,SC,4,4,4,4701.16,1.0,1.5
02316487000141,5213103,Mineiros,GO,16,1,15,333670.19,0.0,23.0
02318396000145,3143906,Muriaé,MG,1,1,1,5973.96,0.0,4.0
02362976000130,4208203,Itajaí,SC,2,1,2,2200.0,0.0,17.0
02396675000127,4218004,Tijucas,SC,1,1,1,2394.0,1.0,1.0
02482295000105,4208450,Itapoá,SC,55,13,37,241815.43,0.9818181818181818,2.0
02548293000171,3201209,Cachoeiro de Itapemirim,ES,6,1,5,15615.09,0.0,1.0
02701029000126,3514106,Dois Córregos,SP,1,1,1,77143.0,0.0,6.0
02762633000162,2914802,Itabuna,BA,8,4,8,671276.11,0.0,2.0
02925027000110,5002704,Campo Grande,MS,2,2,2,23301751.18,0.0,258.5
03230443000167,4211702,Orleans,SC,17,8,17,21533.9,1.0,1.0
03264792000108,4216206,São Francisco do Sul,SC,1,1,1,45299.99,0.0,0.0
03347885000198,4218509,Treze Tílias,SC,5,3,5,3620.8,1.0,2.0
03383321000100,4204301,Concórdia,SC,1,1,1,180.0,1.0,1.0
03532661000156,5205109,Catalão,GO,1,1,1,60561.0,0.0,8.0
03838193000142,4215000,Rio Negrinho,SC,1,1,1,389.98,1.0,4.0
03918310000188,4218202,Timbó,SC,2,2,2,11988.0,0.0,0.0
04394880000189,5217609,Planaltina,GO,1,1,1,49400.0,0.0,3.0
04424722000124,3116159,Chapada Gaúcha,MG,1,1,1,6540.0,0.0,25.0
04597340000100,1303403,Parintins,AM,8,8,8,1500983.37,0.0,177.0
04691691000178,3549805,São José do Rio Preto,SP,6,4,5,21887.9,0.0,0.0
04755973000191,5221601,Uruaçu,GO,3,3,2,184619.45,0.0,63.0
04867429000131,3300100,Angra dos Reis,RJ,1,1,1,353073.6,0.0,21.0
04927953000150,4215802,São Bento do Sul,SC,1,1,1,84673.18,1.0,3.0
04939481000156,4305207,Cerro Largo,RS,1,1,1,46971.5,0.0,0.0
04943912000158,5007208,Rio Brilhante,MS,2,1,2,10403.95,1.0,5.0
04973965000111,5208707,Goiânia,GO,1,1,1,5976251.94,0.0,4.0
05029092000156,4203907,Capinzal,SC,5,2,4,2376.4,1.0,2.0
05106805000138,5204805,Campo Alegre de Goiás,GO,4,1,2,22112.5,0.0,32.5
05121894000191,3126109,Formiga,MG,1,1,1,10963.2,0.0,5.0
05156411000194,2914703,Itaberaba,BA,1,1,1,60000.0,0.0,14.0
05211356000198,3550407,São Pedro,SP,21,14,18,146354.57,0.0,5.0
05341649000190,1506187,Rondon do Pará,PA,1,1,1,19434.0,0.0,75.0
05472936000139,4208203,Itajaí,SC,1,1,1,70777.32,0.0,5.0
05522917000170,2211001,Teresina,PI,5,2,5,773654.96,0.0,6.0
05587823000189,3550308,São Paulo,SP,2,1,2,1677.6,0.0,10.5
05593119000139,5204508,Caldas Novas,GO,4,1,4,603110.76,0.0,11.0
05613121000122,5204508,Caldas Novas,GO,1,1,1,5500.0,0.0,0.0
05683868000157,4219002,Urussanga,SC,1,1,1,599.93,1.0,5.0
05774805000106,4216602,São José,SC,1,1,1,3540.0,1.0,5.0
05806495000164,5211909,Jataí,GO,1,1,1,21432.0,0.0,6.0
06016527000190,5107602,Rondonópolis,MT,3,1,3,255000.0,0.0,14.0
06017932000123,4205506,Fraiburgo,SC,3,3,3,231999.88,0.0,250.0
06059056000106,5204508,Caldas Novas,GO,1,1,1,150000.0,0.0,1.0
06073250000138,4207106,Ilhota,SC,3,3,3,2469.94,1.0,5.0
06073458000157,1713809,Palmeiras do Tocantins,TO,4,1,4,138665.93,0.0,15.0
06089125000116,4207908,Irineópolis,SC,8,1,7,14262.43,1.0,0.0
06129491000151,5208509,Goiandira,GO,2,2,2,32439.5,0.0,0.0
06231312000192,4209409,Laguna,SC,2,1,2,4745.92,1.0,1.0
06698248000154,3201506,Colatina,ES,1,1,1,1787250.0,0.0,4.0
06916689000185,3509502,Campinas,SP,1,1,1,28000.0,0.0,24.0
07173244000115,2609105,Machados,PE,2,2,2,69540.0,0.0,71.5
07222467000125,5210000,Inhumas,GO,16,6,12,459182.1,0.0,0.0
07252975000156,3106200,Belo Horizonte,MG,3,2,2,3133.1,0.0,0.0
07420613000127,3550308,São Paulo,SP,2,2,2,144729.32,0.0,350.5
07556717000163,5212501,Luziânia,GO,1,1,1,22500.0,0.0,0.0
07616244000142,2608107,João Alfredo,PE,2,2,2,61200.0,0.0,49.0
07690399000129,2309300,Nova Russas,CE,1,1,1,74115.84,0.0,6.0
07733382000101,4206702,Herval d'Oeste,SC,1,1,1,17520.0,0.0,1.0
07750478000188,3551702,Sertãozinho,SP,8,8,8,448145.0,0.0,10.5
07791947000107,5206909,Davinópolis,GO,1,1,1,18000.0,0.0,77.0
07806941000166,4212908,Pinhalzinho,SC,1,1,1,327072.0,1.0,0.0
07821223000169,4202404,Blumenau,SC,2,1,1,71565.0,1.0,1.0
07854402000100,4202008,Balneário Camboriú,SC,5,2,3,114971.62,1.0,0.0
07861703000153,5210208,Iporá,GO,1,1,1,61993.96,0.0,101.0
07865433000159,4119905,Ponta Grossa,PR,1,1,1,28000.0,0.0,8.0
07926117000140,4303509,Camaquã,RS,1,1,1,15000.0,0.0,3.0
08036438000131,2515302,Sapé,PB,1,1,1,112860.0,0.0,6.0
08083086000175,5203302,Bela Vista de Goiás,GO,1,1,1,1556.25,0.0,0.0
08120370000174,2402600,Ceará-Mirim,RN,2,2,2,552827.3,0.0,3.0
08184785000101,4209102,Joinville,SC,14,3,5,36067.14,1.0,1.0
08184821000137,4209102,Joinville,SC,25,6,13,528377.18,1.0,1.0
08218991000195,2914802,Itabuna,BA,2,1,2,94780.0,0.0,1.0
08259606000158,4208203,Itajaí,SC,5,3,4,98027.8,1.0,5.0
08281643000162,4215802,São Bento do Sul,SC,1,1,1,3570.0,1.0,2.0
08289417000128,4212304,Paulo Lopes,SC,7,5,6,4504.93,1.0,0.0
08311485000146,4209102,Joinville,SC,1,1,1,619045.4,1.0,8.0
08325807000106,5206800,Damolândia,GO,1,1,1,15550.0,0.0,4.0
08345495000100,4201307,Araquari,SC,10,5,7,31092.48,0.9,2.0
08351513000159,5204003,Cabeceiras,GO,9,2,9,188045.0,0.0,5.0
08435209000190,4204608,Criciúma,SC,8,4,7,48838.18,1.0,1.0
08595042000124,4203600,Campos Novos,SC,44,12,30,118785.2934,1.0,1.0
08595187000125,2903201,Barreiras,BA,1,1,1,6072.0,0.0,3.0
08678243000195,5205455,Cezarina,GO,2,2,2,61964.479999999996,0.0,3.0
08690876000119,4122404,Rolândia,PR,2,2,2,5074.6,0.0,4.0
08692266000154,4203709,Canelinha,SC,23,8,17,30449.170000000002,1.0,2.0
08715618000140,2507507,João Pessoa,PB,6,3,6,155008.0,0.0,5.0
08806721000103,2507507,João Pessoa,PB,2,2,2,8799504.86,0.0,131.5
08857731000160,4206009,Governador Celso Ramos,SC,27,1,11,71498.366,1.0,1.0
08858200000191,4211504,Nova Trento,SC,7,4,6,2849.7400000000002,1.0,5.0
