orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
03918310000188,4218202,Timbó,SC,1,1,1,31500.0,0.0,0.0
04124168000160,3135100,Janaúba,MG,1,1,1,190.0,0.0,4.0
04244525000123,5220009,São João d'Aliança,GO,1,1,1,7239.8,0.0,2.0
04402872000137,4212809,Balneário Piçarras,SC,1,1,1,1.0,0.0,0.0
04510687000166,4321907,Três Passos,RS,1,1,1,4400.0,0.0,3.0
04755973000191,5221601,Uruaçu,GO,215,20,152,25918223.98,0.0,62.0
05002371000126,4219309,Videira,SC,1,1,1,144.14,1.0,1.0
05029092000156,4203907,Capinzal,SC,11,3,11,3947.88,1.0,1.0
05055033000152,1501402,Belém,PA,1,1,1,3149960.87,0.0,4.0
05106805000138,5204805,Campo Alegre de Goiás,GO,2,2,2,197350.0,0.0,32.5
05234481000113,4208302,Itapema,SC,2,2,2,332.48,1.0,2.5
05272451000100,4207007,Içara,SC,1,1,1,58800.0,0.0,0.0
05472936000139,4208203,Itajaí,SC,1,1,1,12400000.0,0.0,1.0
05478139000169,4208104,Itaiópolis,SC,3,2,3,998.58,1.0,1.0
05532421000187,4209300,Lages,SC,1,1,1,4544.0,1.0,6.0
05587823000189,3550308,São Paulo,SP,5,4,5,4951.0,0.2,88.0
05593119000139,5204508,Caldas Novas,GO,1,1,1,62400.0,0.0,20.0
05606204000194,3203403,Mimoso do Sul,ES,2,2,2,14515.0,0.0,14.0
05655623000116,4202453,Bombinhas,SC,1,1,1,83160.0,0.0,84.0
05921795000194,5213103,Mineiros,GO,2,2,2,26785.0,0.0,2.0
06016527000190,5107602,Rondonópolis,MT,9,1,9,520000.0,0.0,36.0
06068089000104,5107958,Tangará da Serra,MT,1,1,1,2699899.92,0.0,1.0
06069513000135,3169356,Três Marias,MG,1,1,1,5500.0,0.0,0.0
06073250000138,4207106,Ilhota,SC,12,1,8,10884.23,1.0,1.0
06089125000116,4207908,Irineópolis,SC,4,4,4,2861.42,1.0,1.5
06129491000151,5208509,Goiandira,GO,1,1,1,150.0,0.0,0.0
06217954000137,2101707,Barreirinhas,MA,2,1,1,2614406.98,0.0,128.0
06916689000185,3509502,Campinas,SP,1,1,1,15960.0,0.0,1.0
07173244000115,2609105,Machados,PE,1,1,1,10900.0,0.0,120.0
07222467000125,5210000,Inhumas,GO,3,1,3,66988.04000000001,0.0,3.0
07252975000156,3106200,Belo Horizonte,MG,2,1,2,20675.98,0.0,0.0
07750478000188,3551702,Sertãozinho,SP,33,15,12,270712.68,0.0,10.0
07789410000102,4207502,Indaial,SC,1,1,1,1799.0,1.0,2.0
07791947000107,5206909,Davinópolis,GO,16,14,12,566924.77,0.0,55.5
07793624000152,5209101,Goiatuba,GO,2,2,2,124000.0,0.0,4.0
07804588000185,5211404,Itauçu,GO,1,1,1,135000.0,0.0,59.0
07861703000153,5210208,Iporá,GO,1,1,1,60000.0,0.0,23.0
07900983000161,3306156,Varre-Sai,RJ,2,2,2,373963.7,1.0,42.0
08184821000137,4209102,Joinville,SC,1,1,1,28200.0,1.0,3.0
08259606000158,4208203,Itajaí,SC,7,2,6,65175.2,1.0,1.0
08281643000162,4215802,São Bento do Sul,SC,6,5,6,110609.15999999999,1.0,1.0
08289417000128,4212304,Paulo Lopes,SC,2,2,2,17679.48,1.0,2.0
08345495000100,4201307,Araquari,SC,4,2,3,74545.81,1.0,2.0
08418330000103,5203939,Buriti de Goiás,GO,1,1,1,1250.0,0.0,0.0
08595042000124,4203600,Campos Novos,SC,1,1,1,78000.0,0.0,1.0
08682079000190,3114204,Carmo do Cajuru,MG,1,1,1,30601.0,0.0,0.0
08692266000154,4203709,Canelinha,SC,3,2,3,2004.94,1.0,1.0
08715618000140,2507507,João Pessoa,PB,3,3,3,3952058.4,0.0,8.0
08797960000136,5003702,Dourados,MS,1,1,1,4159.5,1.0,0.0
08857731000160,4206009,Governador Celso Ramos,SC,10,9,9,29219.86,1.0,1.0
08858200000191,4211504,Nova Trento,SC,15,8,14,8378.779999999999,1.0,1.0
08971900000198,4217253,São Pedro de Alcântara,SC,41,6,23,58083.356,1.0,1.0
08999257000100,4202305,Biguaçu,SC,5,3,3,37229.729999999996,1.0,2.0
09075910000108,2927408,Salvador,BA,1,1,1,12488.0,0.0,10.0
09097711000109,5220454,Senador Canedo,GO,3,1,3,756000.0,0.0,7.0
09240588000125,4218707,Tubarão,SC,1,1,1,13840.0,1.0,2.0
09332615000190,5203807,Britânia,GO,1,1,1,7800.0,0.0,32.0
09356616000174,2504009,Campina Grande,PB,2,1,2,4968.6,1.0,6.5
09522642000125,4214300,Rancho Queimado,SC,9,4,7,12572.949999999999,1.0,1.0
09626556000162,3526902,Limeira,SP,1,1,1,600.0,0.0,6.0
10295311000189,2304459,Fortim,CE,1,1,1,28000.0,1.0,4.0
10319517000100,2805604,Porto da Folha,SE,1,1,1,84000.0,0.0,57.0
10324957000147,4202131,Bela Vista do Toldo,SC,7,4,7,3026.0,1.0,1.0
10377912000130,4215000,Rio Negrinho,SC,7,3,7,3967.44,1.0,1.0
10429180000185,4209854,Lindóia do Sul,SC,3,1,3,2335.1749999999997,1.0,1.0
10441099000110,4219606,Xavantina,SC,26,6,22,6196.8,1.0,1.0
10455823000165,4204301,Concórdia,SC,26,5,20,42446.27,1.0,1.0
10459525000143,4202008,Balneário Camboriú,SC,14,8,10,25973.519,1.0,1.0
10465435000165,4219101,Vargeão,SC,2,2,2,1552.0,1.0,1.0
10465644000109,5201702,Aragarças,GO,2,2,2,36320.9,0.0,16.0
10469199000155,4214805,Rio do Sul,SC,8,7,8,272389.761,0.875,1.5
10476288000129,5220603,Silvânia,GO,24,5,23,197941.01,0.0,155.0
10481963000108,4200754,Alto Bela Vista,SC,11,4,11,10326.748,1.0,1.0
10496698000131,4205308,Faxinal dos Guedes,SC,10,2,8,9834.285,1.0,2.0
10532003000120,4200101,Abelardo Luz,SC,3,2,3,16331.26,1.0,1.0
10547985000123,3156908,Sacramento,MG,2,1,2,50313.6,0.0,4.0
10565436000181,4217006,São Ludgero,SC,12,6,9,32467.8541,1.0,1.0
10566414000136,2616308,Vicência,PE,1,1,1,1249000.0,0.0,0.0
10568451000183,4207304,Imbituba,SC,7,2,7,53227.505399999995,1.0,1.0
10588040000150,4201307,Araquari,SC,1,1,1,554000.0,0.0,3.0
10593919000190,5215603,Padre Bernardo,GO,73,20,33,1203772.34,0.0,72.0
10594533000100,4209003,Joaçaba,SC,5,2,5,1932.0,1.0,1.0
10631880000158,4207205,Imaruí,SC,18,8,13,33385.584,1.0,1.0
10701551000136,5200803,Alvorada do Norte,GO,1,1,1,111993.6,0.0,35.0
10714485000139,4200606,Águas Mornas,SC,1,1,1,6196.5,1.0,1.0
10721783000156,4213500,Porto Belo,SC,1,1,1,60000.0,0.0,0.0
10751888000158,4322202,Tupanciretã,RS,4,4,4,2235.9,0.0,0.0
10836939000144,5001904,Bataguassu,MS,1,1,1,30000.0,0.0,2.0
10863375000139,4203709,Canelinha,SC,1,1,1,42699.0,1.0,1.0
10971858000157,4203956,Capivari de Baixo,SC,3,2,3,11423.88,1.0,1.0
11160486000141,5006903,Porto Murtinho,MS,20,7,20,1748146.84,1.0,172.0
11166368000140,5217708,Pontalina,GO,1,1,1,3480.0,0.0,2.0
11168270000122,5215702,Palmeiras de Goiás,GO,17,1,17,3985200.0,0.0,8.0
11171868000170,5216403,Paraúna,GO,1,1,1,28000.0,0.0,1.0
11214458000160,4216602,São José,SC,3,2,1,15656.81,1.0,2.0
11228769000188,4202057,Balneário Barra do Sul,SC,2,1,2,6945.622,1.0,1.0
11231203000105,4210605,Massaranduba,SC,12,7,11,18689.736,1.0,1.0
11232665000147,5200506,Aloândia,GO,9,7,6,15794.5,0.0,2.0
11246073000184,4215109,Rodeio,SC,4,1,4,7131.1,1.0,1.0
11265919000123,4205001,Dionísio Cerqueira,SC,11,6,10,1235727.44,0.6363636363636364,1.0
11268671000154,5212303,Leopoldo de Bulhões,GO,18,15,9,26160.38,0.0,13.0
11272232000115,4211454,Nova Itaberaba,SC,1,1,1,140250.0,0.0,0.0
11290422000165,4202081,Bandeirante,SC,4,4,4,7358.98,1.0,1.0
11293409000160,4206504,Guaramirim,SC,2,2,2,19566.0,1.0,2.0
11299998000193,4212056,Palmeira,SC,39,8,28,10960.704,1.0,1.0
11310394000109,4212205,Papanduva,SC,2,2,2,3069.364,1.0,1.5
11310741000195,3527306,Louveira,SP,1,1,1,344.3,0.0,2.0
11313552000176,2414902,Viçosa,RN,2,2,2,9323.2,0.0,0.0
11315213000129,5219308,Santa Helena de Goiás,GO,100,1,100,3147689.6,0.0,38.0
11320964000133,5209705,Hidrolândia,GO,6,2,6,17732.5,0.16666666666666666,8.0
11323964000197,4211850,Ouro Verde,SC,9,2,9,3018.37,1.0,1.0
11323985000102,4219705,Xaxim,SC,2,1,2,1180.941,1.0,2.0
11324516000108,5207808,Firminópolis,GO,3,1,3,77160.0,0.0,9.0
11326603000102,2608453,Lagoa do Carro,PE,1,1,1,51960.0,0.0,80.0
11329956000158,4207700,Ipumirim,SC,2,1,1,324.25,1.0,1.0
11333647000151,4213906,Presidente Castello Branco,SC,4,1,4,5531.847,1.0,1.0
11334651000134,5006259,Novo Horizonte do Sul,MS,1,1,1,3275.16,1.0,1.0
11342435000130,4215604,Santa Rosa de Lima,SC,6,2,5,1517.92,1.0,2.0
11344960000195,4206306,Guabiruba,SC,3,2,3,21021.0,1.0,1.0
11352368000135,5210604,Itaguaru,GO,1,1,1,59032.0,0.0,0.0
11354232000164,5206701,Damianópolis,GO,1,1,1,128000.0,0.0,0.0
11355483000163,4207502,Indaial,SC,10,4,8,73748.2,1.0,1.0
11355924000127,4206405,Guaraciaba,SC,1,1,1,1352.4,1.0,1.0
11359214000175,4216909,São Lourenço do Oeste,SC,12,5,11,17268.541,1.0,1.0
11360515000119,4215687,Santa Terezinha do Progresso,SC,2,2,2,53000.0,0.5,0.0
11375809000114,4214904,Rio Fortuna,SC,3,3,3,2383.2799999999997,1.0,2.0
11391482000174,4202537,Bom Jesus,SC,1,1,1,99.75,1.0,1.0
11395609000123,4204194,Chapadão do Lageado,SC,2,2,1,124787.72,1.0,65.5
11395801000110,4207684,Ipuaçu,SC,9,1,8,13552.4,1.0,1.0
11400251000180,3205010,Sooretama,ES,1,1,1,19200.0,0.0,3.0
11407443000118,4208500,Ituporanga,SC,3,3,3,3309.75,1.0,1.0
11408074000188,4206801,Ibicaré,SC,13,1,13,20339.9,1.0,1.0
11420709000162,4206900,Ibirama,SC,1,1,1,188712.0,0.0,44.0
11422955000153,4218202,Timbó,SC,2,1,2,6485.76,1.0,2.0
11429759000100,4212239,Paraíso,SC,1,1,1,479.2,1.0,1.0
11436906000170,4205902,Gaspar,SC,41,11,33,156020.59,1.0,1.0
11436910000138,4213203,Pomerode,SC,50,7,29,205831.584,1.0,1.0
11443804000181,2805406,Poço Redondo,SE,2,2,2,57609.96,0.0,101.5
11448444000100,4208708,Jacinto Machado,SC,1,1,1,51005.6,1.0,0.0
11455792000105,4211108,Monte Castelo,SC,10,2,7,10360.050000000001,1.0,1.0
11456532000154,4206405,Guaraciaba,SC,1,1,1,153.75,1.0,1.0
11464153000106,2601706,Belo Jardim,PE,5,5,5,12937.279999999999,0.0,237.0
11481782000144,4202859,Braço do Trombudo,SC,5,2,4,4941.886,1.0,2.0
11485410000196,4208450,Itapoá,SC,22,3,18,56109.9768,1.0,1.0
11491075000139,4218301,Três Barras,SC,3,2,2,2279.8,1.0,1.0
11503081000169,2613602,São José do Egito,PE,4,3,4,1351453.5,0.0,1.0
11511812000118,4210902,Modelo,SC,1,1,1,328.48,1.0,1.0
11520158000109,4215554,Santa Helena,SC,4,3,4,1979837.194,0.75,2.0
11552935000105,4207502,Indaial,SC,6,4,4,3886.63,1.0,1.0
11607006000148,4218004,Tijucas,SC,4,3,4,34156.12,1.0,2.0
11639339000159,3526704,Leme,SP,1,1,1,37.0,0.0,3.0
11642164000139,2400208,Assú,RN,1,1,1,48000.0,0.0,3.0
11692044000146,5214903,Nova Roma,GO,3,2,2,18488.37,0.0,4.0
11712986000149,4211850,Ouro Verde,SC,1,1,1,119.85,1.0,1.0
11722278000199,2906808,Cansanção,BA,1,1,1,42180.0,0.0,7.0
11810130000106,4208708,Jacinto Machado,SC,1,1,1,10783.65,1.0,0.0
11822633000100,3203056,Jaguaré,ES,2,2,2,223440.0,0.0,2.0
11840546000177,4209300,Lages,SC,46,9,27,283470.81799999997,1.0,1.0
11850969000178,2804508,Nossa Senhora da Glória,SE,2,1,2,3223.2,0.0,0.5
11888327000168,4216107,São Domingos,SC,4,3,4,12893.48,1.0,1.5
11924138000101,5213103,Mineiros,GO,22,8,10,432706.2,0.0,6.0
12008540000109,5214507,Nerópolis,GO,1,1,1,91000.0,0.0,11.0
12094507000130,4216701,São José do Cedro,SC,9,4,7,304841.46,1.0,2.0
12115907000185,4208450,Itapoá,SC,3,2,3,16205.8,1.0,1.0
12139961000160,4219853,Zortéa,SC,4,2,4,2227.2,1.0,1.0
12219015000124,2802908,Itabaiana,SE,3,1,3,15400.0,0.0,9.0
12251189000174,4218905,Urubici,SC,1,1,1,9784.37,0.0,3.0
12257224000162,4316451,Salto do Jacuí,RS,1,1,1,11250.0,0.0,23.0
12282048000119,1500107,Abaetetuba,PA,1,1,1,1718989.82,0.0,201.0
12298037000127,3526704,Leme,SP,1,1,1,23676.12,0.0,368.0
12440744000106,3305158,São José do Vale do Rio Preto,RJ,1,1,1,179046.4,0.0,120.0
12488175000179,4218905,Urubici,SC,28,9,20,51486.09,0.9285714285714286,1.0
12570642000105,2608909,Limoeiro,PE,1,1,1,218125.0,0.0,10.0
12710978000126,1501303,Barcarena,PA,8,2,8,4651311.37,1.0,1.0
12755884000173,2803005,Itabaianinha,SE,1,1,1,260722.2,0.0,3.0
12759590000110,4211900,Palhoça,SC,1,1,1,300000.0,0.0,1.0
12770455000175,4202107,Barra Velha,SC,1,1,1,78500.0,0.0,0.0
12816116000182,4216602,São José,SC,1,1,1,497.0,1.0,3.0
12877385000159,4320909,Tapejara,RS,1,1,1,1734.24,1.0,0.0
12998458000160,3549904,São José dos Campos,SP,1,1,1,18199.92,0.0,14.0
13102858000109,4213500,Porto Belo,SC,1,1,1,360000.0,0.0,0.0
13170158000151,4208906,Jaraguá do Sul,SC,39,11,24,119397.59,1.0,1.0
13183513000127,4320008,Sapucaia do Sul,RS,1,1,1,1531806.0,0.0,6.0
13417917000138,4201257,Apiúna,SC,1,1,1,2954.4,1.0,1.0
13440721000164,1505403,Ourém,PA,1,1,1,60392.0,0.0,21.0
13468241000101,5210901,Itapaci,GO,1,1,1,24000.0,0.0,30.0
13497205000176,4211108,Monte Castelo,SC,13,8,11,13294.17,1.0,1.0
13667230000150,4218707,Tubarão,SC,11,7,8,253074.4,1.0,2.0
13806951000102,4205803,Garuva,SC,1,1,1,549.88,1.0,2.0
13823697000142,5000609,Amambai,MS,3,1,3,265017.76,0.0,3.0
13843252000124,4207908,Irineópolis,SC,1,1,1,5823.9,1.0,1.0
13864377000130,3550308,São Paulo,SP,13,9,9,2186349.7600000002,0.0,396.0
13884310000168,4206504,Guaramirim,SC,1,1,1,579.8,1.0,3.0
13886006000150,4214201,Quilombo,SC,1,1,1,1545.0,1.0,2.0
13917262000167,3204559,Santa Maria de Jetibá,ES,1,1,1,28466.64,1.0,51.0
13927758000111,3202256,Governador Lindenberg,ES,2,2,2,56923.2,0.0,2.5
13953949000158,3526704,Leme,SP,16,16,14,51844.05,1.0,62.0
13959466000160,3201902,Domingos Martins,ES,1,1,1,12000.0,0.0,0.0
14004655000142,5002951,Chapadão do Sul,MS,1,1,1,18150.0,0.0,21.0
14007211000160,4208906,Jaraguá do Sul,SC,5,4,4,36071.4,1.0,1.0
14102885000144,3305158,São José do Vale do Rio Preto,RJ,1,1,1,10800.0,0.0,1.0
14285358000112,4202081,Bandeirante,SC,1,1,1,223.6,1.0,1.0
14381482000181,2314003,Várzea Alegre,CE,1,1,1,24750.0,0.0,8.0
14454427000174,5210604,Itaguaru,GO,2,2,2,88006.0,0.0,3.5
14491667000149,5217708,Pontalina,GO,2,1,1,3574.56,0.0,3.0
14569416000130,2807600,Umbaúba,SE,1,1,1,4200.0,0.0,3.0
14601748000154,5201603,Araçu,GO,1,1,1,58220.0,0.0,2.0
14608771000170,4204152,Celso Ramos,SC,14,3,12,6064.215,1.0,1.0
14657813000163,2304459,Fortim,CE,1,1,1,21000.0,1.0,4.0
14662198000183,5209705,Hidrolândia,GO,1,1,1,2270.15,0.0,8.0
14733777000170,3201704,Conceição do Castelo,ES,1,1,1,97394.0,0.0,2.0
14745480000124,2802908,Itabaiana,SE,5,4,5,933544.4500000001,0.0,13.0
14756846000160,4207106,Ilhota,SC,3,2,3,387.4,1.0,1.0
14805351000184,3203700,Muniz Freire,ES,1,1,1,109700.0,0.0,27.0
14810888000132,2804805,Nossa Senhora do Socorro,SE,1,1,1,146872.48,0.0,14.0
14812132000122,4309407,Guaporé,RS,1,1,1,999.0,1.0,0.0
14814026000188,3205002,Serra,ES,1,1,1,8700000.0,1.0,21.0
14814139000183,4106902,Curitiba,PR,2,2,2,255040.0,0.0,1.0
14830853000165,3201407,Castelo,ES,1,1,1,36168.0,0.0,1.0
14836800000151,5201702,Aragarças,GO,1,1,1,36000.0,0.0,21.0
14878445000183,5206909,Davinópolis,GO,18,16,10,561703.74,0.0,60.0
14969199000175,5213103,Mineiros,GO,2,2,1,4410.0,0.0,3.0
14986862000140,3503208,Araraquara,SP,1,1,1,1546.16,0.0,0.0
15071063000106,2805406,Poço Redondo,SE,1,1,1,17400.0,0.0,92.0
15163648000156,5210109,Ipameri,GO,5,4,4,23529.690000000002,0.0,1.0
15196311000145,5213772,Montividiu do Norte,GO,1,1,1,61950.0,0.0,6.0
15408168000108,4203253,Capão Alto,SC,1,1,1,270.0,1.0,1.0
15424832000102,4322533,Vale do Sol,RS,1,1,1,74300.0,0.0,1.0
15442776000139,4217808,Taió,SC,5,4,4,1553.12,1.0,2.0
15470555000174,4210100,Mafra,SC,1,1,1,2860.0,0.0,13.0
15513690000150,5002704,Campo Grande,MS,1,1,1,6774.0,0.0,20.0
16098402000100,2931202,Taperoá,BA,2,2,2,42340.0,0.0,12.0
16236457000130,2914802,Itabuna,BA,1,1,1,48000.0,0.0,2.0
16673998000125,3106200,Belo Horizonte,MG,1,1,1,480.0,0.0,0.0
16692121000181,3106200,Belo Horizonte,MG,8,4,8,1777522.35,0.0,4.5
16881151000136,4208807,Jaguaruna,SC,1,1,1,12000.0,0.0,1.0
17256349000191,5204508,Caldas Novas,GO,1,1,1,34000.0,0.0,0.0
17391027000155,3518701,Guarujá,SP,2,2,2,50700.0,0.0,0.5
17527397000177,1709500,Gurupi,TO,1,1,1,74462.0,1.0,3.0
17590843000198,1709500,Gurupi,TO,1,1,1,6008216.0,0.0,1.0
17710115000172,4212650,Pescaria Brava,SC,1,1,1,15495.4,1.0,1.0
17756464000125,4209904,Lontras,SC,15,5,10,41381.38,1.0,2.0
17799033000146,4206702,Herval d'Oeste,SC,24,5,23,383145.2164,0.9166666666666666,1.0
17805731000107,5206909,Davinópolis,GO,1,1,1,1000.0,0.0,66.0
17819061000188,3134202,Ituiutaba,MG,7,3,3,11859524.28,0.0,249.0
17932766000107,4216503,São Joaquim,SC,3,2,2,3687.8,1.0,3.0
18137082000186,4309100,Gramado,RS,1,1,1,43500.0,0.0,4.0
18152827000186,3134202,Ituiutaba,MG,1,1,1,858.0,0.0,7.0
18184942000132,4220000,Balneário Rincão,SC,33,6,24,28106.26,1.0,1.0
18256417000185,5215702,Palmeiras de Goiás,GO,1,1,1,36000.0,0.0,2.0
19153572000139,3550308,São Paulo,SP,1,1,1,808.0,0.0,42.0
19164089000150,2704302,Maceió,AL,1,1,1,375.0,1.0,4.0
19335308000116,4213807,Praia Grande,SC,1,1,1,120000.0,1.0,1.0
19432705000106,2800308,Aracaju,SE,2,2,2,44000.0,0.0,0.0
19528940000186,3167806,Soledade de Minas,MG,2,1,2,8519.720000000001,0.0,13.0
19607632000146,1711902,Lagoa da Confusão,TO,2,2,2,44549.979999999996,0.0,10.0
19620562000166,4216503,São Joaquim,SC,10,5,8,40850.19,1.0,2.0
19843891000176,3550704,São Sebastião,SP,1,1,1,59101.0,0.0,2.0
19844989000148,5215603,Padre Bernardo,GO,1,1,1,5500.0,0.0,62.0
20266755000140,3148103,Patrocínio,MG,1,1,1,3351.84,0.0,3.0
20267427000168,5003702,Dourados,MS,3,3,2,219335.4,0.3333333333333333,3.0
21750924000185,5218904,Rubiataba,GO,1,1,1,12010.0,0.0,8.0
22310261000140,4114609,Marechal Cândido Rondon,PR,3,2,3,657773.0,0.6666666666666666,1.0
22604896000150,3143104,Monte Carmelo,MG,14,14,9,12754.15,0.0,11.0
22859490000119,1100114,Jaru,RO,1,1,1,2082.2,0.0,34.0
23090384000186,3148004,Patos de Minas,MG,1,1,1,2645.0,0.0,2.0
23721029000168,5208004,Formosa,GO,1,1,1,1400.0,0.0,57.0
24238525000128,4300208,Ajuricaba,RS,1,1,1,8500.0,1.0,0.0
24336499000170,3109303,Buritis,MG,1,1,1,9676.0,0.0,8.0
24767074000116,4203808,Canoinhas,SC,3,2,2,283.76,1.0,1.0
24810277000148,5201603,Araçu,GO,2,2,2,83655.85,0.0,2.0
24811986000148,5206909,Davinópolis,GO,3,3,3,3600.0,0.0,155.0
25769548000121,3170206,Uberlândia,MG,2,2,2,102889.84,0.0,1.0
26938926000116,3523909,Itu,SP,2,2,2,134675.0,0.0,10.0
26981455000129,2704302,Maceió,AL,2,2,2,18.84,0.0,16.0
27108141000189,3200607,Aracruz,ES,1,1,1,8499.0,0.0,0.0
27142702001138,3200607,Aracruz,ES,2,2,2,4500.0,1.0,1.5
27165554003544,3205200,Vila Velha,ES,1,1,1,34440.0,1.0,24.0
27611852000171,4209607,Lauro Müller,SC,1,1,1,275.28,1.0,2.0
27751000000180,3172004,Visconde do Rio Branco,MG,1,1,1,24000.0,0.0,1172.0
27834977000160,3203205,Linhares,ES,1,1,1,203747.64,0.0,4.0
28550176000136,3303302,Niterói,RJ,2,2,2,3738938.34,0.0,6.0
28725566000108,5209705,Hidrolândia,GO,2,2,2,9240.0,0.0,2.0
28841729000100,3200805,Baixo Guandu,ES,4,4,4,36500.0,0.0,1.0
28842189000189,3200805,Baixo Guandu,ES,1,1,1,105900.0,0.0,1.0
28875494000177,5221858,Valparaíso de Goiás,GO,2,1,2,19613.0,0.0,37.0
29937718000190,3505807,Bastos,SP,7,1,6,14262.56,1.0,240.0
30482588000128,3306156,Varre-Sai,RJ,2,1,2,54400.0,0.0,42.0
30638611000120,5215603,Padre Bernardo,GO,9,3,4,222986.03,0.0,102.0
30714308000160,2930709,Simões Filho,BA,1,1,1,94800.0,0.0,7.0
30753960000193,4219309,Videira,SC,4,3,4,75038.77,0.25,1.5
30753994000188,4203204,Camboriú,SC,1,1,1,116480.0,0.0,0.0
30935256000151,2600401,Água Preta,PE,1,1,1,28420.25,0.0,41.0
30957190000109,2608453,Lagoa do Carro,PE,2,2,2,59891.05,0.0,78.0
30984673000194,3302106,Itaocara,RJ,2,1,2,73338.0,1.0,1.0
31030781000190,4216255,São João do Oeste,SC,1,1,1,19520.0,0.0,0.0
31049535000180,4207304,Imbituba,SC,2,2,2,22712.88,1.0,2.0
32001836000105,3305158,São José do Vale do Rio Preto,RJ,2,2,2,21831.0,0.0,1.5
32370759000152,4119905,Ponta Grossa,PR,1,1,1,2820000.0,0.0,2.0
32504706000187,3306305,Volta Redonda,RJ,4,2,4,11135.46,0.0,2.0
32579624000100,4206009,Governador Celso Ramos,SC,1,1,1,454.7,1.0,1.0
33318128000157,5212303,Leopoldo de Bulhões,GO,1,1,1,2985.0,0.0,21.0
33840043000134,3550308,São Paulo,SP,1,1,1,2016.56,0.0,189.0
34906284000100,3303302,Niterói,RJ,1,1,1,283567.92,0.0,0.0
36507127000149,3300407,Barra Mansa,RJ,1,1,1,52886.4,0.0,8.0
39754247000139,3306008,Três Rios,RJ,1,1,1,185195.3,0.0,11.0
39758701000120,3306305,Volta Redonda,RJ,3,3,2,297733.63,0.0,10.0
39966763000127,5221858,Valparaíso de Goiás,GO,3,2,3,65337.0,0.0,56.0
41683884000103,2300754,Amontada,CE,3,3,3,382691.0,0.3333333333333333,85.0
43467992000174,3501905,Amparo,SP,1,1,1,295000.0,0.0,23.0
44239770000167,3503208,Araraquara,SP,2,2,2,539677.59,0.0,5.0
44616474000138,5208509,Goiandira,GO,1,1,1,1404.5,0.0,0.0
44785294000180,5216304,Paranaiguara,GO,1,1,1,70000.0,0.0,0.0
44956238000160,5209705,Hidrolândia,GO,5,5,5,1458799.05,0.2,2.0
45316509000186,1718204,Porto Nacional,TO,2,2,2,172589.0,0.0,5.0
45378925000109,5206909,Davinópolis,GO,1,1,1,600.0,0.0,155.0
45400604000163,5201603,Araçu,GO,2,2,2,88737.0,0.0,2.0
