orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
00421772000105,5213103,Mineiros,GO,2,2,2,850.87,0.0,12.5
00444435000125,3201308,Cariacica,ES,3,3,3,165444.0,0.0,20.0
00634997000131,3167202,Sete Lagoas,MG,1,1,1,1500000.0,0.0,124.0
00955107000193,3543907,Rio Claro,SP,22,14,14,136668.36,0.0,0.0
00999472000108,5220454,Senador Canedo,GO,3,2,3,192000.0,0.0,19.0
01280363000190,4209102,Joinville,SC,1,1,1,700.0,0.0,0.0
01282378000198,4217105,São Martinho,SC,6,1,5,2980.8,1.0,1.0
01335616000186,3519071,Hortolândia,SP,3,1,2,18500.0,0.0,6.0
01349236000109,4202800,Braço do Norte,SC,16,2,9,90633.25,1.0,1.0
01377043000153,5105259,Lucas do Rio Verde,MT,2,2,2,3763049.1,0.0,96.5
01393989000103,5208707,Goiânia,GO,1,1,1,62238.38,0.0,4.0
01397083000167,4216503,São Joaquim,SC,1,1,1,4484.7,1.0,1.0
01465988000127,5213103,Mineiros,GO,14,5,6,592334.0599999999,0.0,75.0
01494665000161,5209101,Goiatuba,GO,1,1,1,27840.0,0.0,4.0
01600293000100,4214904,Rio Fortuna,SC,5,2,4,669.78,1.0,1.0
01606604000149,3300308,Barra do Piraí,RJ,1,1,1,300000.0,0.0,45.0
01648573000199,3303955,Pinheiral,RJ,3,2,3,252588.48,0.0,11.0
01743462000161,4210605,Massaranduba,SC,4,3,4,5032.4,1.0,1.0
01746653000187,4208807,Jaguaruna,SC,16,8,10,97141.868,0.9375,4.0
01815216000178,5218805,Rio Verde,GO,1,1,1,221184.3,0.0,9.0
01834835000100,2704302,Maceió,AL,25,24,24,7530000.0,0.0,152.0
01850671000104,4203600,Campos Novos,SC,17,7,8,33295.05,0.9411764705882353,1.0
01877528000106,4202107,Barra Velha,SC,20,3,13,173770.505,0.9,1.0
01941360000150,4203303,Campo Alegre,SC,1,1,1,2507.5,1.0,1.0
01977854000195,5220702,Sítio d'Abadia,GO,8,8,8,7305.0,0.0,59.5
02073207000111,4206108,Grão-Pará,SC,11,5,8,11264.41,1.0,2.0
02179215000147,4215703,Santo Amaro da Imperatriz,SC,1,1,1,19200.0,0.0,0.0
02180700000130,4215802,São Bento do Sul,SC,2,2,2,17628.0,0.0,363.5
02362976000130,4208203,Itajaí,SC,6,2,6,108600.0,0.0,9.0
02396675000127,4218004,Tijucas,SC,2,2,1,753.5999999999999,1.0,4.0
02482295000105,4208450,Itapoá,SC,2,2,2,543668.4,1.0,14.0
02555079000142,5108402,Várzea Grande,MT,8,8,8,34994644.56,0.0,52.5
02581343000112,3506359,Bertioga,SP,3,2,3,4591.0,0.0,8.0
02762633000162,2914802,Itabuna,BA,1,1,1,30000.0,0.0,4.0
02920909000193,3133709,Itatiaiuçu,MG,2,2,2,22872.9,1.0,72.5
02994421000100,3143906,Muriaé,MG,3,2,3,15998.89,0.3333333333333333,7.0
03061303000102,3500105,Adamantina,SP,2,2,2,2113399.92,0.0,2.5
03133862000180,3126703,Francisco Sá,MG,1,1,1,11520.0,0.0,0.0
03183869000107,3531100,Mongaguá,SP,1,1,1,59734.4,0.0,6.0
03230443000167,4211702,Orleans,SC,34,13,27,50909.63,1.0,1.0
03264792000108,4216206,São Francisco do Sul,SC,27,6,21,111400.458,1.0,1.0
03331692000149,2914703,Itaberaba,BA,1,1,1,35000.0,0.0,14.0
03347877000141,4218509,Treze Tílias,SC,4,2,4,1637.02,1.0,1.0
03347885000198,4218509,Treze Tílias,SC,12,7,12,15576.34,1.0,1.0
03383321000100,4204301,Concórdia,SC,4,3,3,4300.21,1.0,1.0
03387174000147,5211909,Jataí,GO,1,1,1,6760.0,0.0,1.0
03838193000142,4215000,Rio Negrinho,SC,2,2,2,694.46,1.0,1.5
03852808000195,5205455,Cezarina,GO,1,1,1,28000.0,0.0,8.0
04122069000149,3157807,Santa Luzia,MG,1,1,1,57000.0,0.0,1.0
04189915000148,3145604,Oliveira,MG,1,1,1,11351.52,0.0,2.0
04244525000123,5220009,São João d'Aliança,GO,11,4,9,58326.14,0.0,1.0
04249257000132,3304706,Santo Antônio de Pádua,RJ,11,2,6,2628576.09,0.0,29.0
04394880000189,5217609,Planaltina,GO,1,1,1,61800.0,0.0,4.0
04395067000123,1100049,Cacoal,RO,1,1,1,278000.0,0.0,143.0
04402872000137,4212809,Balneário Piçarras,SC,1,1,1,19112.04,0.0,0.0
04407139000105,5217609,Planaltina,GO,2,2,1,51542.53,0.0,107.0
04467885000194,2704302,Maceió,AL,1,1,1,585000.0,1.0,12.0
04529388000173,4212809,Balneário Piçarras,SC,1,1,1,35000.0,0.0,0.0
04533821000144,4213203,Pomerode,SC,1,1,1,13840.0,1.0,40.0
04587036000174,1302900,Maués,AM,2,2,2,49500.0,0.0,59.5
04691691000178,3549805,São José do Rio Preto,SP,9,7,7,61731.35,0.0,0.0
04704773000100,3523107,Itaquaquecetuba,SP,2,2,2,3340.0,0.0,6.0
04729502000109,3541406,Presidente Prudente,SP,4,3,3,4990.2,0.0,13.5
04755519000130,3543402,Ribeirão Preto,SP,1,1,1,6258.0,0.0,7.0
04755973000191,5221601,Uruaçu,GO,3,2,3,116720.0,0.0,10.0
04828495000100,5211909,Jataí,GO,2,1,1,55500.0,0.0,4.0
04894677000171,4202909,Brusque,SC,1,1,1,75000.0,0.0,1.0
04902325000110,4202305,Biguaçu,SC,2,2,2,105500.0,0.5,5.0
04973965000111,5208707,Goiânia,GO,2,2,2,279600.0,0.0,0.5
05002371000126,4219309,Videira,SC,4,4,3,95522.93,0.5,4.0
05002963000148,5213103,Mineiros,GO,1,1,1,2559.52,0.0,2.0
05029092000156,4203907,Capinzal,SC,5,3,5,35261.71,1.0,1.0
05055033000152,1501402,Belém,PA,8,8,8,333600.64,0.0,6.0
05106805000138,5204805,Campo Alegre de Goiás,GO,10,1,2,41320.1,0.0,26.0
05121894000191,3126109,Formiga,MG,4,2,4,2855.98,0.0,3.0
05341649000190,1506187,Rondon do Pará,PA,2,1,2,13891.77,0.0,6.0
05446297000137,5221304,Três Ranchos,GO,25,9,12,99468.78,0.0,10.0
05478139000169,4208104,Itaiópolis,SC,1,1,1,2825.08,1.0,4.0
05491593000150,2921708,Morro do Chapéu,BA,2,2,2,25659.05,0.0,0.0
05522917000170,2211001,Teresina,PI,1,1,1,252400.0,0.0,4.0
05532421000187,4209300,Lages,SC,4,3,4,5062.38,1.0,1.5
05550055000199,4304606,Canoas,RS,1,1,1,16081.32,0.0,0.0
05568854000192,5200258,Águas Lindas de Goiás,GO,1,1,1,31284.42,0.0,2.0
05587823000189,3550308,São Paulo,SP,13,9,13,58198.66,0.07692307692307693,59.0
05593119000139,5204508,Caldas Novas,GO,1,1,1,57600.0,0.0,31.0
05613121000122,5204508,Caldas Novas,GO,5,3,3,14600.13,0.0,1.0
05639458000109,5215900,Palminópolis,GO,1,1,1,3400.0,0.0,13.0
05658440000154,3550308,São Paulo,SP,1,1,1,56973.18,0.0,164.0
05774894000190,3549102,São João da Boa Vista,SP,1,1,1,6360.0,0.0,0.0
06016527000190,5107602,Rondonópolis,MT,2,2,2,149954.0,0.0,75.0
06068089000104,5107958,Tangará da Serra,MT,3,2,3,33710.0,0.0,6.0
06069513000135,3169356,Três Marias,MG,4,3,4,37438.18,0.0,153.0
06073250000138,4207106,Ilhota,SC,3,2,3,2665.9,1.0,4.0
06079623000188,1501303,Barcarena,PA,1,1,1,10437.8,1.0,13.0
06089125000116,4207908,Irineópolis,SC,23,8,22,16278.342,1.0,1.0
06113056000139,2804805,Nossa Senhora do Socorro,SE,1,1,1,744456.5,0.0,18.0
06129491000151,5208509,Goiandira,GO,1,1,1,285.0,0.0,0.0
06217954000137,2101707,Barreirinhas,MA,3,2,2,18980738.83,0.0,22.0
06231312000192,4209409,Laguna,SC,10,6,9,54700.29,1.0,1.0
07095193000150,2302602,Camocim,CE,2,2,2,86031.15,0.0,5.5
07173244000115,2609105,Machados,PE,5,4,4,217391.8,0.0,110.0
07222467000125,5210000,Inhumas,GO,22,5,5,155545.53,0.9090909090909091,1.5
07276220000191,3106200,Belo Horizonte,MG,2,1,1,13478.19,0.0,0.0
