orgao_cnpj,municipio_ibge,municipio,uf,instrumentos,compras,fornecedores,valor_inicial,share_origem_externa,lag_mediano
05002963000148,5213103,Mineiros,GO,1,1,1,74100.0,0.0,34.0
05029092000156,4203907,Capinzal,SC,3,2,3,18614.760000000002,1.0,1.0
05054133000164,2914802,Itabuna,BA,1,1,1,446250.0,0.0,4.0
05106805000138,5204805,Campo Alegre de Goiás,GO,23,4,12,794372.63,0.0,26.0
05127965000163,1100130,Machadinho D'Oeste,RO,1,1,1,2400.0,0.0,0.0
05140677000149,4204608,Criciúma,SC,1,1,1,36000.0,0.0,17.0
05446297000137,5221304,Três Ranchos,GO,7,6,7,322506.18,0.0,1.0
05469074000195,5201108,Anápolis,GO,2,2,2,8219.7,0.0,19.0
05478139000169,4208104,Itaiópolis,SC,1,1,1,104.93,1.0,1.0
05532421000187,4209300,Lages,SC,1,1,1,150.0,1.0,1.0
05577643000116,2303709,Caucaia,CE,1,1,1,72000.0,0.0,18.0
05593119000139,5204508,Caldas Novas,GO,5,1,5,348212.16,0.0,30.0
05658353000105,3550308,São Paulo,SP,1,1,1,10559999.52,0.0,13.0
05658440000154,3550308,São Paulo,SP,6,2,6,2773.71,0.0,58.0
05806495000164,5211909,Jataí,GO,1,1,1,10750.0,0.0,25.0
05989335000106,5208608,Goianésia,GO,2,1,1,2200.0,0.0,27.5
06073752000169,2410702,Riacho da Cruz,RN,2,2,2,130000.0,0.0,31.0
06079623000188,1501303,Barcarena,PA,1,1,1,480000.0,0.0,3.0
06090929000135,3519303,Ibaté,SP,1,1,1,26880.0,0.0,182.0
06129491000151,5208509,Goiandira,GO,1,1,1,812.0,0.0,0.0
06231312000192,4209409,Laguna,SC,2,2,2,106391.92,0.5,1.0
06894325000141,4202107,Barra Velha,SC,1,1,1,1721.0,1.0,0.0
07095193000150,2302602,Camocim,CE,2,2,2,41364.94,0.0,5.5
07222467000125,5210000,Inhumas,GO,12,2,5,124208.33,0.6666666666666666,6.0
07276220000191,3106200,Belo Horizonte,MG,4,1,3,16216.32,0.0,0.0
07464768000165,5212303,Leopoldo de Bulhões,GO,12,10,10,100080.74,0.0,77.5
07633040000110,4202107,Barra Velha,SC,1,1,1,1721.0,1.0,0.0
07748322000162,5220009,São João d'Aliança,GO,2,2,2,5518.0,0.0,1.0
07750478000188,3551702,Sertãozinho,SP,6,5,5,24566.5,0.0,7.0
07777639000127,5210109,Ipameri,GO,18,10,11,411798.5,0.0,8.0
07791947000107,5206909,Davinópolis,GO,2,1,2,633624.0,0.0,7.0
07806941000166,4212908,Pinhalzinho,SC,1,1,1,966.0,1.0,0.0
07861703000153,5210208,Iporá,GO,11,9,9,6543590.28,0.0,72.0
08071214000160,2701407,Campo Alegre,AL,2,2,2,54250.0,0.0,42.0
08082743000160,3550308,São Paulo,SP,2,2,2,84901.0,0.5,28.0
08083086000175,5203302,Bela Vista de Goiás,GO,9,4,6,81838.65,0.0,2.0
08184785000101,4209102,Joinville,SC,6,3,4,7461.47,1.0,2.0
08184821000137,4209102,Joinville,SC,7,5,7,243311.8,1.0,2.0
08259606000158,4208203,Itajaí,SC,2,1,2,20452.5,1.0,3.0
08281643000162,4215802,São Bento do Sul,SC,12,7,11,41436.65,1.0,1.0
08325807000106,5206800,Damolândia,GO,1,1,1,12250.0,0.0,14.0
08325825000198,5206800,Damolândia,GO,2,2,1,35778.0,0.0,28.0
08438054000145,4201109,Anitápolis,SC,11,2,11,16699.919,1.0,1.0
08595042000124,4203600,Campos Novos,SC,19,11,18,509897.07,1.0,1.0
08595187000125,2903201,Barreiras,BA,2,2,2,106200.0,0.0,2.0
08715618000140,2507507,João Pessoa,PB,4,3,4,135261.53,0.0,3.0
08857731000160,4206009,Governador Celso Ramos,SC,19,8,15,83394.22,1.0,1.0
08858200000191,4211504,Nova Trento,SC,5,5,5,4788.7,1.0,1.0
08999257000100,4202305,Biguaçu,SC,23,8,21,332362.98,0.9565217391304348,1.0
09129733000103,4212908,Pinhalzinho,SC,1,1,1,7728.0,1.0,0.0
09240588000125,4218707,Tubarão,SC,9,2,9,29153.7387,1.0,1.0
09509569000151,4313409,Novo Hamburgo,RS,1,1,1,118999.4,0.0,0.0
09522642000125,4214300,Rancho Queimado,SC,8,2,8,2648.24,1.0,1.0
09649183000145,1505403,Ourém,PA,1,1,1,61564.9,0.0,17.0
10277035000126,2413805,Taboleiro Grande,RN,1,1,1,59045.0,0.0,3.0
10324957000147,4202131,Bela Vista do Toldo,SC,17,5,15,23195.634000000002,1.0,1.0
10377912000130,4215000,Rio Negrinho,SC,3,3,3,18782.5,1.0,1.0
10381732000122,5007935,Sonora,MS,1,1,1,51078.12,0.0,6.0
10429180000185,4209854,Lindóia do Sul,SC,1,1,1,369.9,1.0,1.0
10432684000154,4219309,Videira,SC,1,1,1,120000.0,0.0,0.0
10441099000110,4219606,Xavantina,SC,1,1,1,921.6,1.0,1.0
10459525000143,4202008,Balneário Camboriú,SC,12,6,12,93790.93000000001,1.0,1.0
10465435000165,4219101,Vargeão,SC,1,1,1,100.75,1.0,10.0
10467921000112,1500602,Altamira,PA,1,1,1,607604.72,0.0,49.0
10469199000155,4214805,Rio do Sul,SC,11,9,10,26060.46,1.0,1.0
10472663000162,5211701,Jandaia,GO,31,2,27,2686003.8,0.0,19.0
10476288000129,5220603,Silvânia,GO,2,2,1,9000.0,0.0,4.0
10480867000145,5214606,Niquelândia,GO,12,2,12,365391.35,0.0,41.0
10481963000108,4200754,Alto Bela Vista,SC,8,4,6,9180.05,1.0,1.0
10491693000116,4210100,Mafra,SC,1,1,1,212440.0,1.0,6.0
10496698000131,4205308,Faxinal dos Guedes,SC,1,1,1,2570.0,1.0,4.0
10523857000140,5207105,Diorama,GO,1,1,1,11490.0,0.0,6.0
10540697000147,4205456,Forquilhinha,SC,1,1,1,1470.0,1.0,11.0
10564533000150,5210307,Israelândia,GO,2,2,2,14148.86,0.0,1.0
10565436000181,4217006,São Ludgero,SC,5,2,5,5470.38,1.0,1.0
10589928000107,2602209,Bom Jardim,PE,4,1,4,620755.4,0.0,38.0
10594533000100,4209003,Joaçaba,SC,12,5,9,75077.0,0.9166666666666666,1.0
10631880000158,4207205,Imaruí,SC,23,4,12,65805.39,1.0,1.0
10711980000194,5006200,Nova Andradina,MS,1,1,1,675291.44,1.0,43.0
10714485000139,4200606,Águas Mornas,SC,2,2,2,1426.16,1.0,1.5
10759024000182,5210307,Israelândia,GO,1,1,1,4600.0,0.0,3.0
10788473000159,4207106,Ilhota,SC,6,3,6,2322302.2399999998,0.8333333333333334,1.0
10971858000157,4203956,Capivari de Baixo,SC,4,4,4,6302.54,1.0,1.0
11084263000142,5006606,Ponta Porã,MS,3,1,3,486694.0,0.0,18.0
11148262000114,4208302,Itapema,SC,8,4,8,33210.512,1.0,1.0
11166368000140,5217708,Pontalina,GO,1,1,1,2500.0,0.0,3.0
11206573000192,2804508,Nossa Senhora da Glória,SE,1,1,1,537.34,1.0,1.0
11213822000177,5203559,Bonfinópolis,GO,5,1,5,1158801.4,0.0,74.0
11231203000105,4210605,Massaranduba,SC,1,1,1,4642.37,1.0,1.0
11232665000147,5200506,Aloândia,GO,6,6,4,18688.73,0.0,1.5
11243552000147,4200804,Anchieta,SC,1,1,1,2967.0,1.0,1.0
11268671000154,5212303,Leopoldo de Bulhões,GO,10,6,9,513245.0,0.0,28.0
11285282000137,5003306,Coxim,MS,7,3,7,703146.4099999999,0.0,10.0
11290422000165,4202081,Bandeirante,SC,1,1,1,693.5,1.0,2.0
11290534000116,4217402,Schroeder,SC,2,1,2,3131.346,1.0,1.5
11293409000160,4206504,Guaramirim,SC,10,5,9,36622.18,1.0,1.0
11299994000105,4211405,Nova Erechim,SC,1,1,1,96000.0,0.0,0.0
11301658000150,4210001,Luiz Alves,SC,1,1,1,160000.0,1.0,0.0
11303923000139,4205803,Garuva,SC,9,4,6,27750.469999999998,1.0,1.0
11306530000189,5221197,Terezópolis de Goiás,GO,1,1,1,57060.0,0.0,32.0
11307015000113,5219100,Santa Bárbara de Goiás,GO,2,2,2,3790.0,0.0,6.0
11310394000109,4212205,Papanduva,SC,10,7,7,17057.059999999998,1.0,1.0
11315213000129,5219308,Santa Helena de Goiás,GO,4,3,4,48861.06,0.0,13.5
11320964000133,5209705,Hidrolândia,GO,4,4,4,22812.72,0.25,14.5
11323964000197,4211850,Ouro Verde,SC,6,4,6,6664.678,1.0,1.0
11323985000102,4219705,Xaxim,SC,5,4,5,5823.68,1.0,1.0
11329956000158,4207700,Ipumirim,SC,1,1,1,215.91,1.0,1.0
11333647000151,4213906,Presidente Castello Branco,SC,23,4,12,13345.769999999999,1.0,1.0
11342435000130,4215604,Santa Rosa de Lima,SC,4,1,4,3023.73,1.0,1.0
11344960000195,4206306,Guabiruba,SC,1,1,1,369.0,1.0,3.0
11355483000163,4207502,Indaial,SC,1,1,1,3055.32,1.0,1.0
11359214000175,4216909,São Lourenço do Oeste,SC,14,6,14,27404.127999999997,1.0,1.0
11370658000101,2806701,São Cristóvão,SE,2,2,2,259200.0,0.0,2.5
11375809000114,4214904,Rio Fortuna,SC,3,3,3,5648.92,1.0,1.0
11395801000110,4207684,Ipuaçu,SC,15,6,13,8637.55,1.0,1.0
11407443000118,4208500,Ituporanga,SC,10,3,7,6377.82,1.0,1.0
11408074000188,4206801,Ibicaré,SC,1,1,1,774.9,1.0,11.0
11409678000149,5217302,Pirenópolis,GO,2,2,2,196472.0,0.0,8.5
11418721000132,4216255,São João do Oeste,SC,1,1,1,150000.0,0.0,0.0
11420595000150,4212106,Palmitos,SC,4,1,4,292000.0,0.0,0.0
11421459000185,2912004,Ibiassucê,BA,3,3,3,116800.0,0.0,9.0
11422700000190,5220702,Sítio d'Abadia,GO,22,4,21,1207009.33,0.0,403.0
11431615000199,4215752,São Bernardino,SC,7,5,7,4842.0296,1.0,1.0
11433441000101,4217808,Taió,SC,3,1,2,6680.5,1.0,3.0
11436906000170,4205902,Gaspar,SC,2,2,2,203500.0,0.5,4.0
11436910000138,4213203,Pomerode,SC,7,4,7,3690.36,1.0,1.0
11455792000105,4211108,Monte Castelo,SC,12,5,11,17362.3,1.0,2.0
11470270000182,5214101,Mutunópolis,GO,20,1,20,1987995.2,0.0,41.0
11481782000144,4202859,Braço do Trombudo,SC,4,4,4,11957.43,0.75,1.0
11483837000155,5213004,Maurilândia,GO,1,1,1,2800.0,0.0,13.0
11485410000196,4208450,Itapoá,SC,1,1,1,598.8,1.0,2.0
11520158000109,4215554,Santa Helena,SC,1,1,1,423.9,1.0,2.0
11520287000105,5207352,Edealina,GO,2,1,1,462600.0,0.0,32.0
11553540000119,4216008,São Carlos,SC,3,2,3,9673.88,1.0,1.0
11588933000168,4216305,São João Batista,SC,1,1,1,108000.0,0.0,3.0
11598317000198,5210000,Inhumas,GO,1,1,1,12637.85,0.0,0.0
11639339000159,3526704,Leme,SP,7,3,5,7700.83,0.0,2.0
11643598000153,4202131,Bela Vista do Toldo,SC,14,3,6,11096.529999999999,1.0,1.0
11692044000146,5214903,Nova Roma,GO,3,2,2,14997.81,0.0,7.0
11730430000185,4213153,Planalto Alegre,SC,1,1,1,3690.4,1.0,3.0
11750074000161,2803302,Japaratuba,SE,3,3,3,180000.0,0.0,4.0
11809185000104,5201405,Aparecida de Goiânia,GO,6,1,6,11767067.67,0.0,80.0
11822633000100,3203056,Jaguaré,ES,1,1,1,16200.0,0.0,4.0
11840546000177,4209300,Lages,SC,11,2,8,45460.304000000004,1.0,1.0
11850969000178,2804508,Nossa Senhora da Glória,SE,1,1,1,29325.13,1.0,1.0
11867889000125,3300506,Bom Jardim,RJ,10,2,10,2374617.41,0.0,115.0
11924138000101,5213103,Mineiros,GO,39,31,32,1540647.89,0.0,12.0
11926843000130,2911709,Guanambi,BA,1,1,1,97806.12,0.0,18.0
12053489000149,5211909,Jataí,GO,1,1,1,16400.0,0.0,3.0
12115907000185,4208450,Itapoá,SC,3,3,3,477.48,1.0,1.0
12139961000160,4219853,Zortéa,SC,16,2,13,9817.114,1.0,1.0
12219015000124,2802908,Itabaiana,SE,4,2,4,42344.0,0.0,16.0
12292556000188,3300704,Cabo Frio,RJ,1,1,1,4626000.0,0.0,32.0
12298037000127,3526704,Leme,SP,3,3,3,10994.0,0.3333333333333333,6.0
12334083000134,4217105,São Martinho,SC,4,3,4,14297.58,1.0,1.0
12423926000179,2402006,Caicó,RN,1,1,1,60000.0,0.0,31.0
12439069000103,2414506,Umarizal,RN,1,1,1,152280.0,0.0,203.0
12462982000112,2311355,Quixelô,CE,5,5,5,155154.89,0.0,91.0
12488175000179,4218905,Urubici,SC,9,3,7,9593.53,1.0,1.0
12570642000105,2608909,Limoeiro,PE,8,1,8,65935.22,0.0,15.0
12640342000155,3303807,Paraty,RJ,2,2,2,62000.0,0.0,26.0
12710978000126,1501303,Barcarena,PA,6,2,6,34888249.69,1.0,0.5
12770455000175,4202107,Barra Velha,SC,1,1,1,1721.0,1.0,0.0
12816116000182,4216602,São José,SC,1,1,1,332.0,1.0,3.0
12884091000154,1503093,Goianésia do Pará,PA,1,1,1,4611360.0,0.0,82.0
13128780004512,2800308,Aracaju,SE,7,1,3,28773.4,1.0,5.0
13133909000160,2604007,Carpina,PE,12,5,12,1124360.48,0.8333333333333334,9.0
13170158000151,4208906,Jaraguá do Sul,SC,11,6,10,7360.73,1.0,1.0
13497205000176,4211108,Monte Castelo,SC,1,1,1,130.0,1.0,2.0
13617528000156,4219309,Videira,SC,1,1,1,43885.2,0.0,4.0
13659627000109,5007695,São Gabriel do Oeste,MS,1,1,1,37200.0,0.0,409.0
13660803000114,4218707,Tubarão,SC,2,1,2,273.97,1.0,1.0
13817576000198,3300803,Cachoeiras de Macacu,RJ,1,1,1,939778.0,0.0,22.0
13864377000130,3550308,São Paulo,SP,10,6,7,1765534.42,0.0,396.0
13917262000167,3204559,Santa Maria de Jetibá,ES,1,1,1,22500.0,1.0,2.0
13918415000190,3148004,Patos de Minas,MG,1,1,1,421700.0,0.0,3.0
13953949000158,3526704,Leme,SP,1,1,1,76694.04,1.0,7.0
14007211000160,4208906,Jaraguá do Sul,SC,7,6,6,6872.3099999999995,1.0,2.0
14008675000191,4212700,Petrolândia,SC,2,2,2,119732.0,0.0,0.0
14088281000190,3203056,Jaguaré,ES,1,1,1,3300.0,0.0,4.0
14120591000145,1709500,Gurupi,TO,1,1,1,5246.5,1.0,10.0
14355640000129,3200706,Atílio Vivácqua,ES,1,1,1,62400.0,0.0,13.0
14381482000181,2314003,Várzea Alegre,CE,4,2,4,634365.4,0.75,17.0
14387430000112,5207808,Firminópolis,GO,1,1,1,45000.0,0.0,1.0
14440502000148,2805109,Pedrinhas,SE,6,6,6,291470.8,0.0,114.0
14499742000118,2804508,Nossa Senhora da Glória,SE,1,1,1,49671.56,1.0,1.0
14524513000106,5219308,Santa Helena de Goiás,GO,2,2,2,68520.0,0.5,428.0
14608771000170,4204152,Celso Ramos,SC,23,2,15,17078.8497,1.0,1.0
14656327000120,5214507,Nerópolis,GO,2,2,2,69600.0,0.0,5.0
14657813000163,2304459,Fortim,CE,1,1,1,13196.9,1.0,15.0
14662198000183,5209705,Hidrolândia,GO,1,1,1,1451.05,1.0,3.0
14750058000167,2414506,Umarizal,RN,2,2,2,13457.5,0.0,140.5
14764485000102,1709500,Gurupi,TO,3,1,1,6664.0,1.0,12.0
14787731000133,3304201,Resende,RJ,1,1,1,24108.0,0.0,12.0
14795880000144,3204906,São Mateus,ES,1,1,1,29200.0,0.0,0.0
14803073000126,2801306,Capela,SE,1,1,1,564120.0,0.0,32.0
14823518000130,4211306,Navegantes,SC,1,1,1,26054.76,0.0,7.0
14830853000165,3201407,Castelo,ES,1,1,1,79200.0,0.0,133.0
14878445000183,5206909,Davinópolis,GO,2,2,2,229600.0,0.0,6.0
14914258000108,5221197,Terezópolis de Goiás,GO,1,1,1,15996.0,0.0,0.0
14986862000140,3503208,Araraquara,SP,1,1,1,1285.2,0.0,1.0
15224648000119,3522406,Itapeva,SP,1,1,1,1353.83,0.0,0.0
15391224000149,5002407,Caarapó,MS,1,1,1,30000.0,0.0,10.0
15408168000108,4203253,Capão Alto,SC,2,2,2,738.94,1.0,1.0
15442776000139,4217808,Taió,SC,6,5,4,24425.53,1.0,1.0
15462287000149,2604007,Carpina,PE,6,4,6,620391.34,0.8333333333333334,9.0
15513690000150,5002704,Campo Grande,MS,3,2,3,250890.0,0.0,3.0
15710935000139,5216403,Paraúna,GO,1,1,1,26863.65,0.0,3.0
16098402000100,2931202,Taperoá,BA,1,1,1,66000.0,0.0,7.0
16643245000177,1709302,Guaraí,TO,2,2,2,53400.0,0.0,365.0
16692121000181,3106200,Belo Horizonte,MG,8,5,8,1618310.26,0.0,3.0
17263702000160,4209102,Joinville,SC,1,1,1,51448.0,1.0,3.0
17323405000163,5222203,Vila Boa,GO,2,2,2,62270.0,0.0,0.0
17387125000119,1702109,Araguaína,TO,1,1,1,5976.0,0.0,1.0
17509587000161,4220000,Balneário Rincão,SC,1,1,1,896.0,1.0,2.0
17527397000177,1709500,Gurupi,TO,1,1,1,5685129.8,0.0,85.0
17710115000172,4212650,Pescaria Brava,SC,3,1,1,2529.45,1.0,3.0
17799033000146,4206702,Herval d'Oeste,SC,19,8,17,367709.92000000004,0.9473684210526315,1.0
17932766000107,4216503,São Joaquim,SC,18,8,16,17549.377,1.0,1.5
18091059000106,5212303,Leopoldo de Bulhões,GO,53,36,40,375260.87,0.0,67.0
18097936000148,5214101,Mutunópolis,GO,22,19,12,56395.35,0.0,33.0
18137082000186,4309100,Gramado,RS,2,1,1,71280.64,0.0,5.0
18184942000132,4220000,Balneário Rincão,SC,1,1,1,865.35,1.0,1.0
18245821000153,4207205,Imaruí,SC,1,1,1,1433.6,1.0,1.0
18250800000126,2918001,Jequié,BA,1,1,1,366542.0,0.0,3.0
18346935000190,4310801,Ivoti,RS,1,1,1,278266.3,0.0,6.0
18899181000103,5220009,São João d'Aliança,GO,2,1,2,1276.2,0.0,2.0
19116243000118,3107307,Bocaiúva,MG,3,3,3,2363.5,0.0,3.0
19498254000100,4216008,São Carlos,SC,1,1,1,5198.0,1.0,1.0
19500817000157,5213103,Mineiros,GO,8,1,3,609937.95,0.0,14.5
19528940000186,3167806,Soledade de Minas,MG,1,1,1,33920.72,0.0,11.0
19578710000121,4210001,Luiz Alves,SC,1,1,1,220000.0,1.0,0.0
19843891000176,3550704,São Sebastião,SP,1,1,1,7480.0,0.0,49.0
19893791000154,3110004,Caeté,MG,2,1,1,230208.56,0.0,130.0
20129840000166,4208302,Itapema,SC,4,2,2,21124.0,1.0,2.0
20266755000140,3148103,Patrocínio,MG,1,1,1,33206.75,0.0,4.0
20267427000168,5003702,Dourados,MS,7,5,7,235055.31,0.14285714285714285,2.0
20940143000190,5210109,Ipameri,GO,1,1,1,4980.0,0.0,0.0
22228688000102,3139003,Machado,MG,1,1,1,808240.0,0.0,0.0
22604896000150,3143104,Monte Carmelo,MG,24,24,9,34954.0,0.0,17.0
23283347000194,1501725,Brasil Novo,PA,6,1,6,5298506.68,0.0,46.0
23848859000150,4122107,Rio Bom,PR,2,1,2,1027.48,1.0,1.0
24005595000136,2800308,Aracaju,SE,1,1,1,960.0,1.0,28.0
24073730000180,2930774,Sobradinho,BA,2,2,2,13525.0,0.0,26.0
24513574000121,2504009,Campina Grande,PB,13,11,13,3796528.0,0.0,3.0
25107871000130,5201306,Anicuns,GO,1,1,1,8985.0,0.0,0.0
25769548000121,3170206,Uberlândia,MG,3,2,2,1035524.0,0.0,4.0
25838855000117,3170404,Unaí,MG,1,1,1,227348.75,0.0,3.0
27108141000189,3200607,Aracruz,ES,8,3,8,99030.08,0.0,3.0
27165554003463,3205200,Vila Velha,ES,1,1,1,73795.01,1.0,6.0
27562511000153,3204351,Rio Bananal,ES,2,1,2,45588.61,0.0,0.0
27744234000108,3202603,Iconha,ES,1,1,1,50000.0,0.0,25.0
28546334000184,1500602,Altamira,PA,1,1,1,391047.6,0.0,23.0
28550176000136,3303302,Niterói,RJ,1,1,1,34105.38,1.0,31.0
28875494000177,5221858,Valparaíso de Goiás,GO,6,3,6,167637.52000000002,0.0,33.0
28983143000180,5210208,Iporá,GO,10,10,10,45296.83,0.0,129.0
29063294000182,3306305,Volta Redonda,RJ,4,4,4,4635476.05,0.0,21.5
30338620000104,1507474,São João de Pirabas,PA,1,1,1,60000.0,0.0,390.0
30499757000132,2701407,Campo Alegre,AL,1,1,1,3115961.76,0.0,39.0
30695182000123,5207808,Firminópolis,GO,1,1,1,90040.0,0.0,6.0
30753960000193,4219309,Videira,SC,1,1,1,2502.99,1.0,1.0
30920620000100,3305158,São José do Vale do Rio Preto,RJ,1,1,1,421971.65,1.0,0.0
31010615000122,2908903,Coração de Maria,BA,2,2,1,50000.0,0.0,10.0
31030892000105,4211009,Mondaí,SC,1,1,1,3135.5,1.0,7.0
32370759000152,4119905,Ponta Grossa,PR,1,1,1,35700.0,0.0,7.0
32504706000187,3306305,Volta Redonda,RJ,2,2,2,76729.90000000001,0.0,4.0
33318128000157,5212303,Leopoldo de Bulhões,GO,3,3,3,7219.08,0.0,101.0
35980881000139,2701407,Campo Alegre,AL,1,1,1,36000.0,1.0,33.0
36402949000165,3204401,Rio Novo do Sul,ES,1,1,1,4999.0,0.0,171.0
36975571000199,5208608,Goianésia,GO,6,2,6,1386132.8,0.0,12.0
39157029000117,3300100,Angra dos Reis,RJ,2,1,1,8849676.0,0.0,9.0
39250220000109,3301900,Itaboraí,RJ,1,1,1,6543.0,0.0,4.0
39966763000127,5221858,Valparaíso de Goiás,GO,2,1,2,11115.720000000001,0.0,30.0
40475427000160,5208707,Goiânia,GO,1,1,1,51000.0,0.0,2.0
40637159000136,2910800,Feira de Santana,BA,1,1,1,300042.0,0.0,1.0
40933406000141,5221304,Três Ranchos,GO,7,1,2,63344.6,0.0,48.0
41593983000102,2300754,Amontada,CE,3,3,3,650000.0,0.0,50.0
41714199000105,2300754,Amontada,CE,1,1,1,26408.0,0.0,43.0
42743658000133,2910800,Feira de Santana,BA,1,1,1,18800.0,0.0,7.0
44239770000167,3503208,Araraquara,SP,1,1,1,2982699.96,0.0,10.0
44318534000136,5220009,São João d'Aliança,GO,2,2,2,4290.8,0.0,2.0
44392215000170,3548807,São Caetano do Sul,SP,3,3,3,47276.0,0.0,14.0
44616474000138,5208509,Goiandira,GO,2,2,2,4855.0,0.0,0.0
44621400000190,5212303,Leopoldo de Bulhões,GO,7,5,5,386166.76,0.0,91.0
44761693000100,5207253,Doverlândia,GO,11,9,10,677874.63,0.0,76.0
44956238000160,5209705,Hidrolândia,GO,3,3,3,28080.739999999998,0.3333333333333333,3.0
45316509000186,1718204,Porto Nacional,TO,1,1,1,31517.5,0.0,5.0
45361904000180,3548906,São Carlos,SP,1,1,1,130679.82,0.0,30.0
45557047000199,5203575,Bonópolis,GO,1,1,1,2514314.81,0.0,8.0
45754108000108,3512407,Cordeirópolis,SP,1,1,1,51600.0,0.0,29.0
45788709000131,5210307,Israelândia,GO,1,1,1,34031.43,0.0,4.0
45960936000100,5220603,Silvânia,GO,1,1,1,4554.0,0.0,39.0
46190305000104,5203302,Bela Vista de Goiás,GO,28,1,1,33531.54,0.0,4.0
46335839000181,4216909,São Lourenço do Oeste,SC,1,1,1,1188.23,1.0,1.0
46392114000125,3550308,São Paulo,SP,11,11,11,461100.0,0.0,332.0
46392130000118,3550308,São Paulo,SP,1,1,1,4490.0,0.0,7.0
46392155000111,3550308,São Paulo,SP,4,4,4,3008350.0,0.0,320.5
46712907000184,3524303,Jaboticabal,SP,5,2,3,8748.65,0.0,0.0
46965083000154,3539301,Pirassununga,SP,4,4,4,119865.0,0.0,23.0
47018676000176,3509502,Campinas,SP,1,1,1,28038147.64,0.0,2.0
48591629000180,5221197,Terezópolis de Goiás,GO,1,1,1,36000.0,0.0,25.0
48962625000160,3524402,Jacareí,SP,1,1,1,2845.0,0.0,0.0
49139093000129,5212303,Leopoldo de Bulhões,GO,78,48,35,338621.74,0.0,59.5
50062751000100,3510401,Capivari,SP,2,2,2,7906.94,0.0,0.0
50457753000107,3524402,Jacareí,SP,2,2,2,80850.0,0.0,10.5
51337970000118,3546603,Santa Fé do Sul,SP,2,2,2,96900.0,0.0,2.5
52156114000129,3503307,Araras,SP,6,5,6,6463.64,0.0,17.0
52742236000105,3530706,Mogi Guaçu,SP,1,1,1,40.0,1.0,12.0
54010863000179,3545803,Santa Bárbara d'Oeste,SP,2,2,2,534338.38,0.0,0.0
54675103000180,3520509,Indaiatuba,SP,3,1,3,12121.33,0.0,6.0
54758896000100,5214903,Nova Roma,GO,1,1,1,1623.75,0.0,8.0
57500902000104,3509502,Campinas,SP,1,1,1,880000.0,0.0,32.0
57522468000163,3549904,São José dos Campos,SP,1,1,1,9870.0,0.0,3.0
57538696000121,3547809,Santo André,SP,1,1,1,36538.0,0.0,14.0
